TABNAME,FIELDNAME,AS4LOCAL,AS4VERS,POSITION,KEYFLAG,DATATYPE,LENG,DECIMALS,DOMNAME,ROLLNAME
AFPO,DAUTY,A,0000,53,,NUMC,2,0,AUFTYP,AUFTYP
AFPO,Value,A,0000,54,,01,Internal Order (Controlling),02,Value,Value
AFPO,DAUAT,A,0000,55,,CHAR,4,0,AUFART,AUFART
AFPO,DGLTP,A,0000,56,,DATS,8,0,CO_GLTRP,CO_GLTRP
AFPO,DGLTS,A,0000,57,,DATS,8,0,CO_GLTRS,CO_GLTRS
AFPO,DFREI,A,0000,58,,CHAR,1,0,CO_FREI,CO_FREI
AFPO,DNREL,A,0000,59,,CHAR,1,0,CO_DNREL,CO_DNREL
AFPO,VERTO,A,0000,60,,CHAR,4,0,SA_VERTL,SA_VERTL
AFPO,SOBKZ,A,0000,61,,CHAR,1,0,SOBKZ,SOBKZ
AFPO,KZVBR,A,0000,62,,CHAR,1,0,KZVBR,KZVBR
AFPO,Value,A,0000,63,,NULL,No consumption,V,Value,Value
AFPO,WEWRT,A,0000,64,,CURR,13,2,WEWRT,WEWRT
AFPO,WEUNB,A,0000,65,,CHAR,1,0,WEUNB,WEUNB
AFPO,Value,A,0000,66,,X,Yes,NULL,Value,Value
AFPO,ABLAD,A,0000,67,,CHAR,25,0,ABLAD,ABLAD
AFPO,WEMPF,A,0000,68,,CHAR,12,0,WEMPF,WEMPF
AFPO,CHARG,A,0000,69,,CHAR,10,0,CHARG_D,CHARG_D
AFPO,GSBER,A,0000,70,,CHAR,4,0,GSBER,GSBER
AFPO,WEAED,A,0000,71,,CHAR,1,0,CO_WEAE,CO_WEAE
AFPO,Value,A,0000,72,,X,Yes,NULL,Value,Value
AFPO,CUOBJ,A,0000,73,,NUMC,18,0,CUOBJ,CUOBJ
AFPO,KBNKZ,A,0000,74,,CHAR,1,0,KBNKZ,KBNKZ
AFPO,Value,A,0000,75,,X,Replenishment Element for Kanban,Y,Value,Value
AFPO,ARSNR,A,0000,76,,NUMC,10,0,ARSNR,ARSNR
AFPO,ARSPS,A,0000,77,,NUMC,4,0,ARSPS,ARSPS
AFPO,KRSNR,A,0000,78,,NUMC,10,0,RSNUM,RSNUM
AFPO,KRSPS,A,0000,79,,NUMC,4,0,RSPOS,RSPOS
AFPO,KCKEY,A,0000,80,,CHAR,23,0,CCKEY,CCKEY
AFPO,RTP01,A,0000,81,,CHAR,1,0,RTP01,RTP01
AFPO,Value,A,0000,82,,X,Yes,NULL,Value,Value
AFPO,RTP02,A,0000,83,,CHAR,1,0,RTP02,RTP02
AFPO,Value,A,0000,84,,X,Yes,NULL,Value,Value
AFPO,RTP03,A,0000,85,,CHAR,1,0,RTP03,RTP03
AFPO,Value,A,0000,86,,X,Yes,NULL,Value,Value
AFPO,RTP04,A,0000,87,,CHAR,1,0,RTP04,RTP04
AFPO,Value,A,0000,88,,X,Yes,NULL,Value,Value
AFPO,KSVON,A,0000,89,,DATS,8,0,KSVON,KSVON
AFPO,KSBIS,A,0000,90,,DATS,8,0,KSBIS,KSBIS
AFPO,OBJNP,A,0000,91,,CHAR,22,0,J_OBJNR,J_OBJNR
AFPO,NDISR,A,0000,92,,CHAR,1,0,CO_NDISR,CO_NDISR
AFPO,VFMNG,A,0000,93,,QUAN,13,3,CO_VFMNG,CO_VFMNG
AFPO,GSBTR,A,0000,94,,DATS,8,0,CO_GSBTR,CO_GSBTR
AFPO,KZAVC,A,0000,95,,CHAR,1,0,KZAVC,KZAVC
AFPO,Value,A,0000,96,,1,ATP check,2,Value,Value
AFPO,KZBWS,A,0000,97,,CHAR,1,0,KZBWS,KZBWS
AFPO,Value,A,0000,98,,NULL,No stock valuation,M,Value,Value
AFPO,XLOEK,A,0000,99,,CHAR,1,0,AUFLOEKZ,AUFLOEKZ
AFPO,Value,A,0000,100,,X,Yes,NULL,Value,Value
AFPO,SERNP,A,0000,101,,CHAR,4,0,SERAIL,SERAIL
AFPO,ANZSN,A,0000,102,,INT4,10,0,ANZSN,ANZSN
AFPO,OBJTYPE,A,0000,103,,CHAR,1,0,OCM_OBJ_TYPE,OCM_OBJ_TYPE
AFPO,Value,A,0000,104,,+,Object created,-,Value,Value
AFPO,CH_PROC,A,0000,105,,CHAR,1,0,OCM_CH_PROC,OCM_CH_PROC
AFPO,Value,A,0000,106,,NULL,Not changed,1,Value,Value
AFPO,FXPRU,A,0000,107,,CHAR,1,0,CK_FIXPRKU,CK_FIXPRKU
AFPO,Value,A,0000,108,,X,Yes,NULL,Value,Value
AFPO,CUOBJ_ROOT,A,0000,109,,NUMC,18,0,CUOBJ,CUOBJ
AFPO,BERID,A,0000,110,,CHAR,10,0,BERID,BERID
AFPO,TECHS_COPY,A,0000,111,,CHAR,12,0,TECHS,TECHS
AFPO,KUNNR2,A,0000,112,,CHAR,10,0,KUNNR,KUNNR
AFPO,MILL_OC_AUFNR_U,A,0000,113,,CHAR,12,0,MILL_OC_AUFNR_U,MILL_OC_AUFNR_U
AFPO,MILL_OC_RUMNG,A,0000,114,,QUAN,13,3,MILL_OC_RUMNG,MILL_OC_RUMNG
AFPO,MILL_OC_SORT,A,0000,115,,NUMC,8,0,MILL_OC_SORT,MILL_OC_SORT
AFPO,OIHANTYPI,A,0000,116,,CHAR,2,0,OIH_HANTYP,OIH_HANTYP
AFPO,Table,A,0000,117,,Foreign key field,Check table,Check field,Field,Field
AFPO,AFPO,A,0000,118,,MANDT,T006 Units of Measurement,MANDT,AMEIN,AMEIN
AFPO,AFPO,A,0000,119,,AMEIN,T006 Units of Measurement,MSEHI,AMEIN,AMEIN
AFPO,AFPO,A,0000,120,,MANDT,AUFK Order master data,MANDT,AUFNR,AUFNR
AFPO,AFPO,A,0000,121,,AUFNR,AUFK Order master data,AUFNR,AUFNR,AUFNR
AFPO,AFPO,A,0000,122,,MANDT,T149D Global Valuation Types,MANDT,BWTAR,BWTAR
AFPO,AFPO,A,0000,123,,BWTAR,T149D Global Valuation Types,BWTAR,BWTAR,BWTAR
AFPO,AFPO,A,0000,124,,MANDT,T149C Global Valuation Categories,MANDT,BWTTY,BWTTY
AFPO,AFPO,A,0000,125,,BWTTY,T149C Global Valuation Categories,BWTTY,BWTTY,BWTTY
AFPO,AFPO,A,0000,126,,CHARG,MCHA Batches,CHARG,CHARG,CHARG
AFPO,AFPO,A,0000,127,,MANDT,MCHA Batches,MANDT,CHARG,CHARG
AFPO,AFPO,A,0000,128,,MATNR,MCHA Batches,MATNR,CHARG,CHARG
AFPO,AFPO,A,0000,129,,DWERK,MCHA Batches,WERKS,CHARG,CHARG
AFPO,AFPO,A,0000,130,,MANDT,T003O Order Types,CLIENT,DAUAT,DAUAT
AFPO,AFPO,A,0000,131,,DAUAT,T003O Order Types,AUART,DAUAT,DAUAT
AFPO,AFPO,A,0000,132,,MANDT,T001W Plants/Branches,MANDT,DWERK,DWERK
AFPO,AFPO,A,0000,133,,DWERK,T001W Plants/Branches,WERKS,DWERK,DWERK
AFPO,AFPO,A,0000,134,,MANDT,TGSB Business Areas,MANDT,GSBER,GSBER
AFPO,AFPO,A,0000,135,,GSBER,TGSB Business Areas,GSBER,GSBER,GSBER
AFPO,AFPO,A,0000,136,,KALKA,CKHS Header: Unit Costing (Control + Totals),KALKA,KALNR,KALNR
AFPO,AFPO,A,0000,137,,KADKY,CKHS Header: Unit Costing (Control + Totals),KADKY,KALNR,KALNR
AFPO,AFPO,A,0000,138,,MANDT,CKHS Header: Unit Costing (Control + Totals),MANDT,KALNR,KALNR
AFPO,AFPO,A,0000,139,,TVERS,CKHS Header: Unit Costing (Control + Totals),TVERS,KALNR,KALNR
AFPO,AFPO,A,0000,140,,LEDNR,CKHS Header: Unit Costing (Control + Totals),LEDNR,KALNR,KALNR
AFPO,AFPO,A,0000,141,,BWVAR,CKHS Header: Unit Costing (Control + Totals),BWVAR,KALNR,KALNR
AFPO,AFPO,A,0000,142,,BZOBJ,CKHS Header: Unit Costing (Control + Totals),BZOBJ,KALNR,KALNR
AFPO,AFPO,A,0000,143,,KKZMA,CKHS Header: Unit Costing (Control + Totals),KKZMA,KALNR,KALNR
AFPO,AFPO,A,0000,144,,KALNR,CKHS Header: Unit Costing (Control + Totals),KALNR,KALNR,KALNR
AFPO,AFPO,A,0000,145,,MANDT,VBUK Sales Document: Header Status and Administrative Data,MANDT,KDAUF,KDAUF
AFPO,AFPO,A,0000,146,,KDAUF,VBUK Sales Document: Header Status and Administrative Data,VBELN,KDAUF,KDAUF
AFPO,AFPO,A,0000,147,,MANDT,VBUP Sales Document: Item Status,MANDT,KDPOS,KDPOS
AFPO,AFPO,A,0000,148,,KDAUF,VBUP Sales Document: Item Status,VBELN,KDPOS,KDPOS
AFPO,AFPO,A,0000,149,,KDPOS,VBUP Sales Document: Item Status,POSNR,KDPOS,KDPOS
AFPO,AFPO,A,0000,150,,MANDT,T163K Account Assignment Categories in Purchasing Document,MANDT,KNTTP,KNTTP
AFPO,AFPO,A,0000,151,,KNTTP,T163K Account Assignment Categories in Purchasing Document,KNTTP,KNTTP,KNTTP
AFPO,AFPO,A,0000,152,,PWERK,T001L Storage Locations,WERKS,LGORT,LGORT
AFPO,AFPO,A,0000,153,,LGORT,T001L Storage Locations,LGORT,LGORT,LGORT
AFPO,AFPO,A,0000,154,,MANDT,T001L Storage Locations,MANDT,LGORT,LGORT
AFPO,AFPO,A,0000,155,,MANDT,T000 Clients,MANDT,MANDT,MANDT
AFPO,AFPO,A,0000,156,,MANDT,MARA General Material Data,MANDT,MATNR,MATNR
AFPO,AFPO,A,0000,157,,MATNR,MARA General Material Data,MATNR,MATNR,MATNR
AFPO,AFPO,A,0000,158,,MEINS,T006 Units of Measurement,MSEHI,MEINS,MEINS
AFPO,AFPO,A,0000,159,,MANDT,T006 Units of Measurement,MANDT,MEINS,MEINS
AFPO,AFPO,A,0000,160,,MANDT,ONR00 General Object Number,MANDT,OBJNP,OBJNP
AFPO,AFPO,A,0000,161,,OBJNP,ONR00 General Object Number,OBJNR,OBJNP,OBJNP
AFPO,AFPO,A,0000,162,,MANDT,OIH5 Definition of Excise Duty Handling Type (IS-OIL-TDP),MANDT,OIHANTYPI,OIHANTYPI
AFPO,AFPO,A,0000,163,,OIHANTYPI,OIH5 Definition of Excise Duty Handling Type (IS-OIL-TDP),HANTYP,OIHANTYPI,OIHANTYPI
AFPO,AFPO,A,0000,164,,PROJN,PRPS WBS (Work Breakdown Structure) Element Master Data,PSPNR,PROJN,PROJN
AFPO,AFPO,A,0000,165,,MANDT,PRPS WBS (Work Breakdown Structure) Element Master Data,MANDT,PROJN,PROJN
AFPO,AFPO,A,0000,166,,PWERK,T001W Plants/Branches,WERKS,PWERK,PWERK
AFPO,AFPO,A,0000,167,,MANDT,T001W Plants/Branches,MANDT,PWERK,PWERK
AFPO,AFPO,A,0000,168,,SERNP,T377P Serial Number Management Profiles,SERAIL,SERNP,SERNP
AFPO,AFPO,A,0000,169,,MANDT,T377P Serial Number Management Profiles,MANDT,SERNP,SERNP
AFPO,AFPO,A,0000,170,,MANDT,SNUM BOM explosion number,MANDT,SERNR,SERNR
AFPO,AFPO,A,0000,171,,SERNR,SNUM BOM explosion number,SERNR,SERNR,SERNR
AFPO,AFPO,A,0000,172,,MANDT,T148 Special Stock Indicator,MANDT,SOBKZ,SOBKZ
AFPO,AFPO,A,0000,173,,SOBKZ,T148 Special Stock Indicator,SOBKZ,SOBKZ,SOBKZ
AFPO,AFPO,A,0000,174,,MANDT,T437V Distribution key in MRP,MANDT,VERTO,VERTO
AFPO,AFPO,A,0000,175,,DWERK,T437V Distribution key in MRP,WERKS,VERTO,VERTO
AFPO,AFPO,A,0000,176,,VERTO,T437V Distribution key in MRP,VERTL,VERTO,VERTO
AFVC,MANDT,A,0000,1,X,CLNT,3,0,MANDT,MANDT
AFVC,AUFPL,A,0000,2,,NUMC,10,0,CO_AUFPL,CO_AUFPL
AFVC,APLZL,A,0000,3,,NUMC,8,0,CO_APLZL,CO_APLZL
AFVC,PLNFL,A,0000,4,,CHAR,6,0,PLNFOLGE,PLNFOLGE
AFVC,PLNKN,A,0000,5,,NUMC,8,0,PLNKN,PLNKN
AFVC,PLNAL,A,0000,6,,CHAR,2,0,PLNAL,PLNAL
AFVC,PLNTY,A,0000,7,,CHAR,1,0,PLNTY,PLNTY
AFVC,VINTV,A,0000,8,,DEC,3,0,VINTV,VINTV
AFVC,PLNNR,A,0000,9,,CHAR,8,0,PLNNR,PLNNR
AFVC,ZAEHL,A,0000,10,,NUMC,8,0,CIM_COUNT,CIM_COUNT
AFVC,VORNR,A,0000,11,,CHAR,4,0,VORNR,VORNR
AFVC,STEUS,A,0000,12,,CHAR,4,0,STEUS,STEUS
AFVC,ARBID,A,0000,13,,NUMC,8,0,CR_OBJID,CR_OBJID
AFVC,PDEST,A,0000,14,,CHAR,4,0,CR_PDEST,CR_PDEST
AFVC,WERKS,A,0000,15,,CHAR,4,0,WERKS_D,WERKS_D
AFVC,KTSCH,A,0000,16,,CHAR,7,0,KTSCH,KTSCH
AFVC,LTXA1,A,0000,17,,CHAR,40,0,LTXA1,LTXA1
AFVC,LTXA2,A,0000,18,,CHAR,40,0,LTXA2,LTXA2
AFVC,TXTSP,A,0000,19,,LANG,1,0,SPRAS,SPRAS
AFVC,VPLTY,A,0000,20,,CHAR,1,0,VPLNTY,VPLNTY
AFVC,VPLNR,A,0000,21,,CHAR,8,0,VPLNNR,VPLNNR
AFVC,VPLAL,A,0000,22,,CHAR,2,0,VPLNAL,VPLNAL
AFVC,VPLFL,A,0000,23,,CHAR,6,0,VPLBFL,VPLBFL
AFVC,VGWTS,A,0000,24,,CHAR,4,0,VORGSCHL,VORGSCHL
AFVC,LAR01,A,0000,25,,CHAR,6,0,LSTAR,LSTAR
AFVC,LAR02,A,0000,26,,CHAR,6,0,LSTAR,LSTAR
AFVC,LAR03,A,0000,27,,CHAR,6,0,LSTAR,LSTAR
AFVC,LAR04,A,0000,28,,CHAR,6,0,LSTAR,LSTAR
AFVC,LAR05,A,0000,29,,CHAR,6,0,LSTAR,LSTAR
AFVC,LAR06,A,0000,30,,CHAR,6,0,LSTAR,LSTAR
AFVC,ZERMA,A,0000,31,,CHAR,5,0,DZERMA,DZERMA
AFVC,ZGDAT,A,0000,32,,CHAR,4,0,DZGDAT,DZGDAT
AFVC,ZCODE,A,0000,33,,CHAR,6,0,DZCODE,DZCODE
AFVC,ZULNR,A,0000,34,,CHAR,5,0,DZULNR,DZULNR
AFVC,LOANZ,A,0000,35,,DEC,3,0,LOHNANZ,LOHNANZ
AFVC,LOART,A,0000,36,,CHAR,4,0,LOHNART,LOHNART
AFVC,RSANZ,A,0000,37,,NUMC,3,0,CR_RS_ANZ,CR_RS_ANZ
AFVC,QUALF,A,0000,38,,CHAR,2,0,QUALF,QUALF
AFVC,ANZMA,A,0000,39,,DEC,5,2,ANZMS,ANZMS
AFVC,RFGRP,A,0000,40,,CHAR,10,0,RUEFAGRP,RUEFAGRP
AFVC,RFSCH,A,0000,41,,CHAR,10,0,RUEFASCHLU,RUEFASCHLU
AFVC,RASCH,A,0000,42,,CHAR,2,0,RUEARSCHLU,RUEARSCHLU
AFVC,AUFAK,A,0000,43,,DEC,5,3,AUSCHUFAK,AUSCHUFAK
AFVC,LOGRP,A,0000,44,,CHAR,3,0,LOHNGRP,LOHNGRP
AFVC,UEMUS,A,0000,45,,CHAR,1,0,UEMUSKZ,UEMUSKZ
AFVC,Value,A,0000,46,,X,Yes,NULL,Value,Value
AFVC,UEKAN,A,0000,47,,CHAR,1,0,UEKANKZ,UEKANKZ
AFVC,Value,A,0000,48,,X,Yes,NULL,Value,Value
AFVC,FLIES,A,0000,49,,CHAR,1,0,FLIESSKZ,FLIESSKZ
AFVC,Value,A,0000,50,,X,Yes,NULL,Value,Value
AFVC,SPMUS,A,0000,51,,CHAR,1,0,SPLITTUNG,SPLITTUNG
AFVC,Value,A,0000,52,,X,Yes,NULL,Value,Value
AFVC,SPLIM,A,0000,53,,DEC,3,0,SPLITTANZ,SPLITTANZ
AFVC,ABLIPKZ,A,0000,54,,CHAR,1,0,ABLIPKZ,ABLIPKZ
AFVC,Value,A,0000,55,,X,Flag set. Event has occurred.,NULL,Value,Value
AFVC,RSTRA,A,0000,56,,CHAR,2,0,RSTRA,RSTRA
AFVC,SUMNR,A,0000,57,,NUMC,8,0,SUMKNTNR,SUMKNTNR
AFVC,SORTL,A,0000,58,,CHAR,10,0,SORTI,SORTI
AFVC,LIFNR,A,0000,59,,CHAR,10,0,LIFNR,LIFNR
AFVC,PREIS,A,0000,60,,CURR,11,2,PREIS,PREIS
AFVC,PEINH,A,0000,61,,DEC,5,0,PEINH,PEINH
AFVC,SAKTO,A,0000,62,,CHAR,10,0,KSTAR,KSTAR
AFVC,WAERS,A,0000,63,,CUKY,5,0,WAERS,WAERS
AFVC,INFNR,A,0000,64,,CHAR,10,0,INFNR,INFNR
AFVC,ESOKZ,A,0000,65,,CHAR,1,0,ESOKZ,ESOKZ
AFVC,Value,A,0000,66,,NULL,Standard,2,Value,Value
AFVC,EKORG,A,0000,67,,CHAR,4,0,EKORG,EKORG
AFVC,EKGRP,A,0000,68,,CHAR,3,0,VG_EKGRP,VG_EKGRP
AFVC,KZLGF,A,0000,69,,CHAR,1,0,KZLGF,KZLGF
AFVC,Value,A,0000,70,,X,Yes,NULL,Value,Value
AFVC,KZWRTF,A,0000,71,,CHAR,1,0,KZWRTF,KZWRTF
AFVC,Value,A,0000,72,,X,Yes,NULL,Value,Value
AFVC,MATKL,A,0000,73,,CHAR,9,0,MATKL,MATKL
AFVC,DDEHN,A,0000,74,,CHAR,1,0,DAUDEHN,DAUDEHN
AFVC,Value,A,0000,75,,X,Yes,NULL,Value,Value
AFVC,ANZZL,A,0000,76,,INT1,3,0,ANZKAP,ANZKAP
AFVC,PRZNT,A,0000,77,,INT1,3,0,APROZENT,APROZENT
AFVC,MLSTN,A,0000,78,,CHAR,5,0,MILESTONE,MILESTONE
AFVC,PPRIO,A,0000,79,,CHAR,2,0,PRIORITAET,PRIORITAET
AFVC,BUKRS,A,0000,80,,CHAR,4,0,BUKRS,BUKRS
AFVC,ANFKO,A,0000,81,,CHAR,10,0,ANFKO,ANFKO
AFVC,ANFKOKRS,A,0000,82,,CHAR,4,0,ANFKOKRS,ANFKOKRS
AFVC,INDET,A,0000,83,,CHAR,1,0,INDET,INDET
AFVC,Value,A,0000,84,,NULL,Maintain manually,1,Value,Value
AFVC,LARNT,A,0000,85,,CHAR,6,0,LSTAR,LSTAR
AFVC,PRKST,A,0000,86,,CURR,11,2,PRKST,PRKST
AFVC,APLFL,A,0000,87,,CHAR,6,0,PLNFOLGE,PLNFOLGE
AFVC,RUECK,A,0000,88,,NUMC,10,0,CO_RUECK,CO_RUECK
AFVC,RMZHL,A,0000,89,,NUMC,8,0,CO_RMZHL,CO_RMZHL
AFVC,PROJN,A,0000,90,,NUMC,8,0,PS_PSP_ELE,PS_PSP_ELE
AFVC,OBJNR,A,0000,91,,CHAR,22,0,J_OBJNR,J_OBJNR
AFVC,SPANZ,A,0000,92,,DEC,3,0,SPLITTERM,SPLITTERM
AFVC,BEDID,A,0000,93,,NUMC,12,0,BEDID,BEDID
AFVC,BEDZL,A,0000,94,,NUMC,8,0,CIM_COUNT,CIM_COUNT
AFVC,BANFN,A,0000,95,,CHAR,10,0,CO_BANFN,CO_BANFN
AFVC,BNFPO,A,0000,96,,NUMC,5,0,CO_BNFPO,CO_BNFPO
AFVC,LEK01,A,0000,97,,CHAR,1,0,CO_LEIKZ,CO_LEIKZ
AFVC,Value,A,0000,98,,X,Yes,NULL,Value,Value
AFVC,LEK02,A,0000,99,,CHAR,1,0,CO_LEIKZ,CO_LEIKZ
AFVC,Value,A,0000,100,,X,Yes,NULL,Value,Value
AFVC,LEK03,A,0000,101,,CHAR,1,0,CO_LEIKZ,CO_LEIKZ
AFVC,Value,A,0000,102,,X,Yes,NULL,Value,Value
AFVC,LEK04,A,0000,103,,CHAR,1,0,CO_LEIKZ,CO_LEIKZ
AFVC,Value,A,0000,104,,X,Yes,NULL,Value,Value
AFVC,LEK05,A,0000,105,,CHAR,1,0,CO_LEIKZ,CO_LEIKZ
AFVC,Value,A,0000,106,,X,Yes,NULL,Value,Value
AFVC,LEK06,A,0000,107,,CHAR,1,0,CO_LEIKZ,CO_LEIKZ
AFVC,Value,A,0000,108,,X,Yes,NULL,Value,Value
AFVC,SELKZ,A,0000,109,,CHAR,1,0,CO_SELKZ,CO_SELKZ
AFVC,KALID,A,0000,110,,CHAR,2,0,WFCID,WFCID
AFVC,FRSP,A,0000,111,,CHAR,1,0,FRSP,FRSP
AFVC,Value,A,0000,112,,1,Earliest possible,2,Value,Value
AFVC,STDKN,A,0000,113,,NUMC,8,0,STDKN,STDKN
AFVC,ANLZU,A,0000,114,,CHAR,1,0,ANLZU,ANLZU
AFVC,ISTRU,A,0000,115,,CHAR,18,0,ISTRU,ISTRU
AFVC,ISTTY,A,0000,116,,CHAR,1,0,STLTY,STLTY
AFVC,Value,A,0000,117,,D,Document Structure,E,Value,Value
AFVC,ISTNR,A,0000,118,,CHAR,8,0,STNUM,STNUM
AFVC,ISTKN,A,0000,119,,NUMC,8,0,STLKN,STLKN
AFVC,ISTPO,A,0000,120,,NUMC,8,0,CIM_COUNT,CIM_COUNT
AFVC,IUPOZ,A,0000,121,,CHAR,4,0,UPOSZ,UPOSZ
AFVC,EBORT,A,0000,122,,CHAR,20,0,EBORT,EBORT
AFVC,VERTL,A,0000,123,,CHAR,8,0,CR_VERTN,CR_VERTN
AFVC,LEKNW,A,0000,124,,CHAR,1,0,LEKNW,LEKNW
AFVC,Value,A,0000,125,,X,Yes,NULL,Value,Value
AFVC,NPRIO,A,0000,126,,CHAR,1,0,NW_PRIO,NW_PRIO
AFVC,PVZKN,A,0000,127,,NUMC,8,0,CO_APLZL,CO_APLZL
AFVC,PHFLG,A,0000,128,,CHAR,1,0,PHFLG,PHFLG
AFVC,Value,A,0000,129,,X,Yes,NULL,Value,Value
AFVC,PHSEQ,A,0000,130,,CHAR,2,0,PHSEQ,PHSEQ
AFVC,KNOBJ,A,0000,131,,NUMC,18,0,KNOBJ,KNOBJ
AFVC,ERFSICHT,A,0000,132,,CHAR,2,0,QERFSICHT,QERFSICHT
AFVC,Value,A,0000,133,,12,Single values and summarized results,10,Value,Value
AFVC,QPPKTABS,A,0000,134,,CHAR,1,0,QPPKTABS,QPPKTABS
AFVC,Value,A,0000,135,,NULL,"Quantity, valuation and confirmation (production)",1,Value,Value
AFVC,OTYPE,A,0000,136,,CHAR,2,0,OTYPE,OTYPE
AFVC,OBJEKTID,A,0000,137,,NUMC,8,0,OBJEKTID,OBJEKTID
AFVC,QLKAPAR,A,0000,138,,CHAR,3,0,QL_KAPART,QL_KAPART
AFVC,RSTUF,A,0000,139,,NUMC,1,0,RSTUF,RSTUF
AFVC,Value,A,0000,140,,1,Reduction level 1,2,Value,Value
AFVC,NPTXTKY,A,0000,141,,CHAR,12,0,TXTKY,TXTKY
AFVC,SUBSYS,A,0000,142,,CHAR,6,0,QEIFSUBSYS,QEIFSUBSYS
AFVC,PSPNR,A,0000,143,,NUMC,8,0,PS_SPS_ELE,PS_SPS_ELE
AFVC,PACKNO,A,0000,144,,NUMC,10,0,PACKNO,PACKNO
AFVC,TXJCD,A,0000,145,,CHAR,15,0,TXJCD,TXJCD
AFVC,SCOPE,A,0000,146,,CHAR,2,0,SCOPE_CV,SCOPE_CV
AFVC,Value,A,0000,147,,OC,Overhead costs,IV,Value,Value
AFVC,GSBER,A,0000,148,,CHAR,4,0,GSBER,GSBER
AFVC,PRCTR,A,0000,149,,CHAR,10,0,PRCTR,PRCTR
AFVC,NO_DISP,A,0000,150,,CHAR,1,0,NO_DISP_PLUS,NO_DISP_PLUS
AFVC,Value,A,0000,151,,1,Not relevant to materials planning,X,Value,Value
AFVC,QKZPRZEIT,A,0000,152,,CHAR,1,0,QKZPRZEIT,QKZPRZEIT
AFVC,Value,A,0000,153,,NULL,Indicator is not set,X,Value,Value
AFVC,QKZZTMG1,A,0000,154,,CHAR,1,0,QKZZTMG1,QKZZTMG1
AFVC,Value,A,0000,155,,NULL,Indicator is not set,X,Value,Value
AFVC,QKZPRMENG,A,0000,156,,CHAR,1,0,QKZPRMENG,QKZPRMENG
AFVC,Value,A,0000,157,,NULL,Indicator is not set,X,Value,Value
AFVC,QKZPRFREI,A,0000,158,,CHAR,1,0,QKZPRFREI,QKZPRFREI
AFVC,Value,A,0000,159,,NULL,Indicator is not set,X,Value,Value
AFVC,KZFEAT,A,0000,160,,CHAR,1,0,QKZFEAT,QKZFEAT
AFVC,Value,A,0000,161,,NULL,No characteristics available for operation,1,Value,Value
AFVC,QKZTLSBEST,A,0000,162,,CHAR,1,0,QKZTLSBEST,QKZTLSBEST
AFVC,Value,A,0000,163,,NULL,Indicator is not set,X,Value,Value
AFVC,AENNR,A,0000,164,,CHAR,12,0,AENNR,AENNR
AFVC,CUOBJ_ARB,A,0000,165,,NUMC,18,0,CUOBJ,CUOBJ
AFVC,EVGEW,A,0000,166,,DEC,8,0,EV_WEIGHTD,EV_WEIGHTD
AFVC,ARBII,A,0000,167,,NUMC,8,0,CR_OBJID_I,CR_OBJID_I
AFVC,WERKI,A,0000,168,,CHAR,4,0,WERKS_I,WERKS_I
AFVC,CY_SEQNRV,A,0000,169,,NUMC,14,0,CY_SEQNRV,CY_SEQNRV
AFVC,KAPT_PUFFR,A,0000,170,,INT4,10,0,KAPT_PUFFR,KAPT_PUFFR
AFVC,EBELN,A,0000,171,,CHAR,10,0,EBELN,EBELN
AFVC,EBELP,A,0000,172,,NUMC,5,0,EBELP,EBELP
AFVC,WEMPF,A,0000,173,,CHAR,12,0,WEMPF,WEMPF
AFVC,ABLAD,A,0000,174,,CHAR,25,0,ABLAD,ABLAD
AFVC,CLASF,A,0000,175,,CHAR,1,0,CLASF,CLASF
AFVC,Value,A,0000,176,,X,Yes,NULL,Value,Value
AFVC,FRUNV,A,0000,177,,CHAR,1,0,FRUNV,FRUNV
AFVC,Value,A,0000,178,,X,,NULL,Value,Value
AFVC,ZSCHL,A,0000,179,,CHAR,6,0,AUFZSCHL,AUFZSCHL
AFVC,KALSM,A,0000,180,,CHAR,6,0,AUFKALSM,AUFKALSM
AFVC,SCHED_END,A,0000,181,,CHAR,1,0,SCEND_ACT,SCEND_ACT
AFVC,Value,A,0000,182,,X,Yes,NULL,Value,Value
AFVC,NETZKONT,A,0000,183,,CHAR,1,0,NETZKONT,NETZKONT
AFVC,Value,A,0000,184,,NULL,Account assignment determined by status,1,Value,Value
AFVC,OWAER,A,0000,185,,CUKY,5,0,OWAERS,OWAERS
AFVC,AFNAM,A,0000,186,,CHAR,12,0,AFNAM,AFNAM
AFVC,BEDNR,A,0000,187,,CHAR,10,0,BEDNR,BEDNR
AFVC,KZFIX,A,0000,188,,CHAR,1,0,CN_KZFIX,CN_KZFIX
AFVC,Value,A,0000,189,,X,Yes,NULL,Value,Value
AFVC,PERNR,A,0000,190,,NUMC,8,0,CO_PERNR,CO_PERNR
AFVC,FRDLB,A,0000,191,,CHAR,1,0,CO_FRDLB,CO_FRDLB
AFVC,QPART,A,0000,192,,CHAR,8,0,QPART,QPART
AFVC,LOEKZ,A,0000,193,,CHAR,1,0,AUFLOEKZ,AUFLOEKZ
AFVC,Value,A,0000,194,,X,Yes,NULL,Value,Value
AFVC,WKURS,A,0000,195,,DEC,9,5,WKURS,WKURS
AFVC,PROD_ACT,A,0000,196,,CHAR,1,0,PROD_ACT,PROD_ACT
AFVC,Value,A,0000,197,,X,Yes,NULL,Value,Value
AFVC,FPLNR,A,0000,198,,CHAR,10,0,FPLNR,FPLNR
