MANDT,VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WERKS
100,8000000193,000020,MAT000280,2117,ST,34845.82,1000
100,8000000194,000010,MAT000383,3334,ST,42375.14,1000
100,8000000194,000020,MAT000372,2584,ST,35659.2,1100
100,8000000194,000030,MAT000357,1446,ST,18610.02,1100
100,8000000195,000010,MAT000200,4995,ST,98801.1,1000
100,8000000195,000020,MAT000004,4303,ST,97290.83,1200
100,8000000196,000010,MAT000197,4542,ST,109462.2,1200
100,8000000196,000020,MAT000015,3668,ST,54359.76,1000
100,8000000197,000010,MAT000343,1463,ST,3584.35,1200
100,8000000197,000020,MAT000152,531,ST,12101.49,1000
100,8000000198,000010,MAT000345,815,ST,11507.8,1000
100,8000000198,000020,MAT000355,963,ST,11440.44,1100
100,8000000198,000030,MAT000465,4001,ST,34208.55,1000
100,8000000199,000010,MAT000440,3747,ST,93000.54,1100
100,8000000199,000020,MAT000144,2702,ST,36260.84,1200
100,8000000199,000030,MAT000411,2049,ST,19506.48,1200
100,8000000200,000010,MAT000376,3864,ST,50811.6,1000
100,8000000201,000010,MAT000412,1506,ST,9111.3,1000
100,8000000201,000020,MAT000222,4355,ST,54829.45,1200
100,8000000201,000030,MAT000117,2662,ST,13789.16,1100
100,8000000202,000010,MAT000453,3425,ST,67883.5,1100
100,8000000202,000020,MAT000216,3047,ST,14960.77,1100
100,8000000202,000030,MAT000219,3494,ST,51501.56,1100
100,8000000202,000040,MAT000294,2906,ST,48472.08,1000
100,8000000202,000050,MAT000159,1718,ST,29309.08,1100
100,8000000203,000010,MAT000159,1771,ST,28353.71,1100
100,8000000203,000020,MAT000235,3939,ST,93078.57,1200
100,8000000203,000030,MAT000281,3999,ST,29472.63,1200
100,8000000204,000010,MAT000324,2338,ST,9609.18,1000
100,8000000204,000020,MAT000297,1253,ST,27616.12,1200
100,8000000205,000010,MAT000192,4570,ST,63888.6,1100
100,8000000205,000020,MAT000221,2969,ST,67604.13,1100
100,8000000205,000030,MAT000344,2977,ST,27775.41,1200
100,8000000206,000010,MAT000311,3256,ST,66552.64,1000
100,8000000206,000020,MAT000272,142,ST,2100.18,1000
100,8000000206,000030,MAT000412,4040,ST,32885.6,1100
100,8000000207,000010,MAT000379,728,ST,10912.72,1100
100,8000000208,000010,MAT000113,2716,ST,8745.52,1200
100,8000000208,000020,MAT000312,185,ST,2022.05,1100
100,8000000209,000010,MAT000192,1835,ST,27947.05,1100
100,8000000209,000020,MAT000428,2915,ST,65558.35,1200
100,8000000210,000010,MAT000411,4940,ST,117078.0,1000
100,8000000211,000010,MAT000159,2491,ST,13301.94,1100
100,8000000211,000020,MAT000258,233,ST,1102.09,1100
100,8000000211,000030,MAT000329,1718,ST,17935.92,1100
100,8000000212,000010,MAT000143,4160,ST,95513.6,1200
100,8000000213,000010,MAT000222,3410,ST,20425.9,1000
100,8000000213,000020,MAT000082,3753,ST,7055.64,1100
100,8000000213,000030,MAT000258,2962,ST,70258.64,1000
100,8000000214,000010,MAT000281,3871,ST,7238.77,1100
100,8000000214,000020,MAT000144,4635,ST,7972.2,1200
100,8000000214,000030,MAT000010,511,ST,7925.61,1000
100,8000000215,000010,MAT000383,1250,ST,23675.0,1200
100,8000000216,000010,MAT000293,3067,ST,70111.62,1100
100,8000000216,000020,MAT000008,3864,ST,8887.2,1000
100,8000000217,000010,MAT000004,2866,ST,64714.28,1000
100,8000000218,000010,MAT000412,3617,ST,16855.22,1200
100,8000000218,000020,MAT000191,1060,ST,9635.4,1200
100,8000000218,000030,MAT000071,3924,ST,51325.92,1200
100,8000000218,000040,MAT000109,1857,ST,31550.43,1200
100,8000000219,000010,MAT000150,2476,ST,22828.72,1100
100,8000000219,000020,MAT000195,1088,ST,10020.48,1100
100,8000000220,000010,MAT000154,1502,ST,2763.68,1200
100,8000000221,000010,MAT000357,2827,ST,16707.57,1200
100,8000000221,000020,MAT000491,2162,ST,30981.46,1000
100,8000000221,000030,MAT000242,2772,ST,69078.24,1000
100,8000000222,000010,MAT000249,4262,ST,32732.16,1100
100,8000000223,000010,MAT000082,995,ST,14367.8,1100
100,8000000223,000020,MAT000315,4542,ST,111869.46,1000
100,8000000223,000030,MAT000376,1606,ST,7756.98,1200
100,8000000223,000040,MAT000258,4315,ST,67400.3,1000
100,8000000223,000050,MAT000411,2980,ST,42256.4,1200
100,8000000224,000010,MAT000487,1863,ST,39719.16,1200
100,8000000224,000020,MAT000310,1666,ST,13394.64,1100
100,8000000224,000030,MAT000304,3913,ST,48912.5,1000
100,8000000225,000010,MAT000474,4875,ST,117195.0,1000
100,8000000225,000020,MAT000124,1996,ST,21337.24,1000
100,8000000226,000010,MAT000199,1160,ST,26076.8,1000
100,8000000226,000020,MAT000329,1176,ST,20344.8,1100
100,8000000226,000030,MAT000403,850,ST,16685.5,1200
100,8000000226,000040,MAT000093,4443,ST,84239.28,1100
100,8000000226,000050,MAT000249,2239,ST,53310.59,1000
100,8000000227,000010,MAT000358,2394,ST,16231.32,1000
100,8000000227,000020,MAT000465,2980,ST,21366.6,1200
100,8000000227,000030,MAT000304,474,ST,7816.26,1100
100,8000000228,000010,MAT000261,690,ST,1242.0,1200
100,8000000228,000020,MAT000451,3563,ST,61069.82,1000
100,8000000228,000030,MAT000274,4979,ST,68212.3,1200
100,8000000228,000040,MAT000075,4725,ST,17624.25,1000
100,8000000229,000010,MAT000011,2855,ST,47707.05,1100
100,8000000229,000020,MAT000290,3547,ST,61079.34,1000
100,8000000229,000030,MAT000238,819,ST,6855.03,1100
100,8000000230,000010,MAT000183,2276,ST,27266.48,1000
100,8000000230,000020,MAT000194,1325,ST,8506.5,1200
100,8000000231,000010,MAT000483,4419,ST,83474.91,1000
100,8000000231,000020,MAT000070,3336,ST,29523.6,1100
100,8000000232,000010,MAT000324,2971,ST,57162.04,1000
100,8000000232,000020,MAT000220,4156,ST,74641.76,1200
100,8000000233,000010,MAT000070,751,ST,13683.22,1200
100,8000000234,000010,MAT000280,858,ST,18326.88,1200
100,8000000234,000020,MAT000231,1851,ST,22026.9,1000
100,8000000235,000010,MAT000173,2019,ST,44559.33,1100
100,8000000235,000020,MAT000006,3968,ST,84081.92,1100
100,8000000236,000010,MAT000497,4724,ST,105723.12,1100
100,8000000236,000020,MAT000194,3543,ST,36138.6,1000
100,8000000236,000030,MAT000104,2645,ST,57422.95,1200
100,8000000237,000010,MAT000221,868,ST,17767.96,1200
100,8000000237,000020,MAT000417,1844,ST,22920.92,1200
100,8000000238,000010,MAT000135,191,ST,2800.06,1200
100,8000000238,000020,MAT000111,532,ST,9325.96,1000
100,8000000238,000030,MAT000008,4906,ST,63925.18,1200
100,8000000238,000040,MAT000341,2548,ST,36054.2,1200
100,8000000238,000050,MAT000376,3345,ST,16357.05,1200
100,8000000239,000010,MAT000440,990,ST,19503.0,1000
100,8000000239,000020,MAT000153,2048,ST,50216.96,1000
100,8000000239,000030,MAT000086,2728,ST,9793.52,1100
100,8000000240,000010,MAT000249,1509,ST,5658.75,1100
100,8000000240,000020,MAT000371,753,ST,4397.52,1100
100,8000000241,000010,MAT000071,4301,ST,32515.56,1200
100,8000000241,000020,MAT000272,792,ST,4324.32,1200
100,8000000242,000010,MAT000018,1422,ST,8432.46,1200
100,8000000242,000020,MAT000250,804,ST,17679.96,1000
100,8000000243,000010,MAT000329,258,ST,4158.96,1200
100,8000000244,000010,MAT000451,4257,ST,23115.51,1000
100,8000000244,000020,MAT000474,2773,ST,65276.42,1200
100,8000000244,000030,MAT000083,4552,ST,13838.08,1000
100,8000000245,000010,MAT000016,3945,ST,81109.2,1200
100,8000000246,000010,MAT000422,4721,ST,84978.0,1200
100,8000000246,000020,MAT000201,2634,ST,12327.12,1000
100,8000000246,000030,MAT000315,3098,ST,10657.12,1000
100,8000000246,000040,MAT000474,3195,ST,27764.55,1100
100,8000000247,000010,MAT000427,4456,ST,24819.92,1100
100,8000000247,000020,MAT000216,3163,ST,18724.96,1200
100,8000000247,000030,MAT000315,4174,ST,57642.94,1000
100,8000000248,000010,MAT000173,2633,ST,8451.93,1000
100,8000000248,000020,MAT000004,380,ST,8804.6,1000
100,8000000248,000030,MAT000179,2719,ST,66968.97,1100
100,8000000248,000040,MAT000012,1287,ST,6216.21,1000
100,8000000249,000010,MAT000197,3362,ST,59574.64,1100
100,8000000249,000020,MAT000152,4009,ST,29907.14,1000
100,8000000250,000010,MAT000083,954,ST,4989.42,1100
100,8000000250,000020,MAT000191,3272,ST,26797.68,1100
100,8000000251,000010,MAT000419,4089,ST,25433.58,1200
100,8000000251,000020,MAT000175,321,ST,6766.68,1000
100,8000000251,000030,MAT000179,3581,ST,57152.76,1100
100,8000000251,000040,MAT000372,1558,ST,30474.48,1200
100,8000000251,000050,MAT000117,2806,ST,60890.2,1100
100,8000000252,000010,MAT000206,4151,ST,12453.0,1000
100,8000000252,000020,MAT000007,3618,ST,11324.34,1000
100,8000000253,000010,MAT000017,3368,ST,46040.56,1000
100,8000000254,000010,MAT000002,3132,ST,4948.56,1000
100,8000000254,000020,MAT000174,298,ST,4395.5,1000
100,8000000254,000030,MAT000427,3172,ST,25820.08,1200
100,8000000255,000010,MAT000500,3737,ST,47684.12,1000
100,8000000255,000020,MAT000109,2359,ST,38852.73,1000
100,8000000256,000010,MAT000109,358,ST,4406.98,1200
100,8000000256,000020,MAT000095,2901,ST,18537.39,1100
100,8000000256,000030,MAT000341,3646,ST,87066.48,1100
100,8000000256,000040,MAT000104,4351,ST,27585.34,1000
100,8000000257,000010,MAT000345,4500,ST,97965.0,1100
100,8000000257,000020,MAT000109,3862,ST,15641.1,1200
100,8000000258,000010,MAT000242,4529,ST,101494.89,1200
100,8000000259,000010,MAT000426,1421,ST,11254.32,1200
100,8000000259,000020,MAT000428,1630,ST,8215.2,1100
100,8000000260,000010,MAT000474,4356,ST,81805.68,1000
100,8000000260,000020,MAT000003,442,ST,4106.18,1000
100,8000000260,000030,MAT000113,1754,ST,15312.42,1000
100,8000000260,000040,MAT000335,3901,ST,36903.46,1000
100,8000000261,000010,MAT000411,3366,ST,17570.52,1200
100,8000000261,000020,MAT000183,938,ST,16039.8,1000
100,8000000262,000010,MAT000006,4811,ST,85010.37,1100
100,8000000262,000020,MAT000006,4038,ST,95902.5,1200
100,8000000263,000010,MAT000213,3234,ST,74511.36,1000
100,8000000264,000010,MAT000367,140,ST,2255.4,1200
100,8000000264,000020,MAT000189,1583,ST,21481.31,1200
100,8000000264,000030,MAT000014,1966,ST,35309.36,1100
100,8000000265,000010,MAT000239,4526,ST,10138.24,1200
100,8000000265,000020,MAT000275,1645,ST,37440.2,1100
100,8000000265,000030,MAT000274,2759,ST,27921.08,1200
100,8000000266,000010,MAT000201,2194,ST,7591.24,1100
100,8000000267,000010,MAT000080,2000,ST,6500.0,1100
100,8000000267,000020,MAT000069,627,ST,1084.71,1000
100,8000000267,000030,MAT000117,4783,ST,77532.43,1100
100,8000000267,000040,MAT000093,470,ST,8483.5,1000
100,8000000268,000010,MAT000176,1732,ST,4624.44,1000
100,8000000268,000020,MAT000354,1626,ST,29495.64,1100
100,8000000268,000030,MAT000451,511,ST,6080.9,1200
100,8000000269,000010,MAT000152,1025,ST,18470.5,1000
100,8000000269,000020,MAT000175,1340,ST,14431.8,1200
100,8000000269,000030,MAT000205,1797,ST,20701.44,1100
100,8000000270,000010,MAT000017,514,ST,1531.72,1100
100,8000000270,000020,MAT000065,3663,ST,6520.14,1200
100,8000000270,000030,MAT000262,4970,ST,86676.8,1000
100,8000000271,000010,MAT000266,4103,ST,35121.68,1100
100,8000000271,000020,MAT000175,4820,ST,26558.2,1200
100,8000000271,000030,MAT000235,3313,ST,41081.2,1100
100,8000000271,000040,MAT000280,3447,ST,82107.54,1000
100,8000000272,000010,MAT000143,1247,ST,19241.21,1000
100,8000000273,000010,MAT000371,3223,ST,16824.06,1200
100,8000000274,000010,MAT000122,4002,ST,97128.54,1000
100,8000000274,000020,MAT000231,3915,ST,61778.7,1000
100,8000000275,000010,MAT000219,1309,ST,12383.14,1100
100,8000000276,000010,MAT000095,3037,ST,44917.23,1100
100,8000000276,000020,MAT000183,1725,ST,40882.5,1200
100,8000000276,000030,MAT000500,3910,ST,78160.9,1200
100,8000000277,000010,MAT000427,1885,ST,34193.9,1200
100,8000000277,000020,MAT000422,3858,ST,86534.94,1100
100,8000000277,000030,MAT000111,2644,ST,9016.04,1100
100,8000000278,000010,MAT000153,2272,ST,41418.56,1100
100,8000000278,000020,MAT000001,2690,ST,26550.3,1200
100,8000000279,000010,MAT000412,1648,ST,34393.76,1200
100,8000000279,000020,MAT000086,2431,ST,45556.94,1200
100,8000000279,000030,MAT000183,3090,ST,35349.6,1000
100,8000000280,000010,MAT000304,654,ST,6644.64,1000
100,8000000280,000020,MAT000453,3648,ST,70479.36,1000
100,8000000280,000030,MAT000471,3723,ST,30491.37,1200
100,8000000281,000010,MAT000109,2592,ST,54561.6,1100
100,8000000281,000020,MAT000231,3250,ST,18460.0,1200
100,8000000282,000010,MAT000100,4078,ST,12234.0,1000
100,8000000283,000010,MAT000261,2780,ST,9479.8,1100
100,8000000283,000020,MAT000403,3420,ST,56703.6,1100
100,8000000283,000030,MAT000167,3684,ST,19304.16,1100
100,8000000284,000010,MAT000174,3931,ST,9827.5,1000
100,8000000284,000020,MAT000108,4110,ST,37031.1,1100
100,8000000284,000030,MAT000367,202,ST,3482.48,1200
100,8000000285,000010,MAT000365,68,ST,660.28,1000
100,8000000285,000020,MAT000125,3263,ST,21209.5,1200
100,8000000286,000010,MAT000281,1319,ST,27857.28,1200
100,8000000286,000020,MAT000192,3226,ST,13871.8,1100
100,8000000287,000010,MAT000166,1524,ST,6324.6,1100
100,8000000287,000020,MAT000159,4681,ST,87955.99,1100
100,8000000287,000030,MAT000262,3809,ST,10589.02,1200
100,8000000288,000010,MAT000004,1782,ST,37422.0,1100
100,8000000289,000010,MAT000468,1363,ST,31539.82,1100
100,8000000289,000020,MAT000183,646,ST,10323.08,1000
100,8000000289,000030,MAT000199,10,ST,86.3,1100
100,8000000289,000040,MAT000266,1773,ST,29573.64,1100
100,8000000289,000050,MAT000006,2446,ST,47966.06,1000
100,8000000290,000010,MAT000008,3913,ST,21912.8,1000
100,8000000290,000020,MAT000431,4576,ST,36241.92,1000
100,8000000290,000030,MAT000117,1775,ST,5378.25,1200
100,8000000291,000010,MAT000428,370,ST,6264.1,1100
100,8000000291,000020,MAT000195,209,ST,3609.43,1000
100,8000000291,000030,MAT000012,4623,ST,97683.99,1100
100,8000000291,000040,MAT000176,397,ST,3267.31,1000
100,8000000291,000050,MAT000124,3067,ST,52077.66,1100
100,8000000292,000010,MAT000290,3058,ST,38194.42,1100
100,8000000293,000010,MAT000312,718,ST,11236.7,1000
100,8000000293,000020,MAT000341,4427,ST,96287.25,1000
100,8000000294,000010,MAT000499,1316,ST,28294.0,1200
100,8000000294,000020,MAT000289,679,ST,14157.15,1000
100,8000000295,000010,MAT000125,1867,ST,32803.19,1100
100,8000000295,000020,MAT000272,4502,ST,105887.04,1200
100,8000000295,000030,MAT000294,881,ST,5999.61,1200
100,8000000295,000040,MAT000152,14,ST,314.86,1200
100,8000000296,000010,MAT000216,1724,ST,24549.76,1000
100,8000000296,000020,MAT000086,1706,ST,9997.16,1200
100,8000000296,000030,MAT000086,3466,ST,82144.2,1200
100,8000000297,000010,MAT000311,4840,ST,111852.4,1200
100,8000000297,000020,MAT000009,4105,ST,36986.05,1000
100,8000000298,000010,MAT000440,2885,ST,68663.0,1200
100,8000000299,000010,MAT000070,689,ST,5009.03,1200
100,8000000299,000020,MAT000179,4954,ST,121967.48,1000
100,8000000300,000010,MAT000003,1061,ST,16392.45,1200
100,8000000300,000020,MAT000372,1494,ST,18495.72,1200
100,8000000301,000010,MAT000383,4033,ST,22544.47,1100
100,8000000301,000020,MAT000465,2724,ST,31407.72,1200
100,8000000301,000030,MAT000357,3993,ST,29348.55,1100
100,8000000302,000010,MAT000433,4051,ST,27870.88,1100
100,8000000302,000020,MAT000468,4620,ST,9517.2,1100
100,8000000302,000030,MAT000403,3027,ST,49703.34,1000
100,8000000302,000040,MAT000419,3469,ST,10649.83,1000
100,8000000303,000010,MAT000108,1001,ST,2072.07,1000
100,8000000303,000020,MAT000414,3068,ST,44792.8,1100
100,8000000303,000030,MAT000433,3395,ST,14326.9,1000
100,8000000303,000040,MAT000282,101,ST,1034.24,1200
100,8000000304,000010,MAT000108,2627,ST,60788.78,1100
100,8000000304,000020,MAT000355,1764,ST,6756.12,1100
100,8000000305,000010,MAT000376,1201,ST,26109.74,1000
100,8000000306,000010,MAT000297,2973,ST,69954.69,1100
100,8000000306,000020,MAT000231,3242,ST,6970.3,1200
100,8000000306,000030,MAT000174,1053,ST,13446.81,1200
100,8000000307,000010,MAT000371,624,ST,7282.08,1000
100,8000000307,000020,MAT000111,337,ST,3430.66,1100
100,8000000308,000010,MAT000219,3859,ST,52173.68,1100
100,8000000308,000020,MAT000468,4919,ST,83770.57,1200
100,8000000308,000030,MAT000365,2815,ST,39466.3,1200
100,8000000309,000010,MAT000221,2665,ST,60815.3,1200
100,8000000309,000020,MAT000239,4250,ST,73907.5,1100
100,8000000310,000010,MAT000211,1566,ST,27639.9,1100
100,8000000310,000020,MAT000345,4775,ST,65513.0,1000
100,8000000310,000030,MAT000500,2773,ST,16083.4,1200
100,8000000310,000040,MAT000197,4664,ST,57320.56,1100
100,8000000311,000010,MAT000001,555,ST,3296.7,1100
100,8000000311,000020,MAT000433,2279,ST,30789.29,1100
100,8000000311,000030,MAT000497,4020,ST,62269.8,1100
100,8000000311,000040,MAT000148,1016,ST,10149.84,1000
100,8000000311,000050,MAT000416,4394,ST,34317.14,1000
100,8000000312,000010,MAT000491,2280,ST,18650.4,1000
100,8000000313,000010,MAT000113,198,ST,2872.98,1100
100,8000000313,000020,MAT000280,1674,ST,23821.02,1000
100,8000000313,000030,MAT000197,3993,ST,17688.99,1000
100,8000000313,000040,MAT000125,1431,ST,32998.86,1100
100,8000000314,000010,MAT000335,1758,ST,12235.68,1000
100,8000000314,000020,MAT000280,3124,ST,6372.96,1100
100,8000000314,000030,MAT000403,2814,ST,25522.98,1100
100,8000000314,000040,MAT000471,1693,ST,17370.18,1200
100,8000000315,000010,MAT000221,2903,ST,31991.06,1000
100,8000000315,000020,MAT000352,208,ST,3667.04,1200
100,8000000316,000010,MAT000262,3130,ST,6197.4,1100
100,8000000316,000020,MAT000191,2862,ST,19661.94,1100
100,8000000316,000030,MAT000433,4246,ST,66152.68,1000
100,8000000317,000010,MAT000070,4538,ST,12161.84,1000
100,8000000317,000020,MAT000211,1170,ST,25353.9,1100
100,8000000317,000030,MAT000402,557,ST,3871.15,1000
100,8000000317,000040,MAT000144,2371,ST,34094.98,1100
100,8000000318,000010,MAT000075,2214,ST,45851.94,1000
100,8000000319,000010,MAT000150,2022,ST,40419.78,1100
100,8000000319,000020,MAT000006,4113,ST,54949.68,1000
100,8000000320,000010,MAT000266,4711,ST,93748.9,1100
100,8000000320,000020,MAT000183,1337,ST,22113.98,1000
100,8000000320,000030,MAT000205,3784,ST,52711.12,1100
100,8000000320,000040,MAT000403,3832,ST,92389.52,1200
100,8000000321,000010,MAT000294,1377,ST,18341.64,1100
100,8000000321,000020,MAT000465,3020,ST,64295.8,1000
100,8000000322,000010,MAT000005,1775,ST,20838.5,1200
100,8000000323,000010,MAT000289,2012,ST,9738.08,1000
100,8000000323,000020,MAT000347,3053,ST,67898.72,1100
100,8000000323,000030,MAT000111,839,ST,7081.16,1000
100,8000000324,000010,MAT000258,4208,ST,60847.68,1000
100,8000000324,000020,MAT000220,4161,ST,22469.4,1000
100,8000000324,000030,MAT000016,212,ST,2855.64,1200
100,8000000325,000010,MAT000235,2344,ST,23791.6,1200
100,8000000325,000020,MAT000358,3560,ST,69242.0,1000
100,8000000326,000010,MAT000324,2198,ST,10726.24,1000
100,8000000326,000020,MAT000173,353,ST,893.09,1000
100,8000000327,000010,MAT000191,1735,ST,2619.85,1000
100,8000000327,000020,MAT000357,551,ST,3664.15,1000
100,8000000328,000010,MAT000352,2124,ST,31987.44,1200
100,8000000328,000020,MAT000117,4841,ST,66418.52,1100
100,8000000328,000030,MAT000357,2239,ST,20621.19,1200
100,8000000328,000040,MAT000293,430,ST,10264.1,1100
100,8000000328,000050,MAT000174,1803,ST,40026.6,1000
100,8000000329,000010,MAT000290,3444,ST,51005.64,1100
100,8000000329,000020,MAT000017,2581,ST,60034.06,1000
100,8000000330,000010,MAT000266,978,ST,8547.72,1100
100,8000000330,000020,MAT000168,3330,ST,38661.3,1000
100,8000000331,000010,MAT000274,688,ST,2662.56,1000
100,8000000331,000020,MAT000070,1254,ST,31111.74,1000
100,8000000332,000010,MAT000261,4695,ST,16714.2,1000
100,8000000332,000020,MAT000433,684,ST,16908.48,1200
100,8000000332,000030,MAT000135,3211,ST,67013.57,1100
100,8000000332,000040,MAT000403,597,ST,12566.85,1100
100,8000000333,000010,MAT000379,797,ST,10496.49,1000
100,8000000333,000020,MAT000124,3882,ST,79736.28,1100
100,8000000333,000030,MAT000290,3434,ST,70259.64,1000
100,8000000334,000010,MAT000065,491,ST,7517.21,1000
100,8000000335,000010,MAT000222,4755,ST,33855.6,1100
100,8000000335,000020,MAT000417,4824,ST,41534.64,1200
100,8000000335,000030,MAT000263,1292,ST,13798.56,1100
100,8000000336,000010,MAT000345,3266,ST,65058.72,1100
100,8000000336,000020,MAT000310,2588,ST,62137.88,1200
