MANDT,TKNUM,TSNUM,TSRFO,KNESSION
100,0000001552,0001,0001,LOC001
100,0000001552,0002,0002,LOC002
100,0000001553,0001,0001,LOC001
100,0000001553,0002,0002,LOC002
100,0000001554,0001,0001,LOC001
100,0000001554,0002,0002,LOC002
100,0000001555,0001,0001,LOC001
100,0000001555,0002,0002,LOC002
100,0000001556,0001,0001,LOC001
100,0000001556,0002,0002,LOC002
100,0000001557,0001,0001,LOC001
100,0000001557,0002,0002,LOC002
100,0000001558,0001,0001,LOC001
100,0000001558,0002,0002,LOC002
100,0000001559,0001,0001,LOC001
100,0000001559,0002,0002,LOC002
100,0000001560,0001,0001,LOC001
100,0000001560,0002,0002,LOC002
100,0000001561,0001,0001,LOC001
100,0000001561,0002,0002,LOC002
100,0000001562,0001,0001,LOC001
100,0000001562,0002,0002,LOC002
100,0000001563,0001,0001,LOC001
100,0000001563,0002,0002,LOC002
100,0000001564,0001,0001,LOC001
100,0000001564,0002,0002,LOC002
100,0000001565,0001,0001,LOC001
100,0000001565,0002,0002,LOC002
100,0000001566,0001,0001,LOC001
100,0000001566,0002,0002,LOC002
100,0000001567,0001,0001,LOC001
100,0000001567,0002,0002,LOC002
100,0000001568,0001,0001,LOC001
100,0000001568,0002,0002,LOC002
100,0000001569,0001,0001,LOC001
100,0000001569,0002,0002,LOC002
100,0000001570,0001,0001,LOC001
100,0000001570,0002,0002,LOC002
100,0000001571,0001,0001,LOC001
100,0000001571,0002,0002,LOC002
100,0000001572,0001,0001,LOC001
100,0000001572,0002,0002,LOC002
100,0000001573,0001,0001,LOC001
100,0000001573,0002,0002,LOC002
100,0000001574,0001,0001,LOC001
100,0000001574,0002,0002,LOC002
100,0000001575,0001,0001,LOC001
100,0000001575,0002,0002,LOC002
100,0000001576,0001,0001,LOC001
100,0000001576,0002,0002,LOC002
100,0000001577,0001,0001,LOC001
100,0000001577,0002,0002,LOC002
100,0000001578,0001,0001,LOC001
100,0000001578,0002,0002,LOC002
100,0000001579,0001,0001,LOC001
100,0000001579,0002,0002,LOC002
100,0000001580,0001,0001,LOC001
100,0000001580,0002,0002,LOC002
100,0000001581,0001,0001,LOC001
100,0000001581,0002,0002,LOC002
100,0000001582,0001,0001,LOC001
100,0000001582,0002,0002,LOC002
100,0000001583,0001,0001,LOC001
100,0000001583,0002,0002,LOC002
100,0000001584,0001,0001,LOC001
100,0000001584,0002,0002,LOC002
100,0000001585,0001,0001,LOC001
100,0000001585,0002,0002,LOC002
100,0000001586,0001,0001,LOC001
100,0000001586,0002,0002,LOC002
100,0000001587,0001,0001,LOC001
100,0000001587,0002,0002,LOC002
100,0000001588,0001,0001,LOC001
100,0000001588,0002,0002,LOC002
100,0000001589,0001,0001,LOC001
100,0000001589,0002,0002,LOC002
100,0000001590,0001,0001,LOC001
100,0000001590,0002,0002,LOC002
100,0000001591,0001,0001,LOC001
100,0000001591,0002,0002,LOC002
100,0000001592,0001,0001,LOC001
100,0000001592,0002,0002,LOC002
100,0000001593,0001,0001,LOC001
100,0000001593,0002,0002,LOC002
100,0000001594,0001,0001,LOC001
100,0000001594,0002,0002,LOC002
100,0000001595,0001,0001,LOC001
100,0000001595,0002,0002,LOC002
100,0000001596,0001,0001,LOC001
100,0000001596,0002,0002,LOC002
100,0000001597,0001,0001,LOC001
100,0000001597,0002,0002,LOC002
100,0000001598,0001,0001,LOC001
100,0000001598,0002,0002,LOC002
100,0000001599,0001,0001,LOC001
100,0000001599,0002,0002,LOC002
100,0000001600,0001,0001,LOC001
100,0000001600,0002,0002,LOC002
100,0000001601,0001,0001,LOC001
100,0000001601,0002,0002,LOC002
100,0000001602,0001,0001,LOC001
100,0000001602,0002,0002,LOC002
100,0000001603,0001,0001,LOC001
100,0000001603,0002,0002,LOC002
100,0000001604,0001,0001,LOC001
100,0000001604,0002,0002,LOC002
100,0000001605,0001,0001,LOC001
100,0000001605,0002,0002,LOC002
100,0000001606,0001,0001,LOC001
100,0000001606,0002,0002,LOC002
100,0000001607,0001,0001,LOC001
100,0000001607,0002,0002,LOC002
100,0000001608,0001,0001,LOC001
100,0000001608,0002,0002,LOC002
100,0000001609,0001,0001,LOC001
100,0000001609,0002,0002,LOC002
100,0000001610,0001,0001,LOC001
100,0000001610,0002,0002,LOC002
100,0000001611,0001,0001,LOC001
100,0000001611,0002,0002,LOC002
100,0000001612,0001,0001,LOC001
100,0000001612,0002,0002,LOC002
100,0000001613,0001,0001,LOC001
100,0000001613,0002,0002,LOC002
100,0000001614,0001,0001,LOC001
100,0000001614,0002,0002,LOC002
100,0000001615,0001,0001,LOC001
100,0000001615,0002,0002,LOC002
100,0000001616,0001,0001,LOC001
100,0000001616,0002,0002,LOC002
100,0000001617,0001,0001,LOC001
100,0000001617,0002,0002,LOC002
100,0000001618,0001,0001,LOC001
100,0000001618,0002,0002,LOC002
100,0000001619,0001,0001,LOC001
100,0000001619,0002,0002,LOC002
100,0000001620,0001,0001,LOC001
100,0000001620,0002,0002,LOC002
100,0000001621,0001,0001,LOC001
100,0000001621,0002,0002,LOC002
100,0000001622,0001,0001,LOC001
100,0000001622,0002,0002,LOC002
100,0000001623,0001,0001,LOC001
100,0000001623,0002,0002,LOC002
100,0000001624,0001,0001,LOC001
100,0000001624,0002,0002,LOC002
100,0000001625,0001,0001,LOC001
100,0000001625,0002,0002,LOC002
100,0000001626,0001,0001,LOC001
100,0000001626,0002,0002,LOC002
100,0000001627,0001,0001,LOC001
100,0000001627,0002,0002,LOC002
100,0000001628,0001,0001,LOC001
100,0000001628,0002,0002,LOC002
100,0000001629,0001,0001,LOC001
100,0000001629,0002,0002,LOC002
100,0000001630,0001,0001,LOC001
100,0000001630,0002,0002,LOC002
100,0000001631,0001,0001,LOC001
100,0000001631,0002,0002,LOC002
100,0000001632,0001,0001,LOC001
100,0000001632,0002,0002,LOC002
100,0000001633,0001,0001,LOC001
100,0000001633,0002,0002,LOC002
100,0000001634,0001,0001,LOC001
100,0000001634,0002,0002,LOC002
100,0000001635,0001,0001,LOC001
100,0000001635,0002,0002,LOC002
100,0000001636,0001,0001,LOC001
100,0000001636,0002,0002,LOC002
100,0000001637,0001,0001,LOC001
100,0000001637,0002,0002,LOC002
100,0000001638,0001,0001,LOC001
100,0000001638,0002,0002,LOC002
100,0000001639,0001,0001,LOC001
100,0000001639,0002,0002,LOC002
100,0000001640,0001,0001,LOC001
100,0000001640,0002,0002,LOC002
100,0000001641,0001,0001,LOC001
100,0000001641,0002,0002,LOC002
100,0000001642,0001,0001,LOC001
100,0000001642,0002,0002,LOC002
100,0000001643,0001,0001,LOC001
100,0000001643,0002,0002,LOC002
100,0000001644,0001,0001,LOC001
100,0000001644,0002,0002,LOC002
100,0000001645,0001,0001,LOC001
100,0000001645,0002,0002,LOC002
100,0000001646,0001,0001,LOC001
100,0000001646,0002,0002,LOC002
100,0000001647,0001,0001,LOC001
100,0000001647,0002,0002,LOC002
100,0000001648,0001,0001,LOC001
100,0000001648,0002,0002,LOC002
100,0000001649,0001,0001,LOC001
100,0000001649,0002,0002,LOC002
100,0000001650,0001,0001,LOC001
100,0000001650,0002,0002,LOC002
100,0000001651,0001,0001,LOC001
100,0000001651,0002,0002,LOC002
100,0000001652,0001,0001,LOC001
100,0000001652,0002,0002,LOC002
100,0000001653,0001,0001,LOC001
100,0000001653,0002,0002,LOC002
100,0000001654,0001,0001,LOC001
100,0000001654,0002,0002,LOC002
100,0000001655,0001,0001,LOC001
100,0000001655,0002,0002,LOC002
100,0000001656,0001,0001,LOC001
100,0000001656,0002,0002,LOC002
100,0000001657,0001,0001,LOC001
100,0000001657,0002,0002,LOC002
100,0000001658,0001,0001,LOC001
100,0000001658,0002,0002,LOC002
100,0000001659,0001,0001,LOC001
100,0000001659,0002,0002,LOC002
100,0000001660,0001,0001,LOC001
100,0000001660,0002,0002,LOC002
100,0000001661,0001,0001,LOC001
100,0000001661,0002,0002,LOC002
100,0000001662,0001,0001,LOC001
100,0000001662,0002,0002,LOC002
100,0000001663,0001,0001,LOC001
100,0000001663,0002,0002,LOC002
100,0000001664,0001,0001,LOC001
100,0000001664,0002,0002,LOC002
100,0000001665,0001,0001,LOC001
100,0000001665,0002,0002,LOC002
100,0000001666,0001,0001,LOC001
100,0000001666,0002,0002,LOC002
100,0000001667,0001,0001,LOC001
100,0000001667,0002,0002,LOC002
100,0000001668,0001,0001,LOC001
100,0000001668,0002,0002,LOC002
100,0000001669,0001,0001,LOC001
100,0000001669,0002,0002,LOC002
100,0000001670,0001,0001,LOC001
100,0000001670,0002,0002,LOC002
100,0000001671,0001,0001,LOC001
100,0000001671,0002,0002,LOC002
100,0000001672,0001,0001,LOC001
100,0000001672,0002,0002,LOC002
100,0000001673,0001,0001,LOC001
100,0000001673,0002,0002,LOC002
100,0000001674,0001,0001,LOC001
100,0000001674,0002,0002,LOC002
100,0000001675,0001,0001,LOC001
100,0000001675,0002,0002,LOC002
100,0000001676,0001,0001,LOC001
100,0000001676,0002,0002,LOC002
100,0000001677,0001,0001,LOC001
100,0000001677,0002,0002,LOC002
100,0000001678,0001,0001,LOC001
100,0000001678,0002,0002,LOC002
100,0000001679,0001,0001,LOC001
100,0000001679,0002,0002,LOC002
100,0000001680,0001,0001,LOC001
100,0000001680,0002,0002,LOC002
100,0000001681,0001,0001,LOC001
100,0000001681,0002,0002,LOC002
100,0000001682,0001,0001,LOC001
100,0000001682,0002,0002,LOC002
100,0000001683,0001,0001,LOC001
100,0000001683,0002,0002,LOC002
100,0000001684,0001,0001,LOC001
100,0000001684,0002,0002,LOC002
100,0000001685,0001,0001,LOC001
100,0000001685,0002,0002,LOC002
100,0000001686,0001,0001,LOC001
100,0000001686,0002,0002,LOC002
100,0000001687,0001,0001,LOC001
100,0000001687,0002,0002,LOC002
100,0000001688,0001,0001,LOC001
100,0000001688,0002,0002,LOC002
100,0000001689,0001,0001,LOC001
100,0000001689,0002,0002,LOC002
100,0000001690,0001,0001,LOC001
100,0000001690,0002,0002,LOC002
100,0000001691,0001,0001,LOC001
100,0000001691,0002,0002,LOC002
100,0000001692,0001,0001,LOC001
100,0000001692,0002,0002,LOC002
100,0000001693,0001,0001,LOC001
100,0000001693,0002,0002,LOC002
100,0000001694,0001,0001,LOC001
100,0000001694,0002,0002,LOC002
100,0000001695,0001,0001,LOC001
100,0000001695,0002,0002,LOC002
100,0000001696,0001,0001,LOC001
100,0000001696,0002,0002,LOC002
100,0000001697,0001,0001,LOC001
100,0000001697,0002,0002,LOC002
100,0000001698,0001,0001,LOC001
100,0000001698,0002,0002,LOC002
100,0000001699,0001,0001,LOC001
100,0000001699,0002,0002,LOC002
100,0000001700,0001,0001,LOC001
100,0000001700,0002,0002,LOC002
100,0000001701,0001,0001,LOC001
100,0000001701,0002,0002,LOC002
100,0000001702,0001,0001,LOC001
100,0000001702,0002,0002,LOC002
100,0000001703,0001,0001,LOC001
100,0000001703,0002,0002,LOC002
100,0000001704,0001,0001,LOC001
100,0000001704,0002,0002,LOC002
100,0000001705,0001,0001,LOC001
100,0000001705,0002,0002,LOC002
100,0000001706,0001,0001,LOC001
100,0000001706,0002,0002,LOC002
100,0000001707,0001,0001,LOC001
100,0000001707,0002,0002,LOC002
100,0000001708,0001,0001,LOC001
100,0000001708,0002,0002,LOC002
100,0000001709,0001,0001,LOC001
100,0000001709,0002,0002,LOC002
100,0000001710,0001,0001,LOC001
100,0000001710,0002,0002,LOC002
100,0000001711,0001,0001,LOC001
100,0000001711,0002,0002,LOC002
100,0000001712,0001,0001,LOC001
100,0000001712,0002,0002,LOC002
100,0000001713,0001,0001,LOC001
100,0000001713,0002,0002,LOC002
100,0000001714,0001,0001,LOC001
100,0000001714,0002,0002,LOC002
100,0000001715,0001,0001,LOC001
100,0000001715,0002,0002,LOC002
100,0000001716,0001,0001,LOC001
100,0000001716,0002,0002,LOC002
100,0000001717,0001,0001,LOC001
100,0000001717,0002,0002,LOC002
100,0000001718,0001,0001,LOC001
100,0000001718,0002,0002,LOC002
100,0000001719,0001,0001,LOC001
100,0000001719,0002,0002,LOC002
100,0000001720,0001,0001,LOC001
100,0000001720,0002,0002,LOC002
100,0000001721,0001,0001,LOC001
100,0000001721,0002,0002,LOC002
100,0000001722,0001,0001,LOC001
100,0000001722,0002,0002,LOC002
100,0000001723,0001,0001,LOC001
100,0000001723,0002,0002,LOC002
100,0000001724,0001,0001,LOC001
100,0000001724,0002,0002,LOC002
100,0000001725,0001,0001,LOC001
100,0000001725,0002,0002,LOC002
100,0000001726,0001,0001,LOC001
100,0000001726,0002,0002,LOC002
100,0000001727,0001,0001,LOC001
100,0000001727,0002,0002,LOC002
100,0000001728,0001,0001,LOC001
100,0000001728,0002,0002,LOC002
100,0000001729,0001,0001,LOC001
100,0000001729,0002,0002,LOC002
100,0000001730,0001,0001,LOC001
100,0000001730,0002,0002,LOC002
100,0000001731,0001,0001,LOC001
100,0000001731,0002,0002,LOC002
100,0000001732,0001,0001,LOC001
100,0000001732,0002,0002,LOC002
100,0000001733,0001,0001,LOC001
100,0000001733,0002,0002,LOC002
100,0000001734,0001,0001,LOC001
100,0000001734,0002,0002,LOC002
100,0000001735,0001,0001,LOC001
100,0000001735,0002,0002,LOC002
100,0000001736,0001,0001,LOC001
100,0000001736,0002,0002,LOC002
100,0000001737,0001,0001,LOC001
100,0000001737,0002,0002,LOC002
100,0000001738,0001,0001,LOC001
100,0000001738,0002,0002,LOC002
100,0000001739,0001,0001,LOC001
100,0000001739,0002,0002,LOC002
100,0000001740,0001,0001,LOC001
100,0000001740,0002,0002,LOC002
100,0000001741,0001,0001,LOC001
100,0000001741,0002,0002,LOC002
100,0000001742,0001,0001,LOC001
100,0000001742,0002,0002,LOC002
100,0000001743,0001,0001,LOC001
100,0000001743,0002,0002,LOC002
100,0000001744,0001,0001,LOC001
100,0000001744,0002,0002,LOC002
100,0000001745,0001,0001,LOC001
100,0000001745,0002,0002,LOC002
100,0000001746,0001,0001,LOC001
100,0000001746,0002,0002,LOC002
100,0000001747,0001,0001,LOC001
100,0000001747,0002,0002,LOC002
100,0000001748,0001,0001,LOC001
100,0000001748,0002,0002,LOC002
100,0000001749,0001,0001,LOC001
100,0000001749,0002,0002,LOC002
100,0000001750,0001,0001,LOC001
100,0000001750,0002,0002,LOC002
100,0000001751,0001,0001,LOC001
100,0000001751,0002,0002,LOC002
100,0000001752,0001,0001,LOC001
100,0000001752,0002,0002,LOC002
100,0000001753,0001,0001,LOC001
100,0000001753,0002,0002,LOC002
100,0000001754,0001,0001,LOC001
100,0000001754,0002,0002,LOC002
100,0000001755,0001,0001,LOC001
100,0000001755,0002,0002,LOC002
100,0000001756,0001,0001,LOC001
100,0000001756,0002,0002,LOC002
100,0000001757,0001,0001,LOC001
100,0000001757,0002,0002,LOC002
100,0000001758,0001,0001,LOC001
100,0000001758,0002,0002,LOC002
100,0000001759,0001,0001,LOC001
100,0000001759,0002,0002,LOC002
100,0000001760,0001,0001,LOC001
100,0000001760,0002,0002,LOC002
100,0000001761,0001,0001,LOC001
100,0000001761,0002,0002,LOC002
100,0000001762,0001,0001,LOC001
100,0000001762,0002,0002,LOC002
100,0000001763,0001,0001,LOC001
100,0000001763,0002,0002,LOC002
100,0000001764,0001,0001,LOC001
100,0000001764,0002,0002,LOC002
100,0000001765,0001,0001,LOC001
100,0000001765,0002,0002,LOC002
100,0000001766,0001,0001,LOC001
100,0000001766,0002,0002,LOC002
100,0000001767,0001,0001,LOC001
100,0000001767,0002,0002,LOC002
100,0000001768,0001,0001,LOC001
100,0000001768,0002,0002,LOC002
100,0000001769,0001,0001,LOC001
100,0000001769,0002,0002,LOC002
100,0000001770,0001,0001,LOC001
100,0000001770,0002,0002,LOC002
100,0000001771,0001,0001,LOC001
100,0000001771,0002,0002,LOC002
100,0000001772,0001,0001,LOC001
100,0000001772,0002,0002,LOC002
100,0000001773,0001,0001,LOC001
100,0000001773,0002,0002,LOC002
100,0000001774,0001,0001,LOC001
100,0000001774,0002,0002,LOC002
100,0000001775,0001,0001,LOC001
100,0000001775,0002,0002,LOC002
100,0000001776,0001,0001,LOC001
100,0000001776,0002,0002,LOC002
100,0000001777,0001,0001,LOC001
100,0000001777,0002,0002,LOC002
100,0000001778,0001,0001,LOC001
100,0000001778,0002,0002,LOC002
100,0000001779,0001,0001,LOC001
100,0000001779,0002,0002,LOC002
100,0000001780,0001,0001,LOC001
100,0000001780,0002,0002,LOC002
100,0000001781,0001,0001,LOC001
100,0000001781,0002,0002,LOC002
100,0000001782,0001,0001,LOC001
100,0000001782,0002,0002,LOC002
100,0000001783,0001,0001,LOC001
100,0000001783,0002,0002,LOC002
100,0000001784,0001,0001,LOC001
100,0000001784,0002,0002,LOC002
100,0000001785,0001,0001,LOC001
100,0000001785,0002,0002,LOC002
100,0000001786,0001,0001,LOC001
100,0000001786,0002,0002,LOC002
100,0000001787,0001,0001,LOC001
100,0000001787,0002,0002,LOC002
100,0000001788,0001,0001,LOC001
100,0000001788,0002,0002,LOC002
100,0000001789,0001,0001,LOC001
100,0000001789,0002,0002,LOC002
100,0000001790,0001,0001,LOC001
100,0000001790,0002,0002,LOC002
100,0000001791,0001,0001,LOC001
100,0000001791,0002,0002,LOC002
100,0000001792,0001,0001,LOC001
100,0000001792,0002,0002,LOC002
100,0000001793,0001,0001,LOC001
100,0000001793,0002,0002,LOC002
100,0000001794,0001,0001,LOC001
100,0000001794,0002,0002,LOC002
100,0000001795,0001,0001,LOC001
100,0000001795,0002,0002,LOC002
100,0000001796,0001,0001,LOC001
100,0000001796,0002,0002,LOC002
100,0000001797,0001,0001,LOC001
100,0000001797,0002,0002,LOC002
100,0000001798,0001,0001,LOC001
100,0000001798,0002,0002,LOC002
100,0000001799,0001,0001,LOC001
100,0000001799,0002,0002,LOC002
100,0000001800,0001,0001,LOC001
100,0000001800,0002,0002,LOC002
100,0000001801,0001,0001,LOC001
100,0000001801,0002,0002,LOC002
100,0000001802,0001,0001,LOC001
100,0000001802,0002,0002,LOC002
100,0000001803,0001,0001,LOC001
100,0000001803,0002,0002,LOC002
100,0000001804,0001,0001,LOC001
100,0000001804,0002,0002,LOC002
100,0000001805,0001,0001,LOC001
100,0000001805,0002,0002,LOC002
100,0000001806,0001,0001,LOC001
100,0000001806,0002,0002,LOC002
100,0000001807,0001,0001,LOC001
100,0000001807,0002,0002,LOC002
100,0000001808,0001,0001,LOC001
100,0000001808,0002,0002,LOC002
100,0000001809,0001,0001,LOC001
100,0000001809,0002,0002,LOC002
100,0000001810,0001,0001,LOC001
100,0000001810,0002,0002,LOC002
100,0000001811,0001,0001,LOC001
100,0000001811,0002,0002,LOC002
100,0000001812,0001,0001,LOC001
100,0000001812,0002,0002,LOC002
100,0000001813,0001,0001,LOC001
100,0000001813,0002,0002,LOC002
100,0000001814,0001,0001,LOC001
100,0000001814,0002,0002,LOC002
100,0000001815,0001,0001,LOC001
100,0000001815,0002,0002,LOC002
100,0000001816,0001,0001,LOC001
100,0000001816,0002,0002,LOC002
100,0000001817,0001,0001,LOC001
100,0000001817,0002,0002,LOC002
100,0000001818,0001,0001,LOC001
100,0000001818,0002,0002,LOC002
100,0000001819,0001,0001,LOC001
100,0000001819,0002,0002,LOC002
100,0000001820,0001,0001,LOC001
100,0000001820,0002,0002,LOC002
100,0000001821,0001,0001,LOC001
100,0000001821,0002,0002,LOC002
100,0000001822,0001,0001,LOC001
100,0000001822,0002,0002,LOC002
100,0000001823,0001,0001,LOC001
100,0000001823,0002,0002,LOC002
100,0000001824,0001,0001,LOC001
100,0000001824,0002,0002,LOC002
100,0000001825,0001,0001,LOC001
100,0000001825,0002,0002,LOC002
100,0000001826,0001,0001,LOC001
100,0000001826,0002,0002,LOC002
100,0000001827,0001,0001,LOC001
100,0000001827,0002,0002,LOC002
100,0000001828,0001,0001,LOC001
100,0000001828,0002,0002,LOC002
100,0000001829,0001,0001,LOC001
100,0000001829,0002,0002,LOC002
100,0000001830,0001,0001,LOC001
100,0000001830,0002,0002,LOC002
100,0000001831,0001,0001,LOC001
100,0000001831,0002,0002,LOC002
100,0000001832,0001,0001,LOC001
100,0000001832,0002,0002,LOC002
100,0000001833,0001,0001,LOC001
100,0000001833,0002,0002,LOC002
100,0000001834,0001,0001,LOC001
100,0000001834,0002,0002,LOC002
100,0000001835,0001,0001,LOC001
100,0000001835,0002,0002,LOC002
100,0000001836,0001,0001,LOC001
100,0000001836,0002,0002,LOC002
100,0000001837,0001,0001,LOC001
100,0000001837,0002,0002,LOC002
100,0000001838,0001,0001,LOC001
100,0000001838,0002,0002,LOC002
100,0000001839,0001,0001,LOC001
100,0000001839,0002,0002,LOC002
100,0000001840,0001,0001,LOC001
100,0000001840,0002,0002,LOC002
100,0000001841,0001,0001,LOC001
100,0000001841,0002,0002,LOC002
100,0000001842,0001,0001,LOC001
100,0000001842,0002,0002,LOC002
100,0000001843,0001,0001,LOC001
100,0000001843,0002,0002,LOC002
100,0000001844,0001,0001,LOC001
100,0000001844,0002,0002,LOC002
100,0000001845,0001,0001,LOC001
100,0000001845,0002,0002,LOC002
100,0000001846,0001,0001,LOC001
100,0000001846,0002,0002,LOC002
100,0000001847,0001,0001,LOC001
100,0000001847,0002,0002,LOC002
100,0000001848,0001,0001,LOC001
100,0000001848,0002,0002,LOC002
100,0000001849,0001,0001,LOC001
100,0000001849,0002,0002,LOC002
100,0000001850,0001,0001,LOC001
100,0000001850,0002,0002,LOC002
100,0000001851,0001,0001,LOC001
100,0000001851,0002,0002,LOC002
100,0000001852,0001,0001,LOC001
100,0000001852,0002,0002,LOC002
100,0000001853,0001,0001,LOC001
100,0000001853,0002,0002,LOC002
100,0000001854,0001,0001,LOC001
100,0000001854,0002,0002,LOC002
100,0000001855,0001,0001,LOC001
100,0000001855,0002,0002,LOC002
100,0000001856,0001,0001,LOC001
100,0000001856,0002,0002,LOC002
100,0000001857,0001,0001,LOC001
100,0000001857,0002,0002,LOC002
100,0000001858,0001,0001,LOC001
100,0000001858,0002,0002,LOC002
100,0000001859,0001,0001,LOC001
100,0000001859,0002,0002,LOC002
100,0000001860,0001,0001,LOC001
100,0000001860,0002,0002,LOC002
100,0000001861,0001,0001,LOC001
100,0000001861,0002,0002,LOC002
100,0000001862,0001,0001,LOC001
100,0000001862,0002,0002,LOC002
100,0000001863,0001,0001,LOC001
100,0000001863,0002,0002,LOC002
100,0000001864,0001,0001,LOC001
100,0000001864,0002,0002,LOC002
100,0000001865,0001,0001,LOC001
100,0000001865,0002,0002,LOC002
100,0000001866,0001,0001,LOC001
100,0000001866,0002,0002,LOC002
100,0000001867,0001,0001,LOC001
100,0000001867,0002,0002,LOC002
100,0000001868,0001,0001,LOC001
100,0000001868,0002,0002,LOC002
100,0000001869,0001,0001,LOC001
100,0000001869,0002,0002,LOC002
100,0000001870,0001,0001,LOC001
100,0000001870,0002,0002,LOC002
100,0000001871,0001,0001,LOC001
100,0000001871,0002,0002,LOC002
100,0000001872,0001,0001,LOC001
100,0000001872,0002,0002,LOC002
100,0000001873,0001,0001,LOC001
100,0000001873,0002,0002,LOC002
100,0000001874,0001,0001,LOC001
100,0000001874,0002,0002,LOC002
100,0000001875,0001,0001,LOC001
100,0000001875,0002,0002,LOC002
100,0000001876,0001,0001,LOC001
100,0000001876,0002,0002,LOC002
100,0000001877,0001,0001,LOC001
100,0000001877,0002,0002,LOC002
100,0000001878,0001,0001,LOC001
100,0000001878,0002,0002,LOC002
100,0000001879,0001,0001,LOC001
100,0000001879,0002,0002,LOC002
100,0000001880,0001,0001,LOC001
100,0000001880,0002,0002,LOC002
100,0000001881,0001,0001,LOC001
100,0000001881,0002,0002,LOC002
100,0000001882,0001,0001,LOC001
100,0000001882,0002,0002,LOC002
100,0000001883,0001,0001,LOC001
100,0000001883,0002,0002,LOC002
100,0000001884,0001,0001,LOC001
100,0000001884,0002,0002,LOC002
100,0000001885,0001,0001,LOC001
100,0000001885,0002,0002,LOC002
100,0000001886,0001,0001,LOC001
100,0000001886,0002,0002,LOC002
100,0000001887,0001,0001,LOC001
100,0000001887,0002,0002,LOC002
100,0000001888,0001,0001,LOC001
100,0000001888,0002,0002,LOC002
100,0000001889,0001,0001,LOC001
100,0000001889,0002,0002,LOC002
100,0000001890,0001,0001,LOC001
100,0000001890,0002,0002,LOC002
100,0000001891,0001,0001,LOC001
100,0000001891,0002,0002,LOC002
100,0000001892,0001,0001,LOC001
100,0000001892,0002,0002,LOC002
100,0000001893,0001,0001,LOC001
100,0000001893,0002,0002,LOC002
100,0000001894,0001,0001,LOC001
100,0000001894,0002,0002,LOC002
100,0000001895,0001,0001,LOC001
100,0000001895,0002,0002,LOC002
100,0000001896,0001,0001,LOC001
100,0000001896,0002,0002,LOC002
100,0000001897,0001,0001,LOC001
100,0000001897,0002,0002,LOC002
100,0000001898,0001,0001,LOC001
100,0000001898,0002,0002,LOC002
100,0000001899,0001,0001,LOC001
100,0000001899,0002,0002,LOC002
100,0000001900,0001,0001,LOC001
100,0000001900,0002,0002,LOC002
100,0000001901,0001,0001,LOC001
100,0000001901,0002,0002,LOC002
100,0000001902,0001,0001,LOC001
100,0000001902,0002,0002,LOC002
100,0000001903,0001,0001,LOC001
100,0000001903,0002,0002,LOC002
100,0000001904,0001,0001,LOC001
100,0000001904,0002,0002,LOC002
100,0000001905,0001,0001,LOC001
100,0000001905,0002,0002,LOC002
100,0000001906,0001,0001,LOC001
100,0000001906,0002,0002,LOC002
100,0000001907,0001,0001,LOC001
100,0000001907,0002,0002,LOC002
100,0000001908,0001,0001,LOC001
100,0000001908,0002,0002,LOC002
100,0000001909,0001,0001,LOC001
100,0000001909,0002,0002,LOC002
100,0000001910,0001,0001,LOC001
100,0000001910,0002,0002,LOC002
100,0000001911,0001,0001,LOC001
100,0000001911,0002,0002,LOC002
100,0000001912,0001,0001,LOC001
100,0000001912,0002,0002,LOC002
100,0000001913,0001,0001,LOC001
100,0000001913,0002,0002,LOC002
100,0000001914,0001,0001,LOC001
100,0000001914,0002,0002,LOC002
100,0000001915,0001,0001,LOC001
100,0000001915,0002,0002,LOC002
100,0000001916,0001,0001,LOC001
100,0000001916,0002,0002,LOC002
100,0000001917,0001,0001,LOC001
100,0000001917,0002,0002,LOC002
100,0000001918,0001,0001,LOC001
100,0000001918,0002,0002,LOC002
100,0000001919,0001,0001,LOC001
100,0000001919,0002,0002,LOC002
100,0000001920,0001,0001,LOC001
100,0000001920,0002,0002,LOC002
100,0000001921,0001,0001,LOC001
100,0000001921,0002,0002,LOC002
100,0000001922,0001,0001,LOC001
100,0000001922,0002,0002,LOC002
100,0000001923,0001,0001,LOC001
100,0000001923,0002,0002,LOC002
100,0000001924,0001,0001,LOC001
100,0000001924,0002,0002,LOC002
100,0000001925,0001,0001,LOC001
100,0000001925,0002,0002,LOC002
100,0000001926,0001,0001,LOC001
100,0000001926,0002,0002,LOC002
100,0000001927,0001,0001,LOC001
100,0000001927,0002,0002,LOC002
100,0000001928,0001,0001,LOC001
100,0000001928,0002,0002,LOC002
100,0000001929,0001,0001,LOC001
100,0000001929,0002,0002,LOC002
100,0000001930,0001,0001,LOC001
100,0000001930,0002,0002,LOC002
100,0000001931,0001,0001,LOC001
100,0000001931,0002,0002,LOC002
100,0000001932,0001,0001,LOC001
100,0000001932,0002,0002,LOC002
100,0000001933,0001,0001,LOC001
100,0000001933,0002,0002,LOC002
100,0000001934,0001,0001,LOC001
100,0000001934,0002,0002,LOC002
100,0000001935,0001,0001,LOC001
100,0000001935,0002,0002,LOC002
100,0000001936,0001,0001,LOC001
100,0000001936,0002,0002,LOC002
100,0000001937,0001,0001,LOC001
100,0000001937,0002,0002,LOC002
100,0000001938,0001,0001,LOC001
100,0000001938,0002,0002,LOC002
100,0000001939,0001,0001,LOC001
100,0000001939,0002,0002,LOC002
