MANDT,TKNUM,VFKNI,KSCHL,KBETR,WAERS
100,0000001308,000001,PR00,193.74,EUR
100,0000001308,000002,K004,432.19,EUR
100,0000001309,000001,K005,333.14,EUR
100,0000001309,000002,K004,234.3,EUR
100,0000001310,000001,K004,376.42,EUR
100,0000001310,000002,K005,180.49,EUR
100,0000001311,000001,K004,125.91,EUR
100,0000001311,000002,K005,195.45,EUR
100,0000001312,000001,PR00,399.05,EUR
100,0000001312,000002,PR00,89.11,EUR
100,0000001313,000001,K005,25.28,EUR
100,0000001313,000002,PR00,19.43,EUR
100,0000001314,000001,K004,257.99,EUR
100,0000001314,000002,K004,167.4,EUR
100,0000001315,000001,PR00,319.19,EUR
100,0000001315,000002,PR00,296.81,EUR
100,0000001316,000001,K005,39.77,EUR
100,0000001316,000002,PR00,322.34,EUR
100,0000001317,000001,K005,485.89,EUR
100,0000001317,000002,PR00,131.42,EUR
100,0000001318,000001,K005,13.38,EUR
100,0000001318,000002,PR00,263.98,EUR
100,0000001319,000001,K004,205.03,EUR
100,0000001319,000002,PR00,118.63,EUR
100,0000001320,000001,K004,391.76,EUR
100,0000001320,000002,PR00,393.26,EUR
100,0000001321,000001,PR00,210.54,EUR
100,0000001321,000002,PR00,398.9,EUR
100,0000001322,000001,K004,327.66,EUR
100,0000001322,000002,K005,387.54,EUR
100,0000001323,000001,PR00,131.97,EUR
100,0000001323,000002,K004,26.5,EUR
100,0000001324,000001,PR00,469.61,EUR
100,0000001324,000002,K004,313.36,EUR
100,0000001325,000001,PR00,311.64,EUR
100,0000001325,000002,PR00,25.57,EUR
100,0000001326,000001,PR00,79.68,EUR
100,0000001326,000002,K004,261.85,EUR
100,0000001327,000001,PR00,316.65,EUR
100,0000001327,000002,K005,408.41,EUR
100,0000001328,000001,K005,309.33,EUR
100,0000001328,000002,K005,418.92,EUR
100,0000001329,000001,PR00,157.3,EUR
100,0000001329,000002,K004,238.28,EUR
100,0000001330,000001,K005,170.17,EUR
100,0000001330,000002,K005,443.5,EUR
100,0000001331,000001,K005,27.11,EUR
100,0000001331,000002,PR00,390.47,EUR
100,0000001332,000001,K005,283.96,EUR
100,0000001332,000002,K005,422.54,EUR
100,0000001333,000001,K005,124.3,EUR
100,0000001333,000002,PR00,242.98,EUR
100,0000001334,000001,K004,378.99,EUR
100,0000001334,000002,K004,466.66,EUR
100,0000001335,000001,K004,388.61,EUR
100,0000001335,000002,K005,101.4,EUR
100,0000001336,000001,K004,242.13,EUR
100,0000001336,000002,PR00,122.77,EUR
100,0000001337,000001,K004,94.3,EUR
100,0000001337,000002,K004,229.01,EUR
100,0000001338,000001,K005,318.73,EUR
100,0000001338,000002,PR00,112.87,EUR
100,0000001339,000001,K004,109.32,EUR
100,0000001339,000002,K005,406.21,EUR
100,0000001340,000001,K005,288.65,EUR
100,0000001340,000002,K005,445.57,EUR
100,0000001341,000001,K005,144.91,EUR
100,0000001341,000002,K005,39.87,EUR
100,0000001342,000001,K005,28.51,EUR
100,0000001342,000002,K005,11.37,EUR
100,0000001343,000001,PR00,23.33,EUR
100,0000001343,000002,PR00,259.12,EUR
100,0000001344,000001,K004,106.25,EUR
100,0000001344,000002,PR00,59.37,EUR
100,0000001345,000001,K004,472.23,EUR
100,0000001345,000002,K005,134.23,EUR
100,0000001346,000001,PR00,223.02,EUR
100,0000001346,000002,K004,479.36,EUR
100,0000001347,000001,K005,179.64,EUR
100,0000001347,000002,K005,262.94,EUR
100,0000001348,000001,K005,71.33,EUR
100,0000001348,000002,PR00,448.35,EUR
100,0000001349,000001,K005,120.96,EUR
100,0000001349,000002,PR00,224.22,EUR
100,0000001350,000001,K004,270.47,EUR
100,0000001350,000002,PR00,19.11,EUR
100,0000001351,000001,PR00,189.26,EUR
100,0000001351,000002,K005,161.74,EUR
100,0000001352,000001,PR00,422.8,EUR
100,0000001352,000002,K004,428.56,EUR
100,0000001353,000001,PR00,296.2,EUR
100,0000001353,000002,PR00,482.42,EUR
100,0000001354,000001,K004,447.09,EUR
100,0000001354,000002,K005,345.59,EUR
100,0000001355,000001,PR00,452.5,EUR
100,0000001355,000002,K005,471.03,EUR
100,0000001356,000001,K005,215.29,EUR
100,0000001356,000002,PR00,17.32,EUR
100,0000001357,000001,K004,147.84,EUR
100,0000001357,000002,PR00,170.08,EUR
100,0000001358,000001,K005,30.92,EUR
100,0000001358,000002,K004,149.04,EUR
100,0000001359,000001,PR00,415.41,EUR
100,0000001359,000002,PR00,435.78,EUR
100,0000001360,000001,K004,276.1,EUR
100,0000001360,000002,PR00,371.56,EUR
100,0000001361,000001,PR00,472.42,EUR
100,0000001361,000002,K004,196.68,EUR
100,0000001362,000001,K004,443.68,EUR
100,0000001362,000002,K004,247.88,EUR
100,0000001363,000001,PR00,481.56,EUR
100,0000001363,000002,PR00,498.4,EUR
100,0000001364,000001,K005,232.04,EUR
100,0000001364,000002,PR00,15.11,EUR
100,0000001365,000001,PR00,125.57,EUR
100,0000001365,000002,K004,61.42,EUR
100,0000001366,000001,PR00,298.46,EUR
100,0000001366,000002,PR00,462.14,EUR
100,0000001367,000001,PR00,233.5,EUR
100,0000001367,000002,K004,254.13,EUR
100,0000001368,000001,K005,181.49,EUR
100,0000001368,000002,K005,186.24,EUR
100,0000001369,000001,PR00,399.19,EUR
100,0000001369,000002,PR00,91.65,EUR
100,0000001370,000001,PR00,300.33,EUR
100,0000001370,000002,PR00,469.21,EUR
100,0000001371,000001,PR00,288.08,EUR
100,0000001371,000002,PR00,265.79,EUR
100,0000001372,000001,K004,205.81,EUR
100,0000001372,000002,K005,487.62,EUR
100,0000001373,000001,PR00,322.5,EUR
100,0000001373,000002,K005,355.55,EUR
100,0000001374,000001,PR00,382.74,EUR
100,0000001374,000002,K005,91.84,EUR
100,0000001375,000001,K005,213.71,EUR
100,0000001375,000002,K005,124.6,EUR
100,0000001376,000001,K004,140.88,EUR
100,0000001376,000002,K004,98.28,EUR
100,0000001377,000001,K004,368.57,EUR
100,0000001377,000002,K004,21.23,EUR
100,0000001378,000001,PR00,301.51,EUR
100,0000001378,000002,K005,236.43,EUR
100,0000001379,000001,PR00,40.48,EUR
100,0000001379,000002,PR00,383.32,EUR
100,0000001380,000001,PR00,110.41,EUR
100,0000001380,000002,K005,173.87,EUR
100,0000001381,000001,PR00,277.6,EUR
100,0000001381,000002,K004,398.79,EUR
100,0000001382,000001,K005,52.89,EUR
100,0000001382,000002,K005,309.08,EUR
100,0000001383,000001,K004,318.87,EUR
100,0000001383,000002,K004,355.56,EUR
100,0000001384,000001,K005,201.76,EUR
100,0000001384,000002,PR00,154.71,EUR
100,0000001385,000001,PR00,303.78,EUR
100,0000001385,000002,PR00,301.48,EUR
100,0000001386,000001,K004,294.19,EUR
100,0000001386,000002,PR00,222.18,EUR
100,0000001387,000001,PR00,72.72,EUR
100,0000001387,000002,K005,108.78,EUR
100,0000001388,000001,K004,355.49,EUR
100,0000001388,000002,PR00,65.24,EUR
100,0000001389,000001,K005,176.41,EUR
100,0000001389,000002,PR00,15.42,EUR
100,0000001390,000001,PR00,22.9,EUR
100,0000001390,000002,K005,86.08,EUR
100,0000001391,000001,K004,466.93,EUR
100,0000001391,000002,K004,302.49,EUR
100,0000001392,000001,PR00,239.94,EUR
100,0000001392,000002,K004,358.65,EUR
100,0000001393,000001,PR00,71.51,EUR
100,0000001393,000002,K005,472.11,EUR
100,0000001394,000001,K005,314.27,EUR
100,0000001394,000002,K005,238.64,EUR
100,0000001395,000001,PR00,364.45,EUR
100,0000001395,000002,PR00,74.77,EUR
100,0000001396,000001,K005,110.01,EUR
100,0000001396,000002,PR00,222.51,EUR
100,0000001397,000001,K004,317.69,EUR
100,0000001397,000002,K004,63.44,EUR
100,0000001398,000001,PR00,456.36,EUR
100,0000001398,000002,PR00,456.78,EUR
100,0000001399,000001,K005,39.33,EUR
100,0000001399,000002,K004,274.44,EUR
100,0000001400,000001,PR00,248.55,EUR
100,0000001400,000002,K005,196.65,EUR
100,0000001401,000001,K004,237.83,EUR
100,0000001401,000002,K005,435.34,EUR
100,0000001402,000001,PR00,261.56,EUR
100,0000001402,000002,PR00,180.01,EUR
100,0000001403,000001,K004,101.65,EUR
100,0000001403,000002,K005,132.51,EUR
100,0000001404,000001,PR00,202.37,EUR
100,0000001404,000002,K004,43.51,EUR
100,0000001405,000001,K005,40.67,EUR
100,0000001405,000002,K005,55.37,EUR
100,0000001406,000001,K004,255.83,EUR
100,0000001406,000002,K005,237.16,EUR
100,0000001407,000001,K005,422.62,EUR
100,0000001407,000002,K005,402.74,EUR
100,0000001408,000001,K005,357.44,EUR
100,0000001408,000002,PR00,78.85,EUR
100,0000001409,000001,PR00,89.5,EUR
100,0000001409,000002,PR00,51.27,EUR
100,0000001410,000001,K004,420.99,EUR
100,0000001410,000002,K005,387.35,EUR
100,0000001411,000001,PR00,459.84,EUR
100,0000001411,000002,K004,142.25,EUR
100,0000001412,000001,K004,117.47,EUR
100,0000001412,000002,K005,151.71,EUR
100,0000001413,000001,K005,30.01,EUR
100,0000001413,000002,K005,307.88,EUR
100,0000001414,000001,K005,254.16,EUR
100,0000001414,000002,PR00,90.18,EUR
100,0000001415,000001,K005,488.97,EUR
100,0000001415,000002,K004,386.39,EUR
100,0000001416,000001,PR00,35.05,EUR
100,0000001416,000002,K004,483.73,EUR
100,0000001417,000001,K004,418.02,EUR
100,0000001417,000002,K004,457.19,EUR
100,0000001418,000001,K004,80.3,EUR
100,0000001418,000002,K004,384.61,EUR
100,0000001419,000001,K004,233.94,EUR
100,0000001419,000002,K005,29.15,EUR
100,0000001420,000001,K005,124.03,EUR
100,0000001420,000002,PR00,282.11,EUR
100,0000001421,000001,K004,215.81,EUR
100,0000001421,000002,PR00,229.07,EUR
100,0000001422,000001,K004,335.93,EUR
100,0000001422,000002,K005,162.51,EUR
100,0000001423,000001,K005,53.57,EUR
100,0000001423,000002,PR00,366.56,EUR
100,0000001424,000001,K004,94.74,EUR
100,0000001424,000002,K005,385.12,EUR
100,0000001425,000001,PR00,99.28,EUR
100,0000001425,000002,PR00,208.26,EUR
100,0000001426,000001,K005,17.12,EUR
100,0000001426,000002,PR00,180.79,EUR
100,0000001427,000001,K004,108.96,EUR
100,0000001427,000002,K005,111.73,EUR
100,0000001428,000001,K004,31.19,EUR
100,0000001428,000002,K004,58.09,EUR
100,0000001429,000001,K004,372.76,EUR
100,0000001429,000002,K005,448.0,EUR
100,0000001430,000001,PR00,351.82,EUR
100,0000001430,000002,K005,261.83,EUR
100,0000001431,000001,PR00,396.42,EUR
100,0000001431,000002,K005,93.35,EUR
100,0000001432,000001,K005,240.71,EUR
100,0000001432,000002,K005,154.27,EUR
100,0000001433,000001,K004,168.53,EUR
100,0000001433,000002,K005,131.14,EUR
100,0000001434,000001,K004,61.1,EUR
100,0000001434,000002,K004,391.15,EUR
100,0000001435,000001,K004,460.07,EUR
100,0000001435,000002,PR00,17.43,EUR
100,0000001436,000001,K004,198.37,EUR
100,0000001436,000002,K005,483.48,EUR
100,0000001437,000001,K004,89.39,EUR
100,0000001437,000002,PR00,96.67,EUR
100,0000001438,000001,K005,251.73,EUR
100,0000001438,000002,K005,451.97,EUR
100,0000001439,000001,K004,171.78,EUR
100,0000001439,000002,PR00,371.83,EUR
100,0000001440,000001,PR00,246.9,EUR
100,0000001440,000002,K004,494.31,EUR
100,0000001441,000001,K004,134.79,EUR
100,0000001441,000002,PR00,202.84,EUR
100,0000001442,000001,K004,91.37,EUR
100,0000001442,000002,K005,163.27,EUR
100,0000001443,000001,PR00,351.79,EUR
100,0000001443,000002,PR00,29.94,EUR
100,0000001444,000001,K004,475.44,EUR
100,0000001444,000002,K004,425.06,EUR
100,0000001445,000001,K004,410.73,EUR
100,0000001445,000002,K004,370.45,EUR
100,0000001446,000001,K004,439.02,EUR
100,0000001446,000002,K005,237.02,EUR
100,0000001447,000001,K005,380.2,EUR
100,0000001447,000002,PR00,324.01,EUR
100,0000001448,000001,K005,421.74,EUR
100,0000001448,000002,K005,71.64,EUR
100,0000001449,000001,K005,369.49,EUR
100,0000001449,000002,K005,261.22,EUR
100,0000001450,000001,PR00,114.18,EUR
100,0000001450,000002,K004,344.02,EUR
100,0000001451,000001,K004,186.25,EUR
100,0000001451,000002,K004,306.04,EUR
100,0000001452,000001,K004,119.69,EUR
100,0000001452,000002,PR00,284.29,EUR
100,0000001453,000001,K005,57.3,EUR
100,0000001453,000002,K004,366.94,EUR
100,0000001454,000001,K004,36.23,EUR
100,0000001454,000002,K004,360.8,EUR
100,0000001455,000001,K005,98.68,EUR
100,0000001455,000002,K004,102.27,EUR
100,0000001456,000001,PR00,143.01,EUR
100,0000001456,000002,K005,27.43,EUR
100,0000001457,000001,K005,220.47,EUR
100,0000001457,000002,K005,61.73,EUR
100,0000001458,000001,PR00,484.04,EUR
100,0000001458,000002,PR00,403.54,EUR
100,0000001459,000001,K004,471.44,EUR
100,0000001459,000002,K005,499.38,EUR
100,0000001460,000001,PR00,373.75,EUR
100,0000001460,000002,PR00,112.29,EUR
100,0000001461,000001,K004,168.78,EUR
100,0000001461,000002,PR00,82.37,EUR
100,0000001462,000001,K004,342.38,EUR
100,0000001462,000002,K004,77.19,EUR
100,0000001463,000001,K004,228.36,EUR
100,0000001463,000002,PR00,107.97,EUR
100,0000001464,000001,K004,192.16,EUR
100,0000001464,000002,PR00,186.87,EUR
100,0000001465,000001,PR00,250.09,EUR
100,0000001465,000002,K004,293.84,EUR
100,0000001466,000001,K004,355.68,EUR
100,0000001466,000002,K004,104.71,EUR
100,0000001467,000001,PR00,391.18,EUR
100,0000001467,000002,K004,168.29,EUR
100,0000001468,000001,PR00,177.96,EUR
100,0000001468,000002,PR00,485.32,EUR
100,0000001469,000001,K004,421.74,EUR
100,0000001469,000002,PR00,344.38,EUR
100,0000001470,000001,PR00,354.41,EUR
100,0000001470,000002,K004,226.23,EUR
100,0000001471,000001,K004,275.64,EUR
100,0000001471,000002,PR00,217.73,EUR
100,0000001472,000001,PR00,183.91,EUR
100,0000001472,000002,K005,10.11,EUR
100,0000001473,000001,K005,265.91,EUR
100,0000001473,000002,K005,312.45,EUR
100,0000001474,000001,PR00,281.24,EUR
100,0000001474,000002,PR00,467.52,EUR
100,0000001475,000001,PR00,314.45,EUR
100,0000001475,000002,K005,44.15,EUR
100,0000001476,000001,K005,234.37,EUR
100,0000001476,000002,K004,135.42,EUR
100,0000001477,000001,K005,121.81,EUR
100,0000001477,000002,K004,159.36,EUR
100,0000001478,000001,PR00,481.84,EUR
100,0000001478,000002,PR00,19.89,EUR
100,0000001479,000001,K004,336.24,EUR
100,0000001479,000002,K004,225.01,EUR
100,0000001480,000001,PR00,166.93,EUR
100,0000001480,000002,K005,318.47,EUR
100,0000001481,000001,K004,97.83,EUR
100,0000001481,000002,K004,335.4,EUR
100,0000001482,000001,PR00,499.74,EUR
100,0000001482,000002,K004,323.57,EUR
100,0000001483,000001,K004,252.03,EUR
100,0000001483,000002,K005,195.06,EUR
100,0000001484,000001,PR00,154.26,EUR
100,0000001484,000002,K004,54.08,EUR
100,0000001485,000001,K005,143.65,EUR
100,0000001485,000002,PR00,377.53,EUR
100,0000001486,000001,K005,99.13,EUR
100,0000001486,000002,K004,283.59,EUR
100,0000001487,000001,PR00,33.68,EUR
100,0000001487,000002,K005,441.71,EUR
100,0000001488,000001,K005,473.23,EUR
100,0000001488,000002,PR00,455.8,EUR
100,0000001489,000001,K004,144.13,EUR
100,0000001489,000002,PR00,465.48,EUR
100,0000001490,000001,K004,159.13,EUR
100,0000001490,000002,K005,40.73,EUR
100,0000001491,000001,K004,217.7,EUR
100,0000001491,000002,K004,450.86,EUR
100,0000001492,000001,PR00,76.2,EUR
100,0000001492,000002,K005,13.43,EUR
100,0000001493,000001,K005,11.8,EUR
100,0000001493,000002,PR00,144.65,EUR
100,0000001494,000001,PR00,480.28,EUR
100,0000001494,000002,K005,165.75,EUR
100,0000001495,000001,PR00,19.58,EUR
100,0000001495,000002,PR00,146.08,EUR
100,0000001496,000001,K004,280.57,EUR
100,0000001496,000002,PR00,242.9,EUR
100,0000001497,000001,K004,374.48,EUR
100,0000001497,000002,K005,473.69,EUR
100,0000001498,000001,PR00,75.05,EUR
100,0000001498,000002,K005,75.67,EUR
100,0000001499,000001,K005,14.74,EUR
100,0000001499,000002,PR00,255.73,EUR
100,0000001500,000001,PR00,233.59,EUR
100,0000001500,000002,PR00,409.65,EUR
100,0000001501,000001,K005,258.09,EUR
100,0000001501,000002,PR00,487.37,EUR
100,0000001502,000001,K004,35.28,EUR
100,0000001502,000002,PR00,363.49,EUR
100,0000001503,000001,K004,233.34,EUR
100,0000001503,000002,K005,99.77,EUR
100,0000001504,000001,K005,380.89,EUR
100,0000001504,000002,K004,26.38,EUR
100,0000001505,000001,K004,160.08,EUR
100,0000001505,000002,K005,214.19,EUR
100,0000001506,000001,PR00,53.14,EUR
100,0000001506,000002,K004,232.49,EUR
100,0000001507,000001,K004,309.09,EUR
100,0000001507,000002,K004,66.55,EUR
100,0000001508,000001,PR00,330.09,EUR
100,0000001508,000002,K004,62.39,EUR
100,0000001509,000001,K005,66.01,EUR
100,0000001509,000002,PR00,137.68,EUR
100,0000001510,000001,K005,249.06,EUR
100,0000001510,000002,K004,415.15,EUR
100,0000001511,000001,K005,388.15,EUR
100,0000001511,000002,K005,84.9,EUR
100,0000001512,000001,K004,328.86,EUR
100,0000001512,000002,PR00,93.27,EUR
100,0000001513,000001,PR00,465.3,EUR
100,0000001513,000002,PR00,39.4,EUR
100,0000001514,000001,K005,389.68,EUR
100,0000001514,000002,PR00,268.67,EUR
100,0000001515,000001,K004,199.33,EUR
100,0000001515,000002,K004,246.85,EUR
100,0000001516,000001,PR00,415.74,EUR
100,0000001516,000002,K004,21.68,EUR
100,0000001517,000001,K004,205.83,EUR
100,0000001517,000002,K004,252.84,EUR
100,0000001518,000001,K005,486.57,EUR
100,0000001518,000002,PR00,298.79,EUR
100,0000001519,000001,K005,265.35,EUR
100,0000001519,000002,K004,277.54,EUR
100,0000001520,000001,K005,458.11,EUR
100,0000001520,000002,PR00,157.64,EUR
100,0000001521,000001,K004,173.21,EUR
100,0000001521,000002,K005,27.97,EUR
100,0000001522,000001,PR00,121.17,EUR
100,0000001522,000002,K005,80.21,EUR
100,0000001523,000001,PR00,360.69,EUR
100,0000001523,000002,PR00,209.51,EUR
100,0000001524,000001,PR00,369.09,EUR
100,0000001524,000002,K005,472.16,EUR
100,0000001525,000001,K004,151.41,EUR
100,0000001525,000002,K004,486.0,EUR
100,0000001526,000001,K004,454.94,EUR
100,0000001526,000002,PR00,168.92,EUR
100,0000001527,000001,PR00,443.45,EUR
100,0000001527,000002,K004,474.73,EUR
100,0000001528,000001,K004,116.12,EUR
100,0000001528,000002,K005,447.77,EUR
100,0000001529,000001,K005,444.14,EUR
100,0000001529,000002,K004,154.52,EUR
100,0000001530,000001,PR00,478.78,EUR
100,0000001530,000002,K005,83.75,EUR
100,0000001531,000001,K004,479.12,EUR
100,0000001531,000002,PR00,165.59,EUR
100,0000001532,000001,K005,259.11,EUR
100,0000001532,000002,K004,67.05,EUR
100,0000001533,000001,K004,445.52,EUR
100,0000001533,000002,PR00,326.51,EUR
100,0000001534,000001,K005,482.45,EUR
100,0000001534,000002,K004,372.22,EUR
100,0000001535,000001,PR00,278.17,EUR
100,0000001535,000002,K004,79.62,EUR
100,0000001536,000001,K005,122.78,EUR
100,0000001536,000002,K005,332.08,EUR
100,0000001537,000001,K005,446.47,EUR
100,0000001537,000002,K004,86.27,EUR
100,0000001538,000001,K005,387.05,EUR
100,0000001538,000002,K005,354.32,EUR
100,0000001539,000001,K004,155.91,EUR
100,0000001539,000002,PR00,438.82,EUR
100,0000001540,000001,PR00,345.24,EUR
100,0000001540,000002,K005,293.1,EUR
100,0000001541,000001,K005,153.0,EUR
100,0000001541,000002,K004,145.23,EUR
100,0000001542,000001,K004,152.37,EUR
100,0000001542,000002,PR00,332.25,EUR
100,0000001543,000001,K004,354.55,EUR
100,0000001543,000002,K005,163.61,EUR
100,0000001544,000001,K005,20.89,EUR
100,0000001544,000002,K004,226.35,EUR
100,0000001545,000001,PR00,54.61,EUR
100,0000001545,000002,K005,107.48,EUR
100,0000001546,000001,K005,29.02,EUR
100,0000001546,000002,K005,190.4,EUR
100,0000001547,000001,PR00,322.94,EUR
100,0000001547,000002,PR00,57.54,EUR
100,0000001548,000001,K004,247.92,EUR
100,0000001548,000002,PR00,409.25,EUR
100,0000001549,000001,K005,409.83,EUR
100,0000001549,000002,K005,235.05,EUR
100,0000001550,000001,PR00,36.44,EUR
100,0000001550,000002,PR00,231.22,EUR
100,0000001551,000001,K004,380.74,EUR
100,0000001551,000002,PR00,485.08,EUR
100,0000001552,000001,K004,50.8,EUR
100,0000001552,000002,PR00,354.28,EUR
100,0000001553,000001,PR00,239.21,EUR
100,0000001553,000002,K005,141.18,EUR
100,0000001554,000001,K005,308.58,EUR
100,0000001554,000002,K005,187.04,EUR
100,0000001555,000001,K004,173.55,EUR
100,0000001555,000002,K005,411.91,EUR
100,0000001556,000001,K005,412.43,EUR
100,0000001556,000002,K004,111.65,EUR
100,0000001557,000001,K005,186.15,EUR
100,0000001557,000002,K005,409.79,EUR
100,0000001558,000001,K005,28.06,EUR
100,0000001558,000002,PR00,181.39,EUR
100,0000001559,000001,PR00,276.11,EUR
100,0000001559,000002,K005,336.53,EUR
100,0000001560,000001,PR00,84.19,EUR
100,0000001560,000002,PR00,305.1,EUR
100,0000001561,000001,K004,76.75,EUR
100,0000001561,000002,PR00,183.81,EUR
100,0000001562,000001,K004,172.42,EUR
100,0000001562,000002,K004,424.1,EUR
100,0000001563,000001,PR00,217.89,EUR
100,0000001563,000002,K005,142.31,EUR
100,0000001564,000001,PR00,494.9,EUR
100,0000001564,000002,K004,204.64,EUR
100,0000001565,000001,K004,398.02,EUR
100,0000001565,000002,K005,358.64,EUR
100,0000001566,000001,K005,101.86,EUR
100,0000001566,000002,K004,118.57,EUR
100,0000001567,000001,PR00,298.44,EUR
100,0000001567,000002,PR00,225.54,EUR
100,0000001568,000001,K005,414.98,EUR
100,0000001568,000002,K005,252.29,EUR
100,0000001569,000001,PR00,331.73,EUR
100,0000001569,000002,K004,363.71,EUR
100,0000001570,000001,K004,308.88,EUR
100,0000001570,000002,K004,110.34,EUR
100,0000001571,000001,PR00,113.84,EUR
100,0000001571,000002,K004,225.77,EUR
100,0000001572,000001,K005,187.18,EUR
100,0000001572,000002,PR00,102.92,EUR
100,0000001573,000001,PR00,148.53,EUR
100,0000001573,000002,PR00,371.04,EUR
100,0000001574,000001,PR00,27.05,EUR
100,0000001574,000002,K005,121.8,EUR
100,0000001575,000001,K005,130.92,EUR
100,0000001575,000002,PR00,304.47,EUR
100,0000001576,000001,PR00,170.53,EUR
100,0000001576,000002,PR00,177.9,EUR
100,0000001577,000001,K005,130.16,EUR
100,0000001577,000002,PR00,114.33,EUR
100,0000001578,000001,K005,49.67,EUR
100,0000001578,000002,PR00,423.23,EUR
100,0000001579,000001,K004,59.34,EUR
100,0000001579,000002,PR00,390.07,EUR
100,0000001580,000001,K004,48.61,EUR
100,0000001580,000002,K005,425.79,EUR
100,0000001581,000001,K004,142.44,EUR
100,0000001581,000002,K005,168.83,EUR
100,0000001582,000001,K004,357.36,EUR
100,0000001582,000002,K005,38.98,EUR
100,0000001583,000001,K005,392.2,EUR
100,0000001583,000002,PR00,266.17,EUR
100,0000001584,000001,K005,179.41,EUR
100,0000001584,000002,K005,251.47,EUR
100,0000001585,000001,PR00,164.05,EUR
100,0000001585,000002,K005,292.46,EUR
100,0000001586,000001,K005,174.76,EUR
100,0000001586,000002,K005,266.7,EUR
100,0000001587,000001,PR00,113.83,EUR
100,0000001587,000002,K004,426.62,EUR
100,0000001588,000001,PR00,421.92,EUR
100,0000001588,000002,PR00,340.18,EUR
100,0000001589,000001,K005,170.76,EUR
100,0000001589,000002,K004,110.92,EUR
100,0000001590,000001,PR00,126.32,EUR
100,0000001590,000002,K005,46.5,EUR
100,0000001591,000001,K005,244.21,EUR
100,0000001591,000002,PR00,234.52,EUR
100,0000001592,000001,PR00,414.22,EUR
100,0000001592,000002,K005,380.78,EUR
100,0000001593,000001,K005,355.38,EUR
100,0000001593,000002,PR00,274.86,EUR
100,0000001594,000001,PR00,23.39,EUR
100,0000001594,000002,PR00,53.64,EUR
100,0000001595,000001,PR00,46.7,EUR
100,0000001595,000002,K005,56.73,EUR
100,0000001596,000001,K004,255.5,EUR
100,0000001596,000002,K005,388.92,EUR
100,0000001597,000001,PR00,325.8,EUR
100,0000001597,000002,K004,75.44,EUR
100,0000001598,000001,K004,242.27,EUR
100,0000001598,000002,K005,417.78,EUR
100,0000001599,000001,K004,132.93,EUR
100,0000001599,000002,PR00,144.78,EUR
100,0000001600,000001,K005,10.56,EUR
100,0000001600,000002,K005,43.33,EUR
100,0000001601,000001,K004,324.38,EUR
100,0000001601,000002,K004,438.51,EUR
100,0000001602,000001,K004,465.95,EUR
100,0000001602,000002,PR00,159.19,EUR
100,0000001603,000001,K004,105.33,EUR
100,0000001603,000002,K005,75.68,EUR
100,0000001604,000001,K004,38.02,EUR
100,0000001604,000002,K005,106.02,EUR
100,0000001605,000001,K004,174.1,EUR
100,0000001605,000002,PR00,34.43,EUR
100,0000001606,000001,K005,125.8,EUR
100,0000001606,000002,K005,252.11,EUR
100,0000001607,000001,K004,107.46,EUR
100,0000001607,000002,PR00,427.46,EUR
100,0000001608,000001,K005,494.34,EUR
100,0000001608,000002,PR00,339.16,EUR
100,0000001609,000001,PR00,331.68,EUR
100,0000001609,000002,K005,183.56,EUR
100,0000001610,000001,K004,357.34,EUR
100,0000001610,000002,K004,42.23,EUR
100,0000001611,000001,PR00,151.7,EUR
100,0000001611,000002,K004,241.09,EUR
100,0000001612,000001,K004,121.68,EUR
100,0000001612,000002,PR00,90.36,EUR
100,0000001613,000001,K004,126.42,EUR
100,0000001613,000002,K005,446.08,EUR
100,0000001614,000001,PR00,362.51,EUR
100,0000001614,000002,K005,365.11,EUR
100,0000001615,000001,K005,44.1,EUR
100,0000001615,000002,K005,280.21,EUR
100,0000001616,000001,K005,127.32,EUR
100,0000001616,000002,K005,461.14,EUR
100,0000001617,000001,PR00,490.68,EUR
100,0000001617,000002,PR00,52.03,EUR
100,0000001618,000001,K005,276.18,EUR
100,0000001618,000002,PR00,38.57,EUR
100,0000001619,000001,K005,217.95,EUR
100,0000001619,000002,K004,292.85,EUR
100,0000001620,000001,PR00,193.62,EUR
100,0000001620,000002,PR00,274.62,EUR
100,0000001621,000001,K005,478.28,EUR
100,0000001621,000002,PR00,25.79,EUR
100,0000001622,000001,K005,469.83,EUR
100,0000001622,000002,K005,245.46,EUR
100,0000001623,000001,PR00,485.03,EUR
100,0000001623,000002,PR00,455.02,EUR
100,0000001624,000001,PR00,190.7,EUR
100,0000001624,000002,K004,14.83,EUR
100,0000001625,000001,K004,219.39,EUR
100,0000001625,000002,K004,120.47,EUR
100,0000001626,000001,K004,472.25,EUR
100,0000001626,000002,K005,415.24,EUR
100,0000001627,000001,K004,99.36,EUR
100,0000001627,000002,K005,77.1,EUR
100,0000001628,000001,K004,188.91,EUR
100,0000001628,000002,PR00,104.34,EUR
100,0000001629,000001,K004,395.17,EUR
100,0000001629,000002,PR00,303.33,EUR
100,0000001630,000001,K005,373.92,EUR
100,0000001630,000002,K005,18.77,EUR
100,0000001631,000001,K005,495.16,EUR
100,0000001631,000002,PR00,439.47,EUR
100,0000001632,000001,K005,293.28,EUR
100,0000001632,000002,K005,291.72,EUR
100,0000001633,000001,K004,35.06,EUR
100,0000001633,000002,K004,441.69,EUR
100,0000001634,000001,K005,216.24,EUR
100,0000001634,000002,PR00,291.22,EUR
