MANDT,VBELN,POSNR,MATNR,FKIMG,VRKME,NETWR
100,9000000223,000020,MAT000191,3272,ST,67828.56
100,9000000224,000010,MAT000419,4089,ST,102961.02
100,9000000224,000020,MAT000175,321,ST,4898.46
100,9000000224,000030,MAT000179,3581,ST,33947.88
100,9000000224,000040,MAT000372,1558,ST,7618.62
100,9000000224,000050,MAT000117,2806,ST,49862.62
100,9000000225,000010,MAT000206,4151,ST,75672.73
100,9000000225,000020,MAT000007,3618,ST,90450.0
100,9000000227,000010,MAT000002,3132,ST,69812.28
100,9000000227,000020,MAT000174,298,ST,7959.58
100,9000000227,000030,MAT000427,3172,ST,93954.64
100,9000000228,000010,MAT000500,3737,ST,74964.22
100,9000000228,000020,MAT000109,2359,ST,5850.32
100,9000000229,000010,MAT000109,358,ST,1220.78
100,9000000229,000020,MAT000095,2901,ST,29851.29
100,9000000229,000030,MAT000341,3646,ST,46012.52
100,9000000229,000040,MAT000104,4351,ST,16403.27
100,9000000230,000010,MAT000345,4500,ST,132840.0
100,9000000230,000020,MAT000109,3862,ST,14714.22
100,9000000231,000010,MAT000242,4529,ST,54166.84
100,9000000232,000010,MAT000426,1421,ST,16426.76
100,9000000232,000020,MAT000428,1630,ST,44352.3
100,9000000233,000010,MAT000474,4356,ST,116740.8
100,9000000233,000020,MAT000003,442,ST,12809.16
100,9000000233,000030,MAT000113,1754,ST,4086.82
100,9000000233,000040,MAT000335,3901,ST,88123.59
100,9000000234,000010,MAT000411,3366,ST,88357.5
100,9000000234,000020,MAT000183,938,ST,12269.04
100,9000000235,000010,MAT000006,4811,ST,129704.56
100,9000000235,000020,MAT000006,4038,ST,38562.9
100,9000000236,000010,MAT000213,3234,ST,61446.0
100,9000000237,000010,MAT000367,140,ST,3595.2
100,9000000237,000020,MAT000189,1583,ST,37485.44
100,9000000237,000030,MAT000014,1966,ST,58390.2
100,9000000238,000010,MAT000239,4526,ST,112063.76
100,9000000238,000020,MAT000275,1645,ST,12173.0
100,9000000238,000030,MAT000274,2759,ST,17823.14
100,9000000239,000010,MAT000201,2194,ST,27425.0
100,9000000240,000010,MAT000080,2000,ST,16520.0
100,9000000240,000020,MAT000069,627,ST,17675.13
100,9000000240,000030,MAT000117,4783,ST,93938.12
100,9000000240,000040,MAT000093,470,ST,2514.5
100,9000000242,000010,MAT000152,1025,ST,14237.25
100,9000000242,000020,MAT000175,1340,ST,16120.2
100,9000000242,000030,MAT000205,1797,ST,37197.9
100,9000000243,000010,MAT000017,514,ST,11066.42
100,9000000243,000020,MAT000065,3663,ST,95457.78
100,9000000243,000030,MAT000262,4970,ST,36877.4
100,9000000244,000010,MAT000266,4103,ST,87352.87
100,9000000244,000020,MAT000175,4820,ST,30655.2
100,9000000244,000030,MAT000235,3313,ST,40650.51
100,9000000244,000040,MAT000280,3447,ST,79384.41
100,9000000245,000010,MAT000143,1247,ST,15637.38
100,9000000246,000010,MAT000371,3223,ST,77609.84
100,9000000247,000010,MAT000219,1309,ST,7016.24
100,9000000248,000010,MAT000095,3037,ST,50201.61
100,9000000248,000020,MAT000183,1725,ST,23753.25
100,9000000248,000030,MAT000500,3910,ST,66704.6
100,9000000249,000010,MAT000427,1885,ST,53081.6
100,9000000249,000020,MAT000422,3858,ST,19367.16
100,9000000249,000030,MAT000111,2644,ST,51663.76
100,9000000250,000010,MAT000153,2272,ST,4634.88
100,9000000250,000020,MAT000001,2690,ST,12239.5
100,9000000251,000010,MAT000109,2592,ST,56868.48
100,9000000251,000020,MAT000231,3250,ST,72897.5
100,9000000252,000010,MAT000100,4078,ST,120178.66
100,9000000253,000010,MAT000261,2780,ST,77367.4
100,9000000253,000020,MAT000403,3420,ST,73427.4
100,9000000253,000030,MAT000167,3684,ST,53233.8
100,9000000254,000010,MAT000174,3931,ST,29325.26
100,9000000254,000020,MAT000108,4110,ST,87132.0
100,9000000254,000030,MAT000367,202,ST,3052.22
100,9000000256,000010,MAT000166,1524,ST,34137.6
100,9000000256,000020,MAT000159,4681,ST,118054.82
100,9000000256,000030,MAT000262,3809,ST,87987.9
100,9000000257,000010,MAT000468,1363,ST,21003.83
100,9000000257,000020,MAT000183,646,ST,13081.5
100,9000000257,000030,MAT000199,10,ST,158.9
100,9000000257,000040,MAT000266,1773,ST,49200.75
100,9000000257,000050,MAT000006,2446,ST,55083.92
100,9000000258,000010,MAT000428,370,ST,10393.3
100,9000000258,000020,MAT000195,209,ST,783.75
100,9000000258,000030,MAT000012,4623,ST,24594.36
100,9000000258,000040,MAT000176,397,ST,6745.03
100,9000000258,000050,MAT000124,3067,ST,41956.56
100,9000000259,000010,MAT000312,718,ST,4250.56
100,9000000259,000020,MAT000341,4427,ST,40462.78
100,9000000260,000010,MAT000499,1316,ST,2671.48
100,9000000260,000020,MAT000289,679,ST,7659.12
100,9000000261,000010,MAT000125,1867,ST,49662.2
100,9000000261,000020,MAT000272,4502,ST,48126.38
100,9000000261,000030,MAT000294,881,ST,18227.89
100,9000000261,000040,MAT000152,14,ST,353.22
100,9000000262,000010,MAT000216,1724,ST,9947.48
100,9000000262,000020,MAT000086,1706,ST,13767.42
100,9000000262,000030,MAT000086,3466,ST,51886.02
100,9000000263,000010,MAT000311,4840,ST,140360.0
100,9000000263,000020,MAT000009,4105,ST,45278.15
100,9000000264,000010,MAT000440,2885,ST,34533.45
100,9000000265,000010,MAT000070,689,ST,5512.0
100,9000000265,000020,MAT000179,4954,ST,115180.5
100,9000000266,000010,MAT000003,1061,ST,25739.86
100,9000000266,000020,MAT000372,1494,ST,27370.08
100,9000000267,000010,MAT000383,4033,ST,60615.99
100,9000000267,000020,MAT000465,2724,ST,66029.76
100,9000000267,000030,MAT000357,3993,ST,9383.55
100,9000000268,000010,MAT000108,1001,ST,28128.1
100,9000000268,000020,MAT000414,3068,ST,83695.04
100,9000000268,000030,MAT000433,3395,ST,51468.2
100,9000000268,000040,MAT000282,101,ST,3019.9
100,9000000269,000010,MAT000108,2627,ST,76077.92
100,9000000269,000020,MAT000355,1764,ST,51067.8
100,9000000270,000010,MAT000376,1201,ST,2546.12
100,9000000271,000010,MAT000297,2973,ST,78606.12
100,9000000271,000020,MAT000231,3242,ST,66363.74
100,9000000271,000030,MAT000174,1053,ST,30305.34
100,9000000272,000010,MAT000371,624,ST,6489.6
100,9000000272,000020,MAT000111,337,ST,9159.66
100,9000000273,000010,MAT000219,3859,ST,89181.49
100,9000000273,000020,MAT000468,4919,ST,110972.64
100,9000000273,000030,MAT000365,2815,ST,76736.9
100,9000000274,000010,MAT000221,2665,ST,21559.85
100,9000000274,000020,MAT000239,4250,ST,109692.5
100,9000000275,000010,MAT000211,1566,ST,41953.14
100,9000000275,000020,MAT000345,4775,ST,68425.75
100,9000000275,000030,MAT000500,2773,ST,40458.07
100,9000000275,000040,MAT000197,4664,ST,130125.6
100,9000000276,000010,MAT000001,555,ST,15390.15
100,9000000276,000020,MAT000433,2279,ST,62148.33
100,9000000276,000030,MAT000497,4020,ST,16120.2
100,9000000276,000040,MAT000148,1016,ST,17901.92
100,9000000276,000050,MAT000416,4394,ST,81113.24
100,9000000278,000010,MAT000113,198,ST,5549.94
100,9000000278,000020,MAT000280,1674,ST,23770.8
100,9000000278,000030,MAT000197,3993,ST,10222.08
100,9000000278,000040,MAT000125,1431,ST,29392.74
100,9000000279,000010,MAT000221,2903,ST,29697.69
100,9000000279,000020,MAT000352,208,ST,6040.32
100,9000000280,000010,MAT000262,3130,ST,31393.9
100,9000000280,000020,MAT000191,2862,ST,19747.8
100,9000000280,000030,MAT000433,4246,ST,33500.94
100,9000000281,000010,MAT000070,4538,ST,29179.34
100,9000000281,000020,MAT000211,1170,ST,6762.6
100,9000000281,000030,MAT000402,557,ST,13663.21
100,9000000281,000040,MAT000144,2371,ST,31961.08
100,9000000282,000010,MAT000075,2214,ST,37704.42
100,9000000283,000010,MAT000150,2022,ST,5459.4
100,9000000283,000020,MAT000006,4113,ST,102331.44
100,9000000284,000010,MAT000294,1377,ST,38308.14
100,9000000284,000020,MAT000465,3020,ST,14767.8
100,9000000286,000010,MAT000289,2012,ST,20280.96
100,9000000286,000020,MAT000347,3053,ST,53000.08
100,9000000286,000030,MAT000111,839,ST,12543.05
100,9000000287,000010,MAT000258,4208,ST,85674.88
100,9000000287,000020,MAT000220,4161,ST,107395.41
100,9000000287,000030,MAT000016,212,ST,2849.28
100,9000000288,000010,MAT000235,2344,ST,21424.16
100,9000000288,000020,MAT000358,3560,ST,105589.6
100,9000000289,000010,MAT000324,2198,ST,15495.9
100,9000000289,000020,MAT000173,353,ST,7105.89
100,9000000290,000010,MAT000191,1735,ST,30657.45
100,9000000290,000020,MAT000357,551,ST,1526.27
100,9000000292,000010,MAT000290,3444,ST,82414.92
100,9000000292,000020,MAT000017,2581,ST,47903.36
100,9000000293,000010,MAT000266,978,ST,18249.48
100,9000000293,000020,MAT000168,3330,ST,26473.5
100,9000000294,000010,MAT000274,688,ST,14262.24
100,9000000294,000020,MAT000070,1254,ST,5918.88
100,9000000295,000010,MAT000261,4695,ST,131319.15
100,9000000295,000020,MAT000433,684,ST,18912.6
100,9000000295,000030,MAT000135,3211,ST,77320.88
100,9000000295,000040,MAT000403,597,ST,10865.4
100,9000000296,000010,MAT000222,4755,ST,81072.75
100,9000000296,000020,MAT000417,4824,ST,82393.92
100,9000000296,000030,MAT000263,1292,ST,17416.16
100,9000000297,000010,MAT000345,3266,ST,36971.12
100,9000000297,000020,MAT000310,2588,ST,60352.16
100,9000000297,000030,MAT000189,3416,ST,86083.2
100,9000000297,000040,MAT000379,4957,ST,134830.4
100,9000000298,000010,MAT000483,3065,ST,6865.6
100,9000000298,000020,MAT000159,1739,ST,45944.38
100,9000000298,000030,MAT000404,4847,ST,138381.85
100,9000000299,000010,MAT000206,4423,ST,84833.14
100,9000000299,000020,MAT000440,524,ST,12989.96
100,9000000299,000030,MAT000176,2591,ST,6399.77
100,9000000300,000010,MAT000191,3244,ST,53720.64
100,9000000300,000020,MAT000341,1967,ST,4484.76
100,9000000300,000030,MAT000199,4394,ST,58352.32
100,9000000300,000040,MAT000219,4927,ST,98983.43
100,9000000301,000010,MAT000281,4603,ST,113509.98
100,9000000301,000020,MAT000311,662,ST,1893.32
100,9000000301,000030,MAT000192,1394,ST,16797.7
100,9000000301,000040,MAT000166,1352,ST,16467.36
100,9000000302,000010,MAT000008,2796,ST,70654.92
100,9000000302,000020,MAT000293,1749,ST,18207.09
100,9000000302,000030,MAT000018,1867,ST,19790.2
100,9000000303,000010,MAT000010,3720,ST,107917.2
100,9000000303,000020,MAT000272,2784,ST,13697.28
100,9000000303,000030,MAT000071,4881,ST,82977.0
100,9000000303,000040,MAT000417,2801,ST,50502.03
100,9000000304,000010,MAT000168,4779,ST,18351.36
100,9000000305,000010,MAT000416,4739,ST,138094.46
100,9000000305,000020,MAT000075,3316,ST,72786.2
100,9000000305,000030,MAT000239,2214,ST,30553.2
100,9000000305,000040,MAT000002,885,ST,7619.85
100,9000000306,000010,MAT000016,3530,ST,43701.4
100,9000000306,000020,MAT000250,1125,ST,10968.75
100,9000000307,000010,MAT000191,4968,ST,101595.6
100,9000000307,000020,MAT000095,4733,ST,99203.68
100,9000000307,000030,MAT000100,339,ST,3840.87
100,9000000308,000010,MAT000428,33,ST,975.81
100,9000000308,000020,MAT000080,2806,ST,55137.9
100,9000000308,000030,MAT000266,2673,ST,54609.39
100,9000000308,000040,MAT000159,1205,ST,35812.6
100,9000000308,000050,MAT000181,4023,ST,48798.99
100,9000000309,000010,MAT000016,3768,ST,47213.04
100,9000000309,000020,MAT000201,2298,ST,9077.1
100,9000000309,000030,MAT000440,3732,ST,57472.8
100,9000000310,000010,MAT000355,1816,ST,24933.68
100,9000000310,000020,MAT000280,1803,ST,22771.89
100,9000000311,000010,MAT000075,2236,ST,10397.4
100,9000000311,000020,MAT000426,887,ST,17181.19
100,9000000312,000010,MAT000404,1508,ST,26284.44
100,9000000312,000020,MAT000417,3448,ST,31514.72
100,9000000312,000030,MAT000219,3490,ST,70463.1
100,9000000313,000010,MAT000275,3875,ST,95286.25
100,9000000313,000020,MAT000352,1985,ST,47501.05
100,9000000314,000010,MAT000108,1904,ST,16298.24
100,9000000314,000020,MAT000019,850,ST,24837.0
100,9000000314,000030,MAT000168,1799,ST,18025.98
100,9000000315,000010,MAT000341,1722,ST,31702.02
100,9000000315,000020,MAT000465,4408,ST,22789.36
100,9000000315,000030,MAT000125,62,ST,380.06
100,9000000316,000010,MAT000428,2284,ST,37092.16
100,9000000316,000020,MAT000419,1355,ST,25474.0
100,9000000316,000030,MAT000143,1295,ST,20020.7
100,9000000317,000010,MAT000341,1858,ST,30712.74
100,9000000318,000010,MAT000213,3547,ST,27382.84
100,9000000318,000020,MAT000272,297,ST,2756.16
100,9000000318,000030,MAT000168,609,ST,5414.01
100,9000000318,000040,MAT000195,4271,ST,50483.22
100,9000000319,000010,MAT000453,4375,ST,62650.0
100,9000000320,000010,MAT000168,174,ST,3781.02
100,9000000320,000020,MAT000070,4772,ST,15604.44
100,9000000321,000010,MAT000289,4766,ST,68916.36
100,9000000321,000020,MAT000176,1045,ST,2685.65
100,9000000321,000030,MAT000019,1988,ST,48546.96
100,9000000322,000010,MAT000144,370,ST,4121.8
100,9000000323,000010,MAT000329,595,ST,13685.0
100,9000000324,000010,MAT000242,255,ST,2567.85
100,9000000324,000020,MAT000008,695,ST,7707.55
100,9000000325,000010,MAT000412,3053,ST,79835.95
100,9000000325,000020,MAT000221,3115,ST,78061.9
100,9000000325,000030,MAT000066,4480,ST,50176.0
100,9000000326,000010,MAT000205,4117,ST,47427.84
100,9000000327,000010,MAT000013,32,ST,314.24
100,9000000328,000010,MAT000293,3104,ST,54599.36
100,9000000328,000020,MAT000175,2644,ST,69114.16
100,9000000329,000010,MAT000011,3858,ST,37075.38
100,9000000330,000010,MAT000005,4317,ST,125581.53
100,9000000330,000020,MAT000093,3218,ST,22139.84
100,9000000331,000010,MAT000192,1463,ST,35185.15
100,9000000331,000020,MAT000153,3107,ST,92029.34
100,9000000331,000030,MAT000181,1278,ST,6377.22
100,9000000332,000010,MAT000219,3349,ST,23041.12
100,9000000332,000020,MAT000100,3026,ST,21575.38
100,9000000332,000030,MAT000189,683,ST,5477.66
100,9000000334,000010,MAT000372,4259,ST,87394.68
100,9000000334,000020,MAT000474,514,ST,13168.68
100,9000000335,000010,MAT000167,2918,ST,56317.4
100,9000000335,000020,MAT000093,3243,ST,61681.86
100,9000000335,000030,MAT000343,4320,ST,34214.4
100,9000000335,000040,MAT000179,4870,ST,139233.3
100,9000000336,000010,MAT000294,294,ST,1734.6
100,9000000337,000010,MAT000294,4536,ST,110224.8
100,9000000337,000020,MAT000007,250,ST,6717.5
100,9000000337,000030,MAT000453,4301,ST,10236.38
100,9000000337,000040,MAT000371,2171,ST,54665.78
100,9000000337,000050,MAT000001,1760,ST,24024.0
100,9000000338,000010,MAT000403,4720,ST,132773.6
100,9000000338,000020,MAT000355,2819,ST,78960.19
100,9000000338,000030,MAT000135,1301,ST,8339.41
100,9000000338,000040,MAT000199,2755,ST,17108.55
100,9000000339,000010,MAT000294,361,ST,3505.31
100,9000000339,000020,MAT000367,3249,ST,13678.29
100,9000000340,000010,MAT000005,355,ST,2864.85
100,9000000340,000020,MAT000289,4986,ST,129087.54
100,9000000340,000030,MAT000231,1753,ST,51695.97
100,9000000341,000010,MAT000315,4696,ST,21038.08
100,9000000341,000020,MAT000109,1737,ST,14712.39
100,9000000341,000030,MAT000179,2500,ST,59675.0
100,9000000342,000010,MAT000416,4340,ST,96217.8
100,9000000342,000020,MAT000093,447,ST,5833.35
100,9000000343,000010,MAT000431,541,ST,2710.41
100,9000000343,000020,MAT000341,2100,ST,37359.0
100,9000000343,000030,MAT000491,3456,ST,81285.12
100,9000000343,000040,MAT000417,4963,ST,102833.36
100,9000000343,000050,MAT000111,4394,ST,15510.82
100,9000000344,000010,MAT000006,4109,ST,92904.49
100,9000000345,000010,MAT000174,2421,ST,51688.35
100,9000000345,000020,MAT000015,3350,ST,8274.5
100,9000000345,000030,MAT000086,3755,ST,28350.25
100,9000000345,000040,MAT000421,1878,ST,45372.48
100,9000000346,000010,MAT000402,1144,ST,19768.32
100,9000000346,000020,MAT000001,2833,ST,42013.39
100,9000000346,000030,MAT000422,3566,ST,7773.88
100,9000000346,000040,MAT000414,1211,ST,22161.3
100,9000000347,000010,MAT000171,132,ST,3226.08
100,9000000347,000020,MAT000111,1568,ST,26248.32
100,9000000347,000030,MAT000086,2073,ST,51327.48
100,9000000348,000010,MAT000011,251,ST,507.02
100,9000000348,000020,MAT000379,3567,ST,104299.08
100,9000000348,000030,MAT000281,4137,ST,44059.05
100,9000000350,000010,MAT000013,3027,ST,10231.26
100,9000000350,000020,MAT000329,4915,ST,127200.2
100,9000000350,000030,MAT000108,3313,ST,45255.58
100,9000000351,000010,MAT000497,3894,ST,84071.46
100,9000000351,000020,MAT000018,2168,ST,33517.28
100,9000000351,000030,MAT000154,1670,ST,22645.2
100,9000000351,000040,MAT000135,1669,ST,9797.03
100,9000000352,000010,MAT000125,842,ST,17690.42
100,9000000352,000020,MAT000310,1959,ST,18159.93
100,9000000352,000030,MAT000427,2835,ST,36486.45
100,9000000352,000040,MAT000414,2440,ST,23594.8
100,9000000353,000010,MAT000289,2418,ST,20939.88
100,9000000354,000010,MAT000077,3273,ST,13026.54
100,9000000354,000020,MAT000371,4215,ST,56185.95
100,9000000354,000030,MAT000070,4036,ST,115026.0
100,9000000355,000010,MAT000304,1415,ST,37044.7
100,9000000355,000020,MAT000324,1925,ST,42850.5
100,9000000355,000030,MAT000379,1461,ST,41492.4
100,9000000355,000040,MAT000341,197,ST,5344.61
100,9000000356,000010,MAT000016,3308,ST,27886.44
100,9000000356,000020,MAT000111,136,ST,3873.28
100,9000000358,000010,MAT000195,1936,ST,21741.28
100,9000000358,000020,MAT000005,1307,ST,30165.56
100,9000000358,000030,MAT000175,4452,ST,93269.4
100,9000000359,000010,MAT000474,4205,ST,39653.15
100,9000000359,000020,MAT000414,4167,ST,24126.93
100,9000000360,000010,MAT000355,1615,ST,14518.85
100,9000000360,000020,MAT000199,3126,ST,86090.04
100,9000000361,000010,MAT000280,4449,ST,61084.77
100,9000000361,000020,MAT000117,1070,ST,28397.8
100,9000000362,000010,MAT000001,3275,ST,21582.25
100,9000000362,000020,MAT000008,2962,ST,86520.02
100,9000000362,000030,MAT000343,4672,ST,49663.36
100,9000000363,000010,MAT000148,4299,ST,75060.54
100,9000000363,000020,MAT000474,2419,ST,56894.88
100,9000000364,000010,MAT000153,4484,ST,123892.92
100,9000000364,000020,MAT000065,2695,ST,49426.3
100,9000000364,000030,MAT000281,1383,ST,28835.55
100,9000000364,000040,MAT000173,2822,ST,69251.88
100,9000000365,000010,MAT000266,3006,ST,53687.16
100,9000000365,000020,MAT000421,2667,ST,15948.66
100,9000000365,000030,MAT000192,1846,ST,44987.02
100,9000000366,000010,MAT000465,3976,ST,87273.2
100,9000000366,000020,MAT000178,2214,ST,46826.1
100,9000000366,000030,MAT000235,2415,ST,52284.75
100,9000000366,000040,MAT000143,3009,ST,7191.51
100,9000000367,000010,MAT000335,2609,ST,75191.38
100,9000000367,000020,MAT000080,2332,ST,11776.6
100,9000000367,000030,MAT000280,4345,ST,32413.7
100,9000000368,000010,MAT000197,2967,ST,71475.03
100,9000000368,000020,MAT000290,1343,ST,20400.17
100,9000000369,000010,MAT000433,4158,ST,115675.56
100,9000000369,000020,MAT000125,1142,ST,5287.46
100,9000000369,000030,MAT000200,4444,ST,83413.88
100,9000000369,000040,MAT000222,2369,ST,54866.04
100,9000000369,000050,MAT000066,3517,ST,27080.9
100,9000000370,000010,MAT000272,1890,ST,21527.1
100,9000000370,000020,MAT000083,2680,ST,46953.6
100,9000000370,000030,MAT000009,4284,ST,60275.88
100,9000000370,000040,MAT000075,2335,ST,53214.65
100,9000000371,000010,MAT000173,3475,ST,28912.0
100,9000000371,000020,MAT000297,1236,ST,15796.08
100,9000000372,000010,MAT000018,4317,ST,95664.72
100,9000000372,000020,MAT000104,1569,ST,31144.65
100,9000000373,000010,MAT000343,1459,ST,24088.09
100,9000000373,000020,MAT000262,4614,ST,41526.0
100,9000000373,000030,MAT000009,2675,ST,55131.75
100,9000000374,000010,MAT000417,1985,ST,16793.1
100,9000000374,000020,MAT000324,1000,ST,18650.0
100,9000000374,000030,MAT000329,1789,ST,29464.83
100,9000000374,000040,MAT000008,2679,ST,73833.24
100,9000000375,000010,MAT000311,2688,ST,12069.12
100,9000000375,000020,MAT000416,1188,ST,27787.32
100,9000000375,000030,MAT000181,4741,ST,75002.62
100,9000000375,000040,MAT000195,3433,ST,26708.74
100,9000000375,000050,MAT000173,1333,ST,27673.08
100,9000000376,000010,MAT000371,964,ST,4260.88
100,9000000376,000020,MAT000143,3615,ST,64925.4
