MANDT,KOKRS,PESSION,KUNNR,MATNR,VKORG,WERKS,PERDE,GJAHR,VV010,TWAER
100,1000,0000000332,0000000243,000000000000100182,2000,0005,008,2024,9591.8,EUR
100,1000,0000000333,0000000416,000000000000100480,1000,0002,009,2023,2692.37,EUR
100,1000,0000000334,0000000395,000000000000100477,2000,0007,010,2024,5348.96,EUR
100,1000,0000000335,0000000158,000000000000100176,1000,0009,011,2023,273.32,EUR
100,1000,0000000336,0000000374,000000000000100332,2000,0007,012,2024,3688.19,EUR
100,1000,0000000337,0000000321,000000000000100009,2000,0002,001,2023,9445.55,EUR
100,1000,0000000338,0000000223,000000000000100229,2000,0004,002,2024,5009.41,EUR
100,1000,0000000339,0000000062,000000000000100274,2000,0004,003,2023,8243.74,EUR
100,1000,0000000340,0000000152,000000000000100259,2000,0006,004,2024,5363.31,EUR
100,1000,0000000341,0000000131,000000000000100161,2000,0004,005,2023,2564.41,EUR
100,1000,0000000342,0000000043,000000000000100171,1000,0005,006,2024,1617.97,EUR
100,1000,0000000343,0000000266,000000000000100112,1000,0002,007,2023,8014.0,EUR
100,1000,0000000344,0000000392,000000000000100103,1000,0009,008,2024,6218.72,EUR
100,1000,0000000345,0000000207,000000000000100354,2000,0010,009,2023,9144.28,EUR
100,1000,0000000346,0000000222,000000000000100253,2000,0005,010,2024,655.29,EUR
100,1000,0000000347,0000000023,000000000000100235,2000,0010,011,2023,5842.95,EUR
100,1000,0000000348,0000000464,000000000000100433,2000,0005,012,2024,3089.46,EUR
100,1000,0000000349,0000000498,000000000000100184,2000,0001,001,2023,3098.89,EUR
100,1000,0000000350,0000000397,000000000000100424,1000,0005,002,2024,8368.91,EUR
100,1000,0000000351,0000000171,000000000000100351,2000,0007,003,2023,1597.73,EUR
100,1000,0000000352,0000000039,000000000000100432,1000,0006,004,2024,8514.78,EUR
100,1000,0000000353,0000000080,000000000000100185,2000,0008,005,2023,3912.74,EUR
100,1000,0000000354,0000000252,000000000000100026,1000,0005,006,2024,9249.07,EUR
100,1000,0000000355,0000000318,000000000000100174,2000,0008,007,2023,8835.63,EUR
100,1000,0000000356,0000000112,000000000000100181,1000,0006,008,2024,5349.25,EUR
100,1000,0000000357,0000000478,000000000000100049,1000,0003,009,2023,6841.03,EUR
100,1000,0000000358,0000000221,000000000000100332,2000,0009,010,2024,1433.12,EUR
100,1000,0000000359,0000000255,000000000000100167,2000,0002,011,2023,3934.6,EUR
100,1000,0000000360,0000000465,000000000000100255,2000,0002,012,2024,9143.92,EUR
100,1000,0000000361,0000000272,000000000000100408,1000,0010,001,2023,7561.14,EUR
100,1000,0000000362,0000000294,000000000000100203,1000,0001,002,2024,9115.1,EUR
100,1000,0000000363,0000000033,000000000000100211,1000,0005,003,2023,2826.51,EUR
100,1000,0000000364,0000000062,000000000000100484,1000,0001,004,2024,1560.91,EUR
100,1000,0000000365,0000000310,000000000000100480,2000,0003,005,2023,8473.39,EUR
100,1000,0000000366,0000000330,000000000000100009,2000,0008,006,2024,4198.43,EUR
100,1000,0000000367,0000000486,000000000000100009,2000,0008,007,2023,6422.54,EUR
100,1000,0000000368,0000000369,000000000000100223,2000,0001,008,2024,5413.67,EUR
100,1000,0000000369,0000000438,000000000000100085,1000,0009,009,2023,1687.09,EUR
100,1000,0000000370,0000000030,000000000000100206,1000,0001,010,2024,8310.98,EUR
100,1000,0000000371,0000000419,000000000000100369,1000,0009,011,2023,772.83,EUR
100,1000,0000000372,0000000017,000000000000100182,2000,0004,012,2024,3964.21,EUR
100,1000,0000000373,0000000114,000000000000100142,2000,0004,001,2023,8145.85,EUR
100,1000,0000000374,0000000410,000000000000100406,1000,0010,002,2024,3392.6,EUR
100,1000,0000000375,0000000040,000000000000100478,1000,0009,003,2023,9248.47,EUR
100,1000,0000000376,0000000247,000000000000100383,1000,0006,004,2024,7526.35,EUR
100,1000,0000000377,0000000301,000000000000100041,1000,0007,005,2023,2333.73,EUR
100,1000,0000000378,0000000488,000000000000100419,2000,0009,006,2024,4984.3,EUR
100,1000,0000000379,0000000451,000000000000100298,1000,0007,007,2023,3490.77,EUR
100,1000,0000000380,0000000120,000000000000100177,1000,0002,008,2024,9850.82,EUR
100,1000,0000000381,0000000181,000000000000100164,1000,0007,009,2023,9204.28,EUR
100,1000,0000000382,0000000172,000000000000100131,2000,0006,010,2024,1535.82,EUR
100,1000,0000000383,0000000479,000000000000100129,2000,0009,011,2023,3371.44,EUR
100,1000,0000000384,0000000145,000000000000100018,2000,0007,012,2024,2438.39,EUR
100,1000,0000000385,0000000028,000000000000100241,1000,0006,001,2023,479.65,EUR
100,1000,0000000386,0000000292,000000000000100450,2000,0007,002,2024,3578.98,EUR
100,1000,0000000387,0000000101,000000000000100171,2000,0004,003,2023,7981.25,EUR
100,1000,0000000388,0000000495,000000000000100062,1000,0008,004,2024,2009.24,EUR
100,1000,0000000389,0000000187,000000000000100188,2000,0001,005,2023,2273.94,EUR
100,1000,0000000390,0000000455,000000000000100123,2000,0006,006,2024,4402.85,EUR
100,1000,0000000391,0000000272,000000000000100187,1000,0002,007,2023,9319.03,EUR
100,1000,0000000392,0000000101,000000000000100041,1000,0003,008,2024,2046.35,EUR
100,1000,0000000393,0000000375,000000000000100156,2000,0005,009,2023,2411.23,EUR
100,1000,0000000394,0000000053,000000000000100383,2000,0008,010,2024,5769.0,EUR
100,1000,0000000395,0000000068,000000000000100207,2000,0006,011,2023,8680.96,EUR
100,1000,0000000396,0000000044,000000000000100441,2000,0004,012,2024,4900.84,EUR
100,1000,0000000397,0000000448,000000000000100267,2000,0005,001,2023,6118.02,EUR
100,1000,0000000398,0000000380,000000000000100171,2000,0009,002,2024,4170.45,EUR
100,1000,0000000399,0000000268,000000000000100204,1000,0006,003,2023,2273.13,EUR
100,1000,0000000400,0000000231,000000000000100323,2000,0003,004,2024,1254.35,EUR
100,1000,0000000401,0000000074,000000000000100410,1000,0008,005,2023,4828.16,EUR
100,1000,0000000402,0000000379,000000000000100297,1000,0002,006,2024,5037.84,EUR
100,1000,0000000403,0000000276,000000000000100433,2000,0007,007,2023,6752.36,EUR
100,1000,0000000404,0000000019,000000000000100013,2000,0004,008,2024,1921.44,EUR
100,1000,0000000405,0000000173,000000000000100278,1000,0008,009,2023,8232.17,EUR
100,1000,0000000406,0000000020,000000000000100498,1000,0010,010,2024,676.47,EUR
100,1000,0000000407,0000000294,000000000000100088,2000,0005,011,2023,2652.75,EUR
100,1000,0000000408,0000000400,000000000000100073,2000,0008,012,2024,2873.49,EUR
100,1000,0000000409,0000000088,000000000000100274,1000,0010,001,2023,2991.68,EUR
100,1000,0000000410,0000000014,000000000000100455,1000,0007,002,2024,7455.66,EUR
100,1000,0000000411,0000000497,000000000000100389,2000,0007,003,2023,8478.39,EUR
100,1000,0000000412,0000000216,000000000000100423,2000,0007,004,2024,9452.05,EUR
100,1000,0000000413,0000000094,000000000000100147,1000,0001,005,2023,9481.8,EUR
100,1000,0000000414,0000000154,000000000000100049,2000,0008,006,2024,8780.82,EUR
100,1000,0000000415,0000000440,000000000000100393,2000,0006,007,2023,7721.0,EUR
100,1000,0000000416,0000000100,000000000000100268,2000,0009,008,2024,8905.59,EUR
100,1000,0000000417,0000000253,000000000000100072,1000,0001,009,2023,7996.68,EUR
100,1000,0000000418,0000000327,000000000000100390,2000,0008,010,2024,2701.38,EUR
100,1000,0000000419,0000000113,000000000000100463,2000,0006,011,2023,8898.88,EUR
100,1000,0000000420,0000000277,000000000000100368,2000,0006,012,2024,451.95,EUR
100,1000,0000000421,0000000227,000000000000100181,1000,0007,001,2023,1163.25,EUR
100,1000,0000000422,0000000304,000000000000100197,2000,0010,002,2024,8260.39,EUR
100,1000,0000000423,0000000243,000000000000100002,1000,0004,003,2023,6395.99,EUR
100,1000,0000000424,0000000417,000000000000100213,2000,0009,004,2024,564.99,EUR
100,1000,0000000425,0000000024,000000000000100135,1000,0009,005,2023,2145.98,EUR
100,1000,0000000426,0000000335,000000000000100130,2000,0004,006,2024,3940.59,EUR
100,1000,0000000427,0000000289,000000000000100128,1000,0002,007,2023,2051.78,EUR
100,1000,0000000428,0000000270,000000000000100141,1000,0004,008,2024,5867.77,EUR
100,1000,0000000429,0000000343,000000000000100013,1000,0009,009,2023,3258.13,EUR
100,1000,0000000430,0000000230,000000000000100158,1000,0010,010,2024,4551.53,EUR
100,1000,0000000431,0000000465,000000000000100126,2000,0006,011,2023,1317.29,EUR
100,1000,0000000432,0000000139,000000000000100383,1000,0007,012,2024,3469.75,EUR
100,1000,0000000433,0000000032,000000000000100482,1000,0010,001,2023,1736.89,EUR
100,1000,0000000434,0000000017,000000000000100075,2000,0001,002,2024,1119.8,EUR
100,1000,0000000435,0000000468,000000000000100383,1000,0001,003,2023,6872.85,EUR
100,1000,0000000436,0000000366,000000000000100365,2000,0008,004,2024,9484.45,EUR
100,1000,0000000437,0000000214,000000000000100498,1000,0010,005,2023,7744.96,EUR
100,1000,0000000438,0000000204,000000000000100158,1000,0002,006,2024,7461.96,EUR
100,1000,0000000439,0000000323,000000000000100414,1000,0006,007,2023,7738.19,EUR
100,1000,0000000440,0000000301,000000000000100314,2000,0002,008,2024,3445.99,EUR
100,1000,0000000441,0000000268,000000000000100275,2000,0006,009,2023,3581.39,EUR
100,1000,0000000442,0000000148,000000000000100326,2000,0002,010,2024,4615.42,EUR
100,1000,0000000443,0000000302,000000000000100016,1000,0010,011,2023,9192.54,EUR
100,1000,0000000444,0000000464,000000000000100337,2000,0010,012,2024,5638.76,EUR
100,1000,0000000445,0000000233,000000000000100164,2000,0001,001,2023,6364.33,EUR
100,1000,0000000446,0000000435,000000000000100396,2000,0009,002,2024,8399.94,EUR
100,1000,0000000447,0000000293,000000000000100303,1000,0007,003,2023,2109.78,EUR
100,1000,0000000448,0000000111,000000000000100173,1000,0008,004,2024,4610.39,EUR
100,1000,0000000449,0000000283,000000000000100301,1000,0006,005,2023,2192.2,EUR
100,1000,0000000450,0000000494,000000000000100220,2000,0007,006,2024,2847.51,EUR
100,1000,0000000451,0000000009,000000000000100484,1000,0007,007,2023,2777.49,EUR
100,1000,0000000452,0000000498,000000000000100407,1000,0009,008,2024,1134.55,EUR
100,1000,0000000453,0000000007,000000000000100013,2000,0005,009,2023,6488.17,EUR
100,1000,0000000454,0000000136,000000000000100140,2000,0006,010,2024,7249.18,EUR
100,1000,0000000455,0000000440,000000000000100440,1000,0002,011,2023,5973.33,EUR
100,1000,0000000456,0000000322,000000000000100338,1000,0006,012,2024,5104.84,EUR
100,1000,0000000457,0000000356,000000000000100151,1000,0009,001,2023,5695.71,EUR
100,1000,0000000458,0000000290,000000000000100412,1000,0002,002,2024,1429.86,EUR
100,1000,0000000459,0000000087,000000000000100095,1000,0005,003,2023,4334.66,EUR
100,1000,0000000460,0000000480,000000000000100337,1000,0007,004,2024,4940.57,EUR
100,1000,0000000461,0000000001,000000000000100309,2000,0006,005,2023,4966.54,EUR
100,1000,0000000462,0000000007,000000000000100333,2000,0002,006,2024,342.02,EUR
100,1000,0000000463,0000000282,000000000000100391,2000,0008,007,2023,601.44,EUR
100,1000,0000000464,0000000258,000000000000100088,2000,0005,008,2024,5290.81,EUR
100,1000,0000000465,0000000285,000000000000100488,1000,0003,009,2023,4691.18,EUR
100,1000,0000000466,0000000151,000000000000100144,1000,0003,010,2024,9194.38,EUR
100,1000,0000000467,0000000246,000000000000100057,2000,0003,011,2023,5500.01,EUR
100,1000,0000000468,0000000295,000000000000100345,2000,0003,012,2024,1010.26,EUR
100,1000,0000000469,0000000378,000000000000100122,1000,0003,001,2023,5515.56,EUR
100,1000,0000000470,0000000216,000000000000100067,2000,0007,002,2024,2902.3,EUR
100,1000,0000000471,0000000473,000000000000100369,1000,0008,003,2023,5258.76,EUR
100,1000,0000000472,0000000474,000000000000100418,1000,0008,004,2024,4726.09,EUR
100,1000,0000000473,0000000271,000000000000100340,1000,0007,005,2023,8586.85,EUR
100,1000,0000000474,0000000269,000000000000100488,1000,0007,006,2024,4201.17,EUR
100,1000,0000000475,0000000500,000000000000100387,2000,0005,007,2023,5303.95,EUR
100,1000,0000000476,0000000339,000000000000100084,2000,0003,008,2024,2398.75,EUR
100,1000,0000000477,0000000262,000000000000100214,1000,0001,009,2023,3518.93,EUR
100,1000,0000000478,0000000122,000000000000100457,1000,0004,010,2024,2879.48,EUR
100,1000,0000000479,0000000157,000000000000100277,1000,0002,011,2023,9910.07,EUR
100,1000,0000000480,0000000321,000000000000100083,2000,0008,012,2024,8654.89,EUR
100,1000,0000000481,0000000347,000000000000100123,1000,0004,001,2023,9073.04,EUR
100,1000,0000000482,0000000214,000000000000100062,2000,0004,002,2024,3754.33,EUR
100,1000,0000000483,0000000453,000000000000100259,1000,0004,003,2023,427.2,EUR
100,1000,0000000484,0000000093,000000000000100316,2000,0009,004,2024,2444.53,EUR
100,1000,0000000485,0000000004,000000000000100161,2000,0009,005,2023,1348.42,EUR
100,1000,0000000486,0000000019,000000000000100260,2000,0003,006,2024,7164.56,EUR
100,1000,0000000487,0000000490,000000000000100071,1000,0008,007,2023,8673.12,EUR
100,1000,0000000488,0000000268,000000000000100417,1000,0009,008,2024,3843.91,EUR
100,1000,0000000489,0000000327,000000000000100268,1000,0005,009,2023,3495.66,EUR
100,1000,0000000490,0000000314,000000000000100355,2000,0001,010,2024,480.95,EUR
100,1000,0000000491,0000000288,000000000000100009,1000,0006,011,2023,7234.91,EUR
100,1000,0000000492,0000000392,000000000000100331,1000,0003,012,2024,2191.14,EUR
100,1000,0000000493,0000000031,000000000000100441,2000,0007,001,2023,2166.16,EUR
100,1000,0000000494,0000000231,000000000000100052,2000,0010,002,2024,8932.66,EUR
100,1000,0000000495,0000000124,000000000000100004,1000,0009,003,2023,9789.66,EUR
100,1000,0000000496,0000000117,000000000000100217,1000,0010,004,2024,263.18,EUR
100,1000,0000000497,0000000029,000000000000100153,2000,0004,005,2023,5640.66,EUR
100,1000,0000000498,0000000363,000000000000100257,1000,0007,006,2024,5811.6,EUR
100,1000,0000000499,0000000496,000000000000100427,2000,0003,007,2023,4717.87,EUR
100,1000,0000000500,0000000348,000000000000100143,1000,0003,008,2024,6532.38,EUR
100,1000,0000000501,0000000050,000000000000100390,2000,0001,009,2023,4364.81,EUR
100,1000,0000000502,0000000127,000000000000100372,2000,0009,010,2024,4474.81,EUR
100,1000,0000000503,0000000395,000000000000100063,2000,0008,011,2023,2454.92,EUR
100,1000,0000000504,0000000421,000000000000100085,1000,0009,012,2024,2574.81,EUR
100,1000,0000000505,0000000010,000000000000100426,1000,0001,001,2023,5086.13,EUR
100,1000,0000000506,0000000492,000000000000100220,1000,0006,002,2024,9977.98,EUR
100,1000,0000000507,0000000205,000000000000100401,1000,0006,003,2023,9414.89,EUR
100,1000,0000000508,0000000283,000000000000100043,2000,0004,004,2024,1841.12,EUR
100,1000,0000000509,0000000439,000000000000100438,1000,0008,005,2023,1170.45,EUR
100,1000,0000000510,0000000466,000000000000100243,2000,0008,006,2024,5874.84,EUR
100,1000,0000000511,0000000300,000000000000100063,2000,0010,007,2023,8303.68,EUR
100,1000,0000000512,0000000164,000000000000100202,2000,0010,008,2024,1050.99,EUR
100,1000,0000000513,0000000423,000000000000100352,2000,0010,009,2023,3177.05,EUR
100,1000,0000000514,0000000298,000000000000100355,1000,0002,010,2024,100.42,EUR
100,1000,0000000515,0000000162,000000000000100055,2000,0005,011,2023,2999.04,EUR
100,1000,0000000516,0000000058,000000000000100423,2000,0007,012,2024,2839.07,EUR
100,1000,0000000517,0000000420,000000000000100360,2000,0010,001,2023,4827.65,EUR
100,1000,0000000518,0000000393,000000000000100276,1000,0002,002,2024,8438.9,EUR
100,1000,0000000519,0000000309,000000000000100287,2000,0006,003,2023,3792.52,EUR
100,1000,0000000520,0000000293,000000000000100255,1000,0001,004,2024,7875.52,EUR
100,1000,0000000521,0000000048,000000000000100041,1000,0008,005,2023,1016.98,EUR
100,1000,0000000522,0000000131,000000000000100301,2000,0010,006,2024,3091.27,EUR
100,1000,0000000523,0000000417,000000000000100240,1000,0006,007,2023,197.8,EUR
100,1000,0000000524,0000000148,000000000000100434,1000,0008,008,2024,3817.19,EUR
100,1000,0000000525,0000000481,000000000000100256,2000,0007,009,2023,2653.19,EUR
100,1000,0000000526,0000000443,000000000000100391,2000,0002,010,2024,2203.3,EUR
100,1000,0000000527,0000000054,000000000000100151,2000,0009,011,2023,510.42,EUR
100,1000,0000000528,0000000334,000000000000100132,1000,0007,012,2024,7685.48,EUR
100,1000,0000000529,0000000391,000000000000100410,2000,0001,001,2023,8222.75,EUR
100,1000,0000000530,0000000344,000000000000100186,1000,0010,002,2024,2035.49,EUR
100,1000,0000000531,0000000009,000000000000100224,1000,0002,003,2023,6812.15,EUR
100,1000,0000000532,0000000429,000000000000100149,1000,0006,004,2024,602.13,EUR
100,1000,0000000533,0000000081,000000000000100141,2000,0002,005,2023,7952.52,EUR
100,1000,0000000534,0000000090,000000000000100033,2000,0008,006,2024,2389.39,EUR
100,1000,0000000535,0000000301,000000000000100020,2000,0005,007,2023,2354.04,EUR
100,1000,0000000536,0000000070,000000000000100162,2000,0006,008,2024,9521.73,EUR
100,1000,0000000537,0000000261,000000000000100271,1000,0004,009,2023,2573.67,EUR
100,1000,0000000538,0000000190,000000000000100367,2000,0010,010,2024,9831.71,EUR
100,1000,0000000539,0000000044,000000000000100051,2000,0005,011,2023,2621.38,EUR
100,1000,0000000540,0000000440,000000000000100454,1000,0009,012,2024,9660.83,EUR
100,1000,0000000541,0000000443,000000000000100418,1000,0005,001,2023,8505.91,EUR
100,1000,0000000542,0000000312,000000000000100442,2000,0002,002,2024,8456.96,EUR
100,1000,0000000543,0000000212,000000000000100236,1000,0009,003,2023,9675.44,EUR
100,1000,0000000544,0000000341,000000000000100483,1000,0007,004,2024,778.04,EUR
100,1000,0000000545,0000000056,000000000000100308,2000,0008,005,2023,4109.48,EUR
100,1000,0000000546,0000000254,000000000000100360,1000,0010,006,2024,6107.53,EUR
100,1000,0000000547,0000000403,000000000000100358,2000,0007,007,2023,3801.95,EUR
100,1000,0000000548,0000000016,000000000000100455,1000,0003,008,2024,9418.84,EUR
100,1000,0000000549,0000000147,000000000000100196,1000,0005,009,2023,5355.86,EUR
100,1000,0000000550,0000000400,000000000000100332,2000,0004,010,2024,282.64,EUR
