MANDT,VBELN,POSNR,PARVW,KUNNR,LIFNR
100,0000000367,000000,WE,0000000102,
100,0000000368,000000,AG,0000000107,
100,0000000368,000000,WE,0000000107,
100,0000000369,000000,AG,0000000095,
100,0000000369,000000,WE,0000000095,
100,0000000370,000000,AG,0000000212,
100,0000000370,000000,WE,0000000212,
100,0000000371,000000,AG,0000000428,
100,0000000371,000000,WE,0000000428,
100,0000000372,000000,AG,0000000235,
100,0000000372,000000,WE,0000000235,
100,0000000373,000000,AG,0000000094,
100,0000000373,000000,WE,0000000094,
100,0000000374,000000,AG,0000000130,
100,0000000374,000000,WE,0000000130,
100,0000000375,000000,AG,0000000470,
100,0000000375,000000,WE,0000000470,
100,0000000376,000000,AG,0000000144,
100,0000000376,000000,WE,0000000144,
100,0000000377,000000,AG,0000000193,
100,0000000377,000000,WE,0000000193,
100,0000000378,000000,AG,0000000296,
100,0000000378,000000,WE,0000000296,
100,0000000379,000000,AG,0000000115,
100,0000000379,000000,WE,0000000115,
100,0000000380,000000,AG,0000000437,
100,0000000380,000000,WE,0000000437,
100,0000000381,000000,AG,0000000058,
100,0000000381,000000,WE,0000000058,
100,0000000382,000000,AG,0000000442,
100,0000000382,000000,WE,0000000442,
100,0000000383,000000,AG,0000000414,
100,0000000383,000000,WE,0000000414,
100,0000000384,000000,AG,0000000226,
100,0000000384,000000,WE,0000000226,
100,0000000385,000000,AG,0000000082,
100,0000000385,000000,WE,0000000082,
100,0000000386,000000,AG,0000000289,
100,0000000386,000000,WE,0000000289,
100,0000000387,000000,AG,0000000143,
100,0000000387,000000,WE,0000000143,
100,0000000388,000000,AG,0000000401,
100,0000000388,000000,WE,0000000401,
100,0000000389,000000,AG,0000000228,
100,0000000389,000000,WE,0000000228,
100,0000000390,000000,AG,0000000222,
100,0000000390,000000,WE,0000000222,
100,0000000391,000000,AG,0000000124,
100,0000000391,000000,WE,0000000124,
100,0000000392,000000,AG,0000000469,
100,0000000392,000000,WE,0000000469,
100,0000000393,000000,AG,0000000285,
100,0000000393,000000,WE,0000000285,
100,0000000394,000000,AG,0000000003,
100,0000000394,000000,WE,0000000003,
100,0000000395,000000,AG,0000000277,
100,0000000395,000000,WE,0000000277,
100,0000000396,000000,AG,0000000114,
100,0000000396,000000,WE,0000000114,
100,0000000397,000000,AG,0000000491,
100,0000000397,000000,WE,0000000491,
100,0000000398,000000,AG,0000000289,
100,0000000398,000000,WE,0000000289,
100,0000000399,000000,AG,0000000017,
100,0000000399,000000,WE,0000000017,
100,0000000400,000000,AG,0000000380,
100,0000000400,000000,WE,0000000380,
100,0000000401,000000,AG,0000000204,
100,0000000401,000000,WE,0000000204,
100,0000000402,000000,AG,0000000388,
100,0000000402,000000,WE,0000000388,
100,0000000403,000000,AG,0000000476,
100,0000000403,000000,WE,0000000476,
100,0000000404,000000,AG,0000000167,
100,0000000404,000000,WE,0000000167,
100,0000000405,000000,AG,0000000134,
100,0000000405,000000,WE,0000000134,
100,0000000406,000000,AG,0000000032,
100,0000000406,000000,WE,0000000032,
100,0000000407,000000,AG,0000000081,
100,0000000407,000000,WE,0000000081,
100,0000000408,000000,AG,0000000452,
100,0000000408,000000,WE,0000000452,
100,0000000409,000000,AG,0000000180,
100,0000000409,000000,WE,0000000180,
100,0000000410,000000,AG,0000000316,
100,0000000410,000000,WE,0000000316,
100,0000000411,000000,AG,0000000374,
100,0000000411,000000,WE,0000000374,
100,0000000412,000000,AG,0000000314,
100,0000000412,000000,WE,0000000314,
100,0000000413,000000,AG,0000000419,
100,0000000413,000000,WE,0000000419,
100,0000000414,000000,AG,0000000282,
100,0000000414,000000,WE,0000000282,
100,0000000415,000000,AG,0000000167,
100,0000000415,000000,WE,0000000167,
100,0000000416,000000,AG,0000000056,
100,0000000416,000000,WE,0000000056,
100,0000000417,000000,AG,0000000358,
100,0000000417,000000,WE,0000000358,
100,0000000418,000000,AG,0000000310,
100,0000000418,000000,WE,0000000310,
100,0000000419,000000,AG,0000000113,
100,0000000419,000000,WE,0000000113,
100,0000000420,000000,AG,0000000378,
100,0000000420,000000,WE,0000000378,
100,0000000421,000000,AG,0000000310,
100,0000000421,000000,WE,0000000310,
100,0000000422,000000,AG,0000000116,
100,0000000422,000000,WE,0000000116,
100,0000000423,000000,AG,0000000066,
100,0000000423,000000,WE,0000000066,
100,0000000424,000000,AG,0000000237,
100,0000000424,000000,WE,0000000237,
100,0000000425,000000,AG,0000000359,
100,0000000425,000000,WE,0000000359,
100,0000000426,000000,AG,0000000081,
100,0000000426,000000,WE,0000000081,
100,0000000427,000000,AG,0000000389,
100,0000000427,000000,WE,0000000389,
100,0000000428,000000,AG,0000000253,
100,0000000428,000000,WE,0000000253,
100,0000000429,000000,AG,0000000093,
100,0000000429,000000,WE,0000000093,
100,0000000430,000000,AG,0000000277,
100,0000000430,000000,WE,0000000277,
100,0000000431,000000,AG,0000000441,
100,0000000431,000000,WE,0000000441,
100,0000000432,000000,AG,0000000045,
100,0000000432,000000,WE,0000000045,
100,0000000433,000000,AG,0000000082,
100,0000000433,000000,WE,0000000082,
100,0000000434,000000,AG,0000000459,
100,0000000434,000000,WE,0000000459,
100,0000000435,000000,AG,0000000294,
100,0000000435,000000,WE,0000000294,
100,0000000436,000000,AG,0000000061,
100,0000000436,000000,WE,0000000061,
100,0000000437,000000,AG,0000000421,
100,0000000437,000000,WE,0000000421,
100,0000000438,000000,AG,0000000199,
100,0000000438,000000,WE,0000000199,
100,0000000439,000000,AG,0000000114,
100,0000000439,000000,WE,0000000114,
100,0000000440,000000,AG,0000000179,
100,0000000440,000000,WE,0000000179,
100,0000000441,000000,AG,0000000334,
100,0000000441,000000,WE,0000000334,
100,0000000442,000000,AG,0000000025,
100,0000000442,000000,WE,0000000025,
100,0000000443,000000,AG,0000000153,
100,0000000443,000000,WE,0000000153,
100,0000000444,000000,AG,0000000500,
100,0000000444,000000,WE,0000000500,
100,0000000445,000000,AG,0000000396,
100,0000000445,000000,WE,0000000396,
100,0000000446,000000,AG,0000000289,
100,0000000446,000000,WE,0000000289,
100,0000000447,000000,AG,0000000419,
100,0000000447,000000,WE,0000000419,
100,0000000448,000000,AG,0000000220,
100,0000000448,000000,WE,0000000220,
100,0000000449,000000,AG,0000000031,
100,0000000449,000000,WE,0000000031,
100,0000000450,000000,AG,0000000065,
100,0000000450,000000,WE,0000000065,
100,0000000451,000000,AG,0000000426,
100,0000000451,000000,WE,0000000426,
100,0000000452,000000,AG,0000000221,
100,0000000452,000000,WE,0000000221,
100,0000000453,000000,AG,0000000368,
100,0000000453,000000,WE,0000000368,
100,0000000454,000000,AG,0000000215,
100,0000000454,000000,WE,0000000215,
100,0000000455,000000,AG,0000000232,
100,0000000455,000000,WE,0000000232,
100,0000000456,000000,AG,0000000203,
100,0000000456,000000,WE,0000000203,
100,0000000457,000000,AG,0000000331,
100,0000000457,000000,WE,0000000331,
100,0000000458,000000,AG,0000000170,
100,0000000458,000000,WE,0000000170,
100,0000000459,000000,AG,0000000422,
100,0000000459,000000,WE,0000000422,
100,0000000460,000000,AG,0000000088,
100,0000000460,000000,WE,0000000088,
100,0000000461,000000,AG,0000000233,
100,0000000461,000000,WE,0000000233,
100,0000000462,000000,AG,0000000442,
100,0000000462,000000,WE,0000000442,
100,0000000463,000000,AG,0000000086,
100,0000000463,000000,WE,0000000086,
100,0000000464,000000,AG,0000000284,
100,0000000464,000000,WE,0000000284,
100,0000000465,000000,AG,0000000330,
100,0000000465,000000,WE,0000000330,
100,0000000466,000000,AG,0000000156,
100,0000000466,000000,WE,0000000156,
100,0000000467,000000,AG,0000000183,
100,0000000467,000000,WE,0000000183,
100,0000000468,000000,AG,0000000106,
100,0000000468,000000,WE,0000000106,
100,0000000469,000000,AG,0000000302,
100,0000000469,000000,WE,0000000302,
100,0000000470,000000,AG,0000000251,
100,0000000470,000000,WE,0000000251,
100,0000000471,000000,AG,0000000136,
100,0000000471,000000,WE,0000000136,
100,0000000472,000000,AG,0000000320,
100,0000000472,000000,WE,0000000320,
100,0000000473,000000,AG,0000000384,
100,0000000473,000000,WE,0000000384,
100,0000000474,000000,AG,0000000321,
100,0000000474,000000,WE,0000000321,
100,0000000475,000000,AG,0000000301,
100,0000000475,000000,WE,0000000301,
100,0000000476,000000,AG,0000000192,
100,0000000476,000000,WE,0000000192,
100,0000000477,000000,AG,0000000012,
100,0000000477,000000,WE,0000000012,
100,0000000478,000000,AG,0000000232,
100,0000000478,000000,WE,0000000232,
100,0000000479,000000,AG,0000000371,
100,0000000479,000000,WE,0000000371,
100,0000000480,000000,AG,0000000001,
100,0000000480,000000,WE,0000000001,
100,0000000481,000000,AG,0000000259,
100,0000000481,000000,WE,0000000259,
100,0000000482,000000,AG,0000000440,
100,0000000482,000000,WE,0000000440,
100,0000000483,000000,AG,0000000280,
100,0000000483,000000,WE,0000000280,
100,0000000484,000000,AG,0000000223,
100,0000000484,000000,WE,0000000223,
100,0000000485,000000,AG,0000000155,
100,0000000485,000000,WE,0000000155,
100,0000000486,000000,AG,0000000418,
100,0000000486,000000,WE,0000000418,
100,0000000487,000000,AG,0000000002,
100,0000000487,000000,WE,0000000002,
100,0000000488,000000,AG,0000000215,
100,0000000488,000000,WE,0000000215,
100,0000000489,000000,AG,0000000384,
100,0000000489,000000,WE,0000000384,
100,0000000490,000000,AG,0000000254,
100,0000000490,000000,WE,0000000254,
100,0000000491,000000,AG,0000000187,
100,0000000491,000000,WE,0000000187,
100,0000000492,000000,AG,0000000386,
100,0000000492,000000,WE,0000000386,
100,0000000493,000000,AG,0000000212,
100,0000000493,000000,WE,0000000212,
100,0000000494,000000,AG,0000000434,
100,0000000494,000000,WE,0000000434,
100,0000000495,000000,AG,0000000446,
100,0000000495,000000,WE,0000000446,
100,0000000496,000000,AG,0000000012,
100,0000000496,000000,WE,0000000012,
100,0000000497,000000,AG,0000000087,
100,0000000497,000000,WE,0000000087,
100,0000000498,000000,AG,0000000023,
100,0000000498,000000,WE,0000000023,
100,0000000499,000000,AG,0000000280,
100,0000000499,000000,WE,0000000280,
100,0000000500,000000,AG,0000000006,
100,0000000500,000000,WE,0000000006,
100,0000000501,000000,AG,0000000341,
100,0000000501,000000,WE,0000000341,
100,0000000502,000000,AG,0000000367,
100,0000000502,000000,WE,0000000367,
100,0000000503,000000,AG,0000000473,
100,0000000503,000000,WE,0000000473,
100,0000000504,000000,AG,0000000053,
100,0000000504,000000,WE,0000000053,
100,0000000505,000000,AG,0000000290,
100,0000000505,000000,WE,0000000290,
100,0000000506,000000,AG,0000000492,
100,0000000506,000000,WE,0000000492,
100,0000000507,000000,AG,0000000432,
100,0000000507,000000,WE,0000000432,
100,0000000508,000000,AG,0000000433,
100,0000000508,000000,WE,0000000433,
100,0000000509,000000,AG,0000000088,
100,0000000509,000000,WE,0000000088,
100,0000000510,000000,AG,0000000305,
100,0000000510,000000,WE,0000000305,
100,0000000511,000000,AG,0000000024,
100,0000000511,000000,WE,0000000024,
100,0000000512,000000,AG,0000000085,
100,0000000512,000000,WE,0000000085,
100,0000000513,000000,AG,0000000096,
100,0000000513,000000,WE,0000000096,
100,0000000514,000000,AG,0000000396,
100,0000000514,000000,WE,0000000396,
100,0000000515,000000,AG,0000000040,
100,0000000515,000000,WE,0000000040,
100,0000000516,000000,AG,0000000463,
100,0000000516,000000,WE,0000000463,
100,0000000517,000000,AG,0000000191,
100,0000000517,000000,WE,0000000191,
100,0000000518,000000,AG,0000000398,
100,0000000518,000000,WE,0000000398,
100,0000000519,000000,AG,0000000423,
100,0000000519,000000,WE,0000000423,
100,0000000520,000000,AG,0000000484,
100,0000000520,000000,WE,0000000484,
100,0000000521,000000,AG,0000000154,
100,0000000521,000000,WE,0000000154,
100,0000000522,000000,AG,0000000452,
100,0000000522,000000,WE,0000000452,
100,0000000523,000000,AG,0000000417,
100,0000000523,000000,WE,0000000417,
100,0000000524,000000,AG,0000000122,
100,0000000524,000000,WE,0000000122,
100,0000000525,000000,AG,0000000318,
100,0000000525,000000,WE,0000000318,
100,0000000526,000000,AG,0000000017,
100,0000000526,000000,WE,0000000017,
100,0000000527,000000,AG,0000000144,
100,0000000527,000000,WE,0000000144,
100,0000000528,000000,AG,0000000133,
100,0000000528,000000,WE,0000000133,
100,0000000529,000000,AG,0000000278,
100,0000000529,000000,WE,0000000278,
100,0000000530,000000,AG,0000000294,
100,0000000530,000000,WE,0000000294,
100,0000000531,000000,AG,0000000468,
100,0000000531,000000,WE,0000000468,
100,0000000532,000000,AG,0000000018,
100,0000000532,000000,WE,0000000018,
100,0000000533,000000,AG,0000000300,
100,0000000533,000000,WE,0000000300,
100,0000000534,000000,AG,0000000116,
100,0000000534,000000,WE,0000000116,
100,0000000535,000000,AG,0000000089,
100,0000000535,000000,WE,0000000089,
100,0000000536,000000,AG,0000000461,
100,0000000536,000000,WE,0000000461,
100,0000000537,000000,AG,0000000081,
100,0000000537,000000,WE,0000000081,
100,0000000538,000000,AG,0000000179,
100,0000000538,000000,WE,0000000179,
100,0000000539,000000,AG,0000000491,
100,0000000539,000000,WE,0000000491,
100,0000000540,000000,AG,0000000099,
100,0000000540,000000,WE,0000000099,
100,0000000541,000000,AG,0000000127,
100,0000000541,000000,WE,0000000127,
100,0000000542,000000,AG,0000000106,
100,0000000542,000000,WE,0000000106,
100,0000000543,000000,AG,0000000089,
100,0000000543,000000,WE,0000000089,
100,0000000544,000000,AG,0000000004,
100,0000000544,000000,WE,0000000004,
100,0000000545,000000,AG,0000000491,
100,0000000545,000000,WE,0000000491,
100,0000000546,000000,AG,0000000086,
100,0000000546,000000,WE,0000000086,
100,0000000547,000000,AG,0000000126,
100,0000000547,000000,WE,0000000126,
100,0000000548,000000,AG,0000000184,
100,0000000548,000000,WE,0000000184,
100,0000000549,000000,AG,0000000035,
100,0000000549,000000,WE,0000000035,
100,0000000550,000000,AG,0000000021,
100,0000000550,000000,WE,0000000021,
100,0000000551,000000,AG,0000000079,
100,0000000551,000000,WE,0000000079,
100,0000000552,000000,AG,0000000415,
100,0000000552,000000,WE,0000000415,
100,0000000553,000000,AG,0000000192,
100,0000000553,000000,WE,0000000192,
100,0000000554,000000,AG,0000000464,
100,0000000554,000000,WE,0000000464,
100,0000000555,000000,AG,0000000334,
100,0000000555,000000,WE,0000000334,
100,0000000556,000000,AG,0000000413,
100,0000000556,000000,WE,0000000413,
100,0000000557,000000,AG,0000000170,
100,0000000557,000000,WE,0000000170,
100,0000000558,000000,AG,0000000177,
100,0000000558,000000,WE,0000000177,
100,0000000559,000000,AG,0000000437,
100,0000000559,000000,WE,0000000437,
100,0000000560,000000,AG,0000000499,
100,0000000560,000000,WE,0000000499,
100,0000000561,000000,AG,0000000031,
100,0000000561,000000,WE,0000000031,
100,0000000562,000000,AG,0000000059,
100,0000000562,000000,WE,0000000059,
100,0000000563,000000,AG,0000000317,
100,0000000563,000000,WE,0000000317,
100,0000000564,000000,AG,0000000453,
100,0000000564,000000,WE,0000000453,
100,0000000565,000000,AG,0000000374,
100,0000000565,000000,WE,0000000374,
100,0000000566,000000,AG,0000000116,
100,0000000566,000000,WE,0000000116,
100,0000000567,000000,AG,0000000173,
100,0000000567,000000,WE,0000000173,
100,0000000568,000000,AG,0000000146,
100,0000000568,000000,WE,0000000146,
100,0000000569,000000,AG,0000000169,
100,0000000569,000000,WE,0000000169,
100,0000000570,000000,AG,0000000408,
100,0000000570,000000,WE,0000000408,
100,0000000571,000000,AG,0000000368,
100,0000000571,000000,WE,0000000368,
100,0000000572,000000,AG,0000000350,
100,0000000572,000000,WE,0000000350,
100,0000000573,000000,AG,0000000460,
100,0000000573,000000,WE,0000000460,
100,0000000574,000000,AG,0000000018,
100,0000000574,000000,WE,0000000018,
100,0000000575,000000,AG,0000000116,
100,0000000575,000000,WE,0000000116,
100,0000000576,000000,AG,0000000438,
100,0000000576,000000,WE,0000000438,
100,0000000577,000000,AG,0000000208,
100,0000000577,000000,WE,0000000208,
100,0000000578,000000,AG,0000000298,
100,0000000578,000000,WE,0000000298,
100,0000000579,000000,AG,0000000259,
100,0000000579,000000,WE,0000000259,
100,0000000580,000000,AG,0000000417,
100,0000000580,000000,WE,0000000417,
100,0000000581,000000,AG,0000000284,
100,0000000581,000000,WE,0000000284,
100,0000000582,000000,AG,0000000414,
100,0000000582,000000,WE,0000000414,
100,0000000583,000000,AG,0000000287,
100,0000000583,000000,WE,0000000287,
100,0000000584,000000,AG,0000000146,
100,0000000584,000000,WE,0000000146,
100,0000000585,000000,AG,0000000356,
100,0000000585,000000,WE,0000000356,
100,0000000586,000000,AG,0000000402,
100,0000000586,000000,WE,0000000402,
100,0000000587,000000,AG,0000000107,
100,0000000587,000000,WE,0000000107,
100,0000000588,000000,AG,0000000320,
100,0000000588,000000,WE,0000000320,
100,0000000589,000000,AG,0000000100,
100,0000000589,000000,WE,0000000100,
100,0000000590,000000,AG,0000000387,
100,0000000590,000000,WE,0000000387,
100,0000000591,000000,AG,0000000398,
100,0000000591,000000,WE,0000000398,
100,0000000592,000000,AG,0000000126,
100,0000000592,000000,WE,0000000126,
