MANDT,VBELN,POSNR,MATNR,LFIMG,VRKME,WERKS
100,1800000234,000010,MAT000474,4356,ST,1000
100,1800000234,000020,MAT000003,442,ST,1000
100,1800000234,000030,MAT000113,1754,ST,1000
100,1800000234,000040,MAT000335,3901,ST,1000
100,1800000235,000010,MAT000411,3366,ST,1200
100,1800000235,000020,MAT000183,938,ST,1000
100,1800000236,000010,MAT000006,4811,ST,1100
100,1800000236,000020,MAT000006,4038,ST,1200
100,1800000237,000010,MAT000213,3234,ST,1000
100,1800000238,000010,MAT000367,140,ST,1200
100,1800000238,000020,MAT000189,1583,ST,1200
100,1800000238,000030,MAT000014,1966,ST,1100
100,1800000239,000010,MAT000239,4526,ST,1200
100,1800000239,000020,MAT000275,1645,ST,1100
100,1800000239,000030,MAT000274,2759,ST,1200
100,1800000240,000010,MAT000201,2194,ST,1100
100,1800000241,000010,MAT000080,2000,ST,1100
100,1800000241,000020,MAT000069,627,ST,1000
100,1800000241,000030,MAT000117,4783,ST,1100
100,1800000241,000040,MAT000093,470,ST,1000
100,1800000242,000010,MAT000176,1732,ST,1000
100,1800000242,000020,MAT000354,1626,ST,1100
100,1800000242,000030,MAT000451,511,ST,1200
100,1800000243,000010,MAT000152,1025,ST,1000
100,1800000243,000020,MAT000175,1340,ST,1200
100,1800000243,000030,MAT000205,1797,ST,1100
100,1800000244,000010,MAT000017,514,ST,1100
100,1800000244,000020,MAT000065,3663,ST,1200
100,1800000244,000030,MAT000262,4970,ST,1000
100,1800000245,000010,MAT000266,4103,ST,1100
100,1800000245,000020,MAT000175,4820,ST,1200
100,1800000245,000030,MAT000235,3313,ST,1100
100,1800000245,000040,MAT000280,3447,ST,1000
100,1800000246,000010,MAT000143,1247,ST,1000
100,1800000247,000010,MAT000371,3223,ST,1200
100,1800000248,000010,MAT000219,1309,ST,1100
100,1800000249,000010,MAT000095,3037,ST,1100
100,1800000249,000020,MAT000183,1725,ST,1200
100,1800000249,000030,MAT000500,3910,ST,1200
100,1800000250,000010,MAT000427,1885,ST,1200
100,1800000250,000020,MAT000422,3858,ST,1100
100,1800000250,000030,MAT000111,2644,ST,1100
100,1800000251,000010,MAT000153,2272,ST,1100
100,1800000251,000020,MAT000001,2690,ST,1200
100,1800000252,000010,MAT000109,2592,ST,1100
100,1800000252,000020,MAT000231,3250,ST,1200
100,1800000253,000010,MAT000100,4078,ST,1000
100,1800000254,000010,MAT000261,2780,ST,1100
100,1800000254,000020,MAT000403,3420,ST,1100
100,1800000254,000030,MAT000167,3684,ST,1100
100,1800000255,000010,MAT000174,3931,ST,1000
100,1800000255,000020,MAT000108,4110,ST,1100
100,1800000255,000030,MAT000367,202,ST,1200
100,1800000256,000010,MAT000281,1319,ST,1200
100,1800000256,000020,MAT000192,3226,ST,1100
100,1800000257,000010,MAT000166,1524,ST,1100
100,1800000257,000020,MAT000159,4681,ST,1100
100,1800000257,000030,MAT000262,3809,ST,1200
100,1800000258,000010,MAT000468,1363,ST,1100
100,1800000258,000020,MAT000183,646,ST,1000
100,1800000258,000030,MAT000199,10,ST,1100
100,1800000258,000040,MAT000266,1773,ST,1100
100,1800000258,000050,MAT000006,2446,ST,1000
100,1800000259,000010,MAT000428,370,ST,1100
100,1800000259,000020,MAT000195,209,ST,1000
100,1800000259,000030,MAT000012,4623,ST,1100
100,1800000259,000040,MAT000176,397,ST,1000
100,1800000259,000050,MAT000124,3067,ST,1100
100,1800000260,000010,MAT000312,718,ST,1000
100,1800000260,000020,MAT000341,4427,ST,1000
100,1800000261,000010,MAT000499,1316,ST,1200
100,1800000261,000020,MAT000289,679,ST,1000
100,1800000262,000010,MAT000125,1867,ST,1100
100,1800000262,000020,MAT000272,4502,ST,1200
100,1800000262,000030,MAT000294,881,ST,1200
100,1800000262,000040,MAT000152,14,ST,1200
100,1800000263,000010,MAT000216,1724,ST,1000
100,1800000263,000020,MAT000086,1706,ST,1200
100,1800000263,000030,MAT000086,3466,ST,1200
100,1800000264,000010,MAT000311,4840,ST,1200
100,1800000264,000020,MAT000009,4105,ST,1000
100,1800000265,000010,MAT000440,2885,ST,1200
100,1800000266,000010,MAT000070,689,ST,1200
100,1800000266,000020,MAT000179,4954,ST,1000
100,1800000267,000010,MAT000003,1061,ST,1200
100,1800000267,000020,MAT000372,1494,ST,1200
100,1800000268,000010,MAT000383,4033,ST,1100
100,1800000268,000020,MAT000465,2724,ST,1200
100,1800000268,000030,MAT000357,3993,ST,1100
100,1800000269,000010,MAT000108,1001,ST,1000
100,1800000269,000020,MAT000414,3068,ST,1100
100,1800000269,000030,MAT000433,3395,ST,1000
100,1800000269,000040,MAT000282,101,ST,1200
100,1800000270,000010,MAT000108,2627,ST,1100
100,1800000270,000020,MAT000355,1764,ST,1100
100,1800000271,000010,MAT000376,1201,ST,1000
100,1800000272,000010,MAT000297,2973,ST,1100
100,1800000272,000020,MAT000231,3242,ST,1200
100,1800000272,000030,MAT000174,1053,ST,1200
100,1800000273,000010,MAT000371,624,ST,1000
100,1800000273,000020,MAT000111,337,ST,1100
100,1800000274,000010,MAT000219,3859,ST,1100
100,1800000274,000020,MAT000468,4919,ST,1200
100,1800000274,000030,MAT000365,2815,ST,1200
100,1800000275,000010,MAT000221,2665,ST,1200
100,1800000275,000020,MAT000239,4250,ST,1100
100,1800000276,000010,MAT000211,1566,ST,1100
100,1800000276,000020,MAT000345,4775,ST,1000
100,1800000276,000030,MAT000500,2773,ST,1200
100,1800000276,000040,MAT000197,4664,ST,1100
100,1800000277,000010,MAT000001,555,ST,1100
100,1800000277,000020,MAT000433,2279,ST,1100
100,1800000277,000030,MAT000497,4020,ST,1100
100,1800000277,000040,MAT000148,1016,ST,1000
100,1800000277,000050,MAT000416,4394,ST,1000
100,1800000278,000010,MAT000491,2280,ST,1000
100,1800000279,000010,MAT000113,198,ST,1100
100,1800000279,000020,MAT000280,1674,ST,1000
100,1800000279,000030,MAT000197,3993,ST,1000
100,1800000279,000040,MAT000125,1431,ST,1100
100,1800000280,000010,MAT000221,2903,ST,1000
100,1800000280,000020,MAT000352,208,ST,1200
100,1800000281,000010,MAT000262,3130,ST,1100
100,1800000281,000020,MAT000191,2862,ST,1100
100,1800000281,000030,MAT000433,4246,ST,1000
100,1800000282,000010,MAT000070,4538,ST,1000
100,1800000282,000020,MAT000211,1170,ST,1100
100,1800000282,000030,MAT000402,557,ST,1000
100,1800000282,000040,MAT000144,2371,ST,1100
100,1800000283,000010,MAT000075,2214,ST,1000
100,1800000284,000010,MAT000150,2022,ST,1100
100,1800000284,000020,MAT000006,4113,ST,1000
100,1800000285,000010,MAT000294,1377,ST,1100
100,1800000285,000020,MAT000465,3020,ST,1000
100,1800000286,000010,MAT000005,1775,ST,1200
100,1800000287,000010,MAT000289,2012,ST,1000
100,1800000287,000020,MAT000347,3053,ST,1100
100,1800000287,000030,MAT000111,839,ST,1000
100,1800000288,000010,MAT000258,4208,ST,1000
100,1800000288,000020,MAT000220,4161,ST,1000
100,1800000288,000030,MAT000016,212,ST,1200
100,1800000289,000010,MAT000235,2344,ST,1200
100,1800000289,000020,MAT000358,3560,ST,1000
100,1800000290,000010,MAT000324,2198,ST,1000
100,1800000290,000020,MAT000173,353,ST,1000
100,1800000291,000010,MAT000191,1735,ST,1000
100,1800000291,000020,MAT000357,551,ST,1000
100,1800000292,000010,MAT000352,2124,ST,1200
100,1800000292,000020,MAT000117,4841,ST,1100
100,1800000292,000030,MAT000357,2239,ST,1200
100,1800000292,000040,MAT000293,430,ST,1100
100,1800000292,000050,MAT000174,1803,ST,1000
100,1800000293,000010,MAT000290,3444,ST,1100
100,1800000293,000020,MAT000017,2581,ST,1000
100,1800000294,000010,MAT000266,978,ST,1100
100,1800000294,000020,MAT000168,3330,ST,1000
100,1800000295,000010,MAT000274,688,ST,1000
100,1800000295,000020,MAT000070,1254,ST,1000
100,1800000296,000010,MAT000261,4695,ST,1000
100,1800000296,000020,MAT000433,684,ST,1200
100,1800000296,000030,MAT000135,3211,ST,1100
100,1800000296,000040,MAT000403,597,ST,1100
100,1800000297,000010,MAT000222,4755,ST,1100
100,1800000297,000020,MAT000417,4824,ST,1200
100,1800000297,000030,MAT000263,1292,ST,1100
100,1800000298,000010,MAT000345,3266,ST,1100
100,1800000298,000020,MAT000310,2588,ST,1200
100,1800000298,000030,MAT000189,3416,ST,1100
100,1800000298,000040,MAT000379,4957,ST,1100
100,1800000299,000010,MAT000483,3065,ST,1000
100,1800000299,000020,MAT000159,1739,ST,1200
100,1800000299,000030,MAT000404,4847,ST,1200
100,1800000300,000010,MAT000206,4423,ST,1100
100,1800000300,000020,MAT000440,524,ST,1100
100,1800000300,000030,MAT000176,2591,ST,1000
100,1800000301,000010,MAT000191,3244,ST,1200
100,1800000301,000020,MAT000341,1967,ST,1100
100,1800000301,000030,MAT000199,4394,ST,1200
100,1800000301,000040,MAT000219,4927,ST,1100
100,1800000302,000010,MAT000281,4603,ST,1000
100,1800000302,000020,MAT000311,662,ST,1000
100,1800000302,000030,MAT000192,1394,ST,1200
100,1800000302,000040,MAT000166,1352,ST,1100
100,1800000303,000010,MAT000008,2796,ST,1100
100,1800000303,000020,MAT000293,1749,ST,1200
100,1800000303,000030,MAT000018,1867,ST,1100
100,1800000304,000010,MAT000010,3720,ST,1200
100,1800000304,000020,MAT000272,2784,ST,1000
100,1800000304,000030,MAT000071,4881,ST,1000
100,1800000304,000040,MAT000417,2801,ST,1000
100,1800000305,000010,MAT000168,4779,ST,1000
100,1800000306,000010,MAT000416,4739,ST,1200
100,1800000306,000020,MAT000075,3316,ST,1000
100,1800000306,000030,MAT000239,2214,ST,1000
100,1800000306,000040,MAT000002,885,ST,1000
100,1800000307,000010,MAT000016,3530,ST,1200
100,1800000307,000020,MAT000250,1125,ST,1200
100,1800000308,000010,MAT000191,4968,ST,1000
100,1800000308,000020,MAT000095,4733,ST,1200
100,1800000308,000030,MAT000100,339,ST,1000
100,1800000309,000010,MAT000428,33,ST,1200
100,1800000309,000020,MAT000080,2806,ST,1000
100,1800000309,000030,MAT000266,2673,ST,1100
100,1800000309,000040,MAT000159,1205,ST,1100
100,1800000309,000050,MAT000181,4023,ST,1100
100,1800000310,000010,MAT000016,3768,ST,1000
100,1800000310,000020,MAT000201,2298,ST,1000
100,1800000310,000030,MAT000440,3732,ST,1200
100,1800000311,000010,MAT000355,1816,ST,1000
100,1800000311,000020,MAT000280,1803,ST,1200
100,1800000312,000010,MAT000075,2236,ST,1200
100,1800000312,000020,MAT000426,887,ST,1100
100,1800000313,000010,MAT000404,1508,ST,1200
100,1800000313,000020,MAT000417,3448,ST,1000
100,1800000313,000030,MAT000219,3490,ST,1100
100,1800000314,000010,MAT000275,3875,ST,1000
100,1800000314,000020,MAT000352,1985,ST,1100
100,1800000315,000010,MAT000108,1904,ST,1000
100,1800000315,000020,MAT000019,850,ST,1200
100,1800000315,000030,MAT000168,1799,ST,1000
100,1800000316,000010,MAT000341,1722,ST,1000
100,1800000316,000020,MAT000465,4408,ST,1000
100,1800000316,000030,MAT000125,62,ST,1100
100,1800000317,000010,MAT000428,2284,ST,1200
100,1800000317,000020,MAT000419,1355,ST,1000
100,1800000317,000030,MAT000143,1295,ST,1000
100,1800000318,000010,MAT000341,1858,ST,1000
100,1800000319,000010,MAT000213,3547,ST,1000
100,1800000319,000020,MAT000272,297,ST,1200
100,1800000319,000030,MAT000168,609,ST,1000
100,1800000319,000040,MAT000195,4271,ST,1200
100,1800000320,000010,MAT000453,4375,ST,1000
100,1800000321,000010,MAT000168,174,ST,1100
100,1800000321,000020,MAT000070,4772,ST,1200
100,1800000322,000010,MAT000289,4766,ST,1000
100,1800000322,000020,MAT000176,1045,ST,1000
100,1800000322,000030,MAT000019,1988,ST,1000
100,1800000323,000010,MAT000144,370,ST,1000
100,1800000324,000010,MAT000329,595,ST,1200
100,1800000325,000010,MAT000242,255,ST,1000
100,1800000325,000020,MAT000008,695,ST,1200
100,1800000326,000010,MAT000412,3053,ST,1200
100,1800000326,000020,MAT000221,3115,ST,1200
100,1800000326,000030,MAT000066,4480,ST,1200
100,1800000327,000010,MAT000205,4117,ST,1000
100,1800000328,000010,MAT000013,32,ST,1000
100,1800000329,000010,MAT000293,3104,ST,1000
100,1800000329,000020,MAT000175,2644,ST,1000
100,1800000330,000010,MAT000011,3858,ST,1000
100,1800000331,000010,MAT000005,4317,ST,1000
100,1800000331,000020,MAT000093,3218,ST,1200
100,1800000332,000010,MAT000192,1463,ST,1100
100,1800000332,000020,MAT000153,3107,ST,1000
100,1800000332,000030,MAT000181,1278,ST,1000
100,1800000333,000010,MAT000219,3349,ST,1000
100,1800000333,000020,MAT000100,3026,ST,1200
100,1800000333,000030,MAT000189,683,ST,1000
100,1800000334,000010,MAT000272,2390,ST,1000
100,1800000334,000020,MAT000266,2794,ST,1000
100,1800000334,000030,MAT000006,703,ST,1100
100,1800000334,000040,MAT000379,4726,ST,1200
100,1800000335,000010,MAT000372,4259,ST,1100
100,1800000335,000020,MAT000474,514,ST,1100
100,1800000336,000010,MAT000167,2918,ST,1200
100,1800000336,000020,MAT000093,3243,ST,1000
100,1800000336,000030,MAT000343,4320,ST,1000
100,1800000336,000040,MAT000179,4870,ST,1200
100,1800000337,000010,MAT000294,294,ST,1000
100,1800000338,000010,MAT000294,4536,ST,1200
100,1800000338,000020,MAT000007,250,ST,1100
100,1800000338,000030,MAT000453,4301,ST,1000
100,1800000338,000040,MAT000371,2171,ST,1200
100,1800000338,000050,MAT000001,1760,ST,1200
100,1800000339,000010,MAT000403,4720,ST,1200
100,1800000339,000020,MAT000355,2819,ST,1200
100,1800000339,000030,MAT000135,1301,ST,1200
100,1800000339,000040,MAT000199,2755,ST,1000
100,1800000340,000010,MAT000294,361,ST,1200
100,1800000340,000020,MAT000367,3249,ST,1200
100,1800000341,000010,MAT000005,355,ST,1000
100,1800000341,000020,MAT000289,4986,ST,1000
100,1800000341,000030,MAT000231,1753,ST,1000
100,1800000342,000010,MAT000315,4696,ST,1200
100,1800000342,000020,MAT000109,1737,ST,1100
100,1800000342,000030,MAT000179,2500,ST,1000
100,1800000343,000010,MAT000416,4340,ST,1000
100,1800000343,000020,MAT000093,447,ST,1100
100,1800000344,000010,MAT000431,541,ST,1100
100,1800000344,000020,MAT000341,2100,ST,1000
100,1800000344,000030,MAT000491,3456,ST,1200
100,1800000344,000040,MAT000417,4963,ST,1200
100,1800000344,000050,MAT000111,4394,ST,1200
100,1800000345,000010,MAT000006,4109,ST,1200
100,1800000346,000010,MAT000174,2421,ST,1100
100,1800000346,000020,MAT000015,3350,ST,1000
100,1800000346,000030,MAT000086,3755,ST,1000
100,1800000346,000040,MAT000421,1878,ST,1000
100,1800000347,000010,MAT000402,1144,ST,1200
100,1800000347,000020,MAT000001,2833,ST,1200
100,1800000347,000030,MAT000422,3566,ST,1200
100,1800000347,000040,MAT000414,1211,ST,1100
100,1800000348,000010,MAT000171,132,ST,1100
100,1800000348,000020,MAT000111,1568,ST,1100
100,1800000348,000030,MAT000086,2073,ST,1100
100,1800000349,000010,MAT000011,251,ST,1000
100,1800000349,000020,MAT000379,3567,ST,1100
100,1800000349,000030,MAT000281,4137,ST,1000
100,1800000350,000010,MAT000015,2297,ST,1200
100,1800000350,000020,MAT000343,3350,ST,1200
100,1800000351,000010,MAT000013,3027,ST,1100
100,1800000351,000020,MAT000329,4915,ST,1000
100,1800000351,000030,MAT000108,3313,ST,1100
100,1800000352,000010,MAT000497,3894,ST,1000
100,1800000352,000020,MAT000018,2168,ST,1200
100,1800000352,000030,MAT000154,1670,ST,1000
100,1800000352,000040,MAT000135,1669,ST,1100
100,1800000353,000010,MAT000125,842,ST,1000
100,1800000353,000020,MAT000310,1959,ST,1200
100,1800000353,000030,MAT000427,2835,ST,1000
100,1800000353,000040,MAT000414,2440,ST,1200
100,1800000354,000010,MAT000289,2418,ST,1000
100,1800000355,000010,MAT000077,3273,ST,1000
100,1800000355,000020,MAT000371,4215,ST,1000
100,1800000355,000030,MAT000070,4036,ST,1200
100,1800000356,000010,MAT000304,1415,ST,1100
100,1800000356,000020,MAT000324,1925,ST,1000
100,1800000356,000030,MAT000379,1461,ST,1100
100,1800000356,000040,MAT000341,197,ST,1200
100,1800000357,000010,MAT000016,3308,ST,1100
100,1800000357,000020,MAT000111,136,ST,1000
100,1800000358,000010,MAT000235,1314,ST,1100
100,1800000358,000020,MAT000335,869,ST,1100
100,1800000358,000030,MAT000143,605,ST,1000
100,1800000359,000010,MAT000195,1936,ST,1200
100,1800000359,000020,MAT000005,1307,ST,1000
100,1800000359,000030,MAT000175,4452,ST,1200
100,1800000360,000010,MAT000474,4205,ST,1000
100,1800000360,000020,MAT000414,4167,ST,1000
100,1800000361,000010,MAT000355,1615,ST,1200
100,1800000361,000020,MAT000199,3126,ST,1200
100,1800000362,000010,MAT000280,4449,ST,1200
100,1800000362,000020,MAT000117,1070,ST,1200
100,1800000363,000010,MAT000001,3275,ST,1200
100,1800000363,000020,MAT000008,2962,ST,1100
100,1800000363,000030,MAT000343,4672,ST,1200
100,1800000364,000010,MAT000148,4299,ST,1200
100,1800000364,000020,MAT000474,2419,ST,1000
100,1800000365,000010,MAT000153,4484,ST,1200
100,1800000365,000020,MAT000065,2695,ST,1100
100,1800000365,000030,MAT000281,1383,ST,1000
100,1800000365,000040,MAT000173,2822,ST,1200
100,1800000366,000010,MAT000266,3006,ST,1200
100,1800000366,000020,MAT000421,2667,ST,1100
100,1800000366,000030,MAT000192,1846,ST,1100
100,1800000367,000010,MAT000465,3976,ST,1000
100,1800000367,000020,MAT000178,2214,ST,1000
100,1800000367,000030,MAT000235,2415,ST,1100
100,1800000367,000040,MAT000143,3009,ST,1000
100,1800000368,000010,MAT000335,2609,ST,1200
100,1800000368,000020,MAT000080,2332,ST,1000
100,1800000368,000030,MAT000280,4345,ST,1000
100,1800000369,000010,MAT000197,2967,ST,1200
100,1800000369,000020,MAT000290,1343,ST,1100
100,1800000370,000010,MAT000433,4158,ST,1100
100,1800000370,000020,MAT000125,1142,ST,1100
100,1800000370,000030,MAT000200,4444,ST,1200
100,1800000370,000040,MAT000222,2369,ST,1000
100,1800000370,000050,MAT000066,3517,ST,1000
100,1800000371,000010,MAT000272,1890,ST,1000
100,1800000371,000020,MAT000083,2680,ST,1000
100,1800000371,000030,MAT000009,4284,ST,1200
100,1800000371,000040,MAT000075,2335,ST,1200
100,1800000372,000010,MAT000173,3475,ST,1200
100,1800000372,000020,MAT000297,1236,ST,1000
100,1800000373,000010,MAT000018,4317,ST,1000
100,1800000373,000020,MAT000104,1569,ST,1000
100,1800000374,000010,MAT000343,1459,ST,1100
100,1800000374,000020,MAT000262,4614,ST,1100
100,1800000374,000030,MAT000009,2675,ST,1000
100,1800000375,000010,MAT000417,1985,ST,1100
100,1800000375,000020,MAT000324,1000,ST,1000
100,1800000375,000030,MAT000329,1789,ST,1200
100,1800000375,000040,MAT000008,2679,ST,1000
100,1800000376,000010,MAT000311,2688,ST,1200
100,1800000376,000020,MAT000416,1188,ST,1000
100,1800000376,000030,MAT000181,4741,ST,1200
100,1800000376,000040,MAT000195,3433,ST,1200
100,1800000376,000050,MAT000173,1333,ST,1100
100,1800000377,000010,MAT000371,964,ST,1100
100,1800000377,000020,MAT000143,3615,ST,1000
100,1800000377,000030,MAT000347,4327,ST,1200
100,1800000377,000040,MAT000235,1142,ST,1200
100,1800000378,000010,MAT000289,454,ST,1000
100,1800000378,000020,MAT000417,4015,ST,1200
100,1800000378,000030,MAT000426,3601,ST,1000
100,1800000379,000010,MAT000016,341,ST,1100
100,1800000379,000020,MAT000065,4701,ST,1200
100,1800000380,000010,MAT000070,197,ST,1200
100,1800000380,000020,MAT000440,2862,ST,1000
100,1800000380,000030,MAT000376,1589,ST,1000
100,1800000381,000010,MAT000070,4996,ST,1000
100,1800000381,000020,MAT000113,956,ST,1000
100,1800000381,000030,MAT000108,448,ST,1200
100,1800000382,000010,MAT000487,271,ST,1200
100,1800000383,000010,MAT000168,313,ST,1000
100,1800000383,000020,MAT000004,1475,ST,1200
100,1800000383,000030,MAT000201,1452,ST,1100
100,1800000383,000040,MAT000497,4309,ST,1100
100,1800000384,000010,MAT000433,4077,ST,1000
100,1800000384,000020,MAT000199,1572,ST,1100
100,1800000385,000010,MAT000080,2814,ST,1000
100,1800000385,000020,MAT000205,275,ST,1000
100,1800000385,000030,MAT000293,4076,ST,1200
100,1800000385,000040,MAT000219,541,ST,1200
100,1800000386,000010,MAT000080,1131,ST,1100
100,1800000386,000020,MAT000419,496,ST,1200
100,1800000387,000010,MAT000341,3275,ST,1000
100,1800000387,000020,MAT000414,117,ST,1200
100,1800000388,000010,MAT000345,701,ST,1000
100,1800000388,000020,MAT000345,1887,ST,1000
100,1800000388,000030,MAT000199,4040,ST,1100
