MANDT,AUFPL,APLZL,MGVRG,MEINH,DAESSION
100,0000000235,00000002,47.632,EA,41
100,0000000235,00000003,72.076,EA,53
100,0000000236,00000001,45.797,EA,13
100,0000000236,00000002,41.343,EA,18
100,0000000237,00000001,65.461,EA,52
100,0000000237,00000002,57.601,EA,4
100,0000000237,00000003,3.177,EA,3
100,0000000237,00000004,87.002,EA,21
100,0000000238,00000001,20.514,EA,48
100,0000000238,00000002,28.011,EA,12
100,0000000238,00000003,88.192,EA,12
100,0000000238,00000004,66.571,EA,3
100,0000000239,00000001,73.385,EA,6
100,0000000239,00000002,5.518,EA,5
100,0000000239,00000003,34.126,EA,28
100,0000000240,00000001,26.678,EA,48
100,0000000240,00000002,76.177,EA,18
100,0000000240,00000003,16.595,EA,40
100,0000000240,00000004,17.56,EA,13
100,0000000241,00000001,10.754,EA,23
100,0000000241,00000002,92.446,EA,27
100,0000000241,00000003,1.327,EA,12
100,0000000242,00000001,71.137,EA,14
100,0000000242,00000002,44.26,EA,29
100,0000000242,00000003,38.508,EA,33
100,0000000242,00000004,75.813,EA,28
100,0000000243,00000001,20.531,EA,44
100,0000000243,00000002,70.088,EA,39
100,0000000243,00000003,6.46,EA,47
100,0000000244,00000001,74.989,EA,43
100,0000000244,00000002,17.493,EA,59
100,0000000245,00000001,59.043,EA,16
100,0000000245,00000002,72.742,EA,58
100,0000000245,00000003,63.29,EA,43
100,0000000246,00000001,11.4,EA,7
100,0000000246,00000002,63.93,EA,1
100,0000000246,00000003,95.217,EA,53
100,0000000247,00000001,58.575,EA,17
100,0000000247,00000002,41.542,EA,10
100,0000000247,00000003,83.296,EA,33
100,0000000248,00000001,27.241,EA,49
100,0000000248,00000002,97.317,EA,48
100,0000000249,00000001,85.55,EA,1
100,0000000249,00000002,46.063,EA,10
100,0000000250,00000001,85.522,EA,25
100,0000000250,00000002,32.946,EA,22
100,0000000250,00000003,61.108,EA,56
100,0000000250,00000004,56.915,EA,9
100,0000000251,00000001,89.327,EA,3
100,0000000251,00000002,56.995,EA,14
100,0000000252,00000001,41.571,EA,35
100,0000000252,00000002,28.244,EA,38
100,0000000252,00000003,66.622,EA,18
100,0000000252,00000004,83.481,EA,3
100,0000000253,00000001,17.398,EA,45
100,0000000253,00000002,76.867,EA,56
100,0000000253,00000003,9.39,EA,50
100,0000000254,00000001,25.14,EA,3
100,0000000254,00000002,69.569,EA,24
100,0000000255,00000001,64.632,EA,13
100,0000000255,00000002,46.135,EA,32
100,0000000255,00000003,63.48,EA,16
100,0000000255,00000004,2.031,EA,60
100,0000000256,00000001,6.747,EA,40
100,0000000256,00000002,95.292,EA,13
100,0000000256,00000003,49.152,EA,2
100,0000000256,00000004,18.132,EA,50
100,0000000257,00000001,7.174,EA,32
100,0000000257,00000002,23.079,EA,40
100,0000000257,00000003,40.986,EA,54
100,0000000258,00000001,67.242,EA,52
100,0000000258,00000002,38.473,EA,33
100,0000000258,00000003,73.855,EA,52
100,0000000258,00000004,54.341,EA,5
100,0000000259,00000001,39.176,EA,40
100,0000000259,00000002,75.047,EA,31
100,0000000259,00000003,19.771,EA,13
100,0000000259,00000004,41.2,EA,29
100,0000000260,00000001,3.609,EA,44
100,0000000260,00000002,45.794,EA,27
100,0000000260,00000003,35.632,EA,25
100,0000000260,00000004,24.297,EA,6
100,0000000261,00000001,28.135,EA,14
100,0000000261,00000002,45.537,EA,55
100,0000000262,00000001,68.797,EA,53
100,0000000262,00000002,5.789,EA,60
100,0000000263,00000001,72.634,EA,16
100,0000000263,00000002,98.591,EA,59
100,0000000264,00000001,26.288,EA,12
100,0000000264,00000002,86.805,EA,10
100,0000000264,00000003,62.508,EA,27
100,0000000264,00000004,31.026,EA,43
100,0000000265,00000001,80.681,EA,8
100,0000000265,00000002,49.425,EA,19
100,0000000266,00000001,13.396,EA,29
100,0000000266,00000002,76.47,EA,39
100,0000000266,00000003,1.403,EA,14
100,0000000266,00000004,90.174,EA,49
100,0000000267,00000001,27.814,EA,45
100,0000000267,00000002,89.343,EA,7
100,0000000267,00000003,60.744,EA,22
100,0000000268,00000001,32.471,EA,6
100,0000000268,00000002,78.375,EA,12
100,0000000268,00000003,30.083,EA,23
100,0000000268,00000004,57.778,EA,52
100,0000000269,00000001,76.767,EA,53
100,0000000269,00000002,86.112,EA,9
100,0000000270,00000001,37.142,EA,23
100,0000000270,00000002,3.73,EA,1
100,0000000270,00000003,15.113,EA,20
100,0000000270,00000004,91.214,EA,19
100,0000000271,00000001,79.098,EA,21
100,0000000271,00000002,86.628,EA,26
100,0000000271,00000003,1.974,EA,48
100,0000000272,00000001,72.621,EA,20
100,0000000272,00000002,98.001,EA,25
100,0000000272,00000003,71.823,EA,5
100,0000000273,00000001,79.132,EA,22
100,0000000273,00000002,47.122,EA,49
100,0000000273,00000003,30.865,EA,45
100,0000000274,00000001,19.035,EA,38
100,0000000274,00000002,57.805,EA,21
100,0000000274,00000003,54.517,EA,6
100,0000000274,00000004,97.893,EA,49
100,0000000275,00000001,34.503,EA,49
100,0000000275,00000002,46.412,EA,60
100,0000000276,00000001,30.893,EA,58
100,0000000276,00000002,28.446,EA,12
100,0000000276,00000003,21.301,EA,32
100,0000000276,00000004,23.298,EA,30
100,0000000277,00000001,64.524,EA,24
100,0000000277,00000002,43.774,EA,27
100,0000000277,00000003,88.391,EA,26
100,0000000277,00000004,48.019,EA,5
100,0000000278,00000001,52.408,EA,15
100,0000000278,00000002,77.375,EA,11
100,0000000278,00000003,97.386,EA,20
100,0000000279,00000001,12.484,EA,17
100,0000000279,00000002,52.876,EA,30
100,0000000280,00000001,41.751,EA,59
100,0000000280,00000002,45.94,EA,30
100,0000000281,00000001,7.637,EA,47
100,0000000281,00000002,75.053,EA,8
100,0000000281,00000003,20.452,EA,31
100,0000000282,00000001,14.96,EA,30
100,0000000282,00000002,56.247,EA,25
100,0000000282,00000003,43.017,EA,50
100,0000000282,00000004,41.844,EA,8
100,0000000283,00000001,97.851,EA,6
100,0000000283,00000002,18.273,EA,18
100,0000000283,00000003,10.908,EA,17
100,0000000283,00000004,76.795,EA,36
100,0000000284,00000001,50.124,EA,37
100,0000000284,00000002,35.99,EA,58
100,0000000285,00000001,13.748,EA,40
100,0000000285,00000002,28.108,EA,58
100,0000000286,00000001,28.472,EA,43
100,0000000286,00000002,57.855,EA,27
100,0000000287,00000001,9.964,EA,34
100,0000000287,00000002,30.458,EA,27
100,0000000287,00000003,6.448,EA,50
100,0000000287,00000004,30.832,EA,36
100,0000000288,00000001,9.334,EA,1
100,0000000288,00000002,28.887,EA,24
100,0000000289,00000001,78.54,EA,34
100,0000000289,00000002,1.236,EA,4
100,0000000289,00000003,37.242,EA,51
100,0000000289,00000004,47.677,EA,50
100,0000000290,00000001,15.967,EA,35
100,0000000290,00000002,46.379,EA,55
100,0000000290,00000003,56.487,EA,52
100,0000000290,00000004,75.972,EA,55
100,0000000291,00000001,23.215,EA,18
100,0000000291,00000002,22.666,EA,37
100,0000000292,00000001,2.205,EA,15
100,0000000292,00000002,92.869,EA,57
100,0000000292,00000003,95.428,EA,9
100,0000000293,00000001,44.627,EA,46
100,0000000293,00000002,18.176,EA,24
100,0000000293,00000003,55.904,EA,25
100,0000000294,00000001,38.443,EA,16
100,0000000294,00000002,68.514,EA,28
100,0000000294,00000003,48.34,EA,7
100,0000000295,00000001,76.43,EA,44
100,0000000295,00000002,51.525,EA,42
100,0000000295,00000003,12.504,EA,38
100,0000000296,00000001,98.786,EA,35
100,0000000296,00000002,11.936,EA,52
100,0000000297,00000001,80.058,EA,58
100,0000000297,00000002,94.858,EA,55
100,0000000297,00000003,46.707,EA,13
100,0000000298,00000001,79.64,EA,18
100,0000000298,00000002,55.118,EA,47
100,0000000298,00000003,33.782,EA,51
100,0000000298,00000004,36.352,EA,15
100,0000000299,00000001,29.326,EA,6
100,0000000299,00000002,31.769,EA,40
100,0000000299,00000003,44.937,EA,5
100,0000000299,00000004,65.238,EA,60
100,0000000300,00000001,78.211,EA,40
100,0000000300,00000002,58.969,EA,55
100,0000000300,00000003,10.199,EA,40
100,0000000301,00000001,91.372,EA,59
100,0000000301,00000002,69.521,EA,15
100,0000000301,00000003,34.492,EA,56
100,0000000302,00000001,92.466,EA,26
100,0000000302,00000002,58.775,EA,58
100,0000000303,00000001,1.463,EA,51
100,0000000303,00000002,13.998,EA,39
100,0000000303,00000003,86.953,EA,59
100,0000000303,00000004,77.027,EA,39
100,0000000304,00000001,13.188,EA,4
100,0000000304,00000002,5.656,EA,2
100,0000000304,00000003,58.789,EA,26
100,0000000304,00000004,36.565,EA,9
100,0000000305,00000001,53.97,EA,4
100,0000000305,00000002,20.987,EA,38
100,0000000305,00000003,5.282,EA,14
100,0000000306,00000001,60.253,EA,46
100,0000000306,00000002,53.687,EA,23
100,0000000307,00000001,91.042,EA,6
100,0000000307,00000002,44.888,EA,52
100,0000000307,00000003,10.942,EA,16
100,0000000308,00000001,13.728,EA,35
100,0000000308,00000002,26.421,EA,6
100,0000000309,00000001,87.917,EA,11
100,0000000309,00000002,86.217,EA,46
100,0000000309,00000003,95.996,EA,3
100,0000000310,00000001,77.836,EA,40
100,0000000310,00000002,76.646,EA,44
100,0000000310,00000003,71.558,EA,17
100,0000000311,00000001,95.006,EA,12
100,0000000311,00000002,20.725,EA,58
100,0000000312,00000001,70.733,EA,2
100,0000000312,00000002,58.865,EA,9
100,0000000312,00000003,42.149,EA,2
100,0000000312,00000004,15.038,EA,11
100,0000000313,00000001,83.148,EA,5
100,0000000313,00000002,13.995,EA,46
100,0000000313,00000003,16.022,EA,5
100,0000000313,00000004,77.997,EA,41
100,0000000314,00000001,38.553,EA,52
100,0000000314,00000002,29.039,EA,11
100,0000000314,00000003,19.675,EA,16
100,0000000314,00000004,33.192,EA,20
100,0000000315,00000001,12.458,EA,25
100,0000000315,00000002,41.154,EA,48
100,0000000315,00000003,59.911,EA,53
100,0000000315,00000004,22.537,EA,19
100,0000000316,00000001,84.807,EA,38
100,0000000316,00000002,88.998,EA,60
100,0000000316,00000003,28.17,EA,46
100,0000000316,00000004,55.583,EA,46
100,0000000317,00000001,87.808,EA,26
100,0000000317,00000002,32.048,EA,31
100,0000000317,00000003,96.145,EA,31
100,0000000318,00000001,5.375,EA,32
100,0000000318,00000002,83.856,EA,51
100,0000000318,00000003,15.359,EA,47
100,0000000318,00000004,79.693,EA,2
100,0000000319,00000001,2.213,EA,13
100,0000000319,00000002,49.245,EA,53
100,0000000319,00000003,85.679,EA,55
100,0000000320,00000001,9.508,EA,15
100,0000000320,00000002,48.846,EA,56
100,0000000321,00000001,8.139,EA,20
100,0000000321,00000002,41.264,EA,38
100,0000000321,00000003,60.793,EA,56
100,0000000321,00000004,73.075,EA,21
100,0000000322,00000001,44.038,EA,44
100,0000000322,00000002,79.45,EA,10
100,0000000323,00000001,2.497,EA,14
100,0000000323,00000002,39.187,EA,51
100,0000000324,00000001,46.35,EA,20
100,0000000324,00000002,89.958,EA,21
100,0000000325,00000001,59.316,EA,47
100,0000000325,00000002,24.477,EA,11
100,0000000326,00000001,79.188,EA,27
100,0000000326,00000002,78.29,EA,45
100,0000000326,00000003,84.218,EA,41
100,0000000326,00000004,40.203,EA,52
100,0000000327,00000001,87.986,EA,23
100,0000000327,00000002,20.046,EA,7
100,0000000327,00000003,76.286,EA,52
100,0000000328,00000001,39.947,EA,9
100,0000000328,00000002,34.026,EA,11
100,0000000329,00000001,59.073,EA,51
100,0000000329,00000002,14.238,EA,39
100,0000000329,00000003,2.807,EA,12
100,0000000329,00000004,51.599,EA,1
100,0000000330,00000001,27.291,EA,23
100,0000000330,00000002,77.742,EA,53
100,0000000330,00000003,74.872,EA,47
100,0000000331,00000001,55.323,EA,37
100,0000000331,00000002,21.989,EA,13
100,0000000331,00000003,14.317,EA,13
100,0000000332,00000001,14.993,EA,25
100,0000000332,00000002,98.098,EA,42
100,0000000332,00000003,10.478,EA,58
100,0000000333,00000001,19.487,EA,50
100,0000000333,00000002,45.215,EA,30
100,0000000334,00000001,30.162,EA,46
100,0000000334,00000002,78.834,EA,53
100,0000000334,00000003,41.58,EA,43
100,0000000334,00000004,89.245,EA,43
100,0000000335,00000001,61.009,EA,49
100,0000000335,00000002,37.447,EA,60
100,0000000335,00000003,95.863,EA,41
100,0000000335,00000004,27.959,EA,53
100,0000000336,00000001,47.062,EA,20
100,0000000336,00000002,86.329,EA,25
100,0000000337,00000001,98.673,EA,19
100,0000000337,00000002,77.678,EA,47
100,0000000338,00000001,23.981,EA,32
100,0000000338,00000002,45.813,EA,28
100,0000000338,00000003,44.809,EA,51
100,0000000338,00000004,57.055,EA,48
100,0000000339,00000001,18.103,EA,26
100,0000000339,00000002,11.303,EA,28
100,0000000339,00000003,95.939,EA,21
100,0000000340,00000001,51.494,EA,40
100,0000000340,00000002,1.864,EA,48
100,0000000341,00000001,54.19,EA,52
100,0000000341,00000002,86.803,EA,33
100,0000000342,00000001,13.524,EA,28
100,0000000342,00000002,75.297,EA,33
100,0000000343,00000001,89.226,EA,21
100,0000000343,00000002,4.397,EA,37
100,0000000343,00000003,11.268,EA,24
100,0000000343,00000004,76.593,EA,12
100,0000000344,00000001,72.282,EA,52
100,0000000344,00000002,79.251,EA,34
100,0000000344,00000003,32.611,EA,11
100,0000000344,00000004,8.289,EA,51
100,0000000345,00000001,29.617,EA,42
100,0000000345,00000002,17.04,EA,27
100,0000000345,00000003,89.632,EA,2
100,0000000345,00000004,50.677,EA,34
100,0000000346,00000001,15.799,EA,25
100,0000000346,00000002,40.477,EA,47
100,0000000346,00000003,77.86,EA,27
100,0000000346,00000004,89.585,EA,5
100,0000000347,00000001,88.332,EA,24
100,0000000347,00000002,68.968,EA,59
100,0000000348,00000001,63.185,EA,26
100,0000000348,00000002,41.858,EA,55
100,0000000348,00000003,36.652,EA,1
100,0000000348,00000004,50.786,EA,34
100,0000000349,00000001,48.754,EA,30
100,0000000349,00000002,87.842,EA,49
100,0000000349,00000003,31.215,EA,49
100,0000000350,00000001,93.429,EA,16
100,0000000350,00000002,92.216,EA,30
100,0000000350,00000003,31.756,EA,28
100,0000000350,00000004,20.743,EA,32
100,0000000351,00000001,40.254,EA,23
100,0000000351,00000002,43.921,EA,58
100,0000000351,00000003,93.442,EA,12
100,0000000351,00000004,40.748,EA,41
100,0000000352,00000001,71.979,EA,32
100,0000000352,00000002,50.911,EA,57
100,0000000353,00000001,60.268,EA,9
100,0000000353,00000002,58.233,EA,5
100,0000000354,00000001,1.219,EA,58
100,0000000354,00000002,65.738,EA,32
100,0000000354,00000003,64.361,EA,23
100,0000000355,00000001,53.487,EA,55
100,0000000355,00000002,82.76,EA,56
100,0000000355,00000003,17.762,EA,36
100,0000000355,00000004,43.915,EA,52
100,0000000356,00000001,73.635,EA,28
100,0000000356,00000002,93.074,EA,22
100,0000000356,00000003,11.53,EA,12
100,0000000356,00000004,78.805,EA,23
100,0000000357,00000001,34.712,EA,3
100,0000000357,00000002,36.035,EA,9
100,0000000357,00000003,83.442,EA,51
100,0000000357,00000004,62.329,EA,60
100,0000000358,00000001,71.542,EA,37
100,0000000358,00000002,81.099,EA,6
100,0000000359,00000001,88.635,EA,42
100,0000000359,00000002,97.082,EA,55
100,0000000359,00000003,19.127,EA,36
100,0000000359,00000004,16.226,EA,37
100,0000000360,00000001,10.699,EA,53
100,0000000360,00000002,27.829,EA,7
100,0000000360,00000003,37.27,EA,15
100,0000000360,00000004,65.648,EA,12
100,0000000361,00000001,24.215,EA,25
100,0000000361,00000002,57.777,EA,43
100,0000000362,00000001,10.094,EA,6
100,0000000362,00000002,20.517,EA,20
100,0000000362,00000003,24.962,EA,32
100,0000000363,00000001,81.471,EA,5
100,0000000363,00000002,71.832,EA,7
100,0000000363,00000003,79.667,EA,24
100,0000000364,00000001,37.601,EA,16
100,0000000364,00000002,27.478,EA,4
100,0000000364,00000003,78.742,EA,11
100,0000000365,00000001,59.782,EA,33
100,0000000365,00000002,41.453,EA,53
100,0000000366,00000001,1.278,EA,30
100,0000000366,00000002,36.356,EA,55
100,0000000366,00000003,77.3,EA,52
100,0000000367,00000001,21.287,EA,40
100,0000000367,00000002,15.572,EA,25
100,0000000367,00000003,44.405,EA,27
100,0000000368,00000001,66.724,EA,47
100,0000000368,00000002,58.011,EA,39
100,0000000368,00000003,59.063,EA,32
100,0000000368,00000004,56.25,EA,43
100,0000000369,00000001,22.058,EA,11
100,0000000369,00000002,4.886,EA,36
100,0000000369,00000003,65.572,EA,33
100,0000000370,00000001,97.543,EA,37
100,0000000370,00000002,51.47,EA,19
100,0000000371,00000001,43.806,EA,7
100,0000000371,00000002,58.217,EA,23
100,0000000371,00000003,51.417,EA,1
100,0000000372,00000001,2.75,EA,18
100,0000000372,00000002,79.99,EA,24
100,0000000372,00000003,28.283,EA,28
100,0000000373,00000001,96.088,EA,52
100,0000000373,00000002,29.816,EA,14
100,0000000373,00000003,79.824,EA,13
100,0000000373,00000004,33.772,EA,1
100,0000000374,00000001,84.286,EA,24
100,0000000374,00000002,15.128,EA,34
100,0000000374,00000003,71.081,EA,22
100,0000000374,00000004,79.168,EA,35
100,0000000375,00000001,78.454,EA,21
100,0000000375,00000002,89.605,EA,3
100,0000000375,00000003,89.023,EA,5
100,0000000376,00000001,45.342,EA,17
100,0000000376,00000002,17.709,EA,35
100,0000000377,00000001,88.368,EA,48
100,0000000377,00000002,53.071,EA,7
100,0000000377,00000003,52.688,EA,44
100,0000000377,00000004,48.592,EA,11
100,0000000378,00000001,53.014,EA,1
100,0000000378,00000002,3.738,EA,60
100,0000000378,00000003,7.234,EA,7
100,0000000379,00000001,22.644,EA,56
100,0000000379,00000002,96.506,EA,31
100,0000000380,00000001,55.919,EA,56
100,0000000380,00000002,90.342,EA,31
100,0000000380,00000003,86.579,EA,27
100,0000000381,00000001,10.718,EA,33
100,0000000381,00000002,32.626,EA,25
100,0000000381,00000003,79.837,EA,29
100,0000000381,00000004,12.887,EA,55
100,0000000382,00000001,66.364,EA,48
100,0000000382,00000002,69.138,EA,41
100,0000000383,00000001,93.871,EA,30
100,0000000383,00000002,39.273,EA,45
100,0000000383,00000003,59.683,EA,55
100,0000000383,00000004,73.901,EA,44
100,0000000384,00000001,80.526,EA,21
100,0000000384,00000002,25.384,EA,52
100,0000000385,00000001,46.774,EA,53
100,0000000385,00000002,71.198,EA,18
100,0000000385,00000003,70.212,EA,44
100,0000000385,00000004,93.675,EA,39
100,0000000386,00000001,28.516,EA,3
100,0000000386,00000002,16.654,EA,5
100,0000000387,00000001,5.671,EA,6
100,0000000387,00000002,78.773,EA,27
100,0000000388,00000001,46.254,EA,32
100,0000000388,00000002,79.69,EA,17
100,0000000389,00000001,56.241,EA,9
100,0000000389,00000002,71.178,EA,57
100,0000000390,00000001,61.05,EA,53
100,0000000390,00000002,11.679,EA,12
100,0000000391,00000001,98.525,EA,23
100,0000000391,00000002,89.778,EA,26
100,0000000391,00000003,28.011,EA,9
100,0000000391,00000004,36.007,EA,47
100,0000000392,00000001,92.738,EA,10
100,0000000392,00000002,5.351,EA,60
100,0000000393,00000001,42.706,EA,48
100,0000000393,00000002,26.16,EA,4
100,0000000393,00000003,61.37,EA,18
100,0000000393,00000004,30.187,EA,21
100,0000000394,00000001,61.187,EA,52
100,0000000394,00000002,94.108,EA,20
100,0000000395,00000001,87.93,EA,40
100,0000000395,00000002,6.09,EA,33
100,0000000396,00000001,1.6,EA,1
100,0000000396,00000002,65.488,EA,58
100,0000000397,00000001,32.12,EA,35
100,0000000397,00000002,27.924,EA,7
100,0000000397,00000003,91.932,EA,7
100,0000000398,00000001,48.398,EA,48
100,0000000398,00000002,69.111,EA,45
100,0000000398,00000003,27.553,EA,11
100,0000000398,00000004,68.371,EA,53
100,0000000399,00000001,47.339,EA,48
100,0000000399,00000002,59.646,EA,47
100,0000000400,00000001,29.885,EA,38
