MANDT,VBELV,POSNV,VBELN,POSNN,VBTYP_N,ERDAT
100,0000000581,000010,0080000580,000010,J,20230723
100,0000000582,000010,0080000581,000010,J,20221024
100,0000000583,000010,0080000582,000010,J,20240114
100,0000000584,000010,0080000583,000010,J,20240831
100,0000000585,000010,0080000584,000010,J,20240124
100,0000000586,000010,0080000585,000010,J,20230924
100,0000000587,000010,0080000586,000010,J,20220213
100,0000000588,000010,0080000587,000010,J,20220313
100,0000000589,000010,0080000588,000010,J,20220422
100,0000000590,000010,0080000589,000010,J,20230506
100,0000000591,000010,0080000590,000010,J,20230603
100,0000000592,000010,0080000591,000010,J,20240227
100,0000000593,000010,0080000592,000010,J,20230926
100,0000000594,000010,0080000593,000010,J,20240114
100,0000000595,000010,0080000594,000010,J,20220907
100,0000000596,000010,0080000595,000010,J,20241231
100,0000000597,000010,0080000596,000010,J,20230430
100,0000000598,000010,0080000597,000010,J,20240625
100,0000000599,000010,0080000598,000010,J,20240306
100,0000000600,000010,0080000599,000010,J,20220117
100,0000000601,000010,0080000600,000010,J,20240315
100,0000000602,000010,0080000601,000010,J,20230608
100,0000000603,000010,0080000602,000010,J,20230909
100,0000000604,000010,0080000603,000010,J,20220704
100,0000000605,000010,0080000604,000010,J,20230428
100,0000000606,000010,0080000605,000010,J,20230902
100,0000000607,000010,0080000606,000010,J,20230307
100,0000000608,000010,0080000607,000010,J,20221125
100,0000000609,000010,0080000608,000010,J,20240617
100,0000000610,000010,0080000609,000010,J,20231012
100,0000000611,000010,0080000610,000010,J,20240412
100,0000000612,000010,0080000611,000010,J,20220311
100,0000000613,000010,0080000612,000010,J,20230716
100,0000000614,000010,0080000613,000010,J,20220614
100,0000000615,000010,0080000614,000010,J,20241003
100,0000000616,000010,0080000615,000010,J,20240822
100,0000000617,000010,0080000616,000010,J,20240425
100,0000000618,000010,0080000617,000010,J,20231113
100,0000000619,000010,0080000618,000010,J,20240515
100,0000000620,000010,0080000619,000010,J,20220725
100,0000000621,000010,0080000620,000010,J,20221125
100,0000000622,000010,0080000621,000010,J,20230619
100,0000000623,000010,0080000622,000010,J,20241102
100,0000000624,000010,0080000623,000010,J,20220516
100,0000000625,000010,0080000624,000010,J,20231222
100,0000000626,000010,0080000625,000010,J,20240511
100,0000000627,000010,0080000626,000010,J,20231101
100,0000000628,000010,0080000627,000010,J,20240717
100,0000000629,000010,0080000628,000010,J,20220226
100,0000000630,000010,0080000629,000010,J,20220417
100,0000000631,000010,0080000630,000010,J,20230112
100,0000000632,000010,0080000631,000010,J,20240627
100,0000000633,000010,0080000632,000010,J,20221006
100,0000000634,000010,0080000633,000010,J,20220107
100,0000000635,000010,0080000634,000010,J,20240331
100,0000000636,000010,0080000635,000010,J,20230214
100,0000000637,000010,0080000636,000010,J,20230918
100,0000000638,000010,0080000637,000010,J,20231005
100,0000000639,000010,0080000638,000010,J,20220618
100,0000000640,000010,0080000639,000010,J,20220815
100,0000000641,000010,0080000640,000010,J,20221120
100,0000000642,000010,0080000641,000010,J,20230527
100,0000000643,000010,0080000642,000010,J,20241123
100,0000000644,000010,0080000643,000010,J,20220924
100,0000000645,000010,0080000644,000010,J,20240420
100,0000000646,000010,0080000645,000010,J,20231017
100,0000000647,000010,0080000646,000010,J,20240713
100,0000000648,000010,0080000647,000010,J,20240906
100,0000000649,000010,0080000648,000010,J,20221001
100,0000000650,000010,0080000649,000010,J,20230618
100,0000000651,000010,0080000650,000010,J,20221222
100,0000000652,000010,0080000651,000010,J,20231102
100,0000000653,000010,0080000652,000010,J,20230801
100,0000000654,000010,0080000653,000010,J,20230211
100,0000000655,000010,0080000654,000010,J,20220622
100,0000000656,000010,0080000655,000010,J,20240428
100,0000000657,000010,0080000656,000010,J,20240123
100,0000000658,000010,0080000657,000010,J,20230108
100,0000000659,000010,0080000658,000010,J,20240316
100,0000000660,000010,0080000659,000010,J,20240212
100,0000000661,000010,0080000660,000010,J,20230405
100,0000000662,000010,0080000661,000010,J,20220212
100,0000000663,000010,0080000662,000010,J,20220217
100,0000000664,000010,0080000663,000010,J,20230414
100,0000000665,000010,0080000664,000010,J,20220702
100,0000000666,000010,0080000665,000010,J,20240805
100,0000000667,000010,0080000666,000010,J,20230211
100,0000000668,000010,0080000667,000010,J,20230621
100,0000000669,000010,0080000668,000010,J,20221212
100,0000000670,000010,0080000669,000010,J,20220412
100,0000000671,000010,0080000670,000010,J,20240401
100,0000000672,000010,0080000671,000010,J,20240528
100,0000000673,000010,0080000672,000010,J,20230617
100,0000000674,000010,0080000673,000010,J,20221102
100,0000000675,000010,0080000674,000010,J,20220702
100,0000000676,000010,0080000675,000010,J,20240124
100,0000000677,000010,0080000676,000010,J,20221215
100,0000000678,000010,0080000677,000010,J,20220829
100,0000000679,000010,0080000678,000010,J,20220129
100,0000000680,000010,0080000679,000010,J,20241212
100,0000000681,000010,0080000680,000010,J,20240610
100,0000000682,000010,0080000681,000010,J,20240718
100,0000000683,000010,0080000682,000010,J,20241009
100,0000000684,000010,0080000683,000010,J,20220831
100,0000000685,000010,0080000684,000010,J,20230405
100,0000000686,000010,0080000685,000010,J,20230221
100,0000000687,000010,0080000686,000010,J,20230126
100,0000000688,000010,0080000687,000010,J,20230630
100,0000000689,000010,0080000688,000010,J,20230813
100,0000000690,000010,0080000689,000010,J,20241009
100,0000000691,000010,0080000690,000010,J,20240222
100,0000000692,000010,0080000691,000010,J,20220924
100,0000000693,000010,0080000692,000010,J,20240602
100,0000000694,000010,0080000693,000010,J,20230228
100,0000000695,000010,0080000694,000010,J,20230318
100,0000000696,000010,0080000695,000010,J,20230803
100,0000000697,000010,0080000696,000010,J,20230123
100,0000000698,000010,0080000697,000010,J,20240506
100,0000000699,000010,0080000698,000010,J,20230105
100,0000000700,000010,0080000699,000010,J,20240416
100,0000000701,000010,0080000700,000010,J,20221026
100,0000000702,000010,0080000701,000010,J,20220228
100,0000000703,000010,0080000702,000010,J,20230818
100,0000000704,000010,0080000703,000010,J,20230621
100,0000000705,000010,0080000704,000010,J,20230428
100,0000000706,000010,0080000705,000010,J,20240712
100,0000000707,000010,0080000706,000010,J,20230524
100,0000000708,000010,0080000707,000010,J,20240128
100,0000000709,000010,0080000708,000010,J,20240727
100,0000000710,000010,0080000709,000010,J,20220625
100,0000000711,000010,0080000710,000010,J,20220122
100,0000000712,000010,0080000711,000010,J,20240818
100,0000000713,000010,0080000712,000010,J,20220930
100,0000000714,000010,0080000713,000010,J,20231025
100,0000000715,000010,0080000714,000010,J,20240325
100,0000000716,000010,0080000715,000010,J,20230311
100,0000000717,000010,0080000716,000010,J,20240225
100,0000000718,000010,0080000717,000010,J,20240516
100,0000000719,000010,0080000718,000010,J,20230609
100,0000000720,000010,0080000719,000010,J,20220530
100,0000000721,000010,0080000720,000010,J,20220715
100,0000000722,000010,0080000721,000010,J,20220501
100,0000000723,000010,0080000722,000010,J,20220417
100,0000000724,000010,0080000723,000010,J,20231113
100,0000000725,000010,0080000724,000010,J,20230426
100,0000000726,000010,0080000725,000010,J,20240822
100,0000000727,000010,0080000726,000010,J,20231227
100,0000000728,000010,0080000727,000010,J,20220404
100,0000000729,000010,0080000728,000010,J,20220111
100,0000000730,000010,0080000729,000010,J,20230604
100,0000000731,000010,0080000730,000010,J,20241030
100,0000000732,000010,0080000731,000010,J,20240220
100,0000000733,000010,0080000732,000010,J,20230912
100,0000000734,000010,0080000733,000010,J,20240319
100,0000000735,000010,0080000734,000010,J,20240130
100,0000000736,000010,0080000735,000010,J,20220928
100,0000000737,000010,0080000736,000010,J,20220326
100,0000000738,000010,0080000737,000010,J,20230103
100,0000000739,000010,0080000738,000010,J,20230618
100,0000000740,000010,0080000739,000010,J,20221214
100,0000000741,000010,0080000740,000010,J,20241028
100,0000000742,000010,0080000741,000010,J,20241006
100,0000000743,000010,0080000742,000010,J,20231126
100,0000000744,000010,0080000743,000010,J,20240816
100,0000000745,000010,0080000744,000010,J,20220928
100,0000000746,000010,0080000745,000010,J,20220703
100,0000000747,000010,0080000746,000010,J,20231012
100,0000000748,000010,0080000747,000010,J,20241222
100,0000000749,000010,0080000748,000010,J,20240605
100,0000000750,000010,0080000749,000010,J,20221018
100,0000000751,000010,0080000750,000010,J,20230618
100,0000000752,000010,0080000751,000010,J,20220828
100,0000000753,000010,0080000752,000010,J,20231004
100,0000000754,000010,0080000753,000010,J,20220401
100,0000000755,000010,0080000754,000010,J,20220919
100,0000000756,000010,0080000755,000010,J,20241019
100,0000000757,000010,0080000756,000010,J,20230730
100,0000000758,000010,0080000757,000010,J,20240109
100,0000000759,000010,0080000758,000010,J,20240530
100,0000000760,000010,0080000759,000010,J,20230803
100,0000000761,000010,0080000760,000010,J,20230624
100,0000000762,000010,0080000761,000010,J,20230625
100,0000000763,000010,0080000762,000010,J,20241124
100,0000000764,000010,0080000763,000010,J,20231004
100,0000000765,000010,0080000764,000010,J,20240611
100,0000000766,000010,0080000765,000010,J,20221204
100,0000000767,000010,0080000766,000010,J,20231009
100,0000000768,000010,0080000767,000010,J,20241003
100,0000000769,000010,0080000768,000010,J,20221106
100,0000000770,000010,0080000769,000010,J,20240620
100,0000000771,000010,0080000770,000010,J,20220419
100,0000000772,000010,0080000771,000010,J,20230122
100,0000000773,000010,0080000772,000010,J,20221101
100,0000000774,000010,0080000773,000010,J,20220422
100,0000000775,000010,0080000774,000010,J,20230416
100,0000000776,000010,0080000775,000010,J,20230111
100,0000000777,000010,0080000776,000010,J,20220315
100,0000000778,000010,0080000777,000010,J,20240821
100,0000000779,000010,0080000778,000010,J,20230617
100,0000000780,000010,0080000779,000010,J,20221201
100,0000000781,000010,0080000780,000010,J,20240814
100,0000000782,000010,0080000781,000010,J,20240612
100,0000000783,000010,0080000782,000010,J,20220826
100,0000000784,000010,0080000783,000010,J,20241010
100,0000000785,000010,0080000784,000010,J,20220325
100,0000000786,000010,0080000785,000010,J,20240623
100,0000000787,000010,0080000786,000010,J,20240101
100,0000000788,000010,0080000787,000010,J,20240920
100,0000000789,000010,0080000788,000010,J,20240726
100,0000000790,000010,0080000789,000010,J,20241006
100,0000000791,000010,0080000790,000010,J,20220819
100,0000000792,000010,0080000791,000010,J,20221031
100,0000000793,000010,0080000792,000010,J,20220911
100,0000000794,000010,0080000793,000010,J,20231217
100,0000000795,000010,0080000794,000010,J,20220711
100,0000000796,000010,0080000795,000010,J,20230222
100,0000000797,000010,0080000796,000010,J,20230805
100,0000000798,000010,0080000797,000010,J,20230105
100,0000000799,000010,0080000798,000010,J,20221211
100,0000000800,000010,0080000799,000010,J,20241107
100,0000000801,000010,0080000800,000010,J,20230713
100,0000000802,000010,0080000801,000010,J,20230311
100,0000000803,000010,0080000802,000010,J,20220109
100,0000000804,000010,0080000803,000010,J,20241213
100,0000000805,000010,0080000804,000010,J,20230105
100,0000000806,000010,0080000805,000010,J,20240502
100,0000000807,000010,0080000806,000010,J,20220607
100,0000000808,000010,0080000807,000010,J,20230520
100,0000000809,000010,0080000808,000010,J,20241017
100,0000000810,000010,0080000809,000010,J,20220713
100,0000000811,000010,0080000810,000010,J,20231105
100,0000000812,000010,0080000811,000010,J,20220223
100,0000000813,000010,0080000812,000010,J,20230806
100,0000000814,000010,0080000813,000010,J,20220907
100,0000000815,000010,0080000814,000010,J,20240318
100,0000000816,000010,0080000815,000010,J,20240205
100,0000000817,000010,0080000816,000010,J,20220806
100,0000000818,000010,0080000817,000010,J,20231025
100,0000000819,000010,0080000818,000010,J,20221111
100,0000000820,000010,0080000819,000010,J,20220301
100,0000000821,000010,0080000820,000010,J,20220616
100,0000000822,000010,0080000821,000010,J,20240731
100,0000000823,000010,0080000822,000010,J,20240909
100,0000000824,000010,0080000823,000010,J,20240718
100,0000000825,000010,0080000824,000010,J,20230706
100,0000000826,000010,0080000825,000010,J,20220112
100,0000000827,000010,0080000826,000010,J,20231106
100,0000000828,000010,0080000827,000010,J,20220331
100,0000000829,000010,0080000828,000010,J,20240716
100,0000000830,000010,0080000829,000010,J,20231028
100,0000000831,000010,0080000830,000010,J,20220922
100,0000000832,000010,0080000831,000010,J,20230309
100,0000000833,000010,0080000832,000010,J,20220410
100,0000000834,000010,0080000833,000010,J,20230803
100,0000000835,000010,0080000834,000010,J,20231024
100,0000000836,000010,0080000835,000010,J,20220424
100,0000000837,000010,0080000836,000010,J,20220525
100,0000000838,000010,0080000837,000010,J,20240221
100,0000000839,000010,0080000838,000010,J,20220709
100,0000000840,000010,0080000839,000010,J,20240327
100,0000000841,000010,0080000840,000010,J,20230607
100,0000000842,000010,0080000841,000010,J,20221231
100,0000000843,000010,0080000842,000010,J,20230507
100,0000000844,000010,0080000843,000010,J,20240327
100,0000000845,000010,0080000844,000010,J,20220702
100,0000000846,000010,0080000845,000010,J,20220212
100,0000000847,000010,0080000846,000010,J,20230303
100,0000000848,000010,0080000847,000010,J,20221130
100,0000000849,000010,0080000848,000010,J,20240306
100,0000000850,000010,0080000849,000010,J,20240404
100,0000000851,000010,0080000850,000010,J,20230807
100,0000000852,000010,0080000851,000010,J,20221112
100,0000000853,000010,0080000852,000010,J,20220904
100,0000000854,000010,0080000853,000010,J,20230904
100,0000000855,000010,0080000854,000010,J,20241002
100,0000000856,000010,0080000855,000010,J,20240604
100,0000000857,000010,0080000856,000010,J,20230928
100,0000000858,000010,0080000857,000010,J,20220926
100,0000000859,000010,0080000858,000010,J,20240106
100,0000000860,000010,0080000859,000010,J,20220716
100,0000000861,000010,0080000860,000010,J,20240123
100,0000000862,000010,0080000861,000010,J,20241115
100,0000000863,000010,0080000862,000010,J,20230214
100,0000000864,000010,0080000863,000010,J,20240929
100,0000000865,000010,0080000864,000010,J,20240701
