MANDT,VBELN,GBSTK,LFSTK
100,0000001269,C,C
100,0000001270,C,C
100,0000001271,C,C
100,0000001272,C,C
100,0000001273,C,C
100,0000001274,C,C
100,0000001275,C,C
100,0000001276,C,C
100,0000001277,C,C
100,0000001278,C,C
100,0000001279,C,C
100,0000001280,C,C
100,0000001281,C,C
100,0000001282,C,C
100,0000001283,C,C
100,0000001284,C,C
100,0000001285,C,C
100,0000001286,C,C
100,0000001287,C,C
100,0000001288,C,C
100,0000001289,C,C
100,0000001290,C,C
100,0000001291,C,C
100,0000001292,C,C
100,0000001293,C,C
100,0000001294,C,C
100,0000001295,C,C
100,0000001296,C,C
100,0000001297,C,C
100,0000001298,C,C
100,0000001299,C,C
100,0000001300,C,C
100,0000001301,C,C
100,0000001302,C,C
100,0000001303,C,C
100,0000001304,C,C
100,0000001305,C,C
100,0000001306,C,C
100,0000001307,C,C
100,0000001308,C,C
100,0000001309,C,C
100,0000001310,C,C
100,0000001311,C,C
100,0000001312,C,C
100,0000001313,C,C
100,0000001314,C,C
100,0000001315,C,C
100,0000001316,C,C
100,0000001317,C,C
100,0000001318,C,C
100,0000001319,C,C
100,0000001320,C,C
100,0000001321,C,C
100,0000001322,C,C
100,0000001323,C,C
100,0000001324,C,C
100,0000001325,C,C
100,0000001326,C,C
100,0000001327,C,C
100,0000001328,C,C
100,0000001329,C,C
100,0000001330,C,C
100,0000001331,C,C
100,0000001332,C,C
100,0000001333,C,C
100,0000001334,C,C
100,0000001335,C,C
100,0000001336,C,C
100,0000001337,C,C
100,0000001338,C,C
100,0000001339,C,C
100,0000001340,C,C
100,0000001341,C,C
100,0000001342,C,C
100,0000001343,C,C
100,0000001344,C,C
100,0000001345,C,C
100,0000001346,C,C
100,0000001347,C,C
100,0000001348,C,C
100,0000001349,C,C
100,0000001350,C,C
100,0000001351,C,C
100,0000001352,C,C
100,0000001353,C,C
100,0000001354,C,C
100,0000001355,C,C
100,0000001356,C,C
100,0000001357,C,C
100,0000001358,C,C
100,0000001359,C,C
100,0000001360,C,C
100,0000001361,C,C
100,0000001362,C,C
100,0000001363,C,C
100,0000001364,C,C
100,0000001365,C,C
100,0000001366,C,C
100,0000001367,C,C
100,0000001368,C,C
100,0000001369,C,C
100,0000001370,C,C
100,0000001371,C,C
100,0000001372,C,C
100,0000001373,C,C
100,0000001374,C,C
100,0000001375,C,C
100,0000001376,C,C
100,0000001377,C,C
100,0000001378,C,C
100,0000001379,C,C
100,0000001380,C,C
100,0000001381,C,C
100,0000001382,C,C
100,0000001383,C,C
100,0000001384,C,C
100,0000001385,C,C
100,0000001386,C,C
100,0000001387,C,C
100,0000001388,C,C
100,0000001389,C,C
100,0000001390,C,C
100,0000001391,C,C
100,0000001392,C,C
100,0000001393,C,C
100,0000001394,C,C
100,0000001395,C,C
100,0000001396,C,C
100,0000001397,C,C
100,0000001398,C,C
100,0000001399,C,C
100,0000001400,C,C
100,0000001401,C,C
100,0000001402,C,C
100,0000001403,C,C
100,0000001404,C,C
100,0000001405,C,C
100,0000001406,C,C
100,0000001407,C,C
100,0000001408,C,C
100,0000001409,C,C
100,0000001410,C,C
100,0000001411,C,C
100,0000001412,C,C
100,0000001413,C,C
100,0000001414,C,C
100,0000001415,C,C
100,0000001416,C,C
100,0000001417,C,C
100,0000001418,C,C
100,0000001419,C,C
100,0000001420,C,C
100,0000001421,C,C
100,0000001422,C,C
100,0000001423,C,C
100,0000001424,C,C
100,0000001425,C,C
100,0000001426,C,C
100,0000001427,C,C
100,0000001428,C,C
100,0000001429,C,C
100,0000001430,C,C
100,0000001431,C,C
100,0000001432,C,C
100,0000001433,C,C
100,0000001434,C,C
100,0000001435,C,C
100,0000001436,C,C
100,0000001437,C,C
100,0000001438,C,C
100,0000001439,C,C
100,0000001440,C,C
100,0000001441,C,C
100,0000001442,C,C
100,0000001443,C,C
100,0000001444,C,C
100,0000001445,C,C
100,0000001446,C,C
100,0000001447,C,C
100,0000001448,C,C
100,0000001449,C,C
100,0000001450,C,C
100,0000001451,C,C
100,0000001452,C,C
100,0000001453,C,C
100,0000001454,C,C
100,0000001455,C,C
100,0000001456,C,C
100,0000001457,C,C
100,0000001458,C,C
100,0000001459,C,C
100,0000001460,C,C
100,0000001461,C,C
100,0000001462,C,C
100,0000001463,C,C
100,0000001464,C,C
100,0000001465,C,C
100,0000001466,C,C
100,0000001467,C,C
100,0000001468,C,C
100,0000001469,C,C
100,0000001470,C,C
100,0000001471,C,C
100,0000001472,C,C
100,0000001473,C,C
100,0000001474,C,C
100,0000001475,C,C
100,0000001476,C,C
100,0000001477,C,C
100,0000001478,C,C
100,0000001479,C,C
100,0000001480,C,C
100,0000001481,C,C
100,0000001482,C,C
100,0000001483,C,C
100,0000001484,C,C
100,0000001485,C,C
100,0000001486,C,C
100,0000001487,C,C
100,0000001488,C,C
100,0000001489,C,C
100,0000001490,C,C
100,0000001491,C,C
100,0000001492,C,C
100,0000001493,C,C
100,0000001494,C,C
100,0000001495,C,C
100,0000001496,C,C
100,0000001497,C,C
100,0000001498,C,C
100,0000001499,C,C
100,0000001500,C,C
100,0000001501,C,C
100,0000001502,C,C
100,0000001503,C,C
100,0000001504,C,C
100,0000001505,C,C
100,0000001506,C,C
100,0000001507,C,C
100,0000001508,C,C
100,0000001509,C,C
100,0000001510,C,C
100,0000001511,C,C
100,0000001512,C,C
100,0000001513,C,C
100,0000001514,C,C
100,0000001515,C,C
100,0000001516,C,C
100,0000001517,C,C
100,0000001518,C,C
100,0000001519,C,C
100,0000001520,C,C
100,0000001521,C,C
100,0000001522,C,C
100,0000001523,C,C
100,0000001524,C,C
100,0000001525,C,C
100,0000001526,C,C
100,0000001527,C,C
100,0000001528,C,C
100,0000001529,C,C
100,0000001530,C,C
100,0000001531,C,C
100,0000001532,C,C
100,0000001533,C,C
100,0000001534,C,C
100,0000001535,C,C
100,0000001536,C,C
100,0000001537,C,C
100,0000001538,C,C
100,0000001539,C,C
100,0000001540,C,C
100,0000001541,C,C
100,0000001542,C,C
100,0000001543,C,C
100,0000001544,C,C
100,0000001545,C,C
100,0000001546,C,C
100,0000001547,C,C
100,0000001548,C,C
100,0000001549,C,C
100,0000001550,C,C
100,0000001551,C,C
100,0000001552,C,C
100,0000001553,C,C
100,0000001554,C,C
100,0000001555,C,C
100,0000001556,C,C
100,0000001557,C,C
100,0000001558,C,C
100,0000001559,C,C
100,0000001560,C,C
100,0000001561,C,C
100,0000001562,C,C
100,0000001563,C,C
100,0000001564,C,C
100,0000001565,C,C
100,0000001566,C,C
100,0000001567,C,C
100,0000001568,C,C
100,0000001569,C,C
100,0000001570,C,C
100,0000001571,C,C
100,0000001572,C,C
100,0000001573,C,C
100,0000001574,C,C
100,0000001575,C,C
100,0000001576,C,C
100,0000001577,C,C
100,0000001578,C,C
100,0000001579,C,C
100,0000001580,C,C
100,0000001581,C,C
100,0000001582,C,C
100,0000001583,C,C
100,0000001584,C,C
100,0000001585,C,C
100,0000001586,C,C
100,0000001587,C,C
100,0000001588,C,C
100,0000001589,C,C
100,0000001590,C,C
100,0000001591,C,C
100,0000001592,C,C
100,0000001593,C,C
100,0000001594,C,C
100,0000001595,C,C
100,0000001596,C,C
100,0000001597,C,C
100,0000001598,C,C
100,0000001599,C,C
100,0000001600,C,C
100,0000001601,C,C
100,0000001602,C,C
100,0000001603,C,C
100,0000001604,C,C
100,0000001605,C,C
100,0000001606,C,C
100,0000001607,C,C
100,0000001608,C,C
100,0000001609,C,C
100,0000001610,C,C
100,0000001611,C,C
100,0000001612,C,C
100,0000001613,C,C
100,0000001614,C,C
100,0000001615,C,C
100,0000001616,C,C
100,0000001617,C,C
100,0000001618,C,C
100,0000001619,C,C
100,0000001620,C,C
100,0000001621,C,C
100,0000001622,C,C
100,0000001623,C,C
100,0000001624,C,C
100,0000001625,C,C
100,0000001626,C,C
100,0000001627,C,C
100,0000001628,C,C
100,0000001629,C,C
100,0000001630,C,C
100,0000001631,C,C
100,0000001632,C,C
100,0000001633,C,C
100,0000001634,C,C
100,0000001635,C,C
100,0000001636,C,C
100,0000001637,C,C
100,0000001638,C,C
100,0000001639,C,C
100,0000001640,C,C
100,0000001641,C,C
100,0000001642,C,C
100,0000001643,C,C
100,0000001644,C,C
100,0000001645,C,C
100,0000001646,C,C
100,0000001647,C,C
100,0000001648,C,C
100,0000001649,C,C
100,0000001650,C,C
100,0000001651,C,C
100,0000001652,C,C
100,0000001653,C,C
100,0000001654,C,C
100,0000001655,C,C
100,0000001656,C,C
100,0000001657,C,C
100,0000001658,C,C
100,0000001659,C,C
100,0000001660,C,C
100,0000001661,C,C
100,0000001662,C,C
100,0000001663,C,C
100,0000001664,C,C
100,0000001665,C,C
100,0000001666,C,C
100,0000001667,C,C
100,0000001668,C,C
100,0000001669,C,C
100,0000001670,C,C
100,0000001671,C,C
100,0000001672,C,C
100,0000001673,C,C
100,0000001674,C,C
100,0000001675,C,C
100,0000001676,C,C
100,0000001677,C,C
100,0000001678,C,C
100,0000001679,C,C
100,0000001680,C,C
100,0000001681,C,C
100,0000001682,C,C
100,0000001683,C,C
100,0000001684,C,C
100,0000001685,C,C
100,0000001686,C,C
100,0000001687,C,C
100,0000001688,C,C
100,0000001689,C,C
100,0000001690,C,C
100,0000001691,C,C
100,0000001692,C,C
100,0000001693,C,C
100,0000001694,C,C
100,0000001695,C,C
100,0000001696,C,C
100,0000001697,C,C
100,0000001698,C,C
100,0000001699,C,C
100,0000001700,C,C
100,0000001701,C,C
100,0000001702,C,C
100,0000001703,C,C
100,0000001704,C,C
100,0000001705,C,C
100,0000001706,C,C
100,0000001707,C,C
100,0000001708,C,C
100,0000001709,C,C
100,0000001710,C,C
100,0000001711,C,C
100,0000001712,C,C
100,0000001713,C,C
100,0000001714,C,C
100,0000001715,C,C
100,0000001716,C,C
100,0000001717,C,C
100,0000001718,C,C
100,0000001719,C,C
100,0000001720,C,C
100,0000001721,C,C
100,0000001722,C,C
100,0000001723,C,C
100,0000001724,C,C
100,0000001725,C,C
100,0000001726,C,C
100,0000001727,C,C
100,0000001728,C,C
100,0000001729,C,C
100,0000001730,C,C
100,0000001731,C,C
100,0000001732,C,C
100,0000001733,C,C
100,0000001734,C,C
100,0000001735,C,C
100,0000001736,C,C
100,0000001737,C,C
100,0000001738,C,C
100,0000001739,C,C
100,0000001740,C,C
100,0000001741,C,C
100,0000001742,C,C
100,0000001743,C,C
100,0000001744,C,C
100,0000001745,C,C
100,0000001746,C,C
100,0000001747,C,C
100,0000001748,C,C
100,0000001749,C,C
100,0000001750,C,C
100,0000001751,C,C
100,0000001752,C,C
100,0000001753,C,C
100,0000001754,C,C
100,0000001755,C,C
100,0000001756,C,C
100,0000001757,C,C
100,0000001758,C,C
100,0000001759,C,C
100,0000001760,C,C
100,0000001761,C,C
100,0000001762,C,C
100,0000001763,C,C
100,0000001764,C,C
100,0000001765,C,C
100,0000001766,C,C
100,0000001767,C,C
100,0000001768,C,C
100,0000001769,C,C
100,0000001770,C,C
100,0000001771,C,C
100,0000001772,C,C
100,0000001773,C,C
100,0000001774,C,C
100,0000001775,C,C
100,0000001776,C,C
100,0000001777,C,C
100,0000001778,C,C
100,0000001779,C,C
100,0000001780,C,C
100,0000001781,C,C
100,0000001782,C,C
100,0000001783,C,C
100,0000001784,C,C
100,0000001785,C,C
100,0000001786,C,C
100,0000001787,C,C
100,0000001788,C,C
100,0000001789,C,C
100,0000001790,C,C
100,0000001791,C,C
100,0000001792,C,C
100,0000001793,C,C
100,0000001794,C,C
100,0000001795,C,C
100,0000001796,C,C
100,0000001797,C,C
100,0000001798,C,C
100,0000001799,C,C
100,0000001800,C,C
100,0000001801,C,C
100,0000001802,C,C
100,0000001803,C,C
100,0000001804,C,C
100,0000001805,C,C
100,0000001806,C,C
100,0000001807,C,C
100,0000001808,C,C
100,0000001809,C,C
100,0000001810,C,C
100,0000001811,C,C
100,0000001812,C,C
100,0000001813,C,C
100,0000001814,C,C
100,0000001815,C,C
100,0000001816,C,C
100,0000001817,C,C
100,0000001818,C,C
100,0000001819,C,C
100,0000001820,C,C
100,0000001821,C,C
100,0000001822,C,C
100,0000001823,C,C
100,0000001824,C,C
100,0000001825,C,C
100,0000001826,C,C
100,0000001827,C,C
100,0000001828,C,C
100,0000001829,C,C
100,0000001830,C,C
100,0000001831,C,C
100,0000001832,C,C
100,0000001833,C,C
100,0000001834,C,C
100,0000001835,C,C
100,0000001836,C,C
100,0000001837,C,C
100,0000001838,C,C
100,0000001839,C,C
100,0000001840,C,C
100,0000001841,C,C
100,0000001842,C,C
100,0000001843,C,C
100,0000001844,C,C
100,0000001845,C,C
100,0000001846,C,C
100,0000001847,C,C
100,0000001848,C,C
100,0000001849,C,C
100,0000001850,C,C
100,0000001851,C,C
100,0000001852,C,C
100,0000001853,C,C
100,0000001854,C,C
100,0000001855,C,C
100,0000001856,C,C
100,0000001857,C,C
100,0000001858,C,C
100,0000001859,C,C
100,0000001860,C,C
100,0000001861,C,C
100,0000001862,C,C
100,0000001863,C,C
100,0000001864,C,C
100,0000001865,C,C
100,0000001866,C,C
100,0000001867,C,C
100,0000001868,C,C
100,0000001869,C,C
100,0000001870,C,C
100,0000001871,C,C
100,0000001872,C,C
100,0000001873,C,C
100,0000001874,C,C
100,0000001875,C,C
100,0000001876,C,C
100,0000001877,C,C
100,0000001878,C,C
100,0000001879,C,C
100,0000001880,C,C
100,0000001881,C,C
100,0000001882,C,C
100,0000001883,C,C
100,0000001884,C,C
100,0000001885,C,C
100,0000001886,C,C
100,0000001887,C,C
100,0000001888,C,C
100,0000001889,C,C
100,0000001890,C,C
100,0000001891,C,C
100,0000001892,C,C
100,0000001893,C,C
100,0000001894,C,C
100,0000001895,C,C
100,0000001896,C,C
100,0000001897,C,C
100,0000001898,C,C
100,0000001899,C,C
100,0000001900,C,C
100,0000001901,C,C
100,0000001902,C,C
100,0000001903,C,C
100,0000001904,C,C
100,0000001905,C,C
100,0000001906,C,C
100,0000001907,C,C
100,0000001908,C,C
100,0000001909,C,C
100,0000001910,C,C
100,0000001911,C,C
100,0000001912,C,C
100,0000001913,C,C
100,0000001914,C,C
100,0000001915,C,C
100,0000001916,C,C
100,0000001917,C,C
100,0000001918,C,C
100,0000001919,C,C
100,0000001920,C,C
100,0000001921,C,C
100,0000001922,C,C
100,0000001923,C,C
100,0000001924,C,C
100,0000001925,C,C
100,0000001926,C,C
100,0000001927,C,C
100,0000001928,C,C
100,0000001929,C,C
100,0000001930,C,C
100,0000001931,C,C
100,0000001932,C,C
100,0000001933,C,C
100,0000001934,C,C
100,0000001935,C,C
100,0000001936,C,C
100,0000001937,C,C
100,0000001938,C,C
100,0000001939,C,C
100,0000001940,C,C
100,0000001941,C,C
100,0000001942,C,C
100,0000001943,C,C
100,0000001944,C,C
100,0000001945,C,C
100,0000001946,C,C
100,0000001947,C,C
100,0000001948,C,C
100,0000001949,C,C
100,0000001950,C,C
100,0000001951,C,C
100,0000001952,C,C
100,0000001953,C,C
100,0000001954,C,C
100,0000001955,C,C
100,0000001956,C,C
100,0000001957,C,C
100,0000001958,C,C
100,0000001959,C,C
100,0000001960,C,C
100,0000001961,C,C
100,0000001962,C,C
100,0000001963,C,C
100,0000001964,C,C
100,0000001965,C,C
100,0000001966,C,C
100,0000001967,C,C
100,0000001968,C,C
100,0000001969,C,C
100,0000001970,C,C
100,0000001971,C,C
100,0000001972,C,C
100,0000001973,C,C
100,0000001974,C,C
100,0000001975,C,C
100,0000001976,C,C
100,0000001977,C,C
100,0000001978,C,C
100,0000001979,C,C
100,0000001980,C,C
100,0000001981,C,C
100,0000001982,C,C
100,0000001983,C,C
100,0000001984,C,C
100,0000001985,C,C
100,0000001986,C,C
100,0000001987,C,C
100,0000001988,C,C
100,0000001989,C,C
100,0000001990,C,C
100,0000001991,C,C
100,0000001992,C,C
100,0000001993,C,C
100,0000001994,C,C
100,0000001995,C,C
100,0000001996,C,C
100,0000001997,C,C
100,0000001998,C,C
100,0000001999,C,C
100,0000002000,C,C
100,0000002001,C,C
100,0000002002,C,C
100,0000002003,C,C
100,0000002004,C,C
100,0000002005,C,C
100,0000002006,C,C
100,0000002007,C,C
100,0000002008,C,C
100,0000002009,C,C
100,0000002010,C,C
100,0000002011,C,C
100,0000002012,C,C
100,0000002013,C,C
100,0000002014,C,C
100,0000002015,C,C
100,0000002016,C,C
100,0000002017,C,C
100,0000002018,C,C
100,0000002019,C,C
100,0000002020,C,C
100,0000002021,C,C
100,0000002022,C,C
100,0000002023,C,C
100,0000002024,C,C
100,0000002025,C,C
100,0000002026,C,C
100,0000002027,C,C
100,0000002028,C,C
100,0000002029,C,C
100,0000002030,C,C
100,0000002031,C,C
100,0000002032,C,C
100,0000002033,C,C
100,0000002034,C,C
100,0000002035,C,C
100,0000002036,C,C
100,0000002037,C,C
100,0000002038,C,C
100,0000002039,C,C
100,0000002040,C,C
100,0000002041,C,C
100,0000002042,C,C
100,0000002043,C,C
100,0000002044,C,C
100,0000002045,C,C
100,0000002046,C,C
100,0000002047,C,C
100,0000002048,C,C
100,0000002049,C,C
100,0000002050,C,C
100,0000002051,C,C
100,0000002052,C,C
100,0000002053,C,C
100,0000002054,C,C
100,0000002055,C,C
100,0000002056,C,C
100,0000002057,C,C
100,0000002058,C,C
100,0000002059,C,C
100,0000002060,C,C
100,0000002061,C,C
100,0000002062,C,C
100,0000002063,C,C
100,0000002064,C,C
100,0000002065,C,C
100,0000002066,C,C
100,0000002067,C,C
100,0000002068,C,C
100,0000002069,C,C
100,0000002070,C,C
100,0000002071,C,C
100,0000002072,C,C
100,0000002073,C,C
100,0000002074,C,C
100,0000002075,C,C
100,0000002076,C,C
100,0000002077,C,C
100,0000002078,C,C
100,0000002079,C,C
100,0000002080,C,C
100,0000002081,C,C
100,0000002082,C,C
100,0000002083,C,C
100,0000002084,C,C
100,0000002085,C,C
100,0000002086,C,C
100,0000002087,C,C
100,0000002088,C,C
100,0000002089,C,C
100,0000002090,C,C
100,0000002091,C,C
100,0000002092,C,C
100,0000002093,C,C
100,0000002094,C,C
100,0000002095,C,C
100,0000002096,C,C
100,0000002097,C,C
100,0000002098,C,C
100,0000002099,C,C
100,0000002100,C,C
100,0000002101,C,C
100,0000002102,C,C
100,0000002103,C,C
100,0000002104,C,C
100,0000002105,C,C
100,0000002106,C,C
100,0000002107,C,C
100,0000002108,C,C
100,0000002109,C,C
100,0000002110,C,C
100,0000002111,C,C
100,0000002112,C,C
100,0000002113,C,C
100,0000002114,C,C
100,0000002115,C,C
100,0000002116,C,C
100,0000002117,C,C
100,0000002118,C,C
100,0000002119,C,C
100,0000002120,C,C
100,0000002121,C,C
100,0000002122,C,C
100,0000002123,C,C
100,0000002124,C,C
100,0000002125,C,C
100,0000002126,C,C
100,0000002127,C,C
100,0000002128,C,C
100,0000002129,C,C
100,0000002130,C,C
100,0000002131,C,C
100,0000002132,C,C
100,0000002133,C,C
100,0000002134,C,C
100,0000002135,C,C
100,0000002136,C,C
100,0000002137,C,C
100,0000002138,C,C
100,0000002139,C,C
100,0000002140,C,C
100,0000002141,C,C
100,0000002142,C,C
100,0000002143,C,C
100,0000002144,C,C
100,0000002145,C,C
100,0000002146,C,C
100,0000002147,C,C
100,0000002148,C,C
100,0000002149,C,C
100,0000002150,C,C
100,0000002151,C,C
100,0000002152,C,C
100,0000002153,C,C
100,0000002154,C,C
100,0000002155,C,C
100,0000002156,C,C
100,0000002157,C,C
100,0000002158,C,C
100,0000002159,C,C
100,0000002160,C,C
100,0000002161,C,C
100,0000002162,C,C
100,0000002163,C,C
100,0000002164,C,C
100,0000002165,C,C
100,0000002166,C,C
100,0000002167,C,C
100,0000002168,C,C
100,0000002169,C,C
100,0000002170,C,C
100,0000002171,C,C
100,0000002172,C,C
100,0000002173,C,C
100,0000002174,C,C
100,0000002175,C,C
100,0000002176,C,C
100,0000002177,C,C
100,0000002178,C,C
100,0000002179,C,C
100,0000002180,C,C
100,0000002181,C,C
100,0000002182,C,C
100,0000002183,C,C
100,0000002184,C,C
100,0000002185,C,C
100,0000002186,C,C
100,0000002187,C,C
100,0000002188,C,C
100,0000002189,C,C
100,0000002190,C,C
100,0000002191,C,C
100,0000002192,C,C
100,0000002193,C,C
100,0000002194,C,C
100,0000002195,C,C
100,0000002196,C,C
100,0000002197,C,C
100,0000002198,C,C
100,0000002199,C,C
100,0000002200,C,C
100,0000002201,C,C
100,0000002202,C,C
100,0000002203,C,C
100,0000002204,C,C
100,0000002205,C,C
100,0000002206,C,C
100,0000002207,C,C
100,0000002208,C,C
100,0000002209,C,C
100,0000002210,C,C
100,0000002211,C,C
100,0000002212,C,C
100,0000002213,C,C
100,0000002214,C,C
100,0000002215,C,C
100,0000002216,C,C
100,0000002217,C,C
100,0000002218,C,C
100,0000002219,C,C
100,0000002220,C,C
100,0000002221,C,C
100,0000002222,C,C
100,0000002223,C,C
100,0000002224,C,C
100,0000002225,C,C
100,0000002226,C,C
100,0000002227,C,C
100,0000002228,C,C
100,0000002229,C,C
100,0000002230,C,C
100,0000002231,C,C
100,0000002232,C,C
100,0000002233,C,C
100,0000002234,C,C
100,0000002235,C,C
100,0000002236,C,C
100,0000002237,C,C
100,0000002238,C,C
100,0000002239,C,C
100,0000002240,C,C
100,0000002241,C,C
100,0000002242,C,C
100,0000002243,C,C
100,0000002244,C,C
100,0000002245,C,C
100,0000002246,C,C
100,0000002247,C,C
100,0000002248,C,C
100,0000002249,C,C
