MANDT,BESSION,GJAHR,LIFNR,BUKRS,BLDAT,BUDAT,WAERS,RMWWR
100,0070000397,2024,0000000174,2000,20220315,20230729,EUR,16230.38
100,0070000398,2023,0000000182,1000,20221218,20230323,EUR,48073.22
100,0070000399,2024,0000000118,2000,20221220,20220603,EUR,17561.48
100,0070000400,2023,0000000060,1000,20241022,20240303,EUR,14041.29
100,0070000401,2024,0000000030,2000,20220927,20220220,EUR,2750.49
100,0070000402,2023,0000000106,1000,20240925,20220925,EUR,12069.64
100,0070000403,2024,0000000100,2000,20230401,20220720,EUR,46408.31
100,0070000404,2023,0000000104,1000,20240420,20220524,EUR,35236.07
100,0070000405,2024,0000000111,2000,20221002,20241129,EUR,17436.26
100,0070000406,2023,0000000169,1000,20220520,20240923,EUR,21752.58
100,0070000407,2024,0000000023,2000,20221101,20220126,EUR,33421.98
100,0070000408,2023,0000000034,1000,20241014,20241202,EUR,40660.42
100,0070000409,2024,0000000086,2000,20230819,20240725,EUR,40673.09
100,0070000410,2023,0000000141,1000,20220705,20230821,EUR,14216.48
100,0070000411,2024,0000000043,2000,20220727,20230824,EUR,38266.39
100,0070000412,2023,0000000041,1000,20220301,20220814,EUR,12764.02
100,0070000413,2024,0000000138,2000,20240727,20220825,EUR,21899.64
100,0070000414,2023,0000000013,1000,20220829,20220418,EUR,28966.03
100,0070000415,2024,0000000174,2000,20230114,20220829,EUR,41069.36
100,0070000416,2023,0000000044,1000,20220106,20231125,EUR,28275.03
100,0070000417,2024,0000000105,2000,20231210,20221015,EUR,3859.59
100,0070000418,2023,0000000065,1000,20241231,20230721,EUR,14945.25
100,0070000419,2024,0000000042,2000,20240206,20240125,EUR,17253.42
100,0070000420,2023,0000000107,1000,20240627,20220826,EUR,14130.09
100,0070000421,2024,0000000158,2000,20220920,20221202,EUR,8423.33
100,0070000422,2023,0000000084,1000,20220730,20241015,EUR,22035.84
100,0070000423,2024,0000000196,2000,20220710,20230504,EUR,32703.52
100,0070000424,2023,0000000157,1000,20241213,20220813,EUR,5086.76
100,0070000425,2024,0000000063,2000,20221118,20230806,EUR,39683.57
100,0070000426,2023,0000000186,1000,20240109,20230420,EUR,44109.82
100,0070000427,2024,0000000032,2000,20221030,20240101,EUR,18764.51
100,0070000428,2023,0000000008,1000,20231111,20220901,EUR,31177.12
100,0070000429,2024,0000000055,2000,20231125,20220225,EUR,34515.34
100,0070000430,2023,0000000103,1000,20240408,20231016,EUR,48971.81
100,0070000431,2024,0000000041,2000,20240829,20220908,EUR,11944.98
100,0070000432,2023,0000000135,1000,20220402,20241024,EUR,3213.25
100,0070000433,2024,0000000018,2000,20240208,20230606,EUR,26971.57
100,0070000434,2023,0000000063,1000,20240921,20240705,EUR,24755.57
100,0070000435,2024,0000000130,2000,20221118,20240505,EUR,10066.97
100,0070000436,2023,0000000060,1000,20240508,20220121,EUR,6216.27
100,0070000437,2024,0000000001,2000,20220708,20241206,EUR,20128.32
100,0070000438,2023,0000000043,1000,20230308,20220118,EUR,18480.3
100,0070000439,2024,0000000101,2000,20221007,20220526,EUR,48629.27
100,0070000440,2023,0000000044,1000,20230424,20221109,EUR,21771.0
100,0070000441,2024,0000000125,2000,20240125,20221207,EUR,34833.1
100,0070000442,2023,0000000099,1000,20220828,20240707,EUR,30121.15
100,0070000443,2024,0000000044,2000,20220830,20231119,EUR,14501.21
100,0070000444,2023,0000000073,1000,20221016,20241016,EUR,26970.51
100,0070000445,2024,0000000041,2000,20241214,20230625,EUR,34766.1
100,0070000446,2023,0000000107,1000,20240106,20240426,EUR,36766.12
100,0070000447,2024,0000000112,2000,20220921,20231003,EUR,27063.47
100,0070000448,2023,0000000108,1000,20230505,20240403,EUR,13577.5
100,0070000449,2024,0000000072,2000,20231201,20230301,EUR,9301.67
100,0070000450,2023,0000000050,1000,20231030,20240326,EUR,23155.8
100,0070000451,2024,0000000126,2000,20221026,20240709,EUR,28371.92
100,0070000452,2023,0000000031,1000,20230906,20230924,EUR,38000.55
100,0070000453,2024,0000000036,2000,20240416,20230806,EUR,17780.06
100,0070000454,2023,0000000200,1000,20240815,20240213,EUR,39274.12
100,0070000455,2024,0000000162,2000,20220617,20240129,EUR,23257.47
100,0070000456,2023,0000000080,1000,20230625,20221204,EUR,9888.23
100,0070000457,2024,0000000194,2000,20220906,20220130,EUR,38101.36
100,0070000458,2023,0000000077,1000,20240719,20240604,EUR,40349.37
100,0070000459,2024,0000000147,2000,20220928,20221127,EUR,30348.73
100,0070000460,2023,0000000037,1000,20221109,20230727,EUR,15133.83
100,0070000461,2024,0000000179,2000,20241107,20230810,EUR,22183.92
100,0070000462,2023,0000000087,1000,20240713,20220211,EUR,24368.47
100,0070000463,2024,0000000039,2000,20220827,20240527,EUR,22443.63
100,0070000464,2023,0000000053,1000,20220111,20230809,EUR,3187.69
100,0070000465,2024,0000000001,2000,20240801,20230706,EUR,47301.43
100,0070000466,2023,0000000056,1000,20230815,20230121,EUR,22180.08
100,0070000467,2024,0000000142,2000,20231109,20231023,EUR,39583.38
100,0070000468,2023,0000000030,1000,20220531,20240408,EUR,43217.51
100,0070000469,2024,0000000153,2000,20240102,20240108,EUR,26013.07
100,0070000470,2023,0000000053,1000,20230104,20230804,EUR,35974.09
100,0070000471,2024,0000000076,2000,20240413,20220610,EUR,46727.66
100,0070000472,2023,0000000063,1000,20240907,20240619,EUR,25572.46
100,0070000473,2024,0000000056,2000,20240326,20230807,EUR,34064.21
100,0070000474,2023,0000000142,1000,20230902,20240620,EUR,9020.99
100,0070000475,2024,0000000193,2000,20220627,20231212,EUR,2331.02
100,0070000476,2023,0000000044,1000,20221018,20230718,EUR,7647.15
100,0070000477,2024,0000000084,2000,20240921,20221017,EUR,1915.5
100,0070000478,2023,0000000188,1000,20230302,20241020,EUR,24466.77
100,0070000479,2024,0000000055,2000,20221220,20230510,EUR,4327.99
100,0070000480,2023,0000000135,1000,20231105,20220605,EUR,3880.29
100,0070000481,2024,0000000103,2000,20230613,20220429,EUR,42871.05
100,0070000482,2023,0000000035,1000,20220618,20241217,EUR,38462.89
100,0070000483,2024,0000000096,2000,20220723,20230206,EUR,21092.22
100,0070000484,2023,0000000076,1000,20230208,20231110,EUR,24577.72
100,0070000485,2024,0000000049,2000,20240605,20230502,EUR,16155.18
100,0070000486,2023,0000000007,1000,20231019,20230912,EUR,36575.08
100,0070000487,2024,0000000111,2000,20240108,20241222,EUR,26430.28
100,0070000488,2023,0000000105,1000,20221106,20220217,EUR,29754.39
100,0070000489,2024,0000000013,2000,20220414,20230929,EUR,32631.92
100,0070000490,2023,0000000040,1000,20230327,20240320,EUR,16667.6
100,0070000491,2024,0000000020,2000,20220313,20230701,EUR,7481.7
100,0070000492,2023,0000000152,1000,20231003,20240310,EUR,15566.81
100,0070000493,2024,0000000158,2000,20240816,20240824,EUR,11328.79
100,0070000494,2023,0000000193,1000,20241209,20230614,EUR,44418.31
100,0070000495,2024,0000000113,2000,20241104,20220212,EUR,24801.02
100,0070000496,2023,0000000034,1000,20240316,20220831,EUR,22486.93
100,0070000497,2024,0000000054,2000,20220926,20241031,EUR,7260.98
100,0070000498,2023,0000000084,1000,20230203,20230203,EUR,20027.86
100,0070000499,2024,0000000187,2000,20241104,20220706,EUR,7655.51
100,0070000500,2023,0000000098,1000,20230608,20220708,EUR,10473.36
100,0070000501,2024,0000000199,2000,20230927,20230906,EUR,2463.41
100,0070000502,2023,0000000093,1000,20220908,20240323,EUR,6395.64
100,0070000503,2024,0000000021,2000,20220218,20241101,EUR,45804.27
100,0070000504,2023,0000000068,1000,20221123,20220202,EUR,18960.0
100,0070000505,2024,0000000148,2000,20230701,20221109,EUR,6556.51
100,0070000506,2023,0000000049,1000,20230105,20230908,EUR,19901.07
100,0070000507,2024,0000000014,2000,20231021,20240214,EUR,45727.51
100,0070000508,2023,0000000184,1000,20220119,20230409,EUR,34293.49
100,0070000509,2024,0000000092,2000,20240428,20221102,EUR,41688.15
100,0070000510,2023,0000000069,1000,20220328,20240219,EUR,14349.18
100,0070000511,2024,0000000168,2000,20230323,20240224,EUR,17385.33
100,0070000512,2023,0000000184,1000,20221123,20240915,EUR,26921.65
100,0070000513,2024,0000000180,2000,20240428,20220512,EUR,15778.95
100,0070000514,2023,0000000030,1000,20230909,20230728,EUR,32032.55
100,0070000515,2024,0000000119,2000,20231204,20241130,EUR,12985.31
100,0070000516,2023,0000000074,1000,20240317,20231015,EUR,31689.12
100,0070000517,2024,0000000155,2000,20221125,20240813,EUR,36872.6
100,0070000518,2023,0000000171,1000,20240411,20230702,EUR,15552.27
100,0070000519,2024,0000000109,2000,20220819,20230728,EUR,25670.9
100,0070000520,2023,0000000198,1000,20240614,20220723,EUR,38288.06
100,0070000521,2024,0000000135,2000,20220302,20240413,EUR,49483.52
100,0070000522,2023,0000000081,1000,20230503,20240713,EUR,48221.78
100,0070000523,2024,0000000028,2000,20230226,20231210,EUR,6212.87
100,0070000524,2023,0000000182,1000,20220208,20230627,EUR,8213.07
100,0070000525,2024,0000000020,2000,20220707,20230419,EUR,28732.43
100,0070000526,2023,0000000132,1000,20241217,20240920,EUR,36995.39
100,0070000527,2024,0000000108,2000,20220407,20240716,EUR,4759.29
100,0070000528,2023,0000000045,1000,20220428,20240524,EUR,27694.98
100,0070000529,2024,0000000039,2000,20241201,20231102,EUR,17558.28
100,0070000530,2023,0000000032,1000,20220515,20220312,EUR,42577.45
100,0070000531,2024,0000000025,2000,20220430,20230903,EUR,15791.09
100,0070000532,2023,0000000127,1000,20230701,20230328,EUR,19661.95
100,0070000533,2024,0000000138,2000,20230901,20240526,EUR,41996.79
100,0070000534,2023,0000000140,1000,20220522,20240502,EUR,7256.33
100,0070000535,2024,0000000114,2000,20230703,20220104,EUR,31108.78
100,0070000536,2023,0000000149,1000,20220705,20220714,EUR,43394.36
100,0070000537,2024,0000000018,2000,20221018,20231113,EUR,4235.21
100,0070000538,2023,0000000060,1000,20221225,20230204,EUR,37027.32
100,0070000539,2024,0000000146,2000,20230502,20241130,EUR,5958.5
100,0070000540,2023,0000000028,1000,20220502,20221027,EUR,17891.91
100,0070000541,2024,0000000026,2000,20230117,20230321,EUR,2245.66
100,0070000542,2023,0000000079,1000,20240830,20241028,EUR,11735.33
100,0070000543,2024,0000000124,2000,20221221,20231002,EUR,42255.9
100,0070000544,2023,0000000140,1000,20230330,20221122,EUR,2606.65
100,0070000545,2024,0000000023,2000,20240923,20241104,EUR,16684.74
100,0070000546,2023,0000000164,1000,20231006,20241118,EUR,33583.84
100,0070000547,2024,0000000092,2000,20221010,20220716,EUR,9085.98
100,0070000548,2023,0000000021,1000,20221006,20230204,EUR,4179.0
100,0070000549,2024,0000000150,2000,20240425,20230908,EUR,35329.08
100,0070000550,2023,0000000111,1000,20241006,20220418,EUR,39931.16
100,0070000551,2024,0000000192,2000,20241212,20230904,EUR,3607.57
100,0070000552,2023,0000000060,1000,20240705,20230505,EUR,34943.05
100,0070000553,2024,0000000063,2000,20241117,20230226,EUR,44200.62
100,0070000554,2023,0000000143,1000,20220801,20241202,EUR,16606.09
100,0070000555,2024,0000000051,2000,20231123,20220730,EUR,46312.71
100,0070000556,2023,0000000149,1000,20220918,20241217,EUR,23822.29
100,0070000557,2024,0000000059,2000,20230519,20240204,EUR,16865.54
100,0070000558,2023,0000000010,1000,20230621,20220806,EUR,20046.46
100,0070000559,2024,0000000035,2000,20230428,20240129,EUR,16359.77
100,0070000560,2023,0000000077,1000,20240927,20240428,EUR,3753.24
100,0070000561,2024,0000000003,2000,20240811,20220508,EUR,8468.64
100,0070000562,2023,0000000142,1000,20240519,20220928,EUR,3789.66
100,0070000563,2024,0000000063,2000,20240629,20230907,EUR,16506.81
100,0070000564,2023,0000000099,1000,20221113,20240712,EUR,43423.41
100,0070000565,2024,0000000143,2000,20221221,20220803,EUR,22658.03
100,0070000566,2023,0000000094,1000,20220713,20221001,EUR,12111.08
100,0070000567,2024,0000000015,2000,20231208,20230119,EUR,14493.01
100,0070000568,2023,0000000090,1000,20220723,20241208,EUR,43726.32
100,0070000569,2024,0000000036,2000,20240623,20240804,EUR,21402.57
100,0070000570,2023,0000000078,1000,20230921,20220811,EUR,3563.45
100,0070000571,2024,0000000025,2000,20231225,20240424,EUR,43030.02
100,0070000572,2023,0000000021,1000,20220903,20220701,EUR,26137.67
100,0070000573,2024,0000000027,2000,20220920,20240107,EUR,4553.22
100,0070000574,2023,0000000044,1000,20240318,20231203,EUR,37252.38
100,0070000575,2024,0000000011,2000,20220621,20221231,EUR,7802.74
100,0070000576,2023,0000000119,1000,20240702,20241118,EUR,12516.03
100,0070000577,2024,0000000057,2000,20220120,20221018,EUR,44008.66
100,0070000578,2023,0000000014,1000,20230323,20230527,EUR,5323.41
100,0070000579,2024,0000000179,2000,20230623,20230509,EUR,2064.42
100,0070000580,2023,0000000163,1000,20221218,20240607,EUR,9918.61
100,0070000581,2024,0000000103,2000,20220319,20230803,EUR,43141.0
100,0070000582,2023,0000000068,1000,20220114,20240726,EUR,36729.43
100,0070000583,2024,0000000071,2000,20221028,20231213,EUR,23639.03
100,0070000584,2023,0000000120,1000,20231226,20240215,EUR,28229.47
100,0070000585,2024,0000000171,2000,20240809,20241215,EUR,31026.53
100,0070000586,2023,0000000167,1000,20220527,20220124,EUR,47571.49
100,0070000587,2024,0000000158,2000,20241128,20221112,EUR,923.46
100,0070000588,2023,0000000071,1000,20230709,20220426,EUR,8121.62
100,0070000589,2024,0000000002,2000,20220628,20230203,EUR,17082.01
100,0070000590,2023,0000000093,1000,20240324,20220706,EUR,47260.15
100,0070000591,2024,0000000145,2000,20230818,20240918,EUR,3404.11
100,0070000592,2023,0000000153,1000,20240101,20220327,EUR,26963.29
100,0070000593,2024,0000000150,2000,20230116,20231011,EUR,28003.98
100,0070000594,2023,0000000118,1000,20230720,20231217,EUR,30434.8
100,0070000595,2024,0000000166,2000,20221102,20241025,EUR,43052.68
100,0070000596,2023,0000000135,1000,20230618,20220404,EUR,4314.06
100,0070000597,2024,0000000178,2000,20240610,20221226,EUR,35543.96
100,0070000598,2023,0000000191,1000,20220913,20230502,EUR,36537.97
100,0070000599,2024,0000000112,2000,20230317,20220718,EUR,30234.54
100,0070000600,2023,0000000188,1000,20221119,20220123,EUR,42469.47
100,0070000601,2024,0000000153,2000,20221007,20241123,EUR,43877.91
100,0070000602,2023,0000000057,1000,20241229,20221124,EUR,16796.01
100,0070000603,2024,0000000180,2000,20220223,20240217,EUR,16152.67
100,0070000604,2023,0000000047,1000,20230223,20231220,EUR,41436.18
100,0070000605,2024,0000000125,2000,20240627,20230819,EUR,43611.13
100,0070000606,2023,0000000177,1000,20220522,20231220,EUR,19715.05
100,0070000607,2024,0000000031,2000,20220306,20220525,EUR,47760.67
100,0070000608,2023,0000000090,1000,20220528,20231211,EUR,36846.92
100,0070000609,2024,0000000138,2000,20230414,20240523,EUR,26416.97
100,0070000610,2023,0000000060,1000,20230504,20221008,EUR,35493.91
100,0070000611,2024,0000000128,2000,20230918,20231103,EUR,42119.82
100,0070000612,2023,0000000148,1000,20230302,20220710,EUR,31237.72
100,0070000613,2024,0000000026,2000,20240606,20231217,EUR,38465.99
100,0070000614,2023,0000000041,1000,20230214,20230121,EUR,42525.64
100,0070000615,2024,0000000031,2000,20240524,20240707,EUR,14056.95
100,0070000616,2023,0000000057,1000,20230831,20220524,EUR,16813.75
100,0070000617,2024,0000000103,2000,20220316,20240415,EUR,31297.55
100,0070000618,2023,0000000187,1000,20240711,20240701,EUR,25652.09
100,0070000619,2024,0000000139,2000,20220725,20231223,EUR,14444.21
100,0070000620,2023,0000000118,1000,20220413,20220418,EUR,12908.88
100,0070000621,2024,0000000051,2000,20241026,20220508,EUR,4185.97
100,0070000622,2023,0000000186,1000,20230118,20230110,EUR,20304.61
100,0070000623,2024,0000000123,2000,20241228,20240904,EUR,20528.96
100,0070000624,2023,0000000088,1000,20221107,20220225,EUR,18595.29
100,0070000625,2024,0000000048,2000,20230522,20230421,EUR,16496.18
100,0070000626,2023,0000000183,1000,20230911,20221026,EUR,40587.88
100,0070000627,2024,0000000120,2000,20221123,20220915,EUR,21195.28
100,0070000628,2023,0000000164,1000,20231221,20240116,EUR,14729.5
100,0070000629,2024,0000000029,2000,20241020,20240319,EUR,31502.15
100,0070000630,2023,0000000116,1000,20230104,20240722,EUR,31210.41
100,0070000631,2024,0000000101,2000,20240104,20230323,EUR,40439.66
100,0070000632,2023,0000000168,1000,20241115,20221116,EUR,22154.26
100,0070000633,2024,0000000055,2000,20240225,20241023,EUR,40471.44
100,0070000634,2023,0000000142,1000,20220809,20240523,EUR,4292.19
100,0070000635,2024,0000000016,2000,20240331,20240601,EUR,39223.17
100,0070000636,2023,0000000077,1000,20240528,20230331,EUR,5201.57
100,0070000637,2024,0000000035,2000,20221204,20221206,EUR,876.96
100,0070000638,2023,0000000066,1000,20230121,20230809,EUR,31666.41
100,0070000639,2024,0000000072,2000,20220729,20240501,EUR,23068.38
100,0070000640,2023,0000000083,1000,20220910,20230213,EUR,10288.09
100,0070000641,2024,0000000178,2000,20240214,20220330,EUR,13447.1
100,0070000642,2023,0000000029,1000,20240919,20221002,EUR,22202.88
100,0070000643,2024,0000000106,2000,20240726,20230414,EUR,8540.5
100,0070000644,2023,0000000032,1000,20240812,20220411,EUR,48802.51
100,0070000645,2024,0000000185,2000,20230123,20221210,EUR,34390.57
100,0070000646,2023,0000000094,1000,20221126,20230809,EUR,45207.29
100,0070000647,2024,0000000192,2000,20221022,20240301,EUR,21172.05
100,0070000648,2023,0000000043,1000,20240915,20241230,EUR,29621.76
100,0070000649,2024,0000000176,2000,20230722,20241221,EUR,36402.8
100,0070000650,2023,0000000174,1000,20240726,20230809,EUR,8813.95
100,0070000651,2024,0000000072,2000,20220520,20241112,EUR,29469.71
100,0070000652,2023,0000000039,1000,20231207,20230920,EUR,37018.89
100,0070000653,2024,0000000086,2000,20241203,20240118,EUR,1913.37
100,0070000654,2023,0000000036,1000,20230516,20221031,EUR,39057.85
100,0070000655,2024,0000000096,2000,20220913,20240516,EUR,7848.92
100,0070000656,2023,0000000152,1000,20230201,20240915,EUR,22846.98
100,0070000657,2024,0000000161,2000,20220124,20230819,EUR,31177.41
100,0070000658,2023,0000000189,1000,20240619,20230808,EUR,40113.14
100,0070000659,2024,0000000142,2000,20231009,20240424,EUR,19594.15
100,0070000660,2023,0000000133,1000,20220501,20230617,EUR,35299.81
100,0070000661,2024,0000000115,2000,20220924,20240805,EUR,13195.7
100,0070000662,2023,0000000016,1000,20221018,20221004,EUR,22404.35
100,0070000663,2024,0000000097,2000,20241217,20220729,EUR,6040.1
100,0070000664,2023,0000000087,1000,20220201,20221024,EUR,11350.82
