MANDT,AUFNR,AUTYP,BUKRS,WERKS,KOSTL,ERDAT,ERNAM
100,1000496,10,1000,1200,1300,20250622,SYSTEM
100,1000497,10,1000,1200,1200,20250314,SYSTEM
100,1000498,10,1000,1100,1200,20241227,SYSTEM
100,1000499,10,1000,1200,1000,20241003,SYSTEM
100,1000500,10,1000,1100,1000,20230419,SYSTEM
100,1000501,10,1000,1000,1000,20230818,SYSTEM
100,1000502,10,1000,1200,1300,20250923,SYSTEM
100,1000503,10,1000,1100,1200,20230901,SYSTEM
100,1000504,10,1000,1200,1000,20220205,SYSTEM
100,1000505,10,1000,1100,1400,20220126,SYSTEM
100,1000506,10,1000,1000,1200,20220130,SYSTEM
100,1000507,10,1000,1200,1200,20220607,SYSTEM
100,1000508,10,1000,1100,1300,20240130,SYSTEM
100,1000509,10,1000,1000,1000,20251110,SYSTEM
100,1000510,10,1000,1200,1400,20250501,SYSTEM
100,1000511,10,1000,1000,1000,20250725,SYSTEM
100,1000512,10,1000,1100,1100,20221113,SYSTEM
100,1000513,10,1000,1100,1000,20240309,SYSTEM
100,1000514,10,1000,1200,1400,20241105,SYSTEM
100,1000515,10,1000,1100,1100,20220907,SYSTEM
100,1000516,10,1000,1100,1100,20240518,SYSTEM
100,1000517,10,1000,1200,1100,20240312,SYSTEM
100,1000518,10,1000,1200,1000,20221008,SYSTEM
100,1000519,10,1000,1200,1000,20220210,SYSTEM
100,1000520,10,1000,1100,1300,20231014,SYSTEM
100,1000521,10,1000,1200,1200,20221002,SYSTEM
100,1000522,10,1000,1200,1000,20240913,SYSTEM
100,1000523,10,1000,1000,1200,20230507,SYSTEM
100,1000524,10,1000,1000,1000,20230604,SYSTEM
100,1000525,10,1000,1100,1200,20220222,SYSTEM
100,1000526,10,1000,1000,1000,20250120,SYSTEM
100,1000527,10,1000,1000,1000,20220918,SYSTEM
100,1000528,10,1000,1000,1400,20230718,SYSTEM
100,1000529,10,1000,1200,1300,20231007,SYSTEM
100,1000530,10,1000,1000,1100,20221022,SYSTEM
100,1000531,10,1000,1200,1300,20220527,SYSTEM
100,1000532,10,1000,1000,1200,20240321,SYSTEM
100,1000533,10,1000,1000,1100,20250429,SYSTEM
100,1000534,10,1000,1000,1300,20231025,SYSTEM
100,1000535,10,1000,1200,1000,20230222,SYSTEM
100,1000536,10,1000,1200,1200,20241229,SYSTEM
100,1000537,10,1000,1100,1300,20240930,SYSTEM
100,1000538,10,1000,1000,1300,20241101,SYSTEM
100,1000539,10,1000,1000,1000,20240101,SYSTEM
100,1000540,10,1000,1100,1300,20250811,SYSTEM
100,1000541,10,1000,1200,1000,20240102,SYSTEM
100,1000542,10,1000,1000,1400,20221013,SYSTEM
100,1000543,10,1000,1100,1300,20250319,SYSTEM
100,1000544,10,1000,1200,1400,20230509,SYSTEM
100,1000545,10,1000,1100,1000,20240428,SYSTEM
100,1000546,10,1000,1000,1100,20250627,SYSTEM
100,1000547,10,1000,1000,1400,20240115,SYSTEM
100,1000548,10,1000,1000,1100,20250601,SYSTEM
100,1000549,10,1000,1200,1400,20230102,SYSTEM
100,1000550,10,1000,1200,1000,20230214,SYSTEM
100,1000551,10,1000,1100,1300,20230306,SYSTEM
100,1000552,10,1000,1100,1100,20221026,SYSTEM
100,1000553,10,1000,1100,1200,20250329,SYSTEM
100,1000554,10,1000,1100,1300,20241222,SYSTEM
100,1000555,10,1000,1100,1100,20250906,SYSTEM
100,1000556,10,1000,1100,1400,20221214,SYSTEM
100,1000557,10,1000,1200,1400,20220409,SYSTEM
100,1000558,10,1000,1100,1400,20231229,SYSTEM
100,1000559,10,1000,1000,1400,20241021,SYSTEM
100,1000560,10,1000,1200,1000,20250414,SYSTEM
100,1000561,10,1000,1100,1400,20231205,SYSTEM
100,1000562,10,1000,1200,1100,20220211,SYSTEM
100,1000563,10,1000,1100,1400,20220330,SYSTEM
100,1000564,10,1000,1100,1200,20250318,SYSTEM
100,1000565,10,1000,1000,1200,20220226,SYSTEM
100,1000566,10,1000,1000,1000,20230310,SYSTEM
100,1000567,10,1000,1000,1200,20220102,SYSTEM
100,1000568,10,1000,1100,1100,20250814,SYSTEM
100,1000569,10,1000,1200,1000,20221204,SYSTEM
100,1000570,10,1000,1100,1300,20240729,SYSTEM
100,1000571,10,1000,1000,1200,20240331,SYSTEM
100,1000572,10,1000,1000,1100,20250605,SYSTEM
100,1000573,10,1000,1100,1000,20240820,SYSTEM
100,1000574,10,1000,1100,1300,20250416,SYSTEM
100,1000575,10,1000,1100,1400,20250506,SYSTEM
100,1000576,10,1000,1000,1200,20241201,SYSTEM
100,1000577,10,1000,1100,1300,20220420,SYSTEM
100,1000578,10,1000,1000,1200,20231111,SYSTEM
100,1000579,10,1000,1000,1000,20220419,SYSTEM
100,1000580,10,1000,1200,1100,20241110,SYSTEM
100,1000581,10,1000,1200,1000,20251118,SYSTEM
100,1000582,10,1000,1100,1300,20221014,SYSTEM
100,1000583,10,1000,1200,1300,20250629,SYSTEM
100,1000584,10,1000,1000,1300,20241101,SYSTEM
100,1000585,10,1000,1200,1400,20220418,SYSTEM
100,1000586,10,1000,1200,1100,20220928,SYSTEM
100,1000587,10,1000,1000,1100,20230828,SYSTEM
100,1000588,10,1000,1100,1400,20250425,SYSTEM
100,1000589,10,1000,1100,1000,20220401,SYSTEM
100,1000590,10,1000,1000,1100,20220930,SYSTEM
100,1000591,10,1000,1200,1400,20231029,SYSTEM
100,1000592,10,1000,1100,1400,20240909,SYSTEM
100,1000593,10,1000,1200,1000,20250704,SYSTEM
100,1000594,10,1000,1100,1100,20250504,SYSTEM
100,1000595,10,1000,1200,1100,20230114,SYSTEM
100,1000596,10,1000,1000,1300,20231102,SYSTEM
100,1000597,10,1000,1100,1000,20231121,SYSTEM
100,1000598,10,1000,1100,1200,20221010,SYSTEM
100,1000599,10,1000,1000,1200,20220529,SYSTEM
100,1000600,10,1000,1200,1000,20230517,SYSTEM
100,1000601,10,1000,1200,1400,20221011,SYSTEM
100,1000602,10,1000,1000,1000,20240620,SYSTEM
100,1000603,10,1000,1100,1000,20250520,SYSTEM
100,1000604,10,1000,1000,1000,20220714,SYSTEM
100,1000605,10,1000,1000,1300,20240102,SYSTEM
100,1000606,10,1000,1000,1000,20240415,SYSTEM
100,1000607,10,1000,1200,1000,20240902,SYSTEM
100,1000608,10,1000,1100,1300,20230505,SYSTEM
100,1000609,10,1000,1200,1100,20250616,SYSTEM
100,1000610,10,1000,1000,1300,20241215,SYSTEM
100,1000611,10,1000,1200,1000,20250507,SYSTEM
100,1000612,10,1000,1200,1200,20250727,SYSTEM
100,1000613,10,1000,1000,1300,20230521,SYSTEM
100,1000614,10,1000,1000,1300,20251217,SYSTEM
100,1000615,10,1000,1000,1400,20220327,SYSTEM
100,1000616,10,1000,1100,1400,20230329,SYSTEM
100,1000617,10,1000,1000,1000,20250523,SYSTEM
100,1000618,10,1000,1000,1400,20251121,SYSTEM
100,1000619,10,1000,1100,1300,20220223,SYSTEM
100,1000620,10,1000,1200,1100,20251007,SYSTEM
100,1000621,10,1000,1000,1100,20231201,SYSTEM
100,1000622,10,1000,1000,1200,20220920,SYSTEM
100,1000623,10,1000,1000,1400,20250608,SYSTEM
100,1000624,10,1000,1100,1200,20230302,SYSTEM
100,1000625,10,1000,1100,1200,20250216,SYSTEM
100,1000626,10,1000,1100,1200,20230909,SYSTEM
100,1000627,10,1000,1100,1200,20220326,SYSTEM
100,1000628,10,1000,1200,1100,20250719,SYSTEM
100,1000629,10,1000,1200,1300,20221125,SYSTEM
100,1000630,10,1000,1000,1400,20250728,SYSTEM
100,1000631,10,1000,1200,1400,20231031,SYSTEM
100,1000632,10,1000,1000,1300,20250524,SYSTEM
100,1000633,10,1000,1000,1100,20251214,SYSTEM
100,1000634,10,1000,1100,1200,20230623,SYSTEM
100,1000635,10,1000,1200,1000,20230610,SYSTEM
100,1000636,10,1000,1200,1000,20250313,SYSTEM
100,1000637,10,1000,1200,1400,20230813,SYSTEM
100,1000638,10,1000,1000,1100,20221008,SYSTEM
100,1000639,10,1000,1100,1400,20240618,SYSTEM
100,1000640,10,1000,1000,1000,20230917,SYSTEM
100,1000641,10,1000,1200,1200,20221220,SYSTEM
100,1000642,10,1000,1200,1400,20220219,SYSTEM
100,1000643,10,1000,1200,1000,20241226,SYSTEM
100,1000644,10,1000,1100,1200,20221129,SYSTEM
100,1000645,10,1000,1100,1100,20240806,SYSTEM
100,1000646,10,1000,1200,1400,20220626,SYSTEM
100,1000647,10,1000,1100,1000,20221215,SYSTEM
100,1000648,10,1000,1000,1100,20220210,SYSTEM
100,1000649,10,1000,1000,1400,20241121,SYSTEM
100,1000650,10,1000,1100,1100,20240726,SYSTEM
100,1000651,10,1000,1000,1300,20230902,SYSTEM
100,1000652,10,1000,1200,1200,20231207,SYSTEM
100,1000653,10,1000,1100,1300,20240129,SYSTEM
100,1000654,10,1000,1100,1100,20230310,SYSTEM
100,1000655,10,1000,1100,1400,20250610,SYSTEM
100,1000656,10,1000,1100,1000,20240624,SYSTEM
100,1000657,10,1000,1000,1200,20220717,SYSTEM
100,1000658,10,1000,1100,1100,20250605,SYSTEM
100,1000659,10,1000,1200,1100,20231202,SYSTEM
100,1000660,10,1000,1000,1100,20240913,SYSTEM
100,1000661,10,1000,1200,1000,20250616,SYSTEM
100,1000662,10,1000,1100,1000,20220224,SYSTEM
100,1000663,10,1000,1000,1000,20250322,SYSTEM
100,1000664,10,1000,1100,1000,20230108,SYSTEM
100,1000665,10,1000,1100,1200,20250819,SYSTEM
100,1000666,10,1000,1000,1000,20220710,SYSTEM
100,1000667,10,1000,1000,1400,20250316,SYSTEM
100,1000668,10,1000,1100,1200,20241029,SYSTEM
100,1000669,10,1000,1200,1300,20240613,SYSTEM
100,1000670,10,1000,1200,1200,20240604,SYSTEM
100,1000671,10,1000,1000,1200,20250920,SYSTEM
100,1000672,10,1000,1200,1300,20240926,SYSTEM
100,1000673,10,1000,1100,1000,20241028,SYSTEM
100,1000674,10,1000,1200,1000,20220728,SYSTEM
100,1000675,10,1000,1000,1000,20241116,SYSTEM
100,1000676,10,1000,1100,1400,20240524,SYSTEM
100,1000677,10,1000,1100,1400,20250106,SYSTEM
100,1000678,10,1000,1200,1100,20230812,SYSTEM
100,1000679,10,1000,1200,1300,20241202,SYSTEM
100,1000680,10,1000,1200,1000,20250814,SYSTEM
100,1000681,10,1000,1100,1000,20250609,SYSTEM
100,1000682,10,1000,1200,1000,20250506,SYSTEM
100,1000683,10,1000,1100,1200,20220217,SYSTEM
100,1000684,10,1000,1000,1100,20221024,SYSTEM
100,1000685,10,1000,1100,1200,20230615,SYSTEM
100,1000686,10,1000,1000,1100,20231214,SYSTEM
100,1000687,10,1000,1100,1200,20220822,SYSTEM
100,1000688,10,1000,1100,1000,20241213,SYSTEM
100,1000689,10,1000,1200,1400,20220904,SYSTEM
100,1000690,10,1000,1100,1000,20250215,SYSTEM
100,1000691,10,1000,1200,1400,20230212,SYSTEM
100,1000692,10,1000,1100,1400,20241007,SYSTEM
100,1000693,10,1000,1000,1200,20220616,SYSTEM
100,1000694,10,1000,1000,1300,20250425,SYSTEM
100,1000695,10,1000,1200,1200,20240412,SYSTEM
100,1000696,10,1000,1000,1200,20221021,SYSTEM
100,1000697,10,1000,1200,1300,20220707,SYSTEM
100,1000698,10,1000,1000,1100,20250627,SYSTEM
100,1000699,10,1000,1100,1300,20240818,SYSTEM
100,1000700,10,1000,1100,1400,20250128,SYSTEM
100,1000701,10,1000,1000,1000,20250915,SYSTEM
100,1000702,10,1000,1100,1400,20250421,SYSTEM
100,1000703,10,1000,1100,1400,20231123,SYSTEM
100,1000704,10,1000,1200,1200,20221006,SYSTEM
100,1000705,10,1000,1100,1200,20220814,SYSTEM
100,1000706,10,1000,1200,1300,20240217,SYSTEM
100,1000707,10,1000,1000,1400,20230618,SYSTEM
100,1000708,10,1000,1100,1000,20241225,SYSTEM
100,1000709,10,1000,1100,1100,20230409,SYSTEM
100,1000710,10,1000,1200,1000,20231214,SYSTEM
100,1000711,10,1000,1100,1000,20250203,SYSTEM
100,1000712,10,1000,1000,1000,20250329,SYSTEM
100,1000713,10,1000,1100,1400,20241220,SYSTEM
100,1000714,10,1000,1200,1000,20230707,SYSTEM
100,1000715,10,1000,1000,1300,20220909,SYSTEM
100,1000716,10,1000,1100,1400,20250902,SYSTEM
100,1000717,10,1000,1200,1300,20240905,SYSTEM
100,1000718,10,1000,1000,1000,20251116,SYSTEM
100,1000719,10,1000,1200,1000,20250927,SYSTEM
100,1000720,10,1000,1100,1300,20250803,SYSTEM
100,1000721,10,1000,1100,1300,20250922,SYSTEM
100,1000722,10,1000,1000,1300,20240910,SYSTEM
100,1000723,10,1000,1200,1400,20241023,SYSTEM
100,1000724,10,1000,1200,1300,20230407,SYSTEM
100,1000725,10,1000,1000,1000,20220608,SYSTEM
100,1000726,10,1000,1100,1200,20231001,SYSTEM
100,1000727,10,1000,1200,1300,20220126,SYSTEM
100,1000728,10,1000,1000,1300,20240815,SYSTEM
100,1000729,10,1000,1100,1100,20240904,SYSTEM
100,1000730,10,1000,1100,1400,20230827,SYSTEM
100,1000731,10,1000,1200,1000,20240424,SYSTEM
100,1000732,10,1000,1200,1300,20250708,SYSTEM
100,1000733,10,1000,1200,1400,20250301,SYSTEM
100,1000734,10,1000,1200,1400,20251109,SYSTEM
100,1000735,10,1000,1100,1000,20230203,SYSTEM
100,1000736,10,1000,1100,1100,20220609,SYSTEM
100,1000737,10,1000,1000,1300,20250719,SYSTEM
100,1000738,10,1000,1000,1100,20250422,SYSTEM
100,1000739,10,1000,1100,1300,20221028,SYSTEM
100,1000740,10,1000,1000,1300,20230806,SYSTEM
100,1000741,10,1000,1200,1400,20230127,SYSTEM
100,1000742,10,1000,1000,1300,20230205,SYSTEM
100,1000743,10,1000,1100,1000,20220323,SYSTEM
100,1000744,10,1000,1000,1100,20240925,SYSTEM
100,1000745,10,1000,1100,1000,20250219,SYSTEM
100,1000746,10,1000,1000,1400,20220313,SYSTEM
100,1000747,10,1000,1100,1400,20220714,SYSTEM
100,1000748,10,1000,1200,1400,20240804,SYSTEM
100,1000749,10,1000,1100,1100,20230930,SYSTEM
100,1000750,10,1000,1200,1300,20240827,SYSTEM
100,1000751,10,1000,1000,1400,20220304,SYSTEM
100,1000752,10,1000,1200,1100,20230319,SYSTEM
100,1000753,10,1000,1000,1000,20220303,SYSTEM
100,1000754,10,1000,1200,1300,20240913,SYSTEM
100,1000755,10,1000,1000,1200,20230530,SYSTEM
100,1000756,10,1000,1000,1300,20230922,SYSTEM
100,1000757,10,1000,1000,1400,20250529,SYSTEM
100,1000758,10,1000,1000,1400,20240517,SYSTEM
100,1000759,10,1000,1200,1100,20251014,SYSTEM
100,1000760,10,1000,1100,1400,20230125,SYSTEM
100,1000761,10,1000,1000,1300,20220205,SYSTEM
100,1000762,10,1000,1000,1100,20251130,SYSTEM
100,1000763,10,1000,1100,1100,20241023,SYSTEM
100,1000764,10,1000,1200,1100,20250907,SYSTEM
100,1000765,10,1000,1200,1100,20240403,SYSTEM
100,1000766,10,1000,1000,1300,20250118,SYSTEM
100,1000767,10,1000,1100,1300,20240125,SYSTEM
100,1000768,10,1000,1000,1200,20240908,SYSTEM
100,1000769,10,1000,1100,1200,20241221,SYSTEM
100,1000770,10,1000,1000,1300,20250518,SYSTEM
100,1000771,10,1000,1200,1400,20250629,SYSTEM
100,1000772,10,1000,1000,1200,20220529,SYSTEM
100,1000773,10,1000,1100,1000,20240704,SYSTEM
100,1000774,10,1000,1000,1100,20220428,SYSTEM
100,1000775,10,1000,1200,1000,20230112,SYSTEM
100,1000776,10,1000,1200,1200,20231216,SYSTEM
100,1000777,10,1000,1200,1100,20230317,SYSTEM
100,1000778,10,1000,1200,1100,20220826,SYSTEM
100,1000779,10,1000,1200,1400,20250823,SYSTEM
100,1000780,10,1000,1000,1200,20241004,SYSTEM
100,1000781,10,1000,1000,1400,20250324,SYSTEM
100,1000782,10,1000,1100,1000,20230208,SYSTEM
100,1000783,10,1000,1000,1100,20230221,SYSTEM
100,1000784,10,1000,1200,1000,20251211,SYSTEM
100,1000785,10,1000,1200,1400,20250621,SYSTEM
100,1000786,10,1000,1200,1100,20221206,SYSTEM
100,1000787,10,1000,1100,1100,20250406,SYSTEM
100,1000788,10,1000,1100,1100,20231020,SYSTEM
100,1000789,10,1000,1000,1400,20250227,SYSTEM
100,1000790,10,1000,1200,1000,20240430,SYSTEM
100,1000791,10,1000,1000,1200,20250418,SYSTEM
100,1000792,10,1000,1200,1300,20240404,SYSTEM
100,1000793,10,1000,1100,1400,20251021,SYSTEM
100,1000794,10,1000,1200,1000,20240515,SYSTEM
100,1000795,10,1000,1000,1400,20241223,SYSTEM
100,1000796,10,1000,1200,1300,20230131,SYSTEM
100,1000797,10,1000,1000,1000,20220422,SYSTEM
100,1000798,10,1000,1000,1200,20230317,SYSTEM
100,1000799,10,1000,1100,1200,20241101,SYSTEM
100,1000800,10,1000,1100,1300,20220215,SYSTEM
100,1000801,10,1000,1100,1100,20240529,SYSTEM
100,1000802,10,1000,1200,1100,20230505,SYSTEM
100,1000803,10,1000,1200,1200,20221116,SYSTEM
100,1000804,10,1000,1100,1100,20231216,SYSTEM
100,1000805,10,1000,1100,1200,20231031,SYSTEM
100,1000806,10,1000,1100,1400,20251022,SYSTEM
100,1000807,10,1000,1000,1200,20250529,SYSTEM
100,1000808,10,1000,1100,1300,20250222,SYSTEM
100,1000809,10,1000,1100,1100,20230703,SYSTEM
100,1000810,10,1000,1000,1100,20220410,SYSTEM
100,1000811,10,1000,1100,1400,20230521,SYSTEM
100,1000812,10,1000,1000,1300,20250520,SYSTEM
100,1000813,10,1000,1000,1300,20250614,SYSTEM
100,1000814,10,1000,1100,1300,20221106,SYSTEM
100,1000815,10,1000,1100,1000,20240404,SYSTEM
100,1000816,10,1000,1100,1100,20240730,SYSTEM
100,1000817,10,1000,1200,1100,20221105,SYSTEM
100,1000818,10,1000,1200,1100,20220724,SYSTEM
100,1000819,10,1000,1100,1100,20230524,SYSTEM
100,1000820,10,1000,1100,1400,20230715,SYSTEM
100,1000821,10,1000,1100,1300,20251011,SYSTEM
100,1000822,10,1000,1200,1400,20230118,SYSTEM
100,1000823,10,1000,1200,1000,20250107,SYSTEM
100,1000824,10,1000,1100,1300,20241226,SYSTEM
100,1000825,10,1000,1000,1100,20221024,SYSTEM
100,1000826,10,1000,1100,1200,20230215,SYSTEM
100,1000827,10,1000,1200,1400,20230415,SYSTEM
100,1000828,10,1000,1100,1300,20240315,SYSTEM
100,1000829,10,1000,1100,1300,20240727,SYSTEM
100,1000830,10,1000,1100,1100,20240427,SYSTEM
100,1000831,10,1000,1100,1000,20240716,SYSTEM
100,1000832,10,1000,1100,1200,20250918,SYSTEM
100,1000833,10,1000,1200,1400,20251113,SYSTEM
100,1000834,10,1000,1100,1200,20230618,SYSTEM
100,1000835,10,1000,1000,1000,20240831,SYSTEM
100,1000836,10,1000,1100,1400,20250624,SYSTEM
100,1000837,10,1000,1000,1200,20250709,SYSTEM
100,1000838,10,1000,1100,1000,20221008,SYSTEM
100,1000839,10,1000,1200,1300,20250626,SYSTEM
100,1000840,10,1000,1000,1200,20220220,SYSTEM
100,1000841,10,1000,1100,1400,20250322,SYSTEM
100,1000842,10,1000,1200,1200,20230901,SYSTEM
100,1000843,10,1000,1100,1400,20240301,SYSTEM
100,1000844,10,1000,1000,1300,20220919,SYSTEM
100,1000845,10,1000,1100,1100,20250816,SYSTEM
100,1000846,10,1000,1200,1200,20230108,SYSTEM
100,1000847,10,1000,1100,1100,20250529,SYSTEM
100,1000848,10,1000,1200,1100,20240307,SYSTEM
100,1000849,10,1000,1000,1400,20220421,SYSTEM
100,1000850,10,1000,1000,1400,20221229,SYSTEM
100,1000851,10,1000,1000,1100,20250509,SYSTEM
100,1000852,10,1000,1100,1200,20240318,SYSTEM
100,1000853,10,1000,1000,1400,20241204,SYSTEM
100,1000854,10,1000,1200,1100,20231114,SYSTEM
100,1000855,10,1000,1200,1100,20250427,SYSTEM
100,1000856,10,1000,1000,1300,20220119,SYSTEM
100,1000857,10,1000,1000,1400,20230923,SYSTEM
100,1000858,10,1000,1200,1200,20240603,SYSTEM
100,1000859,10,1000,1100,1000,20230930,SYSTEM
100,1000860,10,1000,1100,1200,20240903,SYSTEM
100,1000861,10,1000,1200,1400,20220613,SYSTEM
100,1000862,10,1000,1100,1400,20240828,SYSTEM
100,1000863,10,1000,1000,1300,20250102,SYSTEM
100,1000864,10,1000,1100,1000,20231111,SYSTEM
100,1000865,10,1000,1000,1100,20240903,SYSTEM
100,1000866,10,1000,1000,1200,20220924,SYSTEM
100,1000867,10,1000,1200,1100,20251020,SYSTEM
100,1000868,10,1000,1200,1300,20231125,SYSTEM
100,1000869,10,1000,1200,1300,20230816,SYSTEM
100,1000870,10,1000,1100,1000,20230521,SYSTEM
100,1000871,10,1000,1000,1100,20251204,SYSTEM
100,1000872,10,1000,1100,1300,20240312,SYSTEM
100,1000873,10,1000,1100,1300,20250104,SYSTEM
100,1000874,10,1000,1000,1100,20230626,SYSTEM
100,1000875,10,1000,1200,1000,20250518,SYSTEM
100,1000876,10,1000,1000,1400,20230517,SYSTEM
100,1000877,10,1000,1100,1100,20241224,SYSTEM
100,1000878,10,1000,1000,1400,20240929,SYSTEM
100,1000879,10,1000,1000,1100,20240624,SYSTEM
100,1000880,10,1000,1200,1200,20241014,SYSTEM
100,1000881,10,1000,1200,1000,20250720,SYSTEM
100,1000882,10,1000,1100,1100,20241204,SYSTEM
100,1000883,10,1000,1200,1400,20220803,SYSTEM
100,1000884,10,1000,1200,1100,20250724,SYSTEM
100,1000885,10,1000,1200,1100,20230304,SYSTEM
100,1000886,10,1000,1100,1100,20240413,SYSTEM
100,1000887,10,1000,1200,1100,20240123,SYSTEM
100,1000888,10,1000,1100,1000,20230604,SYSTEM
100,1000889,10,1000,1200,1100,20241112,SYSTEM
100,1000890,10,1000,1100,1400,20240403,SYSTEM
100,1000891,10,1000,1000,1400,20221211,SYSTEM
100,1000892,10,1000,1100,1100,20251208,SYSTEM
100,1000893,10,1000,1100,1200,20230630,SYSTEM
100,1000894,10,1000,1200,1200,20220916,SYSTEM
100,1000895,10,1000,1200,1200,20220725,SYSTEM
100,1000896,10,1000,1000,1300,20240621,SYSTEM
100,1000897,10,1000,1000,1000,20220612,SYSTEM
100,1000898,10,1000,1100,1400,20241130,SYSTEM
100,1000899,10,1000,1000,1300,20231123,SYSTEM
100,1000900,10,1000,1200,1000,20240315,SYSTEM
100,1000901,10,1000,1200,1100,20251011,SYSTEM
100,1000902,10,1000,1100,1400,20240609,SYSTEM
100,1000903,10,1000,1200,1400,20231016,SYSTEM
100,1000904,10,1000,1100,1300,20231221,SYSTEM
100,1000905,10,1000,1200,1400,20230604,SYSTEM
100,1000906,10,1000,1000,1200,20251030,SYSTEM
100,1000907,10,1000,1100,1100,20220913,SYSTEM
100,1000908,10,1000,1200,1400,20220614,SYSTEM
100,1000909,10,1000,1100,1300,20220617,SYSTEM
100,1000910,10,1000,1100,1100,20230121,SYSTEM
100,1000911,10,1000,1100,1000,20240702,SYSTEM
100,1000912,10,1000,1200,1200,20221022,SYSTEM
100,1000913,10,1000,1000,1100,20240803,SYSTEM
100,1000914,10,1000,1100,1000,20251030,SYSTEM
100,1000915,10,1000,1000,1400,20231018,SYSTEM
100,1000916,10,1000,1200,1100,20221119,SYSTEM
100,1000917,10,1000,1000,1200,20230613,SYSTEM
100,1000918,10,1000,1000,1100,20221212,SYSTEM
100,1000919,10,1000,1200,1000,20250404,SYSTEM
100,1000920,10,1000,1100,1200,20240714,SYSTEM
100,1000921,10,1000,1000,1400,20250522,SYSTEM
100,1000922,10,1000,1100,1200,20220228,SYSTEM
100,1000923,10,1000,1200,1000,20220505,SYSTEM
100,1000924,10,1000,1100,1300,20240216,SYSTEM
100,1000925,10,1000,1100,1300,20241022,SYSTEM
100,1000926,10,1000,1200,1100,20250224,SYSTEM
100,1000927,10,1000,1000,1400,20220513,SYSTEM
100,1000928,10,1000,1000,1100,20230109,SYSTEM
100,1000929,10,1000,1100,1100,20220320,SYSTEM
100,1000930,10,1000,1100,1100,20230320,SYSTEM
100,1000931,10,1000,1100,1000,20241018,SYSTEM
100,1000932,10,1000,1200,1100,20241011,SYSTEM
100,1000933,10,1000,1100,1100,20241104,SYSTEM
100,1000934,10,1000,1000,1300,20230606,SYSTEM
100,1000935,10,1000,1200,1400,20250206,SYSTEM
100,1000936,10,1000,1000,1200,20220112,SYSTEM
100,1000937,10,1000,1000,1000,20230609,SYSTEM
100,1000938,10,1000,1200,1400,20250527,SYSTEM
100,1000939,10,1000,1100,1000,20250712,SYSTEM
100,1000940,10,1000,1100,1200,20250122,SYSTEM
100,1000941,10,1000,1000,1200,20230325,SYSTEM
100,1000942,10,1000,1100,1300,20230203,SYSTEM
100,1000943,10,1000,1000,1200,20220809,SYSTEM
100,1000944,10,1000,1100,1300,20250407,SYSTEM
100,1000945,10,1000,1100,1400,20250228,SYSTEM
100,1000946,10,1000,1100,1100,20251231,SYSTEM
100,1000947,10,1000,1000,1400,20240206,SYSTEM
100,1000948,10,1000,1000,1100,20240321,SYSTEM
100,1000949,10,1000,1100,1400,20250102,SYSTEM
100,1000950,10,1000,1000,1400,20230906,SYSTEM
100,1000951,10,1000,1000,1300,20221017,SYSTEM
100,1000952,10,1000,1000,1100,20230716,SYSTEM
100,1000953,10,1000,1100,1100,20220419,SYSTEM
100,1000954,10,1000,1200,1100,20220418,SYSTEM
100,1000955,10,1000,1200,1000,20221213,SYSTEM
100,1000956,10,1000,1200,1000,20230220,SYSTEM
