MANDT,LOG_HANDLE,LOGNUMBER,MSG_DATA
100,0000000000000000000133,000004,Message data line 664
100,0000000000000000000133,000005,Message data line 665
100,0000000000000000000134,000001,Message data line 666
100,0000000000000000000134,000002,Message data line 667
100,0000000000000000000134,000003,Message data line 668
100,0000000000000000000134,000004,Message data line 669
100,0000000000000000000134,000005,Message data line 670
100,0000000000000000000135,000001,Message data line 671
100,0000000000000000000135,000002,Message data line 672
100,0000000000000000000135,000003,Message data line 673
100,0000000000000000000135,000004,Message data line 674
100,0000000000000000000135,000005,Message data line 675
100,0000000000000000000136,000001,Message data line 676
100,0000000000000000000136,000002,Message data line 677
100,0000000000000000000136,000003,Message data line 678
100,0000000000000000000136,000004,Message data line 679
100,0000000000000000000136,000005,Message data line 680
100,0000000000000000000137,000001,Message data line 681
100,0000000000000000000137,000002,Message data line 682
100,0000000000000000000137,000003,Message data line 683
100,0000000000000000000137,000004,Message data line 684
100,0000000000000000000137,000005,Message data line 685
100,0000000000000000000138,000001,Message data line 686
100,0000000000000000000138,000002,Message data line 687
100,0000000000000000000138,000003,Message data line 688
100,0000000000000000000138,000004,Message data line 689
100,0000000000000000000138,000005,Message data line 690
100,0000000000000000000139,000001,Message data line 691
100,0000000000000000000139,000002,Message data line 692
100,0000000000000000000139,000003,Message data line 693
100,0000000000000000000139,000004,Message data line 694
100,0000000000000000000139,000005,Message data line 695
100,0000000000000000000140,000001,Message data line 696
100,0000000000000000000140,000002,Message data line 697
100,0000000000000000000140,000003,Message data line 698
100,0000000000000000000140,000004,Message data line 699
100,0000000000000000000140,000005,Message data line 700
100,0000000000000000000141,000001,Message data line 701
100,0000000000000000000141,000002,Message data line 702
100,0000000000000000000141,000003,Message data line 703
100,0000000000000000000141,000004,Message data line 704
100,0000000000000000000141,000005,Message data line 705
100,0000000000000000000142,000001,Message data line 706
100,0000000000000000000142,000002,Message data line 707
100,0000000000000000000142,000003,Message data line 708
100,0000000000000000000142,000004,Message data line 709
100,0000000000000000000142,000005,Message data line 710
100,0000000000000000000143,000001,Message data line 711
100,0000000000000000000143,000002,Message data line 712
100,0000000000000000000143,000003,Message data line 713
100,0000000000000000000143,000004,Message data line 714
100,0000000000000000000143,000005,Message data line 715
100,0000000000000000000144,000001,Message data line 716
100,0000000000000000000144,000002,Message data line 717
100,0000000000000000000144,000003,Message data line 718
100,0000000000000000000144,000004,Message data line 719
100,0000000000000000000144,000005,Message data line 720
100,0000000000000000000145,000001,Message data line 721
100,0000000000000000000145,000002,Message data line 722
100,0000000000000000000145,000003,Message data line 723
100,0000000000000000000145,000004,Message data line 724
100,0000000000000000000145,000005,Message data line 725
100,0000000000000000000146,000001,Message data line 726
100,0000000000000000000146,000002,Message data line 727
100,0000000000000000000146,000003,Message data line 728
100,0000000000000000000146,000004,Message data line 729
100,0000000000000000000146,000005,Message data line 730
100,0000000000000000000147,000001,Message data line 731
100,0000000000000000000147,000002,Message data line 732
100,0000000000000000000147,000003,Message data line 733
100,0000000000000000000147,000004,Message data line 734
100,0000000000000000000147,000005,Message data line 735
100,0000000000000000000148,000001,Message data line 736
100,0000000000000000000148,000002,Message data line 737
100,0000000000000000000148,000003,Message data line 738
100,0000000000000000000148,000004,Message data line 739
100,0000000000000000000148,000005,Message data line 740
100,0000000000000000000149,000001,Message data line 741
100,0000000000000000000149,000002,Message data line 742
100,0000000000000000000149,000003,Message data line 743
100,0000000000000000000149,000004,Message data line 744
100,0000000000000000000149,000005,Message data line 745
100,0000000000000000000150,000001,Message data line 746
100,0000000000000000000150,000002,Message data line 747
100,0000000000000000000150,000003,Message data line 748
100,0000000000000000000150,000004,Message data line 749
100,0000000000000000000150,000005,Message data line 750
100,0000000000000000000151,000001,Message data line 751
100,0000000000000000000151,000002,Message data line 752
100,0000000000000000000151,000003,Message data line 753
100,0000000000000000000151,000004,Message data line 754
100,0000000000000000000151,000005,Message data line 755
100,0000000000000000000152,000001,Message data line 756
100,0000000000000000000152,000002,Message data line 757
100,0000000000000000000152,000003,Message data line 758
100,0000000000000000000152,000004,Message data line 759
100,0000000000000000000152,000005,Message data line 760
100,0000000000000000000153,000001,Message data line 761
100,0000000000000000000153,000002,Message data line 762
100,0000000000000000000153,000003,Message data line 763
100,0000000000000000000153,000004,Message data line 764
100,0000000000000000000153,000005,Message data line 765
100,0000000000000000000154,000001,Message data line 766
100,0000000000000000000154,000002,Message data line 767
100,0000000000000000000154,000003,Message data line 768
100,0000000000000000000154,000004,Message data line 769
100,0000000000000000000154,000005,Message data line 770
100,0000000000000000000155,000001,Message data line 771
100,0000000000000000000155,000002,Message data line 772
100,0000000000000000000155,000003,Message data line 773
100,0000000000000000000155,000004,Message data line 774
100,0000000000000000000155,000005,Message data line 775
100,0000000000000000000156,000001,Message data line 776
100,0000000000000000000156,000002,Message data line 777
100,0000000000000000000156,000003,Message data line 778
100,0000000000000000000156,000004,Message data line 779
100,0000000000000000000156,000005,Message data line 780
100,0000000000000000000157,000001,Message data line 781
100,0000000000000000000157,000002,Message data line 782
100,0000000000000000000157,000003,Message data line 783
100,0000000000000000000157,000004,Message data line 784
100,0000000000000000000157,000005,Message data line 785
100,0000000000000000000158,000001,Message data line 786
100,0000000000000000000158,000002,Message data line 787
100,0000000000000000000158,000003,Message data line 788
100,0000000000000000000158,000004,Message data line 789
100,0000000000000000000158,000005,Message data line 790
100,0000000000000000000159,000001,Message data line 791
