MANDT,BUKRS,KUNNR,UMSKS,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,2000,0000000427,,20230831,0010000377,2024,0010000377,3931.13,EUR
100,1000,0000000275,,20240222,0010000378,2023,0010000378,762.13,EUR
100,2000,0000000251,,20240511,0010000379,2024,0010000379,219.66,EUR
100,1000,0000000267,,20220330,0010000380,2023,0010000380,999.16,EUR
100,2000,0000000181,,20240919,0010000381,2024,0010000381,562.11,EUR
100,1000,0000000183,,20220416,0010000382,2023,0010000382,3289.02,EUR
100,2000,0000000158,,20221114,0010000383,2024,0010000383,4924.66,EUR
100,1000,0000000280,,20220219,0010000384,2023,0010000384,1714.96,EUR
100,2000,0000000239,,20220224,0010000385,2024,0010000385,662.22,EUR
100,1000,0000000194,,20231102,0010000386,2023,0010000386,4675.26,EUR
100,2000,0000000030,,20231228,0010000387,2024,0010000387,2429.53,EUR
100,1000,0000000353,,20240706,0010000388,2023,0010000388,1736.59,EUR
100,2000,0000000339,,20240911,0010000389,2024,0010000389,1531.38,EUR
100,1000,0000000267,,20220821,0010000390,2023,0010000390,3943.85,EUR
100,2000,0000000132,,20230526,0010000391,2024,0010000391,2586.3,EUR
100,1000,0000000429,,20220525,0010000392,2023,0010000392,3859.75,EUR
100,2000,0000000285,,20220209,0010000393,2024,0010000393,1948.77,EUR
100,1000,0000000335,,20241025,0010000394,2023,0010000394,991.49,EUR
100,2000,0000000458,,20231110,0010000395,2024,0010000395,4122.37,EUR
100,1000,0000000187,,20230713,0010000396,2023,0010000396,4341.64,EUR
100,2000,0000000086,,20240710,0010000397,2024,0010000397,2760.64,EUR
100,1000,0000000206,,20230314,0010000398,2023,0010000398,3850.59,EUR
100,2000,0000000262,,20231030,0010000399,2024,0010000399,1890.0,EUR
100,1000,0000000309,,20241102,0010000400,2023,0010000400,3871.92,EUR
100,2000,0000000485,,20221214,0010000401,2024,0010000401,2134.2,EUR
100,1000,0000000265,,20221029,0010000402,2023,0010000402,2185.56,EUR
100,2000,0000000494,,20221016,0010000403,2024,0010000403,1872.12,EUR
100,1000,0000000417,,20240309,0010000404,2023,0010000404,4776.63,EUR
100,2000,0000000152,,20240222,0010000405,2024,0010000405,3249.16,EUR
100,1000,0000000336,,20240819,0010000406,2023,0010000406,1048.92,EUR
100,2000,0000000186,,20220504,0010000407,2024,0010000407,1288.95,EUR
100,1000,0000000036,,20231115,0010000408,2023,0010000408,4749.96,EUR
100,2000,0000000159,,20221231,0010000409,2024,0010000409,3802.42,EUR
100,1000,0000000312,,20220905,0010000410,2023,0010000410,2601.91,EUR
100,2000,0000000245,,20230513,0010000411,2024,0010000411,2036.37,EUR
100,1000,0000000276,,20221021,0010000412,2023,0010000412,1310.82,EUR
100,2000,0000000060,,20241207,0010000413,2024,0010000413,2993.07,EUR
100,1000,0000000005,,20240415,0010000414,2023,0010000414,545.12,EUR
100,2000,0000000012,,20220817,0010000415,2024,0010000415,2325.34,EUR
100,1000,0000000273,,20230207,0010000416,2023,0010000416,4790.04,EUR
100,2000,0000000464,,20230828,0010000417,2024,0010000417,4840.26,EUR
100,1000,0000000043,,20240705,0010000418,2023,0010000418,4650.42,EUR
100,2000,0000000286,,20230723,0010000419,2024,0010000419,4475.84,EUR
100,1000,0000000391,,20220908,0010000420,2023,0010000420,3944.59,EUR
100,2000,0000000216,,20230720,0010000421,2024,0010000421,1629.44,EUR
100,1000,0000000092,,20230527,0010000422,2023,0010000422,315.44,EUR
100,2000,0000000250,,20240527,0010000423,2024,0010000423,3168.67,EUR
100,1000,0000000468,,20220103,0010000424,2023,0010000424,1632.87,EUR
100,2000,0000000069,,20220617,0010000425,2024,0010000425,2180.11,EUR
100,1000,0000000419,,20241207,0010000426,2023,0010000426,1827.68,EUR
100,2000,0000000402,,20230507,0010000427,2024,0010000427,4682.66,EUR
100,1000,0000000008,,20220803,0010000428,2023,0010000428,4741.45,EUR
100,2000,0000000342,,20221030,0010000429,2024,0010000429,4885.4,EUR
100,1000,0000000016,,20220516,0010000430,2023,0010000430,2892.88,EUR
100,2000,0000000311,,20230805,0010000431,2024,0010000431,2657.4,EUR
100,1000,0000000102,,20231109,0010000432,2023,0010000432,672.49,EUR
100,2000,0000000164,,20220114,0010000433,2024,0010000433,1232.62,EUR
100,1000,0000000205,,20230101,0010000434,2023,0010000434,2894.36,EUR
100,2000,0000000328,,20220726,0010000435,2024,0010000435,1053.1,EUR
100,1000,0000000380,,20220301,0010000436,2023,0010000436,1894.59,EUR
100,2000,0000000176,,20230417,0010000437,2024,0010000437,4926.82,EUR
100,1000,0000000153,,20230618,0010000438,2023,0010000438,3262.16,EUR
100,2000,0000000002,,20220825,0010000439,2024,0010000439,4633.49,EUR
100,1000,0000000077,,20220110,0010000440,2023,0010000440,684.62,EUR
100,2000,0000000284,,20231127,0010000441,2024,0010000441,684.23,EUR
100,1000,0000000477,,20230630,0010000442,2023,0010000442,3397.55,EUR
100,2000,0000000486,,20220702,0010000443,2024,0010000443,2088.53,EUR
100,1000,0000000233,,20240107,0010000444,2023,0010000444,529.99,EUR
100,2000,0000000237,,20230519,0010000445,2024,0010000445,4046.08,EUR
100,1000,0000000140,,20220930,0010000446,2023,0010000446,3963.23,EUR
100,2000,0000000279,,20240519,0010000447,2024,0010000447,2741.79,EUR
100,1000,0000000326,,20220219,0010000448,2023,0010000448,2444.37,EUR
100,2000,0000000186,,20230801,0010000449,2024,0010000449,3470.05,EUR
100,1000,0000000440,,20230110,0010000450,2023,0010000450,4810.35,EUR
100,2000,0000000273,,20231121,0010000451,2024,0010000451,2171.26,EUR
100,1000,0000000211,,20240218,0010000452,2023,0010000452,4707.8,EUR
100,2000,0000000271,,20220327,0010000453,2024,0010000453,4100.68,EUR
100,1000,0000000165,,20230821,0010000454,2023,0010000454,826.77,EUR
100,2000,0000000450,,20231211,0010000455,2024,0010000455,3522.41,EUR
100,1000,0000000165,,20241006,0010000456,2023,0010000456,140.69,EUR
100,2000,0000000269,,20230808,0010000457,2024,0010000457,3198.77,EUR
100,1000,0000000076,,20220926,0010000458,2023,0010000458,4468.1,EUR
100,2000,0000000268,,20230217,0010000459,2024,0010000459,2191.14,EUR
100,1000,0000000187,,20240722,0010000460,2023,0010000460,2028.48,EUR
100,2000,0000000409,,20221011,0010000461,2024,0010000461,2518.14,EUR
100,1000,0000000272,,20230127,0010000462,2023,0010000462,4293.9,EUR
100,2000,0000000485,,20240317,0010000463,2024,0010000463,2668.66,EUR
100,1000,0000000316,,20240811,0010000464,2023,0010000464,2344.11,EUR
100,2000,0000000186,,20231018,0010000465,2024,0010000465,1243.85,EUR
100,1000,0000000254,,20240908,0010000466,2023,0010000466,1251.1,EUR
100,2000,0000000197,,20230813,0010000467,2024,0010000467,3477.5,EUR
100,1000,0000000290,,20240712,0010000468,2023,0010000468,693.4,EUR
100,2000,0000000464,,20230409,0010000469,2024,0010000469,667.36,EUR
100,1000,0000000069,,20231101,0010000470,2023,0010000470,1397.83,EUR
100,2000,0000000003,,20221106,0010000471,2024,0010000471,2780.44,EUR
100,1000,0000000364,,20221009,0010000472,2023,0010000472,4414.6,EUR
100,2000,0000000298,,20240503,0010000473,2024,0010000473,2778.61,EUR
100,1000,0000000484,,20240201,0010000474,2023,0010000474,2300.56,EUR
100,2000,0000000282,,20220319,0010000475,2024,0010000475,2247.71,EUR
100,1000,0000000009,,20230104,0010000476,2023,0010000476,2161.89,EUR
100,2000,0000000007,,20230122,0010000477,2024,0010000477,730.61,EUR
100,1000,0000000418,,20230819,0010000478,2023,0010000478,643.69,EUR
100,2000,0000000490,,20230706,0010000479,2024,0010000479,4944.3,EUR
100,1000,0000000377,,20230103,0010000480,2023,0010000480,2705.34,EUR
100,2000,0000000445,,20230510,0010000481,2024,0010000481,4764.62,EUR
100,1000,0000000024,,20240916,0010000482,2023,0010000482,3191.33,EUR
100,2000,0000000494,,20220331,0010000483,2024,0010000483,2172.21,EUR
100,1000,0000000349,,20240111,0010000484,2023,0010000484,469.19,EUR
100,2000,0000000095,,20220808,0010000485,2024,0010000485,3419.05,EUR
100,1000,0000000204,,20240615,0010000486,2023,0010000486,814.37,EUR
100,2000,0000000262,,20231014,0010000487,2024,0010000487,1694.42,EUR
100,1000,0000000405,,20231122,0010000488,2023,0010000488,1921.58,EUR
100,2000,0000000180,,20241204,0010000489,2024,0010000489,3209.13,EUR
100,1000,0000000213,,20240109,0010000490,2023,0010000490,622.1,EUR
100,2000,0000000059,,20230218,0010000491,2024,0010000491,3747.25,EUR
100,1000,0000000344,,20220919,0010000492,2023,0010000492,1191.34,EUR
100,2000,0000000375,,20241217,0010000493,2024,0010000493,3365.06,EUR
100,1000,0000000369,,20241024,0010000494,2023,0010000494,795.56,EUR
100,2000,0000000449,,20221026,0010000495,2024,0010000495,2778.82,EUR
100,1000,0000000418,,20230622,0010000496,2023,0010000496,1205.87,EUR
100,2000,0000000274,,20220620,0010000497,2024,0010000497,3661.94,EUR
100,1000,0000000203,,20220927,0010000498,2023,0010000498,1295.91,EUR
100,2000,0000000317,,20230903,0010000499,2024,0010000499,1469.25,EUR
100,1000,0000000225,,20231106,0010000500,2023,0010000500,3857.72,EUR
100,2000,0000000120,,20240925,0010000501,2024,0010000501,2530.36,EUR
100,1000,0000000023,,20240209,0010000502,2023,0010000502,1590.64,EUR
100,2000,0000000422,,20220403,0010000503,2024,0010000503,4776.48,EUR
100,1000,0000000142,,20230204,0010000504,2023,0010000504,4426.43,EUR
100,2000,0000000261,,20231114,0010000505,2024,0010000505,3741.54,EUR
100,1000,0000000481,,20230408,0010000506,2023,0010000506,2883.05,EUR
100,2000,0000000125,,20220723,0010000507,2024,0010000507,1665.74,EUR
100,1000,0000000393,,20230227,0010000508,2023,0010000508,2492.44,EUR
100,2000,0000000195,,20230228,0010000509,2024,0010000509,3973.67,EUR
100,1000,0000000404,,20240715,0010000510,2023,0010000510,3248.98,EUR
100,2000,0000000247,,20241028,0010000511,2024,0010000511,1555.47,EUR
100,1000,0000000176,,20220515,0010000512,2023,0010000512,2985.73,EUR
100,2000,0000000051,,20220205,0010000513,2024,0010000513,232.5,EUR
100,1000,0000000370,,20230807,0010000514,2023,0010000514,3069.28,EUR
100,2000,0000000098,,20240917,0010000515,2024,0010000515,2933.96,EUR
100,1000,0000000141,,20240622,0010000516,2023,0010000516,1990.33,EUR
100,2000,0000000161,,20220524,0010000517,2024,0010000517,2463.44,EUR
100,1000,0000000136,,20240430,0010000518,2023,0010000518,3212.22,EUR
100,2000,0000000188,,20230614,0010000519,2024,0010000519,2833.56,EUR
100,1000,0000000161,,20220329,0010000520,2023,0010000520,3403.72,EUR
100,2000,0000000006,,20220106,0010000521,2024,0010000521,4630.33,EUR
100,1000,0000000478,,20230810,0010000522,2023,0010000522,747.9,EUR
100,2000,0000000450,,20231130,0010000523,2024,0010000523,1181.62,EUR
100,1000,0000000035,,20220220,0010000524,2023,0010000524,2647.18,EUR
100,2000,0000000240,,20230612,0010000525,2024,0010000525,3473.45,EUR
100,1000,0000000026,,20220525,0010000526,2023,0010000526,4377.24,EUR
100,2000,0000000338,,20221210,0010000527,2024,0010000527,2590.63,EUR
100,1000,0000000474,,20221111,0010000528,2023,0010000528,2743.96,EUR
100,2000,0000000194,,20230519,0010000529,2024,0010000529,621.01,EUR
100,1000,0000000475,,20240305,0010000530,2023,0010000530,1471.86,EUR
100,2000,0000000286,,20240207,0010000531,2024,0010000531,3050.38,EUR
100,1000,0000000480,,20240426,0010000532,2023,0010000532,3095.08,EUR
100,2000,0000000156,,20230226,0010000533,2024,0010000533,2212.04,EUR
100,1000,0000000267,,20220313,0010000534,2023,0010000534,924.19,EUR
100,2000,0000000232,,20230305,0010000535,2024,0010000535,4984.29,EUR
100,1000,0000000028,,20230720,0010000536,2023,0010000536,2019.83,EUR
100,2000,0000000134,,20240319,0010000537,2024,0010000537,4439.57,EUR
100,1000,0000000169,,20240715,0010000538,2023,0010000538,4923.06,EUR
100,2000,0000000369,,20220727,0010000539,2024,0010000539,1056.79,EUR
100,1000,0000000315,,20220116,0010000540,2023,0010000540,4347.42,EUR
100,2000,0000000048,,20240706,0010000541,2024,0010000541,4007.46,EUR
100,1000,0000000414,,20240504,0010000542,2023,0010000542,3402.59,EUR
100,2000,0000000314,,20230819,0010000543,2024,0010000543,1016.08,EUR
100,1000,0000000139,,20231027,0010000544,2023,0010000544,1385.96,EUR
100,2000,0000000069,,20231214,0010000545,2024,0010000545,4205.35,EUR
100,1000,0000000044,,20230918,0010000546,2023,0010000546,2473.09,EUR
100,2000,0000000152,,20230310,0010000547,2024,0010000547,567.4,EUR
100,1000,0000000461,,20240116,0010000548,2023,0010000548,2745.23,EUR
100,2000,0000000023,,20240715,0010000549,2024,0010000549,133.24,EUR
100,1000,0000000041,,20220211,0010000550,2023,0010000550,4968.95,EUR
100,2000,0000000431,,20220203,0010000551,2024,0010000551,4075.94,EUR
100,1000,0000000053,,20231111,0010000552,2023,0010000552,3896.53,EUR
100,2000,0000000080,,20230908,0010000553,2024,0010000553,3193.39,EUR
100,1000,0000000323,,20220330,0010000554,2023,0010000554,2743.67,EUR
100,2000,0000000444,,20221029,0010000555,2024,0010000555,4691.84,EUR
100,1000,0000000037,,20221015,0010000556,2023,0010000556,3705.03,EUR
100,2000,0000000442,,20240811,0010000557,2024,0010000557,2229.87,EUR
100,1000,0000000286,,20220425,0010000558,2023,0010000558,2074.33,EUR
100,2000,0000000217,,20240921,0010000559,2024,0010000559,153.48,EUR
100,1000,0000000489,,20231006,0010000560,2023,0010000560,4387.38,EUR
100,2000,0000000213,,20220301,0010000561,2024,0010000561,1782.12,EUR
100,1000,0000000190,,20230430,0010000562,2023,0010000562,2705.66,EUR
100,2000,0000000140,,20240210,0010000563,2024,0010000563,4637.8,EUR
100,1000,0000000430,,20240507,0010000564,2023,0010000564,2757.51,EUR
100,2000,0000000262,,20240511,0010000565,2024,0010000565,3726.88,EUR
100,1000,0000000158,,20240218,0010000566,2023,0010000566,701.56,EUR
100,2000,0000000247,,20240904,0010000567,2024,0010000567,4036.64,EUR
100,1000,0000000236,,20230302,0010000568,2023,0010000568,453.46,EUR
100,2000,0000000115,,20220123,0010000569,2024,0010000569,1069.62,EUR
100,1000,0000000499,,20240914,0010000570,2023,0010000570,870.1,EUR
100,2000,0000000050,,20240721,0010000571,2024,0010000571,3700.95,EUR
100,1000,0000000231,,20241214,0010000572,2023,0010000572,4803.51,EUR
100,2000,0000000063,,20230710,0010000573,2024,0010000573,4439.9,EUR
100,1000,0000000142,,20221227,0010000574,2023,0010000574,779.93,EUR
100,2000,0000000100,,20231127,0010000575,2024,0010000575,891.65,EUR
100,1000,0000000184,,20230425,0010000576,2023,0010000576,1172.36,EUR
100,2000,0000000345,,20230911,0010000577,2024,0010000577,3955.31,EUR
100,1000,0000000151,,20220603,0010000578,2023,0010000578,4678.73,EUR
100,2000,0000000247,,20220504,0010000579,2024,0010000579,3002.21,EUR
100,1000,0000000049,,20231113,0010000580,2023,0010000580,3114.02,EUR
100,2000,0000000144,,20240714,0010000581,2024,0010000581,373.79,EUR
100,1000,0000000172,,20221027,0010000582,2023,0010000582,654.91,EUR
100,2000,0000000166,,20220306,0010000583,2024,0010000583,1382.78,EUR
100,1000,0000000040,,20230406,0010000584,2023,0010000584,1170.8,EUR
100,2000,0000000221,,20230123,0010000585,2024,0010000585,2900.28,EUR
100,1000,0000000111,,20230607,0010000586,2023,0010000586,4029.19,EUR
100,2000,0000000247,,20240614,0010000587,2024,0010000587,498.43,EUR
100,1000,0000000016,,20230327,0010000588,2023,0010000588,754.63,EUR
100,2000,0000000002,,20221230,0010000589,2024,0010000589,3756.35,EUR
100,1000,0000000478,,20230225,0010000590,2023,0010000590,3298.63,EUR
100,2000,0000000295,,20241115,0010000591,2024,0010000591,3949.48,EUR
100,1000,0000000244,,20241003,0010000592,2023,0010000592,749.44,EUR
100,2000,0000000274,,20230302,0010000593,2024,0010000593,2265.14,EUR
100,1000,0000000165,,20220416,0010000594,2023,0010000594,2515.63,EUR
100,2000,0000000334,,20240919,0010000595,2024,0010000595,3983.13,EUR
100,1000,0000000429,,20221012,0010000596,2023,0010000596,812.67,EUR
100,2000,0000000423,,20240726,0010000597,2024,0010000597,3564.67,EUR
100,1000,0000000265,,20231216,0010000598,2023,0010000598,810.65,EUR
100,2000,0000000028,,20240423,0010000599,2024,0010000599,1945.34,EUR
100,1000,0000000205,,20230917,0010000600,2023,0010000600,1269.34,EUR
100,2000,0000000010,,20240913,0010000601,2024,0010000601,2942.93,EUR
100,1000,0000000330,,20231117,0010000602,2023,0010000602,4787.18,EUR
100,2000,0000000217,,20220718,0010000603,2024,0010000603,3593.89,EUR
100,1000,0000000385,,20221202,0010000604,2023,0010000604,687.06,EUR
100,2000,0000000404,,20230106,0010000605,2024,0010000605,4492.21,EUR
100,1000,0000000132,,20230328,0010000606,2023,0010000606,4103.25,EUR
100,2000,0000000375,,20220411,0010000607,2024,0010000607,3940.7,EUR
100,1000,0000000067,,20230409,0010000608,2023,0010000608,4532.73,EUR
100,2000,0000000363,,20240719,0010000609,2024,0010000609,2559.13,EUR
100,1000,0000000351,,20240404,0010000610,2023,0010000610,4664.22,EUR
100,2000,0000000187,,20230226,0010000611,2024,0010000611,964.31,EUR
100,1000,0000000209,,20220823,0010000612,2023,0010000612,2281.51,EUR
100,2000,0000000055,,20230415,0010000613,2024,0010000613,721.25,EUR
100,1000,0000000237,,20220301,0010000614,2023,0010000614,1271.26,EUR
100,2000,0000000233,,20240819,0010000615,2024,0010000615,2005.31,EUR
100,1000,0000000447,,20220804,0010000616,2023,0010000616,4313.15,EUR
100,2000,0000000490,,20240225,0010000617,2024,0010000617,4538.3,EUR
100,1000,0000000216,,20241110,0010000618,2023,0010000618,2309.43,EUR
100,2000,0000000174,,20240117,0010000619,2024,0010000619,570.51,EUR
100,1000,0000000434,,20220907,0010000620,2023,0010000620,1477.0,EUR
100,2000,0000000106,,20241108,0010000621,2024,0010000621,238.48,EUR
100,1000,0000000382,,20241112,0010000622,2023,0010000622,119.33,EUR
100,2000,0000000238,,20220130,0010000623,2024,0010000623,1060.07,EUR
100,1000,0000000152,,20230513,0010000624,2023,0010000624,3484.8,EUR
100,2000,0000000237,,20240924,0010000625,2024,0010000625,3652.12,EUR
100,1000,0000000214,,20220624,0010000626,2023,0010000626,1816.03,EUR
100,2000,0000000084,,20230606,0010000627,2024,0010000627,158.07,EUR
100,1000,0000000112,,20240515,0010000628,2023,0010000628,4531.9,EUR
100,2000,0000000482,,20231217,0010000629,2024,0010000629,4932.21,EUR
100,1000,0000000107,,20231230,0010000630,2023,0010000630,4954.54,EUR
100,2000,0000000121,,20240330,0010000631,2024,0010000631,3577.51,EUR
100,1000,0000000110,,20230805,0010000632,2023,0010000632,4932.95,EUR
100,2000,0000000122,,20221122,0010000633,2024,0010000633,2129.62,EUR
100,1000,0000000286,,20220209,0010000634,2023,0010000634,1313.37,EUR
100,2000,0000000198,,20231216,0010000635,2024,0010000635,4770.62,EUR
100,1000,0000000174,,20240325,0010000636,2023,0010000636,2960.26,EUR
100,2000,0000000128,,20220628,0010000637,2024,0010000637,2724.73,EUR
100,1000,0000000181,,20241211,0010000638,2023,0010000638,4092.7,EUR
100,2000,0000000309,,20220524,0010000639,2024,0010000639,2957.33,EUR
100,1000,0000000394,,20230824,0010000640,2023,0010000640,1884.24,EUR
100,2000,0000000436,,20240418,0010000641,2024,0010000641,360.04,EUR
100,1000,0000000483,,20220909,0010000642,2023,0010000642,1350.98,EUR
100,2000,0000000013,,20220526,0010000643,2024,0010000643,4576.58,EUR
100,1000,0000000223,,20241101,0010000644,2023,0010000644,1265.59,EUR
