MANDT,AUFNR,POSNR,MATNR,PSMNG,MEINS,WERKS
100,1000582,0001,MAT000499,8576,ST,1100
100,1000583,0001,MAT000250,5654,ST,1200
100,1000584,0001,MAT000075,8355,ST,1000
100,1000585,0001,MAT000310,3728,ST,1200
100,1000586,0001,MAT000018,1185,ST,1200
100,1000587,0001,MAT000344,790,ST,1000
100,1000588,0001,MAT000016,7262,ST,1100
100,1000589,0001,MAT000012,7571,ST,1100
100,1000590,0001,MAT000195,4940,ST,1000
100,1000591,0001,MAT000008,1310,ST,1200
100,1000592,0001,MAT000301,806,ST,1100
100,1000593,0001,MAT000343,2001,ST,1200
100,1000594,0001,MAT000249,2890,ST,1100
100,1000595,0001,MAT000070,3804,ST,1200
100,1000596,0001,MAT000192,100,ST,1000
100,1000597,0001,MAT000453,3388,ST,1100
100,1000598,0001,MAT000194,2703,ST,1100
100,1000599,0001,MAT000379,9546,ST,1000
100,1000600,0001,MAT000275,1708,ST,1200
100,1000601,0001,MAT000282,5553,ST,1200
100,1000602,0001,MAT000109,9177,ST,1000
100,1000603,0001,MAT000289,8200,ST,1100
100,1000604,0001,MAT000249,435,ST,1000
100,1000605,0001,MAT000335,2443,ST,1000
100,1000606,0001,MAT000111,761,ST,1000
100,1000607,0001,MAT000238,3240,ST,1200
100,1000608,0001,MAT000312,4413,ST,1100
100,1000609,0001,MAT000213,5720,ST,1200
100,1000610,0001,MAT000343,9583,ST,1000
100,1000611,0001,MAT000175,443,ST,1200
100,1000612,0001,MAT000235,8143,ST,1200
100,1000613,0001,MAT000297,5211,ST,1000
100,1000614,0001,MAT000100,257,ST,1000
100,1000615,0001,MAT000403,9960,ST,1000
100,1000616,0001,MAT000238,1979,ST,1100
100,1000617,0001,MAT000487,5702,ST,1000
100,1000618,0001,MAT000200,2988,ST,1000
100,1000619,0001,MAT000414,2644,ST,1100
100,1000620,0001,MAT000297,1787,ST,1200
100,1000621,0001,MAT000007,4564,ST,1000
100,1000622,0001,MAT000404,8370,ST,1000
100,1000623,0001,MAT000290,826,ST,1000
100,1000624,0001,MAT000124,666,ST,1100
100,1000625,0001,MAT000258,9768,ST,1100
100,1000626,0001,MAT000002,3845,ST,1100
100,1000627,0001,MAT000144,8223,ST,1100
100,1000628,0001,MAT000261,581,ST,1200
100,1000629,0001,MAT000280,8259,ST,1200
100,1000630,0001,MAT000192,478,ST,1000
100,1000631,0001,MAT000221,3159,ST,1200
100,1000632,0001,MAT000104,4469,ST,1000
100,1000633,0001,MAT000181,1853,ST,1000
100,1000634,0001,MAT000135,8112,ST,1100
100,1000635,0001,MAT000002,261,ST,1200
100,1000636,0001,MAT000012,6717,ST,1200
100,1000637,0001,MAT000148,348,ST,1200
100,1000638,0001,MAT000216,3074,ST,1000
100,1000639,0001,MAT000080,9163,ST,1100
100,1000640,0001,MAT000261,4440,ST,1000
100,1000641,0001,MAT000417,6056,ST,1200
100,1000642,0001,MAT000433,1353,ST,1200
100,1000643,0001,MAT000274,8617,ST,1200
100,1000644,0001,MAT000341,967,ST,1100
100,1000645,0001,MAT000417,2243,ST,1100
100,1000646,0001,MAT000173,5577,ST,1200
100,1000647,0001,MAT000167,2391,ST,1100
100,1000648,0001,MAT000221,5274,ST,1000
100,1000649,0001,MAT000001,9325,ST,1000
100,1000650,0001,MAT000304,5045,ST,1100
100,1000651,0001,MAT000144,2925,ST,1000
100,1000652,0001,MAT000282,5663,ST,1200
100,1000653,0001,MAT000124,5844,ST,1100
100,1000654,0001,MAT000095,6017,ST,1100
100,1000655,0001,MAT000064,2048,ST,1100
100,1000656,0001,MAT000355,2860,ST,1100
100,1000657,0001,MAT000009,1006,ST,1000
100,1000658,0001,MAT000440,9251,ST,1100
100,1000659,0001,MAT000109,9028,ST,1200
100,1000660,0001,MAT000250,384,ST,1000
100,1000661,0001,MAT000282,3412,ST,1200
100,1000662,0001,MAT000483,1969,ST,1100
100,1000663,0001,MAT000468,8532,ST,1000
100,1000664,0001,MAT000205,9787,ST,1100
100,1000665,0001,MAT000365,4652,ST,1100
100,1000666,0001,MAT000176,3753,ST,1000
100,1000667,0001,MAT000143,8899,ST,1000
100,1000668,0001,MAT000329,9828,ST,1100
100,1000669,0001,MAT000289,6938,ST,1200
100,1000670,0001,MAT000421,389,ST,1200
100,1000671,0001,MAT000135,766,ST,1000
100,1000672,0001,MAT000497,7674,ST,1200
100,1000673,0001,MAT000249,7436,ST,1100
100,1000674,0001,MAT000344,1204,ST,1200
100,1000675,0001,MAT000266,4396,ST,1000
100,1000676,0001,MAT000066,3268,ST,1100
100,1000677,0001,MAT000104,4064,ST,1100
100,1000678,0001,MAT000017,8175,ST,1200
100,1000679,0001,MAT000465,6554,ST,1200
100,1000680,0001,MAT000181,4296,ST,1200
100,1000681,0001,MAT000176,3039,ST,1100
100,1000682,0001,MAT000414,1917,ST,1200
100,1000683,0001,MAT000347,7554,ST,1100
100,1000684,0001,MAT000402,7993,ST,1000
100,1000685,0001,MAT000108,3700,ST,1100
100,1000686,0001,MAT000082,928,ST,1000
100,1000687,0001,MAT000239,5885,ST,1100
100,1000688,0001,MAT000343,4224,ST,1100
100,1000689,0001,MAT000375,5027,ST,1200
100,1000690,0001,MAT000153,8216,ST,1100
100,1000691,0001,MAT000065,1987,ST,1200
100,1000692,0001,MAT000280,1344,ST,1100
100,1000693,0001,MAT000281,1747,ST,1000
100,1000694,0001,MAT000178,1187,ST,1000
100,1000695,0001,MAT000255,7502,ST,1200
100,1000696,0001,MAT000010,9005,ST,1000
100,1000697,0001,MAT000109,7426,ST,1200
100,1000698,0001,MAT000343,5630,ST,1000
100,1000699,0001,MAT000153,5611,ST,1100
100,1000700,0001,MAT000093,6909,ST,1100
100,1000701,0001,MAT000143,3467,ST,1000
100,1000702,0001,MAT000238,1165,ST,1100
100,1000703,0001,MAT000371,8670,ST,1100
100,1000704,0001,MAT000294,717,ST,1200
100,1000705,0001,MAT000194,3026,ST,1100
100,1000706,0001,MAT000354,7348,ST,1200
100,1000707,0001,MAT000016,7321,ST,1000
100,1000708,0001,MAT000095,4051,ST,1100
100,1000709,0001,MAT000075,1638,ST,1100
100,1000710,0001,MAT000497,2761,ST,1200
100,1000711,0001,MAT000017,9769,ST,1100
100,1000712,0001,MAT000263,7542,ST,1000
100,1000713,0001,MAT000153,8200,ST,1100
100,1000714,0001,MAT000242,4428,ST,1200
100,1000715,0001,MAT000483,6362,ST,1000
100,1000716,0001,MAT000082,7795,ST,1100
100,1000717,0001,MAT000124,1152,ST,1200
100,1000718,0001,MAT000205,1896,ST,1000
100,1000719,0001,MAT000428,6964,ST,1200
100,1000720,0001,MAT000220,2111,ST,1100
100,1000721,0001,MAT000195,6976,ST,1100
100,1000722,0001,MAT000491,1922,ST,1000
100,1000723,0001,MAT000249,176,ST,1200
100,1000724,0001,MAT000422,9152,ST,1200
100,1000725,0001,MAT000297,1047,ST,1000
100,1000726,0001,MAT000404,4882,ST,1100
100,1000727,0001,MAT000379,1978,ST,1200
100,1000728,0001,MAT000010,5795,ST,1000
100,1000729,0001,MAT000197,9016,ST,1100
100,1000730,0001,MAT000221,2436,ST,1100
100,1000731,0001,MAT000122,2752,ST,1200
100,1000732,0001,MAT000014,1203,ST,1200
100,1000733,0001,MAT000173,6006,ST,1200
100,1000734,0001,MAT000358,7349,ST,1200
100,1000735,0001,MAT000191,3221,ST,1100
100,1000736,0001,MAT000471,5518,ST,1100
100,1000737,0001,MAT000282,3140,ST,1000
100,1000738,0001,MAT000064,8775,ST,1000
100,1000739,0001,MAT000012,3500,ST,1100
100,1000740,0001,MAT000077,8725,ST,1000
100,1000741,0001,MAT000005,5551,ST,1200
100,1000742,0001,MAT000095,5849,ST,1000
100,1000743,0001,MAT000402,4063,ST,1100
100,1000744,0001,MAT000205,397,ST,1000
100,1000745,0001,MAT000216,2435,ST,1100
100,1000746,0001,MAT000083,4462,ST,1000
100,1000747,0001,MAT000100,9570,ST,1100
100,1000748,0001,MAT000242,7435,ST,1200
100,1000749,0001,MAT000080,1523,ST,1100
100,1000750,0001,MAT000497,9434,ST,1200
100,1000751,0001,MAT000411,2957,ST,1000
100,1000752,0001,MAT000010,3289,ST,1200
100,1000753,0001,MAT000426,7573,ST,1000
100,1000754,0001,MAT000426,4295,ST,1200
100,1000755,0001,MAT000010,4183,ST,1000
100,1000756,0001,MAT000075,5778,ST,1000
100,1000757,0001,MAT000015,3157,ST,1000
100,1000758,0001,MAT000487,1377,ST,1000
100,1000759,0001,MAT000358,5456,ST,1200
100,1000760,0001,MAT000431,3700,ST,1100
100,1000761,0001,MAT000175,5557,ST,1000
100,1000762,0001,MAT000109,7072,ST,1000
100,1000763,0001,MAT000347,497,ST,1100
100,1000764,0001,MAT000179,4834,ST,1200
100,1000765,0001,MAT000124,1059,ST,1200
100,1000766,0001,MAT000335,9036,ST,1000
100,1000767,0001,MAT000144,7656,ST,1100
100,1000768,0001,MAT000104,8728,ST,1000
100,1000769,0001,MAT000335,1974,ST,1100
100,1000770,0001,MAT000086,4335,ST,1000
100,1000771,0001,MAT000499,8667,ST,1200
100,1000772,0001,MAT000304,8453,ST,1000
100,1000773,0001,MAT000009,9170,ST,1100
100,1000774,0001,MAT000402,1733,ST,1000
100,1000775,0001,MAT000194,9258,ST,1200
100,1000776,0001,MAT000005,4654,ST,1200
100,1000777,0001,MAT000419,6602,ST,1200
100,1000778,0001,MAT000428,3434,ST,1200
100,1000779,0001,MAT000275,9499,ST,1200
100,1000780,0001,MAT000192,6980,ST,1000
100,1000781,0001,MAT000113,8874,ST,1000
100,1000782,0001,MAT000005,2139,ST,1100
100,1000783,0001,MAT000086,8340,ST,1000
100,1000784,0001,MAT000293,2169,ST,1200
100,1000785,0001,MAT000499,1611,ST,1200
100,1000786,0001,MAT000231,8321,ST,1200
100,1000787,0001,MAT000197,9616,ST,1100
100,1000788,0001,MAT000153,7002,ST,1100
100,1000789,0001,MAT000017,8921,ST,1000
100,1000790,0001,MAT000262,2561,ST,1200
100,1000791,0001,MAT000014,4199,ST,1000
100,1000792,0001,MAT000171,5508,ST,1200
100,1000793,0001,MAT000071,3857,ST,1100
100,1000794,0001,MAT000294,6951,ST,1200
100,1000795,0001,MAT000181,8612,ST,1000
100,1000796,0001,MAT000282,4544,ST,1200
100,1000797,0001,MAT000235,4959,ST,1000
100,1000798,0001,MAT000216,1591,ST,1000
100,1000799,0001,MAT000194,7841,ST,1100
100,1000800,0001,MAT000113,4708,ST,1100
100,1000801,0001,MAT000315,5890,ST,1100
100,1000802,0001,MAT000379,4809,ST,1200
100,1000803,0001,MAT000275,8998,ST,1200
100,1000804,0001,MAT000221,4016,ST,1100
100,1000805,0001,MAT000015,4470,ST,1100
100,1000806,0001,MAT000379,1162,ST,1100
100,1000807,0001,MAT000168,9972,ST,1000
100,1000808,0001,MAT000016,9888,ST,1100
100,1000809,0001,MAT000122,8108,ST,1100
100,1000810,0001,MAT000222,5124,ST,1000
100,1000811,0001,MAT000009,2123,ST,1100
100,1000812,0001,MAT000468,7389,ST,1000
100,1000813,0001,MAT000402,1898,ST,1000
100,1000814,0001,MAT000086,6641,ST,1100
100,1000815,0001,MAT000069,6266,ST,1100
100,1000816,0001,MAT000150,9711,ST,1100
100,1000817,0001,MAT000080,876,ST,1200
100,1000818,0001,MAT000005,1564,ST,1200
100,1000819,0001,MAT000014,7878,ST,1100
100,1000820,0001,MAT000242,7708,ST,1100
100,1000821,0001,MAT000500,5820,ST,1100
100,1000822,0001,MAT000329,1910,ST,1200
100,1000823,0001,MAT000310,9262,ST,1200
100,1000824,0001,MAT000312,5422,ST,1100
100,1000825,0001,MAT000468,6743,ST,1000
100,1000826,0001,MAT000111,2046,ST,1100
100,1000827,0001,MAT000344,4232,ST,1200
100,1000828,0001,MAT000282,4997,ST,1100
100,1000829,0001,MAT000070,3289,ST,1100
100,1000830,0001,MAT000201,3777,ST,1100
100,1000831,0001,MAT000297,7222,ST,1100
100,1000832,0001,MAT000018,9208,ST,1100
100,1000833,0001,MAT000221,4913,ST,1200
100,1000834,0001,MAT000183,737,ST,1100
100,1000835,0001,MAT000304,9865,ST,1000
100,1000836,0001,MAT000071,2364,ST,1100
100,1000837,0001,MAT000468,800,ST,1000
100,1000838,0001,MAT000201,4973,ST,1100
100,1000839,0001,MAT000005,9049,ST,1200
100,1000840,0001,MAT000176,589,ST,1000
100,1000841,0001,MAT000086,1252,ST,1100
100,1000842,0001,MAT000402,2139,ST,1200
100,1000843,0001,MAT000014,2677,ST,1100
100,1000844,0001,MAT000014,387,ST,1000
100,1000845,0001,MAT000433,9654,ST,1100
100,1000846,0001,MAT000181,1765,ST,1200
100,1000847,0001,MAT000440,7718,ST,1100
100,1000848,0001,MAT000001,2401,ST,1200
100,1000849,0001,MAT000117,6132,ST,1000
100,1000850,0001,MAT000352,188,ST,1000
100,1000851,0001,MAT000183,2539,ST,1000
100,1000852,0001,MAT000431,9395,ST,1100
100,1000853,0001,MAT000258,5305,ST,1000
100,1000854,0001,MAT000402,1323,ST,1200
100,1000855,0001,MAT000008,1230,ST,1200
100,1000856,0001,MAT000500,2998,ST,1000
100,1000857,0001,MAT000213,7218,ST,1000
100,1000858,0001,MAT000082,4271,ST,1200
100,1000859,0001,MAT000421,6835,ST,1100
100,1000860,0001,MAT000153,337,ST,1100
100,1000861,0001,MAT000343,6836,ST,1200
100,1000862,0001,MAT000086,5415,ST,1100
100,1000863,0001,MAT000262,8739,ST,1000
100,1000864,0001,MAT000125,6563,ST,1100
100,1000865,0001,MAT000221,5779,ST,1000
100,1000866,0001,MAT000159,8805,ST,1000
100,1000867,0001,MAT000135,7090,ST,1200
100,1000868,0001,MAT000086,6979,ST,1200
100,1000869,0001,MAT000231,3460,ST,1200
100,1000870,0001,MAT000011,7360,ST,1100
100,1000871,0001,MAT000383,8156,ST,1000
100,1000872,0001,MAT000376,4183,ST,1100
100,1000873,0001,MAT000189,6660,ST,1100
100,1000874,0001,MAT000242,7348,ST,1000
100,1000875,0001,MAT000431,8323,ST,1200
100,1000876,0001,MAT000173,9506,ST,1000
100,1000877,0001,MAT000487,5492,ST,1100
100,1000878,0001,MAT000113,8214,ST,1000
100,1000879,0001,MAT000289,5140,ST,1000
100,1000880,0001,MAT000431,5867,ST,1200
100,1000881,0001,MAT000001,1540,ST,1200
100,1000882,0001,MAT000111,3380,ST,1100
100,1000883,0001,MAT000159,1453,ST,1200
100,1000884,0001,MAT000468,9306,ST,1200
100,1000885,0001,MAT000344,7738,ST,1200
100,1000886,0001,MAT000304,7239,ST,1100
100,1000887,0001,MAT000064,782,ST,1200
100,1000888,0001,MAT000433,391,ST,1100
100,1000889,0001,MAT000200,8120,ST,1200
100,1000890,0001,MAT000065,9548,ST,1100
100,1000891,0001,MAT000249,1432,ST,1000
100,1000892,0001,MAT000417,8859,ST,1100
100,1000893,0001,MAT000080,7840,ST,1100
100,1000894,0001,MAT000007,3566,ST,1200
100,1000895,0001,MAT000239,5282,ST,1200
100,1000896,0001,MAT000371,9894,ST,1000
100,1000897,0001,MAT000281,5932,ST,1000
100,1000898,0001,MAT000404,5771,ST,1100
100,1000899,0001,MAT000199,3848,ST,1000
100,1000900,0001,MAT000178,2728,ST,1200
100,1000901,0001,MAT000100,6635,ST,1200
100,1000902,0001,MAT000122,6943,ST,1100
100,1000903,0001,MAT000235,2851,ST,1200
100,1000904,0001,MAT000017,3622,ST,1100
100,1000905,0001,MAT000117,7111,ST,1200
100,1000906,0001,MAT000011,1706,ST,1000
100,1000907,0001,MAT000064,8973,ST,1100
100,1000908,0001,MAT000497,4936,ST,1200
100,1000909,0001,MAT000491,5611,ST,1100
100,1000910,0001,MAT000080,6249,ST,1100
100,1000911,0001,MAT000075,9394,ST,1100
100,1000912,0001,MAT000179,7324,ST,1200
100,1000913,0001,MAT000499,3550,ST,1000
100,1000914,0001,MAT000211,8843,ST,1100
100,1000915,0001,MAT000211,7096,ST,1000
100,1000916,0001,MAT000344,8451,ST,1200
100,1000917,0001,MAT000135,7073,ST,1000
100,1000918,0001,MAT000329,6547,ST,1000
100,1000919,0001,MAT000294,4880,ST,1200
100,1000920,0001,MAT000367,3009,ST,1100
100,1000921,0001,MAT000167,6109,ST,1000
100,1000922,0001,MAT000167,336,ST,1100
100,1000923,0001,MAT000082,8382,ST,1200
100,1000924,0001,MAT000310,8142,ST,1100
100,1000925,0001,MAT000069,5531,ST,1100
100,1000926,0001,MAT000152,6016,ST,1200
100,1000927,0001,MAT000010,1825,ST,1000
100,1000928,0001,MAT000301,2745,ST,1000
100,1000929,0001,MAT000258,9382,ST,1100
100,1000930,0001,MAT000176,7187,ST,1100
100,1000931,0001,MAT000347,353,ST,1100
100,1000932,0001,MAT000355,5044,ST,1200
100,1000933,0001,MAT000014,2184,ST,1100
100,1000934,0001,MAT000491,9726,ST,1000
100,1000935,0001,MAT000183,5879,ST,1200
100,1000936,0001,MAT000006,3036,ST,1000
100,1000937,0001,MAT000266,4157,ST,1000
100,1000938,0001,MAT000412,7678,ST,1200
100,1000939,0001,MAT000148,8873,ST,1100
100,1000940,0001,MAT000195,4117,ST,1100
100,1000941,0001,MAT000011,9589,ST,1000
100,1000942,0001,MAT000329,6374,ST,1100
100,1000943,0001,MAT000082,7361,ST,1000
100,1000944,0001,MAT000154,4301,ST,1100
100,1000945,0001,MAT000005,2886,ST,1100
100,1000946,0001,MAT000440,541,ST,1100
100,1000947,0001,MAT000474,9863,ST,1000
100,1000948,0001,MAT000403,6428,ST,1000
100,1000949,0001,MAT000093,5382,ST,1100
100,1000950,0001,MAT000499,7441,ST,1000
100,1000951,0001,MAT000412,9974,ST,1000
100,1000952,0001,MAT000175,1414,ST,1000
100,1000953,0001,MAT000220,8127,ST,1100
100,1000954,0001,MAT000189,2194,ST,1200
100,1000955,0001,MAT000281,2673,ST,1200
100,1000956,0001,MAT000213,6047,ST,1200
100,1000957,0001,MAT000213,8990,ST,1100
100,1000958,0001,MAT000122,1335,ST,1100
100,1000959,0001,MAT000282,8001,ST,1100
100,1000960,0001,MAT000083,468,ST,1200
100,1000961,0001,MAT000181,9180,ST,1200
100,1000962,0001,MAT000093,8546,ST,1200
100,1000963,0001,MAT000183,6126,ST,1100
100,1000964,0001,MAT000341,534,ST,1100
100,1000965,0001,MAT000175,9021,ST,1200
100,1000966,0001,MAT000329,6273,ST,1000
100,1000967,0001,MAT000104,811,ST,1000
100,1000968,0001,MAT000002,9820,ST,1100
100,1000969,0001,MAT000080,9085,ST,1200
100,1000970,0001,MAT000281,1878,ST,1200
100,1000971,0001,MAT000311,445,ST,1100
100,1000972,0001,MAT000201,4817,ST,1000
100,1000973,0001,MAT000220,6120,ST,1200
100,1000974,0001,MAT000077,1342,ST,1100
100,1000975,0001,MAT000011,7278,ST,1200
100,1000976,0001,MAT000011,8991,ST,1200
100,1000977,0001,MAT000124,574,ST,1100
100,1000978,0001,MAT000304,4900,ST,1100
100,1000979,0001,MAT000282,9819,ST,1200
100,1000980,0001,MAT000357,8205,ST,1100
100,1000981,0001,MAT000345,7047,ST,1200
100,1000982,0001,MAT000451,8012,ST,1200
100,1000983,0001,MAT000183,2416,ST,1000
100,1000984,0001,MAT000113,3620,ST,1100
100,1000985,0001,MAT000275,3663,ST,1100
100,1000986,0001,MAT000258,1966,ST,1000
100,1000987,0001,MAT000206,2230,ST,1100
100,1000988,0001,MAT000427,9715,ST,1000
100,1000989,0001,MAT000411,4845,ST,1200
100,1000990,0001,MAT000239,3310,ST,1000
100,1000991,0001,MAT000007,7891,ST,1200
100,1000992,0001,MAT000154,9696,ST,1000
100,1000993,0001,MAT000018,963,ST,1100
100,1000994,0001,MAT000329,6691,ST,1000
100,1000995,0001,MAT000148,8814,ST,1100
100,1000996,0001,MAT000262,5674,ST,1200
100,1000997,0001,MAT000219,7151,ST,1000
100,1000998,0001,MAT000301,4826,ST,1000
100,1000999,0001,MAT000263,2431,ST,1000
100,1001000,0001,MAT000002,2536,ST,1200
100,1001001,0001,MAT000219,3010,ST,1200
100,1001002,0001,MAT000166,5203,ST,1200
100,1001003,0001,MAT000219,2697,ST,1100
100,1001004,0001,MAT000312,5755,ST,1200
100,1001005,0001,MAT000018,8860,ST,1100
100,1001006,0001,MAT000275,2121,ST,1100
100,1001007,0001,MAT000086,6333,ST,1000
100,1001008,0001,MAT000310,7549,ST,1000
100,1001009,0001,MAT000206,760,ST,1000
100,1001010,0001,MAT000065,6271,ST,1000
100,1001011,0001,MAT000371,8452,ST,1200
100,1001012,0001,MAT000206,2394,ST,1000
100,1001013,0001,MAT000111,5155,ST,1000
100,1001014,0001,MAT000012,133,ST,1000
100,1001015,0001,MAT000077,9516,ST,1100
100,1001016,0001,MAT000109,5148,ST,1100
100,1001017,0001,MAT000310,667,ST,1100
100,1001018,0001,MAT000345,9755,ST,1000
100,1001019,0001,MAT000453,4098,ST,1100
100,1001020,0001,MAT000297,3577,ST,1200
100,1001021,0001,MAT000367,6886,ST,1200
100,1001022,0001,MAT000238,4668,ST,1200
100,1001023,0001,MAT000453,8248,ST,1100
100,1001024,0001,MAT000367,9886,ST,1100
100,1001025,0001,MAT000372,8898,ST,1100
100,1001026,0001,MAT000080,2367,ST,1100
100,1001027,0001,MAT000175,8363,ST,1000
100,1001028,0001,MAT000069,1851,ST,1100
100,1001029,0001,MAT000487,4230,ST,1100
100,1001030,0001,MAT000341,963,ST,1000
100,1001031,0001,MAT000383,9120,ST,1000
100,1001032,0001,MAT000065,2129,ST,1100
100,1001033,0001,MAT000324,2443,ST,1000
100,1001034,0001,MAT000080,7188,ST,1000
100,1001035,0001,MAT000201,6930,ST,1000
100,1001036,0001,MAT000143,6574,ST,1000
100,1001037,0001,MAT000003,4023,ST,1100
100,1001038,0001,MAT000344,2797,ST,1200
100,1001039,0001,MAT000483,2519,ST,1100
100,1001040,0001,MAT000497,4779,ST,1100
100,1001041,0001,MAT000272,8159,ST,1100
100,1001042,0001,MAT000171,9195,ST,1200
100,1001043,0001,MAT000219,9630,ST,1000
100,1001044,0001,MAT000293,5629,ST,1200
100,1001045,0001,MAT000372,8183,ST,1200
100,1001046,0001,MAT000416,5012,ST,1200
100,1001047,0001,MAT000280,9179,ST,1200
100,1001048,0001,MAT000007,1187,ST,1000
100,1001049,0001,MAT000004,7848,ST,1100
100,1001050,0001,MAT000154,3291,ST,1100
100,1001051,0001,MAT000367,307,ST,1200
100,1001052,0001,MAT000365,6523,ST,1000
100,1001053,0001,MAT000414,3111,ST,1000
100,1001054,0001,MAT000014,4156,ST,1200
100,1001055,0001,MAT000009,6893,ST,1200
100,1001056,0001,MAT000013,6744,ST,1200
100,1001057,0001,MAT000266,823,ST,1100
100,1001058,0001,MAT000262,1268,ST,1200
100,1001059,0001,MAT000261,3408,ST,1000
100,1001060,0001,MAT000422,5741,ST,1100
100,1001061,0001,MAT000376,3092,ST,1000
100,1001062,0001,MAT000213,5263,ST,1200
100,1001063,0001,MAT000312,2802,ST,1200
100,1001064,0001,MAT000414,3199,ST,1000
100,1001065,0001,MAT000124,4529,ST,1100
100,1001066,0001,MAT000315,7414,ST,1100
100,1001067,0001,MAT000403,5955,ST,1200
100,1001068,0001,MAT000017,1534,ST,1000
100,1001069,0001,MAT000376,2323,ST,1100
100,1001070,0001,MAT000379,3873,ST,1200
100,1001071,0001,MAT000011,8496,ST,1100
100,1001072,0001,MAT000006,4985,ST,1100
100,1001073,0001,MAT000166,6166,ST,1200
100,1001074,0001,MAT000008,8845,ST,1100
100,1001075,0001,MAT000491,3953,ST,1000
100,1001076,0001,MAT000015,7058,ST,1000
100,1001077,0001,MAT000159,9592,ST,1100
100,1001078,0001,MAT000071,4827,ST,1100
100,1001079,0001,MAT000205,326,ST,1200
100,1001080,0001,MAT000440,9390,ST,1200
100,1001081,0001,MAT000013,9306,ST,1000
100,1001082,0001,MAT000375,6375,ST,1100
100,1001083,0001,MAT000403,1666,ST,1200
100,1001084,0001,MAT000311,5913,ST,1000
100,1001085,0001,MAT000371,4276,ST,1100
100,1001086,0001,MAT000066,962,ST,1100
100,1001087,0001,MAT000181,9853,ST,1100
100,1001088,0001,MAT000220,1463,ST,1100
100,1001089,0001,MAT000154,5526,ST,1200
100,1001090,0001,MAT000181,9913,ST,1100
100,1001091,0001,MAT000095,2432,ST,1000
100,1001092,0001,MAT000235,8309,ST,1100
100,1001093,0001,MAT000345,9566,ST,1200
100,1001094,0001,MAT000152,378,ST,1000
100,1001095,0001,MAT000064,9524,ST,1100
100,1001096,0001,MAT000433,8255,ST,1000
100,1001097,0001,MAT000220,6749,ST,1000
100,1001098,0001,MAT000216,1877,ST,1200
