MANDT,TKNUM,TPNUM,VBELN
100,0000001862,0002,0080003723
100,0000001863,0001,0080003724
100,0000001863,0002,0080003725
100,0000001864,0001,0080003726
100,0000001864,0002,0080003727
100,0000001865,0001,0080003728
100,0000001865,0002,0080003729
100,0000001866,0001,0080003730
100,0000001866,0002,0080003731
100,0000001867,0001,0080003732
100,0000001867,0002,0080003733
100,0000001868,0001,0080003734
100,0000001868,0002,0080003735
100,0000001869,0001,0080003736
100,0000001869,0002,0080003737
100,0000001870,0001,0080003738
100,0000001870,0002,0080003739
100,0000001871,0001,0080003740
100,0000001871,0002,0080003741
100,0000001872,0001,0080003742
100,0000001872,0002,0080003743
100,0000001873,0001,0080003744
100,0000001873,0002,0080003745
100,0000001874,0001,0080003746
100,0000001874,0002,0080003747
100,0000001875,0001,0080003748
100,0000001875,0002,0080003749
100,0000001876,0001,0080003750
100,0000001876,0002,0080003751
100,0000001877,0001,0080003752
100,0000001877,0002,0080003753
100,0000001878,0001,0080003754
100,0000001878,0002,0080003755
100,0000001879,0001,0080003756
100,0000001879,0002,0080003757
100,0000001880,0001,0080003758
100,0000001880,0002,0080003759
100,0000001881,0001,0080003760
100,0000001881,0002,0080003761
100,0000001882,0001,0080003762
100,0000001882,0002,0080003763
100,0000001883,0001,0080003764
100,0000001883,0002,0080003765
100,0000001884,0001,0080003766
100,0000001884,0002,0080003767
100,0000001885,0001,0080003768
100,0000001885,0002,0080003769
100,0000001886,0001,0080003770
100,0000001886,0002,0080003771
100,0000001887,0001,0080003772
100,0000001887,0002,0080003773
100,0000001888,0001,0080003774
100,0000001888,0002,0080003775
100,0000001889,0001,0080003776
100,0000001889,0002,0080003777
100,0000001890,0001,0080003778
100,0000001890,0002,0080003779
100,0000001891,0001,0080003780
100,0000001891,0002,0080003781
100,0000001892,0001,0080003782
100,0000001892,0002,0080003783
100,0000001893,0001,0080003784
100,0000001893,0002,0080003785
100,0000001894,0001,0080003786
100,0000001894,0002,0080003787
100,0000001895,0001,0080003788
100,0000001895,0002,0080003789
100,0000001896,0001,0080003790
100,0000001896,0002,0080003791
100,0000001897,0001,0080003792
100,0000001897,0002,0080003793
100,0000001898,0001,0080003794
100,0000001898,0002,0080003795
100,0000001899,0001,0080003796
100,0000001899,0002,0080003797
100,0000001900,0001,0080003798
100,0000001900,0002,0080003799
100,0000001901,0001,0080003800
100,0000001901,0002,0080003801
100,0000001902,0001,0080003802
100,0000001902,0002,0080003803
100,0000001903,0001,0080003804
100,0000001903,0002,0080003805
100,0000001904,0001,0080003806
100,0000001904,0002,0080003807
100,0000001905,0001,0080003808
100,0000001905,0002,0080003809
100,0000001906,0001,0080003810
100,0000001906,0002,0080003811
100,0000001907,0001,0080003812
100,0000001907,0002,0080003813
100,0000001908,0001,0080003814
100,0000001908,0002,0080003815
100,0000001909,0001,0080003816
100,0000001909,0002,0080003817
100,0000001910,0001,0080003818
100,0000001910,0002,0080003819
100,0000001911,0001,0080003820
100,0000001911,0002,0080003821
100,0000001912,0001,0080003822
100,0000001912,0002,0080003823
100,0000001913,0001,0080003824
100,0000001913,0002,0080003825
100,0000001914,0001,0080003826
100,0000001914,0002,0080003827
100,0000001915,0001,0080003828
100,0000001915,0002,0080003829
100,0000001916,0001,0080003830
100,0000001916,0002,0080003831
100,0000001917,0001,0080003832
100,0000001917,0002,0080003833
100,0000001918,0001,0080003834
100,0000001918,0002,0080003835
100,0000001919,0001,0080003836
100,0000001919,0002,0080003837
100,0000001920,0001,0080003838
100,0000001920,0002,0080003839
100,0000001921,0001,0080003840
100,0000001921,0002,0080003841
100,0000001922,0001,0080003842
100,0000001922,0002,0080003843
100,0000001923,0001,0080003844
100,0000001923,0002,0080003845
100,0000001924,0001,0080003846
100,0000001924,0002,0080003847
100,0000001925,0001,0080003848
100,0000001925,0002,0080003849
100,0000001926,0001,0080003850
100,0000001926,0002,0080003851
100,0000001927,0001,0080003852
100,0000001927,0002,0080003853
100,0000001928,0001,0080003854
100,0000001928,0002,0080003855
100,0000001929,0001,0080003856
100,0000001929,0002,0080003857
100,0000001930,0001,0080003858
100,0000001930,0002,0080003859
100,0000001931,0001,0080003860
100,0000001931,0002,0080003861
100,0000001932,0001,0080003862
100,0000001932,0002,0080003863
100,0000001933,0001,0080003864
100,0000001933,0002,0080003865
100,0000001934,0001,0080003866
100,0000001934,0002,0080003867
100,0000001935,0001,0080003868
100,0000001935,0002,0080003869
100,0000001936,0001,0080003870
100,0000001936,0002,0080003871
100,0000001937,0001,0080003872
100,0000001937,0002,0080003873
100,0000001938,0001,0080003874
100,0000001938,0002,0080003875
100,0000001939,0001,0080003876
100,0000001939,0002,0080003877
100,0000001940,0001,0080003878
100,0000001940,0002,0080003879
100,0000001941,0001,0080003880
100,0000001941,0002,0080003881
100,0000001942,0001,0080003882
100,0000001942,0002,0080003883
100,0000001943,0001,0080003884
100,0000001943,0002,0080003885
100,0000001944,0001,0080003886
100,0000001944,0002,0080003887
100,0000001945,0001,0080003888
100,0000001945,0002,0080003889
100,0000001946,0001,0080003890
100,0000001946,0002,0080003891
100,0000001947,0001,0080003892
100,0000001947,0002,0080003893
100,0000001948,0001,0080003894
100,0000001948,0002,0080003895
100,0000001949,0001,0080003896
100,0000001949,0002,0080003897
100,0000001950,0001,0080003898
100,0000001950,0002,0080003899
100,0000001951,0001,0080003900
100,0000001951,0002,0080003901
100,0000001952,0001,0080003902
100,0000001952,0002,0080003903
100,0000001953,0001,0080003904
100,0000001953,0002,0080003905
100,0000001954,0001,0080003906
100,0000001954,0002,0080003907
100,0000001955,0001,0080003908
100,0000001955,0002,0080003909
100,0000001956,0001,0080003910
100,0000001956,0002,0080003911
100,0000001957,0001,0080003912
100,0000001957,0002,0080003913
100,0000001958,0001,0080003914
100,0000001958,0002,0080003915
100,0000001959,0001,0080003916
100,0000001959,0002,0080003917
100,0000001960,0001,0080003918
100,0000001960,0002,0080003919
100,0000001961,0001,0080003920
100,0000001961,0002,0080003921
100,0000001962,0001,0080003922
100,0000001962,0002,0080003923
100,0000001963,0001,0080003924
100,0000001963,0002,0080003925
100,0000001964,0001,0080003926
100,0000001964,0002,0080003927
100,0000001965,0001,0080003928
100,0000001965,0002,0080003929
100,0000001966,0001,0080003930
100,0000001966,0002,0080003931
100,0000001967,0001,0080003932
100,0000001967,0002,0080003933
100,0000001968,0001,0080003934
100,0000001968,0002,0080003935
100,0000001969,0001,0080003936
100,0000001969,0002,0080003937
100,0000001970,0001,0080003938
100,0000001970,0002,0080003939
100,0000001971,0001,0080003940
100,0000001971,0002,0080003941
100,0000001972,0001,0080003942
100,0000001972,0002,0080003943
100,0000001973,0001,0080003944
100,0000001973,0002,0080003945
100,0000001974,0001,0080003946
100,0000001974,0002,0080003947
100,0000001975,0001,0080003948
100,0000001975,0002,0080003949
100,0000001976,0001,0080003950
100,0000001976,0002,0080003951
100,0000001977,0001,0080003952
100,0000001977,0002,0080003953
100,0000001978,0001,0080003954
100,0000001978,0002,0080003955
100,0000001979,0001,0080003956
100,0000001979,0002,0080003957
100,0000001980,0001,0080003958
100,0000001980,0002,0080003959
100,0000001981,0001,0080003960
100,0000001981,0002,0080003961
100,0000001982,0001,0080003962
100,0000001982,0002,0080003963
100,0000001983,0001,0080003964
100,0000001983,0002,0080003965
100,0000001984,0001,0080003966
100,0000001984,0002,0080003967
100,0000001985,0001,0080003968
100,0000001985,0002,0080003969
100,0000001986,0001,0080003970
100,0000001986,0002,0080003971
100,0000001987,0001,0080003972
100,0000001987,0002,0080003973
100,0000001988,0001,0080003974
100,0000001988,0002,0080003975
100,0000001989,0001,0080003976
100,0000001989,0002,0080003977
100,0000001990,0001,0080003978
100,0000001990,0002,0080003979
100,0000001991,0001,0080003980
100,0000001991,0002,0080003981
100,0000001992,0001,0080003982
100,0000001992,0002,0080003983
100,0000001993,0001,0080003984
100,0000001993,0002,0080003985
100,0000001994,0001,0080003986
100,0000001994,0002,0080003987
100,0000001995,0001,0080003988
100,0000001995,0002,0080003989
100,0000001996,0001,0080003990
100,0000001996,0002,0080003991
100,0000001997,0001,0080003992
100,0000001997,0002,0080003993
100,0000001998,0001,0080003994
100,0000001998,0002,0080003995
100,0000001999,0001,0080003996
100,0000001999,0002,0080003997
100,0000002000,0001,0080003998
100,0000002000,0002,0080003999
