MANDT,OBJECTCLAS,OBJECTID,CHANGENR,USERNAME,UDATE,UTIME,TCODE
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230,0000000230,USER029,20241024,163229,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000231,0000000231,USER030,20220430,084328,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232,0000000232,USER031,20240216,050020,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233,0000000233,USER032,20240902,000719,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000234,0000000234,USER033,20230712,213151,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000235,0000000235,USER034,20220707,175827,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000236,0000000236,USER035,20231128,211427,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237,0000000237,USER036,20230318,120345,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000238,0000000238,USER037,20240720,200932,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000239,0000000239,USER038,20241026,220900,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240,0000000240,USER039,20230626,050519,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241,0000000241,USER040,20240801,074832,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242,0000000242,USER041,20241014,140003,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000243,0000000243,USER042,20230901,140409,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000244,0000000244,USER043,20220720,173503,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245,0000000245,USER044,20241120,193507,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000246,0000000246,USER045,20220428,165715,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247,0000000247,USER046,20221127,235240,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000248,0000000248,USER047,20221110,035021,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000249,0000000249,USER048,20220316,123339,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000250,0000000250,USER049,20240229,235043,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000251,0000000251,USER000,20240302,185100,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252,0000000252,USER001,20230320,040649,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000253,0000000253,USER002,20221001,103604,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000254,0000000254,USER003,20230809,205403,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000255,0000000255,USER004,20220319,032030,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000256,0000000256,USER005,20230509,222926,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000257,0000000257,USER006,20240508,064652,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000258,0000000258,USER007,20231015,154919,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000259,0000000259,USER008,20240222,050316,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260,0000000260,USER009,20241023,045708,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261,0000000261,USER010,20230513,050608,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000262,0000000262,USER011,20230126,064320,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000263,0000000263,USER012,20221219,111530,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000264,0000000264,USER013,20240607,171747,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265,0000000265,USER014,20241109,102113,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000266,0000000266,USER015,20221221,053353,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267,0000000267,USER016,20221013,152306,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000268,0000000268,USER017,20241031,113220,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000269,0000000269,USER018,20241110,184803,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270,0000000270,USER019,20230521,204835,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000271,0000000271,USER020,20230221,072117,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000272,0000000272,USER021,20241126,224112,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000273,0000000273,USER022,20230726,025057,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000274,0000000274,USER023,20230630,190748,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000275,0000000275,USER024,20240409,141606,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000276,0000000276,USER025,20230102,164655,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000277,0000000277,USER026,20220227,153019,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000278,0000000278,USER027,20240511,044241,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279,0000000279,USER028,20220601,224503,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280,0000000280,USER029,20230215,120401,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000281,0000000281,USER030,20231017,082207,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000282,0000000282,USER031,20220204,121815,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000283,0000000283,USER032,20220212,010232,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000284,0000000284,USER033,20221006,094739,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000285,0000000285,USER034,20231205,235821,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286,0000000286,USER035,20220917,085207,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000287,0000000287,USER036,20230502,223401,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000288,0000000288,USER037,20230827,204811,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000289,0000000289,USER038,20220412,064923,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000290,0000000290,USER039,20240101,085156,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291,0000000291,USER040,20230104,123921,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000292,0000000292,USER041,20220502,153455,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000293,0000000293,USER042,20220421,105252,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000294,0000000294,USER043,20220310,121346,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000295,0000000295,USER044,20230227,120000,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000296,0000000296,USER045,20240131,061133,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297,0000000297,USER046,20220521,221515,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298,0000000298,USER047,20240722,053856,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000299,0000000299,USER048,20230325,042050,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300,0000000300,USER049,20240611,190900,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301,0000000301,USER000,20230225,031118,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000302,0000000302,USER001,20240309,202737,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303,0000000303,USER002,20240609,035736,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304,0000000304,USER003,20220608,123416,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305,0000000305,USER004,20240513,141538,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306,0000000306,USER005,20230909,075632,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000307,0000000307,USER006,20220925,093442,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308,0000000308,USER007,20240404,175818,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309,0000000309,USER008,20220629,113019,MM02
