MANDT,KOKRS,OBJNR,GJAHR,KSTAR,WTG001,TWAER
100,1000,OR00000000000000001744,2024,0000400030,19920.42,EUR
100,1000,OR00000000000000001745,2023,0000400040,14191.02,EUR
100,1000,OR00000000000000001746,2024,0000400050,11818.23,EUR
100,1000,OR00000000000000001747,2023,0000400060,1995.34,EUR
100,1000,OR00000000000000001748,2024,0000400070,8676.49,EUR
100,1000,OR00000000000000001749,2023,0000400080,9369.48,EUR
100,1000,OR00000000000000001750,2024,0000400090,1410.56,EUR
100,1000,OR00000000000000001751,2023,0000400100,9272.44,EUR
100,1000,OR00000000000000001752,2024,0000400110,763.77,EUR
100,1000,OR00000000000000001753,2023,0000400120,19089.58,EUR
100,1000,OR00000000000000001754,2024,0000400130,5042.12,EUR
100,1000,OR00000000000000001755,2023,0000400140,19191.11,EUR
100,1000,OR00000000000000001756,2024,0000400150,783.8,EUR
100,1000,OR00000000000000001757,2023,0000400160,15802.78,EUR
100,1000,OR00000000000000001758,2024,0000400170,7355.92,EUR
100,1000,OR00000000000000001759,2023,0000400180,1797.26,EUR
100,1000,OR00000000000000001760,2024,0000400190,7765.92,EUR
100,1000,OR00000000000000001761,2023,0000400200,6517.99,EUR
100,1000,OR00000000000000001762,2024,0000400210,11454.91,EUR
100,1000,OR00000000000000001763,2023,0000400220,13955.1,EUR
100,1000,OR00000000000000001764,2024,0000400230,4657.21,EUR
100,1000,OR00000000000000001765,2023,0000400240,15798.84,EUR
100,1000,OR00000000000000001766,2024,0000400250,13445.97,EUR
100,1000,OR00000000000000001767,2023,0000400260,16541.38,EUR
100,1000,OR00000000000000001768,2024,0000400270,18465.95,EUR
100,1000,OR00000000000000001769,2023,0000400280,14808.61,EUR
100,1000,OR00000000000000001770,2024,0000400290,15077.56,EUR
100,1000,OR00000000000000001771,2023,0000400000,5343.88,EUR
100,1000,OR00000000000000001772,2024,0000400010,19886.61,EUR
100,1000,OR00000000000000001773,2023,0000400020,4602.44,EUR
100,1000,OR00000000000000001774,2024,0000400030,11782.29,EUR
100,1000,OR00000000000000001775,2023,0000400040,3232.98,EUR
100,1000,OR00000000000000001776,2024,0000400050,11745.74,EUR
100,1000,OR00000000000000001777,2023,0000400060,7035.63,EUR
100,1000,OR00000000000000001778,2024,0000400070,2524.62,EUR
100,1000,OR00000000000000001779,2023,0000400080,1560.04,EUR
100,1000,OR00000000000000001780,2024,0000400090,17402.46,EUR
100,1000,OR00000000000000001781,2023,0000400100,7027.33,EUR
100,1000,OR00000000000000001782,2024,0000400110,7935.54,EUR
100,1000,OR00000000000000001783,2023,0000400120,12126.64,EUR
100,1000,OR00000000000000001784,2024,0000400130,13535.9,EUR
100,1000,OR00000000000000001785,2023,0000400140,17369.95,EUR
100,1000,OR00000000000000001786,2024,0000400150,13708.07,EUR
100,1000,OR00000000000000001787,2023,0000400160,1969.24,EUR
100,1000,OR00000000000000001788,2024,0000400170,7556.2,EUR
100,1000,OR00000000000000001789,2023,0000400180,13307.51,EUR
100,1000,OR00000000000000001790,2024,0000400190,16217.49,EUR
100,1000,OR00000000000000001791,2023,0000400200,14009.82,EUR
100,1000,OR00000000000000001792,2024,0000400210,2437.9,EUR
100,1000,OR00000000000000001793,2023,0000400220,16513.48,EUR
100,1000,OR00000000000000001794,2024,0000400230,11202.55,EUR
100,1000,OR00000000000000001795,2023,0000400240,12111.98,EUR
100,1000,OR00000000000000001796,2024,0000400250,2067.76,EUR
100,1000,OR00000000000000001797,2023,0000400260,15247.27,EUR
100,1000,OR00000000000000001798,2024,0000400270,7504.06,EUR
100,1000,OR00000000000000001799,2023,0000400280,19573.84,EUR
100,1000,OR00000000000000001800,2024,0000400290,5223.49,EUR
100,1000,OR00000000000000001801,2023,0000400000,1839.85,EUR
100,1000,OR00000000000000001802,2024,0000400010,6251.41,EUR
100,1000,OR00000000000000001803,2023,0000400020,15372.48,EUR
100,1000,OR00000000000000001804,2024,0000400030,4384.06,EUR
100,1000,OR00000000000000001805,2023,0000400040,11764.95,EUR
100,1000,OR00000000000000001806,2024,0000400050,19578.19,EUR
100,1000,OR00000000000000001807,2023,0000400060,1939.89,EUR
100,1000,OR00000000000000001808,2024,0000400070,12735.3,EUR
100,1000,OR00000000000000001809,2023,0000400080,10958.4,EUR
100,1000,OR00000000000000001810,2024,0000400090,12694.47,EUR
100,1000,OR00000000000000001811,2023,0000400100,951.42,EUR
100,1000,OR00000000000000001812,2024,0000400110,11550.54,EUR
100,1000,OR00000000000000001813,2023,0000400120,15263.65,EUR
100,1000,OR00000000000000001814,2024,0000400130,13274.29,EUR
100,1000,OR00000000000000001815,2023,0000400140,1854.45,EUR
100,1000,OR00000000000000001816,2024,0000400150,6445.18,EUR
100,1000,OR00000000000000001817,2023,0000400160,9440.99,EUR
100,1000,OR00000000000000001818,2024,0000400170,15344.13,EUR
100,1000,OR00000000000000001819,2023,0000400180,5354.57,EUR
100,1000,OR00000000000000001820,2024,0000400190,4353.94,EUR
100,1000,OR00000000000000001821,2023,0000400200,10255.5,EUR
100,1000,OR00000000000000001822,2024,0000400210,8027.37,EUR
100,1000,OR00000000000000001823,2023,0000400220,6894.02,EUR
100,1000,OR00000000000000001824,2024,0000400230,5689.96,EUR
100,1000,OR00000000000000001825,2023,0000400240,12583.5,EUR
100,1000,OR00000000000000001826,2024,0000400250,14285.35,EUR
100,1000,OR00000000000000001827,2023,0000400260,12805.17,EUR
100,1000,OR00000000000000001828,2024,0000400270,4206.63,EUR
100,1000,OR00000000000000001829,2023,0000400280,2731.76,EUR
100,1000,OR00000000000000001830,2024,0000400290,16851.53,EUR
100,1000,OR00000000000000001831,2023,0000400000,11877.83,EUR
100,1000,OR00000000000000001832,2024,0000400010,9867.38,EUR
100,1000,OR00000000000000001833,2023,0000400020,5713.58,EUR
100,1000,OR00000000000000001834,2024,0000400030,882.28,EUR
100,1000,OR00000000000000001835,2023,0000400040,18748.96,EUR
100,1000,OR00000000000000001836,2024,0000400050,1729.15,EUR
100,1000,OR00000000000000001837,2023,0000400060,15981.94,EUR
100,1000,OR00000000000000001838,2024,0000400070,17734.41,EUR
100,1000,OR00000000000000001839,2023,0000400080,12805.66,EUR
100,1000,OR00000000000000001840,2024,0000400090,3322.81,EUR
100,1000,OR00000000000000001841,2023,0000400100,16352.71,EUR
100,1000,OR00000000000000001842,2024,0000400110,1769.71,EUR
100,1000,OR00000000000000001843,2023,0000400120,6877.97,EUR
100,1000,OR00000000000000001844,2024,0000400130,13098.96,EUR
100,1000,OR00000000000000001845,2023,0000400140,10032.08,EUR
100,1000,OR00000000000000001846,2024,0000400150,19581.42,EUR
100,1000,OR00000000000000001847,2023,0000400160,19601.57,EUR
100,1000,OR00000000000000001848,2024,0000400170,10255.18,EUR
100,1000,OR00000000000000001849,2023,0000400180,7308.84,EUR
100,1000,OR00000000000000001850,2024,0000400190,988.22,EUR
100,1000,OR00000000000000001851,2023,0000400200,3014.42,EUR
100,1000,OR00000000000000001852,2024,0000400210,18297.16,EUR
100,1000,OR00000000000000001853,2023,0000400220,6824.98,EUR
100,1000,OR00000000000000001854,2024,0000400230,12753.12,EUR
100,1000,OR00000000000000001855,2023,0000400240,10200.18,EUR
100,1000,OR00000000000000001856,2024,0000400250,18173.17,EUR
100,1000,OR00000000000000001857,2023,0000400260,9913.56,EUR
100,1000,OR00000000000000001858,2024,0000400270,10775.14,EUR
100,1000,OR00000000000000001859,2023,0000400280,5727.29,EUR
100,1000,OR00000000000000001860,2024,0000400290,4605.31,EUR
100,1000,OR00000000000000001861,2023,0000400000,10314.16,EUR
100,1000,OR00000000000000001862,2024,0000400010,7983.95,EUR
100,1000,OR00000000000000001863,2023,0000400020,14091.12,EUR
100,1000,OR00000000000000001864,2024,0000400030,8681.4,EUR
100,1000,OR00000000000000001865,2023,0000400040,4981.12,EUR
100,1000,OR00000000000000001866,2024,0000400050,14315.16,EUR
100,1000,OR00000000000000001867,2023,0000400060,7780.37,EUR
100,1000,OR00000000000000001868,2024,0000400070,12124.02,EUR
100,1000,OR00000000000000001869,2023,0000400080,4128.67,EUR
100,1000,OR00000000000000001870,2024,0000400090,3272.63,EUR
100,1000,OR00000000000000001871,2023,0000400100,4282.19,EUR
100,1000,OR00000000000000001872,2024,0000400110,15819.22,EUR
100,1000,OR00000000000000001873,2023,0000400120,2997.25,EUR
100,1000,OR00000000000000001874,2024,0000400130,16878.58,EUR
100,1000,OR00000000000000001875,2023,0000400140,6578.7,EUR
100,1000,OR00000000000000001876,2024,0000400150,17570.03,EUR
100,1000,OR00000000000000001877,2023,0000400160,772.77,EUR
100,1000,OR00000000000000001878,2024,0000400170,9588.95,EUR
100,1000,OR00000000000000001879,2023,0000400180,17871.34,EUR
100,1000,OR00000000000000001880,2024,0000400190,15786.66,EUR
100,1000,OR00000000000000001881,2023,0000400200,12822.34,EUR
100,1000,OR00000000000000001882,2024,0000400210,2185.28,EUR
100,1000,OR00000000000000001883,2023,0000400220,6204.75,EUR
100,1000,OR00000000000000001884,2024,0000400230,19367.62,EUR
100,1000,OR00000000000000001885,2023,0000400240,876.21,EUR
100,1000,OR00000000000000001886,2024,0000400250,19823.37,EUR
100,1000,OR00000000000000001887,2023,0000400260,8230.79,EUR
100,1000,OR00000000000000001888,2024,0000400270,12732.44,EUR
100,1000,OR00000000000000001889,2023,0000400280,19405.44,EUR
100,1000,OR00000000000000001890,2024,0000400290,6063.95,EUR
100,1000,OR00000000000000001891,2023,0000400000,18725.21,EUR
100,1000,OR00000000000000001892,2024,0000400010,6605.36,EUR
100,1000,OR00000000000000001893,2023,0000400020,10023.32,EUR
100,1000,OR00000000000000001894,2024,0000400030,14046.67,EUR
100,1000,OR00000000000000001895,2023,0000400040,18438.82,EUR
100,1000,OR00000000000000001896,2024,0000400050,13016.98,EUR
100,1000,OR00000000000000001897,2023,0000400060,3281.75,EUR
100,1000,OR00000000000000001898,2024,0000400070,15793.48,EUR
100,1000,OR00000000000000001899,2023,0000400080,12222.97,EUR
100,1000,OR00000000000000001900,2024,0000400090,6289.3,EUR
100,1000,OR00000000000000001901,2023,0000400100,6612.89,EUR
100,1000,OR00000000000000001902,2024,0000400110,8833.14,EUR
100,1000,OR00000000000000001903,2023,0000400120,10845.6,EUR
100,1000,OR00000000000000001904,2024,0000400130,17391.21,EUR
100,1000,OR00000000000000001905,2023,0000400140,9799.25,EUR
100,1000,OR00000000000000001906,2024,0000400150,5922.25,EUR
100,1000,OR00000000000000001907,2023,0000400160,5960.42,EUR
100,1000,OR00000000000000001908,2024,0000400170,3824.08,EUR
100,1000,OR00000000000000001909,2023,0000400180,17870.03,EUR
100,1000,OR00000000000000001910,2024,0000400190,3597.16,EUR
100,1000,OR00000000000000001911,2023,0000400200,1899.83,EUR
100,1000,OR00000000000000001912,2024,0000400210,12705.01,EUR
100,1000,OR00000000000000001913,2023,0000400220,15263.01,EUR
100,1000,OR00000000000000001914,2024,0000400230,1653.21,EUR
100,1000,OR00000000000000001915,2023,0000400240,18917.92,EUR
100,1000,OR00000000000000001916,2024,0000400250,7841.47,EUR
100,1000,OR00000000000000001917,2023,0000400260,6175.46,EUR
100,1000,OR00000000000000001918,2024,0000400270,8948.0,EUR
100,1000,OR00000000000000001919,2023,0000400280,13942.05,EUR
100,1000,OR00000000000000001920,2024,0000400290,14679.19,EUR
100,1000,OR00000000000000001921,2023,0000400000,17677.49,EUR
100,1000,OR00000000000000001922,2024,0000400010,19952.35,EUR
100,1000,OR00000000000000001923,2023,0000400020,13822.5,EUR
100,1000,OR00000000000000001924,2024,0000400030,14320.63,EUR
100,1000,OR00000000000000001925,2023,0000400040,1034.23,EUR
100,1000,OR00000000000000001926,2024,0000400050,13879.58,EUR
100,1000,OR00000000000000001927,2023,0000400060,17380.54,EUR
100,1000,OR00000000000000001928,2024,0000400070,13319.09,EUR
100,1000,OR00000000000000001929,2023,0000400080,15359.08,EUR
100,1000,OR00000000000000001930,2024,0000400090,4968.59,EUR
100,1000,OR00000000000000001931,2023,0000400100,5041.88,EUR
100,1000,OR00000000000000001932,2024,0000400110,17579.17,EUR
100,1000,OR00000000000000001933,2023,0000400120,6265.96,EUR
100,1000,OR00000000000000001934,2024,0000400130,16102.64,EUR
100,1000,OR00000000000000001935,2023,0000400140,7334.58,EUR
100,1000,OR00000000000000001936,2024,0000400150,15312.01,EUR
100,1000,OR00000000000000001937,2023,0000400160,3494.66,EUR
100,1000,OR00000000000000001938,2024,0000400170,3435.15,EUR
100,1000,OR00000000000000001939,2023,0000400180,16221.15,EUR
100,1000,OR00000000000000001940,2024,0000400190,17047.33,EUR
100,1000,OR00000000000000001941,2023,0000400200,3883.66,EUR
100,1000,OR00000000000000001942,2024,0000400210,8573.13,EUR
100,1000,OR00000000000000001943,2023,0000400220,12675.78,EUR
100,1000,OR00000000000000001944,2024,0000400230,16450.4,EUR
100,1000,OR00000000000000001945,2023,0000400240,7253.13,EUR
100,1000,OR00000000000000001946,2024,0000400250,1188.7,EUR
100,1000,OR00000000000000001947,2023,0000400260,2741.56,EUR
100,1000,OR00000000000000001948,2024,0000400270,17489.42,EUR
100,1000,OR00000000000000001949,2023,0000400280,13733.93,EUR
100,1000,OR00000000000000001950,2024,0000400290,9029.59,EUR
100,1000,OR00000000000000001951,2023,0000400000,2507.03,EUR
100,1000,OR00000000000000001952,2024,0000400010,838.88,EUR
100,1000,OR00000000000000001953,2023,0000400020,4541.52,EUR
100,1000,OR00000000000000001954,2024,0000400030,18792.9,EUR
100,1000,OR00000000000000001955,2023,0000400040,9309.53,EUR
100,1000,OR00000000000000001956,2024,0000400050,13273.03,EUR
100,1000,OR00000000000000001957,2023,0000400060,5031.78,EUR
100,1000,OR00000000000000001958,2024,0000400070,7899.01,EUR
100,1000,OR00000000000000001959,2023,0000400080,5174.22,EUR
100,1000,OR00000000000000001960,2024,0000400090,11655.34,EUR
100,1000,OR00000000000000001961,2023,0000400100,12273.98,EUR
100,1000,OR00000000000000001962,2024,0000400110,17395.37,EUR
100,1000,OR00000000000000001963,2023,0000400120,7951.05,EUR
100,1000,OR00000000000000001964,2024,0000400130,762.41,EUR
100,1000,OR00000000000000001965,2023,0000400140,8568.05,EUR
100,1000,OR00000000000000001966,2024,0000400150,5200.5,EUR
100,1000,OR00000000000000001967,2023,0000400160,15413.36,EUR
100,1000,OR00000000000000001968,2024,0000400170,12392.17,EUR
100,1000,OR00000000000000001969,2023,0000400180,15211.58,EUR
100,1000,OR00000000000000001970,2024,0000400190,6305.05,EUR
100,1000,OR00000000000000001971,2023,0000400200,2507.33,EUR
100,1000,OR00000000000000001972,2024,0000400210,1921.51,EUR
100,1000,OR00000000000000001973,2023,0000400220,15666.8,EUR
100,1000,OR00000000000000001974,2024,0000400230,18226.05,EUR
100,1000,OR00000000000000001975,2023,0000400240,12221.25,EUR
100,1000,OR00000000000000001976,2024,0000400250,15568.73,EUR
100,1000,OR00000000000000001977,2023,0000400260,4493.03,EUR
100,1000,OR00000000000000001978,2024,0000400270,9062.17,EUR
100,1000,OR00000000000000001979,2023,0000400280,11166.34,EUR
100,1000,OR00000000000000001980,2024,0000400290,6816.94,EUR
100,1000,OR00000000000000001981,2023,0000400000,11041.0,EUR
100,1000,OR00000000000000001982,2024,0000400010,6040.85,EUR
100,1000,OR00000000000000001983,2023,0000400020,11985.3,EUR
100,1000,OR00000000000000001984,2024,0000400030,15671.34,EUR
100,1000,OR00000000000000001985,2023,0000400040,5761.14,EUR
100,1000,OR00000000000000001986,2024,0000400050,8040.61,EUR
100,1000,OR00000000000000001987,2023,0000400060,11085.71,EUR
100,1000,OR00000000000000001988,2024,0000400070,13171.34,EUR
100,1000,OR00000000000000001989,2023,0000400080,12367.98,EUR
100,1000,OR00000000000000001990,2024,0000400090,5673.98,EUR
100,1000,OR00000000000000001991,2023,0000400100,15746.31,EUR
100,1000,OR00000000000000001992,2024,0000400110,17023.24,EUR
100,1000,OR00000000000000001993,2023,0000400120,12596.34,EUR
100,1000,OR00000000000000001994,2024,0000400130,7359.16,EUR
100,1000,OR00000000000000001995,2023,0000400140,10697.61,EUR
100,1000,OR00000000000000001996,2024,0000400150,17283.2,EUR
100,1000,OR00000000000000001997,2023,0000400160,8588.98,EUR
100,1000,OR00000000000000001998,2024,0000400170,2278.73,EUR
100,1000,OR00000000000000001999,2023,0000400180,14152.43,EUR
100,1000,OR00000000000000002000,2024,0000400190,17326.62,EUR
