MANDT,RSNUM,RSPOS,AUFNR,MATNR,BDMNG,MEINS,WERKS
100,RES0000439,0010,1000077,MAT000400,1896.44,KG,1200
100,RES0000440,0001,1000078,MAT000031,3083.34,KG,1200
100,RES0000441,0002,1000078,MAT000048,3211.46,KG,1200
100,RES0000442,0003,1000078,MAT000208,679.96,KG,1200
100,RES0000443,0004,1000078,MAT000084,676.87,KG,1200
100,RES0000444,0005,1000079,MAT000394,4332.92,KG,1100
100,RES0000445,0006,1000079,MAT000478,11876.0,KG,1100
100,RES0000446,0007,1000079,MAT000232,17295.26,KG,1100
100,RES0000447,0008,1000080,MAT000137,1389.9,KG,1000
100,RES0000448,0009,1000080,MAT000088,83.69,KG,1000
100,RES0000449,0010,1000080,MAT000395,1411.92,KG,1000
100,RES0000450,0001,1000080,MAT000042,1455.72,KG,1000
100,RES0000451,0002,1000080,MAT000424,3839.83,KG,1000
100,RES0000452,0003,1000081,MAT000473,24409.0,KG,1100
100,RES0000453,0004,1000081,MAT000430,18887.62,KG,1100
100,RES0000454,0005,1000081,MAT000204,11985.64,KG,1100
100,RES0000455,0006,1000081,MAT000029,23782.61,KG,1100
100,RES0000456,0007,1000082,MAT000185,3935.75,KG,1200
100,RES0000457,0008,1000082,MAT000406,1495.59,KG,1200
100,RES0000458,0009,1000082,MAT000314,2620.95,KG,1200
100,RES0000459,0010,1000082,MAT000390,3650.3,KG,1200
100,RES0000460,0001,1000082,MAT000223,2856.23,KG,1200
100,RES0000461,0002,1000082,MAT000437,604.63,KG,1200
100,RES0000462,0003,1000082,MAT000208,1299.23,KG,1200
100,RES0000463,0004,1000082,MAT000480,3088.91,KG,1200
100,RES0000464,0005,1000083,MAT000394,3743.69,KG,1100
100,RES0000465,0006,1000083,MAT000478,10260.98,KG,1100
100,RES0000466,0007,1000083,MAT000232,14943.28,KG,1100
100,RES0000467,0008,1000084,MAT000489,737.39,KG,1100
100,RES0000468,0009,1000084,MAT000420,298.26,KG,1100
100,RES0000469,0010,1000084,MAT000038,3646.32,KG,1100
100,RES0000470,0001,1000085,MAT000478,24489.37,KG,1000
100,RES0000471,0002,1000085,MAT000456,12023.3,KG,1000
100,RES0000472,0003,1000085,MAT000121,39137.83,KG,1000
100,RES0000473,0004,1000085,MAT000406,21069.81,KG,1000
100,RES0000474,0005,1000085,MAT000291,26658.86,KG,1000
100,RES0000475,0006,1000086,MAT000437,278.22,KG,1100
100,RES0000476,0007,1000086,MAT000461,775.58,KG,1100
100,RES0000477,0008,1000086,MAT000045,511.49,KG,1100
100,RES0000478,0009,1000086,MAT000384,166.1,KG,1100
100,RES0000479,0010,1000087,MAT000047,5825.83,KG,1100
100,RES0000480,0001,1000087,MAT000450,13800.24,KG,1100
100,RES0000481,0002,1000087,MAT000036,18848.61,KG,1100
100,RES0000482,0003,1000087,MAT000384,2662.65,KG,1100
100,RES0000483,0004,1000087,MAT000473,13264.15,KG,1100
100,RES0000484,0005,1000087,MAT000292,13756.2,KG,1100
100,RES0000485,0006,1000087,MAT000459,9608.93,KG,1100
100,RES0000486,0007,1000087,MAT000048,9355.7,KG,1100
100,RES0000487,0008,1000088,MAT000302,45.03,KG,1200
100,RES0000488,0009,1000088,MAT000339,21.59,KG,1200
100,RES0000489,0010,1000088,MAT000202,67.27,KG,1200
100,RES0000490,0001,1000088,MAT000362,161.45,KG,1200
100,RES0000491,0002,1000088,MAT000165,109.8,KG,1200
100,RES0000492,0003,1000088,MAT000033,319.97,KG,1200
100,RES0000493,0004,1000088,MAT000331,416.53,KG,1200
100,RES0000494,0005,1000088,MAT000034,28.97,KG,1200
100,RES0000495,0006,1000089,MAT000470,13697.66,KG,1200
100,RES0000496,0007,1000089,MAT000049,18385.66,KG,1200
100,RES0000497,0008,1000089,MAT000085,3431.94,KG,1200
100,RES0000498,0009,1000089,MAT000476,14418.51,KG,1200
100,RES0000499,0010,1000089,MAT000035,272.18,KG,1200
100,RES0000500,0001,1000089,MAT000450,13877.59,KG,1200
100,RES0000501,0002,1000089,MAT000207,17630.12,KG,1200
100,RES0000502,0003,1000090,MAT000407,7354.69,KG,1000
100,RES0000503,0004,1000090,MAT000030,2220.8,KG,1000
100,RES0000504,0005,1000090,MAT000489,6553.84,KG,1000
100,RES0000505,0006,1000090,MAT000366,1865.53,KG,1000
100,RES0000506,0007,1000090,MAT000410,7043.3,KG,1000
100,RES0000507,0008,1000091,MAT000470,5932.06,KG,1200
100,RES0000508,0009,1000091,MAT000084,7328.12,KG,1200
100,RES0000509,0010,1000091,MAT000359,832.12,KG,1200
100,RES0000510,0001,1000091,MAT000043,7976.5,KG,1200
100,RES0000511,0002,1000091,MAT000229,9878.75,KG,1200
100,RES0000512,0003,1000091,MAT000136,9949.19,KG,1200
100,RES0000513,0004,1000091,MAT000257,4562.69,KG,1200
100,RES0000514,0005,1000091,MAT000020,8358.88,KG,1200
100,RES0000515,0006,1000092,MAT000208,84.33,KG,1100
100,RES0000516,0007,1000092,MAT000223,4883.12,KG,1100
100,RES0000517,0008,1000092,MAT000424,3184.64,KG,1100
100,RES0000518,0009,1000092,MAT000331,594.27,KG,1100
100,RES0000519,0010,1000092,MAT000041,1411.76,KG,1100
100,RES0000520,0001,1000092,MAT000260,2507.04,KG,1100
100,RES0000521,0002,1000092,MAT000492,886.94,KG,1100
100,RES0000522,0003,1000092,MAT000203,1001.03,KG,1100
100,RES0000523,0004,1000093,MAT000269,9621.33,KG,1000
100,RES0000524,0005,1000093,MAT000243,3470.64,KG,1000
100,RES0000525,0006,1000093,MAT000493,10706.87,KG,1000
100,RES0000526,0007,1000093,MAT000442,8246.42,KG,1000
100,RES0000527,0008,1000093,MAT000292,1719.82,KG,1000
100,RES0000528,0009,1000093,MAT000389,9198.91,KG,1000
100,RES0000529,0010,1000094,MAT000473,24447.5,KG,1200
100,RES0000530,0001,1000094,MAT000430,18917.41,KG,1200
100,RES0000531,0002,1000094,MAT000204,12004.55,KG,1200
100,RES0000532,0003,1000094,MAT000029,23820.12,KG,1200
100,RES0000533,0004,1000095,MAT000455,1439.76,KG,1200
100,RES0000534,0005,1000095,MAT000298,2669.82,KG,1200
100,RES0000535,0006,1000095,MAT000041,1767.16,KG,1200
100,RES0000536,0007,1000096,MAT000051,6247.15,KG,1100
100,RES0000537,0008,1000096,MAT000334,4781.02,KG,1100
100,RES0000538,0009,1000096,MAT000448,3232.83,KG,1100
100,RES0000539,0010,1000096,MAT000366,6009.55,KG,1100
100,RES0000540,0001,1000096,MAT000480,5119.28,KG,1100
100,RES0000541,0002,1000096,MAT000461,5315.85,KG,1100
100,RES0000542,0003,1000097,MAT000273,2851.05,KG,1000
100,RES0000543,0004,1000097,MAT000450,8922.03,KG,1000
100,RES0000544,0005,1000097,MAT000023,10832.52,KG,1000
100,RES0000545,0006,1000097,MAT000051,8512.48,KG,1000
100,RES0000546,0007,1000097,MAT000441,2478.22,KG,1000
100,RES0000547,0008,1000098,MAT000162,396.07,KG,1200
100,RES0000548,0009,1000098,MAT000241,913.27,KG,1200
100,RES0000549,0010,1000098,MAT000149,1507.66,KG,1200
100,RES0000550,0001,1000098,MAT000436,423.68,KG,1200
100,RES0000551,0002,1000098,MAT000424,353.82,KG,1200
100,RES0000552,0003,1000098,MAT000307,151.55,KG,1200
100,RES0000553,0004,1000098,MAT000405,384.8,KG,1200
100,RES0000554,0005,1000099,MAT000185,2998.91,KG,1000
100,RES0000555,0006,1000099,MAT000406,1139.58,KG,1000
100,RES0000556,0007,1000099,MAT000314,1997.07,KG,1000
100,RES0000557,0008,1000099,MAT000390,2781.4,KG,1000
100,RES0000558,0009,1000099,MAT000223,2176.35,KG,1000
100,RES0000559,0010,1000099,MAT000437,460.71,KG,1000
100,RES0000560,0001,1000099,MAT000208,989.97,KG,1000
100,RES0000561,0002,1000099,MAT000480,2353.65,KG,1000
100,RES0000562,0003,1000100,MAT000298,14194.58,KG,1000
100,RES0000563,0004,1000100,MAT000296,14147.76,KG,1000
100,RES0000564,0005,1000100,MAT000461,21049.19,KG,1000
100,RES0000565,0006,1000101,MAT000333,14986.22,KG,1200
100,RES0000566,0007,1000101,MAT000321,12279.27,KG,1200
100,RES0000567,0008,1000101,MAT000478,7551.49,KG,1200
100,RES0000568,0009,1000101,MAT000038,8471.12,KG,1200
100,RES0000569,0010,1000102,MAT000388,2831.24,KG,1200
100,RES0000570,0001,1000102,MAT000030,1550.0,KG,1200
100,RES0000571,0002,1000102,MAT000407,1031.05,KG,1200
100,RES0000572,0003,1000102,MAT000136,3516.33,KG,1200
100,RES0000573,0004,1000102,MAT000489,2269.29,KG,1200
100,RES0000574,0005,1000103,MAT000286,3886.51,KG,1200
100,RES0000575,0006,1000103,MAT000081,761.23,KG,1200
100,RES0000576,0007,1000103,MAT000227,2006.47,KG,1200
100,RES0000577,0008,1000103,MAT000284,1462.86,KG,1200
100,RES0000578,0009,1000103,MAT000203,3676.11,KG,1200
100,RES0000579,0010,1000104,MAT000388,2423.05,KG,1000
100,RES0000580,0001,1000104,MAT000030,1326.53,KG,1000
100,RES0000581,0002,1000104,MAT000407,882.4,KG,1000
100,RES0000582,0003,1000104,MAT000136,3009.37,KG,1000
100,RES0000583,0004,1000104,MAT000489,1942.12,KG,1000
100,RES0000584,0005,1000105,MAT000388,2748.67,KG,1000
100,RES0000585,0006,1000105,MAT000030,1504.8,KG,1000
100,RES0000586,0007,1000105,MAT000407,1000.98,KG,1000
100,RES0000587,0008,1000105,MAT000136,3413.78,KG,1000
100,RES0000588,0009,1000105,MAT000489,2203.11,KG,1000
100,RES0000589,0010,1000106,MAT000351,4391.33,KG,1200
100,RES0000590,0001,1000106,MAT000085,1303.64,KG,1200
100,RES0000591,0002,1000106,MAT000295,4628.09,KG,1200
100,RES0000592,0003,1000106,MAT000116,4423.75,KG,1200
100,RES0000593,0004,1000106,MAT000373,301.6,KG,1200
100,RES0000594,0005,1000107,MAT000202,136.38,KG,1200
100,RES0000595,0006,1000107,MAT000480,1157.97,KG,1200
100,RES0000596,0007,1000107,MAT000196,1287.79,KG,1200
100,RES0000597,0008,1000107,MAT000165,1297.36,KG,1200
100,RES0000598,0009,1000107,MAT000031,484.29,KG,1200
100,RES0000599,0010,1000107,MAT000321,230.94,KG,1200
100,RES0000600,0001,1000107,MAT000039,690.9,KG,1200
100,RES0000601,0002,1000108,MAT000208,18.74,KG,1200
100,RES0000602,0003,1000108,MAT000223,1085.3,KG,1200
100,RES0000603,0004,1000108,MAT000424,707.8,KG,1200
100,RES0000604,0005,1000108,MAT000331,132.08,KG,1200
100,RES0000605,0006,1000108,MAT000041,313.77,KG,1200
100,RES0000606,0007,1000108,MAT000260,557.2,KG,1200
100,RES0000607,0008,1000108,MAT000492,197.13,KG,1200
100,RES0000608,0009,1000108,MAT000203,222.48,KG,1200
100,RES0000609,0010,1000109,MAT000185,4487.66,KG,1100
100,RES0000610,0001,1000109,MAT000406,1705.31,KG,1100
100,RES0000611,0002,1000109,MAT000314,2988.49,KG,1100
100,RES0000612,0003,1000109,MAT000390,4162.19,KG,1100
100,RES0000613,0004,1000109,MAT000223,3256.76,KG,1100
100,RES0000614,0005,1000109,MAT000437,689.42,KG,1100
100,RES0000615,0006,1000109,MAT000208,1481.42,KG,1100
100,RES0000616,0007,1000109,MAT000480,3522.08,KG,1100
100,RES0000617,0008,1000110,MAT000029,2.04,KG,1100
100,RES0000618,0009,1000110,MAT000028,108.06,KG,1100
100,RES0000619,0010,1000110,MAT000088,107.33,KG,1100
100,RES0000620,0001,1000110,MAT000351,129.68,KG,1100
100,RES0000621,0002,1000110,MAT000288,53.12,KG,1100
100,RES0000622,0003,1000110,MAT000392,34.34,KG,1100
100,RES0000623,0004,1000110,MAT000045,14.01,KG,1100
100,RES0000624,0005,1000110,MAT000485,59.62,KG,1100
100,RES0000625,0006,1000111,MAT000307,10060.14,KG,1000
100,RES0000626,0007,1000111,MAT000388,2096.28,KG,1000
100,RES0000627,0008,1000111,MAT000097,3753.81,KG,1000
100,RES0000628,0009,1000112,MAT000031,2821.27,KG,1100
100,RES0000629,0010,1000112,MAT000048,2938.5,KG,1100
100,RES0000630,0001,1000112,MAT000208,622.16,KG,1100
100,RES0000631,0002,1000112,MAT000084,619.34,KG,1100
100,RES0000632,0003,1000113,MAT000494,2203.53,KG,1100
100,RES0000633,0004,1000113,MAT000448,301.4,KG,1100
100,RES0000634,0005,1000113,MAT000452,336.49,KG,1100
100,RES0000635,0006,1000113,MAT000459,65.38,KG,1100
100,RES0000636,0007,1000113,MAT000097,852.76,KG,1100
100,RES0000637,0008,1000113,MAT000380,1668.51,KG,1100
100,RES0000638,0009,1000113,MAT000398,354.76,KG,1100
100,RES0000639,0010,1000114,MAT000496,98.19,KG,1100
100,RES0000640,0001,1000114,MAT000390,72.66,KG,1100
100,RES0000641,0002,1000114,MAT000084,44.63,KG,1100
100,RES0000642,0003,1000114,MAT000020,332.37,KG,1100
100,RES0000643,0004,1000114,MAT000393,881.47,KG,1100
100,RES0000644,0005,1000114,MAT000476,77.23,KG,1100
100,RES0000645,0006,1000114,MAT000099,141.38,KG,1100
100,RES0000646,0007,1000115,MAT000478,239.51,KG,1000
100,RES0000647,0008,1000115,MAT000351,287.48,KG,1000
100,RES0000648,0009,1000115,MAT000227,1520.79,KG,1000
100,RES0000649,0010,1000115,MAT000384,697.54,KG,1000
100,RES0000650,0001,1000115,MAT000207,410.37,KG,1000
100,RES0000651,0002,1000116,MAT000420,2772.26,KG,1000
100,RES0000652,0003,1000116,MAT000042,9468.27,KG,1000
100,RES0000653,0004,1000116,MAT000286,1939.2,KG,1000
100,RES0000654,0005,1000116,MAT000478,3665.95,KG,1000
100,RES0000655,0006,1000116,MAT000424,7688.05,KG,1000
100,RES0000656,0007,1000116,MAT000461,7640.79,KG,1000
100,RES0000657,0008,1000116,MAT000400,1586.4,KG,1000
100,RES0000658,0009,1000117,MAT000286,434.7,KG,1200
100,RES0000659,0010,1000117,MAT000081,85.14,KG,1200
100,RES0000660,0001,1000117,MAT000227,224.42,KG,1200
100,RES0000661,0002,1000117,MAT000284,163.62,KG,1200
100,RES0000662,0003,1000117,MAT000203,411.17,KG,1200
100,RES0000663,0004,1000118,MAT000269,2233.35,KG,1000
100,RES0000664,0005,1000118,MAT000157,1072.11,KG,1000
100,RES0000665,0006,1000118,MAT000208,1730.11,KG,1000
100,RES0000666,0007,1000118,MAT000243,578.15,KG,1000
100,RES0000667,0008,1000119,MAT000302,26.85,KG,1100
100,RES0000668,0009,1000119,MAT000339,12.88,KG,1100
100,RES0000669,0010,1000119,MAT000202,40.11,KG,1100
100,RES0000670,0001,1000119,MAT000362,96.27,KG,1100
100,RES0000671,0002,1000119,MAT000165,65.48,KG,1100
100,RES0000672,0003,1000119,MAT000033,190.8,KG,1100
100,RES0000673,0004,1000119,MAT000331,248.38,KG,1100
100,RES0000674,0005,1000119,MAT000034,17.27,KG,1100
100,RES0000675,0006,1000120,MAT000273,3360.8,KG,1000
100,RES0000676,0007,1000120,MAT000450,10517.22,KG,1000
100,RES0000677,0008,1000120,MAT000023,12769.3,KG,1000
100,RES0000678,0009,1000120,MAT000051,10034.45,KG,1000
100,RES0000679,0010,1000120,MAT000441,2921.3,KG,1000
100,RES0000680,0001,1000121,MAT000450,7201.69,KG,1200
100,RES0000681,0002,1000121,MAT000382,3756.75,KG,1200
100,RES0000682,0003,1000121,MAT000212,3720.37,KG,1200
100,RES0000683,0004,1000121,MAT000115,4158.87,KG,1200
100,RES0000684,0005,1000122,MAT000025,20584.93,KG,1200
100,RES0000685,0006,1000122,MAT000492,16252.29,KG,1200
100,RES0000686,0007,1000122,MAT000040,22987.61,KG,1200
100,RES0000687,0008,1000123,MAT000085,2440.27,KG,1000
100,RES0000688,0009,1000123,MAT000045,176.52,KG,1000
100,RES0000689,0010,1000123,MAT000049,908.8,KG,1000
100,RES0000690,0001,1000124,MAT000162,35335.54,KG,1200
100,RES0000691,0002,1000124,MAT000420,22945.9,KG,1200
100,RES0000692,0003,1000124,MAT000025,44725.43,KG,1200
100,RES0000693,0004,1000124,MAT000232,27772.59,KG,1200
100,RES0000694,0005,1000124,MAT000039,16958.37,KG,1200
100,RES0000695,0006,1000124,MAT000098,22372.85,KG,1200
100,RES0000696,0007,1000125,MAT000392,7723.12,KG,1200
100,RES0000697,0008,1000125,MAT000121,5597.77,KG,1200
100,RES0000698,0009,1000125,MAT000034,845.59,KG,1200
100,RES0000699,0010,1000126,MAT000085,1806.6,KG,1000
100,RES0000700,0001,1000126,MAT000037,274.1,KG,1000
100,RES0000701,0002,1000126,MAT000115,2143.4,KG,1000
100,RES0000702,0003,1000126,MAT000346,713.86,KG,1000
100,RES0000703,0004,1000126,MAT000027,566.97,KG,1000
100,RES0000704,0005,1000127,MAT000043,10111.99,KG,1200
100,RES0000705,0006,1000127,MAT000460,1880.62,KG,1200
100,RES0000706,0007,1000127,MAT000244,996.17,KG,1200
100,RES0000707,0008,1000127,MAT000123,15740.55,KG,1200
100,RES0000708,0009,1000127,MAT000441,13316.62,KG,1200
100,RES0000709,0010,1000128,MAT000420,930.73,KG,1000
100,RES0000710,0001,1000128,MAT000032,605.81,KG,1000
100,RES0000711,0002,1000128,MAT000099,876.0,KG,1000
100,RES0000712,0003,1000128,MAT000458,659.01,KG,1000
100,RES0000713,0004,1000128,MAT000321,734.02,KG,1000
100,RES0000714,0005,1000128,MAT000049,1600.07,KG,1000
100,RES0000715,0006,1000128,MAT000043,1598.54,KG,1000
100,RES0000716,0007,1000128,MAT000380,270.57,KG,1000
100,RES0000717,0008,1000129,MAT000038,820.98,KG,1200
100,RES0000718,0009,1000129,MAT000162,8704.42,KG,1200
100,RES0000719,0010,1000129,MAT000392,2908.55,KG,1200
100,RES0000720,0001,1000129,MAT000223,4887.7,KG,1200
100,RES0000721,0002,1000129,MAT000243,5316.32,KG,1200
100,RES0000722,0003,1000129,MAT000025,842.59,KG,1200
100,RES0000723,0004,1000130,MAT000393,2735.37,KG,1000
100,RES0000724,0005,1000130,MAT000048,1793.16,KG,1000
100,RES0000725,0006,1000130,MAT000362,3079.4,KG,1000
100,RES0000726,0007,1000130,MAT000489,2975.31,KG,1000
100,RES0000727,0008,1000131,MAT000028,21878.21,KG,1200
100,RES0000728,0009,1000131,MAT000498,15470.08,KG,1200
100,RES0000729,0010,1000131,MAT000034,8597.14,KG,1200
100,RES0000730,0001,1000131,MAT000395,23295.51,KG,1200
100,RES0000731,0002,1000131,MAT000348,19493.54,KG,1200
100,RES0000732,0003,1000131,MAT000400,11409.88,KG,1200
100,RES0000733,0004,1000131,MAT000387,8316.06,KG,1200
100,RES0000734,0005,1000132,MAT000284,35046.63,KG,1000
100,RES0000735,0006,1000132,MAT000472,42937.7,KG,1000
100,RES0000736,0007,1000132,MAT000033,24741.1,KG,1000
100,RES0000737,0008,1000132,MAT000395,38869.31,KG,1000
100,RES0000738,0009,1000132,MAT000307,27411.68,KG,1000
100,RES0000739,0010,1000132,MAT000227,23352.84,KG,1000
100,RES0000740,0001,1000133,MAT000496,1085.28,KG,1000
100,RES0000741,0002,1000133,MAT000052,865.26,KG,1000
100,RES0000742,0003,1000133,MAT000047,456.57,KG,1000
100,RES0000743,0004,1000133,MAT000115,605.34,KG,1000
100,RES0000744,0005,1000134,MAT000437,418.38,KG,1000
100,RES0000745,0006,1000134,MAT000461,1166.3,KG,1000
100,RES0000746,0007,1000134,MAT000045,769.17,KG,1000
100,RES0000747,0008,1000134,MAT000384,249.78,KG,1000
100,RES0000748,0009,1000135,MAT000333,1248.71,KG,1200
100,RES0000749,0010,1000135,MAT000306,4005.93,KG,1200
100,RES0000750,0001,1000135,MAT000115,1718.95,KG,1200
100,RES0000751,0002,1000135,MAT000099,2519.14,KG,1200
100,RES0000752,0003,1000135,MAT000196,466.29,KG,1200
100,RES0000753,0004,1000135,MAT000390,1871.08,KG,1200
100,RES0000754,0005,1000135,MAT000380,3740.19,KG,1200
100,RES0000755,0006,1000135,MAT000033,1812.8,KG,1200
100,RES0000756,0007,1000136,MAT000085,54.09,KG,1100
100,RES0000757,0008,1000136,MAT000045,3.91,KG,1100
100,RES0000758,0009,1000136,MAT000049,20.15,KG,1100
100,RES0000759,0010,1000137,MAT000492,2505.63,KG,1000
100,RES0000760,0001,1000137,MAT000296,1364.45,KG,1000
100,RES0000761,0002,1000137,MAT000362,244.37,KG,1000
100,RES0000762,0003,1000137,MAT000480,3850.99,KG,1000
100,RES0000763,0004,1000137,MAT000043,2806.69,KG,1000
100,RES0000764,0005,1000137,MAT000420,723.87,KG,1000
100,RES0000765,0006,1000137,MAT000037,7085.4,KG,1000
100,RES0000766,0007,1000138,MAT000286,10432.02,KG,1100
100,RES0000767,0008,1000138,MAT000498,8238.42,KG,1100
100,RES0000768,0009,1000138,MAT000084,7806.98,KG,1100
100,RES0000769,0010,1000138,MAT000051,7400.35,KG,1100
100,RES0000770,0001,1000139,MAT000208,60.15,KG,1100
100,RES0000771,0002,1000139,MAT000223,3482.81,KG,1100
100,RES0000772,0003,1000139,MAT000424,2271.4,KG,1100
100,RES0000773,0004,1000139,MAT000331,423.85,KG,1100
100,RES0000774,0005,1000139,MAT000041,1006.91,KG,1100
100,RES0000775,0006,1000139,MAT000260,1788.11,KG,1100
100,RES0000776,0007,1000139,MAT000492,632.59,KG,1100
100,RES0000777,0008,1000139,MAT000203,713.97,KG,1100
100,RES0000778,0009,1000140,MAT000116,14426.41,KG,1200
100,RES0000779,0010,1000140,MAT000164,19001.0,KG,1200
100,RES0000780,0001,1000140,MAT000240,8162.34,KG,1200
100,RES0000781,0002,1000140,MAT000079,28434.36,KG,1200
100,RES0000782,0003,1000140,MAT000128,15268.86,KG,1200
100,RES0000783,0004,1000141,MAT000314,772.68,KG,1000
100,RES0000784,0005,1000141,MAT000026,1648.56,KG,1000
100,RES0000785,0006,1000141,MAT000366,1682.12,KG,1000
100,RES0000786,0007,1000141,MAT000186,305.19,KG,1000
100,RES0000787,0008,1000141,MAT000286,2246.88,KG,1000
100,RES0000788,0009,1000141,MAT000053,659.3,KG,1000
100,RES0000789,0010,1000141,MAT000041,230.8,KG,1000
100,RES0000790,0001,1000141,MAT000455,1259.93,KG,1000
100,RES0000791,0002,1000142,MAT000027,2424.42,KG,1000
100,RES0000792,0003,1000142,MAT000035,7766.32,KG,1000
100,RES0000793,0004,1000142,MAT000406,4956.29,KG,1000
100,RES0000794,0005,1000142,MAT000441,5379.93,KG,1000
100,RES0000795,0006,1000142,MAT000123,8143.25,KG,1000
100,RES0000796,0007,1000142,MAT000360,7853.11,KG,1000
100,RES0000797,0008,1000142,MAT000212,7493.96,KG,1000
100,RES0000798,0009,1000143,MAT000494,452.44,KG,1000
100,RES0000799,0010,1000143,MAT000448,61.88,KG,1000
100,RES0000800,0001,1000143,MAT000452,69.09,KG,1000
100,RES0000801,0002,1000143,MAT000459,13.42,KG,1000
100,RES0000802,0003,1000143,MAT000097,175.09,KG,1000
100,RES0000803,0004,1000143,MAT000380,342.59,KG,1000
100,RES0000804,0005,1000143,MAT000398,72.84,KG,1000
100,RES0000805,0006,1000144,MAT000286,270.22,KG,1000
100,RES0000806,0007,1000144,MAT000252,6209.32,KG,1000
100,RES0000807,0008,1000144,MAT000331,4503.0,KG,1000
100,RES0000808,0009,1000144,MAT000084,5818.0,KG,1000
100,RES0000809,0010,1000144,MAT000452,4118.81,KG,1000
100,RES0000810,0001,1000144,MAT000476,10823.92,KG,1000
100,RES0000811,0002,1000144,MAT000328,1322.6,KG,1000
100,RES0000812,0003,1000144,MAT000116,1935.22,KG,1000
100,RES0000813,0004,1000145,MAT000084,2236.38,KG,1200
100,RES0000814,0005,1000145,MAT000485,3193.05,KG,1200
100,RES0000815,0006,1000145,MAT000298,2287.59,KG,1200
100,RES0000816,0007,1000145,MAT000021,1112.28,KG,1200
100,RES0000817,0008,1000145,MAT000351,2097.84,KG,1200
100,RES0000818,0009,1000146,MAT000437,219.0,KG,1100
100,RES0000819,0010,1000146,MAT000461,610.5,KG,1100
100,RES0000820,0001,1000146,MAT000045,402.62,KG,1100
100,RES0000821,0002,1000146,MAT000384,130.75,KG,1100
