MANDT,MBLNR,MJAHR,ZEILE,BWART,MATNR,WERKS,LGORT,MENGE,MEINS,DMBTR,WAERS
100,5000000131,2023,0001,101,MAT000227,1300,0001,3001.59,KG,34300.8,EUR
100,5000000131,2023,0002,201,MAT000353,1000,0001,816.7,KG,8580.76,EUR
100,5000000131,2023,0003,101,MAT000488,1300,0001,4119.41,KG,12050.5,EUR
100,5000000132,2025,0001,201,MAT000106,1300,0003,3601.29,KG,49053.54,EUR
100,5000000132,2025,0002,551,MAT000038,1100,0002,233.54,KG,3663.99,EUR
100,5000000133,2024,0001,901,MAT000329,1100,0010,2846.12,KG,34388.89,EUR
100,5000000134,2025,0001,301,MAT000254,1100,0010,3305.32,KG,63894.88,EUR
100,5000000134,2025,0002,311,MAT000061,1100,0003,3541.8,KG,55231.3,EUR
100,5000000134,2025,0003,201,MAT000302,1400,0002,375.67,KG,2026.59,EUR
100,5000000134,2025,0004,311,MAT000464,1000,0010,777.67,KG,7506.21,EUR
100,5000000135,2024,0001,101,MAT000162,1400,0010,3572.04,KG,61741.73,EUR
100,5000000135,2024,0002,601,MAT000060,1400,0003,3500.16,KG,64134.68,EUR
100,5000000135,2024,0003,261,MAT000045,1400,0001,811.61,KG,6979.59,EUR
100,5000000136,2025,0001,901,MAT000189,1100,0010,241.56,KG,3488.66,EUR
100,5000000137,2023,0001,601,MAT000210,1200,0002,117.48,KG,2277.62,EUR
100,5000000137,2023,0002,901,MAT000325,1200,0010,4262.73,KG,71565.82,EUR
100,5000000138,2025,0001,311,MAT000161,1300,0001,4137.82,KG,50902.74,EUR
100,5000000138,2025,0002,101,MAT000108,1400,0001,848.65,KG,1591.72,EUR
100,5000000138,2025,0003,301,MAT000313,1000,0010,2720.92,KG,27592.59,EUR
100,5000000138,2025,0004,261,MAT000098,1100,0002,4898.31,KG,73677.22,EUR
100,5000000139,2023,0001,301,MAT000497,1000,0010,3532.36,KG,42913.45,EUR
100,5000000139,2023,0002,311,MAT000385,1200,0003,2737.56,KG,41806.74,EUR
100,5000000139,2023,0003,311,MAT000002,1000,0002,487.62,KG,5324.29,EUR
100,5000000139,2023,0004,201,MAT000053,1200,0010,2584.58,KG,21961.51,EUR
100,5000000140,2025,0001,101,MAT000002,1300,0010,2261.92,KG,6956.63,EUR
100,5000000140,2025,0002,311,MAT000144,1200,0002,582.89,KG,4300.15,EUR
100,5000000140,2025,0003,311,MAT000251,1100,0003,2683.3,KG,28219.33,EUR
100,5000000140,2025,0004,101,MAT000430,1300,0010,1877.91,KG,19980.72,EUR
100,5000000141,2024,0001,901,MAT000193,1400,0002,2199.14,KG,14504.62,EUR
100,5000000141,2024,0002,261,MAT000494,1400,0002,2909.23,KG,44168.03,EUR
100,5000000141,2024,0003,301,MAT000037,1200,0010,454.29,KG,2143.77,EUR
100,5000000141,2024,0004,101,MAT000054,1000,0010,3911.44,KG,29877.56,EUR
100,5000000142,2024,0001,101,MAT000059,1400,0010,3305.7,KG,61758.31,EUR
100,5000000142,2024,0002,551,MAT000477,1100,0002,2192.66,KG,16728.9,EUR
100,5000000142,2024,0003,201,MAT000155,1000,0002,817.85,KG,9316.52,EUR
100,5000000143,2025,0001,201,MAT000389,1300,0003,2360.54,KG,18461.52,EUR
100,5000000144,2023,0001,901,MAT000154,1300,0001,3546.65,KG,37533.67,EUR
100,5000000145,2023,0001,261,MAT000388,1400,0002,3769.17,KG,34493.92,EUR
100,5000000145,2023,0002,311,MAT000447,1200,0003,2658.72,KG,38360.6,EUR
100,5000000145,2023,0003,261,MAT000309,1300,0003,635.27,KG,8278.31,EUR
100,5000000146,2023,0001,311,MAT000350,1300,0010,3082.98,KG,38633.0,EUR
100,5000000146,2023,0002,261,MAT000004,1400,0003,528.07,KG,5688.26,EUR
100,5000000147,2022,0001,301,MAT000433,1100,0003,2274.39,KG,2027.57,EUR
100,5000000147,2022,0002,601,MAT000467,1100,0010,1326.61,KG,20477.13,EUR
100,5000000147,2022,0003,101,MAT000067,1400,0001,4198.36,KG,77930.35,EUR
100,5000000147,2022,0004,311,MAT000421,1200,0002,2990.31,KG,55357.76,EUR
100,5000000148,2023,0001,601,MAT000188,1200,0001,250.23,KG,1719.53,EUR
100,5000000148,2023,0002,261,MAT000089,1000,0003,1238.29,KG,16740.42,EUR
100,5000000148,2023,0003,551,MAT000421,1100,0001,80.42,KG,847.37,EUR
100,5000000149,2023,0001,311,MAT000327,1100,0010,2309.85,KG,17201.55,EUR
100,5000000150,2022,0001,101,MAT000412,1200,0002,3316.78,KG,54863.7,EUR
100,5000000150,2022,0002,601,MAT000300,1400,0002,3726.2,KG,53595.13,EUR
100,5000000150,2022,0003,101,MAT000448,1200,0002,720.32,KG,11922.85,EUR
100,5000000151,2025,0001,601,MAT000096,1100,0003,4245.76,KG,40969.57,EUR
100,5000000151,2025,0002,261,MAT000412,1000,0002,305.27,KG,4298.13,EUR
100,5000000151,2025,0003,601,MAT000491,1300,0001,4467.53,KG,53015.79,EUR
100,5000000151,2025,0004,601,MAT000223,1400,0001,4564.99,KG,90783.68,EUR
100,5000000152,2024,0001,601,MAT000102,1200,0002,1289.44,KG,24013.36,EUR
100,5000000152,2024,0002,201,MAT000137,1400,0002,264.93,KG,1723.72,EUR
100,5000000153,2022,0001,301,MAT000440,1400,0010,4416.01,KG,35884.02,EUR
100,5000000153,2022,0002,551,MAT000342,1200,0010,1834.85,KG,20261.05,EUR
100,5000000153,2022,0003,901,MAT000036,1400,0001,3541.89,KG,6886.93,EUR
100,5000000153,2022,0004,301,MAT000409,1200,0002,4468.04,KG,83141.93,EUR
100,5000000154,2025,0001,301,MAT000046,1400,0010,508.27,KG,4644.97,EUR
100,5000000154,2025,0002,601,MAT000380,1200,0010,4094.65,KG,17576.95,EUR
100,5000000154,2025,0003,901,MAT000114,1200,0001,2209.62,KG,31706.31,EUR
100,5000000155,2024,0001,101,MAT000452,1200,0010,606.53,KG,3087.97,EUR
100,5000000155,2024,0002,551,MAT000291,1200,0010,432.93,KG,410.35,EUR
100,5000000155,2024,0003,901,MAT000374,1200,0002,4417.09,KG,55248.78,EUR
100,5000000155,2024,0004,551,MAT000139,1300,0002,4497.65,KG,64480.33,EUR
100,5000000156,2022,0001,551,MAT000220,1400,0003,1621.7,KG,4009.36,EUR
100,5000000156,2022,0002,201,MAT000049,1100,0010,4107.03,KG,72129.4,EUR
100,5000000156,2022,0003,201,MAT000156,1100,0003,1032.62,KG,2201.61,EUR
100,5000000157,2024,0001,901,MAT000423,1100,0002,3776.09,KG,26543.1,EUR
100,5000000157,2024,0002,261,MAT000367,1400,0001,4991.13,KG,32298.92,EUR
100,5000000157,2024,0003,601,MAT000104,1000,0002,4349.54,KG,6625.9,EUR
100,5000000157,2024,0004,901,MAT000249,1100,0010,1455.29,KG,21878.39,EUR
100,5000000158,2023,0001,101,MAT000382,1400,0010,178.06,KG,619.89,EUR
100,5000000158,2023,0002,551,MAT000386,1400,0010,3824.67,KG,73296.94,EUR
100,5000000158,2023,0003,261,MAT000352,1100,0010,1046.35,KG,13338.99,EUR
100,5000000159,2024,0001,201,MAT000020,1000,0001,2292.97,KG,20322.63,EUR
100,5000000160,2024,0001,301,MAT000231,1000,0003,492.87,KG,9567.64,EUR
100,5000000160,2024,0002,901,MAT000439,1400,0010,4265.4,KG,36617.43,EUR
100,5000000160,2024,0003,101,MAT000325,1200,0010,667.36,KG,5646.71,EUR
100,5000000161,2024,0001,311,MAT000135,1300,0003,2952.36,KG,54914.47,EUR
100,5000000161,2024,0002,101,MAT000056,1000,0003,1424.87,KG,1142.19,EUR
100,5000000161,2024,0003,601,MAT000374,1000,0010,3516.29,KG,18874.41,EUR
100,5000000161,2024,0004,201,MAT000496,1400,0002,4554.97,KG,78592.35,EUR
100,5000000162,2025,0001,901,MAT000196,1000,0003,850.17,KG,752.04,EUR
100,5000000162,2025,0002,101,MAT000370,1200,0003,2210.2,KG,38931.11,EUR
100,5000000162,2025,0003,551,MAT000489,1200,0001,3596.71,KG,41303.51,EUR
100,5000000162,2025,0004,601,MAT000162,1200,0002,1164.56,KG,8682.55,EUR
100,5000000163,2025,0001,601,MAT000465,1100,0002,4306.14,KG,78246.86,EUR
100,5000000163,2025,0002,551,MAT000374,1000,0010,1087.19,KG,8666.29,EUR
100,5000000164,2025,0001,201,MAT000120,1200,0010,3410.64,KG,56462.29,EUR
100,5000000164,2025,0002,201,MAT000138,1400,0001,1528.72,KG,26055.85,EUR
100,5000000165,2022,0001,311,MAT000228,1100,0001,488.17,KG,5099.2,EUR
100,5000000165,2022,0002,101,MAT000474,1100,0001,778.25,KG,3155.56,EUR
100,5000000165,2022,0003,101,MAT000297,1000,0001,3833.64,KG,17990.65,EUR
100,5000000166,2024,0001,261,MAT000143,1300,0010,1846.89,KG,13281.96,EUR
100,5000000166,2024,0002,201,MAT000178,1300,0010,408.46,KG,1228.26,EUR
100,5000000166,2024,0003,551,MAT000264,1200,0003,2721.1,KG,45304.47,EUR
100,5000000167,2025,0001,261,MAT000363,1100,0003,3979.69,KG,19822.38,EUR
100,5000000167,2025,0002,201,MAT000112,1400,0002,2598.31,KG,6662.75,EUR
100,5000000167,2025,0003,311,MAT000406,1100,0003,1480.96,KG,17044.66,EUR
100,5000000168,2023,0001,901,MAT000210,1000,0002,2745.59,KG,42754.4,EUR
100,5000000168,2023,0002,311,MAT000409,1200,0003,4499.47,KG,14379.58,EUR
100,5000000169,2023,0001,551,MAT000247,1000,0010,919.62,KG,13152.36,EUR
100,5000000169,2023,0002,301,MAT000104,1100,0010,3681.62,KG,1964.66,EUR
100,5000000169,2023,0003,901,MAT000247,1100,0002,4525.41,KG,21183.58,EUR
100,5000000170,2024,0001,311,MAT000279,1100,0003,796.19,KG,5890.42,EUR
100,5000000170,2024,0002,551,MAT000018,1300,0003,4727.47,KG,9885.62,EUR
100,5000000171,2024,0001,101,MAT000350,1400,0001,263.6,KG,2172.88,EUR
100,5000000172,2024,0001,601,MAT000070,1400,0010,3417.15,KG,66074.26,EUR
100,5000000173,2023,0001,901,MAT000467,1100,0001,4984.98,KG,74444.03,EUR
100,5000000173,2023,0002,261,MAT000054,1100,0003,1692.12,KG,13504.82,EUR
100,5000000174,2024,0001,201,MAT000078,1300,0010,1080.55,KG,7543.87,EUR
100,5000000175,2024,0001,311,MAT000432,1400,0003,1834.62,KG,10274.04,EUR
100,5000000175,2024,0002,311,MAT000316,1100,0003,4210.59,KG,11183.01,EUR
100,5000000175,2024,0003,901,MAT000305,1000,0003,610.93,KG,8980.47,EUR
100,5000000175,2024,0004,601,MAT000433,1400,0003,4862.7,KG,31901.63,EUR
100,5000000176,2025,0001,301,MAT000222,1000,0002,429.74,KG,7919.14,EUR
100,5000000176,2025,0002,101,MAT000400,1000,0010,2822.28,KG,34122.79,EUR
100,5000000176,2025,0003,311,MAT000133,1300,0001,3599.09,KG,27603.59,EUR
100,5000000177,2024,0001,311,MAT000253,1000,0003,704.08,KG,10176.03,EUR
100,5000000177,2024,0002,201,MAT000437,1000,0002,2176.89,KG,12895.11,EUR
100,5000000177,2024,0003,201,MAT000038,1300,0001,3706.33,KG,12021.44,EUR
100,5000000178,2024,0001,301,MAT000446,1300,0002,3125.59,KG,19087.1,EUR
100,5000000179,2023,0001,261,MAT000402,1000,0002,632.09,KG,10856.1,EUR
100,5000000180,2022,0001,311,MAT000148,1400,0003,2990.51,KG,7962.83,EUR
100,5000000180,2022,0002,201,MAT000140,1400,0010,1992.3,KG,14532.8,EUR
100,5000000180,2022,0003,101,MAT000192,1100,0010,1681.93,KG,17976.77,EUR
100,5000000181,2022,0001,311,MAT000320,1000,0001,4911.33,KG,63212.93,EUR
100,5000000182,2025,0001,901,MAT000112,1400,0003,3376.0,KG,8530.0,EUR
100,5000000182,2025,0002,101,MAT000207,1100,0003,2049.83,KG,2460.81,EUR
100,5000000182,2025,0003,601,MAT000295,1400,0003,4534.99,KG,66637.25,EUR
100,5000000183,2025,0001,201,MAT000022,1400,0002,2449.51,KG,12542.76,EUR
100,5000000183,2025,0002,601,MAT000460,1300,0001,2797.4,KG,48467.88,EUR
100,5000000183,2025,0003,311,MAT000320,1100,0010,4932.44,KG,58170.81,EUR
100,5000000183,2025,0004,601,MAT000353,1000,0001,4174.37,KG,43857.81,EUR
100,5000000184,2023,0001,301,MAT000433,1200,0010,2315.13,KG,46270.68,EUR
100,5000000185,2025,0001,101,MAT000338,1400,0010,3956.59,KG,21510.62,EUR
100,5000000186,2025,0001,901,MAT000188,1200,0010,4354.1,KG,65882.99,EUR
100,5000000186,2025,0002,901,MAT000003,1000,0003,93.43,KG,958.99,EUR
100,5000000187,2023,0001,201,MAT000302,1200,0001,4788.22,KG,45508.81,EUR
100,5000000187,2023,0002,201,MAT000447,1000,0003,567.69,KG,6294.56,EUR
100,5000000188,2025,0001,601,MAT000174,1100,0003,1875.22,KG,25386.63,EUR
100,5000000188,2025,0002,551,MAT000327,1000,0001,3177.29,KG,26610.04,EUR
100,5000000189,2024,0001,301,MAT000152,1200,0010,4390.35,KG,53624.64,EUR
100,5000000189,2024,0002,261,MAT000037,1000,0010,3105.34,KG,39730.84,EUR
100,5000000189,2024,0003,201,MAT000291,1000,0010,3530.26,KG,65780.72,EUR
100,5000000189,2024,0004,551,MAT000185,1400,0002,3814.59,KG,52104.25,EUR
100,5000000190,2022,0001,101,MAT000253,1400,0010,486.22,KG,3135.31,EUR
100,5000000190,2022,0002,311,MAT000375,1100,0003,1361.88,KG,19056.24,EUR
100,5000000190,2022,0003,311,MAT000001,1000,0010,3365.85,KG,62385.06,EUR
100,5000000191,2024,0001,901,MAT000500,1200,0010,2682.65,KG,46715.93,EUR
100,5000000192,2025,0001,901,MAT000258,1400,0002,2920.41,KG,9730.86,EUR
100,5000000192,2025,0002,901,MAT000118,1200,0002,1980.63,KG,15136.64,EUR
100,5000000193,2025,0001,101,MAT000339,1400,0002,1648.36,KG,27689.35,EUR
100,5000000193,2025,0002,101,MAT000253,1300,0010,2389.09,KG,5634.31,EUR
100,5000000193,2025,0003,301,MAT000088,1200,0002,3326.99,KG,42267.38,EUR
100,5000000194,2023,0001,901,MAT000406,1300,0010,1941.42,KG,5951.81,EUR
100,5000000194,2023,0002,261,MAT000315,1400,0002,2041.52,KG,2553.1,EUR
100,5000000194,2023,0003,601,MAT000106,1400,0002,2768.03,KG,19624.7,EUR
100,5000000194,2023,0004,551,MAT000417,1400,0003,521.55,KG,2837.2,EUR
100,5000000195,2024,0001,201,MAT000354,1100,0001,447.5,KG,1802.48,EUR
100,5000000196,2022,0001,261,MAT000130,1300,0010,2905.27,KG,37806.11,EUR
100,5000000196,2022,0002,201,MAT000313,1100,0010,3167.62,KG,59678.4,EUR
100,5000000196,2022,0003,101,MAT000036,1100,0001,3522.78,KG,24783.51,EUR
100,5000000197,2022,0001,901,MAT000047,1200,0003,2175.16,KG,18072.82,EUR
100,5000000197,2022,0002,601,MAT000002,1300,0001,1370.91,KG,15896.06,EUR
100,5000000197,2022,0003,551,MAT000049,1400,0010,1919.72,KG,5543.8,EUR
100,5000000197,2022,0004,601,MAT000486,1300,0002,4952.25,KG,41164.22,EUR
100,5000000198,2022,0001,261,MAT000329,1200,0001,231.09,KG,4466.34,EUR
100,5000000198,2022,0002,901,MAT000065,1200,0010,3039.42,KG,22421.44,EUR
100,5000000198,2022,0003,301,MAT000487,1000,0001,3516.34,KG,4460.83,EUR
100,5000000198,2022,0004,311,MAT000225,1300,0003,1527.23,KG,24365.5,EUR
100,5000000199,2023,0001,311,MAT000364,1300,0002,4381.81,KG,34872.33,EUR
100,5000000199,2023,0002,301,MAT000262,1100,0002,3695.51,KG,43508.74,EUR
100,5000000199,2023,0003,261,MAT000016,1100,0010,533.1,KG,1159.1,EUR
100,5000000199,2023,0004,551,MAT000137,1100,0001,3152.85,KG,47103.44,EUR
100,5000000200,2023,0001,301,MAT000309,1100,0001,4203.0,KG,28905.03,EUR
100,5000000200,2023,0002,551,MAT000028,1400,0001,96.03,KG,769.09,EUR
100,5000000200,2023,0003,261,MAT000029,1400,0010,4603.64,KG,65572.16,EUR
100,5000000201,2023,0001,201,MAT000200,1100,0010,1097.19,KG,9739.45,EUR
100,5000000201,2023,0002,311,MAT000409,1400,0003,2743.07,KG,53075.12,EUR
100,5000000201,2023,0003,601,MAT000256,1000,0010,4677.61,KG,71663.75,EUR
100,5000000201,2023,0004,311,MAT000298,1300,0010,4280.02,KG,5508.28,EUR
100,5000000202,2025,0001,311,MAT000460,1200,0010,2487.7,KG,38054.13,EUR
100,5000000202,2025,0002,301,MAT000203,1000,0010,4133.77,KG,29253.77,EUR
100,5000000202,2025,0003,311,MAT000245,1200,0002,2803.68,KG,49557.27,EUR
100,5000000203,2023,0001,261,MAT000154,1300,0002,4930.38,KG,67311.82,EUR
100,5000000204,2024,0001,301,MAT000317,1100,0003,417.56,KG,7617.57,EUR
100,5000000205,2022,0001,311,MAT000057,1400,0003,1599.97,KG,3126.4,EUR
100,5000000205,2022,0002,551,MAT000330,1000,0010,587.76,KG,10921.14,EUR
100,5000000206,2025,0001,901,MAT000425,1400,0010,2222.76,KG,42292.55,EUR
100,5000000206,2025,0002,301,MAT000494,1300,0001,673.14,KG,13116.83,EUR
100,5000000206,2025,0003,311,MAT000443,1400,0010,4699.45,KG,42515.33,EUR
100,5000000207,2024,0001,601,MAT000034,1100,0003,975.65,KG,2430.75,EUR
100,5000000207,2024,0002,101,MAT000277,1400,0002,1675.22,KG,23857.75,EUR
100,5000000207,2024,0003,551,MAT000423,1000,0001,2128.06,KG,19046.78,EUR
100,5000000208,2025,0001,601,MAT000367,1100,0003,2992.01,KG,23421.18,EUR
100,5000000208,2025,0002,261,MAT000377,1100,0003,328.32,KG,4717.34,EUR
100,5000000209,2023,0001,551,MAT000424,1400,0001,4796.44,KG,69339.92,EUR
100,5000000209,2023,0002,261,MAT000386,1200,0001,2210.05,KG,30157.36,EUR
100,5000000209,2023,0003,301,MAT000272,1400,0010,1055.74,KG,5345.98,EUR
100,5000000209,2023,0004,261,MAT000301,1300,0003,500.75,KG,6942.26,EUR
100,5000000210,2024,0001,551,MAT000219,1200,0003,460.04,KG,1169.72,EUR
100,5000000210,2024,0002,301,MAT000460,1300,0003,2637.2,KG,6883.54,EUR
100,5000000210,2024,0003,101,MAT000240,1300,0010,2292.71,KG,30602.98,EUR
100,5000000210,2024,0004,311,MAT000195,1200,0003,1472.86,KG,26562.16,EUR
100,5000000211,2025,0001,311,MAT000393,1000,0003,243.52,KG,157.15,EUR
100,5000000211,2025,0002,101,MAT000171,1200,0002,921.26,KG,13544.0,EUR
100,5000000212,2023,0001,901,MAT000020,1300,0002,3403.51,KG,67910.99,EUR
100,5000000213,2023,0001,301,MAT000316,1400,0002,3507.45,KG,13766.77,EUR
100,5000000213,2023,0002,261,MAT000086,1100,0001,4161.24,KG,45582.51,EUR
100,5000000213,2023,0003,601,MAT000105,1400,0003,197.58,KG,1577.79,EUR
100,5000000214,2025,0001,301,MAT000227,1300,0010,3085.89,KG,26199.68,EUR
100,5000000214,2025,0002,301,MAT000254,1300,0002,3415.38,KG,11602.77,EUR
100,5000000214,2025,0003,301,MAT000026,1300,0001,4861.8,KG,20716.59,EUR
100,5000000214,2025,0004,301,MAT000075,1200,0010,3249.24,KG,14985.62,EUR
100,5000000215,2023,0001,551,MAT000493,1300,0003,1263.67,KG,22791.2,EUR
100,5000000215,2023,0002,901,MAT000487,1000,0003,3386.45,KG,53533.63,EUR
100,5000000216,2024,0001,601,MAT000079,1400,0010,4796.59,KG,6974.94,EUR
100,5000000217,2023,0001,261,MAT000025,1300,0010,823.77,KG,14615.31,EUR
100,5000000218,2024,0001,261,MAT000271,1100,0001,3400.04,KG,45717.45,EUR
100,5000000218,2024,0002,601,MAT000224,1100,0002,332.35,KG,5680.77,EUR
100,5000000218,2024,0003,901,MAT000116,1400,0002,1785.96,KG,26334.28,EUR
100,5000000219,2022,0001,301,MAT000138,1400,0002,3504.26,KG,46217.28,EUR
100,5000000219,2022,0002,311,MAT000147,1200,0001,3363.78,KG,26736.63,EUR
100,5000000219,2022,0003,261,MAT000134,1400,0002,3847.73,KG,71564.87,EUR
100,5000000219,2022,0004,301,MAT000186,1200,0001,1276.09,KG,24596.13,EUR
100,5000000220,2022,0001,551,MAT000349,1400,0010,585.31,KG,3832.27,EUR
100,5000000220,2022,0002,311,MAT000473,1300,0003,2300.07,KG,5797.06,EUR
100,5000000221,2025,0001,601,MAT000333,1200,0003,2941.42,KG,26071.0,EUR
100,5000000222,2022,0001,301,MAT000349,1100,0010,1916.51,KG,3193.54,EUR
100,5000000223,2024,0001,551,MAT000432,1000,0010,4812.58,KG,46046.3,EUR
100,5000000223,2024,0002,201,MAT000282,1100,0001,4962.08,KG,47103.61,EUR
100,5000000223,2024,0003,601,MAT000208,1300,0001,3849.08,KG,3900.95,EUR
100,5000000224,2023,0001,201,MAT000314,1200,0003,845.77,KG,7652.84,EUR
100,5000000224,2023,0002,901,MAT000299,1100,0010,4094.77,KG,43275.43,EUR
100,5000000224,2023,0003,311,MAT000123,1300,0010,2617.47,KG,6158.96,EUR
100,5000000225,2025,0001,551,MAT000470,1200,0003,1708.39,KG,32043.3,EUR
100,5000000225,2025,0002,261,MAT000355,1200,0001,586.75,KG,4659.14,EUR
100,5000000225,2025,0003,901,MAT000315,1200,0010,3915.88,KG,15030.05,EUR
100,5000000226,2022,0001,201,MAT000200,1100,0001,970.36,KG,9286.05,EUR
100,5000000226,2022,0002,601,MAT000072,1300,0010,1653.86,KG,20934.87,EUR
100,5000000227,2025,0001,201,MAT000053,1000,0010,2722.75,KG,43729.93,EUR
100,5000000227,2025,0002,601,MAT000220,1100,0003,3310.08,KG,10236.41,EUR
100,5000000227,2025,0003,551,MAT000077,1400,0002,4205.77,KG,81508.22,EUR
100,5000000228,2022,0001,101,MAT000441,1400,0002,2990.73,KG,32887.32,EUR
100,5000000229,2024,0001,311,MAT000128,1300,0001,3430.09,KG,5882.96,EUR
100,5000000229,2024,0002,201,MAT000013,1200,0002,1054.83,KG,14890.57,EUR
100,5000000229,2024,0003,261,MAT000163,1000,0002,1471.02,KG,13336.79,EUR
100,5000000229,2024,0004,311,MAT000174,1000,0002,39.35,KG,90.76,EUR
100,5000000230,2024,0001,601,MAT000034,1400,0001,1132.1,KG,22179.12,EUR
100,5000000230,2024,0002,601,MAT000150,1300,0010,3851.34,KG,31692.51,EUR
100,5000000231,2024,0001,101,MAT000018,1400,0002,625.23,KG,1293.58,EUR
100,5000000231,2024,0002,311,MAT000374,1200,0001,4691.3,KG,27780.79,EUR
100,5000000231,2024,0003,311,MAT000168,1200,0001,4068.95,KG,21979.98,EUR
100,5000000231,2024,0004,101,MAT000295,1300,0003,4115.66,KG,50955.6,EUR
100,5000000232,2023,0001,301,MAT000417,1300,0010,981.21,KG,16035.14,EUR
100,5000000233,2023,0001,201,MAT000040,1000,0001,3617.62,KG,15602.64,EUR
100,5000000234,2025,0001,601,MAT000266,1100,0010,2925.02,KG,51787.06,EUR
100,5000000234,2025,0002,101,MAT000158,1000,0010,837.54,KG,7913.27,EUR
100,5000000234,2025,0003,101,MAT000056,1000,0002,2671.87,KG,4681.09,EUR
100,5000000235,2025,0001,551,MAT000249,1200,0010,4355.74,KG,70440.49,EUR
100,5000000235,2025,0002,311,MAT000404,1100,0010,1655.18,KG,32811.06,EUR
100,5000000235,2025,0003,101,MAT000336,1100,0001,654.35,KG,10994.36,EUR
100,5000000236,2022,0001,551,MAT000240,1200,0003,273.72,KG,3414.44,EUR
100,5000000236,2022,0002,601,MAT000060,1200,0001,42.39,KG,98.89,EUR
100,5000000236,2022,0003,101,MAT000474,1300,0010,20.56,KG,39.98,EUR
100,5000000236,2022,0004,201,MAT000128,1100,0002,2006.81,KG,25009.02,EUR
100,5000000237,2023,0001,551,MAT000321,1100,0001,970.98,KG,14873.68,EUR
100,5000000237,2023,0002,551,MAT000199,1200,0003,4315.89,KG,41206.62,EUR
100,5000000237,2023,0003,601,MAT000312,1200,0003,4540.19,KG,44010.24,EUR
100,5000000237,2023,0004,301,MAT000044,1400,0003,2061.82,KG,18790.36,EUR
100,5000000238,2025,0001,261,MAT000039,1200,0002,2495.01,KG,11342.05,EUR
100,5000000238,2025,0002,601,MAT000420,1000,0001,1714.67,KG,24557.69,EUR
100,5000000239,2024,0001,551,MAT000170,1200,0002,983.13,KG,9619.37,EUR
100,5000000239,2024,0002,311,MAT000427,1400,0010,3513.62,KG,10946.43,EUR
100,5000000240,2022,0001,261,MAT000013,1200,0003,376.46,KG,1247.91,EUR
100,5000000241,2024,0001,311,MAT000076,1000,0001,864.53,KG,11934.59,EUR
100,5000000241,2024,0002,601,MAT000287,1000,0002,4181.48,KG,69949.89,EUR
100,5000000241,2024,0003,601,MAT000445,1400,0003,4247.38,KG,49205.35,EUR
100,5000000242,2024,0001,311,MAT000362,1300,0010,442.18,KG,570.1,EUR
100,5000000242,2024,0002,101,MAT000426,1300,0002,551.31,KG,7449.83,EUR
100,5000000242,2024,0003,551,MAT000256,1100,0010,2674.04,KG,17323.0,EUR
100,5000000243,2024,0001,311,MAT000337,1300,0003,1353.02,KG,4193.8,EUR
100,5000000243,2024,0002,901,MAT000376,1100,0003,3757.43,KG,70802.02,EUR
100,5000000244,2022,0001,311,MAT000261,1300,0001,3946.58,KG,45446.13,EUR
100,5000000245,2022,0001,261,MAT000430,1100,0001,3518.71,KG,21780.42,EUR
100,5000000246,2023,0001,261,MAT000333,1100,0003,2282.9,KG,21902.24,EUR
100,5000000246,2023,0002,261,MAT000196,1000,0010,3140.68,KG,14367.91,EUR
100,5000000246,2023,0003,601,MAT000335,1300,0001,4130.24,KG,69565.52,EUR
100,5000000247,2024,0001,551,MAT000108,1300,0010,4759.53,KG,89649.23,EUR
100,5000000247,2024,0002,301,MAT000430,1300,0010,2033.64,KG,2385.53,EUR
