MANDT,MBLNR,MJAHR,BUDAT,BLDAT,USNAM
100,5000000634,2024,20241026,20241026,USER025
100,5000000635,2023,20231201,20231201,USER037
100,5000000636,2024,20240430,20240430,USER046
100,5000000637,2025,20250815,20250815,USER034
100,5000000638,2023,20230805,20230805,USER031
100,5000000639,2022,20221005,20221005,USER022
100,5000000640,2025,20250711,20250711,USER046
100,5000000641,2025,20251223,20251223,USER049
100,5000000642,2025,20250620,20250620,USER028
100,5000000643,2024,20240403,20240403,USER048
100,5000000644,2022,20220319,20220319,USER022
100,5000000645,2022,20220113,20220113,USER028
100,5000000646,2025,20250102,20250102,USER022
100,5000000647,2024,20240819,20240819,USER041
100,5000000648,2023,20230322,20230322,USER020
100,5000000649,2022,20220707,20220707,USER012
100,5000000650,2023,20231214,20231214,USER024
100,5000000651,2022,20220417,20220417,USER010
100,5000000652,2025,20250519,20250519,USER001
100,5000000653,2022,20220905,20220905,USER023
100,5000000654,2025,20250902,20250902,USER015
100,5000000655,2023,20230428,20230428,USER016
100,5000000656,2024,20240710,20240710,USER037
100,5000000657,2024,20241114,20241114,USER039
100,5000000658,2022,20220911,20220911,USER034
100,5000000659,2025,20250105,20250105,USER028
100,5000000660,2023,20231120,20231120,USER009
100,5000000661,2023,20230913,20230913,USER035
100,5000000662,2023,20230401,20230401,USER020
100,5000000663,2024,20240616,20240616,USER017
100,5000000664,2025,20250331,20250331,USER045
100,5000000665,2024,20240816,20240816,USER033
100,5000000666,2025,20250922,20250922,USER010
100,5000000667,2022,20220304,20220304,USER048
100,5000000668,2025,20250705,20250705,USER029
100,5000000669,2025,20250113,20250113,USER041
100,5000000670,2024,20240215,20240215,USER041
100,5000000671,2023,20230831,20230831,USER019
100,5000000672,2022,20220920,20220920,USER003
100,5000000673,2022,20221210,20221210,USER026
100,5000000674,2024,20240626,20240626,USER005
100,5000000675,2023,20231223,20231223,USER048
100,5000000676,2025,20250121,20250121,USER048
100,5000000677,2023,20230510,20230510,USER026
100,5000000678,2023,20231207,20231207,USER021
100,5000000679,2025,20251007,20251007,USER015
100,5000000680,2023,20231107,20231107,USER023
100,5000000681,2024,20240519,20240519,USER047
100,5000000682,2025,20250329,20250329,USER021
100,5000000683,2023,20231007,20231007,USER029
100,5000000684,2025,20250427,20250427,USER006
100,5000000685,2022,20220423,20220423,USER045
100,5000000686,2024,20240622,20240622,USER036
100,5000000687,2024,20241021,20241021,USER033
100,5000000688,2024,20240513,20240513,USER037
100,5000000689,2023,20230520,20230520,USER039
100,5000000690,2024,20240522,20240522,USER011
100,5000000691,2025,20250114,20250114,USER026
100,5000000692,2022,20220818,20220818,USER046
100,5000000693,2025,20251228,20251228,USER017
100,5000000694,2025,20251025,20251025,USER029
100,5000000695,2025,20251203,20251203,USER004
100,5000000696,2024,20240424,20240424,USER014
100,5000000697,2024,20240712,20240712,USER042
100,5000000698,2023,20230407,20230407,USER019
100,5000000699,2022,20221125,20221125,USER033
100,5000000700,2025,20251007,20251007,USER025
100,5000000701,2023,20230530,20230530,USER019
100,5000000702,2023,20230823,20230823,USER048
100,5000000703,2025,20250412,20250412,USER044
100,5000000704,2023,20230523,20230523,USER005
100,5000000705,2024,20240113,20240113,USER028
100,5000000706,2023,20231126,20231126,USER048
100,5000000707,2022,20220501,20220501,USER001
100,5000000708,2025,20251024,20251024,USER047
100,5000000709,2025,20251130,20251130,USER045
100,5000000710,2023,20230127,20230127,USER027
100,5000000711,2022,20220823,20220823,USER032
100,5000000712,2025,20251203,20251203,USER034
100,5000000713,2022,20220411,20220411,USER016
100,5000000714,2024,20240520,20240520,USER042
100,5000000715,2023,20230616,20230616,USER022
100,5000000716,2022,20221023,20221023,USER025
100,5000000717,2024,20240312,20240312,USER049
100,5000000718,2023,20231004,20231004,USER029
100,5000000719,2022,20220526,20220526,USER027
100,5000000720,2023,20230625,20230625,USER010
100,5000000721,2022,20221222,20221222,USER023
100,5000000722,2024,20240926,20240926,USER024
100,5000000723,2024,20240503,20240503,USER025
100,5000000724,2025,20250820,20250820,USER009
100,5000000725,2024,20240906,20240906,USER021
100,5000000726,2025,20250222,20250222,USER040
100,5000000727,2025,20250511,20250511,USER009
100,5000000728,2025,20251019,20251019,USER024
100,5000000729,2023,20231011,20231011,USER027
100,5000000730,2024,20240529,20240529,USER002
100,5000000731,2023,20231030,20231030,USER035
100,5000000732,2025,20250617,20250617,USER036
100,5000000733,2024,20240210,20240210,USER050
100,5000000734,2023,20230215,20230215,USER001
100,5000000735,2024,20240607,20240607,USER032
100,5000000736,2022,20220519,20220519,USER028
100,5000000737,2023,20230930,20230930,USER017
100,5000000738,2022,20220414,20220414,USER024
100,5000000739,2023,20231230,20231230,USER040
100,5000000740,2025,20251030,20251030,USER031
100,5000000741,2023,20230629,20230629,USER038
100,5000000742,2024,20240601,20240601,USER048
100,5000000743,2022,20220716,20220716,USER011
100,5000000744,2024,20240205,20240205,USER050
100,5000000745,2025,20251222,20251222,USER040
100,5000000746,2022,20220605,20220605,USER007
100,5000000747,2023,20231031,20231031,USER010
100,5000000748,2024,20240212,20240212,USER040
100,5000000749,2023,20230316,20230316,USER035
100,5000000750,2025,20250902,20250902,USER004
100,5000000751,2025,20250816,20250816,USER038
100,5000000752,2022,20220212,20220212,USER011
100,5000000753,2023,20230920,20230920,USER007
100,5000000754,2022,20220319,20220319,USER037
100,5000000755,2022,20220401,20220401,USER040
100,5000000756,2022,20220502,20220502,USER040
100,5000000757,2024,20241216,20241216,USER001
100,5000000758,2023,20230729,20230729,USER010
100,5000000759,2024,20240401,20240401,USER006
100,5000000760,2023,20230612,20230612,USER023
100,5000000761,2024,20240416,20240416,USER019
100,5000000762,2023,20230220,20230220,USER018
100,5000000763,2025,20250317,20250317,USER045
100,5000000764,2025,20250314,20250314,USER028
100,5000000765,2025,20251220,20251220,USER044
100,5000000766,2022,20220927,20220927,USER046
100,5000000767,2024,20240805,20240805,USER007
100,5000000768,2024,20240423,20240423,USER041
100,5000000769,2023,20230111,20230111,USER050
100,5000000770,2023,20230526,20230526,USER043
100,5000000771,2023,20231014,20231014,USER038
100,5000000772,2025,20251117,20251117,USER021
100,5000000773,2024,20241123,20241123,USER007
100,5000000774,2025,20250720,20250720,USER006
100,5000000775,2022,20221121,20221121,USER035
100,5000000776,2024,20241023,20241023,USER035
100,5000000777,2024,20240731,20240731,USER014
100,5000000778,2022,20220326,20220326,USER032
100,5000000779,2025,20250301,20250301,USER039
100,5000000780,2022,20221006,20221006,USER030
100,5000000781,2024,20241014,20241014,USER025
100,5000000782,2023,20231005,20231005,USER004
100,5000000783,2022,20220728,20220728,USER042
100,5000000784,2024,20240808,20240808,USER047
100,5000000785,2024,20240107,20240107,USER013
100,5000000786,2025,20251019,20251019,USER018
100,5000000787,2025,20250503,20250503,USER023
100,5000000788,2024,20240201,20240201,USER044
100,5000000789,2023,20231015,20231015,USER035
100,5000000790,2022,20220114,20220114,USER020
100,5000000791,2022,20220303,20220303,USER004
100,5000000792,2024,20240504,20240504,USER016
100,5000000793,2024,20240202,20240202,USER024
100,5000000794,2024,20241020,20241020,USER017
100,5000000795,2022,20220512,20220512,USER024
100,5000000796,2024,20241202,20241202,USER025
100,5000000797,2024,20240901,20240901,USER036
100,5000000798,2022,20220626,20220626,USER014
100,5000000799,2024,20240220,20240220,USER033
100,5000000800,2023,20230529,20230529,USER009
100,5000000801,2024,20240409,20240409,USER015
100,5000000802,2022,20221115,20221115,USER027
100,5000000803,2024,20241113,20241113,USER014
100,5000000804,2022,20220530,20220530,USER039
100,5000000805,2022,20220304,20220304,USER017
100,5000000806,2022,20220429,20220429,USER038
100,5000000807,2024,20241203,20241203,USER012
100,5000000808,2023,20231003,20231003,USER031
100,5000000809,2023,20230415,20230415,USER008
100,5000000810,2024,20240710,20240710,USER034
100,5000000811,2025,20250202,20250202,USER035
100,5000000812,2022,20220703,20220703,USER024
100,5000000813,2025,20251207,20251207,USER048
100,5000000814,2022,20220519,20220519,USER045
100,5000000815,2023,20230824,20230824,USER002
100,5000000816,2023,20230531,20230531,USER042
100,5000000817,2025,20251017,20251017,USER048
100,5000000818,2024,20240212,20240212,USER010
100,5000000819,2022,20220501,20220501,USER040
100,5000000820,2024,20240731,20240731,USER013
100,5000000821,2025,20250508,20250508,USER046
100,5000000822,2025,20250106,20250106,USER020
100,5000000823,2023,20231104,20231104,USER019
100,5000000824,2022,20220909,20220909,USER038
100,5000000825,2023,20231204,20231204,USER028
100,5000000826,2023,20231108,20231108,USER019
100,5000000827,2024,20240428,20240428,USER034
100,5000000828,2024,20240211,20240211,USER024
100,5000000829,2024,20240112,20240112,USER038
100,5000000830,2024,20240121,20240121,USER018
100,5000000831,2025,20250910,20250910,USER022
100,5000000832,2025,20251215,20251215,USER042
100,5000000833,2023,20230109,20230109,USER004
100,5000000834,2022,20220629,20220629,USER024
100,5000000835,2022,20220619,20220619,USER031
100,5000000836,2022,20220323,20220323,USER023
100,5000000837,2023,20231004,20231004,USER001
100,5000000838,2023,20230920,20230920,USER050
100,5000000839,2023,20231020,20231020,USER002
100,5000000840,2022,20220604,20220604,USER039
100,5000000841,2023,20230605,20230605,USER030
100,5000000842,2022,20220930,20220930,USER004
100,5000000843,2023,20230120,20230120,USER018
100,5000000844,2023,20231127,20231127,USER020
100,5000000845,2022,20220731,20220731,USER015
100,5000000846,2025,20250823,20250823,USER047
100,5000000847,2025,20250504,20250504,USER040
100,5000000848,2024,20241024,20241024,USER030
100,5000000849,2025,20250806,20250806,USER038
100,5000000850,2025,20250920,20250920,USER009
100,5000000851,2024,20240920,20240920,USER033
100,5000000852,2022,20220320,20220320,USER017
100,5000000853,2025,20250330,20250330,USER048
100,5000000854,2024,20240302,20240302,USER032
100,5000000855,2022,20221110,20221110,USER015
100,5000000856,2023,20230517,20230517,USER021
100,5000000857,2025,20251102,20251102,USER035
100,5000000858,2025,20251218,20251218,USER027
100,5000000859,2025,20251121,20251121,USER042
100,5000000860,2025,20251228,20251228,USER010
100,5000000861,2025,20250317,20250317,USER020
100,5000000862,2023,20231206,20231206,USER016
100,5000000863,2025,20251016,20251016,USER022
100,5000000864,2025,20250922,20250922,USER047
100,5000000865,2025,20251220,20251220,USER030
100,5000000866,2023,20230825,20230825,USER042
100,5000000867,2023,20230202,20230202,USER033
100,5000000868,2023,20230526,20230526,USER035
100,5000000869,2023,20230927,20230927,USER035
100,5000000870,2024,20240717,20240717,USER050
100,5000000871,2024,20241124,20241124,USER021
100,5000000872,2023,20230511,20230511,USER044
100,5000000873,2022,20220721,20220721,USER006
100,5000000874,2024,20241002,20241002,USER039
100,5000000875,2023,20230316,20230316,USER024
100,5000000876,2024,20241118,20241118,USER040
100,5000000877,2025,20250221,20250221,USER045
100,5000000878,2023,20230319,20230319,USER048
100,5000000879,2024,20240118,20240118,USER016
100,5000000880,2024,20241014,20241014,USER049
100,5000000881,2022,20221006,20221006,USER024
100,5000000882,2023,20231003,20231003,USER047
100,5000000883,2023,20230217,20230217,USER047
100,5000000884,2022,20221216,20221216,USER030
100,5000000885,2024,20240720,20240720,USER003
100,5000000886,2025,20250206,20250206,USER009
100,5000000887,2025,20250310,20250310,USER016
100,5000000888,2022,20220123,20220123,USER014
100,5000000889,2024,20240408,20240408,USER005
100,5000000890,2025,20250402,20250402,USER017
100,5000000891,2024,20240329,20240329,USER006
100,5000000892,2025,20251103,20251103,USER034
100,5000000893,2022,20220529,20220529,USER009
100,5000000894,2022,20220111,20220111,USER002
100,5000000895,2022,20220314,20220314,USER041
100,5000000896,2025,20250712,20250712,USER007
100,5000000897,2023,20231010,20231010,USER022
100,5000000898,2024,20240301,20240301,USER019
100,5000000899,2022,20220918,20220918,USER002
100,5000000900,2023,20231021,20231021,USER005
100,5000000901,2025,20250203,20250203,USER006
100,5000000902,2023,20231221,20231221,USER001
100,5000000903,2025,20250805,20250805,USER012
100,5000000904,2022,20220510,20220510,USER020
100,5000000905,2024,20240427,20240427,USER002
100,5000000906,2025,20251226,20251226,USER023
100,5000000907,2025,20250911,20250911,USER007
100,5000000908,2023,20230204,20230204,USER006
100,5000000909,2025,20250613,20250613,USER021
100,5000000910,2025,20250912,20250912,USER048
100,5000000911,2025,20251220,20251220,USER033
100,5000000912,2024,20241128,20241128,USER047
100,5000000913,2022,20220219,20220219,USER019
100,5000000914,2025,20250414,20250414,USER004
100,5000000915,2022,20220628,20220628,USER020
100,5000000916,2025,20251025,20251025,USER019
100,5000000917,2023,20231025,20231025,USER015
100,5000000918,2024,20240918,20240918,USER028
100,5000000919,2024,20240614,20240614,USER041
100,5000000920,2025,20250606,20250606,USER015
100,5000000921,2022,20220102,20220102,USER025
100,5000000922,2023,20230805,20230805,USER045
100,5000000923,2023,20231126,20231126,USER012
100,5000000924,2023,20230222,20230222,USER040
100,5000000925,2022,20220718,20220718,USER016
100,5000000926,2025,20250215,20250215,USER039
100,5000000927,2025,20250702,20250702,USER015
100,5000000928,2023,20230606,20230606,USER050
100,5000000929,2024,20241130,20241130,USER035
100,5000000930,2025,20250628,20250628,USER037
100,5000000931,2024,20240603,20240603,USER006
100,5000000932,2025,20251026,20251026,USER041
100,5000000933,2025,20250930,20250930,USER037
100,5000000934,2025,20250204,20250204,USER035
100,5000000935,2025,20250826,20250826,USER001
100,5000000936,2024,20240929,20240929,USER046
100,5000000937,2023,20230611,20230611,USER028
100,5000000938,2023,20230515,20230515,USER022
100,5000000939,2024,20240313,20240313,USER032
100,5000000940,2022,20220125,20220125,USER032
100,5000000941,2025,20250910,20250910,USER028
100,5000000942,2023,20231022,20231022,USER046
100,5000000943,2025,20250901,20250901,USER023
100,5000000944,2023,20230811,20230811,USER005
100,5000000945,2025,20250714,20250714,USER033
100,5000000946,2025,20250706,20250706,USER016
100,5000000947,2023,20231029,20231029,USER016
100,5000000948,2023,20230609,20230609,USER028
100,5000000949,2024,20241202,20241202,USER033
100,5000000950,2025,20250930,20250930,USER040
100,5000000951,2025,20250922,20250922,USER036
100,5000000952,2024,20240420,20240420,USER022
100,5000000953,2024,20240114,20240114,USER044
100,5000000954,2025,20250830,20250830,USER022
100,5000000955,2025,20250803,20250803,USER035
100,5000000956,2023,20230926,20230926,USER036
100,5000000957,2022,20220710,20220710,USER043
