MANDT,AUFNR,DESSION,STLNR,GAMNG,GMEIN,GLTRS,GLTRP
100,1000465,31710237,BOM000053,6827,ST,20220317,20220321
100,1000466,37849187,BOM000128,6647,ST,20220910,20220913
100,1000467,29204685,BOM000099,1434,ST,20220820,20220823
100,1000468,81147926,BOM000036,2132,ST,20250503,20250508
100,1000469,48576133,BOM000108,1014,ST,20221015,20221016
100,1000470,50401628,BOM000113,4293,ST,20240103,20240104
100,1000471,84828605,BOM000001,4461,ST,20220202,20220204
100,1000472,96222956,BOM000090,4298,ST,20221020,20221025
100,1000473,03198599,BOM000033,1995,ST,20221202,20221206
100,1000474,19992955,BOM000012,3208,ST,20241208,20241209
100,1000475,99523210,BOM000095,2397,ST,20251122,20251123
100,1000476,61670337,BOM000028,9558,ST,20231027,20231028
100,1000477,35542034,BOM000058,4740,ST,20250510,20250514
100,1000478,47412251,BOM000134,8681,ST,20220122,20220123
100,1000479,78217142,BOM000163,8389,ST,20241217,20241218
100,1000480,26289826,BOM000065,5249,ST,20251109,20251110
100,1000481,83659744,BOM000006,9474,ST,20231113,20231118
100,1000482,48670271,BOM000115,6514,ST,20220108,20220110
100,1000483,40250184,BOM000010,5600,ST,20250805,20250806
100,1000484,40431038,BOM000051,3588,ST,20250531,20250602
100,1000485,66506270,BOM000151,6684,ST,20240524,20240527
100,1000486,96938640,BOM000041,9771,ST,20240113,20240116
100,1000487,41959436,BOM000028,9075,ST,20230216,20230221
100,1000488,00139855,BOM000066,4719,ST,20230409,20230410
100,1000489,81873509,BOM000067,5574,ST,20251203,20251205
100,1000490,84004534,BOM000152,7530,ST,20220426,20220430
100,1000491,93285863,BOM000127,7607,ST,20251115,20251118
100,1000492,56154349,BOM000110,8224,ST,20250104,20250105
100,1000493,28730738,BOM000054,3259,ST,20250330,20250403
100,1000494,25164926,BOM000044,1450,ST,20230725,20230726
100,1000495,68995216,BOM000003,5176,ST,20220423,20220425
100,1000496,78446828,BOM000007,705,ST,20250624,20250625
100,1000497,89491016,BOM000067,1445,ST,20250318,20250320
100,1000498,62266227,BOM000147,9859,ST,20241229,20250102
100,1000499,19786341,BOM000092,8859,ST,20241010,20241013
100,1000500,66384519,BOM000033,6495,ST,20230424,20230425
100,1000501,38572937,BOM000098,2970,ST,20230821,20230822
100,1000502,59779567,BOM000081,5552,ST,20250924,20250927
100,1000503,06127833,BOM000092,6668,ST,20230906,20230908
100,1000504,22725925,BOM000042,7905,ST,20220212,20220216
100,1000505,73327537,BOM000081,1660,ST,20220128,20220202
100,1000506,69046662,BOM000089,4075,ST,20220205,20220210
100,1000507,47572403,BOM000150,7612,ST,20220609,20220611
100,1000508,57656179,BOM000020,9985,ST,20240131,20240203
100,1000509,45627467,BOM000009,6751,ST,20251112,20251115
100,1000510,08674421,BOM000035,2926,ST,20250505,20250507
100,1000511,08797599,BOM000070,4975,ST,20250727,20250731
100,1000512,87590930,BOM000099,4675,ST,20221119,20221124
100,1000513,42278596,BOM000034,6452,ST,20240311,20240312
100,1000514,79803231,BOM000035,2862,ST,20241110,20241111
100,1000515,28742099,BOM000082,8370,ST,20220913,20220916
100,1000516,26905967,BOM000071,7462,ST,20240524,20240525
100,1000517,38520182,BOM000155,7298,ST,20240314,20240317
100,1000518,16476279,BOM000073,9943,ST,20221013,20221015
100,1000519,99130826,BOM000059,6048,ST,20220211,20220216
100,1000520,62645820,BOM000023,9948,ST,20231017,20231021
100,1000521,92257131,BOM000099,9625,ST,20221008,20221012
100,1000522,68814185,BOM000093,3875,ST,20240917,20240920
100,1000523,68031995,BOM000007,7105,ST,20230514,20230516
100,1000524,01466983,BOM000057,4004,ST,20230611,20230612
100,1000525,97090581,BOM000129,8020,ST,20220227,20220303
100,1000526,39432429,BOM000052,9439,ST,20250123,20250124
100,1000527,26832572,BOM000068,4984,ST,20220920,20220925
100,1000528,96945373,BOM000143,4127,ST,20230723,20230725
100,1000529,03955988,BOM000055,7363,ST,20231010,20231012
100,1000530,28259504,BOM000011,9619,ST,20221024,20221026
100,1000531,46981306,BOM000099,1905,ST,20220529,20220530
100,1000532,90173210,BOM000040,9806,ST,20240323,20240324
100,1000533,04790458,BOM000071,2903,ST,20250501,20250504
100,1000534,58241318,BOM000039,5763,ST,20231027,20231028
100,1000535,11291320,BOM000131,8240,ST,20230227,20230303
100,1000536,89036421,BOM000081,8778,ST,20241231,20250104
100,1000537,12774217,BOM000065,7853,ST,20241002,20241006
100,1000538,01073629,BOM000155,7849,ST,20241104,20241108
100,1000539,87172804,BOM000065,5303,ST,20240104,20240108
100,1000540,02492791,BOM000158,6970,ST,20250817,20250819
100,1000541,35665255,BOM000026,9064,ST,20240105,20240106
100,1000542,83960875,BOM000141,117,ST,20221019,20221023
100,1000543,71090136,BOM000081,544,ST,20250324,20250327
100,1000544,97870259,BOM000027,576,ST,20230510,20230513
100,1000545,54915323,BOM000130,5217,ST,20240501,20240506
100,1000546,23926658,BOM000011,9341,ST,20250630,20250701
100,1000547,55861902,BOM000068,9232,ST,20240120,20240124
100,1000548,32495554,BOM000034,750,ST,20250607,20250610
100,1000549,97420085,BOM000117,4222,ST,20230104,20230105
100,1000550,26251236,BOM000022,654,ST,20230219,20230224
100,1000551,27334440,BOM000056,1004,ST,20230309,20230311
100,1000552,61899469,BOM000049,8784,ST,20221101,20221102
100,1000553,28862130,BOM000011,9893,ST,20250401,20250403
100,1000554,07471320,BOM000059,7413,ST,20241229,20241230
100,1000555,25161762,BOM000008,329,ST,20250907,20250911
100,1000556,41358283,BOM000133,816,ST,20221215,20221218
100,1000557,50116392,BOM000105,9472,ST,20220416,20220421
100,1000558,27395438,BOM000011,5964,ST,20240101,20240105
100,1000559,62414931,BOM000099,8047,ST,20241023,20241026
100,1000560,76754375,BOM000007,6920,ST,20250420,20250425
100,1000561,66411574,BOM000146,8399,ST,20231207,20231212
100,1000562,07649265,BOM000034,3933,ST,20220216,20220217
100,1000563,82087944,BOM000066,9723,ST,20220405,20220407
100,1000564,17776887,BOM000079,3032,ST,20250320,20250321
100,1000565,82436274,BOM000131,1463,ST,20220303,20220308
100,1000566,58027303,BOM000157,2777,ST,20230316,20230320
100,1000567,68661024,BOM000098,2022,ST,20220104,20220106
100,1000568,88095462,BOM000034,5792,ST,20250821,20250822
100,1000569,50443576,BOM000122,5786,ST,20221207,20221209
100,1000570,70705829,BOM000106,4052,ST,20240802,20240805
100,1000571,81088010,BOM000135,8402,ST,20240401,20240403
100,1000572,41340951,BOM000075,6720,ST,20250612,20250615
100,1000573,17757395,BOM000013,6622,ST,20240823,20240825
100,1000574,78669924,BOM000079,1785,ST,20250417,20250420
100,1000575,06907135,BOM000099,3677,ST,20250509,20250510
100,1000576,35310832,BOM000003,1677,ST,20241202,20241204
100,1000577,97280675,BOM000138,4810,ST,20220424,20220429
100,1000578,28308551,BOM000068,942,ST,20231115,20231119
100,1000579,84755361,BOM000156,1804,ST,20220422,20220425
100,1000580,36949817,BOM000126,2288,ST,20241116,20241121
100,1000581,33448093,BOM000117,8369,ST,20251122,20251125
100,1000582,05275639,BOM000162,8576,ST,20221021,20221025
100,1000583,61208664,BOM000089,5654,ST,20250701,20250703
100,1000584,95455416,BOM000026,8355,ST,20241104,20241105
100,1000585,89885797,BOM000109,3728,ST,20220423,20220424
100,1000586,48379972,BOM000018,1185,ST,20221001,20221005
100,1000587,91780018,BOM000118,790,ST,20230831,20230902
100,1000588,86681031,BOM000016,7262,ST,20250430,20250504
100,1000589,91473159,BOM000012,7571,ST,20220402,20220403
100,1000590,78661318,BOM000069,4940,ST,20221007,20221011
100,1000591,87977839,BOM000008,1310,ST,20231103,20231104
100,1000592,69756798,BOM000107,806,ST,20240916,20240918
100,1000593,09109127,BOM000117,2001,ST,20250705,20250706
100,1000594,78193450,BOM000088,2890,ST,20250506,20250511
100,1000595,22503474,BOM000024,3804,ST,20230119,20230121
100,1000596,96293837,BOM000067,100,ST,20231103,20231106
100,1000597,08246838,BOM000153,3388,ST,20231123,20231124
100,1000598,77958146,BOM000068,2703,ST,20221016,20221019
100,1000599,46985846,BOM000132,9546,ST,20220605,20220609
100,1000600,28739818,BOM000098,1708,ST,20230523,20230527
100,1000601,78980945,BOM000101,5553,ST,20221017,20221020
100,1000602,36102228,BOM000037,9177,ST,20240625,20240628
100,1000603,25692463,BOM000102,8200,ST,20250521,20250522
100,1000604,38688278,BOM000088,435,ST,20220715,20220716
100,1000605,85876180,BOM000115,2443,ST,20240105,20240110
100,1000606,82737925,BOM000038,761,ST,20240417,20240418
100,1000607,29994713,BOM000085,3240,ST,20240907,20240910
100,1000608,19556006,BOM000111,4413,ST,20230508,20230510
100,1000609,69434520,BOM000077,5720,ST,20250620,20250622
100,1000610,67479970,BOM000117,9583,ST,20241218,20241222
100,1000611,04781641,BOM000059,443,ST,20250510,20250511
100,1000612,94215544,BOM000084,8143,ST,20250729,20250802
100,1000613,39446235,BOM000106,5211,ST,20230523,20230528
100,1000614,52448943,BOM000034,257,ST,20251220,20251221
100,1000615,59450347,BOM000135,9960,ST,20220329,20220330
100,1000616,13797154,BOM000085,1979,ST,20230330,20230402
100,1000617,73710693,BOM000159,5702,ST,20250524,20250529
100,1000618,74316911,BOM000072,2988,ST,20251128,20251202
100,1000619,39635938,BOM000140,2644,ST,20220228,20220301
100,1000620,30158142,BOM000106,1787,ST,20251013,20251014
100,1000621,95919159,BOM000007,4564,ST,20231204,20231206
100,1000622,09866430,BOM000136,8370,ST,20220927,20220930
100,1000623,79262695,BOM000103,826,ST,20250613,20250615
100,1000624,35249953,BOM000042,666,ST,20230307,20230308
100,1000625,03469584,BOM000091,9768,ST,20250219,20250220
100,1000626,38599825,BOM000002,3845,ST,20230913,20230915
100,1000627,60747034,BOM000046,8223,ST,20220329,20220401
100,1000628,53544367,BOM000092,581,ST,20250723,20250728
100,1000629,42336778,BOM000099,8259,ST,20221126,20221201
100,1000630,93570114,BOM000067,478,ST,20250804,20250806
100,1000631,76030121,BOM000081,3159,ST,20231102,20231105
100,1000632,41786093,BOM000035,4469,ST,20250531,20250603
100,1000633,78143087,BOM000063,1853,ST,20251221,20251226
100,1000634,64124057,BOM000044,8112,ST,20230628,20230703
100,1000635,08721489,BOM000002,261,ST,20230612,20230616
100,1000636,60521810,BOM000012,6717,ST,20250317,20250318
100,1000637,48720774,BOM000047,348,ST,20230819,20230824
100,1000638,68975028,BOM000078,3074,ST,20221012,20221016
100,1000639,79174912,BOM000028,9163,ST,20240619,20240620
100,1000640,93403559,BOM000092,4440,ST,20230918,20230919
100,1000641,16720816,BOM000142,6056,ST,20221223,20221227
100,1000642,59829576,BOM000150,1353,ST,20220220,20220225
100,1000643,76153753,BOM000097,8617,ST,20241228,20241231
100,1000644,49512560,BOM000116,967,ST,20221201,20221206
100,1000645,29423476,BOM000142,2243,ST,20240808,20240812
100,1000646,80893068,BOM000057,5577,ST,20220630,20220701
100,1000647,72620546,BOM000054,2391,ST,20221217,20221220
100,1000648,27696200,BOM000081,5274,ST,20220213,20220215
100,1000649,63628149,BOM000001,9325,ST,20241125,20241127
100,1000650,00638568,BOM000108,5045,ST,20240730,20240801
100,1000651,82534767,BOM000046,2925,ST,20230909,20230914
100,1000652,11625680,BOM000101,5663,ST,20231213,20231215
100,1000653,74271988,BOM000042,5844,ST,20240204,20240205
100,1000654,78866920,BOM000033,6017,ST,20230316,20230319
100,1000655,38461670,BOM000020,2048,ST,20250616,20250617
100,1000656,70600637,BOM000123,2860,ST,20240627,20240629
100,1000657,87522851,BOM000009,1006,ST,20220721,20220723
100,1000658,17061388,BOM000151,9251,ST,20250609,20250611
100,1000659,95077039,BOM000037,9028,ST,20231203,20231205
100,1000660,47324834,BOM000089,384,ST,20240918,20240923
100,1000661,89774125,BOM000101,3412,ST,20250621,20250624
100,1000662,81070036,BOM000158,1969,ST,20220226,20220303
100,1000663,21745996,BOM000155,8532,ST,20250324,20250328
100,1000664,57003771,BOM000074,9787,ST,20230114,20230117
100,1000665,02044637,BOM000126,4652,ST,20250823,20250825
100,1000666,94292955,BOM000060,3753,ST,20220716,20220719
100,1000667,46977613,BOM000045,8899,ST,20250319,20250321
100,1000668,13844328,BOM000114,9828,ST,20241101,20241106
100,1000669,88165766,BOM000102,6938,ST,20240620,20240624
100,1000670,31274930,BOM000144,389,ST,20240608,20240610
100,1000671,83792944,BOM000044,766,ST,20250927,20250930
100,1000672,34469992,BOM000161,7674,ST,20241001,20241006
100,1000673,61414143,BOM000088,7436,ST,20241030,20241102
100,1000674,90825336,BOM000118,1204,ST,20220801,20220804
100,1000675,74254291,BOM000095,4396,ST,20241122,20241123
100,1000676,10785611,BOM000022,3268,ST,20240529,20240530
100,1000677,40009559,BOM000035,4064,ST,20250113,20250114
100,1000678,42873891,BOM000017,8175,ST,20230813,20230816
100,1000679,38453310,BOM000154,6554,ST,20241209,20241211
100,1000680,60435818,BOM000063,4296,ST,20250817,20250822
100,1000681,38600358,BOM000060,3039,ST,20250612,20250615
100,1000682,61152440,BOM000140,1917,ST,20250507,20250512
100,1000683,79551649,BOM000120,7554,ST,20220220,20220223
100,1000684,53438537,BOM000134,7993,ST,20221027,20221028
100,1000685,65934868,BOM000036,3700,ST,20230616,20230618
100,1000686,87482898,BOM000029,928,ST,20231215,20231220
100,1000687,09432401,BOM000086,5885,ST,20220825,20220828
100,1000688,39095870,BOM000117,4224,ST,20241217,20241221
100,1000689,83506952,BOM000130,5027,ST,20220905,20220906
100,1000690,13025731,BOM000050,8216,ST,20250218,20250223
100,1000691,04374319,BOM000021,1987,ST,20230216,20230221
100,1000692,81639020,BOM000099,1344,ST,20241014,20241015
100,1000693,96540466,BOM000100,1747,ST,20220621,20220625
100,1000694,40623502,BOM000061,1187,ST,20250426,20250501
100,1000695,81254177,BOM000090,7502,ST,20240417,20240418
100,1000696,00317201,BOM000010,9005,ST,20221023,20221027
100,1000697,66970691,BOM000037,7426,ST,20220713,20220718
100,1000698,60357726,BOM000117,5630,ST,20250701,20250703
100,1000699,12270284,BOM000050,5611,ST,20240822,20240826
100,1000700,21286552,BOM000032,6909,ST,20250203,20250208
100,1000701,03222804,BOM000045,3467,ST,20250918,20250919
100,1000702,91675807,BOM000085,1165,ST,20250425,20250429
100,1000703,87063187,BOM000128,8670,ST,20231130,20231204
100,1000704,04345330,BOM000105,717,ST,20221008,20221009
100,1000705,32281933,BOM000068,3026,ST,20220816,20220821
100,1000706,37377209,BOM000122,7348,ST,20240223,20240227
100,1000707,69731657,BOM000016,7321,ST,20230619,20230620
100,1000708,72351054,BOM000033,4051,ST,20250101,20250102
100,1000709,47511318,BOM000026,1638,ST,20230415,20230418
100,1000710,13767306,BOM000161,2761,ST,20231219,20231224
100,1000711,29088770,BOM000017,9769,ST,20250204,20250208
100,1000712,48323914,BOM000094,7542,ST,20250401,20250406
100,1000713,09932963,BOM000050,8200,ST,20241223,20241225
100,1000714,00745778,BOM000087,4428,ST,20230710,20230712
100,1000715,79608564,BOM000158,6362,ST,20220916,20220921
100,1000716,85364376,BOM000029,7795,ST,20250905,20250907
100,1000717,84597653,BOM000042,1152,ST,20240907,20240911
100,1000718,63768614,BOM000074,1896,ST,20251120,20251125
100,1000719,35444240,BOM000148,6964,ST,20251001,20251006
100,1000720,63458431,BOM000080,2111,ST,20250808,20250813
100,1000721,39820797,BOM000069,6976,ST,20250927,20250930
100,1000722,08453728,BOM000160,1922,ST,20240917,20240922
100,1000723,60654455,BOM000088,176,ST,20241027,20241101
100,1000724,61532034,BOM000145,9152,ST,20230409,20230411
100,1000725,53313823,BOM000106,1047,ST,20220610,20220613
100,1000726,58049383,BOM000136,4882,ST,20231005,20231010
100,1000727,64620484,BOM000132,1978,ST,20220131,20220205
100,1000728,88582115,BOM000010,5795,ST,20240822,20240826
100,1000729,34494374,BOM000070,9016,ST,20240907,20240910
100,1000730,08584991,BOM000081,2436,ST,20230903,20230907
100,1000731,77168868,BOM000041,2752,ST,20240426,20240501
100,1000732,48207423,BOM000014,1203,ST,20250715,20250720
100,1000733,37771332,BOM000057,6006,ST,20250306,20250308
100,1000734,49869092,BOM000125,7349,ST,20251116,20251120
100,1000735,11092142,BOM000066,3221,ST,20230209,20230212
100,1000736,91287478,BOM000156,5518,ST,20220611,20220614
100,1000737,69721092,BOM000101,3140,ST,20250724,20250726
100,1000738,52091206,BOM000020,8775,ST,20250428,20250430
100,1000739,43339391,BOM000012,3500,ST,20221031,20221105
100,1000740,64090538,BOM000027,8725,ST,20230807,20230808
100,1000741,51013004,BOM000005,5551,ST,20230128,20230202
100,1000742,84932431,BOM000033,5849,ST,20230209,20230212
100,1000743,64134648,BOM000134,4063,ST,20220325,20220327
100,1000744,22523952,BOM000074,397,ST,20240930,20241001
100,1000745,56958607,BOM000078,2435,ST,20250223,20250225
100,1000746,11551851,BOM000030,4462,ST,20220316,20220318
100,1000747,66373404,BOM000034,9570,ST,20220716,20220720
100,1000748,66624619,BOM000087,7435,ST,20240806,20240807
100,1000749,57412929,BOM000028,1523,ST,20231006,20231009
100,1000750,35348248,BOM000161,9434,ST,20240901,20240903
100,1000751,49986647,BOM000137,2957,ST,20220308,20220312
100,1000752,47345410,BOM000010,3289,ST,20230322,20230325
100,1000753,31188458,BOM000146,7573,ST,20220304,20220308
100,1000754,62084665,BOM000146,4295,ST,20240919,20240920
100,1000755,59459997,BOM000010,4183,ST,20230601,20230604
100,1000756,57434027,BOM000026,5778,ST,20230929,20231003
100,1000757,00742649,BOM000015,3157,ST,20250601,20250602
100,1000758,87351471,BOM000159,1377,ST,20240518,20240521
100,1000759,32823928,BOM000125,5456,ST,20251019,20251020
100,1000760,94469579,BOM000149,3700,ST,20230130,20230203
100,1000761,34897270,BOM000059,5557,ST,20220209,20220211
100,1000762,93634192,BOM000037,7072,ST,20251203,20251205
100,1000763,23717920,BOM000120,497,ST,20241026,20241027
100,1000764,97763409,BOM000062,4834,ST,20250911,20250916
100,1000765,28433386,BOM000042,1059,ST,20240409,20240412
100,1000766,43691859,BOM000115,9036,ST,20250119,20250121
100,1000767,00775373,BOM000046,7656,ST,20240131,20240203
100,1000768,21001438,BOM000035,8728,ST,20240914,20240915
100,1000769,80017479,BOM000115,1974,ST,20241226,20241228
100,1000770,07610447,BOM000031,4335,ST,20250519,20250523
100,1000771,78366086,BOM000162,8667,ST,20250701,20250702
100,1000772,71694863,BOM000108,8453,ST,20220604,20220606
100,1000773,93167851,BOM000009,9170,ST,20240708,20240710
100,1000774,56095620,BOM000134,1733,ST,20220430,20220503
100,1000775,13986542,BOM000068,9258,ST,20230119,20230122
100,1000776,26266741,BOM000005,4654,ST,20231217,20231218
