MANDT,BUKRS,LIFNR,UMSKS,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,1000,0000000041,,20230123,0010001510,2023,0010001510,1244.02,EUR
100,2000,0000000177,,20240910,0010001511,2024,0010001511,1113.16,EUR
100,1000,0000000051,,20241116,0010001512,2023,0010001512,1176.28,EUR
100,2000,0000000092,,20231115,0010001513,2024,0010001513,4362.88,EUR
100,1000,0000000177,,20220408,0010001514,2023,0010001514,2915.86,EUR
100,2000,0000000145,,20231103,0010001515,2024,0010001515,2788.76,EUR
100,1000,0000000159,,20240605,0010001516,2023,0010001516,2374.02,EUR
100,2000,0000000116,,20231101,0010001517,2024,0010001517,3026.58,EUR
100,1000,0000000026,,20220412,0010001518,2023,0010001518,1895.1,EUR
100,2000,0000000118,,20221230,0010001519,2024,0010001519,4874.72,EUR
100,1000,0000000193,,20240830,0010001520,2023,0010001520,4537.34,EUR
100,2000,0000000198,,20241126,0010001521,2024,0010001521,948.67,EUR
100,1000,0000000140,,20220713,0010001522,2023,0010001522,592.75,EUR
100,2000,0000000113,,20220507,0010001523,2024,0010001523,711.59,EUR
100,1000,0000000101,,20240205,0010001524,2023,0010001524,636.12,EUR
100,2000,0000000083,,20240119,0010001525,2024,0010001525,2024.54,EUR
100,1000,0000000032,,20220916,0010001526,2023,0010001526,2395.58,EUR
100,2000,0000000030,,20220519,0010001527,2024,0010001527,1114.66,EUR
100,1000,0000000084,,20231227,0010001528,2023,0010001528,1422.47,EUR
100,2000,0000000139,,20230517,0010001529,2024,0010001529,1210.41,EUR
100,1000,0000000193,,20231015,0010001530,2023,0010001530,3756.93,EUR
100,2000,0000000134,,20220716,0010001531,2024,0010001531,2137.86,EUR
100,1000,0000000043,,20221019,0010001532,2023,0010001532,1812.33,EUR
100,2000,0000000017,,20240229,0010001533,2024,0010001533,4280.04,EUR
100,1000,0000000193,,20220519,0010001534,2023,0010001534,3891.87,EUR
100,2000,0000000031,,20220917,0010001535,2024,0010001535,233.63,EUR
100,1000,0000000008,,20220203,0010001536,2023,0010001536,4075.35,EUR
100,2000,0000000051,,20230316,0010001537,2024,0010001537,1419.7,EUR
100,1000,0000000025,,20230314,0010001538,2023,0010001538,2342.74,EUR
100,2000,0000000017,,20240224,0010001539,2024,0010001539,142.88,EUR
100,1000,0000000151,,20220721,0010001540,2023,0010001540,3550.26,EUR
100,2000,0000000156,,20241211,0010001541,2024,0010001541,3075.65,EUR
100,1000,0000000081,,20230119,0010001542,2023,0010001542,3981.25,EUR
100,2000,0000000085,,20241228,0010001543,2024,0010001543,3966.3,EUR
100,1000,0000000048,,20240331,0010001544,2023,0010001544,2781.2,EUR
100,2000,0000000181,,20240531,0010001545,2024,0010001545,1618.94,EUR
100,1000,0000000111,,20230527,0010001546,2023,0010001546,2870.51,EUR
100,2000,0000000038,,20231220,0010001547,2024,0010001547,4663.04,EUR
100,1000,0000000185,,20220424,0010001548,2023,0010001548,4623.84,EUR
100,2000,0000000148,,20240909,0010001549,2024,0010001549,1585.43,EUR
100,1000,0000000125,,20240420,0010001550,2023,0010001550,1222.55,EUR
100,2000,0000000177,,20220524,0010001551,2024,0010001551,3134.12,EUR
100,1000,0000000102,,20240927,0010001552,2023,0010001552,3003.7,EUR
100,2000,0000000060,,20230525,0010001553,2024,0010001553,3200.03,EUR
100,1000,0000000124,,20220612,0010001554,2023,0010001554,1829.1,EUR
100,2000,0000000103,,20241112,0010001555,2024,0010001555,1320.13,EUR
100,1000,0000000059,,20221026,0010001556,2023,0010001556,989.75,EUR
100,2000,0000000025,,20221029,0010001557,2024,0010001557,687.64,EUR
100,1000,0000000030,,20231105,0010001558,2023,0010001558,4941.7,EUR
100,2000,0000000059,,20220210,0010001559,2024,0010001559,2735.22,EUR
100,1000,0000000027,,20230625,0010001560,2023,0010001560,3984.54,EUR
100,2000,0000000105,,20240805,0010001561,2024,0010001561,1340.54,EUR
100,1000,0000000090,,20221108,0010001562,2023,0010001562,3419.52,EUR
100,2000,0000000139,,20230913,0010001563,2024,0010001563,3545.6,EUR
100,1000,0000000167,,20220312,0010001564,2023,0010001564,3502.48,EUR
100,2000,0000000011,,20240609,0010001565,2024,0010001565,614.09,EUR
100,1000,0000000075,,20221014,0010001566,2023,0010001566,164.68,EUR
100,2000,0000000118,,20240911,0010001567,2024,0010001567,1081.03,EUR
100,1000,0000000098,,20220205,0010001568,2023,0010001568,4761.76,EUR
100,2000,0000000077,,20240124,0010001569,2024,0010001569,1945.96,EUR
100,1000,0000000160,,20220614,0010001570,2023,0010001570,1526.72,EUR
100,2000,0000000063,,20231029,0010001571,2024,0010001571,2935.01,EUR
100,1000,0000000067,,20230601,0010001572,2023,0010001572,4377.59,EUR
100,2000,0000000196,,20230203,0010001573,2024,0010001573,4724.86,EUR
100,1000,0000000096,,20230920,0010001574,2023,0010001574,2489.18,EUR
100,2000,0000000194,,20230215,0010001575,2024,0010001575,3181.61,EUR
100,1000,0000000125,,20231006,0010001576,2023,0010001576,1337.25,EUR
100,2000,0000000034,,20240901,0010001577,2024,0010001577,3018.54,EUR
100,1000,0000000169,,20220724,0010001578,2023,0010001578,1024.82,EUR
100,2000,0000000117,,20230509,0010001579,2024,0010001579,4967.18,EUR
100,1000,0000000112,,20231202,0010001580,2023,0010001580,595.92,EUR
100,2000,0000000106,,20221015,0010001581,2024,0010001581,2707.36,EUR
100,1000,0000000089,,20231205,0010001582,2023,0010001582,1736.89,EUR
100,2000,0000000023,,20241119,0010001583,2024,0010001583,2864.15,EUR
100,1000,0000000109,,20240525,0010001584,2023,0010001584,2486.2,EUR
100,2000,0000000038,,20230113,0010001585,2024,0010001585,2628.73,EUR
100,1000,0000000159,,20240111,0010001586,2023,0010001586,1474.29,EUR
100,2000,0000000147,,20240104,0010001587,2024,0010001587,2859.78,EUR
100,1000,0000000061,,20230112,0010001588,2023,0010001588,2973.56,EUR
100,2000,0000000198,,20220501,0010001589,2024,0010001589,311.23,EUR
100,1000,0000000018,,20241028,0010001590,2023,0010001590,2975.74,EUR
100,2000,0000000118,,20231126,0010001591,2024,0010001591,4447.1,EUR
100,1000,0000000094,,20240125,0010001592,2023,0010001592,110.27,EUR
100,2000,0000000067,,20231224,0010001593,2024,0010001593,1216.95,EUR
100,1000,0000000143,,20220722,0010001594,2023,0010001594,2858.57,EUR
100,2000,0000000185,,20220115,0010001595,2024,0010001595,2391.57,EUR
100,1000,0000000139,,20230616,0010001596,2023,0010001596,2820.24,EUR
100,2000,0000000013,,20241002,0010001597,2024,0010001597,409.79,EUR
100,1000,0000000015,,20230116,0010001598,2023,0010001598,274.43,EUR
100,2000,0000000047,,20240101,0010001599,2024,0010001599,3860.98,EUR
100,1000,0000000162,,20220814,0010001600,2023,0010001600,709.75,EUR
100,2000,0000000063,,20220313,0010001601,2024,0010001601,2049.85,EUR
100,1000,0000000110,,20240826,0010001602,2023,0010001602,2019.87,EUR
100,2000,0000000151,,20241209,0010001603,2024,0010001603,551.58,EUR
100,1000,0000000119,,20240324,0010001604,2023,0010001604,4620.76,EUR
100,2000,0000000044,,20230911,0010001605,2024,0010001605,4541.77,EUR
100,1000,0000000047,,20230402,0010001606,2023,0010001606,2350.76,EUR
100,2000,0000000185,,20241111,0010001607,2024,0010001607,3637.6,EUR
100,1000,0000000029,,20241102,0010001608,2023,0010001608,2221.7,EUR
100,2000,0000000028,,20240123,0010001609,2024,0010001609,3426.35,EUR
100,1000,0000000137,,20230402,0010001610,2023,0010001610,3857.78,EUR
100,2000,0000000198,,20220309,0010001611,2024,0010001611,2275.92,EUR
100,1000,0000000194,,20240328,0010001612,2023,0010001612,4991.16,EUR
100,2000,0000000176,,20220829,0010001613,2024,0010001613,1866.73,EUR
100,1000,0000000156,,20230816,0010001614,2023,0010001614,2105.17,EUR
100,2000,0000000190,,20220416,0010001615,2024,0010001615,3561.52,EUR
100,1000,0000000006,,20221121,0010001616,2023,0010001616,2530.92,EUR
100,2000,0000000046,,20231107,0010001617,2024,0010001617,2591.72,EUR
100,1000,0000000058,,20240406,0010001618,2023,0010001618,402.98,EUR
100,2000,0000000109,,20220722,0010001619,2024,0010001619,1343.57,EUR
100,1000,0000000061,,20221020,0010001620,2023,0010001620,1196.78,EUR
100,2000,0000000076,,20220522,0010001621,2024,0010001621,4407.47,EUR
100,1000,0000000053,,20230610,0010001622,2023,0010001622,4215.15,EUR
100,2000,0000000130,,20220125,0010001623,2024,0010001623,558.65,EUR
100,1000,0000000059,,20241226,0010001624,2023,0010001624,3100.23,EUR
100,2000,0000000099,,20240725,0010001625,2024,0010001625,2061.7,EUR
100,1000,0000000079,,20240619,0010001626,2023,0010001626,596.79,EUR
100,2000,0000000093,,20240823,0010001627,2024,0010001627,4507.84,EUR
100,1000,0000000033,,20230824,0010001628,2023,0010001628,303.9,EUR
100,2000,0000000157,,20241111,0010001629,2024,0010001629,566.46,EUR
100,1000,0000000087,,20230728,0010001630,2023,0010001630,3970.25,EUR
100,2000,0000000112,,20230927,0010001631,2024,0010001631,4957.52,EUR
100,1000,0000000004,,20230526,0010001632,2023,0010001632,4482.84,EUR
100,2000,0000000039,,20231013,0010001633,2024,0010001633,1199.1,EUR
100,1000,0000000050,,20240207,0010001634,2023,0010001634,4866.06,EUR
100,2000,0000000076,,20240822,0010001635,2024,0010001635,1472.74,EUR
100,1000,0000000122,,20220316,0010001636,2023,0010001636,215.26,EUR
100,2000,0000000155,,20240902,0010001637,2024,0010001637,315.53,EUR
100,1000,0000000110,,20240305,0010001638,2023,0010001638,2625.51,EUR
100,2000,0000000182,,20230624,0010001639,2024,0010001639,3865.91,EUR
100,1000,0000000049,,20220417,0010001640,2023,0010001640,4422.53,EUR
100,2000,0000000167,,20230119,0010001641,2024,0010001641,661.5,EUR
100,1000,0000000122,,20230409,0010001642,2023,0010001642,738.75,EUR
100,2000,0000000067,,20220819,0010001643,2024,0010001643,4602.08,EUR
100,1000,0000000129,,20240315,0010001644,2023,0010001644,2597.33,EUR
100,2000,0000000092,,20231013,0010001645,2024,0010001645,553.87,EUR
100,1000,0000000120,,20220413,0010001646,2023,0010001646,3891.86,EUR
100,2000,0000000061,,20240129,0010001647,2024,0010001647,2514.25,EUR
100,1000,0000000019,,20241118,0010001648,2023,0010001648,2667.15,EUR
100,2000,0000000144,,20240525,0010001649,2024,0010001649,764.69,EUR
100,1000,0000000075,,20230911,0010001650,2023,0010001650,489.05,EUR
100,2000,0000000002,,20240404,0010001651,2024,0010001651,2304.67,EUR
100,1000,0000000191,,20230202,0010001652,2023,0010001652,1985.25,EUR
100,2000,0000000175,,20220717,0010001653,2024,0010001653,2409.94,EUR
100,1000,0000000076,,20230616,0010001654,2023,0010001654,528.78,EUR
100,2000,0000000193,,20241026,0010001655,2024,0010001655,2767.42,EUR
100,1000,0000000088,,20220303,0010001656,2023,0010001656,272.53,EUR
100,2000,0000000044,,20220501,0010001657,2024,0010001657,2688.94,EUR
100,1000,0000000112,,20220411,0010001658,2023,0010001658,2516.33,EUR
100,2000,0000000016,,20221106,0010001659,2024,0010001659,1013.51,EUR
100,1000,0000000153,,20230828,0010001660,2023,0010001660,4880.51,EUR
100,2000,0000000194,,20240406,0010001661,2024,0010001661,2592.13,EUR
100,1000,0000000130,,20230424,0010001662,2023,0010001662,114.95,EUR
100,2000,0000000153,,20230718,0010001663,2024,0010001663,3877.56,EUR
100,1000,0000000186,,20230319,0010001664,2023,0010001664,1430.21,EUR
100,2000,0000000111,,20230313,0010001665,2024,0010001665,4836.03,EUR
100,1000,0000000145,,20230602,0010001666,2023,0010001666,268.84,EUR
100,2000,0000000157,,20230113,0010001667,2024,0010001667,2080.02,EUR
100,1000,0000000002,,20240924,0010001668,2023,0010001668,449.78,EUR
100,2000,0000000120,,20240416,0010001669,2024,0010001669,4792.57,EUR
100,1000,0000000117,,20220109,0010001670,2023,0010001670,1290.13,EUR
100,2000,0000000023,,20230625,0010001671,2024,0010001671,4216.27,EUR
100,1000,0000000160,,20240429,0010001672,2023,0010001672,2078.57,EUR
100,2000,0000000125,,20231021,0010001673,2024,0010001673,4927.75,EUR
100,1000,0000000189,,20240923,0010001674,2023,0010001674,3777.64,EUR
100,2000,0000000026,,20220114,0010001675,2024,0010001675,4512.31,EUR
100,1000,0000000119,,20240713,0010001676,2023,0010001676,1458.79,EUR
100,2000,0000000055,,20230705,0010001677,2024,0010001677,4112.74,EUR
100,1000,0000000155,,20220729,0010001678,2023,0010001678,1185.59,EUR
100,2000,0000000060,,20240828,0010001679,2024,0010001679,4594.46,EUR
100,1000,0000000055,,20221104,0010001680,2023,0010001680,242.55,EUR
100,2000,0000000017,,20240806,0010001681,2024,0010001681,204.37,EUR
100,1000,0000000171,,20221017,0010001682,2023,0010001682,2858.49,EUR
100,2000,0000000187,,20230810,0010001683,2024,0010001683,3947.14,EUR
100,1000,0000000022,,20220106,0010001684,2023,0010001684,4116.62,EUR
100,2000,0000000108,,20240902,0010001685,2024,0010001685,1465.62,EUR
100,1000,0000000035,,20231213,0010001686,2023,0010001686,1199.99,EUR
100,2000,0000000152,,20240422,0010001687,2024,0010001687,4043.21,EUR
100,1000,0000000063,,20220118,0010001688,2023,0010001688,4993.87,EUR
100,2000,0000000126,,20230123,0010001689,2024,0010001689,3330.1,EUR
100,1000,0000000196,,20240505,0010001690,2023,0010001690,2275.25,EUR
100,2000,0000000146,,20241226,0010001691,2024,0010001691,4167.81,EUR
100,1000,0000000050,,20220514,0010001692,2023,0010001692,775.62,EUR
100,2000,0000000058,,20220415,0010001693,2024,0010001693,4310.56,EUR
100,1000,0000000110,,20220412,0010001694,2023,0010001694,475.42,EUR
100,2000,0000000168,,20220701,0010001695,2024,0010001695,994.63,EUR
100,1000,0000000045,,20241219,0010001696,2023,0010001696,2152.89,EUR
100,2000,0000000089,,20240106,0010001697,2024,0010001697,767.38,EUR
100,1000,0000000199,,20241015,0010001698,2023,0010001698,4378.29,EUR
100,2000,0000000021,,20220305,0010001699,2024,0010001699,4562.07,EUR
100,1000,0000000125,,20240505,0010001700,2023,0010001700,131.39,EUR
100,2000,0000000111,,20241106,0010001701,2024,0010001701,1572.09,EUR
100,1000,0000000052,,20230406,0010001702,2023,0010001702,1033.83,EUR
100,2000,0000000198,,20231117,0010001703,2024,0010001703,2308.88,EUR
100,1000,0000000080,,20221125,0010001704,2023,0010001704,1222.62,EUR
100,2000,0000000182,,20240323,0010001705,2024,0010001705,4523.4,EUR
100,1000,0000000103,,20241110,0010001706,2023,0010001706,4549.18,EUR
100,2000,0000000108,,20240927,0010001707,2024,0010001707,3038.19,EUR
100,1000,0000000179,,20230909,0010001708,2023,0010001708,4066.78,EUR
100,2000,0000000117,,20220405,0010001709,2024,0010001709,4820.2,EUR
100,1000,0000000157,,20220808,0010001710,2023,0010001710,1229.26,EUR
100,2000,0000000081,,20230413,0010001711,2024,0010001711,1410.63,EUR
100,1000,0000000174,,20220121,0010001712,2023,0010001712,4573.21,EUR
100,2000,0000000112,,20230706,0010001713,2024,0010001713,2831.19,EUR
100,1000,0000000094,,20230916,0010001714,2023,0010001714,4278.9,EUR
100,2000,0000000025,,20241031,0010001715,2024,0010001715,1505.5,EUR
100,1000,0000000155,,20230119,0010001716,2023,0010001716,740.18,EUR
100,2000,0000000122,,20220611,0010001717,2024,0010001717,1683.17,EUR
100,1000,0000000032,,20230113,0010001718,2023,0010001718,4536.36,EUR
100,2000,0000000024,,20221008,0010001719,2024,0010001719,1177.31,EUR
100,1000,0000000158,,20230127,0010001720,2023,0010001720,2218.33,EUR
100,2000,0000000128,,20240718,0010001721,2024,0010001721,3370.61,EUR
100,1000,0000000074,,20220522,0010001722,2023,0010001722,4838.86,EUR
100,2000,0000000004,,20240609,0010001723,2024,0010001723,147.91,EUR
100,1000,0000000064,,20221220,0010001724,2023,0010001724,4550.5,EUR
100,2000,0000000115,,20241223,0010001725,2024,0010001725,155.86,EUR
100,1000,0000000118,,20240712,0010001726,2023,0010001726,3844.38,EUR
100,2000,0000000077,,20230211,0010001727,2024,0010001727,4496.08,EUR
100,1000,0000000056,,20220824,0010001728,2023,0010001728,4826.34,EUR
100,2000,0000000104,,20220205,0010001729,2024,0010001729,1920.42,EUR
100,1000,0000000180,,20220502,0010001730,2023,0010001730,1964.53,EUR
100,2000,0000000186,,20240123,0010001731,2024,0010001731,586.78,EUR
100,1000,0000000161,,20240915,0010001732,2023,0010001732,2737.85,EUR
100,2000,0000000199,,20231220,0010001733,2024,0010001733,4584.23,EUR
100,1000,0000000147,,20240115,0010001734,2023,0010001734,2741.89,EUR
100,2000,0000000086,,20230404,0010001735,2024,0010001735,1246.52,EUR
100,1000,0000000169,,20230408,0010001736,2023,0010001736,624.97,EUR
100,2000,0000000056,,20230514,0010001737,2024,0010001737,3445.56,EUR
100,1000,0000000116,,20231212,0010001738,2023,0010001738,2188.16,EUR
100,2000,0000000192,,20240806,0010001739,2024,0010001739,4235.32,EUR
100,1000,0000000132,,20221119,0010001740,2023,0010001740,139.21,EUR
100,2000,0000000006,,20240529,0010001741,2024,0010001741,4585.5,EUR
100,1000,0000000195,,20230306,0010001742,2023,0010001742,371.93,EUR
100,2000,0000000122,,20220903,0010001743,2024,0010001743,2924.26,EUR
100,1000,0000000034,,20230916,0010001744,2023,0010001744,1484.58,EUR
100,2000,0000000165,,20230223,0010001745,2024,0010001745,2549.76,EUR
100,1000,0000000162,,20241109,0010001746,2023,0010001746,4114.52,EUR
100,2000,0000000139,,20230511,0010001747,2024,0010001747,3873.17,EUR
100,1000,0000000187,,20231216,0010001748,2023,0010001748,2122.15,EUR
100,2000,0000000116,,20220302,0010001749,2024,0010001749,1908.9,EUR
100,1000,0000000153,,20230216,0010001750,2023,0010001750,2552.21,EUR
100,2000,0000000069,,20230122,0010001751,2024,0010001751,642.59,EUR
100,1000,0000000032,,20220322,0010001752,2023,0010001752,158.82,EUR
100,2000,0000000066,,20221018,0010001753,2024,0010001753,3246.08,EUR
100,1000,0000000160,,20230418,0010001754,2023,0010001754,1160.92,EUR
100,2000,0000000071,,20240625,0010001755,2024,0010001755,1735.98,EUR
100,1000,0000000160,,20240320,0010001756,2023,0010001756,2338.03,EUR
100,2000,0000000013,,20220101,0010001757,2024,0010001757,3851.32,EUR
100,1000,0000000147,,20230728,0010001758,2023,0010001758,3865.13,EUR
100,2000,0000000091,,20230915,0010001759,2024,0010001759,4343.37,EUR
100,1000,0000000022,,20241217,0010001760,2023,0010001760,2489.95,EUR
100,2000,0000000183,,20241225,0010001761,2024,0010001761,2134.26,EUR
100,1000,0000000129,,20220813,0010001762,2023,0010001762,2869.39,EUR
100,2000,0000000190,,20240915,0010001763,2024,0010001763,3200.07,EUR
100,1000,0000000197,,20220210,0010001764,2023,0010001764,2753.52,EUR
100,2000,0000000067,,20220112,0010001765,2024,0010001765,2056.95,EUR
100,1000,0000000147,,20220120,0010001766,2023,0010001766,1489.79,EUR
100,2000,0000000007,,20230915,0010001767,2024,0010001767,600.41,EUR
100,1000,0000000079,,20230322,0010001768,2023,0010001768,1585.74,EUR
100,2000,0000000043,,20230610,0010001769,2024,0010001769,1497.91,EUR
100,1000,0000000079,,20230621,0010001770,2023,0010001770,2441.79,EUR
100,2000,0000000146,,20230208,0010001771,2024,0010001771,1596.78,EUR
100,1000,0000000125,,20220206,0010001772,2023,0010001772,3495.33,EUR
100,2000,0000000085,,20220725,0010001773,2024,0010001773,1047.43,EUR
100,1000,0000000133,,20230702,0010001774,2023,0010001774,4965.21,EUR
100,2000,0000000117,,20230124,0010001775,2024,0010001775,2119.92,EUR
100,1000,0000000072,,20220613,0010001776,2023,0010001776,2134.97,EUR
100,2000,0000000158,,20241112,0010001777,2024,0010001777,2592.95,EUR
100,1000,0000000099,,20241116,0010001778,2023,0010001778,4652.3,EUR
100,2000,0000000051,,20240413,0010001779,2024,0010001779,3007.08,EUR
100,1000,0000000065,,20221207,0010001780,2023,0010001780,2589.9,EUR
100,2000,0000000141,,20230811,0010001781,2024,0010001781,1862.6,EUR
100,1000,0000000010,,20240529,0010001782,2023,0010001782,323.14,EUR
100,2000,0000000009,,20230104,0010001783,2024,0010001783,1729.12,EUR
100,1000,0000000187,,20240207,0010001784,2023,0010001784,2164.21,EUR
100,2000,0000000070,,20220723,0010001785,2024,0010001785,2299.32,EUR
100,1000,0000000029,,20240429,0010001786,2023,0010001786,2387.65,EUR
100,2000,0000000071,,20221008,0010001787,2024,0010001787,4703.83,EUR
100,1000,0000000152,,20240521,0010001788,2023,0010001788,382.69,EUR
100,2000,0000000184,,20230116,0010001789,2024,0010001789,2267.78,EUR
100,1000,0000000083,,20220223,0010001790,2023,0010001790,4669.34,EUR
100,2000,0000000187,,20220925,0010001791,2024,0010001791,3709.04,EUR
100,1000,0000000193,,20220306,0010001792,2023,0010001792,2573.44,EUR
100,2000,0000000118,,20221005,0010001793,2024,0010001793,864.12,EUR
100,1000,0000000105,,20220330,0010001794,2023,0010001794,1935.71,EUR
100,2000,0000000147,,20240106,0010001795,2024,0010001795,2193.94,EUR
100,1000,0000000152,,20221221,0010001796,2023,0010001796,3150.0,EUR
100,2000,0000000078,,20230606,0010001797,2024,0010001797,717.51,EUR
100,1000,0000000080,,20231007,0010001798,2023,0010001798,257.5,EUR
100,2000,0000000090,,20240930,0010001799,2024,0010001799,3601.55,EUR
100,1000,0000000051,,20220816,0010001800,2023,0010001800,2187.27,EUR
100,2000,0000000157,,20220107,0010001801,2024,0010001801,3707.61,EUR
100,1000,0000000023,,20230613,0010001802,2023,0010001802,1942.36,EUR
100,2000,0000000072,,20220131,0010001803,2024,0010001803,3709.65,EUR
100,1000,0000000162,,20220802,0010001804,2023,0010001804,2136.69,EUR
100,2000,0000000110,,20230630,0010001805,2024,0010001805,734.53,EUR
100,1000,0000000135,,20240301,0010001806,2023,0010001806,4833.74,EUR
100,2000,0000000106,,20230302,0010001807,2024,0010001807,3102.48,EUR
100,1000,0000000025,,20220912,0010001808,2023,0010001808,2580.78,EUR
100,2000,0000000076,,20220618,0010001809,2024,0010001809,3873.27,EUR
100,1000,0000000064,,20220226,0010001810,2023,0010001810,1304.58,EUR
100,2000,0000000001,,20230716,0010001811,2024,0010001811,518.79,EUR
100,1000,0000000158,,20220727,0010001812,2023,0010001812,2296.38,EUR
100,2000,0000000036,,20240815,0010001813,2024,0010001813,534.88,EUR
100,1000,0000000058,,20230626,0010001814,2023,0010001814,2045.64,EUR
100,2000,0000000152,,20230121,0010001815,2024,0010001815,3704.69,EUR
100,1000,0000000070,,20231010,0010001816,2023,0010001816,3042.83,EUR
100,2000,0000000027,,20230511,0010001817,2024,0010001817,1871.97,EUR
100,1000,0000000188,,20230713,0010001818,2023,0010001818,4021.23,EUR
100,2000,0000000100,,20241214,0010001819,2024,0010001819,581.73,EUR
100,1000,0000000009,,20230621,0010001820,2023,0010001820,896.09,EUR
100,2000,0000000059,,20220729,0010001821,2024,0010001821,2474.1,EUR
100,1000,0000000181,,20240309,0010001822,2023,0010001822,467.02,EUR
100,2000,0000000082,,20241207,0010001823,2024,0010001823,1345.79,EUR
100,1000,0000000056,,20240809,0010001824,2023,0010001824,1650.72,EUR
100,2000,0000000035,,20230701,0010001825,2024,0010001825,3510.29,EUR
100,1000,0000000165,,20220730,0010001826,2023,0010001826,2920.16,EUR
100,2000,0000000161,,20231206,0010001827,2024,0010001827,1111.73,EUR
100,1000,0000000049,,20240916,0010001828,2023,0010001828,3603.04,EUR
100,2000,0000000141,,20240906,0010001829,2024,0010001829,1903.46,EUR
100,1000,0000000020,,20240626,0010001830,2023,0010001830,1670.96,EUR
100,2000,0000000103,,20231015,0010001831,2024,0010001831,1469.29,EUR
100,1000,0000000178,,20220201,0010001832,2023,0010001832,2008.35,EUR
100,2000,0000000136,,20230123,0010001833,2024,0010001833,1952.87,EUR
100,1000,0000000050,,20240420,0010001834,2023,0010001834,4069.2,EUR
100,2000,0000000160,,20221001,0010001835,2024,0010001835,2004.59,EUR
100,1000,0000000111,,20221230,0010001836,2023,0010001836,316.92,EUR
100,2000,0000000095,,20220817,0010001837,2024,0010001837,1592.39,EUR
100,1000,0000000178,,20230114,0010001838,2023,0010001838,4328.4,EUR
100,2000,0000000127,,20230328,0010001839,2024,0010001839,4737.23,EUR
100,1000,0000000036,,20240822,0010001840,2023,0010001840,4189.22,EUR
100,2000,0000000093,,20240712,0010001841,2024,0010001841,1667.6,EUR
100,1000,0000000023,,20221005,0010001842,2023,0010001842,3042.69,EUR
100,2000,0000000184,,20240116,0010001843,2024,0010001843,3298.71,EUR
100,1000,0000000146,,20240420,0010001844,2023,0010001844,774.66,EUR
100,2000,0000000148,,20221004,0010001845,2024,0010001845,3505.91,EUR
100,1000,0000000080,,20220206,0010001846,2023,0010001846,4770.33,EUR
100,2000,0000000123,,20220104,0010001847,2024,0010001847,866.56,EUR
100,1000,0000000054,,20220326,0010001848,2023,0010001848,200.82,EUR
100,2000,0000000084,,20220116,0010001849,2024,0010001849,3275.14,EUR
100,1000,0000000061,,20220301,0010001850,2023,0010001850,3003.5,EUR
100,2000,0000000033,,20230121,0010001851,2024,0010001851,4838.3,EUR
100,1000,0000000175,,20220617,0010001852,2023,0010001852,2294.03,EUR
100,2000,0000000017,,20240905,0010001853,2024,0010001853,2902.42,EUR
100,1000,0000000029,,20221127,0010001854,2023,0010001854,3782.23,EUR
100,2000,0000000067,,20240927,0010001855,2024,0010001855,2280.97,EUR
100,1000,0000000185,,20221230,0010001856,2023,0010001856,2066.81,EUR
100,2000,0000000081,,20220130,0010001857,2024,0010001857,4488.24,EUR
100,1000,0000000001,,20240524,0010001858,2023,0010001858,3587.78,EUR
100,2000,0000000060,,20230810,0010001859,2024,0010001859,469.85,EUR
100,1000,0000000073,,20241211,0010001860,2023,0010001860,3139.79,EUR
100,2000,0000000030,,20240107,0010001861,2024,0010001861,689.01,EUR
100,1000,0000000042,,20220101,0010001862,2023,0010001862,2430.91,EUR
100,2000,0000000019,,20241019,0010001863,2024,0010001863,4419.24,EUR
100,1000,0000000031,,20241104,0010001864,2023,0010001864,2981.76,EUR
100,2000,0000000071,,20220729,0010001865,2024,0010001865,726.86,EUR
100,1000,0000000090,,20240607,0010001866,2023,0010001866,3363.4,EUR
100,2000,0000000072,,20230808,0010001867,2024,0010001867,4762.64,EUR
100,1000,0000000142,,20241219,0010001868,2023,0010001868,4244.28,EUR
100,2000,0000000017,,20240726,0010001869,2024,0010001869,230.27,EUR
100,1000,0000000045,,20230526,0010001870,2023,0010001870,3201.92,EUR
100,2000,0000000147,,20220212,0010001871,2024,0010001871,970.71,EUR
100,1000,0000000200,,20240209,0010001872,2023,0010001872,2907.13,EUR
100,2000,0000000092,,20220722,0010001873,2024,0010001873,4546.88,EUR
100,1000,0000000193,,20230105,0010001874,2023,0010001874,2581.51,EUR
100,2000,0000000120,,20221213,0010001875,2024,0010001875,4765.58,EUR
100,1000,0000000169,,20220926,0010001876,2023,0010001876,2662.29,EUR
100,2000,0000000005,,20240630,0010001877,2024,0010001877,2837.34,EUR
100,1000,0000000088,,20221107,0010001878,2023,0010001878,2673.79,EUR
100,2000,0000000169,,20221110,0010001879,2024,0010001879,2830.85,EUR
100,1000,0000000103,,20240122,0010001880,2023,0010001880,806.11,EUR
100,2000,0000000182,,20220118,0010001881,2024,0010001881,2478.81,EUR
100,1000,0000000013,,20230314,0010001882,2023,0010001882,4098.31,EUR
100,2000,0000000025,,20220220,0010001883,2024,0010001883,4428.73,EUR
100,1000,0000000016,,20220928,0010001884,2023,0010001884,200.84,EUR
100,2000,0000000106,,20230804,0010001885,2024,0010001885,762.32,EUR
100,1000,0000000192,,20221227,0010001886,2023,0010001886,3475.59,EUR
100,2000,0000000152,,20240212,0010001887,2024,0010001887,3481.84,EUR
