MANDT,KOKRS,BELNR,GJAHR,BUZEI,KSTAR,KOSTL,WRBTR,TWAER
100,1000,0060000410,2023,003,0000400200,0000002000,4149.87,EUR
100,1000,0060000411,2024,001,0000400210,0000002100,6185.18,EUR
100,1000,0060000412,2023,002,0000400220,0000002200,9786.37,EUR
100,1000,0060000413,2024,003,0000400230,0000002300,6829.81,EUR
100,1000,0060000414,2023,001,0000400240,0000002400,6457.42,EUR
100,1000,0060000415,2024,002,0000400250,0000002500,2002.26,EUR
100,1000,0060000416,2023,003,0000400260,0000002600,4764.42,EUR
100,1000,0060000417,2024,001,0000400270,0000002700,7976.31,EUR
100,1000,0060000418,2023,002,0000400280,0000002800,2165.39,EUR
100,1000,0060000419,2024,003,0000400290,0000002900,9793.54,EUR
100,1000,0060000420,2023,001,0000400000,0000003000,1699.92,EUR
100,1000,0060000421,2024,002,0000400010,0000003100,8879.68,EUR
100,1000,0060000422,2023,003,0000400020,0000003200,8086.37,EUR
100,1000,0060000423,2024,001,0000400030,0000003300,8185.71,EUR
100,1000,0060000424,2023,002,0000400040,0000003400,4956.59,EUR
100,1000,0060000425,2024,003,0000400050,0000003500,5238.92,EUR
100,1000,0060000426,2023,001,0000400060,0000003600,2990.47,EUR
100,1000,0060000427,2024,002,0000400070,0000003700,5486.63,EUR
100,1000,0060000428,2023,003,0000400080,0000003800,5509.68,EUR
100,1000,0060000429,2024,001,0000400090,0000003900,6585.94,EUR
100,1000,0060000430,2023,002,0000400100,0000004000,6205.28,EUR
100,1000,0060000431,2024,003,0000400110,0000004100,6970.74,EUR
100,1000,0060000432,2023,001,0000400120,0000004200,1929.27,EUR
100,1000,0060000433,2024,002,0000400130,0000004300,4946.7,EUR
100,1000,0060000434,2023,003,0000400140,0000004400,4860.3,EUR
100,1000,0060000435,2024,001,0000400150,0000004500,2547.93,EUR
100,1000,0060000436,2023,002,0000400160,0000004600,1915.59,EUR
100,1000,0060000437,2024,003,0000400170,0000004700,800.3,EUR
100,1000,0060000438,2023,001,0000400180,0000004800,5876.86,EUR
100,1000,0060000439,2024,002,0000400190,0000004900,5613.42,EUR
100,1000,0060000440,2023,003,0000400200,0000005000,9313.9,EUR
100,1000,0060000441,2024,001,0000400210,0000005100,4854.38,EUR
100,1000,0060000442,2023,002,0000400220,0000005200,1205.81,EUR
100,1000,0060000443,2024,003,0000400230,0000005300,2589.43,EUR
100,1000,0060000444,2023,001,0000400240,0000005400,7254.75,EUR
100,1000,0060000445,2024,002,0000400250,0000005500,6624.81,EUR
100,1000,0060000446,2023,003,0000400260,0000005600,3755.47,EUR
100,1000,0060000447,2024,001,0000400270,0000005700,7062.33,EUR
100,1000,0060000448,2023,002,0000400280,0000005800,1182.86,EUR
100,1000,0060000449,2024,003,0000400290,0000005900,8313.25,EUR
100,1000,0060000450,2023,001,0000400000,0000001000,8707.55,EUR
100,1000,0060000451,2024,002,0000400010,0000001100,7538.94,EUR
100,1000,0060000452,2023,003,0000400020,0000001200,8116.39,EUR
100,1000,0060000453,2024,001,0000400030,0000001300,4348.13,EUR
100,1000,0060000454,2023,002,0000400040,0000001400,7404.18,EUR
100,1000,0060000455,2024,003,0000400050,0000001500,8091.46,EUR
100,1000,0060000456,2023,001,0000400060,0000001600,672.65,EUR
100,1000,0060000457,2024,002,0000400070,0000001700,4215.81,EUR
100,1000,0060000458,2023,003,0000400080,0000001800,6328.02,EUR
100,1000,0060000459,2024,001,0000400090,0000001900,8644.77,EUR
100,1000,0060000460,2023,002,0000400100,0000002000,4596.36,EUR
100,1000,0060000461,2024,003,0000400110,0000002100,8998.99,EUR
100,1000,0060000462,2023,001,0000400120,0000002200,1651.18,EUR
100,1000,0060000463,2024,002,0000400130,0000002300,4612.75,EUR
100,1000,0060000464,2023,003,0000400140,0000002400,1904.5,EUR
100,1000,0060000465,2024,001,0000400150,0000002500,8668.97,EUR
100,1000,0060000466,2023,002,0000400160,0000002600,6203.86,EUR
100,1000,0060000467,2024,003,0000400170,0000002700,2108.19,EUR
100,1000,0060000468,2023,001,0000400180,0000002800,6871.46,EUR
100,1000,0060000469,2024,002,0000400190,0000002900,2789.19,EUR
100,1000,0060000470,2023,003,0000400200,0000003000,8219.3,EUR
100,1000,0060000471,2024,001,0000400210,0000003100,490.43,EUR
100,1000,0060000472,2023,002,0000400220,0000003200,5552.57,EUR
100,1000,0060000473,2024,003,0000400230,0000003300,8928.13,EUR
100,1000,0060000474,2023,001,0000400240,0000003400,1617.41,EUR
100,1000,0060000475,2024,002,0000400250,0000003500,2668.32,EUR
100,1000,0060000476,2023,003,0000400260,0000003600,3687.09,EUR
100,1000,0060000477,2024,001,0000400270,0000003700,1127.84,EUR
100,1000,0060000478,2023,002,0000400280,0000003800,8160.54,EUR
100,1000,0060000479,2024,003,0000400290,0000003900,7654.52,EUR
100,1000,0060000480,2023,001,0000400000,0000004000,5338.93,EUR
100,1000,0060000481,2024,002,0000400010,0000004100,3314.99,EUR
100,1000,0060000482,2023,003,0000400020,0000004200,8540.7,EUR
100,1000,0060000483,2024,001,0000400030,0000004300,7618.81,EUR
100,1000,0060000484,2023,002,0000400040,0000004400,6085.41,EUR
100,1000,0060000485,2024,003,0000400050,0000004500,5632.93,EUR
100,1000,0060000486,2023,001,0000400060,0000004600,1884.4,EUR
100,1000,0060000487,2024,002,0000400070,0000004700,9961.16,EUR
100,1000,0060000488,2023,003,0000400080,0000004800,4831.78,EUR
100,1000,0060000489,2024,001,0000400090,0000004900,8345.43,EUR
100,1000,0060000490,2023,002,0000400100,0000005000,9422.5,EUR
100,1000,0060000491,2024,003,0000400110,0000005100,8705.2,EUR
100,1000,0060000492,2023,001,0000400120,0000005200,9508.31,EUR
100,1000,0060000493,2024,002,0000400130,0000005300,8334.66,EUR
100,1000,0060000494,2023,003,0000400140,0000005400,4963.43,EUR
100,1000,0060000495,2024,001,0000400150,0000005500,6951.61,EUR
100,1000,0060000496,2023,002,0000400160,0000005600,9083.45,EUR
100,1000,0060000497,2024,003,0000400170,0000005700,1079.64,EUR
100,1000,0060000498,2023,001,0000400180,0000005800,1070.74,EUR
100,1000,0060000499,2024,002,0000400190,0000005900,8924.83,EUR
100,1000,0060000500,2023,003,0000400200,0000001000,791.9,EUR
100,1000,0060000501,2024,001,0000400210,0000001100,4354.35,EUR
100,1000,0060000502,2023,002,0000400220,0000001200,7883.96,EUR
100,1000,0060000503,2024,003,0000400230,0000001300,1322.49,EUR
100,1000,0060000504,2023,001,0000400240,0000001400,4068.1,EUR
100,1000,0060000505,2024,002,0000400250,0000001500,8642.16,EUR
100,1000,0060000506,2023,003,0000400260,0000001600,9554.55,EUR
100,1000,0060000507,2024,001,0000400270,0000001700,2325.37,EUR
100,1000,0060000508,2023,002,0000400280,0000001800,1722.12,EUR
100,1000,0060000509,2024,003,0000400290,0000001900,2758.06,EUR
100,1000,0060000510,2023,001,0000400000,0000002000,7326.77,EUR
100,1000,0060000511,2024,002,0000400010,0000002100,4984.68,EUR
100,1000,0060000512,2023,003,0000400020,0000002200,4839.24,EUR
100,1000,0060000513,2024,001,0000400030,0000002300,1346.78,EUR
100,1000,0060000514,2023,002,0000400040,0000002400,5514.32,EUR
100,1000,0060000515,2024,003,0000400050,0000002500,8850.32,EUR
100,1000,0060000516,2023,001,0000400060,0000002600,3808.24,EUR
100,1000,0060000517,2024,002,0000400070,0000002700,9596.08,EUR
100,1000,0060000518,2023,003,0000400080,0000002800,4934.96,EUR
100,1000,0060000519,2024,001,0000400090,0000002900,3970.08,EUR
100,1000,0060000520,2023,002,0000400100,0000003000,7299.5,EUR
100,1000,0060000521,2024,003,0000400110,0000003100,8123.76,EUR
100,1000,0060000522,2023,001,0000400120,0000003200,1441.49,EUR
100,1000,0060000523,2024,002,0000400130,0000003300,1956.97,EUR
100,1000,0060000524,2023,003,0000400140,0000003400,854.98,EUR
100,1000,0060000525,2024,001,0000400150,0000003500,1076.47,EUR
100,1000,0060000526,2023,002,0000400160,0000003600,2013.05,EUR
100,1000,0060000527,2024,003,0000400170,0000003700,5177.79,EUR
100,1000,0060000528,2023,001,0000400180,0000003800,6348.03,EUR
100,1000,0060000529,2024,002,0000400190,0000003900,7552.72,EUR
100,1000,0060000530,2023,003,0000400200,0000004000,2384.71,EUR
100,1000,0060000531,2024,001,0000400210,0000004100,3912.83,EUR
100,1000,0060000532,2023,002,0000400220,0000004200,9592.42,EUR
100,1000,0060000533,2024,003,0000400230,0000004300,3546.57,EUR
100,1000,0060000534,2023,001,0000400240,0000004400,4151.9,EUR
100,1000,0060000535,2024,002,0000400250,0000004500,2898.67,EUR
100,1000,0060000536,2023,003,0000400260,0000004600,7783.53,EUR
100,1000,0060000537,2024,001,0000400270,0000004700,5127.02,EUR
100,1000,0060000538,2023,002,0000400280,0000004800,8757.01,EUR
100,1000,0060000539,2024,003,0000400290,0000004900,4280.84,EUR
100,1000,0060000540,2023,001,0000400000,0000005000,3926.38,EUR
100,1000,0060000541,2024,002,0000400010,0000005100,6057.41,EUR
100,1000,0060000542,2023,003,0000400020,0000005200,3335.05,EUR
100,1000,0060000543,2024,001,0000400030,0000005300,7926.57,EUR
100,1000,0060000544,2023,002,0000400040,0000005400,6459.43,EUR
100,1000,0060000545,2024,003,0000400050,0000005500,5081.91,EUR
100,1000,0060000546,2023,001,0000400060,0000005600,6266.33,EUR
100,1000,0060000547,2024,002,0000400070,0000005700,9490.47,EUR
100,1000,0060000548,2023,003,0000400080,0000005800,2033.75,EUR
100,1000,0060000549,2024,001,0000400090,0000005900,5696.23,EUR
100,1000,0060000550,2023,002,0000400100,0000001000,5945.4,EUR
100,1000,0060000551,2024,003,0000400110,0000001100,5674.25,EUR
100,1000,0060000552,2023,001,0000400120,0000001200,7455.3,EUR
100,1000,0060000553,2024,002,0000400130,0000001300,516.55,EUR
100,1000,0060000554,2023,003,0000400140,0000001400,918.74,EUR
100,1000,0060000555,2024,001,0000400150,0000001500,2820.61,EUR
100,1000,0060000556,2023,002,0000400160,0000001600,7099.72,EUR
100,1000,0060000557,2024,003,0000400170,0000001700,6914.54,EUR
100,1000,0060000558,2023,001,0000400180,0000001800,166.93,EUR
100,1000,0060000559,2024,002,0000400190,0000001900,8850.49,EUR
100,1000,0060000560,2023,003,0000400200,0000002000,7331.07,EUR
100,1000,0060000561,2024,001,0000400210,0000002100,5660.02,EUR
100,1000,0060000562,2023,002,0000400220,0000002200,5996.03,EUR
100,1000,0060000563,2024,003,0000400230,0000002300,6096.6,EUR
100,1000,0060000564,2023,001,0000400240,0000002400,3920.03,EUR
100,1000,0060000565,2024,002,0000400250,0000002500,8709.04,EUR
100,1000,0060000566,2023,003,0000400260,0000002600,7004.26,EUR
100,1000,0060000567,2024,001,0000400270,0000002700,5269.86,EUR
100,1000,0060000568,2023,002,0000400280,0000002800,5814.21,EUR
100,1000,0060000569,2024,003,0000400290,0000002900,5171.41,EUR
100,1000,0060000570,2023,001,0000400000,0000003000,7325.12,EUR
100,1000,0060000571,2024,002,0000400010,0000003100,4166.64,EUR
100,1000,0060000572,2023,003,0000400020,0000003200,3232.67,EUR
100,1000,0060000573,2024,001,0000400030,0000003300,1372.86,EUR
100,1000,0060000574,2023,002,0000400040,0000003400,6079.58,EUR
100,1000,0060000575,2024,003,0000400050,0000003500,2496.55,EUR
100,1000,0060000576,2023,001,0000400060,0000003600,3320.63,EUR
100,1000,0060000577,2024,002,0000400070,0000003700,2973.86,EUR
100,1000,0060000578,2023,003,0000400080,0000003800,5496.78,EUR
100,1000,0060000579,2024,001,0000400090,0000003900,6841.98,EUR
100,1000,0060000580,2023,002,0000400100,0000004000,3001.39,EUR
100,1000,0060000581,2024,003,0000400110,0000004100,2995.93,EUR
100,1000,0060000582,2023,001,0000400120,0000004200,5609.27,EUR
100,1000,0060000583,2024,002,0000400130,0000004300,1588.93,EUR
100,1000,0060000584,2023,003,0000400140,0000004400,3759.58,EUR
100,1000,0060000585,2024,001,0000400150,0000004500,9798.58,EUR
100,1000,0060000586,2023,002,0000400160,0000004600,6458.21,EUR
100,1000,0060000587,2024,003,0000400170,0000004700,1037.44,EUR
100,1000,0060000588,2023,001,0000400180,0000004800,3596.49,EUR
100,1000,0060000589,2024,002,0000400190,0000004900,6507.91,EUR
100,1000,0060000590,2023,003,0000400200,0000005000,8158.01,EUR
100,1000,0060000591,2024,001,0000400210,0000005100,3181.03,EUR
100,1000,0060000592,2023,002,0000400220,0000005200,5574.71,EUR
100,1000,0060000593,2024,003,0000400230,0000005300,6554.07,EUR
100,1000,0060000594,2023,001,0000400240,0000005400,7613.42,EUR
100,1000,0060000595,2024,002,0000400250,0000005500,3762.94,EUR
100,1000,0060000596,2023,003,0000400260,0000005600,9514.87,EUR
100,1000,0060000597,2024,001,0000400270,0000005700,8048.79,EUR
100,1000,0060000598,2023,002,0000400280,0000005800,1147.86,EUR
100,1000,0060000599,2024,003,0000400290,0000005900,3041.89,EUR
100,1000,0060000600,2023,001,0000400000,0000001000,565.58,EUR
100,1000,0060000601,2024,002,0000400010,0000001100,7279.74,EUR
100,1000,0060000602,2023,003,0000400020,0000001200,2368.15,EUR
100,1000,0060000603,2024,001,0000400030,0000001300,1973.14,EUR
100,1000,0060000604,2023,002,0000400040,0000001400,324.36,EUR
100,1000,0060000605,2024,003,0000400050,0000001500,9653.24,EUR
100,1000,0060000606,2023,001,0000400060,0000001600,9197.08,EUR
100,1000,0060000607,2024,002,0000400070,0000001700,2804.26,EUR
100,1000,0060000608,2023,003,0000400080,0000001800,525.04,EUR
100,1000,0060000609,2024,001,0000400090,0000001900,7829.71,EUR
100,1000,0060000610,2023,002,0000400100,0000002000,5683.15,EUR
100,1000,0060000611,2024,003,0000400110,0000002100,5545.53,EUR
100,1000,0060000612,2023,001,0000400120,0000002200,8716.15,EUR
100,1000,0060000613,2024,002,0000400130,0000002300,2010.65,EUR
100,1000,0060000614,2023,003,0000400140,0000002400,139.35,EUR
100,1000,0060000615,2024,001,0000400150,0000002500,348.19,EUR
100,1000,0060000616,2023,002,0000400160,0000002600,4317.77,EUR
100,1000,0060000617,2024,003,0000400170,0000002700,9316.77,EUR
100,1000,0060000618,2023,001,0000400180,0000002800,4577.52,EUR
100,1000,0060000619,2024,002,0000400190,0000002900,6166.98,EUR
100,1000,0060000620,2023,003,0000400200,0000003000,9028.27,EUR
100,1000,0060000621,2024,001,0000400210,0000003100,3907.84,EUR
100,1000,0060000622,2023,002,0000400220,0000003200,469.84,EUR
100,1000,0060000623,2024,003,0000400230,0000003300,5698.26,EUR
100,1000,0060000624,2023,001,0000400240,0000003400,2603.92,EUR
100,1000,0060000625,2024,002,0000400250,0000003500,7295.13,EUR
100,1000,0060000626,2023,003,0000400260,0000003600,7730.84,EUR
100,1000,0060000627,2024,001,0000400270,0000003700,2654.78,EUR
100,1000,0060000628,2023,002,0000400280,0000003800,4336.14,EUR
100,1000,0060000629,2024,003,0000400290,0000003900,1202.12,EUR
100,1000,0060000630,2023,001,0000400000,0000004000,6663.9,EUR
100,1000,0060000631,2024,002,0000400010,0000004100,7018.19,EUR
100,1000,0060000632,2023,003,0000400020,0000004200,7116.73,EUR
100,1000,0060000633,2024,001,0000400030,0000004300,9342.74,EUR
100,1000,0060000634,2023,002,0000400040,0000004400,2578.7,EUR
100,1000,0060000635,2024,003,0000400050,0000004500,1238.94,EUR
100,1000,0060000636,2023,001,0000400060,0000004600,476.89,EUR
100,1000,0060000637,2024,002,0000400070,0000004700,2313.34,EUR
100,1000,0060000638,2023,003,0000400080,0000004800,1589.66,EUR
100,1000,0060000639,2024,001,0000400090,0000004900,6429.45,EUR
100,1000,0060000640,2023,002,0000400100,0000005000,2876.21,EUR
100,1000,0060000641,2024,003,0000400110,0000005100,1567.08,EUR
100,1000,0060000642,2023,001,0000400120,0000005200,9977.58,EUR
100,1000,0060000643,2024,002,0000400130,0000005300,2939.95,EUR
100,1000,0060000644,2023,003,0000400140,0000005400,8620.14,EUR
100,1000,0060000645,2024,001,0000400150,0000005500,7938.38,EUR
100,1000,0060000646,2023,002,0000400160,0000005600,1514.85,EUR
100,1000,0060000647,2024,003,0000400170,0000005700,8482.4,EUR
100,1000,0060000648,2023,001,0000400180,0000005800,8054.68,EUR
100,1000,0060000649,2024,002,0000400190,0000005900,9437.65,EUR
100,1000,0060000650,2023,003,0000400200,0000001000,2209.53,EUR
100,1000,0060000651,2024,001,0000400210,0000001100,3847.49,EUR
100,1000,0060000652,2023,002,0000400220,0000001200,9704.74,EUR
100,1000,0060000653,2024,003,0000400230,0000001300,6143.38,EUR
100,1000,0060000654,2023,001,0000400240,0000001400,8213.72,EUR
100,1000,0060000655,2024,002,0000400250,0000001500,7312.01,EUR
100,1000,0060000656,2023,003,0000400260,0000001600,4883.97,EUR
100,1000,0060000657,2024,001,0000400270,0000001700,1864.3,EUR
100,1000,0060000658,2023,002,0000400280,0000001800,1063.52,EUR
100,1000,0060000659,2024,003,0000400290,0000001900,1501.82,EUR
100,1000,0060000660,2023,001,0000400000,0000002000,8458.95,EUR
100,1000,0060000661,2024,002,0000400010,0000002100,6322.21,EUR
100,1000,0060000662,2023,003,0000400020,0000002200,5551.67,EUR
100,1000,0060000663,2024,001,0000400030,0000002300,8566.09,EUR
100,1000,0060000664,2023,002,0000400040,0000002400,4637.44,EUR
100,1000,0060000665,2024,003,0000400050,0000002500,3365.9,EUR
100,1000,0060000666,2023,001,0000400060,0000002600,3165.87,EUR
100,1000,0060000667,2024,002,0000400070,0000002700,149.56,EUR
100,1000,0060000668,2023,003,0000400080,0000002800,648.63,EUR
100,1000,0060000669,2024,001,0000400090,0000002900,7566.23,EUR
100,1000,0060000670,2023,002,0000400100,0000003000,6621.03,EUR
100,1000,0060000671,2024,003,0000400110,0000003100,3870.07,EUR
100,1000,0060000672,2023,001,0000400120,0000003200,8153.67,EUR
100,1000,0060000673,2024,002,0000400130,0000003300,2948.5,EUR
100,1000,0060000674,2023,003,0000400140,0000003400,6091.77,EUR
100,1000,0060000675,2024,001,0000400150,0000003500,9973.32,EUR
100,1000,0060000676,2023,002,0000400160,0000003600,6916.43,EUR
100,1000,0060000677,2024,003,0000400170,0000003700,8982.1,EUR
100,1000,0060000678,2023,001,0000400180,0000003800,1599.28,EUR
100,1000,0060000679,2024,002,0000400190,0000003900,2856.79,EUR
100,1000,0060000680,2023,003,0000400200,0000004000,7746.92,EUR
100,1000,0060000681,2024,001,0000400210,0000004100,3532.32,EUR
100,1000,0060000682,2023,002,0000400220,0000004200,1243.49,EUR
100,1000,0060000683,2024,003,0000400230,0000004300,462.41,EUR
100,1000,0060000684,2023,001,0000400240,0000004400,7069.59,EUR
100,1000,0060000685,2024,002,0000400250,0000004500,5093.76,EUR
100,1000,0060000686,2023,003,0000400260,0000004600,4856.55,EUR
100,1000,0060000687,2024,001,0000400270,0000004700,2063.4,EUR
100,1000,0060000688,2023,002,0000400280,0000004800,9652.58,EUR
100,1000,0060000689,2024,003,0000400290,0000004900,7011.56,EUR
100,1000,0060000690,2023,001,0000400000,0000005000,8570.72,EUR
100,1000,0060000691,2024,002,0000400010,0000005100,8820.1,EUR
100,1000,0060000692,2023,003,0000400020,0000005200,4344.34,EUR
100,1000,0060000693,2024,001,0000400030,0000005300,6612.3,EUR
100,1000,0060000694,2023,002,0000400040,0000005400,2117.35,EUR
100,1000,0060000695,2024,003,0000400050,0000005500,7890.34,EUR
100,1000,0060000696,2023,001,0000400060,0000005600,746.25,EUR
100,1000,0060000697,2024,002,0000400070,0000005700,5797.21,EUR
100,1000,0060000698,2023,003,0000400080,0000005800,6123.25,EUR
100,1000,0060000699,2024,001,0000400090,0000005900,8566.75,EUR
100,1000,0060000700,2023,002,0000400100,0000001000,2335.5,EUR
100,1000,0060000701,2024,003,0000400110,0000001100,6386.63,EUR
100,1000,0060000702,2023,001,0000400120,0000001200,3240.71,EUR
100,1000,0060000703,2024,002,0000400130,0000001300,8710.0,EUR
100,1000,0060000704,2023,003,0000400140,0000001400,6894.77,EUR
