MANDT,BUKRS,LIFNR,UMSKS,BUDAT,GJAHR,BELNR,DMBTR,WAERS
100,1000,0000000187,,20220326,2023,0010001750,3516.3,EUR
100,2000,0000000160,,20241102,2024,0010001751,3291.41,EUR
100,1000,0000000189,,20231002,2023,0010001752,4544.25,EUR
100,2000,0000000098,,20230505,2024,0010001753,2336.81,EUR
100,1000,0000000155,,20221115,2023,0010001754,2771.7,EUR
100,2000,0000000008,,20230904,2024,0010001755,1298.58,EUR
100,1000,0000000119,,20240218,2023,0010001756,3938.95,EUR
100,2000,0000000067,,20220313,2024,0010001757,232.6,EUR
100,1000,0000000079,,20230119,2023,0010001758,634.97,EUR
100,2000,0000000155,,20220514,2024,0010001759,1820.39,EUR
100,1000,0000000099,,20231112,2023,0010001760,552.03,EUR
100,2000,0000000026,,20221124,2024,0010001761,736.79,EUR
100,1000,0000000143,,20220212,2023,0010001762,913.24,EUR
100,2000,0000000165,,20220105,2024,0010001763,1314.01,EUR
100,1000,0000000198,,20230921,2023,0010001764,4415.76,EUR
100,2000,0000000167,,20230214,2024,0010001765,3391.36,EUR
100,1000,0000000093,,20220312,2023,0010001766,3379.94,EUR
100,2000,0000000013,,20240517,2024,0010001767,2051.81,EUR
100,1000,0000000006,,20240216,2023,0010001768,2698.27,EUR
100,2000,0000000048,,20241103,2024,0010001769,1684.44,EUR
100,1000,0000000189,,20230421,2023,0010001770,1026.87,EUR
100,2000,0000000026,,20220822,2024,0010001771,3728.71,EUR
100,1000,0000000143,,20240715,2023,0010001772,2050.62,EUR
100,2000,0000000101,,20240919,2024,0010001773,1635.35,EUR
100,1000,0000000194,,20230409,2023,0010001774,171.6,EUR
100,2000,0000000020,,20240514,2024,0010001775,1060.59,EUR
100,1000,0000000007,,20231102,2023,0010001776,593.55,EUR
100,2000,0000000021,,20220819,2024,0010001777,246.38,EUR
100,1000,0000000144,,20240104,2023,0010001778,1955.56,EUR
100,2000,0000000169,,20220521,2024,0010001779,3237.39,EUR
100,1000,0000000022,,20230216,2023,0010001780,3226.1,EUR
100,2000,0000000122,,20240811,2024,0010001781,3737.94,EUR
100,1000,0000000024,,20220205,2023,0010001782,4737.28,EUR
100,2000,0000000133,,20240703,2024,0010001783,3417.41,EUR
100,1000,0000000162,,20221009,2023,0010001784,3561.84,EUR
100,2000,0000000144,,20241006,2024,0010001785,589.51,EUR
100,1000,0000000132,,20220625,2023,0010001786,114.03,EUR
100,2000,0000000155,,20240623,2024,0010001787,1689.39,EUR
100,1000,0000000152,,20240612,2023,0010001788,4473.06,EUR
100,2000,0000000018,,20230708,2024,0010001789,1004.25,EUR
100,1000,0000000090,,20231016,2023,0010001790,2579.87,EUR
100,2000,0000000013,,20220809,2024,0010001791,4835.24,EUR
100,1000,0000000083,,20230827,2023,0010001792,2523.89,EUR
100,2000,0000000148,,20231022,2024,0010001793,1934.87,EUR
100,1000,0000000073,,20241201,2023,0010001794,3459.7,EUR
100,2000,0000000128,,20220430,2024,0010001795,2862.9,EUR
100,1000,0000000024,,20220919,2023,0010001796,314.63,EUR
100,2000,0000000086,,20221111,2024,0010001797,4929.6,EUR
100,1000,0000000113,,20220505,2023,0010001798,2293.67,EUR
100,2000,0000000032,,20220323,2024,0010001799,4461.81,EUR
100,1000,0000000086,,20220123,2023,0010001800,1206.64,EUR
100,2000,0000000064,,20230604,2024,0010001801,3747.43,EUR
100,1000,0000000028,,20220112,2023,0010001802,2722.32,EUR
100,2000,0000000173,,20240503,2024,0010001803,2346.1,EUR
100,1000,0000000023,,20241124,2023,0010001804,2680.39,EUR
100,2000,0000000083,,20240705,2024,0010001805,3440.02,EUR
100,1000,0000000137,,20241226,2023,0010001806,4292.21,EUR
100,2000,0000000175,,20220504,2024,0010001807,2214.4,EUR
100,1000,0000000077,,20240525,2023,0010001808,774.46,EUR
100,2000,0000000075,,20220427,2024,0010001809,1150.08,EUR
100,1000,0000000027,,20240930,2023,0010001810,833.49,EUR
100,2000,0000000086,,20240810,2024,0010001811,4692.49,EUR
100,1000,0000000097,,20220927,2023,0010001812,3459.6,EUR
100,2000,0000000039,,20241121,2024,0010001813,1729.42,EUR
100,1000,0000000158,,20241223,2023,0010001814,2453.63,EUR
100,2000,0000000061,,20241214,2024,0010001815,2991.3,EUR
100,1000,0000000051,,20220802,2023,0010001816,3884.47,EUR
100,2000,0000000095,,20220429,2024,0010001817,3944.62,EUR
100,1000,0000000081,,20221209,2023,0010001818,2168.97,EUR
100,2000,0000000168,,20220328,2024,0010001819,1793.36,EUR
100,1000,0000000075,,20240306,2023,0010001820,1614.79,EUR
100,2000,0000000168,,20240713,2024,0010001821,1151.95,EUR
100,1000,0000000164,,20240217,2023,0010001822,2843.13,EUR
100,2000,0000000166,,20240125,2024,0010001823,542.16,EUR
100,1000,0000000055,,20240817,2023,0010001824,1380.57,EUR
100,2000,0000000132,,20230512,2024,0010001825,2079.42,EUR
100,1000,0000000104,,20240123,2023,0010001826,2867.28,EUR
100,2000,0000000164,,20240625,2024,0010001827,367.34,EUR
100,1000,0000000054,,20220127,2023,0010001828,3598.78,EUR
100,2000,0000000066,,20240811,2024,0010001829,236.85,EUR
100,1000,0000000162,,20230331,2023,0010001830,1109.0,EUR
100,2000,0000000039,,20220808,2024,0010001831,1536.36,EUR
100,1000,0000000108,,20231006,2023,0010001832,2187.41,EUR
100,2000,0000000010,,20221126,2024,0010001833,4016.05,EUR
100,1000,0000000070,,20240901,2023,0010001834,355.58,EUR
100,2000,0000000047,,20240122,2024,0010001835,3463.21,EUR
100,1000,0000000129,,20230317,2023,0010001836,3042.38,EUR
100,2000,0000000026,,20241104,2024,0010001837,401.19,EUR
100,1000,0000000124,,20230603,2023,0010001838,2891.73,EUR
100,2000,0000000148,,20220417,2024,0010001839,1094.92,EUR
100,1000,0000000174,,20240605,2023,0010001840,2123.78,EUR
100,2000,0000000183,,20230424,2024,0010001841,3685.62,EUR
100,1000,0000000115,,20221113,2023,0010001842,4301.31,EUR
100,2000,0000000019,,20240810,2024,0010001843,2192.31,EUR
100,1000,0000000076,,20221224,2023,0010001844,4851.38,EUR
100,2000,0000000081,,20230315,2024,0010001845,3309.76,EUR
100,1000,0000000109,,20240119,2023,0010001846,576.91,EUR
100,2000,0000000023,,20221110,2024,0010001847,1325.86,EUR
100,1000,0000000035,,20220628,2023,0010001848,1098.38,EUR
100,2000,0000000105,,20241129,2024,0010001849,3855.18,EUR
100,1000,0000000059,,20240125,2023,0010001850,4808.71,EUR
100,2000,0000000100,,20221220,2024,0010001851,4855.37,EUR
100,1000,0000000139,,20241106,2023,0010001852,262.52,EUR
100,2000,0000000060,,20240309,2024,0010001853,4588.73,EUR
100,1000,0000000040,,20241215,2023,0010001854,2942.16,EUR
100,2000,0000000131,,20231027,2024,0010001855,370.82,EUR
100,1000,0000000136,,20230531,2023,0010001856,3465.67,EUR
100,2000,0000000003,,20220122,2024,0010001857,3230.25,EUR
100,1000,0000000045,,20221010,2023,0010001858,1516.35,EUR
100,2000,0000000048,,20221116,2024,0010001859,2936.57,EUR
100,1000,0000000139,,20241228,2023,0010001860,4031.28,EUR
100,2000,0000000176,,20220612,2024,0010001861,1506.65,EUR
100,1000,0000000142,,20220417,2023,0010001862,3155.91,EUR
100,2000,0000000069,,20221001,2024,0010001863,2080.57,EUR
100,1000,0000000003,,20230401,2023,0010001864,2747.32,EUR
100,2000,0000000147,,20230430,2024,0010001865,3091.38,EUR
100,1000,0000000070,,20240704,2023,0010001866,4303.57,EUR
100,2000,0000000174,,20240107,2024,0010001867,144.35,EUR
100,1000,0000000101,,20220124,2023,0010001868,1430.28,EUR
100,2000,0000000089,,20231016,2024,0010001869,1311.64,EUR
100,1000,0000000007,,20231006,2023,0010001870,283.04,EUR
100,2000,0000000146,,20240904,2024,0010001871,737.67,EUR
100,1000,0000000159,,20231129,2023,0010001872,220.02,EUR
100,2000,0000000052,,20240415,2024,0010001873,3154.31,EUR
100,1000,0000000036,,20220128,2023,0010001874,3597.1,EUR
100,2000,0000000025,,20230621,2024,0010001875,1950.38,EUR
100,1000,0000000176,,20220211,2023,0010001876,2361.43,EUR
100,2000,0000000193,,20240407,2024,0010001877,1399.25,EUR
100,1000,0000000191,,20220403,2023,0010001878,3383.21,EUR
100,2000,0000000130,,20230910,2024,0010001879,4387.22,EUR
100,1000,0000000186,,20240504,2023,0010001880,367.61,EUR
100,2000,0000000069,,20230411,2024,0010001881,4200.71,EUR
100,1000,0000000013,,20240413,2023,0010001882,492.59,EUR
100,2000,0000000022,,20241222,2024,0010001883,1963.37,EUR
100,1000,0000000074,,20220115,2023,0010001884,2676.92,EUR
100,2000,0000000013,,20220911,2024,0010001885,3664.27,EUR
100,1000,0000000163,,20240907,2023,0010001886,768.98,EUR
100,2000,0000000167,,20220802,2024,0010001887,934.58,EUR
100,1000,0000000149,,20240804,2023,0010001888,2212.5,EUR
100,2000,0000000183,,20220219,2024,0010001889,1800.21,EUR
100,1000,0000000093,,20221220,2023,0010001890,1470.11,EUR
100,2000,0000000069,,20220530,2024,0010001891,2786.04,EUR
100,1000,0000000089,,20241210,2023,0010001892,321.69,EUR
100,2000,0000000028,,20231230,2024,0010001893,4175.04,EUR
100,1000,0000000122,,20241101,2023,0010001894,3041.89,EUR
100,2000,0000000076,,20240302,2024,0010001895,3989.5,EUR
100,1000,0000000088,,20220624,2023,0010001896,2211.06,EUR
100,2000,0000000191,,20240618,2024,0010001897,4938.53,EUR
100,1000,0000000022,,20230823,2023,0010001898,3326.02,EUR
100,2000,0000000113,,20230829,2024,0010001899,4217.07,EUR
100,1000,0000000067,,20240311,2023,0010001900,4691.71,EUR
100,2000,0000000065,,20241204,2024,0010001901,635.1,EUR
100,1000,0000000081,,20240513,2023,0010001902,2961.06,EUR
100,2000,0000000096,,20240615,2024,0010001903,2944.98,EUR
100,1000,0000000071,,20240318,2023,0010001904,1663.46,EUR
100,2000,0000000176,,20230514,2024,0010001905,2326.4,EUR
100,1000,0000000057,,20240518,2023,0010001906,1645.32,EUR
100,2000,0000000164,,20240831,2024,0010001907,1429.7,EUR
100,1000,0000000095,,20231216,2023,0010001908,2184.99,EUR
100,2000,0000000148,,20231112,2024,0010001909,4356.14,EUR
100,1000,0000000158,,20220215,2023,0010001910,2317.17,EUR
100,2000,0000000160,,20240111,2024,0010001911,3612.34,EUR
100,1000,0000000046,,20221217,2023,0010001912,258.99,EUR
100,2000,0000000085,,20241216,2024,0010001913,2479.54,EUR
100,1000,0000000014,,20231129,2023,0010001914,4239.57,EUR
100,2000,0000000079,,20220924,2024,0010001915,1224.41,EUR
100,1000,0000000148,,20240101,2023,0010001916,1092.35,EUR
100,2000,0000000129,,20230604,2024,0010001917,3616.43,EUR
100,1000,0000000090,,20220917,2023,0010001918,2697.63,EUR
100,2000,0000000040,,20230508,2024,0010001919,3462.93,EUR
100,1000,0000000160,,20230630,2023,0010001920,2630.65,EUR
100,2000,0000000097,,20230809,2024,0010001921,4737.42,EUR
100,1000,0000000184,,20230529,2023,0010001922,1990.17,EUR
100,2000,0000000107,,20230419,2024,0010001923,1140.36,EUR
100,1000,0000000054,,20240427,2023,0010001924,2430.18,EUR
100,2000,0000000091,,20241210,2024,0010001925,1500.23,EUR
100,1000,0000000156,,20240214,2023,0010001926,528.3,EUR
100,2000,0000000097,,20240915,2024,0010001927,3456.37,EUR
100,1000,0000000111,,20231105,2023,0010001928,1890.31,EUR
100,2000,0000000103,,20220106,2024,0010001929,1138.81,EUR
100,1000,0000000120,,20220106,2023,0010001930,4522.84,EUR
100,2000,0000000115,,20220904,2024,0010001931,207.86,EUR
100,1000,0000000149,,20240813,2023,0010001932,649.78,EUR
100,2000,0000000050,,20221127,2024,0010001933,2527.19,EUR
100,1000,0000000155,,20231227,2023,0010001934,3755.96,EUR
100,2000,0000000180,,20230311,2024,0010001935,4179.8,EUR
100,1000,0000000198,,20220624,2023,0010001936,3288.87,EUR
100,2000,0000000180,,20221230,2024,0010001937,3205.74,EUR
100,1000,0000000013,,20240613,2023,0010001938,3568.12,EUR
100,2000,0000000029,,20230704,2024,0010001939,2034.22,EUR
100,1000,0000000063,,20240701,2023,0010001940,3599.13,EUR
100,2000,0000000142,,20221127,2024,0010001941,3745.52,EUR
100,1000,0000000141,,20241004,2023,0010001942,1886.61,EUR
100,2000,0000000018,,20230830,2024,0010001943,1760.21,EUR
100,1000,0000000064,,20220202,2023,0010001944,206.98,EUR
100,2000,0000000195,,20230130,2024,0010001945,871.97,EUR
100,1000,0000000153,,20221222,2023,0010001946,795.92,EUR
100,2000,0000000075,,20230524,2024,0010001947,3756.96,EUR
100,1000,0000000166,,20230516,2023,0010001948,4570.14,EUR
100,2000,0000000067,,20240101,2024,0010001949,692.08,EUR
100,1000,0000000071,,20240430,2023,0010001950,3589.32,EUR
100,2000,0000000053,,20240202,2024,0010001951,1942.15,EUR
100,1000,0000000054,,20220910,2023,0010001952,798.72,EUR
100,2000,0000000078,,20221029,2024,0010001953,801.45,EUR
100,1000,0000000007,,20220716,2023,0010001954,4932.28,EUR
100,2000,0000000104,,20240417,2024,0010001955,1066.56,EUR
100,1000,0000000098,,20231221,2023,0010001956,101.95,EUR
100,2000,0000000170,,20240202,2024,0010001957,4228.16,EUR
100,1000,0000000015,,20220410,2023,0010001958,3776.07,EUR
100,2000,0000000142,,20221204,2024,0010001959,3819.02,EUR
100,1000,0000000055,,20241203,2023,0010001960,2999.41,EUR
100,2000,0000000197,,20231130,2024,0010001961,1955.09,EUR
100,1000,0000000068,,20240107,2023,0010001962,3958.64,EUR
100,2000,0000000090,,20240413,2024,0010001963,661.83,EUR
100,1000,0000000058,,20230116,2023,0010001964,3106.33,EUR
100,2000,0000000099,,20240626,2024,0010001965,4537.76,EUR
100,1000,0000000043,,20221123,2023,0010001966,2634.73,EUR
100,2000,0000000072,,20221021,2024,0010001967,861.73,EUR
100,1000,0000000116,,20231022,2023,0010001968,2842.96,EUR
100,2000,0000000185,,20230804,2024,0010001969,589.7,EUR
100,1000,0000000129,,20220304,2023,0010001970,1167.87,EUR
100,2000,0000000069,,20220828,2024,0010001971,2084.29,EUR
100,1000,0000000074,,20241130,2023,0010001972,4829.95,EUR
100,2000,0000000018,,20240921,2024,0010001973,1713.39,EUR
100,1000,0000000108,,20220504,2023,0010001974,4131.12,EUR
100,2000,0000000191,,20230923,2024,0010001975,1545.2,EUR
100,1000,0000000002,,20221030,2023,0010001976,1956.42,EUR
100,2000,0000000108,,20220822,2024,0010001977,2310.23,EUR
100,1000,0000000083,,20230411,2023,0010001978,566.29,EUR
100,2000,0000000043,,20230406,2024,0010001979,458.42,EUR
100,1000,0000000062,,20230809,2023,0010001980,2607.44,EUR
100,2000,0000000170,,20240622,2024,0010001981,1816.74,EUR
100,1000,0000000148,,20240914,2023,0010001982,631.31,EUR
100,2000,0000000042,,20241005,2024,0010001983,3657.7,EUR
100,1000,0000000133,,20220522,2023,0010001984,3323.6,EUR
100,2000,0000000138,,20220510,2024,0010001985,122.38,EUR
100,1000,0000000023,,20220312,2023,0010001986,1865.01,EUR
100,2000,0000000072,,20220911,2024,0010001987,1268.31,EUR
100,1000,0000000001,,20221203,2023,0010001988,3565.08,EUR
100,2000,0000000046,,20240501,2024,0010001989,3093.44,EUR
100,1000,0000000107,,20221027,2023,0010001990,4872.1,EUR
100,2000,0000000198,,20240604,2024,0010001991,3442.64,EUR
100,1000,0000000091,,20240512,2023,0010001992,2380.28,EUR
100,2000,0000000071,,20230411,2024,0010001993,2228.64,EUR
100,1000,0000000010,,20230702,2023,0010001994,1645.72,EUR
100,2000,0000000134,,20230211,2024,0010001995,2241.14,EUR
100,1000,0000000127,,20220428,2023,0010001996,1734.16,EUR
100,2000,0000000070,,20220306,2024,0010001997,4216.66,EUR
100,1000,0000000019,,20221130,2023,0010001998,3757.89,EUR
100,2000,0000000137,,20240725,2024,0010001999,4202.29,EUR
