MANDT,PERNR,ENDDA,BEGDA,BUKRS,WERKS,KOSTL,ORGEH,PLANS
100,00001688,99991231,20200101,2000,0008,0000004700,00000008,00000038
100,00001689,99991231,20200101,1000,0009,0000004800,00000009,00000039
100,00001690,99991231,20200101,2000,0010,0000004900,00000010,00000040
100,00001691,99991231,20200101,1000,0001,0000005000,00000011,00000041
100,00001692,99991231,20200101,2000,0002,0000005100,00000012,00000042
100,00001693,99991231,20200101,1000,0003,0000005200,00000013,00000043
100,00001694,99991231,20200101,2000,0004,0000005300,00000014,00000044
100,00001695,99991231,20200101,1000,0005,0000005400,00000015,00000045
100,00001696,99991231,20200101,2000,0006,0000005500,00000016,00000046
100,00001697,99991231,20200101,1000,0007,0000005600,00000017,00000047
100,00001698,99991231,20200101,2000,0008,0000005700,00000018,00000048
100,00001699,99991231,20200101,1000,0009,0000005800,00000019,00000049
100,00001700,99991231,20200101,2000,0010,0000005900,00000020,00000050
100,00001701,99991231,20200101,1000,0001,0000001000,00000001,00000001
100,00001702,99991231,20200101,2000,0002,0000001100,00000002,00000002
100,00001703,99991231,20200101,1000,0003,0000001200,00000003,00000003
100,00001704,99991231,20200101,2000,0004,0000001300,00000004,00000004
100,00001705,99991231,20200101,1000,0005,0000001400,00000005,00000005
100,00001706,99991231,20200101,2000,0006,0000001500,00000006,00000006
100,00001707,99991231,20200101,1000,0007,0000001600,00000007,00000007
100,00001708,99991231,20200101,2000,0008,0000001700,00000008,00000008
100,00001709,99991231,20200101,1000,0009,0000001800,00000009,00000009
100,00001710,99991231,20200101,2000,0010,0000001900,00000010,00000010
100,00001711,99991231,20200101,1000,0001,0000002000,00000011,00000011
100,00001712,99991231,20200101,2000,0002,0000002100,00000012,00000012
100,00001713,99991231,20200101,1000,0003,0000002200,00000013,00000013
100,00001714,99991231,20200101,2000,0004,0000002300,00000014,00000014
100,00001715,99991231,20200101,1000,0005,0000002400,00000015,00000015
100,00001716,99991231,20200101,2000,0006,0000002500,00000016,00000016
100,00001717,99991231,20200101,1000,0007,0000002600,00000017,00000017
100,00001718,99991231,20200101,2000,0008,0000002700,00000018,00000018
100,00001719,99991231,20200101,1000,0009,0000002800,00000019,00000019
100,00001720,99991231,20200101,2000,0010,0000002900,00000020,00000020
100,00001721,99991231,20200101,1000,0001,0000003000,00000001,00000021
100,00001722,99991231,20200101,2000,0002,0000003100,00000002,00000022
100,00001723,99991231,20200101,1000,0003,0000003200,00000003,00000023
100,00001724,99991231,20200101,2000,0004,0000003300,00000004,00000024
100,00001725,99991231,20200101,1000,0005,0000003400,00000005,00000025
100,00001726,99991231,20200101,2000,0006,0000003500,00000006,00000026
100,00001727,99991231,20200101,1000,0007,0000003600,00000007,00000027
100,00001728,99991231,20200101,2000,0008,0000003700,00000008,00000028
100,00001729,99991231,20200101,1000,0009,0000003800,00000009,00000029
100,00001730,99991231,20200101,2000,0010,0000003900,00000010,00000030
100,00001731,99991231,20200101,1000,0001,0000004000,00000011,00000031
100,00001732,99991231,20200101,2000,0002,0000004100,00000012,00000032
100,00001733,99991231,20200101,1000,0003,0000004200,00000013,00000033
100,00001734,99991231,20200101,2000,0004,0000004300,00000014,00000034
100,00001735,99991231,20200101,1000,0005,0000004400,00000015,00000035
100,00001736,99991231,20200101,2000,0006,0000004500,00000016,00000036
100,00001737,99991231,20200101,1000,0007,0000004600,00000017,00000037
100,00001738,99991231,20200101,2000,0008,0000004700,00000018,00000038
100,00001739,99991231,20200101,1000,0009,0000004800,00000019,00000039
100,00001740,99991231,20200101,2000,0010,0000004900,00000020,00000040
100,00001741,99991231,20200101,1000,0001,0000005000,00000001,00000041
100,00001742,99991231,20200101,2000,0002,0000005100,00000002,00000042
100,00001743,99991231,20200101,1000,0003,0000005200,00000003,00000043
100,00001744,99991231,20200101,2000,0004,0000005300,00000004,00000044
100,00001745,99991231,20200101,1000,0005,0000005400,00000005,00000045
100,00001746,99991231,20200101,2000,0006,0000005500,00000006,00000046
100,00001747,99991231,20200101,1000,0007,0000005600,00000007,00000047
100,00001748,99991231,20200101,2000,0008,0000005700,00000008,00000048
100,00001749,99991231,20200101,1000,0009,0000005800,00000009,00000049
100,00001750,99991231,20200101,2000,0010,0000005900,00000010,00000050
100,00001751,99991231,20200101,1000,0001,0000001000,00000011,00000001
100,00001752,99991231,20200101,2000,0002,0000001100,00000012,00000002
100,00001753,99991231,20200101,1000,0003,0000001200,00000013,00000003
100,00001754,99991231,20200101,2000,0004,0000001300,00000014,00000004
100,00001755,99991231,20200101,1000,0005,0000001400,00000015,00000005
100,00001756,99991231,20200101,2000,0006,0000001500,00000016,00000006
100,00001757,99991231,20200101,1000,0007,0000001600,00000017,00000007
100,00001758,99991231,20200101,2000,0008,0000001700,00000018,00000008
100,00001759,99991231,20200101,1000,0009,0000001800,00000019,00000009
100,00001760,99991231,20200101,2000,0010,0000001900,00000020,00000010
100,00001761,99991231,20200101,1000,0001,0000002000,00000001,00000011
100,00001762,99991231,20200101,2000,0002,0000002100,00000002,00000012
100,00001763,99991231,20200101,1000,0003,0000002200,00000003,00000013
100,00001764,99991231,20200101,2000,0004,0000002300,00000004,00000014
100,00001765,99991231,20200101,1000,0005,0000002400,00000005,00000015
100,00001766,99991231,20200101,2000,0006,0000002500,00000006,00000016
100,00001767,99991231,20200101,1000,0007,0000002600,00000007,00000017
100,00001768,99991231,20200101,2000,0008,0000002700,00000008,00000018
100,00001769,99991231,20200101,1000,0009,0000002800,00000009,00000019
100,00001770,99991231,20200101,2000,0010,0000002900,00000010,00000020
100,00001771,99991231,20200101,1000,0001,0000003000,00000011,00000021
100,00001772,99991231,20200101,2000,0002,0000003100,00000012,00000022
100,00001773,99991231,20200101,1000,0003,0000003200,00000013,00000023
100,00001774,99991231,20200101,2000,0004,0000003300,00000014,00000024
100,00001775,99991231,20200101,1000,0005,0000003400,00000015,00000025
100,00001776,99991231,20200101,2000,0006,0000003500,00000016,00000026
100,00001777,99991231,20200101,1000,0007,0000003600,00000017,00000027
100,00001778,99991231,20200101,2000,0008,0000003700,00000018,00000028
100,00001779,99991231,20200101,1000,0009,0000003800,00000019,00000029
100,00001780,99991231,20200101,2000,0010,0000003900,00000020,00000030
100,00001781,99991231,20200101,1000,0001,0000004000,00000001,00000031
100,00001782,99991231,20200101,2000,0002,0000004100,00000002,00000032
100,00001783,99991231,20200101,1000,0003,0000004200,00000003,00000033
100,00001784,99991231,20200101,2000,0004,0000004300,00000004,00000034
100,00001785,99991231,20200101,1000,0005,0000004400,00000005,00000035
100,00001786,99991231,20200101,2000,0006,0000004500,00000006,00000036
100,00001787,99991231,20200101,1000,0007,0000004600,00000007,00000037
100,00001788,99991231,20200101,2000,0008,0000004700,00000008,00000038
100,00001789,99991231,20200101,1000,0009,0000004800,00000009,00000039
100,00001790,99991231,20200101,2000,0010,0000004900,00000010,00000040
100,00001791,99991231,20200101,1000,0001,0000005000,00000011,00000041
100,00001792,99991231,20200101,2000,0002,0000005100,00000012,00000042
100,00001793,99991231,20200101,1000,0003,0000005200,00000013,00000043
100,00001794,99991231,20200101,2000,0004,0000005300,00000014,00000044
100,00001795,99991231,20200101,1000,0005,0000005400,00000015,00000045
100,00001796,99991231,20200101,2000,0006,0000005500,00000016,00000046
100,00001797,99991231,20200101,1000,0007,0000005600,00000017,00000047
100,00001798,99991231,20200101,2000,0008,0000005700,00000018,00000048
100,00001799,99991231,20200101,1000,0009,0000005800,00000019,00000049
100,00001800,99991231,20200101,2000,0010,0000005900,00000020,00000050
100,00001801,99991231,20200101,1000,0001,0000001000,00000001,00000001
100,00001802,99991231,20200101,2000,0002,0000001100,00000002,00000002
100,00001803,99991231,20200101,1000,0003,0000001200,00000003,00000003
100,00001804,99991231,20200101,2000,0004,0000001300,00000004,00000004
100,00001805,99991231,20200101,1000,0005,0000001400,00000005,00000005
100,00001806,99991231,20200101,2000,0006,0000001500,00000006,00000006
100,00001807,99991231,20200101,1000,0007,0000001600,00000007,00000007
100,00001808,99991231,20200101,2000,0008,0000001700,00000008,00000008
100,00001809,99991231,20200101,1000,0009,0000001800,00000009,00000009
100,00001810,99991231,20200101,2000,0010,0000001900,00000010,00000010
100,00001811,99991231,20200101,1000,0001,0000002000,00000011,00000011
100,00001812,99991231,20200101,2000,0002,0000002100,00000012,00000012
100,00001813,99991231,20200101,1000,0003,0000002200,00000013,00000013
100,00001814,99991231,20200101,2000,0004,0000002300,00000014,00000014
100,00001815,99991231,20200101,1000,0005,0000002400,00000015,00000015
100,00001816,99991231,20200101,2000,0006,0000002500,00000016,00000016
100,00001817,99991231,20200101,1000,0007,0000002600,00000017,00000017
100,00001818,99991231,20200101,2000,0008,0000002700,00000018,00000018
100,00001819,99991231,20200101,1000,0009,0000002800,00000019,00000019
100,00001820,99991231,20200101,2000,0010,0000002900,00000020,00000020
100,00001821,99991231,20200101,1000,0001,0000003000,00000001,00000021
100,00001822,99991231,20200101,2000,0002,0000003100,00000002,00000022
100,00001823,99991231,20200101,1000,0003,0000003200,00000003,00000023
100,00001824,99991231,20200101,2000,0004,0000003300,00000004,00000024
100,00001825,99991231,20200101,1000,0005,0000003400,00000005,00000025
100,00001826,99991231,20200101,2000,0006,0000003500,00000006,00000026
100,00001827,99991231,20200101,1000,0007,0000003600,00000007,00000027
100,00001828,99991231,20200101,2000,0008,0000003700,00000008,00000028
100,00001829,99991231,20200101,1000,0009,0000003800,00000009,00000029
100,00001830,99991231,20200101,2000,0010,0000003900,00000010,00000030
100,00001831,99991231,20200101,1000,0001,0000004000,00000011,00000031
100,00001832,99991231,20200101,2000,0002,0000004100,00000012,00000032
100,00001833,99991231,20200101,1000,0003,0000004200,00000013,00000033
100,00001834,99991231,20200101,2000,0004,0000004300,00000014,00000034
100,00001835,99991231,20200101,1000,0005,0000004400,00000015,00000035
100,00001836,99991231,20200101,2000,0006,0000004500,00000016,00000036
100,00001837,99991231,20200101,1000,0007,0000004600,00000017,00000037
100,00001838,99991231,20200101,2000,0008,0000004700,00000018,00000038
100,00001839,99991231,20200101,1000,0009,0000004800,00000019,00000039
100,00001840,99991231,20200101,2000,0010,0000004900,00000020,00000040
100,00001841,99991231,20200101,1000,0001,0000005000,00000001,00000041
100,00001842,99991231,20200101,2000,0002,0000005100,00000002,00000042
100,00001843,99991231,20200101,1000,0003,0000005200,00000003,00000043
100,00001844,99991231,20200101,2000,0004,0000005300,00000004,00000044
100,00001845,99991231,20200101,1000,0005,0000005400,00000005,00000045
100,00001846,99991231,20200101,2000,0006,0000005500,00000006,00000046
100,00001847,99991231,20200101,1000,0007,0000005600,00000007,00000047
100,00001848,99991231,20200101,2000,0008,0000005700,00000008,00000048
100,00001849,99991231,20200101,1000,0009,0000005800,00000009,00000049
100,00001850,99991231,20200101,2000,0010,0000005900,00000010,00000050
100,00001851,99991231,20200101,1000,0001,0000001000,00000011,00000001
100,00001852,99991231,20200101,2000,0002,0000001100,00000012,00000002
100,00001853,99991231,20200101,1000,0003,0000001200,00000013,00000003
100,00001854,99991231,20200101,2000,0004,0000001300,00000014,00000004
100,00001855,99991231,20200101,1000,0005,0000001400,00000015,00000005
100,00001856,99991231,20200101,2000,0006,0000001500,00000016,00000006
100,00001857,99991231,20200101,1000,0007,0000001600,00000017,00000007
100,00001858,99991231,20200101,2000,0008,0000001700,00000018,00000008
100,00001859,99991231,20200101,1000,0009,0000001800,00000019,00000009
100,00001860,99991231,20200101,2000,0010,0000001900,00000020,00000010
100,00001861,99991231,20200101,1000,0001,0000002000,00000001,00000011
100,00001862,99991231,20200101,2000,0002,0000002100,00000002,00000012
100,00001863,99991231,20200101,1000,0003,0000002200,00000003,00000013
100,00001864,99991231,20200101,2000,0004,0000002300,00000004,00000014
100,00001865,99991231,20200101,1000,0005,0000002400,00000005,00000015
100,00001866,99991231,20200101,2000,0006,0000002500,00000006,00000016
100,00001867,99991231,20200101,1000,0007,0000002600,00000007,00000017
100,00001868,99991231,20200101,2000,0008,0000002700,00000008,00000018
100,00001869,99991231,20200101,1000,0009,0000002800,00000009,00000019
100,00001870,99991231,20200101,2000,0010,0000002900,00000010,00000020
100,00001871,99991231,20200101,1000,0001,0000003000,00000011,00000021
100,00001872,99991231,20200101,2000,0002,0000003100,00000012,00000022
100,00001873,99991231,20200101,1000,0003,0000003200,00000013,00000023
100,00001874,99991231,20200101,2000,0004,0000003300,00000014,00000024
100,00001875,99991231,20200101,1000,0005,0000003400,00000015,00000025
100,00001876,99991231,20200101,2000,0006,0000003500,00000016,00000026
100,00001877,99991231,20200101,1000,0007,0000003600,00000017,00000027
100,00001878,99991231,20200101,2000,0008,0000003700,00000018,00000028
100,00001879,99991231,20200101,1000,0009,0000003800,00000019,00000029
100,00001880,99991231,20200101,2000,0010,0000003900,00000020,00000030
100,00001881,99991231,20200101,1000,0001,0000004000,00000001,00000031
100,00001882,99991231,20200101,2000,0002,0000004100,00000002,00000032
100,00001883,99991231,20200101,1000,0003,0000004200,00000003,00000033
100,00001884,99991231,20200101,2000,0004,0000004300,00000004,00000034
100,00001885,99991231,20200101,1000,0005,0000004400,00000005,00000035
100,00001886,99991231,20200101,2000,0006,0000004500,00000006,00000036
100,00001887,99991231,20200101,1000,0007,0000004600,00000007,00000037
100,00001888,99991231,20200101,2000,0008,0000004700,00000008,00000038
100,00001889,99991231,20200101,1000,0009,0000004800,00000009,00000039
100,00001890,99991231,20200101,2000,0010,0000004900,00000010,00000040
100,00001891,99991231,20200101,1000,0001,0000005000,00000011,00000041
100,00001892,99991231,20200101,2000,0002,0000005100,00000012,00000042
100,00001893,99991231,20200101,1000,0003,0000005200,00000013,00000043
100,00001894,99991231,20200101,2000,0004,0000005300,00000014,00000044
100,00001895,99991231,20200101,1000,0005,0000005400,00000015,00000045
100,00001896,99991231,20200101,2000,0006,0000005500,00000016,00000046
100,00001897,99991231,20200101,1000,0007,0000005600,00000017,00000047
100,00001898,99991231,20200101,2000,0008,0000005700,00000018,00000048
100,00001899,99991231,20200101,1000,0009,0000005800,00000019,00000049
100,00001900,99991231,20200101,2000,0010,0000005900,00000020,00000050
100,00001901,99991231,20200101,1000,0001,0000001000,00000001,00000001
100,00001902,99991231,20200101,2000,0002,0000001100,00000002,00000002
100,00001903,99991231,20200101,1000,0003,0000001200,00000003,00000003
100,00001904,99991231,20200101,2000,0004,0000001300,00000004,00000004
100,00001905,99991231,20200101,1000,0005,0000001400,00000005,00000005
100,00001906,99991231,20200101,2000,0006,0000001500,00000006,00000006
100,00001907,99991231,20200101,1000,0007,0000001600,00000007,00000007
100,00001908,99991231,20200101,2000,0008,0000001700,00000008,00000008
100,00001909,99991231,20200101,1000,0009,0000001800,00000009,00000009
100,00001910,99991231,20200101,2000,0010,0000001900,00000010,00000010
100,00001911,99991231,20200101,1000,0001,0000002000,00000011,00000011
100,00001912,99991231,20200101,2000,0002,0000002100,00000012,00000012
100,00001913,99991231,20200101,1000,0003,0000002200,00000013,00000013
100,00001914,99991231,20200101,2000,0004,0000002300,00000014,00000014
100,00001915,99991231,20200101,1000,0005,0000002400,00000015,00000015
100,00001916,99991231,20200101,2000,0006,0000002500,00000016,00000016
100,00001917,99991231,20200101,1000,0007,0000002600,00000017,00000017
100,00001918,99991231,20200101,2000,0008,0000002700,00000018,00000018
100,00001919,99991231,20200101,1000,0009,0000002800,00000019,00000019
100,00001920,99991231,20200101,2000,0010,0000002900,00000020,00000020
100,00001921,99991231,20200101,1000,0001,0000003000,00000001,00000021
100,00001922,99991231,20200101,2000,0002,0000003100,00000002,00000022
100,00001923,99991231,20200101,1000,0003,0000003200,00000003,00000023
100,00001924,99991231,20200101,2000,0004,0000003300,00000004,00000024
100,00001925,99991231,20200101,1000,0005,0000003400,00000005,00000025
100,00001926,99991231,20200101,2000,0006,0000003500,00000006,00000026
100,00001927,99991231,20200101,1000,0007,0000003600,00000007,00000027
100,00001928,99991231,20200101,2000,0008,0000003700,00000008,00000028
100,00001929,99991231,20200101,1000,0009,0000003800,00000009,00000029
100,00001930,99991231,20200101,2000,0010,0000003900,00000010,00000030
100,00001931,99991231,20200101,1000,0001,0000004000,00000011,00000031
100,00001932,99991231,20200101,2000,0002,0000004100,00000012,00000032
100,00001933,99991231,20200101,1000,0003,0000004200,00000013,00000033
100,00001934,99991231,20200101,2000,0004,0000004300,00000014,00000034
100,00001935,99991231,20200101,1000,0005,0000004400,00000015,00000035
100,00001936,99991231,20200101,2000,0006,0000004500,00000016,00000036
100,00001937,99991231,20200101,1000,0007,0000004600,00000017,00000037
100,00001938,99991231,20200101,2000,0008,0000004700,00000018,00000038
100,00001939,99991231,20200101,1000,0009,0000004800,00000019,00000039
100,00001940,99991231,20200101,2000,0010,0000004900,00000020,00000040
100,00001941,99991231,20200101,1000,0001,0000005000,00000001,00000041
100,00001942,99991231,20200101,2000,0002,0000005100,00000002,00000042
100,00001943,99991231,20200101,1000,0003,0000005200,00000003,00000043
100,00001944,99991231,20200101,2000,0004,0000005300,00000004,00000044
100,00001945,99991231,20200101,1000,0005,0000005400,00000005,00000045
100,00001946,99991231,20200101,2000,0006,0000005500,00000006,00000046
100,00001947,99991231,20200101,1000,0007,0000005600,00000007,00000047
100,00001948,99991231,20200101,2000,0008,0000005700,00000008,00000048
100,00001949,99991231,20200101,1000,0009,0000005800,00000009,00000049
100,00001950,99991231,20200101,2000,0010,0000005900,00000010,00000050
100,00001951,99991231,20200101,1000,0001,0000001000,00000011,00000001
100,00001952,99991231,20200101,2000,0002,0000001100,00000012,00000002
100,00001953,99991231,20200101,1000,0003,0000001200,00000013,00000003
100,00001954,99991231,20200101,2000,0004,0000001300,00000014,00000004
100,00001955,99991231,20200101,1000,0005,0000001400,00000015,00000005
100,00001956,99991231,20200101,2000,0006,0000001500,00000016,00000006
100,00001957,99991231,20200101,1000,0007,0000001600,00000017,00000007
100,00001958,99991231,20200101,2000,0008,0000001700,00000018,00000008
100,00001959,99991231,20200101,1000,0009,0000001800,00000019,00000009
100,00001960,99991231,20200101,2000,0010,0000001900,00000020,00000010
100,00001961,99991231,20200101,1000,0001,0000002000,00000001,00000011
100,00001962,99991231,20200101,2000,0002,0000002100,00000002,00000012
100,00001963,99991231,20200101,1000,0003,0000002200,00000003,00000013
100,00001964,99991231,20200101,2000,0004,0000002300,00000004,00000014
100,00001965,99991231,20200101,1000,0005,0000002400,00000005,00000015
100,00001966,99991231,20200101,2000,0006,0000002500,00000006,00000016
100,00001967,99991231,20200101,1000,0007,0000002600,00000007,00000017
100,00001968,99991231,20200101,2000,0008,0000002700,00000008,00000018
100,00001969,99991231,20200101,1000,0009,0000002800,00000009,00000019
100,00001970,99991231,20200101,2000,0010,0000002900,00000010,00000020
100,00001971,99991231,20200101,1000,0001,0000003000,00000011,00000021
100,00001972,99991231,20200101,2000,0002,0000003100,00000012,00000022
100,00001973,99991231,20200101,1000,0003,0000003200,00000013,00000023
100,00001974,99991231,20200101,2000,0004,0000003300,00000014,00000024
100,00001975,99991231,20200101,1000,0005,0000003400,00000015,00000025
100,00001976,99991231,20200101,2000,0006,0000003500,00000016,00000026
100,00001977,99991231,20200101,1000,0007,0000003600,00000017,00000027
100,00001978,99991231,20200101,2000,0008,0000003700,00000018,00000028
100,00001979,99991231,20200101,1000,0009,0000003800,00000019,00000029
100,00001980,99991231,20200101,2000,0010,0000003900,00000020,00000030
100,00001981,99991231,20200101,1000,0001,0000004000,00000001,00000031
100,00001982,99991231,20200101,2000,0002,0000004100,00000002,00000032
100,00001983,99991231,20200101,1000,0003,0000004200,00000003,00000033
100,00001984,99991231,20200101,2000,0004,0000004300,00000004,00000034
100,00001985,99991231,20200101,1000,0005,0000004400,00000005,00000035
100,00001986,99991231,20200101,2000,0006,0000004500,00000006,00000036
100,00001987,99991231,20200101,1000,0007,0000004600,00000007,00000037
100,00001988,99991231,20200101,2000,0008,0000004700,00000008,00000038
100,00001989,99991231,20200101,1000,0009,0000004800,00000009,00000039
100,00001990,99991231,20200101,2000,0010,0000004900,00000010,00000040
100,00001991,99991231,20200101,1000,0001,0000005000,00000011,00000041
100,00001992,99991231,20200101,2000,0002,0000005100,00000012,00000042
100,00001993,99991231,20200101,1000,0003,0000005200,00000013,00000043
100,00001994,99991231,20200101,2000,0004,0000005300,00000014,00000044
100,00001995,99991231,20200101,1000,0005,0000005400,00000015,00000045
100,00001996,99991231,20200101,2000,0006,0000005500,00000016,00000046
100,00001997,99991231,20200101,1000,0007,0000005600,00000017,00000047
100,00001998,99991231,20200101,2000,0008,0000005700,00000018,00000048
100,00001999,99991231,20200101,1000,0009,0000005800,00000019,00000049
100,00002000,99991231,20200101,2000,0010,0000005900,00000020,00000050
