MANDT,VBELN,LFART,KUNNR,WADAT
100,1800000699,LF,CUS000118,20250819
100,1800000700,LF,CUS000129,20251015
100,1800000701,LF,CUS000122,20230306
100,1800000702,LF,CUS000183,20250210
100,1800000703,LF,CUS000051,20240404
100,1800000704,LF,CUS000056,20220131
100,1800000705,LF,CUS000106,20220307
100,1800000706,LF,CUS000060,20230421
100,1800000707,LF,CUS000023,20230630
100,1800000708,LF,CUS000107,20250307
100,1800000709,LF,CUS000053,20220727
100,1800000710,LF,CUS000082,20230916
100,1800000711,LF,CUS000126,20240207
100,1800000712,LF,CUS000064,20221217
100,1800000713,LF,CUS000190,20241020
100,1800000714,LF,CUS000100,20240524
100,1800000715,LF,CUS000164,20240709
100,1800000716,LF,CUS000139,20240420
100,1800000717,LF,CUS000072,20250108
100,1800000718,LF,CUS000027,20240210
100,1800000719,LF,CUS000195,20250520
100,1800000720,LF,CUS000196,20220918
100,1800000721,LF,CUS000006,20230416
100,1800000722,LF,CUS000065,20240712
100,1800000723,LF,CUS000003,20231105
100,1800000724,LF,CUS000102,20230529
100,1800000725,LF,CUS000159,20221104
100,1800000726,LF,CUS000154,20221123
100,1800000727,LF,CUS000176,20240117
100,1800000728,LF,CUS000041,20250429
100,1800000729,LF,CUS000126,20230414
100,1800000730,LF,CUS000149,20240711
100,1800000731,LF,CUS000166,20240901
100,1800000732,LF,CUS000176,20230219
100,1800000733,LF,CUS000080,20250609
100,1800000734,LF,CUS000193,20250324
100,1800000735,LF,CUS000027,20230625
100,1800000736,LF,CUS000100,20220308
100,1800000737,LF,CUS000076,20241118
100,1800000738,LF,CUS000014,20251019
100,1800000739,LF,CUS000172,20251209
100,1800000740,LF,CUS000050,20230522
100,1800000741,LF,CUS000172,20230408
100,1800000742,LF,CUS000013,20220228
100,1800000743,LF,CUS000174,20250815
100,1800000744,LF,CUS000104,20231225
100,1800000745,LF,CUS000051,20220417
100,1800000746,LF,CUS000141,20240715
100,1800000747,LF,CUS000133,20240530
100,1800000748,LF,CUS000073,20221204
100,1800000749,LF,CUS000139,20231113
100,1800000750,LF,CUS000033,20231029
100,1800000751,LF,CUS000082,20221026
100,1800000752,LF,CUS000038,20220703
100,1800000753,LF,CUS000190,20231225
100,1800000754,LF,CUS000005,20230711
100,1800000755,LF,CUS000051,20240126
100,1800000756,LF,CUS000030,20250426
100,1800000757,LF,CUS000154,20231203
100,1800000758,LF,CUS000099,20230614
100,1800000759,LF,CUS000094,20240518
100,1800000760,LF,CUS000172,20241029
100,1800000761,LF,CUS000078,20220628
100,1800000762,LF,CUS000183,20250521
100,1800000763,LF,CUS000019,20230409
100,1800000764,LF,CUS000131,20220728
100,1800000765,LF,CUS000042,20250807
100,1800000766,LF,CUS000044,20231103
100,1800000767,LF,CUS000138,20250318
100,1800000768,LF,CUS000098,20241021
100,1800000769,LF,CUS000142,20240928
100,1800000770,LF,CUS000068,20230117
100,1800000771,LF,CUS000088,20221116
100,1800000772,LF,CUS000004,20220329
100,1800000773,LF,CUS000196,20250817
100,1800000774,LF,CUS000186,20231115
100,1800000775,LF,CUS000192,20251002
100,1800000776,LF,CUS000105,20250905
100,1800000777,LF,CUS000043,20240819
100,1800000778,LF,CUS000144,20230520
100,1800000779,LF,CUS000029,20220728
100,1800000780,LF,CUS000142,20221110
100,1800000781,LF,CUS000162,20230629
100,1800000782,LF,CUS000117,20240514
100,1800000783,LF,CUS000159,20230506
100,1800000784,LF,CUS000136,20250217
100,1800000785,LF,CUS000022,20230209
100,1800000786,LF,CUS000158,20251106
100,1800000787,LF,CUS000146,20240406
100,1800000788,LF,CUS000063,20241208
100,1800000789,LF,CUS000090,20251029
100,1800000790,LF,CUS000198,20220316
100,1800000791,LF,CUS000181,20250509
100,1800000792,LF,CUS000094,20250301
100,1800000793,LF,CUS000115,20240702
100,1800000794,LF,CUS000192,20240909
100,1800000795,LF,CUS000076,20220104
100,1800000796,LF,CUS000175,20241003
100,1800000797,LF,CUS000191,20240214
100,1800000798,LF,CUS000092,20240511
100,1800000799,LF,CUS000025,20230225
100,1800000800,LF,CUS000153,20240511
100,1800000801,LF,CUS000136,20240326
100,1800000802,LF,CUS000058,20241104
100,1800000803,LF,CUS000113,20220819
100,1800000804,LF,CUS000082,20230605
100,1800000805,LF,CUS000110,20250430
100,1800000806,LF,CUS000160,20230329
100,1800000807,LF,CUS000025,20230719
100,1800000808,LF,CUS000008,20251013
100,1800000809,LF,CUS000180,20240101
100,1800000810,LF,CUS000099,20230105
100,1800000811,LF,CUS000194,20250124
100,1800000812,LF,CUS000001,20230830
100,1800000813,LF,CUS000098,20241221
100,1800000814,LF,CUS000085,20250211
100,1800000815,LF,CUS000064,20220121
100,1800000816,LF,CUS000055,20240723
100,1800000817,LF,CUS000027,20240717
100,1800000818,LF,CUS000186,20250301
100,1800000819,LF,CUS000144,20230105
100,1800000820,LF,CUS000191,20240531
100,1800000821,LF,CUS000147,20230826
100,1800000822,LF,CUS000056,20240520
100,1800000823,LF,CUS000023,20240515
100,1800000824,LF,CUS000086,20260111
100,1800000825,LF,CUS000100,20240907
100,1800000826,LF,CUS000194,20231014
100,1800000827,LF,CUS000039,20241107
100,1800000828,LF,CUS000175,20250729
100,1800000829,LF,CUS000110,20240404
100,1800000830,LF,CUS000172,20241004
100,1800000831,LF,CUS000190,20220209
100,1800000832,LF,CUS000181,20250331
100,1800000833,LF,CUS000109,20250111
100,1800000834,LF,CUS000009,20240223
100,1800000835,LF,CUS000049,20220117
100,1800000836,LF,CUS000106,20240423
100,1800000837,LF,CUS000198,20240519
100,1800000838,LF,CUS000148,20220510
100,1800000839,LF,CUS000057,20250425
100,1800000840,LF,CUS000041,20231013
100,1800000841,LF,CUS000045,20220802
100,1800000842,LF,CUS000023,20240413
100,1800000843,LF,CUS000058,20231027
100,1800000844,LF,CUS000158,20220421
100,1800000845,LF,CUS000005,20220718
100,1800000846,LF,CUS000107,20221026
100,1800000847,LF,CUS000117,20250720
100,1800000848,LF,CUS000127,20250619
100,1800000849,LF,CUS000008,20250211
100,1800000850,LF,CUS000156,20251202
100,1800000851,LF,CUS000006,20250502
100,1800000852,LF,CUS000067,20220911
100,1800000853,LF,CUS000187,20231115
100,1800000854,LF,CUS000095,20221212
100,1800000855,LF,CUS000164,20240502
100,1800000856,LF,CUS000052,20250731
100,1800000857,LF,CUS000160,20251208
100,1800000858,LF,CUS000031,20250905
100,1800000859,LF,CUS000053,20250308
100,1800000860,LF,CUS000072,20241216
100,1800000861,LF,CUS000002,20250220
100,1800000862,LF,CUS000027,20240929
100,1800000863,LF,CUS000114,20240427
100,1800000864,LF,CUS000107,20230114
100,1800000865,LF,CUS000146,20251210
100,1800000866,LF,CUS000150,20231025
100,1800000867,LF,CUS000152,20240113
100,1800000868,LF,CUS000178,20230701
100,1800000869,LF,CUS000096,20250824
100,1800000870,LF,CUS000078,20250515
100,1800000871,LF,CUS000185,20241011
100,1800000872,LF,CUS000147,20240804
100,1800000873,LF,CUS000157,20230206
100,1800000874,LF,CUS000111,20230422
100,1800000875,LF,CUS000007,20240316
100,1800000876,LF,CUS000110,20240323
100,1800000877,LF,CUS000162,20230707
100,1800000878,LF,CUS000015,20221027
100,1800000879,LF,CUS000172,20240304
100,1800000880,LF,CUS000120,20230903
100,1800000881,LF,CUS000148,20240315
100,1800000882,LF,CUS000156,20230425
100,1800000883,LF,CUS000026,20250330
100,1800000884,LF,CUS000018,20230603
100,1800000885,LF,CUS000194,20230429
100,1800000886,LF,CUS000198,20230330
100,1800000887,LF,CUS000026,20240722
100,1800000888,LF,CUS000002,20240229
100,1800000889,LF,CUS000171,20240815
100,1800000890,LF,CUS000012,20230503
100,1800000891,LF,CUS000012,20250105
100,1800000892,LF,CUS000124,20220428
100,1800000893,LF,CUS000167,20230121
100,1800000894,LF,CUS000191,20230118
100,1800000895,LF,CUS000098,20230801
100,1800000896,LF,CUS000001,20251104
100,1800000897,LF,CUS000098,20220314
100,1800000898,LF,CUS000109,20250301
100,1800000899,LF,CUS000083,20220214
100,1800000900,LF,CUS000175,20221101
100,1800000901,LF,CUS000071,20240403
100,1800000902,LF,CUS000044,20240103
100,1800000903,LF,CUS000004,20230226
100,1800000904,LF,CUS000181,20241030
100,1800000905,LF,CUS000124,20250606
100,1800000906,LF,CUS000088,20250422
100,1800000907,LF,CUS000086,20240823
100,1800000908,LF,CUS000077,20230626
100,1800000909,LF,CUS000155,20221212
100,1800000910,LF,CUS000107,20240914
100,1800000911,LF,CUS000057,20220321
100,1800000912,LF,CUS000048,20240814
100,1800000913,LF,CUS000003,20231102
100,1800000914,LF,CUS000077,20240618
100,1800000915,LF,CUS000160,20230413
100,1800000916,LF,CUS000047,20250427
100,1800000917,LF,CUS000026,20230930
100,1800000918,LF,CUS000178,20231119
100,1800000919,LF,CUS000035,20240430
100,1800000920,LF,CUS000130,20220224
100,1800000921,LF,CUS000188,20220415
100,1800000922,LF,CUS000105,20220902
100,1800000923,LF,CUS000108,20231227
100,1800000924,LF,CUS000066,20250819
100,1800000925,LF,CUS000018,20240211
100,1800000926,LF,CUS000198,20230510
100,1800000927,LF,CUS000040,20251017
100,1800000928,LF,CUS000083,20231128
100,1800000929,LF,CUS000151,20250311
100,1800000930,LF,CUS000178,20241016
100,1800000931,LF,CUS000093,20230118
100,1800000932,LF,CUS000198,20221220
100,1800000933,LF,CUS000078,20230926
100,1800000934,LF,CUS000186,20230203
100,1800000935,LF,CUS000009,20250106
100,1800000936,LF,CUS000188,20220927
100,1800000937,LF,CUS000133,20220526
100,1800000938,LF,CUS000030,20250731
100,1800000939,LF,CUS000135,20240807
100,1800000940,LF,CUS000057,20220305
100,1800000941,LF,CUS000074,20250616
100,1800000942,LF,CUS000195,20240603
100,1800000943,LF,CUS000077,20250523
100,1800000944,LF,CUS000136,20240701
100,1800000945,LF,CUS000007,20250623
100,1800000946,LF,CUS000059,20230802
100,1800000947,LF,CUS000093,20230502
100,1800000948,LF,CUS000061,20240726
100,1800000949,LF,CUS000184,20241017
100,1800000950,LF,CUS000100,20250612
100,1800000951,LF,CUS000007,20231206
100,1800000952,LF,CUS000084,20250823
100,1800000953,LF,CUS000167,20250602
100,1800000954,LF,CUS000198,20251003
100,1800000955,LF,CUS000078,20250101
100,1800000956,LF,CUS000074,20240330
100,1800000957,LF,CUS000196,20230627
100,1800000958,LF,CUS000017,20250427
100,1800000959,LF,CUS000163,20221116
100,1800000960,LF,CUS000080,20220613
100,1800000961,LF,CUS000092,20221223
100,1800000962,LF,CUS000089,20231023
100,1800000963,LF,CUS000019,20220707
100,1800000964,LF,CUS000101,20240109
100,1800000965,LF,CUS000059,20240628
100,1800000966,LF,CUS000102,20250718
100,1800000967,LF,CUS000049,20251217
100,1800000968,LF,CUS000079,20251021
100,1800000969,LF,CUS000101,20240619
100,1800000970,LF,CUS000157,20250913
100,1800000971,LF,CUS000153,20230215
100,1800000972,LF,CUS000022,20230412
100,1800000973,LF,CUS000175,20220811
100,1800000974,LF,CUS000037,20240505
100,1800000975,LF,CUS000090,20220820
100,1800000976,LF,CUS000002,20230417
100,1800000977,LF,CUS000134,20230321
100,1800000978,LF,CUS000077,20250914
100,1800000979,LF,CUS000101,20251120
100,1800000980,LF,CUS000010,20251028
100,1800000981,LF,CUS000124,20230707
100,1800000982,LF,CUS000030,20240503
100,1800000983,LF,CUS000170,20230603
100,1800000984,LF,CUS000178,20250227
100,1800000985,LF,CUS000173,20250605
100,1800000986,LF,CUS000103,20230522
100,1800000987,LF,CUS000028,20251028
100,1800000988,LF,CUS000122,20250518
100,1800000989,LF,CUS000119,20250831
100,1800000990,LF,CUS000050,20240406
100,1800000991,LF,CUS000107,20230620
100,1800000992,LF,CUS000120,20250213
100,1800000993,LF,CUS000079,20250128
100,1800000994,LF,CUS000185,20251115
100,1800000995,LF,CUS000133,20250824
100,1800000996,LF,CUS000176,20251014
100,1800000997,LF,CUS000132,20251123
100,1800000998,LF,CUS000022,20240426
100,1800000999,LF,CUS000181,20230430
100,1800001000,LF,CUS000066,20231004
100,1800001001,LF,CUS000198,20250325
100,1800001002,LF,CUS000157,20250503
100,1800001003,LF,CUS000092,20251021
100,1800001004,LF,CUS000030,20220727
100,1800001005,LF,CUS000131,20240524
100,1800001006,LF,CUS000169,20221104
100,1800001007,LF,CUS000150,20221228
100,1800001008,LF,CUS000089,20230717
100,1800001009,LF,CUS000085,20251129
100,1800001010,LF,CUS000046,20251022
100,1800001011,LF,CUS000103,20241129
100,1800001012,LF,CUS000181,20241214
100,1800001013,LF,CUS000074,20241228
100,1800001014,LF,CUS000191,20230311
100,1800001015,LF,CUS000140,20240920
100,1800001016,LF,CUS000058,20250307
100,1800001017,LF,CUS000181,20240108
100,1800001018,LF,CUS000155,20241214
100,1800001019,LF,CUS000156,20240303
100,1800001020,LF,CUS000046,20260108
100,1800001021,LF,CUS000106,20241006
100,1800001022,LF,CUS000148,20230521
100,1800001023,LF,CUS000010,20220612
100,1800001024,LF,CUS000197,20241115
100,1800001025,LF,CUS000088,20220308
100,1800001026,LF,CUS000034,20231009
100,1800001027,LF,CUS000037,20250202
100,1800001028,LF,CUS000060,20240615
100,1800001029,LF,CUS000123,20230805
100,1800001030,LF,CUS000018,20240908
100,1800001031,LF,CUS000023,20250625
100,1800001032,LF,CUS000040,20241129
100,1800001033,LF,CUS000161,20240609
100,1800001034,LF,CUS000010,20230829
100,1800001035,LF,CUS000066,20220613
100,1800001036,LF,CUS000049,20220308
100,1800001037,LF,CUS000016,20240815
100,1800001038,LF,CUS000168,20230726
100,1800001039,LF,CUS000137,20231201
100,1800001040,LF,CUS000087,20250213
100,1800001041,LF,CUS000163,20250305
100,1800001042,LF,CUS000106,20231012
100,1800001043,LF,CUS000114,20250331
100,1800001044,LF,CUS000055,20251229
100,1800001045,LF,CUS000190,20230101
100,1800001046,LF,CUS000091,20250309
100,1800001047,LF,CUS000191,20240709
100,1800001048,LF,CUS000062,20220211
100,1800001049,LF,CUS000079,20220914
100,1800001050,LF,CUS000119,20230929
100,1800001051,LF,CUS000027,20250222
100,1800001052,LF,CUS000011,20230513
100,1800001053,LF,CUS000071,20240219
100,1800001054,LF,CUS000031,20240516
100,1800001055,LF,CUS000016,20230519
100,1800001056,LF,CUS000031,20250228
100,1800001057,LF,CUS000093,20240606
100,1800001058,LF,CUS000196,20251228
100,1800001059,LF,CUS000139,20230922
100,1800001060,LF,CUS000033,20230331
100,1800001061,LF,CUS000007,20250508
100,1800001062,LF,CUS000067,20230327
100,1800001063,LF,CUS000183,20251205
100,1800001064,LF,CUS000099,20250713
100,1800001065,LF,CUS000038,20260112
100,1800001066,LF,CUS000174,20230326
100,1800001067,LF,CUS000189,20240612
100,1800001068,LF,CUS000048,20231124
100,1800001069,LF,CUS000153,20231124
100,1800001070,LF,CUS000171,20240604
100,1800001071,LF,CUS000147,20250225
100,1800001072,LF,CUS000142,20220701
100,1800001073,LF,CUS000061,20241102
100,1800001074,LF,CUS000092,20251115
100,1800001075,LF,CUS000123,20230320
100,1800001076,LF,CUS000175,20250402
100,1800001077,LF,CUS000096,20230326
100,1800001078,LF,CUS000081,20231011
100,1800001079,LF,CUS000076,20250516
100,1800001080,LF,CUS000138,20220127
100,1800001081,LF,CUS000005,20240124
100,1800001082,LF,CUS000171,20220331
100,1800001083,LF,CUS000040,20240306
100,1800001084,LF,CUS000029,20221214
100,1800001085,LF,CUS000172,20221010
100,1800001086,LF,CUS000027,20250603
100,1800001087,LF,CUS000178,20220613
100,1800001088,LF,CUS000057,20250220
100,1800001089,LF,CUS000022,20250530
100,1800001090,LF,CUS000003,20240623
100,1800001091,LF,CUS000053,20221001
100,1800001092,LF,CUS000009,20240323
100,1800001093,LF,CUS000015,20240126
100,1800001094,LF,CUS000074,20230418
100,1800001095,LF,CUS000178,20230709
100,1800001096,LF,CUS000039,20240304
100,1800001097,LF,CUS000164,20220923
100,1800001098,LF,CUS000048,20241218
100,1800001099,LF,CUS000129,20251130
100,1800001100,LF,CUS000102,20221011
100,1800001101,LF,CUS000163,20220118
100,1800001102,LF,CUS000111,20250709
100,1800001103,LF,CUS000156,20241101
100,1800001104,LF,CUS000083,20250525
100,1800001105,LF,CUS000002,20230620
100,1800001106,LF,CUS000047,20220722
100,1800001107,LF,CUS000040,20220731
100,1800001108,LF,CUS000109,20250304
100,1800001109,LF,CUS000141,20220221
100,1800001110,LF,CUS000047,20230816
100,1800001111,LF,CUS000147,20250529
100,1800001112,LF,CUS000093,20240125
100,1800001113,LF,CUS000173,20231215
100,1800001114,LF,CUS000101,20250511
100,1800001115,LF,CUS000144,20220116
100,1800001116,LF,CUS000001,20231228
100,1800001117,LF,CUS000101,20251119
100,1800001118,LF,CUS000101,20220901
100,1800001119,LF,CUS000168,20240710
100,1800001120,LF,CUS000111,20231120
100,1800001121,LF,CUS000077,20241212
100,1800001122,LF,CUS000133,20230614
100,1800001123,LF,CUS000129,20250709
100,1800001124,LF,CUS000154,20250611
100,1800001125,LF,CUS000007,20221215
100,1800001126,LF,CUS000171,20220615
100,1800001127,LF,CUS000184,20230715
100,1800001128,LF,CUS000151,20221001
100,1800001129,LF,CUS000132,20220423
100,1800001130,LF,CUS000182,20220211
100,1800001131,LF,CUS000091,20231218
100,1800001132,LF,CUS000031,20260101
100,1800001133,LF,CUS000158,20240829
100,1800001134,LF,CUS000188,20250706
100,1800001135,LF,CUS000143,20231130
100,1800001136,LF,CUS000180,20240928
100,1800001137,LF,CUS000140,20241106
100,1800001138,LF,CUS000182,20250610
100,1800001139,LF,CUS000172,20250927
100,1800001140,LF,CUS000048,20230907
100,1800001141,LF,CUS000115,20241217
100,1800001142,LF,CUS000143,20220130
100,1800001143,LF,CUS000014,20230710
100,1800001144,LF,CUS000068,20250520
100,1800001145,LF,CUS000176,20220711
100,1800001146,LF,CUS000096,20240425
100,1800001147,LF,CUS000200,20220412
100,1800001148,LF,CUS000056,20230831
100,1800001149,LF,CUS000103,20220818
100,1800001150,LF,CUS000046,20220705
100,1800001151,LF,CUS000087,20231122
100,1800001152,LF,CUS000099,20220715
100,1800001153,LF,CUS000200,20220312
100,1800001154,LF,CUS000078,20251206
100,1800001155,LF,CUS000116,20230502
100,1800001156,LF,CUS000155,20240220
100,1800001157,LF,CUS000199,20220702
100,1800001158,LF,CUS000012,20230919
100,1800001159,LF,CUS000148,20220121
100,1800001160,LF,CUS000099,20250922
100,1800001161,LF,CUS000177,20241023
100,1800001162,LF,CUS000026,20220927
100,1800001163,LF,CUS000052,20240715
100,1800001164,LF,CUS000013,20220410
100,1800001165,LF,CUS000073,20240715
100,1800001166,LF,CUS000038,20240103
100,1800001167,LF,CUS000196,20230530
100,1800001168,LF,CUS000030,20220917
100,1800001169,LF,CUS000060,20240718
100,1800001170,LF,CUS000013,20221201
100,1800001171,LF,CUS000103,20220211
100,1800001172,LF,CUS000130,20220603
100,1800001173,LF,CUS000020,20250728
100,1800001174,LF,CUS000106,20220721
100,1800001175,LF,CUS000179,20251229
100,1800001176,LF,CUS000071,20230424
100,1800001177,LF,CUS000148,20240703
100,1800001178,LF,CUS000085,20220521
100,1800001179,LF,CUS000193,20220117
100,1800001180,LF,CUS000106,20221224
100,1800001181,LF,CUS000134,20241129
100,1800001182,LF,CUS000107,20220810
100,1800001183,LF,CUS000027,20230324
100,1800001184,LF,CUS000008,20240313
100,1800001185,LF,CUS000035,20240929
