MANDT,BUKRS,KUNNR,UMSKS,BUDAT,GJAHR,BELNR,DMBTR,WAERS
100,1000,0000000246,,20220223,2023,0010001750,4916.83,EUR
100,2000,0000000079,,20231126,2024,0010001751,3436.1,EUR
100,1000,0000000087,,20221107,2023,0010001752,3129.17,EUR
100,2000,0000000254,,20240728,2024,0010001753,3367.51,EUR
100,1000,0000000314,,20240611,2023,0010001754,4113.66,EUR
100,2000,0000000442,,20240212,2024,0010001755,3061.63,EUR
100,1000,0000000100,,20240507,2023,0010001756,894.88,EUR
100,2000,0000000152,,20240904,2024,0010001757,4187.28,EUR
100,1000,0000000167,,20220601,2023,0010001758,684.54,EUR
100,2000,0000000266,,20220722,2024,0010001759,2322.29,EUR
100,1000,0000000490,,20230405,2023,0010001760,3118.69,EUR
100,2000,0000000418,,20230327,2024,0010001761,164.73,EUR
100,1000,0000000111,,20240725,2023,0010001762,4211.31,EUR
100,2000,0000000413,,20220416,2024,0010001763,2085.43,EUR
100,1000,0000000154,,20230502,2023,0010001764,4751.55,EUR
100,2000,0000000423,,20241018,2024,0010001765,650.51,EUR
100,1000,0000000390,,20240627,2023,0010001766,1363.16,EUR
100,2000,0000000474,,20230809,2024,0010001767,4048.4,EUR
100,1000,0000000315,,20240327,2023,0010001768,4120.1,EUR
100,2000,0000000466,,20230830,2024,0010001769,736.89,EUR
100,1000,0000000065,,20220903,2023,0010001770,1904.92,EUR
100,2000,0000000042,,20240201,2024,0010001771,890.94,EUR
100,1000,0000000194,,20220213,2023,0010001772,1972.29,EUR
100,2000,0000000415,,20240330,2024,0010001773,3849.94,EUR
100,1000,0000000002,,20231021,2023,0010001774,3248.0,EUR
100,2000,0000000251,,20241225,2024,0010001775,1611.26,EUR
100,1000,0000000174,,20221028,2023,0010001776,2999.85,EUR
100,2000,0000000090,,20240319,2024,0010001777,1313.61,EUR
100,1000,0000000492,,20240628,2023,0010001778,2498.25,EUR
100,2000,0000000264,,20240423,2024,0010001779,2452.68,EUR
100,1000,0000000488,,20220118,2023,0010001780,2247.69,EUR
100,2000,0000000381,,20231109,2024,0010001781,1981.22,EUR
100,1000,0000000224,,20231031,2023,0010001782,1949.79,EUR
100,2000,0000000364,,20241120,2024,0010001783,1215.42,EUR
100,1000,0000000445,,20241008,2023,0010001784,312.41,EUR
100,2000,0000000130,,20240327,2024,0010001785,4611.39,EUR
100,1000,0000000007,,20230131,2023,0010001786,157.94,EUR
100,2000,0000000179,,20230602,2024,0010001787,598.33,EUR
100,1000,0000000325,,20240314,2023,0010001788,2230.4,EUR
100,2000,0000000092,,20230325,2024,0010001789,4208.7,EUR
100,1000,0000000492,,20240715,2023,0010001790,3226.54,EUR
100,2000,0000000243,,20240809,2024,0010001791,4393.07,EUR
100,1000,0000000005,,20221112,2023,0010001792,3959.91,EUR
100,2000,0000000102,,20230419,2024,0010001793,2991.32,EUR
100,1000,0000000298,,20220624,2023,0010001794,1058.55,EUR
100,2000,0000000031,,20221113,2024,0010001795,1549.38,EUR
100,1000,0000000432,,20220219,2023,0010001796,4527.7,EUR
100,2000,0000000085,,20230718,2024,0010001797,3687.18,EUR
100,1000,0000000355,,20240314,2023,0010001798,3900.98,EUR
100,2000,0000000432,,20221108,2024,0010001799,3556.43,EUR
100,1000,0000000287,,20231206,2023,0010001800,2945.04,EUR
100,2000,0000000028,,20240111,2024,0010001801,4575.56,EUR
100,1000,0000000262,,20230703,2023,0010001802,4966.64,EUR
100,2000,0000000209,,20240811,2024,0010001803,3161.4,EUR
100,1000,0000000339,,20230815,2023,0010001804,1841.63,EUR
100,2000,0000000089,,20240705,2024,0010001805,3411.96,EUR
100,1000,0000000254,,20240217,2023,0010001806,847.11,EUR
100,2000,0000000326,,20240425,2024,0010001807,2192.07,EUR
100,1000,0000000333,,20241225,2023,0010001808,3706.45,EUR
100,2000,0000000385,,20220118,2024,0010001809,3604.27,EUR
100,1000,0000000149,,20240728,2023,0010001810,1970.94,EUR
100,2000,0000000228,,20220331,2024,0010001811,1501.3,EUR
100,1000,0000000379,,20240227,2023,0010001812,1532.24,EUR
100,2000,0000000454,,20230423,2024,0010001813,4510.27,EUR
100,1000,0000000448,,20230929,2023,0010001814,2578.61,EUR
100,2000,0000000100,,20230622,2024,0010001815,1963.09,EUR
100,1000,0000000086,,20240624,2023,0010001816,328.87,EUR
100,2000,0000000411,,20240425,2024,0010001817,3777.39,EUR
100,1000,0000000277,,20230423,2023,0010001818,2223.97,EUR
100,2000,0000000120,,20230514,2024,0010001819,1971.2,EUR
100,1000,0000000380,,20241112,2023,0010001820,147.98,EUR
100,2000,0000000177,,20241212,2024,0010001821,3363.36,EUR
100,1000,0000000299,,20230928,2023,0010001822,1146.42,EUR
100,2000,0000000049,,20241209,2024,0010001823,355.38,EUR
100,1000,0000000441,,20230612,2023,0010001824,170.18,EUR
100,2000,0000000340,,20230522,2024,0010001825,4709.1,EUR
100,1000,0000000351,,20240808,2023,0010001826,1173.72,EUR
100,2000,0000000303,,20230524,2024,0010001827,3552.87,EUR
100,1000,0000000161,,20221202,2023,0010001828,240.17,EUR
100,2000,0000000498,,20230630,2024,0010001829,1131.29,EUR
100,1000,0000000163,,20230926,2023,0010001830,3703.84,EUR
100,2000,0000000114,,20220811,2024,0010001831,226.07,EUR
100,1000,0000000376,,20240915,2023,0010001832,375.81,EUR
100,2000,0000000138,,20241025,2024,0010001833,2081.13,EUR
100,1000,0000000079,,20230811,2023,0010001834,1225.17,EUR
100,2000,0000000333,,20230331,2024,0010001835,4015.37,EUR
100,1000,0000000036,,20220829,2023,0010001836,3743.99,EUR
100,2000,0000000323,,20230924,2024,0010001837,4334.73,EUR
100,1000,0000000135,,20231221,2023,0010001838,1533.54,EUR
100,2000,0000000424,,20230523,2024,0010001839,3348.17,EUR
100,1000,0000000371,,20230510,2023,0010001840,2804.53,EUR
100,2000,0000000435,,20240620,2024,0010001841,3324.94,EUR
100,1000,0000000184,,20231127,2023,0010001842,1106.71,EUR
100,2000,0000000215,,20221101,2024,0010001843,4936.34,EUR
100,1000,0000000084,,20231119,2023,0010001844,2025.79,EUR
100,2000,0000000083,,20230816,2024,0010001845,1601.85,EUR
100,1000,0000000144,,20230223,2023,0010001846,1345.56,EUR
100,2000,0000000304,,20240927,2024,0010001847,1303.85,EUR
100,1000,0000000322,,20230703,2023,0010001848,2182.86,EUR
100,2000,0000000241,,20240622,2024,0010001849,2536.81,EUR
100,1000,0000000369,,20230816,2023,0010001850,2408.68,EUR
100,2000,0000000320,,20240113,2024,0010001851,4996.27,EUR
100,1000,0000000153,,20241112,2023,0010001852,1022.5,EUR
100,2000,0000000405,,20240812,2024,0010001853,4247.49,EUR
100,1000,0000000066,,20240925,2023,0010001854,2466.81,EUR
100,2000,0000000286,,20230714,2024,0010001855,837.96,EUR
100,1000,0000000044,,20240304,2023,0010001856,2475.72,EUR
100,2000,0000000464,,20230122,2024,0010001857,2239.42,EUR
100,1000,0000000222,,20240419,2023,0010001858,2826.6,EUR
100,2000,0000000360,,20240729,2024,0010001859,574.85,EUR
100,1000,0000000450,,20230905,2023,0010001860,585.14,EUR
100,2000,0000000483,,20231207,2024,0010001861,2466.93,EUR
100,1000,0000000180,,20220609,2023,0010001862,4724.35,EUR
100,2000,0000000121,,20230523,2024,0010001863,1294.56,EUR
100,1000,0000000250,,20220417,2023,0010001864,4947.21,EUR
100,2000,0000000340,,20220307,2024,0010001865,1096.06,EUR
100,1000,0000000033,,20220319,2023,0010001866,967.71,EUR
100,2000,0000000185,,20220707,2024,0010001867,3372.72,EUR
100,1000,0000000013,,20220301,2023,0010001868,1463.14,EUR
100,2000,0000000184,,20221114,2024,0010001869,167.36,EUR
100,1000,0000000057,,20220618,2023,0010001870,4560.79,EUR
100,2000,0000000428,,20230728,2024,0010001871,1974.09,EUR
100,1000,0000000026,,20240608,2023,0010001872,133.83,EUR
100,2000,0000000458,,20220901,2024,0010001873,3993.33,EUR
100,1000,0000000227,,20230401,2023,0010001874,3163.46,EUR
100,2000,0000000044,,20240723,2024,0010001875,3618.21,EUR
100,1000,0000000016,,20240613,2023,0010001876,867.3,EUR
100,2000,0000000241,,20240825,2024,0010001877,3639.69,EUR
100,1000,0000000435,,20220825,2023,0010001878,2352.42,EUR
100,2000,0000000253,,20220506,2024,0010001879,4863.72,EUR
100,1000,0000000306,,20240326,2023,0010001880,2244.15,EUR
100,2000,0000000258,,20220616,2024,0010001881,2851.19,EUR
100,1000,0000000242,,20240323,2023,0010001882,642.74,EUR
100,2000,0000000478,,20220121,2024,0010001883,3431.91,EUR
100,1000,0000000206,,20240921,2023,0010001884,3074.08,EUR
100,2000,0000000386,,20240112,2024,0010001885,1124.27,EUR
100,1000,0000000325,,20240331,2023,0010001886,713.52,EUR
100,2000,0000000285,,20220423,2024,0010001887,2606.62,EUR
100,1000,0000000276,,20241229,2023,0010001888,1277.93,EUR
100,2000,0000000332,,20220119,2024,0010001889,3843.37,EUR
100,1000,0000000424,,20230912,2023,0010001890,419.31,EUR
100,2000,0000000363,,20241223,2024,0010001891,4351.54,EUR
100,1000,0000000011,,20231127,2023,0010001892,3302.38,EUR
100,2000,0000000151,,20220730,2024,0010001893,539.8,EUR
100,1000,0000000266,,20231104,2023,0010001894,2708.06,EUR
100,2000,0000000333,,20220213,2024,0010001895,4826.83,EUR
100,1000,0000000436,,20230313,2023,0010001896,2233.16,EUR
100,2000,0000000288,,20240120,2024,0010001897,1335.86,EUR
100,1000,0000000369,,20240819,2023,0010001898,4723.65,EUR
100,2000,0000000457,,20241115,2024,0010001899,2964.56,EUR
100,1000,0000000334,,20240625,2023,0010001900,3345.17,EUR
100,2000,0000000003,,20240517,2024,0010001901,422.19,EUR
100,1000,0000000270,,20230503,2023,0010001902,2578.51,EUR
100,2000,0000000007,,20240103,2024,0010001903,2611.81,EUR
100,1000,0000000500,,20220521,2023,0010001904,4869.92,EUR
100,2000,0000000073,,20230607,2024,0010001905,3961.58,EUR
100,1000,0000000436,,20230906,2023,0010001906,2911.4,EUR
100,2000,0000000026,,20230807,2024,0010001907,2512.92,EUR
100,1000,0000000430,,20220401,2023,0010001908,276.02,EUR
100,2000,0000000096,,20240917,2024,0010001909,2610.52,EUR
100,1000,0000000140,,20220125,2023,0010001910,1744.93,EUR
100,2000,0000000414,,20230324,2024,0010001911,272.15,EUR
100,1000,0000000132,,20220513,2023,0010001912,3530.86,EUR
100,2000,0000000229,,20230919,2024,0010001913,1248.69,EUR
100,1000,0000000020,,20240407,2023,0010001914,1342.54,EUR
100,2000,0000000393,,20220411,2024,0010001915,532.8,EUR
100,1000,0000000265,,20221101,2023,0010001916,4641.37,EUR
100,2000,0000000089,,20220218,2024,0010001917,1575.17,EUR
100,1000,0000000025,,20241003,2023,0010001918,225.9,EUR
100,2000,0000000331,,20230806,2024,0010001919,2333.91,EUR
100,1000,0000000457,,20231127,2023,0010001920,4345.97,EUR
100,2000,0000000498,,20240210,2024,0010001921,4069.81,EUR
100,1000,0000000121,,20230318,2023,0010001922,3866.96,EUR
100,2000,0000000366,,20230110,2024,0010001923,4603.28,EUR
100,1000,0000000457,,20221004,2023,0010001924,4732.45,EUR
100,2000,0000000192,,20220306,2024,0010001925,641.81,EUR
100,1000,0000000463,,20220718,2023,0010001926,4318.52,EUR
100,2000,0000000441,,20221031,2024,0010001927,4369.02,EUR
100,1000,0000000034,,20240826,2023,0010001928,732.81,EUR
100,2000,0000000132,,20240702,2024,0010001929,4082.81,EUR
100,1000,0000000240,,20240418,2023,0010001930,3189.63,EUR
100,2000,0000000013,,20221025,2024,0010001931,3766.86,EUR
100,1000,0000000236,,20240213,2023,0010001932,187.69,EUR
100,2000,0000000270,,20240827,2024,0010001933,2167.24,EUR
100,1000,0000000486,,20230625,2023,0010001934,1904.91,EUR
100,2000,0000000270,,20230608,2024,0010001935,689.82,EUR
100,1000,0000000110,,20220211,2023,0010001936,1810.04,EUR
100,2000,0000000073,,20240215,2024,0010001937,2785.45,EUR
100,1000,0000000271,,20230717,2023,0010001938,4354.12,EUR
100,2000,0000000197,,20240417,2024,0010001939,3662.45,EUR
100,1000,0000000454,,20230711,2023,0010001940,4971.6,EUR
100,2000,0000000112,,20220607,2024,0010001941,3102.53,EUR
100,1000,0000000452,,20240911,2023,0010001942,2781.38,EUR
100,2000,0000000293,,20240129,2024,0010001943,3110.63,EUR
100,1000,0000000140,,20240805,2023,0010001944,1742.41,EUR
100,2000,0000000356,,20230731,2024,0010001945,1973.69,EUR
100,1000,0000000485,,20221113,2023,0010001946,999.34,EUR
100,2000,0000000194,,20230920,2024,0010001947,1293.69,EUR
100,1000,0000000218,,20241004,2023,0010001948,2127.91,EUR
100,2000,0000000132,,20220730,2024,0010001949,2403.63,EUR
100,1000,0000000218,,20230321,2023,0010001950,3796.32,EUR
100,2000,0000000302,,20220902,2024,0010001951,2397.45,EUR
100,1000,0000000261,,20240301,2023,0010001952,886.05,EUR
100,2000,0000000391,,20240704,2024,0010001953,3647.1,EUR
100,1000,0000000327,,20230821,2023,0010001954,606.96,EUR
100,2000,0000000216,,20240118,2024,0010001955,1185.47,EUR
100,1000,0000000247,,20220215,2023,0010001956,3569.43,EUR
100,2000,0000000196,,20230318,2024,0010001957,2381.21,EUR
100,1000,0000000072,,20230911,2023,0010001958,850.85,EUR
100,2000,0000000026,,20231025,2024,0010001959,3407.01,EUR
100,1000,0000000046,,20240420,2023,0010001960,1068.04,EUR
100,2000,0000000274,,20220113,2024,0010001961,3860.66,EUR
100,1000,0000000396,,20231218,2023,0010001962,2300.76,EUR
100,2000,0000000126,,20220101,2024,0010001963,4382.19,EUR
100,1000,0000000053,,20240528,2023,0010001964,4047.34,EUR
100,2000,0000000190,,20240213,2024,0010001965,1455.46,EUR
100,1000,0000000139,,20240130,2023,0010001966,911.87,EUR
100,2000,0000000010,,20230821,2024,0010001967,382.76,EUR
100,1000,0000000200,,20230614,2023,0010001968,4271.81,EUR
100,2000,0000000236,,20230511,2024,0010001969,3896.43,EUR
100,1000,0000000178,,20231012,2023,0010001970,4266.06,EUR
100,2000,0000000296,,20230104,2024,0010001971,3854.5,EUR
100,1000,0000000481,,20220111,2023,0010001972,1698.2,EUR
100,2000,0000000277,,20240601,2024,0010001973,3967.35,EUR
100,1000,0000000492,,20230810,2023,0010001974,3209.92,EUR
100,2000,0000000435,,20240410,2024,0010001975,1187.17,EUR
100,1000,0000000100,,20230930,2023,0010001976,519.56,EUR
100,2000,0000000393,,20241211,2024,0010001977,4421.43,EUR
100,1000,0000000318,,20220222,2023,0010001978,3619.65,EUR
100,2000,0000000076,,20230720,2024,0010001979,1915.98,EUR
100,1000,0000000157,,20230415,2023,0010001980,4887.8,EUR
100,2000,0000000085,,20221221,2024,0010001981,1637.04,EUR
100,1000,0000000061,,20221028,2023,0010001982,3837.03,EUR
100,2000,0000000479,,20231125,2024,0010001983,739.59,EUR
100,1000,0000000255,,20230831,2023,0010001984,864.68,EUR
100,2000,0000000496,,20231029,2024,0010001985,3747.76,EUR
100,1000,0000000226,,20240102,2023,0010001986,3632.75,EUR
100,2000,0000000229,,20220628,2024,0010001987,4189.17,EUR
100,1000,0000000015,,20241010,2023,0010001988,316.86,EUR
100,2000,0000000272,,20230128,2024,0010001989,1755.4,EUR
100,1000,0000000219,,20230101,2023,0010001990,4259.12,EUR
100,2000,0000000140,,20240129,2024,0010001991,2615.77,EUR
100,1000,0000000036,,20220418,2023,0010001992,3554.52,EUR
100,2000,0000000081,,20220103,2024,0010001993,4311.87,EUR
100,1000,0000000216,,20240910,2023,0010001994,3834.73,EUR
100,2000,0000000422,,20230305,2024,0010001995,4641.91,EUR
100,1000,0000000203,,20220718,2023,0010001996,4628.86,EUR
100,2000,0000000078,,20231129,2024,0010001997,520.98,EUR
100,1000,0000000490,,20221213,2023,0010001998,151.86,EUR
100,2000,0000000055,,20240721,2024,0010001999,3885.61,EUR
