MANDT,LGNUM,LQNUM,MATNR,WERKS,LGTYP,LGPLA,GESME,MEINS
100,100,LQ00001552,MAT000140,1400,003,003-29-01,4807.38,ST
100,100,LQ00001553,MAT000443,1000,002,002-44-04,2022.74,KG
100,100,LQ00001554,MAT000145,1200,010,010-19-04,1025.21,KG
100,200,LQ00001555,MAT000106,1200,020,020-02-05,6476.42,KG
100,200,LQ00001556,MAT000174,1100,010,010-06-04,7727.93,KG
100,100,LQ00001557,MAT000482,1100,002,002-27-04,3288.54,KG
100,100,LQ00001558,MAT000249,1100,020,020-47-02,6866.95,KG
100,200,LQ00001559,MAT000368,1200,001,001-44-03,7817.31,ST
100,100,LQ00001560,MAT000187,1100,003,003-30-03,112.48,KG
100,100,LQ00001561,MAT000258,1300,003,003-04-03,9698.87,KG
100,200,LQ00001562,MAT000315,1200,003,003-17-05,9156.02,KG
100,200,LQ00001563,MAT000160,1300,002,002-08-03,6858.42,ST
100,100,LQ00001564,MAT000321,1300,020,020-05-05,5118.08,KG
100,200,LQ00001565,MAT000349,1300,003,003-07-03,1240.15,ST
100,200,LQ00001566,MAT000063,1400,010,010-18-02,7555.5,KG
100,200,LQ00001567,MAT000345,1400,010,010-34-04,377.61,ST
100,100,LQ00001568,MAT000334,1100,010,010-07-02,9148.02,ST
100,200,LQ00001569,MAT000342,1100,001,001-20-01,2524.36,ST
100,100,LQ00001570,MAT000002,1400,020,020-47-04,8051.8,ST
100,200,LQ00001571,MAT000051,1200,003,003-36-03,4921.47,KG
100,100,LQ00001572,MAT000361,1000,020,020-25-04,5017.64,KG
100,100,LQ00001573,MAT000235,1300,020,020-41-04,4399.8,KG
100,200,LQ00001574,MAT000272,1400,010,010-15-02,3130.29,KG
100,100,LQ00001575,MAT000249,1000,001,001-19-01,3952.12,KG
100,200,LQ00001576,MAT000182,1400,001,001-46-03,5841.99,KG
100,100,LQ00001577,MAT000241,1200,010,010-21-05,9789.81,KG
100,100,LQ00001578,MAT000205,1300,003,003-29-04,9263.03,KG
100,200,LQ00001579,MAT000265,1000,020,020-16-01,1919.51,KG
100,200,LQ00001580,MAT000361,1000,002,002-14-01,2322.89,ST
100,200,LQ00001581,MAT000445,1100,020,020-05-02,5865.26,KG
100,200,LQ00001582,MAT000303,1200,010,010-30-03,661.93,KG
100,100,LQ00001583,MAT000499,1100,002,002-20-04,6277.11,KG
100,100,LQ00001584,MAT000032,1300,003,003-25-04,3982.68,KG
100,200,LQ00001585,MAT000109,1000,001,001-40-02,7148.96,KG
100,100,LQ00001586,MAT000039,1100,002,002-43-01,5350.04,KG
100,200,LQ00001587,MAT000048,1000,020,020-20-05,3287.2,KG
100,200,LQ00001588,MAT000067,1400,010,010-11-02,4435.01,ST
100,100,LQ00001589,MAT000194,1000,010,010-01-01,2123.85,ST
100,100,LQ00001590,MAT000261,1200,002,002-40-02,3750.13,ST
100,200,LQ00001591,MAT000370,1300,003,003-35-01,2610.17,KG
100,200,LQ00001592,MAT000419,1000,020,020-07-01,5194.29,ST
100,200,LQ00001593,MAT000449,1400,003,003-10-01,2480.09,KG
100,200,LQ00001594,MAT000358,1400,010,010-08-04,1272.39,ST
100,100,LQ00001595,MAT000170,1200,001,001-46-01,4725.15,KG
100,200,LQ00001596,MAT000292,1300,010,010-12-02,5652.39,KG
100,100,LQ00001597,MAT000422,1300,001,001-13-04,8138.0,KG
100,200,LQ00001598,MAT000390,1200,020,020-36-05,8088.05,ST
100,200,LQ00001599,MAT000448,1400,002,002-44-01,4403.6,KG
100,100,LQ00001600,MAT000168,1200,003,003-14-04,2750.64,ST
100,100,LQ00001601,MAT000331,1300,001,001-44-02,2639.21,KG
100,100,LQ00001602,MAT000161,1400,002,002-26-05,5026.98,KG
100,100,LQ00001603,MAT000222,1100,002,002-17-02,468.21,ST
100,200,LQ00001604,MAT000176,1400,010,010-11-01,4901.03,KG
100,100,LQ00001605,MAT000308,1400,003,003-17-03,6499.36,KG
100,200,LQ00001606,MAT000403,1200,020,020-13-03,9523.96,ST
100,100,LQ00001607,MAT000109,1000,002,002-37-02,591.97,ST
100,200,LQ00001608,MAT000094,1400,020,020-34-04,4740.36,ST
100,100,LQ00001609,MAT000253,1000,001,001-47-04,183.43,KG
100,100,LQ00001610,MAT000377,1000,003,003-31-03,467.18,KG
100,200,LQ00001611,MAT000213,1000,020,020-42-01,530.24,ST
100,200,LQ00001612,MAT000135,1100,003,003-45-01,1906.57,KG
100,100,LQ00001613,MAT000370,1100,010,010-19-04,689.37,KG
100,100,LQ00001614,MAT000042,1400,003,003-10-04,8614.57,ST
100,100,LQ00001615,MAT000020,1100,003,003-21-04,7520.71,KG
100,100,LQ00001616,MAT000417,1100,001,001-43-05,9659.79,KG
100,100,LQ00001617,MAT000138,1400,010,010-28-02,6088.74,KG
100,100,LQ00001618,MAT000144,1300,003,003-48-05,9339.71,KG
100,100,LQ00001619,MAT000381,1200,020,020-31-05,764.36,KG
100,100,LQ00001620,MAT000061,1000,003,003-18-05,8749.27,KG
100,200,LQ00001621,MAT000175,1200,010,010-18-03,6515.7,ST
100,200,LQ00001622,MAT000496,1300,020,020-12-02,1364.26,KG
100,100,LQ00001623,MAT000212,1400,020,020-15-01,146.46,ST
100,200,LQ00001624,MAT000308,1100,003,003-06-03,6729.01,KG
100,100,LQ00001625,MAT000204,1200,002,002-35-04,4542.43,KG
100,100,LQ00001626,MAT000217,1100,002,002-23-02,7631.91,KG
100,100,LQ00001627,MAT000276,1300,020,020-21-01,470.43,KG
100,100,LQ00001628,MAT000340,1300,010,010-33-04,8911.22,KG
100,100,LQ00001629,MAT000236,1200,010,010-12-01,3079.26,KG
100,100,LQ00001630,MAT000340,1000,002,002-37-04,3020.06,KG
100,200,LQ00001631,MAT000469,1200,010,010-19-02,3425.1,ST
100,200,LQ00001632,MAT000158,1200,010,010-17-05,7261.04,ST
100,200,LQ00001633,MAT000437,1100,001,001-22-05,4413.48,KG
100,200,LQ00001634,MAT000441,1100,020,020-27-05,6868.46,KG
100,100,LQ00001635,MAT000005,1100,001,001-03-05,4352.09,KG
100,200,LQ00001636,MAT000186,1100,010,010-43-05,4964.7,KG
100,100,LQ00001637,MAT000224,1400,020,020-28-04,5303.27,KG
100,100,LQ00001638,MAT000182,1200,002,002-49-01,4455.51,KG
100,200,LQ00001639,MAT000165,1000,003,003-26-04,5458.33,KG
100,200,LQ00001640,MAT000320,1400,010,010-02-01,4989.9,KG
100,100,LQ00001641,MAT000454,1100,010,010-17-04,3816.59,KG
100,200,LQ00001642,MAT000100,1100,020,020-19-03,8649.61,KG
100,200,LQ00001643,MAT000335,1000,003,003-44-04,6053.09,KG
100,200,LQ00001644,MAT000193,1200,001,001-38-05,1005.48,KG
100,200,LQ00001645,MAT000341,1100,010,010-16-03,5461.84,KG
100,200,LQ00001646,MAT000049,1200,002,002-31-02,5041.81,KG
100,200,LQ00001647,MAT000100,1300,020,020-34-01,9646.94,KG
100,200,LQ00001648,MAT000438,1400,002,002-10-02,1156.1,ST
100,100,LQ00001649,MAT000446,1000,010,010-17-02,6297.55,KG
100,100,LQ00001650,MAT000471,1200,010,010-27-05,8488.53,ST
100,200,LQ00001651,MAT000395,1200,001,001-26-02,5338.34,KG
100,100,LQ00001652,MAT000225,1300,002,002-46-01,6629.3,KG
100,200,LQ00001653,MAT000004,1400,010,010-43-04,1350.0,KG
100,100,LQ00001654,MAT000446,1100,002,002-32-05,6501.98,KG
100,200,LQ00001655,MAT000066,1100,002,002-05-05,2550.97,ST
100,200,LQ00001656,MAT000074,1000,010,010-25-03,3216.16,KG
100,200,LQ00001657,MAT000324,1000,001,001-31-03,1244.62,KG
100,200,LQ00001658,MAT000179,1300,010,010-02-01,7094.56,KG
100,200,LQ00001659,MAT000432,1200,001,001-30-03,2408.2,KG
100,200,LQ00001660,MAT000143,1000,003,003-50-01,5263.79,KG
100,200,LQ00001661,MAT000138,1100,002,002-10-03,8452.67,ST
100,200,LQ00001662,MAT000210,1100,010,010-40-02,8257.53,ST
100,200,LQ00001663,MAT000027,1300,020,020-11-05,4305.27,KG
100,100,LQ00001664,MAT000264,1300,002,002-21-02,1119.03,ST
100,200,LQ00001665,MAT000496,1100,003,003-10-02,2307.39,KG
100,200,LQ00001666,MAT000283,1200,002,002-16-03,9699.82,KG
100,200,LQ00001667,MAT000240,1100,003,003-02-02,5439.84,KG
100,100,LQ00001668,MAT000326,1000,003,003-08-05,6418.5,KG
100,200,LQ00001669,MAT000040,1300,020,020-49-03,5736.5,KG
100,100,LQ00001670,MAT000210,1200,010,010-22-01,2285.36,KG
100,200,LQ00001671,MAT000019,1000,020,020-43-01,5432.7,KG
100,200,LQ00001672,MAT000128,1300,003,003-12-02,8231.51,ST
100,100,LQ00001673,MAT000283,1000,001,001-43-03,2941.53,ST
100,200,LQ00001674,MAT000098,1200,001,001-19-03,3488.43,ST
100,100,LQ00001675,MAT000272,1400,001,001-49-01,5061.1,KG
100,100,LQ00001676,MAT000463,1000,003,003-31-04,4776.5,KG
100,200,LQ00001677,MAT000483,1400,003,003-04-01,6139.75,KG
100,100,LQ00001678,MAT000047,1200,002,002-14-02,5805.58,KG
100,100,LQ00001679,MAT000311,1200,003,003-02-03,8434.56,KG
100,100,LQ00001680,MAT000182,1300,003,003-26-01,7493.8,ST
100,100,LQ00001681,MAT000394,1400,003,003-04-04,3226.52,KG
100,200,LQ00001682,MAT000313,1000,001,001-35-03,1981.42,ST
100,200,LQ00001683,MAT000418,1100,001,001-17-02,3753.37,KG
100,100,LQ00001684,MAT000287,1200,010,010-44-04,8112.64,ST
100,200,LQ00001685,MAT000105,1200,003,003-16-03,7917.32,KG
100,100,LQ00001686,MAT000373,1000,020,020-20-02,6264.44,KG
100,100,LQ00001687,MAT000106,1200,020,020-50-05,4486.87,ST
100,100,LQ00001688,MAT000331,1300,002,002-02-03,5833.82,KG
100,100,LQ00001689,MAT000352,1100,003,003-03-01,4122.52,KG
100,100,LQ00001690,MAT000158,1200,001,001-41-02,5476.33,KG
100,200,LQ00001691,MAT000239,1000,010,010-18-03,6913.88,KG
100,100,LQ00001692,MAT000002,1300,002,002-30-01,1355.73,KG
100,100,LQ00001693,MAT000336,1100,020,020-02-04,7648.04,KG
100,100,LQ00001694,MAT000389,1400,020,020-21-03,9070.13,KG
100,100,LQ00001695,MAT000290,1200,001,001-03-03,780.43,KG
100,100,LQ00001696,MAT000194,1000,020,020-21-02,1460.63,KG
100,200,LQ00001697,MAT000134,1100,020,020-09-01,102.95,ST
100,200,LQ00001698,MAT000157,1200,020,020-13-03,8941.35,KG
100,100,LQ00001699,MAT000343,1300,003,003-05-05,5738.92,KG
100,200,LQ00001700,MAT000242,1000,002,002-33-02,3311.93,KG
100,100,LQ00001701,MAT000082,1100,010,010-40-05,9094.6,KG
100,100,LQ00001702,MAT000239,1200,002,002-34-05,8261.14,KG
100,100,LQ00001703,MAT000124,1100,010,010-17-03,5334.81,ST
100,100,LQ00001704,MAT000099,1000,010,010-43-05,9071.28,KG
100,200,LQ00001705,MAT000398,1100,002,002-50-01,9115.79,KG
100,200,LQ00001706,MAT000347,1200,003,003-03-03,3359.74,KG
100,100,LQ00001707,MAT000231,1100,001,001-17-01,4996.96,KG
100,100,LQ00001708,MAT000351,1300,020,020-48-03,9223.92,ST
100,200,LQ00001709,MAT000023,1000,002,002-44-02,8148.08,KG
100,200,LQ00001710,MAT000061,1100,010,010-35-04,20.95,KG
100,100,LQ00001711,MAT000398,1100,001,001-17-03,9756.51,KG
100,100,LQ00001712,MAT000132,1400,020,020-45-03,2976.38,KG
100,100,LQ00001713,MAT000441,1200,010,010-50-04,6940.87,KG
100,100,LQ00001714,MAT000345,1200,001,001-29-04,3468.02,KG
100,100,LQ00001715,MAT000197,1400,003,003-19-04,6567.84,KG
100,100,LQ00001716,MAT000207,1400,010,010-40-04,125.42,KG
100,100,LQ00001717,MAT000049,1200,003,003-24-05,5303.89,KG
100,200,LQ00001718,MAT000017,1400,001,001-20-02,6724.49,KG
100,200,LQ00001719,MAT000482,1300,020,020-22-04,2322.03,KG
100,200,LQ00001720,MAT000120,1000,001,001-24-03,674.11,KG
100,100,LQ00001721,MAT000413,1000,020,020-05-05,8001.53,KG
100,200,LQ00001722,MAT000219,1200,002,002-45-05,302.08,KG
100,100,LQ00001723,MAT000023,1000,002,002-07-03,5217.7,KG
100,200,LQ00001724,MAT000388,1000,010,010-47-02,3510.89,ST
100,100,LQ00001725,MAT000184,1100,020,020-31-05,1159.26,KG
100,200,LQ00001726,MAT000051,1100,002,002-20-05,2471.57,KG
100,200,LQ00001727,MAT000240,1000,010,010-34-04,1445.09,KG
100,200,LQ00001728,MAT000105,1400,010,010-27-04,4257.41,ST
100,200,LQ00001729,MAT000242,1200,020,020-37-05,2904.81,ST
100,100,LQ00001730,MAT000334,1000,020,020-19-05,9612.33,KG
100,200,LQ00001731,MAT000431,1400,002,002-08-05,7424.36,KG
100,100,LQ00001732,MAT000124,1400,002,002-35-01,9806.75,KG
100,200,LQ00001733,MAT000374,1300,020,020-39-05,8390.4,KG
100,100,LQ00001734,MAT000047,1200,010,010-05-02,1510.96,ST
100,100,LQ00001735,MAT000241,1000,020,020-26-01,1504.26,KG
100,100,LQ00001736,MAT000089,1300,003,003-29-05,625.27,ST
100,200,LQ00001737,MAT000418,1100,002,002-22-05,6179.8,KG
100,100,LQ00001738,MAT000482,1300,020,020-10-05,6496.09,KG
100,200,LQ00001739,MAT000214,1200,003,003-10-01,4501.41,KG
100,100,LQ00001740,MAT000154,1300,020,020-27-04,3116.63,KG
100,100,LQ00001741,MAT000131,1000,001,001-47-01,2842.77,KG
100,200,LQ00001742,MAT000475,1200,010,010-42-05,2596.37,ST
100,200,LQ00001743,MAT000394,1200,001,001-17-01,1569.57,KG
100,200,LQ00001744,MAT000353,1400,001,001-38-03,9145.86,ST
100,100,LQ00001745,MAT000497,1000,001,001-35-02,51.6,ST
100,200,LQ00001746,MAT000383,1100,003,003-13-05,3190.2,KG
100,200,LQ00001747,MAT000178,1100,002,002-46-01,1874.21,ST
100,200,LQ00001748,MAT000169,1200,010,010-11-05,3116.82,KG
100,100,LQ00001749,MAT000485,1300,001,001-21-01,7132.47,KG
100,200,LQ00001750,MAT000210,1000,001,001-06-05,7232.5,KG
100,200,LQ00001751,MAT000456,1400,020,020-37-01,1881.19,KG
100,100,LQ00001752,MAT000433,1100,001,001-12-03,9905.23,KG
100,200,LQ00001753,MAT000073,1300,003,003-47-03,3737.12,KG
100,200,LQ00001754,MAT000346,1000,020,020-09-02,5474.4,ST
100,100,LQ00001755,MAT000463,1100,002,002-46-05,4969.57,KG
100,200,LQ00001756,MAT000327,1400,001,001-09-01,6893.81,ST
100,200,LQ00001757,MAT000185,1200,020,020-43-04,6235.17,KG
100,200,LQ00001758,MAT000147,1300,010,010-15-05,9884.68,KG
100,100,LQ00001759,MAT000046,1400,003,003-30-01,1185.36,KG
100,100,LQ00001760,MAT000301,1100,002,002-30-05,4468.51,KG
100,100,LQ00001761,MAT000360,1000,003,003-43-01,528.93,KG
100,200,LQ00001762,MAT000383,1200,020,020-25-01,1330.18,KG
100,200,LQ00001763,MAT000148,1400,003,003-13-01,8913.43,KG
100,200,LQ00001764,MAT000169,1100,010,010-40-02,2959.86,KG
100,200,LQ00001765,MAT000045,1300,003,003-11-05,5181.42,ST
100,200,LQ00001766,MAT000030,1400,010,010-21-03,8218.96,KG
100,100,LQ00001767,MAT000076,1100,001,001-20-04,9924.96,ST
100,200,LQ00001768,MAT000385,1200,003,003-26-04,1172.45,KG
100,200,LQ00001769,MAT000425,1000,003,003-03-01,5076.93,KG
100,200,LQ00001770,MAT000009,1200,010,010-46-02,7667.74,KG
100,200,LQ00001771,MAT000467,1100,003,003-34-03,5897.72,KG
100,200,LQ00001772,MAT000108,1300,003,003-15-04,3005.96,KG
100,200,LQ00001773,MAT000486,1400,003,003-36-02,3901.0,KG
100,100,LQ00001774,MAT000265,1200,002,002-13-03,5492.05,ST
100,100,LQ00001775,MAT000342,1000,002,002-37-02,3919.77,KG
100,100,LQ00001776,MAT000474,1300,010,010-14-02,3501.06,KG
100,200,LQ00001777,MAT000178,1300,010,010-18-01,2442.76,ST
100,200,LQ00001778,MAT000368,1400,003,003-18-02,1654.68,ST
100,100,LQ00001779,MAT000260,1200,010,010-44-02,5172.14,KG
100,200,LQ00001780,MAT000457,1300,010,010-26-02,2681.4,KG
100,100,LQ00001781,MAT000385,1200,020,020-18-02,4356.29,KG
100,100,LQ00001782,MAT000436,1000,001,001-03-05,5830.82,KG
100,100,LQ00001783,MAT000224,1300,020,020-05-05,6243.67,KG
100,200,LQ00001784,MAT000349,1300,003,003-11-01,6980.54,KG
100,200,LQ00001785,MAT000444,1100,010,010-44-04,6571.65,ST
100,200,LQ00001786,MAT000173,1400,002,002-05-05,2475.19,KG
100,100,LQ00001787,MAT000090,1100,020,020-34-03,9539.62,ST
100,100,LQ00001788,MAT000430,1200,010,010-06-01,2912.66,KG
100,200,LQ00001789,MAT000351,1400,002,002-35-05,3890.4,KG
100,100,LQ00001790,MAT000001,1200,010,010-09-01,6210.25,KG
100,100,LQ00001791,MAT000476,1300,002,002-49-03,124.57,ST
100,100,LQ00001792,MAT000487,1000,001,001-08-03,4406.73,KG
100,100,LQ00001793,MAT000352,1300,003,003-22-02,9301.26,KG
100,200,LQ00001794,MAT000154,1300,010,010-34-05,3353.11,ST
100,100,LQ00001795,MAT000066,1100,020,020-28-05,4643.17,KG
100,200,LQ00001796,MAT000371,1300,010,010-28-05,733.61,KG
100,100,LQ00001797,MAT000363,1000,020,020-23-01,7503.68,KG
100,200,LQ00001798,MAT000089,1000,001,001-24-01,7338.59,ST
100,200,LQ00001799,MAT000236,1400,010,010-31-04,3809.6,KG
100,200,LQ00001800,MAT000399,1000,020,020-40-05,1384.0,KG
100,200,LQ00001801,MAT000280,1200,020,020-35-03,4738.12,ST
100,100,LQ00001802,MAT000204,1400,001,001-45-03,3756.7,KG
100,200,LQ00001803,MAT000072,1300,001,001-45-03,3976.33,KG
100,200,LQ00001804,MAT000352,1000,003,003-20-04,2216.46,KG
100,200,LQ00001805,MAT000139,1200,020,020-34-03,9944.14,KG
100,200,LQ00001806,MAT000206,1000,020,020-03-05,2581.17,KG
100,200,LQ00001807,MAT000096,1400,003,003-11-01,491.29,KG
100,100,LQ00001808,MAT000172,1000,020,020-22-03,8860.14,ST
100,200,LQ00001809,MAT000072,1200,020,020-26-04,2475.53,KG
100,100,LQ00001810,MAT000337,1100,020,020-03-02,8509.32,KG
100,100,LQ00001811,MAT000487,1000,010,010-31-03,7122.35,KG
100,100,LQ00001812,MAT000158,1300,010,010-27-04,7990.84,ST
100,200,LQ00001813,MAT000022,1200,003,003-06-03,7788.88,KG
100,100,LQ00001814,MAT000184,1400,010,010-47-04,1505.68,KG
100,200,LQ00001815,MAT000014,1300,003,003-27-02,7276.66,KG
100,200,LQ00001816,MAT000354,1100,002,002-16-04,6079.89,KG
100,200,LQ00001817,MAT000084,1400,001,001-03-04,1081.07,KG
100,100,LQ00001818,MAT000181,1400,001,001-42-05,1611.97,KG
100,200,LQ00001819,MAT000414,1300,010,010-50-03,3711.42,KG
100,100,LQ00001820,MAT000111,1100,001,001-39-04,6641.78,KG
100,100,LQ00001821,MAT000248,1000,020,020-36-03,7538.09,ST
100,200,LQ00001822,MAT000414,1300,010,010-01-04,2996.16,KG
100,100,LQ00001823,MAT000282,1300,002,002-42-01,8361.04,ST
100,100,LQ00001824,MAT000225,1300,010,010-36-04,3745.37,KG
100,100,LQ00001825,MAT000231,1100,020,020-07-04,8157.57,KG
100,200,LQ00001826,MAT000406,1400,010,010-20-03,7095.43,ST
100,200,LQ00001827,MAT000360,1000,010,010-34-04,3051.92,KG
100,100,LQ00001828,MAT000358,1100,002,002-23-04,976.21,KG
100,100,LQ00001829,MAT000490,1400,020,020-16-02,2516.29,KG
100,200,LQ00001830,MAT000439,1300,020,020-17-04,1130.8,KG
100,100,LQ00001831,MAT000375,1300,010,010-19-04,7637.84,KG
100,200,LQ00001832,MAT000046,1200,002,002-39-02,4737.59,KG
100,200,LQ00001833,MAT000308,1400,020,020-37-05,6400.92,KG
100,200,LQ00001834,MAT000422,1100,010,010-36-03,1217.76,KG
100,100,LQ00001835,MAT000082,1300,002,002-09-02,9811.84,KG
100,100,LQ00001836,MAT000005,1200,002,002-14-05,628.37,KG
100,200,LQ00001837,MAT000293,1000,020,020-28-05,8936.04,KG
100,100,LQ00001838,MAT000058,1100,001,001-28-03,961.56,KG
100,200,LQ00001839,MAT000399,1200,003,003-30-01,2630.52,KG
100,100,LQ00001840,MAT000070,1300,010,010-49-01,8645.86,ST
100,200,LQ00001841,MAT000150,1200,003,003-03-01,3099.62,KG
100,100,LQ00001842,MAT000451,1200,002,002-19-05,3102.49,KG
100,100,LQ00001843,MAT000423,1000,003,003-21-04,2478.21,ST
100,100,LQ00001844,MAT000006,1000,010,010-01-03,6494.4,KG
100,100,LQ00001845,MAT000152,1400,001,001-12-03,6894.66,KG
100,200,LQ00001846,MAT000393,1100,010,010-46-04,7413.34,KG
100,100,LQ00001847,MAT000343,1400,003,003-25-03,4209.15,KG
100,100,LQ00001848,MAT000407,1200,002,002-22-05,9814.41,KG
100,200,LQ00001849,MAT000004,1200,003,003-07-03,5762.88,KG
100,200,LQ00001850,MAT000373,1100,003,003-03-04,1944.9,ST
100,100,LQ00001851,MAT000104,1000,003,003-28-01,2106.74,KG
100,200,LQ00001852,MAT000032,1400,020,020-43-01,5661.06,KG
100,100,LQ00001853,MAT000479,1000,020,020-09-01,166.54,ST
100,100,LQ00001854,MAT000422,1100,002,002-05-05,1240.06,KG
100,200,LQ00001855,MAT000382,1200,001,001-13-01,1479.66,KG
100,200,LQ00001856,MAT000061,1400,010,010-24-05,9091.22,KG
100,200,LQ00001857,MAT000200,1000,002,002-28-01,5074.46,KG
100,200,LQ00001858,MAT000141,1000,010,010-15-05,9050.82,ST
100,200,LQ00001859,MAT000430,1100,003,003-05-01,4623.0,KG
100,100,LQ00001860,MAT000337,1300,020,020-13-01,41.03,KG
100,200,LQ00001861,MAT000317,1300,003,003-27-05,335.33,KG
100,100,LQ00001862,MAT000398,1100,020,020-36-01,2329.55,KG
100,100,LQ00001863,MAT000296,1100,020,020-35-03,311.99,KG
100,200,LQ00001864,MAT000363,1400,003,003-39-01,4712.4,KG
100,100,LQ00001865,MAT000232,1200,020,020-19-02,8224.31,ST
100,100,LQ00001866,MAT000012,1000,001,001-18-02,3771.63,KG
100,200,LQ00001867,MAT000226,1200,002,002-39-03,2463.99,ST
100,200,LQ00001868,MAT000315,1300,010,010-04-01,2378.57,KG
100,100,LQ00001869,MAT000343,1300,001,001-50-04,6541.44,ST
100,100,LQ00001870,MAT000341,1400,003,003-43-03,5195.13,ST
100,200,LQ00001871,MAT000398,1300,020,020-45-04,8755.07,KG
100,100,LQ00001872,MAT000135,1100,003,003-44-01,901.56,KG
100,100,LQ00001873,MAT000476,1100,002,002-20-03,3667.03,KG
100,100,LQ00001874,MAT000492,1400,001,001-10-02,1149.91,KG
100,200,LQ00001875,MAT000276,1100,020,020-01-04,6387.33,KG
100,100,LQ00001876,MAT000210,1000,002,002-17-04,3950.92,KG
100,200,LQ00001877,MAT000207,1100,002,002-30-02,7048.67,KG
100,100,LQ00001878,MAT000192,1300,020,020-23-05,7921.68,KG
100,100,LQ00001879,MAT000242,1200,001,001-37-04,5364.4,KG
100,100,LQ00001880,MAT000419,1300,003,003-46-04,1079.27,KG
100,100,LQ00001881,MAT000427,1400,020,020-06-02,9952.81,ST
100,100,LQ00001882,MAT000305,1300,003,003-18-02,85.76,KG
100,200,LQ00001883,MAT000249,1400,020,020-11-05,2127.08,KG
100,200,LQ00001884,MAT000420,1000,020,020-29-03,5960.18,ST
100,200,LQ00001885,MAT000126,1200,001,001-40-01,8225.15,KG
100,100,LQ00001886,MAT000036,1000,002,002-18-05,4984.35,KG
100,200,LQ00001887,MAT000273,1400,020,020-50-03,2933.5,KG
100,200,LQ00001888,MAT000075,1100,001,001-49-03,2020.47,ST
100,200,LQ00001889,MAT000118,1100,001,001-16-01,7774.6,ST
100,100,LQ00001890,MAT000330,1000,002,002-22-04,6600.81,KG
100,100,LQ00001891,MAT000359,1100,003,003-05-01,7137.1,KG
100,200,LQ00001892,MAT000020,1400,003,003-48-04,3756.59,KG
100,200,LQ00001893,MAT000228,1400,010,010-13-05,7966.25,KG
100,100,LQ00001894,MAT000178,1300,010,010-48-05,8987.79,KG
100,100,LQ00001895,MAT000004,1400,003,003-25-04,7882.99,ST
100,100,LQ00001896,MAT000008,1400,002,002-12-01,9463.68,KG
100,100,LQ00001897,MAT000380,1100,020,020-40-05,6849.8,KG
100,200,LQ00001898,MAT000339,1200,003,003-14-04,5366.47,KG
100,100,LQ00001899,MAT000199,1100,003,003-44-01,8038.21,ST
100,200,LQ00001900,MAT000173,1100,002,002-28-04,6825.57,KG
100,100,LQ00001901,MAT000354,1400,002,002-22-03,7762.12,KG
100,200,LQ00001902,MAT000328,1000,003,003-50-01,4400.99,KG
100,200,LQ00001903,MAT000488,1400,002,002-49-02,203.67,KG
100,100,LQ00001904,MAT000326,1100,020,020-50-03,9784.66,KG
100,200,LQ00001905,MAT000418,1200,002,002-49-03,5351.94,KG
100,100,LQ00001906,MAT000042,1400,003,003-43-03,7011.59,KG
100,100,LQ00001907,MAT000402,1000,003,003-45-02,8236.98,KG
100,200,LQ00001908,MAT000215,1300,001,001-13-05,3563.19,KG
100,200,LQ00001909,MAT000196,1200,002,002-47-02,4023.28,KG
100,100,LQ00001910,MAT000124,1400,002,002-09-01,4952.58,KG
100,200,LQ00001911,MAT000493,1100,003,003-14-02,2057.63,KG
100,200,LQ00001912,MAT000121,1400,010,010-16-04,60.57,KG
100,100,LQ00001913,MAT000004,1300,020,020-45-01,681.43,KG
100,200,LQ00001914,MAT000159,1400,002,002-11-01,3396.72,KG
100,200,LQ00001915,MAT000310,1400,010,010-07-03,9542.55,KG
100,200,LQ00001916,MAT000092,1300,002,002-06-03,5970.41,KG
100,100,LQ00001917,MAT000196,1400,001,001-31-01,746.48,KG
100,200,LQ00001918,MAT000196,1300,001,001-03-03,4545.81,KG
100,100,LQ00001919,MAT000060,1000,020,020-31-02,7012.7,KG
100,100,LQ00001920,MAT000470,1400,020,020-14-03,4245.39,KG
100,200,LQ00001921,MAT000422,1400,003,003-50-02,4783.9,ST
100,200,LQ00001922,MAT000192,1300,010,010-19-05,5515.89,KG
100,100,LQ00001923,MAT000069,1200,003,003-29-05,2737.29,ST
100,200,LQ00001924,MAT000066,1300,010,010-20-05,757.03,KG
100,100,LQ00001925,MAT000193,1300,020,020-20-05,4864.39,ST
100,100,LQ00001926,MAT000215,1300,020,020-11-01,7294.11,KG
100,100,LQ00001927,MAT000139,1200,020,020-21-01,5946.52,KG
100,200,LQ00001928,MAT000130,1100,002,002-20-03,3306.31,ST
100,200,LQ00001929,MAT000275,1200,020,020-35-01,7936.96,ST
100,100,LQ00001930,MAT000207,1200,010,010-48-01,2330.44,KG
100,200,LQ00001931,MAT000286,1400,010,010-13-02,9109.21,KG
100,100,LQ00001932,MAT000085,1400,001,001-07-04,1591.88,KG
100,100,LQ00001933,MAT000137,1100,020,020-31-01,611.4,ST
100,200,LQ00001934,MAT000404,1300,001,001-28-01,2567.15,ST
100,200,LQ00001935,MAT000471,1000,002,002-33-05,1982.77,KG
100,200,LQ00001936,MAT000223,1100,010,010-01-05,8755.01,ST
100,200,LQ00001937,MAT000146,1000,020,020-27-05,6810.77,KG
100,100,LQ00001938,MAT000492,1300,020,020-03-02,7056.25,ST
100,100,LQ00001939,MAT000221,1200,010,010-13-01,1259.72,ST
