MANDT,EBELN,EBELP,MATNR,MENGE,MEINS,NETPR,WAERS,WERKS
100,4500000198,00020,MAT000392,14070,KG,11.88,EUR,1200
100,4500000199,00010,MAT000459,37600,KG,12.02,EUR,1100
100,4500000199,00020,MAT000123,10929,KG,12.74,EUR,1200
100,4500000200,00010,MAT000121,33508,KG,12.13,EUR,1300
100,4500000200,00020,MAT000384,46390,KG,0.71,EUR,1100
100,4500000201,00010,MAT000366,49199,KG,4.53,EUR,1200
100,4500000201,00020,MAT000478,1115,KG,2.56,EUR,1000
100,4500000202,00010,MAT000366,36531,KG,7.2,EUR,1100
100,4500000202,00020,MAT000360,12918,KG,10.74,EUR,1200
100,4500000202,00030,MAT000448,46762,KG,12.32,EUR,1000
100,4500000203,00010,MAT000362,23099,KG,11.53,EUR,1300
100,4500000203,00020,MAT000481,24623,KG,5.77,EUR,1400
100,4500000203,00030,MAT000424,39940,KG,2.6,EUR,1300
100,4500000204,00010,MAT000165,13066,KG,13.12,EUR,1000
100,4500000204,00020,MAT000420,25634,KG,5.79,EUR,1100
100,4500000204,00030,MAT000121,30769,KG,14.29,EUR,1000
100,4500000204,00040,MAT000394,49766,KG,7.18,EUR,1400
100,4500000205,00010,MAT000223,46956,KG,3.33,EUR,1400
100,4500000205,00020,MAT000042,28227,KG,3.07,EUR,1400
100,4500000205,00030,MAT000438,8015,KG,14.26,EUR,1300
100,4500000205,00040,MAT000393,36515,KG,3.86,EUR,1400
100,4500000206,00010,MAT000298,28726,KG,6.71,EUR,1400
100,4500000206,00020,MAT000438,3645,KG,2.52,EUR,1400
100,4500000206,00030,MAT000223,36801,KG,13.21,EUR,1000
100,4500000207,00010,MAT000438,17392,KG,11.71,EUR,1000
100,4500000208,00010,MAT000461,5433,KG,10.36,EUR,1300
100,4500000208,00020,MAT000114,30769,KG,10.45,EUR,1300
100,4500000208,00030,MAT000398,9432,KG,9.69,EUR,1200
100,4500000209,00010,MAT000321,45973,KG,14.55,EUR,1200
100,4500000209,00020,MAT000296,31893,KG,0.78,EUR,1100
100,4500000210,00010,MAT000136,43574,KG,12.56,EUR,1100
100,4500000210,00020,MAT000472,5245,KG,3.47,EUR,1400
100,4500000211,00010,MAT000328,1897,KG,8.93,EUR,1000
100,4500000211,00020,MAT000207,34474,KG,0.97,EUR,1300
100,4500000211,00030,MAT000096,26127,KG,10.34,EUR,1100
100,4500000212,00010,MAT000393,3645,KG,7.95,EUR,1400
100,4500000213,00010,MAT000407,10798,KG,8.73,EUR,1400
100,4500000213,00020,MAT000395,49716,KG,6.29,EUR,1400
100,4500000214,00010,MAT000370,40176,KG,11.82,EUR,1200
100,4500000215,00010,MAT000185,25153,KG,9.39,EUR,1000
100,4500000215,00020,MAT000398,168,KG,1.3,EUR,1100
100,4500000215,00030,MAT000387,14768,KG,3.11,EUR,1300
100,4500000216,00010,MAT000498,7284,KG,14.64,EUR,1200
100,4500000217,00010,MAT000128,5922,KG,6.11,EUR,1100
100,4500000217,00020,MAT000034,27968,KG,5.67,EUR,1300
100,4500000217,00030,MAT000223,8054,KG,5.32,EUR,1400
100,4500000218,00010,MAT000393,35825,KG,7.46,EUR,1000
100,4500000218,00020,MAT000165,9130,KG,2.7,EUR,1400
100,4500000219,00010,MAT000223,45010,KG,6.38,EUR,1100
100,4500000219,00020,MAT000407,5705,KG,4.23,EUR,1000
100,4500000220,00010,MAT000359,43932,KG,3.29,EUR,1200
100,4500000221,00010,MAT000196,3462,KG,11.64,EUR,1200
100,4500000221,00020,MAT000441,13457,KG,1.84,EUR,1300
100,4500000222,00010,MAT000387,46763,KG,3.76,EUR,1000
100,4500000222,00020,MAT000498,33043,KG,2.18,EUR,1400
100,4500000223,00010,MAT000373,1936,KG,4.77,EUR,1000
100,4500000223,00020,MAT000436,39773,KG,9.1,EUR,1400
100,4500000224,00010,MAT000240,3951,KG,4.47,EUR,1300
100,4500000224,00020,MAT000286,23437,KG,1.57,EUR,1100
100,4500000224,00030,MAT000049,49186,KG,1.75,EUR,1300
100,4500000225,00010,MAT000081,13485,KG,11.24,EUR,1400
100,4500000225,00020,MAT000460,44870,KG,10.87,EUR,1100
100,4500000225,00030,MAT000348,35871,KG,9.13,EUR,1400
100,4500000226,00010,MAT000084,11664,KG,6.67,EUR,1100
100,4500000226,00020,MAT000164,26178,KG,8.19,EUR,1100
100,4500000226,00030,MAT000157,36744,KG,8.95,EUR,1100
100,4500000226,00040,MAT000236,32165,KG,2.15,EUR,1200
100,4500000227,00010,MAT000045,43163,KG,10.11,EUR,1300
100,4500000227,00020,MAT000212,8749,KG,14.57,EUR,1200
100,4500000228,00010,MAT000243,1958,KG,2.23,EUR,1300
100,4500000228,00020,MAT000481,49821,KG,3.38,EUR,1000
100,4500000228,00030,MAT000314,28930,KG,7.9,EUR,1200
100,4500000229,00010,MAT000389,31751,KG,2.34,EUR,1100
100,4500000229,00020,MAT000409,44423,KG,14.33,EUR,1400
100,4500000230,00010,MAT000260,34496,KG,2.61,EUR,1300
100,4500000230,00020,MAT000394,25067,KG,4.29,EUR,1100
100,4500000231,00010,MAT000461,15208,KG,8.94,EUR,1200
100,4500000231,00020,MAT000053,21749,KG,12.01,EUR,1100
100,4500000232,00010,MAT000346,18946,KG,5.23,EUR,1400
100,4500000232,00020,MAT000384,1457,KG,13.38,EUR,1300
100,4500000233,00010,MAT000339,37318,KG,2.71,EUR,1400
100,4500000234,00010,MAT000037,25373,KG,14.88,EUR,1200
100,4500000235,00010,MAT000165,26890,KG,11.2,EUR,1300
100,4500000236,00010,MAT000420,8163,KG,1.32,EUR,1100
100,4500000237,00010,MAT000229,16424,KG,11.42,EUR,1100
100,4500000237,00020,MAT000149,46092,KG,10.21,EUR,1100
100,4500000238,00010,MAT000473,4571,KG,12.56,EUR,1200
100,4500000238,00020,MAT000390,13778,KG,11.26,EUR,1300
100,4500000239,00010,MAT000296,9065,KG,2.0,EUR,1000
100,4500000239,00020,MAT000470,6648,KG,2.14,EUR,1100
100,4500000240,00010,MAT000482,1937,KG,9.34,EUR,1000
100,4500000240,00020,MAT000257,43077,KG,11.19,EUR,1400
100,4500000241,00010,MAT000227,654,KG,12.68,EUR,1000
100,4500000241,00020,MAT000438,39526,KG,3.59,EUR,1400
100,4500000242,00010,MAT000098,30810,KG,5.62,EUR,1300
100,4500000242,00020,MAT000252,22731,KG,1.89,EUR,1000
100,4500000242,00030,MAT000182,18890,KG,9.55,EUR,1300
100,4500000243,00010,MAT000496,8502,KG,13.66,EUR,1300
100,4500000243,00020,MAT000460,4724,KG,11.78,EUR,1100
100,4500000243,00030,MAT000241,3961,KG,4.32,EUR,1400
100,4500000244,00010,MAT000036,23937,KG,8.56,EUR,1200
100,4500000245,00010,MAT000182,9860,KG,13.27,EUR,1200
100,4500000245,00020,MAT000040,2089,KG,3.37,EUR,1400
100,4500000246,00010,MAT000047,42656,KG,2.06,EUR,1000
100,4500000246,00020,MAT000441,45213,KG,5.68,EUR,1000
100,4500000247,00010,MAT000048,47811,KG,8.7,EUR,1100
100,4500000248,00010,MAT000157,45048,KG,10.64,EUR,1100
100,4500000248,00020,MAT000438,35041,KG,14.85,EUR,1000
100,4500000248,00030,MAT000346,5261,KG,7.78,EUR,1400
100,4500000249,00010,MAT000473,28726,KG,14.57,EUR,1200
100,4500000249,00020,MAT000330,19642,KG,5.99,EUR,1400
100,4500000250,00010,MAT000036,46923,KG,11.07,EUR,1300
100,4500000251,00010,MAT000328,21522,KG,0.5,EUR,1000
100,4500000251,00020,MAT000110,36647,KG,9.75,EUR,1000
100,4500000252,00010,MAT000456,9956,KG,11.56,EUR,1100
100,4500000252,00020,MAT000456,511,KG,2.16,EUR,1000
100,4500000253,00010,MAT000494,47241,KG,11.13,EUR,1200
100,4500000254,00010,MAT000207,1105,KG,14.43,EUR,1200
100,4500000254,00020,MAT000407,47245,KG,8.1,EUR,1200
100,4500000254,00030,MAT000388,20765,KG,8.0,EUR,1000
100,4500000255,00010,MAT000302,2056,KG,12.03,EUR,1100
100,4500000256,00010,MAT000393,29145,KG,11.49,EUR,1000
100,4500000256,00020,MAT000128,21111,KG,12.2,EUR,1000
100,4500000256,00030,MAT000292,22852,KG,0.56,EUR,1400
100,4500000257,00010,MAT000185,4353,KG,12.96,EUR,1300
100,4500000257,00020,MAT000321,484,KG,12.32,EUR,1300
100,4500000258,00010,MAT000478,4660,KG,0.71,EUR,1100
100,4500000258,00020,MAT000039,40484,KG,1.81,EUR,1400
100,4500000258,00030,MAT000382,16031,KG,5.03,EUR,1400
100,4500000259,00010,MAT000351,29549,KG,9.39,EUR,1300
100,4500000260,00010,MAT000438,15151,KG,10.37,EUR,1100
100,4500000260,00020,MAT000114,31136,KG,11.98,EUR,1300
100,4500000261,00010,MAT000309,3917,KG,0.72,EUR,1000
100,4500000261,00020,MAT000456,43227,KG,13.35,EUR,1100
100,4500000262,00010,MAT000480,27602,KG,12.92,EUR,1200
100,4500000262,00020,MAT000147,10604,KG,7.91,EUR,1100
100,4500000262,00030,MAT000306,3197,KG,4.62,EUR,1200
100,4500000262,00040,MAT000123,32979,KG,7.15,EUR,1200
100,4500000263,00010,MAT000389,39447,KG,9.76,EUR,1100
100,4500000264,00010,MAT000035,11562,KG,14.4,EUR,1100
100,4500000264,00020,MAT000351,17716,KG,14.02,EUR,1100
100,4500000265,00010,MAT000208,45737,KG,7.33,EUR,1100
100,4500000266,00010,MAT000485,23705,KG,5.79,EUR,1000
100,4500000266,00020,MAT000420,23498,KG,12.89,EUR,1100
100,4500000267,00010,MAT000366,23240,KG,2.16,EUR,1100
100,4500000267,00020,MAT000260,4807,KG,13.56,EUR,1100
100,4500000267,00030,MAT000478,4995,KG,8.84,EUR,1100
100,4500000268,00010,MAT000362,44971,KG,13.88,EUR,1000
100,4500000269,00010,MAT000096,27651,KG,11.32,EUR,1400
100,4500000269,00020,MAT000387,10507,KG,1.87,EUR,1000
100,4500000270,00010,MAT000336,49055,KG,7.57,EUR,1300
100,4500000271,00010,MAT000088,529,KG,9.3,EUR,1000
100,4500000272,00010,MAT000328,4213,KG,1.83,EUR,1000
100,4500000272,00020,MAT000202,44623,KG,5.75,EUR,1400
100,4500000273,00010,MAT000260,37074,KG,12.51,EUR,1200
100,4500000273,00020,MAT000149,39405,KG,1.86,EUR,1300
100,4500000274,00010,MAT000046,31131,KG,8.47,EUR,1300
100,4500000275,00010,MAT000321,15044,KG,11.97,EUR,1200
100,4500000276,00010,MAT000485,48592,KG,11.89,EUR,1100
100,4500000276,00020,MAT000436,7483,KG,14.61,EUR,1000
100,4500000276,00030,MAT000448,42930,KG,12.09,EUR,1000
100,4500000276,00040,MAT000033,35532,KG,7.6,EUR,1400
100,4500000277,00010,MAT000032,8131,KG,11.75,EUR,1000
100,4500000277,00020,MAT000485,26311,KG,11.88,EUR,1000
100,4500000278,00010,MAT000244,18386,KG,2.52,EUR,1000
100,4500000278,00020,MAT000288,2773,KG,5.5,EUR,1000
100,4500000278,00030,MAT000034,28843,KG,11.23,EUR,1400
100,4500000278,00040,MAT000407,1614,KG,8.13,EUR,1000
100,4500000279,00010,MAT000406,10109,KG,13.76,EUR,1300
100,4500000279,00020,MAT000362,33698,KG,12.62,EUR,1400
100,4500000280,00010,MAT000351,39040,KG,2.06,EUR,1100
100,4500000280,00020,MAT000098,33586,KG,5.16,EUR,1100
100,4500000280,00030,MAT000273,25147,KG,13.93,EUR,1200
100,4500000280,00040,MAT000032,24477,KG,2.07,EUR,1200
100,4500000281,00010,MAT000348,28031,KG,1.37,EUR,1300
100,4500000282,00010,MAT000448,10913,KG,11.11,EUR,1200
100,4500000283,00010,MAT000472,12287,KG,1.94,EUR,1100
100,4500000283,00020,MAT000040,11083,KG,14.71,EUR,1300
100,4500000283,00030,MAT000348,49091,KG,8.98,EUR,1000
100,4500000283,00040,MAT000351,5217,KG,12.99,EUR,1000
100,4500000284,00010,MAT000330,26020,KG,2.76,EUR,1300
100,4500000284,00020,MAT000430,34135,KG,14.16,EUR,1000
100,4500000284,00030,MAT000099,6499,KG,5.61,EUR,1200
100,4500000285,00010,MAT000196,48130,KG,7.44,EUR,1000
100,4500000285,00020,MAT000481,22719,KG,2.06,EUR,1300
100,4500000285,00030,MAT000339,28852,KG,11.02,EUR,1000
100,4500000285,00040,MAT000116,25020,KG,3.42,EUR,1000
100,4500000286,00010,MAT000460,46798,KG,4.19,EUR,1000
100,4500000286,00020,MAT000307,43609,KG,11.11,EUR,1200
100,4500000287,00010,MAT000336,46408,KG,2.27,EUR,1000
100,4500000287,00020,MAT000441,25876,KG,13.65,EUR,1400
100,4500000287,00030,MAT000455,46655,KG,14.55,EUR,1100
100,4500000288,00010,MAT000136,32193,KG,13.32,EUR,1400
100,4500000289,00010,MAT000406,48145,KG,8.92,EUR,1000
100,4500000290,00010,MAT000437,23142,KG,13.21,EUR,1200
100,4500000290,00020,MAT000284,32987,KG,5.44,EUR,1400
100,4500000290,00030,MAT000234,11260,KG,14.54,EUR,1300
100,4500000291,00010,MAT000442,32260,KG,14.12,EUR,1100
100,4500000292,00010,MAT000098,16439,KG,8.7,EUR,1300
100,4500000292,00020,MAT000499,8028,KG,9.4,EUR,1200
100,4500000292,00030,MAT000362,34458,KG,2.57,EUR,1200
100,4500000293,00010,MAT000334,1810,KG,2.2,EUR,1200
100,4500000294,00010,MAT000199,47892,KG,1.67,EUR,1200
100,4500000295,00010,MAT000257,34590,KG,11.97,EUR,1000
100,4500000295,00020,MAT000277,12373,KG,6.9,EUR,1000
100,4500000295,00030,MAT000485,40649,KG,4.45,EUR,1000
100,4500000296,00010,MAT000116,31916,KG,9.87,EUR,1400
100,4500000296,00020,MAT000182,25486,KG,12.18,EUR,1400
100,4500000297,00010,MAT000480,9362,KG,3.72,EUR,1000
100,4500000298,00010,MAT000328,12250,KG,5.9,EUR,1200
100,4500000298,00020,MAT000182,34932,KG,2.41,EUR,1100
100,4500000299,00010,MAT000147,17572,KG,6.89,EUR,1300
100,4500000300,00010,MAT000472,3965,KG,2.45,EUR,1000
100,4500000301,00010,MAT000039,32810,KG,9.69,EUR,1200
100,4500000301,00020,MAT000437,37130,KG,11.92,EUR,1000
100,4500000302,00010,MAT000482,36303,KG,14.1,EUR,1000
100,4500000302,00020,MAT000098,3345,KG,13.18,EUR,1000
100,4500000302,00030,MAT000339,43405,KG,4.49,EUR,1300
100,4500000303,00010,MAT000040,48747,KG,7.43,EUR,1400
100,4500000304,00010,MAT000330,2993,KG,12.76,EUR,1100
100,4500000304,00020,MAT000279,21275,KG,10.93,EUR,1400
100,4500000304,00030,MAT000116,43438,KG,8.54,EUR,1200
100,4500000305,00010,MAT000257,4769,KG,1.59,EUR,1100
100,4500000305,00020,MAT000389,1669,KG,10.66,EUR,1200
100,4500000305,00030,MAT000165,19393,KG,13.26,EUR,1000
100,4500000306,00010,MAT000309,15397,KG,3.63,EUR,1100
100,4500000306,00020,MAT000110,48582,KG,7.72,EUR,1400
100,4500000307,00010,MAT000182,24107,KG,8.59,EUR,1300
100,4500000308,00010,MAT000227,6162,KG,5.24,EUR,1100
100,4500000309,00010,MAT000241,25398,KG,3.94,EUR,1100
100,4500000310,00010,MAT000051,45787,KG,14.35,EUR,1100
100,4500000310,00020,MAT000480,40336,KG,9.31,EUR,1400
100,4500000310,00030,MAT000035,2089,KG,9.97,EUR,1000
100,4500000311,00010,MAT000459,6793,KG,4.98,EUR,1200
100,4500000311,00020,MAT000164,7360,KG,5.78,EUR,1100
100,4500000311,00030,MAT000269,17276,KG,13.66,EUR,1000
100,4500000312,00010,MAT000395,2533,KG,6.31,EUR,1000
100,4500000312,00020,MAT000244,5141,KG,11.25,EUR,1100
100,4500000312,00030,MAT000136,37426,KG,12.27,EUR,1300
100,4500000312,00040,MAT000493,23517,KG,3.31,EUR,1400
100,4500000313,00010,MAT000408,21010,KG,9.09,EUR,1100
100,4500000313,00020,MAT000227,22218,KG,1.59,EUR,1000
100,4500000313,00030,MAT000243,13306,KG,6.42,EUR,1000
100,4500000313,00040,MAT000382,18221,KG,12.28,EUR,1000
100,4500000314,00010,MAT000382,29791,KG,4.04,EUR,1400
100,4500000314,00020,MAT000459,19692,KG,2.39,EUR,1000
100,4500000315,00010,MAT000115,42568,KG,4.57,EUR,1300
100,4500000315,00020,MAT000185,30391,KG,13.68,EUR,1200
100,4500000315,00030,MAT000137,11799,KG,14.86,EUR,1300
100,4500000315,00040,MAT000273,36908,KG,14.84,EUR,1300
100,4500000316,00010,MAT000360,12215,KG,11.24,EUR,1000
100,4500000316,00020,MAT000164,41309,KG,10.31,EUR,1000
100,4500000316,00030,MAT000373,44153,KG,9.99,EUR,1300
100,4500000317,00010,MAT000398,4280,KG,7.48,EUR,1300
100,4500000318,00010,MAT000240,40495,KG,1.15,EUR,1000
100,4500000318,00020,MAT000467,9790,KG,13.96,EUR,1100
100,4500000318,00030,MAT000395,4641,KG,5.56,EUR,1400
100,4500000319,00010,MAT000088,35606,KG,2.24,EUR,1100
100,4500000319,00020,MAT000362,8120,KG,8.88,EUR,1000
100,4500000320,00010,MAT000392,21320,KG,14.36,EUR,1100
100,4500000320,00020,MAT000085,31662,KG,7.21,EUR,1400
100,4500000320,00030,MAT000467,39296,KG,9.77,EUR,1200
100,4500000320,00040,MAT000252,2437,KG,7.99,EUR,1100
100,4500000321,00010,MAT000380,6832,KG,14.59,EUR,1200
100,4500000322,00010,MAT000039,37941,KG,2.35,EUR,1400
100,4500000322,00020,MAT000394,23829,KG,6.71,EUR,1000
100,4500000322,00030,MAT000390,7832,KG,14.83,EUR,1400
100,4500000323,00010,MAT000182,23464,KG,14.88,EUR,1000
100,4500000323,00020,MAT000407,42110,KG,5.74,EUR,1300
100,4500000323,00030,MAT000121,23018,KG,12.94,EUR,1400
100,4500000324,00010,MAT000330,9087,KG,3.31,EUR,1000
100,4500000324,00020,MAT000328,32902,KG,4.15,EUR,1200
100,4500000324,00030,MAT000394,29328,KG,7.24,EUR,1400
100,4500000324,00040,MAT000053,39265,KG,8.84,EUR,1300
100,4500000325,00010,MAT000436,37873,KG,4.8,EUR,1300
100,4500000325,00020,MAT000498,12261,KG,13.19,EUR,1100
100,4500000326,00010,MAT000461,20175,KG,3.06,EUR,1200
100,4500000327,00010,MAT000450,8444,KG,1.86,EUR,1300
100,4500000327,00020,MAT000291,9523,KG,4.06,EUR,1000
100,4500000328,00010,MAT000269,29283,KG,8.93,EUR,1100
100,4500000329,00010,MAT000493,21044,KG,2.56,EUR,1000
100,4500000330,00010,MAT000473,31247,KG,0.91,EUR,1300
100,4500000330,00020,MAT000346,33613,KG,12.22,EUR,1200
100,4500000330,00030,MAT000456,30593,KG,7.85,EUR,1400
100,4500000331,00010,MAT000186,17833,KG,7.29,EUR,1200
100,4500000332,00010,MAT000473,44144,KG,4.08,EUR,1100
100,4500000333,00010,MAT000040,22364,KG,1.06,EUR,1400
100,4500000333,00020,MAT000208,29072,KG,4.89,EUR,1000
100,4500000334,00010,MAT000099,5626,KG,5.98,EUR,1200
100,4500000334,00020,MAT000227,42269,KG,1.82,EUR,1300
100,4500000335,00010,MAT000457,38701,KG,6.92,EUR,1000
100,4500000336,00010,MAT000182,30523,KG,5.88,EUR,1400
100,4500000336,00020,MAT000410,25599,KG,14.74,EUR,1100
100,4500000336,00030,MAT000362,13934,KG,3.21,EUR,1300
100,4500000336,00040,MAT000232,31881,KG,2.53,EUR,1100
100,4500000337,00010,MAT000339,11050,KG,10.68,EUR,1400
100,4500000337,00020,MAT000370,15187,KG,7.7,EUR,1400
100,4500000337,00030,MAT000472,33279,KG,5.95,EUR,1300
100,4500000338,00010,MAT000407,5994,KG,1.86,EUR,1100
100,4500000339,00010,MAT000229,35255,KG,5.51,EUR,1100
100,4500000339,00020,MAT000079,42213,KG,3.98,EUR,1000
100,4500000340,00010,MAT000493,24231,KG,8.69,EUR,1200
100,4500000341,00010,MAT000096,15657,KG,12.48,EUR,1100
100,4500000341,00020,MAT000395,6625,KG,6.05,EUR,1400
100,4500000342,00010,MAT000121,19076,KG,5.74,EUR,1000
100,4500000343,00010,MAT000147,38331,KG,9.51,EUR,1000
100,4500000343,00020,MAT000482,17371,KG,14.66,EUR,1200
100,4500000343,00030,MAT000186,14744,KG,12.08,EUR,1400
100,4500000344,00010,MAT000035,15725,KG,8.72,EUR,1100
100,4500000344,00020,MAT000298,17509,KG,6.47,EUR,1400
100,4500000344,00030,MAT000476,26528,KG,5.82,EUR,1100
100,4500000345,00010,MAT000081,9864,KG,14.35,EUR,1100
100,4500000345,00020,MAT000047,32527,KG,1.01,EUR,1400
100,4500000345,00030,MAT000098,26693,KG,6.44,EUR,1200
100,4500000346,00010,MAT000389,7810,KG,11.82,EUR,1300
100,4500000347,00010,MAT000380,45653,KG,5.92,EUR,1400
100,4500000347,00020,MAT000116,29493,KG,1.47,EUR,1000
100,4500000347,00030,MAT000241,46963,KG,0.55,EUR,1300
100,4500000348,00010,MAT000196,6811,KG,9.38,EUR,1300
100,4500000349,00010,MAT000182,19722,KG,13.98,EUR,1200
100,4500000350,00010,MAT000033,3365,KG,9.08,EUR,1100
100,4500000351,00010,MAT000232,8911,KG,3.46,EUR,1300
100,4500000351,00020,MAT000309,26898,KG,2.05,EUR,1300
100,4500000352,00010,MAT000037,47512,KG,5.48,EUR,1000
100,4500000353,00010,MAT000380,34760,KG,6.1,EUR,1300
100,4500000353,00020,MAT000405,36347,KG,2.84,EUR,1100
100,4500000354,00010,MAT000223,42080,KG,3.37,EUR,1400
100,4500000354,00020,MAT000079,38942,KG,13.77,EUR,1200
100,4500000354,00030,MAT000398,25145,KG,1.29,EUR,1400
100,4500000354,00040,MAT000384,43455,KG,14.0,EUR,1000
100,4500000355,00010,MAT000394,21896,KG,6.19,EUR,1100
100,4500000356,00010,MAT000244,6408,KG,3.23,EUR,1200
100,4500000357,00010,MAT000296,8368,KG,8.24,EUR,1300
100,4500000357,00020,MAT000296,25786,KG,1.31,EUR,1300
100,4500000357,00030,MAT000424,35214,KG,11.51,EUR,1100
100,4500000358,00010,MAT000044,20866,KG,7.89,EUR,1200
100,4500000359,00010,MAT000098,30175,KG,0.67,EUR,1300
100,4500000359,00020,MAT000234,47346,KG,13.0,EUR,1100
100,4500000360,00010,MAT000050,42368,KG,1.22,EUR,1400
100,4500000360,00020,MAT000482,10763,KG,8.46,EUR,1100
100,4500000360,00030,MAT000424,11329,KG,1.59,EUR,1100
100,4500000361,00010,MAT000384,42429,KG,13.39,EUR,1000
100,4500000361,00020,MAT000481,29986,KG,10.74,EUR,1400
100,4500000361,00030,MAT000437,20156,KG,7.12,EUR,1000
100,4500000362,00010,MAT000227,20344,KG,14.96,EUR,1000
100,4500000362,00020,MAT000489,3209,KG,9.09,EUR,1300
100,4500000363,00010,MAT000348,16054,KG,13.01,EUR,1400
100,4500000364,00010,MAT000223,43410,KG,3.25,EUR,1200
100,4500000364,00020,MAT000295,43908,KG,8.43,EUR,1200
100,4500000364,00030,MAT000334,33593,KG,10.23,EUR,1000
100,4500000364,00040,MAT000314,49532,KG,10.1,EUR,1400
100,4500000365,00010,MAT000456,4031,KG,11.0,EUR,1300
100,4500000365,00020,MAT000240,48684,KG,11.74,EUR,1400
100,4500000366,00010,MAT000044,762,KG,1.89,EUR,1300
100,4500000366,00020,MAT000088,15088,KG,8.98,EUR,1300
100,4500000367,00010,MAT000032,17779,KG,11.04,EUR,1200
100,4500000367,00020,MAT000493,41004,KG,10.13,EUR,1100
100,4500000368,00010,MAT000395,48112,KG,1.69,EUR,1300
100,4500000369,00010,MAT000079,30245,KG,2.23,EUR,1400
100,4500000370,00010,MAT000043,21351,KG,4.98,EUR,1400
100,4500000370,00020,MAT000286,41589,KG,11.49,EUR,1200
100,4500000371,00010,MAT000288,8310,KG,1.43,EUR,1400
100,4500000371,00020,MAT000243,17383,KG,5.53,EUR,1100
100,4500000371,00030,MAT000164,33818,KG,8.18,EUR,1100
100,4500000371,00040,MAT000452,4745,KG,3.63,EUR,1400
100,4500000372,00010,MAT000493,37419,KG,12.98,EUR,1000
100,4500000372,00020,MAT000436,42674,KG,11.93,EUR,1400
100,4500000372,00030,MAT000473,17578,KG,11.26,EUR,1400
100,4500000373,00010,MAT000309,35932,KG,12.17,EUR,1400
100,4500000373,00020,MAT000229,7088,KG,11.71,EUR,1300
100,4500000374,00010,MAT000196,25233,KG,5.45,EUR,1000
100,4500000374,00020,MAT000480,40490,KG,13.76,EUR,1000
100,4500000374,00030,MAT000348,48478,KG,2.05,EUR,1200
100,4500000375,00010,MAT000348,4544,KG,7.03,EUR,1100
100,4500000375,00020,MAT000096,18509,KG,11.77,EUR,1100
100,4500000375,00030,MAT000437,19252,KG,4.53,EUR,1000
100,4500000376,00010,MAT000424,9030,KG,5.74,EUR,1400
100,4500000377,00010,MAT000123,13958,KG,8.22,EUR,1400
100,4500000377,00020,MAT000033,23783,KG,14.16,EUR,1400
100,4500000378,00010,MAT000481,43067,KG,6.56,EUR,1300
100,4500000379,00010,MAT000036,1966,KG,7.42,EUR,1000
100,4500000379,00020,MAT000149,20280,KG,13.95,EUR,1400
100,4500000379,00030,MAT000207,41717,KG,7.33,EUR,1200
100,4500000380,00010,MAT000456,26875,KG,14.4,EUR,1100
100,4500000380,00020,MAT000292,39892,KG,11.29,EUR,1200
100,4500000381,00010,MAT000392,34560,KG,3.87,EUR,1300
100,4500000381,00020,MAT000047,23217,KG,5.9,EUR,1400
100,4500000381,00030,MAT000204,32608,KG,2.78,EUR,1200
100,4500000382,00010,MAT000482,47573,KG,10.48,EUR,1300
100,4500000382,00020,MAT000480,23913,KG,13.6,EUR,1400
100,4500000383,00010,MAT000185,5781,KG,0.55,EUR,1300
100,4500000383,00020,MAT000049,1472,KG,10.88,EUR,1300
100,4500000384,00010,MAT000437,39071,KG,1.06,EUR,1300
100,4500000384,00020,MAT000273,48184,KG,14.66,EUR,1200
100,4500000385,00010,MAT000097,19757,KG,8.04,EUR,1100
100,4500000386,00010,MAT000457,2201,KG,2.49,EUR,1400
