MANDT,RLDNR,BUKRS,GJAHR,BELNR,DOCLN,RACCT,KOSTL,HSL,RHCUR,BUDAT
100,0L,2000,2024,0010000347,000003,100047,0000005700,9044.94,EUR,20230502
100,0L,1000,2023,0010000348,000004,100048,0000005800,9736.61,EUR,20221111
100,0L,2000,2024,0010000349,000005,100049,0000005900,3448.95,EUR,20220619
100,0L,1000,2023,0010000350,000001,100050,0000001000,584.84,EUR,20241225
100,0L,2000,2024,0010000351,000002,100051,0000001100,2554.67,EUR,20241021
100,0L,1000,2023,0010000352,000003,100052,0000001200,566.93,EUR,20220323
100,0L,2000,2024,0010000353,000004,100053,0000001300,124.18,EUR,20220430
100,0L,1000,2023,0010000354,000005,100054,0000001400,6368.62,EUR,20221214
100,0L,2000,2024,0010000355,000001,100055,0000001500,8694.46,EUR,20230115
100,0L,1000,2023,0010000356,000002,100056,0000001600,9285.63,EUR,20240113
100,0L,2000,2024,0010000357,000003,100057,0000001700,1301.15,EUR,20231113
100,0L,1000,2023,0010000358,000004,100058,0000001800,1202.71,EUR,20240308
100,0L,2000,2024,0010000359,000005,100059,0000001900,5433.07,EUR,20220424
100,0L,1000,2023,0010000360,000001,100060,0000002000,7150.21,EUR,20241003
100,0L,2000,2024,0010000361,000002,100061,0000002100,7921.02,EUR,20220911
100,0L,1000,2023,0010000362,000003,100062,0000002200,3789.02,EUR,20220721
100,0L,2000,2024,0010000363,000004,100063,0000002300,3437.21,EUR,20220402
100,0L,1000,2023,0010000364,000005,100064,0000002400,5439.34,EUR,20230926
100,0L,2000,2024,0010000365,000001,100065,0000002500,3404.65,EUR,20240117
100,0L,1000,2023,0010000366,000002,100066,0000002600,2120.97,EUR,20240915
100,0L,2000,2024,0010000367,000003,100067,0000002700,2332.48,EUR,20230829
100,0L,1000,2023,0010000368,000004,100068,0000002800,9043.71,EUR,20230113
100,0L,2000,2024,0010000369,000005,100069,0000002900,2636.71,EUR,20220811
100,0L,1000,2023,0010000370,000001,100070,0000003000,8127.68,EUR,20220420
100,0L,2000,2024,0010000371,000002,100071,0000003100,7077.82,EUR,20240110
100,0L,1000,2023,0010000372,000003,100072,0000003200,3688.24,EUR,20230816
100,0L,2000,2024,0010000373,000004,100073,0000003300,5100.31,EUR,20220721
100,0L,1000,2023,0010000374,000005,100074,0000003400,321.22,EUR,20220506
100,0L,2000,2024,0010000375,000001,100075,0000003500,4110.1,EUR,20230921
100,0L,1000,2023,0010000376,000002,100076,0000003600,7518.99,EUR,20240619
100,0L,2000,2024,0010000377,000003,100077,0000003700,5428.38,EUR,20241121
100,0L,1000,2023,0010000378,000004,100078,0000003800,6502.53,EUR,20230322
100,0L,2000,2024,0010000379,000005,100079,0000003900,4813.8,EUR,20240606
100,0L,1000,2023,0010000380,000001,100080,0000004000,5463.98,EUR,20240518
100,0L,2000,2024,0010000381,000002,100081,0000004100,3482.19,EUR,20241214
100,0L,1000,2023,0010000382,000003,100082,0000004200,8217.47,EUR,20220818
100,0L,2000,2024,0010000383,000004,100083,0000004300,5337.71,EUR,20231022
100,0L,1000,2023,0010000384,000005,100084,0000004400,9529.58,EUR,20240705
100,0L,2000,2024,0010000385,000001,100085,0000004500,5491.64,EUR,20230509
100,0L,1000,2023,0010000386,000002,100086,0000004600,7425.67,EUR,20221028
100,0L,2000,2024,0010000387,000003,100087,0000004700,5632.51,EUR,20221124
100,0L,1000,2023,0010000388,000004,100088,0000004800,9456.08,EUR,20240217
100,0L,2000,2024,0010000389,000005,100089,0000004900,6596.02,EUR,20241015
100,0L,1000,2023,0010000390,000001,100090,0000005000,4360.69,EUR,20241219
100,0L,2000,2024,0010000391,000002,100091,0000005100,8641.5,EUR,20240402
100,0L,1000,2023,0010000392,000003,100092,0000005200,6188.42,EUR,20240429
100,0L,2000,2024,0010000393,000004,100093,0000005300,5629.14,EUR,20230811
100,0L,1000,2023,0010000394,000005,100094,0000005400,5834.44,EUR,20220330
100,0L,2000,2024,0010000395,000001,100095,0000005500,7370.11,EUR,20240610
100,0L,1000,2023,0010000396,000002,100096,0000005600,5867.88,EUR,20230805
100,0L,2000,2024,0010000397,000003,100097,0000005700,3199.53,EUR,20240624
100,0L,1000,2023,0010000398,000004,100098,0000005800,5940.75,EUR,20220613
100,0L,2000,2024,0010000399,000005,100099,0000005900,6717.33,EUR,20240325
100,0L,1000,2023,0010000400,000001,100000,0000001000,2541.34,EUR,20221012
100,0L,2000,2024,0010000401,000002,100001,0000001100,2836.83,EUR,20220314
100,0L,1000,2023,0010000402,000003,100002,0000001200,2969.67,EUR,20230502
100,0L,2000,2024,0010000403,000004,100003,0000001300,7392.11,EUR,20220808
100,0L,1000,2023,0010000404,000005,100004,0000001400,303.45,EUR,20240726
100,0L,2000,2024,0010000405,000001,100005,0000001500,3324.19,EUR,20220819
100,0L,1000,2023,0010000406,000002,100006,0000001600,7748.82,EUR,20230627
100,0L,2000,2024,0010000407,000003,100007,0000001700,1007.97,EUR,20231020
100,0L,1000,2023,0010000408,000004,100008,0000001800,1394.9,EUR,20230420
100,0L,2000,2024,0010000409,000005,100009,0000001900,478.49,EUR,20231027
100,0L,1000,2023,0010000410,000001,100010,0000002000,4778.93,EUR,20230924
100,0L,2000,2024,0010000411,000002,100011,0000002100,9072.93,EUR,20230821
100,0L,1000,2023,0010000412,000003,100012,0000002200,4771.06,EUR,20240915
100,0L,2000,2024,0010000413,000004,100013,0000002300,3994.72,EUR,20220216
100,0L,1000,2023,0010000414,000005,100014,0000002400,1260.04,EUR,20230220
100,0L,2000,2024,0010000415,000001,100015,0000002500,2275.8,EUR,20230305
100,0L,1000,2023,0010000416,000002,100016,0000002600,202.18,EUR,20230721
100,0L,2000,2024,0010000417,000003,100017,0000002700,3133.25,EUR,20240520
100,0L,1000,2023,0010000418,000004,100018,0000002800,9077.89,EUR,20241225
100,0L,2000,2024,0010000419,000005,100019,0000002900,728.78,EUR,20220918
100,0L,1000,2023,0010000420,000001,100020,0000003000,9867.79,EUR,20240304
100,0L,2000,2024,0010000421,000002,100021,0000003100,4909.26,EUR,20240330
100,0L,1000,2023,0010000422,000003,100022,0000003200,5599.55,EUR,20240602
100,0L,2000,2024,0010000423,000004,100023,0000003300,5819.17,EUR,20240212
100,0L,1000,2023,0010000424,000005,100024,0000003400,3812.45,EUR,20240930
100,0L,2000,2024,0010000425,000001,100025,0000003500,164.54,EUR,20240223
100,0L,1000,2023,0010000426,000002,100026,0000003600,9119.61,EUR,20221016
100,0L,2000,2024,0010000427,000003,100027,0000003700,880.9,EUR,20220513
100,0L,1000,2023,0010000428,000004,100028,0000003800,3458.23,EUR,20220820
100,0L,2000,2024,0010000429,000005,100029,0000003900,9732.74,EUR,20230203
100,0L,1000,2023,0010000430,000001,100030,0000004000,8010.3,EUR,20230209
100,0L,2000,2024,0010000431,000002,100031,0000004100,3802.39,EUR,20221109
100,0L,1000,2023,0010000432,000003,100032,0000004200,3710.25,EUR,20220831
100,0L,2000,2024,0010000433,000004,100033,0000004300,3073.66,EUR,20240905
100,0L,1000,2023,0010000434,000005,100034,0000004400,7854.58,EUR,20240720
100,0L,2000,2024,0010000435,000001,100035,0000004500,1310.67,EUR,20240630
100,0L,1000,2023,0010000436,000002,100036,0000004600,3274.2,EUR,20230818
100,0L,2000,2024,0010000437,000003,100037,0000004700,5611.02,EUR,20230216
100,0L,1000,2023,0010000438,000004,100038,0000004800,679.67,EUR,20240319
100,0L,2000,2024,0010000439,000005,100039,0000004900,1015.82,EUR,20231126
100,0L,1000,2023,0010000440,000001,100040,0000005000,9417.29,EUR,20230818
100,0L,2000,2024,0010000441,000002,100041,0000005100,2011.63,EUR,20230528
100,0L,1000,2023,0010000442,000003,100042,0000005200,4073.71,EUR,20240313
100,0L,2000,2024,0010000443,000004,100043,0000005300,8475.0,EUR,20220917
100,0L,1000,2023,0010000444,000005,100044,0000005400,7390.42,EUR,20221013
100,0L,2000,2024,0010000445,000001,100045,0000005500,8611.42,EUR,20221128
100,0L,1000,2023,0010000446,000002,100046,0000005600,8079.51,EUR,20230729
100,0L,2000,2024,0010000447,000003,100047,0000005700,1523.33,EUR,20220518
100,0L,1000,2023,0010000448,000004,100048,0000005800,2909.78,EUR,20230529
100,0L,2000,2024,0010000449,000005,100049,0000005900,7956.02,EUR,20240425
100,0L,1000,2023,0010000450,000001,100050,0000001000,816.78,EUR,20220716
100,0L,2000,2024,0010000451,000002,100051,0000001100,5967.49,EUR,20230930
100,0L,1000,2023,0010000452,000003,100052,0000001200,2962.02,EUR,20221213
100,0L,2000,2024,0010000453,000004,100053,0000001300,234.66,EUR,20220324
100,0L,1000,2023,0010000454,000005,100054,0000001400,7568.67,EUR,20220215
100,0L,2000,2024,0010000455,000001,100055,0000001500,5704.13,EUR,20230421
100,0L,1000,2023,0010000456,000002,100056,0000001600,701.78,EUR,20220621
100,0L,2000,2024,0010000457,000003,100057,0000001700,1420.43,EUR,20230402
100,0L,1000,2023,0010000458,000004,100058,0000001800,3333.27,EUR,20230423
100,0L,2000,2024,0010000459,000005,100059,0000001900,6376.82,EUR,20230116
100,0L,1000,2023,0010000460,000001,100060,0000002000,7665.84,EUR,20241130
100,0L,2000,2024,0010000461,000002,100061,0000002100,9933.77,EUR,20230109
100,0L,1000,2023,0010000462,000003,100062,0000002200,526.26,EUR,20230609
100,0L,2000,2024,0010000463,000004,100063,0000002300,6567.43,EUR,20220411
100,0L,1000,2023,0010000464,000005,100064,0000002400,4623.66,EUR,20221023
100,0L,2000,2024,0010000465,000001,100065,0000002500,7478.38,EUR,20230510
100,0L,1000,2023,0010000466,000002,100066,0000002600,3983.12,EUR,20230918
100,0L,2000,2024,0010000467,000003,100067,0000002700,4713.86,EUR,20240328
100,0L,1000,2023,0010000468,000004,100068,0000002800,7990.07,EUR,20240707
100,0L,2000,2024,0010000469,000005,100069,0000002900,4881.41,EUR,20231003
100,0L,1000,2023,0010000470,000001,100070,0000003000,1286.61,EUR,20220207
100,0L,2000,2024,0010000471,000002,100071,0000003100,1410.52,EUR,20230916
100,0L,1000,2023,0010000472,000003,100072,0000003200,3345.42,EUR,20241231
100,0L,2000,2024,0010000473,000004,100073,0000003300,1353.67,EUR,20220523
100,0L,1000,2023,0010000474,000005,100074,0000003400,9572.41,EUR,20240730
100,0L,2000,2024,0010000475,000001,100075,0000003500,2022.42,EUR,20221231
100,0L,1000,2023,0010000476,000002,100076,0000003600,7680.28,EUR,20240912
100,0L,2000,2024,0010000477,000003,100077,0000003700,9172.42,EUR,20230910
100,0L,1000,2023,0010000478,000004,100078,0000003800,6801.96,EUR,20240531
100,0L,2000,2024,0010000479,000005,100079,0000003900,3104.29,EUR,20220503
100,0L,1000,2023,0010000480,000001,100080,0000004000,3577.18,EUR,20241007
100,0L,2000,2024,0010000481,000002,100081,0000004100,2095.86,EUR,20240710
100,0L,1000,2023,0010000482,000003,100082,0000004200,5297.41,EUR,20231211
100,0L,2000,2024,0010000483,000004,100083,0000004300,9366.36,EUR,20230914
100,0L,1000,2023,0010000484,000005,100084,0000004400,7553.97,EUR,20241013
100,0L,2000,2024,0010000485,000001,100085,0000004500,2018.01,EUR,20221223
100,0L,1000,2023,0010000486,000002,100086,0000004600,6268.43,EUR,20221219
100,0L,2000,2024,0010000487,000003,100087,0000004700,1212.55,EUR,20220808
100,0L,1000,2023,0010000488,000004,100088,0000004800,4499.28,EUR,20230914
100,0L,2000,2024,0010000489,000005,100089,0000004900,9022.44,EUR,20241013
100,0L,1000,2023,0010000490,000001,100090,0000005000,3503.81,EUR,20220528
100,0L,2000,2024,0010000491,000002,100091,0000005100,4338.21,EUR,20240806
100,0L,1000,2023,0010000492,000003,100092,0000005200,9275.29,EUR,20221204
100,0L,2000,2024,0010000493,000004,100093,0000005300,6423.74,EUR,20240129
100,0L,1000,2023,0010000494,000005,100094,0000005400,1292.24,EUR,20240920
100,0L,2000,2024,0010000495,000001,100095,0000005500,9092.93,EUR,20221202
100,0L,1000,2023,0010000496,000002,100096,0000005600,6516.68,EUR,20240123
100,0L,2000,2024,0010000497,000003,100097,0000005700,230.11,EUR,20241125
100,0L,1000,2023,0010000498,000004,100098,0000005800,913.47,EUR,20240309
100,0L,2000,2024,0010000499,000005,100099,0000005900,3312.24,EUR,20231230
100,0L,1000,2023,0010000500,000001,100000,0000001000,1271.15,EUR,20220605
100,0L,2000,2024,0010000501,000002,100001,0000001100,9428.43,EUR,20241015
100,0L,1000,2023,0010000502,000003,100002,0000001200,4555.11,EUR,20241215
100,0L,2000,2024,0010000503,000004,100003,0000001300,3612.09,EUR,20231118
100,0L,1000,2023,0010000504,000005,100004,0000001400,6992.25,EUR,20220318
100,0L,2000,2024,0010000505,000001,100005,0000001500,5816.86,EUR,20241121
100,0L,1000,2023,0010000506,000002,100006,0000001600,3355.23,EUR,20230529
100,0L,2000,2024,0010000507,000003,100007,0000001700,2690.93,EUR,20240902
100,0L,1000,2023,0010000508,000004,100008,0000001800,3463.78,EUR,20220214
100,0L,2000,2024,0010000509,000005,100009,0000001900,5185.75,EUR,20220704
100,0L,1000,2023,0010000510,000001,100010,0000002000,3852.67,EUR,20240713
100,0L,2000,2024,0010000511,000002,100011,0000002100,1802.26,EUR,20240728
100,0L,1000,2023,0010000512,000003,100012,0000002200,4325.05,EUR,20241006
100,0L,2000,2024,0010000513,000004,100013,0000002300,4221.62,EUR,20220920
100,0L,1000,2023,0010000514,000005,100014,0000002400,8518.88,EUR,20240904
100,0L,2000,2024,0010000515,000001,100015,0000002500,8632.28,EUR,20220102
100,0L,1000,2023,0010000516,000002,100016,0000002600,9277.09,EUR,20230523
100,0L,2000,2024,0010000517,000003,100017,0000002700,997.62,EUR,20230327
100,0L,1000,2023,0010000518,000004,100018,0000002800,902.3,EUR,20220609
100,0L,2000,2024,0010000519,000005,100019,0000002900,5075.37,EUR,20220121
100,0L,1000,2023,0010000520,000001,100020,0000003000,7888.86,EUR,20240828
100,0L,2000,2024,0010000521,000002,100021,0000003100,8259.5,EUR,20220424
100,0L,1000,2023,0010000522,000003,100022,0000003200,6769.62,EUR,20241004
100,0L,2000,2024,0010000523,000004,100023,0000003300,1648.7,EUR,20231215
100,0L,1000,2023,0010000524,000005,100024,0000003400,8604.0,EUR,20240914
100,0L,2000,2024,0010000525,000001,100025,0000003500,8272.18,EUR,20230309
100,0L,1000,2023,0010000526,000002,100026,0000003600,7983.65,EUR,20231205
100,0L,2000,2024,0010000527,000003,100027,0000003700,9684.53,EUR,20220703
100,0L,1000,2023,0010000528,000004,100028,0000003800,4752.95,EUR,20240509
100,0L,2000,2024,0010000529,000005,100029,0000003900,8154.33,EUR,20231221
100,0L,1000,2023,0010000530,000001,100030,0000004000,5389.27,EUR,20240610
100,0L,2000,2024,0010000531,000002,100031,0000004100,8402.73,EUR,20240726
100,0L,1000,2023,0010000532,000003,100032,0000004200,9067.69,EUR,20220227
100,0L,2000,2024,0010000533,000004,100033,0000004300,8579.38,EUR,20230729
100,0L,1000,2023,0010000534,000005,100034,0000004400,9994.63,EUR,20220629
100,0L,2000,2024,0010000535,000001,100035,0000004500,563.46,EUR,20220117
100,0L,1000,2023,0010000536,000002,100036,0000004600,6668.16,EUR,20241229
100,0L,2000,2024,0010000537,000003,100037,0000004700,1926.46,EUR,20240320
100,0L,1000,2023,0010000538,000004,100038,0000004800,2308.58,EUR,20230901
100,0L,2000,2024,0010000539,000005,100039,0000004900,1649.87,EUR,20221214
100,0L,1000,2023,0010000540,000001,100040,0000005000,5721.96,EUR,20230410
100,0L,2000,2024,0010000541,000002,100041,0000005100,961.63,EUR,20230731
100,0L,1000,2023,0010000542,000003,100042,0000005200,659.32,EUR,20240608
100,0L,2000,2024,0010000543,000004,100043,0000005300,1915.75,EUR,20240502
100,0L,1000,2023,0010000544,000005,100044,0000005400,3927.55,EUR,20220403
100,0L,2000,2024,0010000545,000001,100045,0000005500,9499.03,EUR,20240314
100,0L,1000,2023,0010000546,000002,100046,0000005600,8077.52,EUR,20231203
100,0L,2000,2024,0010000547,000003,100047,0000005700,1860.11,EUR,20240225
100,0L,1000,2023,0010000548,000004,100048,0000005800,5696.55,EUR,20220904
100,0L,2000,2024,0010000549,000005,100049,0000005900,2576.65,EUR,20231130
100,0L,1000,2023,0010000550,000001,100050,0000001000,6376.84,EUR,20220929
100,0L,2000,2024,0010000551,000002,100051,0000001100,4025.91,EUR,20231118
100,0L,1000,2023,0010000552,000003,100052,0000001200,4256.83,EUR,20230206
100,0L,2000,2024,0010000553,000004,100053,0000001300,9006.66,EUR,20241127
100,0L,1000,2023,0010000554,000005,100054,0000001400,7382.41,EUR,20240422
100,0L,2000,2024,0010000555,000001,100055,0000001500,8930.68,EUR,20221116
100,0L,1000,2023,0010000556,000002,100056,0000001600,107.49,EUR,20240512
100,0L,2000,2024,0010000557,000003,100057,0000001700,3962.95,EUR,20221108
100,0L,1000,2023,0010000558,000004,100058,0000001800,2018.93,EUR,20230430
100,0L,2000,2024,0010000559,000005,100059,0000001900,4181.9,EUR,20231116
100,0L,1000,2023,0010000560,000001,100060,0000002000,5791.62,EUR,20221110
100,0L,2000,2024,0010000561,000002,100061,0000002100,7776.21,EUR,20240619
100,0L,1000,2023,0010000562,000003,100062,0000002200,1006.59,EUR,20230305
100,0L,2000,2024,0010000563,000004,100063,0000002300,2830.15,EUR,20231024
100,0L,1000,2023,0010000564,000005,100064,0000002400,4844.28,EUR,20240430
100,0L,2000,2024,0010000565,000001,100065,0000002500,7708.35,EUR,20230506
100,0L,1000,2023,0010000566,000002,100066,0000002600,6602.01,EUR,20240317
100,0L,2000,2024,0010000567,000003,100067,0000002700,290.01,EUR,20240105
100,0L,1000,2023,0010000568,000004,100068,0000002800,9946.48,EUR,20241203
100,0L,2000,2024,0010000569,000005,100069,0000002900,2284.89,EUR,20240309
100,0L,1000,2023,0010000570,000001,100070,0000003000,9557.88,EUR,20240806
100,0L,2000,2024,0010000571,000002,100071,0000003100,8322.22,EUR,20240131
100,0L,1000,2023,0010000572,000003,100072,0000003200,8062.17,EUR,20241217
100,0L,2000,2024,0010000573,000004,100073,0000003300,3632.22,EUR,20230514
100,0L,1000,2023,0010000574,000005,100074,0000003400,8477.88,EUR,20230815
100,0L,2000,2024,0010000575,000001,100075,0000003500,117.97,EUR,20240621
100,0L,1000,2023,0010000576,000002,100076,0000003600,5833.51,EUR,20230727
100,0L,2000,2024,0010000577,000003,100077,0000003700,6693.17,EUR,20221031
100,0L,1000,2023,0010000578,000004,100078,0000003800,7210.03,EUR,20230905
100,0L,2000,2024,0010000579,000005,100079,0000003900,7084.61,EUR,20240911
100,0L,1000,2023,0010000580,000001,100080,0000004000,165.65,EUR,20221205
100,0L,2000,2024,0010000581,000002,100081,0000004100,6344.64,EUR,20221015
100,0L,1000,2023,0010000582,000003,100082,0000004200,4065.86,EUR,20240414
100,0L,2000,2024,0010000583,000004,100083,0000004300,8930.98,EUR,20240915
100,0L,1000,2023,0010000584,000005,100084,0000004400,2274.06,EUR,20230608
100,0L,2000,2024,0010000585,000001,100085,0000004500,7990.27,EUR,20241027
100,0L,1000,2023,0010000586,000002,100086,0000004600,6826.69,EUR,20220925
100,0L,2000,2024,0010000587,000003,100087,0000004700,4500.34,EUR,20220814
100,0L,1000,2023,0010000588,000004,100088,0000004800,6875.9,EUR,20230402
100,0L,2000,2024,0010000589,000005,100089,0000004900,7973.09,EUR,20220321
100,0L,1000,2023,0010000590,000001,100090,0000005000,3606.53,EUR,20240404
100,0L,2000,2024,0010000591,000002,100091,0000005100,7317.72,EUR,20220823
100,0L,1000,2023,0010000592,000003,100092,0000005200,6050.95,EUR,20230901
100,0L,2000,2024,0010000593,000004,100093,0000005300,1269.48,EUR,20220602
100,0L,1000,2023,0010000594,000005,100094,0000005400,8923.84,EUR,20220920
100,0L,2000,2024,0010000595,000001,100095,0000005500,7514.17,EUR,20221003
100,0L,1000,2023,0010000596,000002,100096,0000005600,2695.86,EUR,20230321
100,0L,2000,2024,0010000597,000003,100097,0000005700,4838.9,EUR,20231019
100,0L,1000,2023,0010000598,000004,100098,0000005800,340.79,EUR,20240920
100,0L,2000,2024,0010000599,000005,100099,0000005900,1436.67,EUR,20240506
100,0L,1000,2023,0010000600,000001,100000,0000001000,1013.44,EUR,20240617
