MANDT,BESSION,GJAHR,BUZEI,EBELN,EBELP,MATNR,WERKS,MENGE,MEINS,WRBTR
100,0070000331,2024,001,0045000331,00010,000000000000100802,0002,825.384,KG,34386.81
100,0070000332,2023,001,0045000332,00010,000000000000100862,0003,362.697,KG,4314.64
100,0070000333,2024,001,0045000333,00010,000000000000100841,0004,183.426,KG,1230.99
100,0070000334,2023,001,0045000334,00010,000000000000100582,0005,859.566,KG,42489.29
100,0070000335,2024,001,0045000335,00010,000000000000100608,0006,829.836,KG,28329.37
100,0070000336,2023,001,0045000336,00010,000000000000100965,0007,220.344,KG,2600.03
100,0070000337,2024,001,0045000337,00010,000000000000100670,0008,329.149,KG,10230.85
100,0070000338,2023,001,0045000338,00010,000000000000100544,0009,121.006,KG,5195.22
100,0070000339,2024,001,0045000339,00010,000000000000100766,0010,780.123,KG,6496.55
100,0070000340,2023,001,0045000340,00010,000000000000100910,0001,945.745,KG,41679.37
100,0070000341,2024,001,0045000341,00010,000000000000100752,0002,49.945,KG,399.84
100,0070000342,2023,001,0045000342,00010,000000000000100507,0003,724.163,KG,15918.95
100,0070000343,2024,001,0045000343,00010,000000000000100637,0004,691.609,KG,13252.25
100,0070000344,2023,001,0045000344,00010,000000000000100619,0005,735.661,KG,29850.91
100,0070000345,2024,001,0045000345,00010,000000000000100635,0006,307.341,KG,5794.33
100,0070000346,2023,001,0045000346,00010,000000000000100534,0007,958.863,KG,5627.58
100,0070000347,2024,001,0045000347,00010,000000000000100529,0008,413.88,KG,14667.72
100,0070000348,2023,001,0045000348,00010,000000000000100867,0009,751.121,KG,17134.74
100,0070000349,2024,001,0045000349,00010,000000000000100919,0010,993.118,KG,6127.05
100,0070000350,2023,001,0045000350,00010,000000000000100669,0001,186.437,KG,8710.6
100,0070000351,2024,001,0045000351,00010,000000000000100849,0002,108.639,KG,4687.18
100,0070000352,2023,001,0045000352,00010,000000000000100999,0003,444.409,KG,5079.8
100,0070000353,2024,001,0045000353,00010,000000000000100740,0004,435.728,KG,12410.16
100,0070000354,2023,001,0045000354,00010,000000000000100580,0005,343.022,KG,14838.48
100,0070000355,2024,001,0045000355,00010,000000000000100777,0006,140.507,KG,924.1
100,0070000356,2023,001,0045000356,00010,000000000000100943,0007,573.321,KG,6420.73
100,0070000357,2024,001,0045000357,00010,000000000000100831,0008,329.363,KG,6616.17
100,0070000358,2023,001,0045000358,00010,000000000000100579,0009,410.461,KG,17834.77
100,0070000359,2024,001,0045000359,00010,000000000000100592,0010,310.158,KG,8074.33
100,0070000360,2023,001,0045000360,00010,000000000000100695,0001,261.26,KG,2565.8
100,0070000361,2024,001,0045000361,00010,000000000000100864,0002,645.812,KG,25175.19
100,0070000362,2023,001,0045000362,00010,000000000000100634,0003,942.034,KG,16563.41
100,0070000363,2024,001,0045000363,00010,000000000000100808,0004,911.265,KG,11482.57
100,0070000364,2023,001,0045000364,00010,000000000000100983,0005,936.02,KG,32740.96
100,0070000365,2024,001,0045000365,00010,000000000000100993,0006,919.115,KG,15464.74
100,0070000366,2023,001,0045000366,00010,000000000000100688,0007,759.421,KG,32994.54
100,0070000367,2024,001,0045000367,00010,000000000000100862,0008,852.999,KG,40840.27
100,0070000368,2023,001,0045000368,00010,000000000000100847,0009,508.293,KG,3661.26
100,0070000369,2024,001,0045000369,00010,000000000000100874,0010,867.475,KG,22467.85
100,0070000370,2023,001,0045000370,00010,000000000000100657,0001,403.908,KG,18554.54
100,0070000371,2024,001,0045000371,00010,000000000000100545,0002,816.078,KG,34592.55
100,0070000372,2023,001,0045000372,00010,000000000000100681,0003,120.545,KG,3012.13
100,0070000373,2024,001,0045000373,00010,000000000000100891,0004,607.026,KG,10358.04
100,0070000374,2023,001,0045000374,00010,000000000000100850,0005,393.992,KG,5482.32
100,0070000375,2024,001,0045000375,00010,000000000000100805,0006,665.986,KG,17829.81
100,0070000376,2023,001,0045000376,00010,000000000000100894,0007,378.918,KG,6672.89
100,0070000377,2024,001,0045000377,00010,000000000000100899,0008,323.625,KG,7530.06
100,0070000378,2023,001,0045000378,00010,000000000000100811,0009,318.241,KG,2577.57
100,0070000379,2024,001,0045000379,00010,000000000000100681,0010,81.185,KG,2093.98
100,0070000380,2023,001,0045000380,00010,000000000000100883,0001,903.56,KG,4217.71
100,0070000381,2024,001,0045000381,00010,000000000000100519,0002,873.474,KG,34118.66
100,0070000382,2023,001,0045000382,00010,000000000000100503,0003,531.006,KG,5672.24
100,0070000383,2024,001,0045000383,00010,000000000000100611,0004,683.117,KG,33790.7
100,0070000384,2023,001,0045000384,00010,000000000000100663,0005,626.496,KG,4328.89
100,0070000385,2024,001,0045000385,00010,000000000000100702,0006,135.749,KG,2038.07
100,0070000386,2023,001,0045000386,00010,000000000000100766,0007,990.188,KG,8470.49
100,0070000387,2024,001,0045000387,00010,000000000000100789,0008,626.028,KG,12367.35
100,0070000388,2023,001,0045000388,00010,000000000000100749,0009,456.993,KG,19424.95
100,0070000389,2024,001,0045000389,00010,000000000000100664,0010,571.527,KG,3234.81
100,0070000390,2023,001,0045000390,00010,000000000000100957,0001,50.63,KG,249.95
100,0070000391,2024,001,0045000391,00010,000000000000100845,0002,64.452,KG,3221.43
100,0070000392,2023,001,0045000392,00010,000000000000100950,0003,196.414,KG,8902.18
100,0070000393,2024,001,0045000393,00010,000000000000100611,0004,310.236,KG,15150.35
100,0070000394,2023,001,0045000394,00010,000000000000100854,0005,715.489,KG,30584.54
100,0070000395,2024,001,0045000395,00010,000000000000100641,0006,801.456,KG,4877.21
100,0070000396,2023,001,0045000396,00010,000000000000100864,0007,661.66,KG,29765.76
100,0070000397,2024,001,0045000397,00010,000000000000100556,0008,128.224,KG,1469.8
100,0070000398,2023,001,0045000398,00010,000000000000100961,0009,179.975,KG,8045.88
100,0070000399,2024,001,0045000399,00010,000000000000100912,0010,485.425,KG,22416.12
100,0070000400,2023,001,0045000400,00010,000000000000100627,0001,999.535,KG,45199.09
100,0070000401,2024,001,0045000401,00010,000000000000100538,0002,701.336,KG,19807.44
100,0070000402,2023,001,0045000402,00010,000000000000100833,0003,694.364,KG,7865.65
100,0070000403,2024,001,0045000403,00010,000000000000100639,0004,625.954,KG,27115.68
100,0070000404,2023,001,0045000404,00010,000000000000100764,0005,609.712,KG,28081.12
100,0070000405,2024,001,0045000405,00010,000000000000100532,0006,228.018,KG,730.41
100,0070000406,2023,001,0045000406,00010,000000000000100950,0007,954.02,KG,30956.93
100,0070000407,2024,001,0045000407,00010,000000000000100545,0008,784.911,KG,15276.17
100,0070000408,2023,001,0045000408,00010,000000000000100679,0009,255.141,KG,9377.02
100,0070000409,2024,001,0045000409,00010,000000000000100786,0010,51.831,KG,1076.4
100,0070000410,2023,001,0045000410,00010,000000000000100810,0001,569.414,KG,19449.31
100,0070000411,2024,001,0045000411,00010,000000000000100565,0002,354.124,KG,15256.58
100,0070000412,2023,001,0045000412,00010,000000000000100935,0003,810.294,KG,32681.78
100,0070000413,2024,001,0045000413,00010,000000000000100772,0004,725.274,KG,10336.57
100,0070000414,2023,001,0045000414,00010,000000000000100884,0005,617.478,KG,27734.72
100,0070000415,2024,001,0045000415,00010,000000000000100873,0006,79.65,KG,1123.1
100,0070000416,2023,001,0045000416,00010,000000000000100962,0007,751.946,KG,35368.36
100,0070000417,2024,001,0045000417,00010,000000000000100784,0008,345.681,KG,11950.16
100,0070000418,2023,001,0045000418,00010,000000000000100854,0009,754.25,KG,15850.78
100,0070000419,2024,001,0045000419,00010,000000000000100774,0010,762.224,KG,31779.69
100,0070000420,2023,001,0045000420,00010,000000000000100631,0001,404.803,KG,18412.56
100,0070000421,2024,001,0045000421,00010,000000000000100792,0002,36.7,KG,1740.48
100,0070000422,2023,001,0045000422,00010,000000000000100892,0003,229.753,KG,2339.99
100,0070000423,2024,001,0045000423,00010,000000000000100753,0004,305.682,KG,12505.85
100,0070000424,2023,001,0045000424,00010,000000000000100610,0005,577.295,KG,9815.58
100,0070000425,2024,001,0045000425,00010,000000000000100736,0006,695.249,KG,22291.2
100,0070000426,2023,001,0045000426,00010,000000000000100790,0007,987.598,KG,41279.88
100,0070000427,2024,001,0045000427,00010,000000000000100598,0008,710.734,KG,26642.67
100,0070000428,2023,001,0045000428,00010,000000000000100636,0009,875.352,KG,4999.76
100,0070000429,2024,001,0045000429,00010,000000000000100768,0010,630.997,KG,3363.13
100,0070000430,2023,001,0045000430,00010,000000000000100634,0001,427.173,KG,10110.35
100,0070000431,2024,001,0045000431,00010,000000000000100555,0002,579.366,KG,28349.59
100,0070000432,2023,001,0045000432,00010,000000000000100609,0003,380.868,KG,12271.63
100,0070000433,2024,001,0045000433,00010,000000000000100889,0004,280.971,KG,3399.13
100,0070000434,2023,001,0045000434,00010,000000000000100795,0005,172.663,KG,8471.42
100,0070000435,2024,001,0045000435,00010,000000000000100551,0006,713.016,KG,28244.52
100,0070000436,2023,001,0045000436,00010,000000000000100921,0007,632.524,KG,26307.47
100,0070000437,2024,001,0045000437,00010,000000000000100676,0008,679.623,KG,2789.45
100,0070000438,2023,001,0045000438,00010,000000000000100852,0009,905.211,KG,6906.64
100,0070000439,2024,001,0045000439,00010,000000000000100570,0010,796.559,KG,37269.56
100,0070000440,2023,001,0045000440,00010,000000000000100705,0001,129.028,KG,3391.62
100,0070000441,2024,001,0045000441,00010,000000000000100941,0002,625.892,KG,18769.2
100,0070000442,2023,001,0045000442,00010,000000000000100625,0003,391.856,KG,10029.44
100,0070000443,2024,001,0045000443,00010,000000000000100920,0004,661.575,KG,15656.8
100,0070000444,2023,001,0045000444,00010,000000000000100564,0005,152.787,KG,5676.3
100,0070000445,2024,001,0045000445,00010,000000000000100832,0006,730.713,KG,6477.9
100,0070000446,2023,001,0045000446,00010,000000000000100847,0007,465.522,KG,15273.98
100,0070000447,2024,001,0045000447,00010,000000000000100726,0008,98.563,KG,3550.6
100,0070000448,2023,001,0045000448,00010,000000000000100812,0009,986.936,KG,28075.33
100,0070000449,2024,001,0045000449,00010,000000000000100982,0010,723.891,KG,17477.93
100,0070000450,2023,001,0045000450,00010,000000000000100910,0001,509.68,KG,22738.07
100,0070000451,2024,001,0045000451,00010,000000000000100723,0002,572.139,KG,25687.17
100,0070000452,2023,001,0045000452,00010,000000000000100964,0003,510.691,KG,23604.24
100,0070000453,2024,001,0045000453,00010,000000000000100727,0004,481.324,KG,2076.6
100,0070000454,2023,001,0045000454,00010,000000000000100703,0005,513.798,KG,2777.62
100,0070000455,2024,001,0045000455,00010,000000000000100585,0006,190.528,KG,1930.94
100,0070000456,2023,001,0045000456,00010,000000000000100514,0007,420.018,KG,3792.07
100,0070000457,2024,001,0045000457,00010,000000000000100833,0008,168.935,KG,4016.19
100,0070000458,2023,001,0045000458,00010,000000000000100712,0009,709.646,KG,26840.53
100,0070000459,2024,001,0045000459,00010,000000000000100638,0010,222.219,KG,2370.92
100,0070000460,2023,001,0045000460,00010,000000000000100999,0001,717.583,KG,34923.79
100,0070000461,2024,001,0045000461,00010,000000000000100735,0002,702.958,KG,24254.03
100,0070000462,2023,001,0045000462,00010,000000000000100628,0003,671.476,KG,21855.92
100,0070000463,2024,001,0045000463,00010,000000000000100961,0004,709.135,KG,16439.61
100,0070000464,2023,001,0045000464,00010,000000000000100784,0005,710.632,KG,9525.97
100,0070000465,2024,001,0045000465,00010,000000000000100881,0006,169.102,KG,7928.92
100,0070000466,2023,001,0045000466,00010,000000000000100957,0007,242.841,KG,8085.48
100,0070000467,2024,001,0045000467,00010,000000000000100681,0008,927.713,KG,3400.0
100,0070000468,2023,001,0045000468,00010,000000000000100899,0009,768.853,KG,17866.88
100,0070000469,2024,001,0045000469,00010,000000000000100877,0010,373.678,KG,9945.85
100,0070000470,2023,001,0045000470,00010,000000000000100667,0001,931.172,KG,10811.36
100,0070000471,2024,001,0045000471,00010,000000000000100780,0002,840.743,KG,40731.44
100,0070000472,2023,001,0045000472,00010,000000000000100630,0003,531.094,KG,20926.32
100,0070000473,2024,001,0045000473,00010,000000000000100866,0004,96.069,KG,845.9
100,0070000474,2023,001,0045000474,00010,000000000000100827,0005,292.799,KG,7853.61
100,0070000475,2024,001,0045000475,00010,000000000000100573,0006,960.299,KG,35081.87
100,0070000476,2023,001,0045000476,00010,000000000000100923,0007,865.438,KG,20444.35
100,0070000477,2024,001,0045000477,00010,000000000000100543,0008,158.992,KG,3617.4
100,0070000478,2023,001,0045000478,00010,000000000000100868,0009,258.808,KG,6888.3
100,0070000479,2024,001,0045000479,00010,000000000000100672,0010,529.433,KG,15756.83
100,0070000480,2023,001,0045000480,00010,000000000000100597,0001,383.201,KG,14694.87
100,0070000481,2024,001,0045000481,00010,000000000000100501,0002,373.512,KG,17961.57
100,0070000482,2023,001,0045000482,00010,000000000000100881,0003,393.375,KG,1034.45
100,0070000483,2024,001,0045000483,00010,000000000000100783,0004,301.888,KG,12236.58
100,0070000484,2023,001,0045000484,00010,000000000000100877,0005,358.686,KG,1768.31
100,0070000485,2024,001,0045000485,00010,000000000000100987,0006,721.234,KG,14621.0
100,0070000486,2023,001,0045000486,00010,000000000000100563,0007,729.764,KG,4720.05
100,0070000487,2024,001,0045000487,00010,000000000000100526,0008,145.74,KG,6557.59
100,0070000488,2023,001,0045000488,00010,000000000000100875,0009,904.031,KG,18330.49
100,0070000489,2024,001,0045000489,00010,000000000000100755,0010,610.655,KG,29354.31
100,0070000490,2023,001,0045000490,00010,000000000000100576,0001,48.068,KG,1045.14
100,0070000491,2024,001,0045000491,00010,000000000000100771,0002,287.672,KG,1549.24
100,0070000492,2023,001,0045000492,00010,000000000000100965,0003,840.05,KG,8032.0
100,0070000493,2024,001,0045000493,00010,000000000000100796,0004,593.777,KG,15344.31
100,0070000494,2023,001,0045000494,00010,000000000000100852,0005,311.267,KG,11650.74
100,0070000495,2024,001,0045000495,00010,000000000000100604,0006,308.096,KG,3653.66
100,0070000496,2023,001,0045000496,00010,000000000000100654,0007,973.674,KG,25764.81
100,0070000497,2024,001,0045000497,00010,000000000000100628,0008,444.929,KG,2519.54
100,0070000498,2023,001,0045000498,00010,000000000000100720,0009,109.385,KG,3258.08
100,0070000499,2024,001,0045000499,00010,000000000000100984,0010,121.223,KG,492.38
100,0070000500,2023,001,0045000500,00010,000000000000100843,0001,314.27,KG,2284.09
100,0070000501,2024,001,0045000501,00010,000000000000100827,0002,49.759,KG,870.64
100,0070000502,2023,001,0045000502,00010,000000000000100706,0003,581.743,KG,7352.94
100,0070000503,2024,001,0045000503,00010,000000000000100959,0004,728.561,KG,26337.35
100,0070000504,2023,001,0045000504,00010,000000000000100565,0005,526.217,KG,23886.09
100,0070000505,2024,001,0045000505,00010,000000000000100622,0006,302.413,KG,5483.5
100,0070000506,2023,001,0045000506,00010,000000000000100596,0007,624.512,KG,13199.52
100,0070000507,2024,001,0045000507,00010,000000000000100654,0008,367.009,KG,11369.92
100,0070000508,2023,001,0045000508,00010,000000000000100919,0009,998.985,KG,22705.5
100,0070000509,2024,001,0045000509,00010,000000000000100945,0010,993.416,KG,4232.66
100,0070000510,2023,001,0045000510,00010,000000000000100546,0001,443.491,KG,20491.76
100,0070000511,2024,001,0045000511,00010,000000000000100718,0002,737.638,KG,21318.55
100,0070000512,2023,001,0045000512,00010,000000000000100783,0003,382.677,KG,2898.24
100,0070000513,2024,001,0045000513,00010,000000000000100758,0004,328.859,KG,5910.14
100,0070000514,2023,001,0045000514,00010,000000000000100584,0005,891.436,KG,29762.32
100,0070000515,2024,001,0045000515,00010,000000000000100570,0006,453.926,KG,18741.71
100,0070000516,2023,001,0045000516,00010,000000000000100785,0007,831.722,KG,13089.8
100,0070000517,2024,001,0045000517,00010,000000000000100638,0008,297.885,KG,13438.02
100,0070000518,2023,001,0045000518,00010,000000000000100797,0009,56.168,KG,1198.37
100,0070000519,2024,001,0045000519,00010,000000000000100810,0010,263.009,KG,9478.86
100,0070000520,2023,001,0045000520,00010,000000000000100762,0001,544.751,KG,10399.98
100,0070000521,2024,001,0045000521,00010,000000000000100676,0002,778.072,KG,7114.98
100,0070000522,2023,001,0045000522,00010,000000000000100739,0003,128.637,KG,5968.92
100,0070000523,2024,001,0045000523,00010,000000000000100859,0004,434.798,KG,4474.0
100,0070000524,2023,001,0045000524,00010,000000000000100778,0005,867.579,KG,1713.3
100,0070000525,2024,001,0045000525,00010,000000000000100964,0006,536.267,KG,15994.47
100,0070000526,2023,001,0045000526,00010,000000000000100637,0007,567.835,KG,13386.76
100,0070000527,2024,001,0045000527,00010,000000000000100995,0008,965.029,KG,30838.62
