MANDT,VBELN,POSNR,ETENR,EDATU,WMENG,VRKME
100,8000000251,000030,0001,20240326,3581,ST
100,8000000251,000040,0001,20240401,1558,ST
100,8000000251,000050,0001,20240327,2806,ST
100,8000000252,000010,0001,20220505,4151,ST
100,8000000252,000020,0001,20220515,3618,ST
100,8000000253,000010,0001,20231021,3368,ST
100,8000000254,000010,0001,20221105,3132,ST
100,8000000254,000020,0001,20221024,298,ST
100,8000000254,000030,0001,20221105,3172,ST
100,8000000255,000010,0001,20241018,3737,ST
100,8000000255,000020,0001,20241016,2359,ST
100,8000000256,000010,0001,20220304,358,ST
100,8000000256,000020,0001,20220228,2901,ST
100,8000000256,000030,0001,20220226,3646,ST
100,8000000256,000040,0001,20220221,4351,ST
100,8000000257,000010,0001,20250926,4500,ST
100,8000000257,000020,0001,20250929,3862,ST
100,8000000258,000010,0001,20240509,4529,ST
100,8000000259,000010,0001,20220311,1421,ST
100,8000000259,000020,0001,20220307,1630,ST
100,8000000260,000010,0001,20231016,4356,ST
100,8000000260,000020,0001,20231023,442,ST
100,8000000260,000030,0001,20231024,1754,ST
100,8000000260,000040,0001,20231022,3901,ST
100,8000000261,000010,0001,20221126,3366,ST
100,8000000261,000020,0001,20221125,938,ST
100,8000000262,000010,0001,20240912,4811,ST
100,8000000262,000020,0001,20240909,4038,ST
100,8000000263,000010,0001,20220531,3234,ST
100,8000000264,000010,0001,20220706,140,ST
100,8000000264,000020,0001,20220623,1583,ST
100,8000000264,000030,0001,20220707,1966,ST
100,8000000265,000010,0001,20250909,4526,ST
100,8000000265,000020,0001,20250921,1645,ST
100,8000000265,000030,0001,20250922,2759,ST
100,8000000266,000010,0001,20230625,2194,ST
100,8000000267,000010,0001,20220826,2000,ST
100,8000000267,000020,0001,20220903,627,ST
100,8000000267,000030,0001,20220903,4783,ST
100,8000000267,000040,0001,20220826,470,ST
100,8000000268,000010,0001,20220123,1732,ST
100,8000000268,000020,0001,20220116,1626,ST
100,8000000268,000030,0001,20220111,511,ST
100,8000000269,000010,0001,20221031,1025,ST
100,8000000269,000020,0001,20221103,1340,ST
100,8000000269,000030,0001,20221101,1797,ST
100,8000000270,000010,0001,20230604,514,ST
100,8000000270,000020,0001,20230605,3663,ST
100,8000000270,000030,0001,20230621,4970,ST
100,8000000271,000010,0001,20240117,4103,ST
100,8000000271,000020,0001,20240118,4820,ST
100,8000000271,000030,0001,20240121,3313,ST
100,8000000271,000040,0001,20240117,3447,ST
100,8000000272,000010,0001,20240407,1247,ST
100,8000000273,000010,0001,20230720,3223,ST
100,8000000274,000010,0001,20241102,4002,ST
100,8000000274,000020,0001,20241029,3915,ST
100,8000000275,000010,0001,20240518,1309,ST
100,8000000276,000010,0001,20230806,3037,ST
100,8000000276,000020,0001,20230811,1725,ST
100,8000000276,000030,0001,20230814,3910,ST
100,8000000277,000010,0001,20220928,1885,ST
100,8000000277,000020,0001,20221007,3858,ST
100,8000000277,000030,0001,20221005,2644,ST
100,8000000278,000010,0001,20230703,2272,ST
100,8000000278,000020,0001,20230717,2690,ST
100,8000000279,000010,0001,20240928,1648,ST
100,8000000279,000020,0001,20240928,2431,ST
100,8000000279,000030,0001,20241001,3090,ST
100,8000000280,000010,0001,20220318,654,ST
100,8000000280,000020,0001,20220312,3648,ST
100,8000000280,000030,0001,20220308,3723,ST
100,8000000281,000010,0001,20231120,2592,ST
100,8000000281,000020,0001,20231104,3250,ST
100,8000000282,000010,0001,20220329,4078,ST
100,8000000283,000010,0001,20230502,2780,ST
100,8000000283,000020,0001,20230504,3420,ST
100,8000000283,000030,0001,20230507,3684,ST
100,8000000284,000010,0001,20220301,3931,ST
100,8000000284,000020,0001,20220306,4110,ST
100,8000000284,000030,0001,20220307,202,ST
100,8000000285,000010,0001,20220405,68,ST
100,8000000285,000020,0001,20220318,3263,ST
100,8000000286,000010,0001,20230710,1319,ST
100,8000000286,000020,0001,20230716,3226,ST
100,8000000287,000010,0001,20251013,1524,ST
100,8000000287,000020,0001,20251016,4681,ST
100,8000000287,000030,0001,20251017,3809,ST
100,8000000288,000010,0001,20230330,1782,ST
100,8000000289,000010,0001,20231122,1363,ST
100,8000000289,000020,0001,20231105,646,ST
100,8000000289,000030,0001,20231123,10,ST
100,8000000289,000040,0001,20231116,1773,ST
100,8000000289,000050,0001,20231114,2446,ST
100,8000000290,000010,0001,20220909,3913,ST
100,8000000290,000020,0001,20220925,4576,ST
100,8000000290,000030,0001,20220919,1775,ST
100,8000000291,000010,0001,20240506,370,ST
100,8000000291,000020,0001,20240504,209,ST
100,8000000291,000030,0001,20240514,4623,ST
100,8000000291,000040,0001,20240508,397,ST
100,8000000291,000050,0001,20240514,3067,ST
100,8000000292,000010,0001,20231224,3058,ST
100,8000000293,000010,0001,20251028,718,ST
100,8000000293,000020,0001,20251019,4427,ST
100,8000000294,000010,0001,20221101,1316,ST
100,8000000294,000020,0001,20221113,679,ST
100,8000000295,000010,0001,20220127,1867,ST
100,8000000295,000020,0001,20220124,4502,ST
100,8000000295,000030,0001,20220126,881,ST
100,8000000295,000040,0001,20220115,14,ST
100,8000000296,000010,0001,20230929,1724,ST
100,8000000296,000020,0001,20230925,1706,ST
100,8000000296,000030,0001,20231005,3466,ST
100,8000000297,000010,0001,20240326,4840,ST
100,8000000297,000020,0001,20240316,4105,ST
100,8000000298,000010,0001,20250126,2885,ST
100,8000000299,000010,0001,20220703,689,ST
100,8000000299,000020,0001,20220710,4954,ST
100,8000000300,000010,0001,20230323,1061,ST
100,8000000300,000020,0001,20230410,1494,ST
100,8000000301,000010,0001,20220422,4033,ST
100,8000000301,000020,0001,20220417,2724,ST
100,8000000301,000030,0001,20220418,3993,ST
100,8000000302,000010,0001,20230409,4051,ST
100,8000000302,000020,0001,20230417,4620,ST
100,8000000302,000030,0001,20230419,3027,ST
100,8000000302,000040,0001,20230414,3469,ST
100,8000000303,000010,0001,20240422,1001,ST
100,8000000303,000020,0001,20240406,3068,ST
100,8000000303,000030,0001,20240411,3395,ST
100,8000000303,000040,0001,20240404,101,ST
100,8000000304,000010,0001,20241231,2627,ST
100,8000000304,000020,0001,20250111,1764,ST
100,8000000305,000010,0001,20221114,1201,ST
100,8000000306,000010,0001,20221220,2973,ST
100,8000000306,000020,0001,20221218,3242,ST
100,8000000306,000030,0001,20221220,1053,ST
100,8000000307,000010,0001,20230526,624,ST
100,8000000307,000020,0001,20230521,337,ST
100,8000000308,000010,0001,20231005,3859,ST
100,8000000308,000020,0001,20230921,4919,ST
100,8000000308,000030,0001,20230919,2815,ST
100,8000000309,000010,0001,20230824,2665,ST
100,8000000309,000020,0001,20230826,4250,ST
100,8000000310,000010,0001,20250629,1566,ST
100,8000000310,000020,0001,20250621,4775,ST
100,8000000310,000030,0001,20250627,2773,ST
100,8000000310,000040,0001,20250616,4664,ST
100,8000000311,000010,0001,20240229,555,ST
100,8000000311,000020,0001,20240220,2279,ST
100,8000000311,000030,0001,20240227,4020,ST
100,8000000311,000040,0001,20240215,1016,ST
100,8000000311,000050,0001,20240227,4394,ST
100,8000000312,000010,0001,20220513,2280,ST
100,8000000313,000010,0001,20250215,198,ST
100,8000000313,000020,0001,20250213,1674,ST
100,8000000313,000030,0001,20250221,3993,ST
100,8000000313,000040,0001,20250211,1431,ST
100,8000000314,000010,0001,20250418,1758,ST
100,8000000314,000020,0001,20250411,3124,ST
100,8000000314,000030,0001,20250421,2814,ST
100,8000000314,000040,0001,20250407,1693,ST
100,8000000315,000010,0001,20221223,2903,ST
100,8000000315,000020,0001,20221221,208,ST
100,8000000316,000010,0001,20220303,3130,ST
100,8000000316,000020,0001,20220225,2862,ST
100,8000000316,000030,0001,20220218,4246,ST
100,8000000317,000010,0001,20220723,4538,ST
100,8000000317,000020,0001,20220712,1170,ST
100,8000000317,000030,0001,20220708,557,ST
100,8000000317,000040,0001,20220712,2371,ST
100,8000000318,000010,0001,20250608,2214,ST
100,8000000319,000010,0001,20230110,2022,ST
100,8000000319,000020,0001,20230117,4113,ST
100,8000000320,000010,0001,20221008,4711,ST
100,8000000320,000020,0001,20221003,1337,ST
100,8000000320,000030,0001,20221013,3784,ST
100,8000000320,000040,0001,20221012,3832,ST
100,8000000321,000010,0001,20240416,1377,ST
100,8000000321,000020,0001,20240425,3020,ST
100,8000000322,000010,0001,20231014,1775,ST
100,8000000323,000010,0001,20221031,2012,ST
100,8000000323,000020,0001,20221021,3053,ST
100,8000000323,000030,0001,20221028,839,ST
100,8000000324,000010,0001,20240624,4208,ST
100,8000000324,000020,0001,20240613,4161,ST
100,8000000324,000030,0001,20240625,212,ST
100,8000000325,000010,0001,20250630,2344,ST
100,8000000325,000020,0001,20250629,3560,ST
100,8000000326,000010,0001,20221116,2198,ST
100,8000000326,000020,0001,20221118,353,ST
100,8000000327,000010,0001,20221115,1735,ST
100,8000000327,000020,0001,20221125,551,ST
100,8000000328,000010,0001,20250630,2124,ST
100,8000000328,000020,0001,20250627,4841,ST
100,8000000328,000030,0001,20250629,2239,ST
100,8000000328,000040,0001,20250628,430,ST
100,8000000328,000050,0001,20250704,1803,ST
100,8000000329,000010,0001,20250120,3444,ST
100,8000000329,000020,0001,20250131,2581,ST
100,8000000330,000010,0001,20240914,978,ST
100,8000000330,000020,0001,20240908,3330,ST
100,8000000331,000010,0001,20221126,688,ST
100,8000000331,000020,0001,20221211,1254,ST
100,8000000332,000010,0001,20251103,4695,ST
100,8000000332,000020,0001,20251025,684,ST
100,8000000332,000030,0001,20251028,3211,ST
100,8000000332,000040,0001,20251029,597,ST
100,8000000333,000010,0001,20221201,797,ST
100,8000000333,000020,0001,20221208,3882,ST
100,8000000333,000030,0001,20221201,3434,ST
100,8000000334,000010,0001,20221108,491,ST
100,8000000335,000010,0001,20220616,4755,ST
100,8000000335,000020,0001,20220609,4824,ST
100,8000000335,000030,0001,20220605,1292,ST
100,8000000336,000010,0001,20240325,3266,ST
100,8000000336,000020,0001,20240316,2588,ST
100,8000000336,000030,0001,20240315,3416,ST
100,8000000336,000040,0001,20240317,4957,ST
100,8000000337,000010,0001,20250804,3065,ST
100,8000000337,000020,0001,20250805,1739,ST
100,8000000337,000030,0001,20250726,4847,ST
100,8000000338,000010,0001,20240724,4423,ST
100,8000000338,000020,0001,20240806,524,ST
100,8000000338,000030,0001,20240806,2591,ST
100,8000000339,000010,0001,20230425,3244,ST
100,8000000339,000020,0001,20230419,1967,ST
100,8000000339,000030,0001,20230501,4394,ST
100,8000000339,000040,0001,20230506,4927,ST
100,8000000340,000010,0001,20220915,4603,ST
100,8000000340,000020,0001,20220913,662,ST
100,8000000340,000030,0001,20220906,1394,ST
100,8000000340,000040,0001,20220907,1352,ST
100,8000000341,000010,0001,20220601,37,ST
100,8000000341,000020,0001,20220607,2775,ST
100,8000000341,000030,0001,20220526,2289,ST
100,8000000341,000040,0001,20220524,4477,ST
100,8000000341,000050,0001,20220529,529,ST
100,8000000342,000010,0001,20240913,2796,ST
100,8000000342,000020,0001,20240925,1749,ST
100,8000000342,000030,0001,20240927,1867,ST
100,8000000343,000010,0001,20240209,3720,ST
100,8000000343,000020,0001,20240208,2784,ST
100,8000000343,000030,0001,20240216,4881,ST
100,8000000343,000040,0001,20240208,2801,ST
100,8000000344,000010,0001,20230904,2469,ST
100,8000000344,000020,0001,20230912,2794,ST
100,8000000344,000030,0001,20230906,3343,ST
100,8000000344,000040,0001,20230907,4310,ST
100,8000000345,000010,0001,20231018,4779,ST
100,8000000346,000010,0001,20250125,4739,ST
100,8000000346,000020,0001,20250125,3316,ST
100,8000000346,000030,0001,20250118,2214,ST
100,8000000346,000040,0001,20250131,885,ST
100,8000000347,000010,0001,20230704,2038,ST
100,8000000347,000020,0001,20230703,147,ST
100,8000000347,000030,0001,20230715,1964,ST
100,8000000348,000010,0001,20230204,3530,ST
100,8000000348,000020,0001,20230205,1125,ST
100,8000000349,000010,0001,20250701,4968,ST
100,8000000349,000020,0001,20250707,4733,ST
100,8000000349,000030,0001,20250620,339,ST
100,8000000350,000010,0001,20230329,33,ST
100,8000000350,000020,0001,20230330,2806,ST
100,8000000350,000030,0001,20230411,2673,ST
100,8000000350,000040,0001,20230401,1205,ST
100,8000000350,000050,0001,20230408,4023,ST
100,8000000351,000010,0001,20221207,3768,ST
100,8000000351,000020,0001,20221209,2298,ST
100,8000000351,000030,0001,20221201,3732,ST
100,8000000352,000010,0001,20240906,1816,ST
100,8000000352,000020,0001,20240922,1803,ST
100,8000000353,000010,0001,20240211,2236,ST
100,8000000353,000020,0001,20240210,887,ST
100,8000000354,000010,0001,20250215,1508,ST
100,8000000354,000020,0001,20250302,3448,ST
100,8000000354,000030,0001,20250305,3490,ST
100,8000000355,000010,0001,20250316,3875,ST
100,8000000355,000020,0001,20250313,1985,ST
100,8000000356,000010,0001,20220615,1904,ST
100,8000000356,000020,0001,20220623,850,ST
100,8000000356,000030,0001,20220617,1799,ST
100,8000000357,000010,0001,20230804,1722,ST
100,8000000357,000020,0001,20230802,4408,ST
100,8000000357,000030,0001,20230807,62,ST
100,8000000358,000010,0001,20220715,2284,ST
100,8000000358,000020,0001,20220722,1355,ST
100,8000000358,000030,0001,20220709,1295,ST
100,8000000359,000010,0001,20230903,1858,ST
100,8000000360,000010,0001,20250716,3547,ST
100,8000000360,000020,0001,20250724,297,ST
100,8000000360,000030,0001,20250724,609,ST
100,8000000360,000040,0001,20250727,4271,ST
100,8000000361,000010,0001,20231124,4375,ST
100,8000000362,000010,0001,20230810,174,ST
100,8000000362,000020,0001,20230802,4772,ST
100,8000000363,000010,0001,20250101,4766,ST
100,8000000363,000020,0001,20250116,1045,ST
100,8000000363,000030,0001,20250110,1988,ST
100,8000000364,000010,0001,20231119,370,ST
100,8000000365,000010,0001,20220723,595,ST
100,8000000366,000010,0001,20221207,255,ST
100,8000000366,000020,0001,20221225,695,ST
100,8000000367,000010,0001,20220724,3053,ST
100,8000000367,000020,0001,20220802,3115,ST
100,8000000367,000030,0001,20220811,4480,ST
100,8000000368,000010,0001,20220619,4117,ST
100,8000000369,000010,0001,20240830,32,ST
100,8000000370,000010,0001,20241208,3104,ST
100,8000000370,000020,0001,20241206,2644,ST
100,8000000371,000010,0001,20240218,3858,ST
100,8000000372,000010,0001,20240804,4317,ST
100,8000000372,000020,0001,20240806,3218,ST
100,8000000373,000010,0001,20220129,1463,ST
100,8000000373,000020,0001,20220130,3107,ST
100,8000000373,000030,0001,20220126,1278,ST
100,8000000374,000010,0001,20241214,3349,ST
100,8000000374,000020,0001,20241220,3026,ST
100,8000000374,000030,0001,20241219,683,ST
100,8000000375,000010,0001,20221125,2390,ST
100,8000000375,000020,0001,20221129,2794,ST
100,8000000375,000030,0001,20221203,703,ST
100,8000000375,000040,0001,20221206,4726,ST
100,8000000376,000010,0001,20220825,4259,ST
100,8000000376,000020,0001,20220816,514,ST
100,8000000377,000010,0001,20230516,2918,ST
100,8000000377,000020,0001,20230511,3243,ST
100,8000000377,000030,0001,20230525,4320,ST
100,8000000377,000040,0001,20230514,4870,ST
100,8000000378,000010,0001,20231112,294,ST
100,8000000379,000010,0001,20220718,4536,ST
100,8000000379,000020,0001,20220731,250,ST
100,8000000379,000030,0001,20220730,4301,ST
100,8000000379,000040,0001,20220721,2171,ST
100,8000000379,000050,0001,20220729,1760,ST
100,8000000380,000010,0001,20250602,4720,ST
100,8000000380,000020,0001,20250528,2819,ST
100,8000000380,000030,0001,20250609,1301,ST
100,8000000380,000040,0001,20250526,2755,ST
100,8000000381,000010,0001,20230829,361,ST
100,8000000381,000020,0001,20230830,3249,ST
100,8000000382,000010,0001,20221010,355,ST
100,8000000382,000020,0001,20221006,4986,ST
100,8000000382,000030,0001,20220930,1753,ST
100,8000000383,000010,0001,20240617,4696,ST
100,8000000383,000020,0001,20240611,1737,ST
100,8000000383,000030,0001,20240618,2500,ST
100,8000000384,000010,0001,20230913,4340,ST
100,8000000384,000020,0001,20230921,447,ST
100,8000000385,000010,0001,20241126,541,ST
100,8000000385,000020,0001,20241120,2100,ST
100,8000000385,000030,0001,20241120,3456,ST
100,8000000385,000040,0001,20241122,4963,ST
100,8000000385,000050,0001,20241120,4394,ST
100,8000000386,000010,0001,20231117,4109,ST
100,8000000387,000010,0001,20230129,2421,ST
100,8000000387,000020,0001,20230203,3350,ST
100,8000000387,000030,0001,20230131,3755,ST
100,8000000387,000040,0001,20230127,1878,ST
100,8000000388,000010,0001,20250827,1144,ST
100,8000000388,000020,0001,20250830,2833,ST
100,8000000388,000030,0001,20250831,3566,ST
100,8000000388,000040,0001,20250829,1211,ST
100,8000000389,000010,0001,20231213,132,ST
100,8000000389,000020,0001,20231228,1568,ST
100,8000000389,000030,0001,20231222,2073,ST
100,8000000390,000010,0001,20241126,251,ST
100,8000000390,000020,0001,20241113,3567,ST
100,8000000390,000030,0001,20241117,4137,ST
100,8000000391,000010,0001,20220414,2297,ST
100,8000000391,000020,0001,20220428,3350,ST
100,8000000392,000010,0001,20250818,3027,ST
100,8000000392,000020,0001,20250811,4915,ST
100,8000000392,000030,0001,20250814,3313,ST
100,8000000393,000010,0001,20220716,3894,ST
100,8000000393,000020,0001,20220728,2168,ST
100,8000000393,000030,0001,20220715,1670,ST
100,8000000393,000040,0001,20220714,1669,ST
100,8000000394,000010,0001,20220125,842,ST
100,8000000394,000020,0001,20220204,1959,ST
100,8000000394,000030,0001,20220131,2835,ST
100,8000000394,000040,0001,20220126,2440,ST
100,8000000395,000010,0001,20231109,2418,ST
100,8000000396,000010,0001,20240721,3273,ST
100,8000000396,000020,0001,20240719,4215,ST
100,8000000396,000030,0001,20240803,4036,ST
100,8000000397,000010,0001,20230707,1415,ST
100,8000000397,000020,0001,20230709,1925,ST
100,8000000397,000030,0001,20230705,1461,ST
100,8000000397,000040,0001,20230710,197,ST
100,8000000398,000010,0001,20251105,3308,ST
100,8000000398,000020,0001,20251110,136,ST
