MANDT,VBELN,AUART,VKORG,VTWEG,SPART,KUNNR,ERDAT,NETWR,WAERK
100,8000000379,ZOR,1000,10,00,CUS000119,20220715,246602.24,EUR
100,8000000380,RE,1000,10,00,CUS000019,20250521,155377.24,EUR
100,8000000381,RE,1000,10,00,CUS000034,20230826,45171.93,EUR
100,8000000382,OR,1000,10,00,CUS000110,20220921,33005.33,EUR
100,8000000383,ZOR,1000,10,00,CUS000131,20240530,118230.7,EUR
100,8000000384,OR,1000,10,00,CUS000061,20230904,22189.17,EUR
100,8000000385,OR,1000,10,00,CUS000095,20241105,293925.29,EUR
100,8000000386,OR,1000,10,00,CUS000145,20231108,91836.15,EUR
100,8000000387,ZOR,1000,10,00,CUS000200,20230114,200835.55,EUR
100,8000000388,ZOR,1000,10,00,CUS000063,20250824,135669.8,EUR
100,8000000389,ZOR,1000,10,00,CUS000105,20231207,78233.72,EUR
100,8000000390,OR,1000,10,00,CUS000070,20241108,86823.18,EUR
100,8000000391,ZOR,1000,10,00,CUS000017,20220409,73691.86,EUR
100,8000000392,RE,1000,10,00,CUS000106,20250807,124501.75,EUR
100,8000000393,ZOR,1000,10,00,CUS000191,20220708,131049.2,EUR
100,8000000394,RE,1000,10,00,CUS000053,20220122,94334.91,EUR
100,8000000395,OR,1000,10,00,CUS000013,20231024,32618.82,EUR
100,8000000396,OR,1000,10,00,CUS000053,20240714,155149.37,EUR
100,8000000397,ZOR,1000,10,00,CUS000133,20230619,81751.23,EUR
100,8000000398,OR,1000,10,00,CUS000031,20251026,73253.72,EUR
100,8000000399,RE,1000,10,00,CUS000058,20230105,34832.43,EUR
100,8000000400,OR,1000,10,00,CUS000143,20220322,80312.32,EUR
100,8000000401,OR,1000,10,00,CUS000156,20230903,112101.97,EUR
100,8000000402,ZOR,1000,10,00,CUS000103,20250119,84904.39,EUR
100,8000000403,RE,1000,10,00,CUS000157,20241010,31985.38,EUR
100,8000000404,OR,1000,10,00,CUS000082,20241225,122691.42,EUR
100,8000000405,ZOR,1000,10,00,CUS000096,20231203,60346.6,EUR
100,8000000406,RE,1000,10,00,CUS000057,20240312,196721.91,EUR
100,8000000407,RE,1000,10,00,CUS000144,20220806,14401.17,EUR
100,8000000408,RE,1000,10,00,CUS000029,20220602,143654.16,EUR
100,8000000409,RE,1000,10,00,CUS000061,20220719,165626.88,EUR
100,8000000410,ZOR,1000,10,00,CUS000194,20220927,43609.91,EUR
100,8000000411,OR,1000,10,00,CUS000015,20240502,234645.42,EUR
100,8000000412,RE,1000,10,00,CUS000040,20220329,134738.25,EUR
100,8000000413,RE,1000,10,00,CUS000037,20241001,65419.55,EUR
100,8000000414,RE,1000,10,00,CUS000095,20221210,61806.06,EUR
100,8000000415,ZOR,1000,10,00,CUS000161,20220115,13416.57,EUR
100,8000000416,RE,1000,10,00,CUS000133,20240407,117116.66,EUR
100,8000000417,OR,1000,10,00,CUS000098,20240717,110740.37,EUR
100,8000000418,ZOR,1000,10,00,CUS000044,20240423,198717.27,EUR
100,8000000419,RE,1000,10,00,CUS000148,20230604,133239.8,EUR
100,8000000420,OR,1000,10,00,CUS000035,20220721,104730.48,EUR
100,8000000421,OR,1000,10,00,CUS000137,20250729,103672.85,EUR
100,8000000422,OR,1000,10,00,CUS000187,20230307,57339.64,EUR
100,8000000423,OR,1000,10,00,CUS000176,20230307,129028.88,EUR
100,8000000424,ZOR,1000,10,00,CUS000047,20220923,3249.29,EUR
100,8000000425,OR,1000,10,00,CUS000051,20230525,46912.12,EUR
100,8000000426,RE,1000,10,00,CUS000153,20221104,69572.21,EUR
100,8000000427,ZOR,1000,10,00,CUS000153,20250311,103020.57,EUR
100,8000000428,ZOR,1000,10,00,CUS000055,20220924,72700.29,EUR
100,8000000429,OR,1000,10,00,CUS000167,20241223,93071.67,EUR
100,8000000430,RE,1000,10,00,CUS000065,20230520,33643.64,EUR
100,8000000431,OR,1000,10,00,CUS000142,20240424,27764.3,EUR
100,8000000432,OR,1000,10,00,CUS000088,20220810,56419.46,EUR
100,8000000433,ZOR,1000,10,00,CUS000112,20250303,75403.04,EUR
100,8000000434,ZOR,1000,10,00,CUS000053,20220302,16957.92,EUR
100,8000000435,OR,1000,10,00,CUS000112,20230605,38221.17,EUR
100,8000000436,RE,1000,10,00,CUS000197,20250118,289522.34,EUR
100,8000000437,OR,1000,10,00,CUS000176,20240618,49219.47,EUR
100,8000000438,RE,1000,10,00,CUS000056,20221101,71718.94,EUR
100,8000000439,OR,1000,10,00,CUS000030,20250310,76552.0,EUR
100,8000000440,OR,1000,10,00,CUS000114,20220621,349383.77,EUR
100,8000000441,ZOR,1000,10,00,CUS000049,20230104,76217.6,EUR
100,8000000442,RE,1000,10,00,CUS000149,20240314,88455.57,EUR
100,8000000443,RE,1000,10,00,CUS000102,20250806,115512.28,EUR
100,8000000444,ZOR,1000,10,00,CUS000185,20230525,25930.76,EUR
100,8000000445,ZOR,1000,10,00,CUS000195,20250402,57391.05,EUR
100,8000000446,RE,1000,10,00,CUS000067,20221009,58089.88,EUR
100,8000000447,ZOR,1000,10,00,CUS000092,20230524,42301.01,EUR
100,8000000448,ZOR,1000,10,00,CUS000127,20230911,9345.06,EUR
100,8000000449,RE,1000,10,00,CUS000146,20220227,143395.6,EUR
100,8000000450,ZOR,1000,10,00,CUS000103,20220106,44133.73,EUR
100,8000000451,OR,1000,10,00,CUS000109,20250123,81935.44,EUR
100,8000000452,RE,1000,10,00,CUS000200,20251108,97159.14,EUR
100,8000000453,RE,1000,10,00,CUS000054,20240319,130156.65,EUR
100,8000000454,ZOR,1000,10,00,CUS000147,20250826,88358.0,EUR
100,8000000455,ZOR,1000,10,00,CUS000084,20220413,52879.98,EUR
100,8000000456,ZOR,1000,10,00,CUS000104,20230613,221550.99,EUR
100,8000000457,RE,1000,10,00,CUS000018,20250609,32739.3,EUR
100,8000000458,ZOR,1000,10,00,CUS000028,20220131,115152.81,EUR
100,8000000459,ZOR,1000,10,00,CUS000035,20240702,88877.77,EUR
100,8000000460,OR,1000,10,00,CUS000093,20230603,83601.83,EUR
100,8000000461,OR,1000,10,00,CUS000113,20240712,120890.08,EUR
100,8000000462,ZOR,1000,10,00,CUS000185,20231028,42034.47,EUR
100,8000000463,ZOR,1000,10,00,CUS000122,20240621,28355.85,EUR
100,8000000464,RE,1000,10,00,CUS000017,20251110,54612.57,EUR
100,8000000465,OR,1000,10,00,CUS000066,20250915,151472.01,EUR
100,8000000466,OR,1000,10,00,CUS000167,20250214,78263.5,EUR
100,8000000467,OR,1000,10,00,CUS000132,20241124,226143.72,EUR
100,8000000468,RE,1000,10,00,CUS000099,20240203,29663.42,EUR
100,8000000469,ZOR,1000,10,00,CUS000009,20220720,79322.02,EUR
100,8000000470,OR,1000,10,00,CUS000191,20231106,86686.47,EUR
100,8000000471,RE,1000,10,00,CUS000001,20230801,110242.93,EUR
100,8000000472,OR,1000,10,00,CUS000143,20240606,166238.26,EUR
100,8000000473,OR,1000,10,00,CUS000180,20240602,156949.92,EUR
100,8000000474,ZOR,1000,10,00,CUS000125,20240801,24453.35,EUR
100,8000000475,ZOR,1000,10,00,CUS000042,20221229,37207.92,EUR
100,8000000476,ZOR,1000,10,00,CUS000069,20240121,222299.34,EUR
100,8000000477,ZOR,1000,10,00,CUS000055,20221218,110291.88,EUR
100,8000000478,OR,1000,10,00,CUS000165,20250225,54034.07,EUR
100,8000000479,RE,1000,10,00,CUS000119,20220309,43272.24,EUR
100,8000000480,OR,1000,10,00,CUS000023,20250831,121931.66,EUR
100,8000000481,RE,1000,10,00,CUS000138,20230929,2268.0,EUR
100,8000000482,OR,1000,10,00,CUS000057,20240405,199920.56,EUR
100,8000000483,OR,1000,10,00,CUS000077,20230530,144893.82,EUR
100,8000000484,RE,1000,10,00,CUS000009,20250501,29608.56,EUR
100,8000000485,ZOR,1000,10,00,CUS000025,20240305,45700.44,EUR
100,8000000486,RE,1000,10,00,CUS000092,20250304,74837.21,EUR
100,8000000487,OR,1000,10,00,CUS000173,20250423,75847.33,EUR
100,8000000488,OR,1000,10,00,CUS000072,20220107,39077.29,EUR
100,8000000489,OR,1000,10,00,CUS000092,20250122,59613.24,EUR
100,8000000490,RE,1000,10,00,CUS000147,20240325,53776.84,EUR
100,8000000491,OR,1000,10,00,CUS000146,20230201,229635.52,EUR
100,8000000492,OR,1000,10,00,CUS000016,20250407,13162.11,EUR
100,8000000493,ZOR,1000,10,00,CUS000039,20220129,155646.44,EUR
100,8000000494,RE,1000,10,00,CUS000060,20220406,168864.51,EUR
100,8000000495,ZOR,1000,10,00,CUS000134,20220912,62255.28,EUR
100,8000000496,OR,1000,10,00,CUS000133,20250212,64355.6,EUR
100,8000000497,RE,1000,10,00,CUS000141,20220518,150086.73,EUR
100,8000000498,OR,1000,10,00,CUS000192,20220927,120171.08,EUR
100,8000000499,OR,1000,10,00,CUS000129,20220925,4372.65,EUR
100,8000000500,RE,1000,10,00,CUS000184,20231207,112630.66,EUR
100,8000000501,ZOR,1000,10,00,CUS000041,20220325,25838.6,EUR
100,8000000502,ZOR,1000,10,00,CUS000101,20240505,51786.0,EUR
100,8000000503,OR,1000,10,00,CUS000168,20230908,78880.84,EUR
100,8000000504,OR,1000,10,00,CUS000107,20250308,130634.04,EUR
100,8000000505,RE,1000,10,00,CUS000171,20240421,81243.36,EUR
100,8000000506,ZOR,1000,10,00,CUS000011,20250727,152814.43,EUR
100,8000000507,OR,1000,10,00,CUS000057,20230624,95647.7,EUR
100,8000000508,ZOR,1000,10,00,CUS000177,20220313,130668.45,EUR
100,8000000509,ZOR,1000,10,00,CUS000085,20241019,187511.52,EUR
100,8000000510,ZOR,1000,10,00,CUS000072,20230304,23160.41,EUR
100,8000000511,OR,1000,10,00,CUS000079,20250620,63527.75,EUR
100,8000000512,ZOR,1000,10,00,CUS000071,20240717,119325.7,EUR
100,8000000513,RE,1000,10,00,CUS000171,20220418,203178.15,EUR
100,8000000514,OR,1000,10,00,CUS000190,20230727,150594.37,EUR
100,8000000515,OR,1000,10,00,CUS000072,20220817,144250.26,EUR
100,8000000516,RE,1000,10,00,CUS000196,20230322,37178.77,EUR
100,8000000517,ZOR,1000,10,00,CUS000154,20220224,152974.36,EUR
100,8000000518,OR,1000,10,00,CUS000122,20240115,111965.17,EUR
100,8000000519,RE,1000,10,00,CUS000010,20240220,5330.27,EUR
100,8000000520,RE,1000,10,00,CUS000143,20230401,77085.54,EUR
100,8000000521,ZOR,1000,10,00,CUS000005,20241107,46243.28,EUR
100,8000000522,RE,1000,10,00,CUS000163,20230512,64430.77,EUR
100,8000000523,RE,1000,10,00,CUS000057,20220527,118667.93,EUR
100,8000000524,RE,1000,10,00,CUS000019,20230703,31350.72,EUR
100,8000000525,ZOR,1000,10,00,CUS000152,20240209,148035.26,EUR
100,8000000526,RE,1000,10,00,CUS000019,20230318,27572.62,EUR
100,8000000527,ZOR,1000,10,00,CUS000118,20220227,274039.51,EUR
100,8000000528,ZOR,1000,10,00,CUS000164,20250227,34825.76,EUR
100,8000000529,RE,1000,10,00,CUS000116,20250429,118495.07,EUR
100,8000000530,RE,1000,10,00,CUS000036,20240104,75915.14,EUR
100,8000000531,RE,1000,10,00,CUS000146,20250220,118698.15,EUR
100,8000000532,OR,1000,10,00,CUS000181,20230512,146797.79,EUR
100,8000000533,RE,1000,10,00,CUS000027,20221119,104229.59,EUR
100,8000000534,RE,1000,10,00,CUS000028,20231230,31518.75,EUR
100,8000000535,ZOR,1000,10,00,CUS000153,20251218,60281.48,EUR
100,8000000536,ZOR,1000,10,00,CUS000077,20250205,34599.96,EUR
100,8000000537,ZOR,1000,10,00,CUS000053,20220409,64422.26,EUR
100,8000000538,RE,1000,10,00,CUS000170,20230421,49601.21,EUR
100,8000000539,RE,1000,10,00,CUS000098,20230729,37785.89,EUR
100,8000000540,OR,1000,10,00,CUS000072,20250602,21298.76,EUR
100,8000000541,RE,1000,10,00,CUS000053,20230318,145516.63,EUR
100,8000000542,OR,1000,10,00,CUS000125,20230614,14047.95,EUR
100,8000000543,ZOR,1000,10,00,CUS000190,20250405,88832.69,EUR
100,8000000544,RE,1000,10,00,CUS000106,20230618,35061.0,EUR
100,8000000545,OR,1000,10,00,CUS000040,20240621,67659.31,EUR
100,8000000546,RE,1000,10,00,CUS000026,20230117,1702.8,EUR
100,8000000547,RE,1000,10,00,CUS000107,20250206,102613.8,EUR
100,8000000548,OR,1000,10,00,CUS000064,20230606,62078.28,EUR
100,8000000549,RE,1000,10,00,CUS000190,20230204,44248.88,EUR
100,8000000550,RE,1000,10,00,CUS000197,20240213,25671.04,EUR
100,8000000551,OR,1000,10,00,CUS000107,20231011,109794.41,EUR
100,8000000552,ZOR,1000,10,00,CUS000155,20221018,87156.54,EUR
100,8000000553,ZOR,1000,10,00,CUS000056,20240420,23299.04,EUR
100,8000000554,RE,1000,10,00,CUS000185,20250930,79914.1,EUR
100,8000000555,RE,1000,10,00,CUS000046,20220621,139446.6,EUR
100,8000000556,RE,1000,10,00,CUS000011,20220102,198742.69,EUR
100,8000000557,ZOR,1000,10,00,CUS000029,20230105,113173.55,EUR
100,8000000558,ZOR,1000,10,00,CUS000195,20221111,194762.58,EUR
100,8000000559,OR,1000,10,00,CUS000105,20240514,80.19,EUR
100,8000000560,RE,1000,10,00,CUS000102,20250119,371.46,EUR
100,8000000561,OR,1000,10,00,CUS000141,20230427,165803.27,EUR
100,8000000562,RE,1000,10,00,CUS000157,20241024,186006.2,EUR
100,8000000563,ZOR,1000,10,00,CUS000090,20230404,252966.18,EUR
100,8000000564,OR,1000,10,00,CUS000114,20250527,267086.41,EUR
100,8000000565,ZOR,1000,10,00,CUS000084,20231205,68240.91,EUR
100,8000000566,RE,1000,10,00,CUS000078,20250423,75580.48,EUR
100,8000000567,RE,1000,10,00,CUS000079,20240725,114755.72,EUR
100,8000000568,RE,1000,10,00,CUS000028,20241228,186298.74,EUR
100,8000000569,RE,1000,10,00,CUS000171,20230125,87189.2,EUR
100,8000000570,OR,1000,10,00,CUS000092,20250506,110117.86,EUR
100,8000000571,ZOR,1000,10,00,CUS000029,20220305,126960.99,EUR
100,8000000572,ZOR,1000,10,00,CUS000078,20221204,181576.67,EUR
100,8000000573,RE,1000,10,00,CUS000074,20250113,128321.69,EUR
100,8000000574,ZOR,1000,10,00,CUS000001,20220426,120993.99,EUR
100,8000000575,ZOR,1000,10,00,CUS000084,20250208,13805.0,EUR
100,8000000576,ZOR,1000,10,00,CUS000129,20220825,34522.67,EUR
100,8000000577,RE,1000,10,00,CUS000196,20230417,77156.39,EUR
100,8000000578,OR,1000,10,00,CUS000052,20240729,18347.04,EUR
100,8000000579,ZOR,1000,10,00,CUS000165,20230506,31548.89,EUR
100,8000000580,OR,1000,10,00,CUS000112,20250210,14869.29,EUR
100,8000000581,RE,1000,10,00,CUS000187,20231102,21022.27,EUR
100,8000000582,RE,1000,10,00,CUS000042,20240215,260160.85,EUR
100,8000000583,ZOR,1000,10,00,CUS000123,20231128,153713.25,EUR
100,8000000584,OR,1000,10,00,CUS000071,20240309,124383.26,EUR
100,8000000585,OR,1000,10,00,CUS000113,20220527,132566.1,EUR
100,8000000586,ZOR,1000,10,00,CUS000128,20240521,165453.59,EUR
100,8000000587,OR,1000,10,00,CUS000003,20250326,193579.13,EUR
100,8000000588,RE,1000,10,00,CUS000032,20220906,33317.63,EUR
100,8000000589,OR,1000,10,00,CUS000011,20220909,66926.57,EUR
100,8000000590,ZOR,1000,10,00,CUS000090,20251114,88202.34,EUR
100,8000000591,ZOR,1000,10,00,CUS000064,20250925,65872.6,EUR
100,8000000592,ZOR,1000,10,00,CUS000026,20220825,127433.68,EUR
100,8000000593,OR,1000,10,00,CUS000097,20250824,28472.16,EUR
100,8000000594,RE,1000,10,00,CUS000138,20231117,71319.29,EUR
100,8000000595,RE,1000,10,00,CUS000152,20230416,3389.45,EUR
100,8000000596,ZOR,1000,10,00,CUS000117,20241108,100713.2,EUR
100,8000000597,ZOR,1000,10,00,CUS000052,20220313,125897.12,EUR
100,8000000598,OR,1000,10,00,CUS000195,20230805,25014.28,EUR
100,8000000599,ZOR,1000,10,00,CUS000035,20240321,13192.33,EUR
100,8000000600,ZOR,1000,10,00,CUS000006,20220516,102995.76,EUR
100,8000000601,ZOR,1000,10,00,CUS000142,20230507,128726.21,EUR
100,8000000602,OR,1000,10,00,CUS000127,20220610,29459.56,EUR
100,8000000603,OR,1000,10,00,CUS000107,20240311,219973.55,EUR
100,8000000604,ZOR,1000,10,00,CUS000168,20220312,13782.13,EUR
100,8000000605,RE,1000,10,00,CUS000182,20231010,141176.37,EUR
100,8000000606,RE,1000,10,00,CUS000004,20240324,40522.56,EUR
100,8000000607,ZOR,1000,10,00,CUS000150,20220204,112610.8,EUR
100,8000000608,ZOR,1000,10,00,CUS000077,20250519,120717.03,EUR
100,8000000609,ZOR,1000,10,00,CUS000074,20251210,74776.73,EUR
100,8000000610,ZOR,1000,10,00,CUS000143,20250908,116280.39,EUR
100,8000000611,RE,1000,10,00,CUS000048,20240603,4230.35,EUR
100,8000000612,RE,1000,10,00,CUS000004,20221031,23219.28,EUR
100,8000000613,OR,1000,10,00,CUS000001,20220110,230413.24,EUR
100,8000000614,RE,1000,10,00,CUS000036,20230427,126696.1,EUR
100,8000000615,ZOR,1000,10,00,CUS000132,20250422,119570.78,EUR
100,8000000616,ZOR,1000,10,00,CUS000067,20251122,113891.66,EUR
100,8000000617,ZOR,1000,10,00,CUS000115,20220303,119551.76,EUR
100,8000000618,OR,1000,10,00,CUS000185,20250811,101311.14,EUR
100,8000000619,OR,1000,10,00,CUS000115,20241117,49085.95,EUR
100,8000000620,ZOR,1000,10,00,CUS000023,20230827,109546.51,EUR
100,8000000621,OR,1000,10,00,CUS000161,20220523,25914.33,EUR
100,8000000622,RE,1000,10,00,CUS000016,20220306,32528.52,EUR
100,8000000623,OR,1000,10,00,CUS000052,20221226,255938.51,EUR
100,8000000624,OR,1000,10,00,CUS000128,20240120,201598.59,EUR
100,8000000625,ZOR,1000,10,00,CUS000116,20240318,199253.89,EUR
100,8000000626,ZOR,1000,10,00,CUS000033,20221026,44970.64,EUR
100,8000000627,RE,1000,10,00,CUS000189,20250523,83885.77,EUR
100,8000000628,ZOR,1000,10,00,CUS000060,20240528,130499.07,EUR
100,8000000629,OR,1000,10,00,CUS000089,20220207,39521.8,EUR
100,8000000630,RE,1000,10,00,CUS000016,20221201,125239.68,EUR
100,8000000631,OR,1000,10,00,CUS000073,20250820,204453.54,EUR
100,8000000632,OR,1000,10,00,CUS000120,20230410,10100.28,EUR
100,8000000633,ZOR,1000,10,00,CUS000052,20220923,57887.03,EUR
100,8000000634,ZOR,1000,10,00,CUS000120,20231222,101906.81,EUR
100,8000000635,OR,1000,10,00,CUS000112,20220516,116741.6,EUR
100,8000000636,OR,1000,10,00,CUS000055,20230801,112974.35,EUR
100,8000000637,RE,1000,10,00,CUS000122,20240212,128121.56,EUR
100,8000000638,ZOR,1000,10,00,CUS000109,20250413,68071.54,EUR
100,8000000639,ZOR,1000,10,00,CUS000059,20221126,38879.37,EUR
100,8000000640,RE,1000,10,00,CUS000068,20240226,195130.84,EUR
100,8000000641,ZOR,1000,10,00,CUS000099,20230106,13266.75,EUR
100,8000000642,RE,1000,10,00,CUS000143,20230116,12938.88,EUR
100,8000000643,RE,1000,10,00,CUS000122,20240401,59734.87,EUR
100,8000000644,ZOR,1000,10,00,CUS000152,20240316,152298.05,EUR
100,8000000645,OR,1000,10,00,CUS000175,20230128,109323.31,EUR
100,8000000646,RE,1000,10,00,CUS000192,20240404,89123.49,EUR
100,8000000647,OR,1000,10,00,CUS000148,20240407,26515.95,EUR
100,8000000648,ZOR,1000,10,00,CUS000109,20220505,127767.42,EUR
100,8000000649,OR,1000,10,00,CUS000051,20250409,41334.14,EUR
100,8000000650,OR,1000,10,00,CUS000057,20250110,167086.29,EUR
100,8000000651,OR,1000,10,00,CUS000043,20240718,78201.88,EUR
100,8000000652,OR,1000,10,00,CUS000012,20221214,166298.31,EUR
100,8000000653,OR,1000,10,00,CUS000058,20250412,68707.36,EUR
100,8000000654,ZOR,1000,10,00,CUS000018,20240103,26123.16,EUR
100,8000000655,OR,1000,10,00,CUS000085,20230804,142709.8,EUR
100,8000000656,OR,1000,10,00,CUS000145,20231212,107062.07,EUR
100,8000000657,RE,1000,10,00,CUS000124,20220604,35942.13,EUR
100,8000000658,ZOR,1000,10,00,CUS000047,20220929,35741.75,EUR
100,8000000659,ZOR,1000,10,00,CUS000037,20220730,39978.79,EUR
100,8000000660,RE,1000,10,00,CUS000185,20230306,225526.6,EUR
100,8000000661,RE,1000,10,00,CUS000182,20230429,160059.88,EUR
100,8000000662,OR,1000,10,00,CUS000075,20250924,83108.55,EUR
100,8000000663,ZOR,1000,10,00,CUS000003,20231219,35564.72,EUR
100,8000000664,ZOR,1000,10,00,CUS000147,20250312,1887.6,EUR
100,8000000665,OR,1000,10,00,CUS000035,20220323,54513.04,EUR
100,8000000666,ZOR,1000,10,00,CUS000189,20220413,110637.85,EUR
100,8000000667,ZOR,1000,10,00,CUS000072,20240330,10863.42,EUR
100,8000000668,ZOR,1000,10,00,CUS000024,20240517,40342.64,EUR
100,8000000669,RE,1000,10,00,CUS000036,20230906,204545.94,EUR
100,8000000670,OR,1000,10,00,CUS000113,20250201,65203.6,EUR
100,8000000671,RE,1000,10,00,CUS000074,20221212,107411.83,EUR
100,8000000672,OR,1000,10,00,CUS000191,20240128,117133.1,EUR
100,8000000673,OR,1000,10,00,CUS000087,20250504,85383.3,EUR
100,8000000674,ZOR,1000,10,00,CUS000137,20240903,3619.88,EUR
100,8000000675,OR,1000,10,00,CUS000134,20241031,35843.22,EUR
100,8000000676,ZOR,1000,10,00,CUS000142,20240407,211662.14,EUR
100,8000000677,RE,1000,10,00,CUS000087,20220310,274133.86,EUR
100,8000000678,RE,1000,10,00,CUS000111,20241104,61692.95,EUR
100,8000000679,OR,1000,10,00,CUS000103,20240913,56853.79,EUR
100,8000000680,ZOR,1000,10,00,CUS000117,20251123,67615.08,EUR
100,8000000681,RE,1000,10,00,CUS000105,20220302,33305.62,EUR
100,8000000682,RE,1000,10,00,CUS000173,20220614,153631.36,EUR
100,8000000683,OR,1000,10,00,CUS000108,20250604,50997.91,EUR
100,8000000684,ZOR,1000,10,00,CUS000132,20250223,164516.8,EUR
100,8000000685,OR,1000,10,00,CUS000136,20250814,136334.31,EUR
100,8000000686,RE,1000,10,00,CUS000132,20220305,226968.31,EUR
100,8000000687,ZOR,1000,10,00,CUS000087,20250401,112027.78,EUR
100,8000000688,ZOR,1000,10,00,CUS000134,20231116,44146.32,EUR
100,8000000689,RE,1000,10,00,CUS000116,20250313,53160.96,EUR
100,8000000690,RE,1000,10,00,CUS000066,20240520,137924.34,EUR
100,8000000691,RE,1000,10,00,CUS000116,20250313,233894.01,EUR
100,8000000692,RE,1000,10,00,CUS000003,20220921,63719.37,EUR
100,8000000693,RE,1000,10,00,CUS000064,20250127,101421.43,EUR
100,8000000694,OR,1000,10,00,CUS000013,20221220,120018.19,EUR
100,8000000695,RE,1000,10,00,CUS000077,20230817,16221.15,EUR
100,8000000696,ZOR,1000,10,00,CUS000059,20250916,159207.63,EUR
100,8000000697,RE,1000,10,00,CUS000008,20230421,170743.58,EUR
100,8000000698,ZOR,1000,10,00,CUS000115,20220106,65019.65,EUR
100,8000000699,OR,1000,10,00,CUS000004,20220718,24920.64,EUR
100,8000000700,RE,1000,10,00,CUS000108,20230408,35791.8,EUR
100,8000000701,OR,1000,10,00,CUS000185,20250508,54533.92,EUR
100,8000000702,OR,1000,10,00,CUS000080,20230825,108649.39,EUR
100,8000000703,OR,1000,10,00,CUS000121,20251117,25458.44,EUR
100,8000000704,ZOR,1000,10,00,CUS000091,20230703,45632.46,EUR
100,8000000705,RE,1000,10,00,CUS000184,20230710,166174.18,EUR
100,8000000706,OR,1000,10,00,CUS000175,20220219,112826.02,EUR
100,8000000707,OR,1000,10,00,CUS000101,20221107,41093.58,EUR
100,8000000708,OR,1000,10,00,CUS000120,20250523,153256.44,EUR
100,8000000709,RE,1000,10,00,CUS000180,20250512,87778.04,EUR
100,8000000710,OR,1000,10,00,CUS000104,20250905,6489.45,EUR
100,8000000711,ZOR,1000,10,00,CUS000123,20240901,220425.61,EUR
100,8000000712,OR,1000,10,00,CUS000190,20220531,19734.96,EUR
100,8000000713,OR,1000,10,00,CUS000003,20240607,118359.81,EUR
100,8000000714,RE,1000,10,00,CUS000190,20220501,57210.88,EUR
100,8000000715,ZOR,1000,10,00,CUS000101,20230118,50840.19,EUR
100,8000000716,OR,1000,10,00,CUS000170,20230828,156922.69,EUR
100,8000000717,ZOR,1000,10,00,CUS000144,20250715,52035.9,EUR
100,8000000718,OR,1000,10,00,CUS000102,20231108,72894.88,EUR
100,8000000719,RE,1000,10,00,CUS000051,20240206,52767.53,EUR
