MANDT,BUKRS,HKONT,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,2000,100047,20230610,0010001647,2024,0010001647,2632.39,EUR
100,1000,100048,20221125,0010001648,2023,0010001648,3978.45,EUR
100,2000,100049,20231210,0010001649,2024,0010001649,3856.45,EUR
100,1000,100050,20240606,0010001650,2023,0010001650,4717.54,EUR
100,2000,100051,20240208,0010001651,2024,0010001651,1105.08,EUR
100,1000,100052,20240228,0010001652,2023,0010001652,1783.95,EUR
100,2000,100053,20220416,0010001653,2024,0010001653,1076.09,EUR
100,1000,100054,20220127,0010001654,2023,0010001654,1591.66,EUR
100,2000,100055,20230612,0010001655,2024,0010001655,2923.09,EUR
100,1000,100056,20230131,0010001656,2023,0010001656,4901.33,EUR
100,2000,100057,20220216,0010001657,2024,0010001657,728.25,EUR
100,1000,100058,20240120,0010001658,2023,0010001658,4103.93,EUR
100,2000,100059,20221231,0010001659,2024,0010001659,3651.07,EUR
100,1000,100060,20220831,0010001660,2023,0010001660,419.78,EUR
100,2000,100061,20240828,0010001661,2024,0010001661,4319.87,EUR
100,1000,100062,20230605,0010001662,2023,0010001662,746.68,EUR
100,2000,100063,20230513,0010001663,2024,0010001663,3585.01,EUR
100,1000,100064,20220609,0010001664,2023,0010001664,3286.38,EUR
100,2000,100065,20221226,0010001665,2024,0010001665,3722.55,EUR
100,1000,100066,20240511,0010001666,2023,0010001666,929.7,EUR
100,2000,100067,20241114,0010001667,2024,0010001667,1137.61,EUR
100,1000,100068,20240204,0010001668,2023,0010001668,4534.42,EUR
100,2000,100069,20230725,0010001669,2024,0010001669,3577.81,EUR
100,1000,100070,20221201,0010001670,2023,0010001670,3898.96,EUR
100,2000,100071,20220102,0010001671,2024,0010001671,4028.49,EUR
100,1000,100072,20230408,0010001672,2023,0010001672,3893.83,EUR
100,2000,100073,20221002,0010001673,2024,0010001673,2002.84,EUR
100,1000,100074,20220213,0010001674,2023,0010001674,1659.79,EUR
100,2000,100075,20240830,0010001675,2024,0010001675,4307.27,EUR
100,1000,100076,20240621,0010001676,2023,0010001676,4638.99,EUR
100,2000,100077,20221118,0010001677,2024,0010001677,2737.7,EUR
100,1000,100078,20220909,0010001678,2023,0010001678,3289.53,EUR
100,2000,100079,20240115,0010001679,2024,0010001679,2600.19,EUR
100,1000,100080,20230929,0010001680,2023,0010001680,210.21,EUR
100,2000,100081,20240601,0010001681,2024,0010001681,1928.21,EUR
100,1000,100082,20241128,0010001682,2023,0010001682,507.94,EUR
100,2000,100083,20240721,0010001683,2024,0010001683,3903.96,EUR
100,1000,100084,20221123,0010001684,2023,0010001684,4232.96,EUR
100,2000,100085,20240510,0010001685,2024,0010001685,3130.45,EUR
100,1000,100086,20230225,0010001686,2023,0010001686,3256.15,EUR
100,2000,100087,20220119,0010001687,2024,0010001687,3315.74,EUR
100,1000,100088,20220810,0010001688,2023,0010001688,3044.45,EUR
100,2000,100089,20230103,0010001689,2024,0010001689,1908.75,EUR
100,1000,100090,20230504,0010001690,2023,0010001690,1372.5,EUR
100,2000,100091,20221117,0010001691,2024,0010001691,3062.34,EUR
100,1000,100092,20241111,0010001692,2023,0010001692,4176.5,EUR
100,2000,100093,20231028,0010001693,2024,0010001693,701.6,EUR
100,1000,100094,20221205,0010001694,2023,0010001694,2460.67,EUR
100,2000,100095,20220515,0010001695,2024,0010001695,4951.87,EUR
100,1000,100096,20221025,0010001696,2023,0010001696,222.17,EUR
100,2000,100097,20230501,0010001697,2024,0010001697,638.75,EUR
100,1000,100098,20240825,0010001698,2023,0010001698,4033.06,EUR
100,2000,100099,20220207,0010001699,2024,0010001699,2891.61,EUR
100,1000,100000,20220720,0010001700,2023,0010001700,296.28,EUR
100,2000,100001,20240629,0010001701,2024,0010001701,1536.18,EUR
100,1000,100002,20240912,0010001702,2023,0010001702,4637.88,EUR
100,2000,100003,20220311,0010001703,2024,0010001703,4779.08,EUR
100,1000,100004,20230905,0010001704,2023,0010001704,1920.29,EUR
100,2000,100005,20241128,0010001705,2024,0010001705,4674.71,EUR
100,1000,100006,20241014,0010001706,2023,0010001706,415.34,EUR
100,2000,100007,20221021,0010001707,2024,0010001707,4543.28,EUR
100,1000,100008,20240102,0010001708,2023,0010001708,1179.91,EUR
100,2000,100009,20240329,0010001709,2024,0010001709,3253.96,EUR
100,1000,100010,20220315,0010001710,2023,0010001710,1257.55,EUR
100,2000,100011,20240121,0010001711,2024,0010001711,3952.07,EUR
100,1000,100012,20240930,0010001712,2023,0010001712,2822.85,EUR
100,2000,100013,20221115,0010001713,2024,0010001713,1109.6,EUR
100,1000,100014,20230823,0010001714,2023,0010001714,4611.65,EUR
100,2000,100015,20231221,0010001715,2024,0010001715,1666.79,EUR
100,1000,100016,20220110,0010001716,2023,0010001716,4026.75,EUR
100,2000,100017,20220512,0010001717,2024,0010001717,2842.94,EUR
100,1000,100018,20220312,0010001718,2023,0010001718,4743.14,EUR
100,2000,100019,20230615,0010001719,2024,0010001719,3618.03,EUR
100,1000,100020,20230306,0010001720,2023,0010001720,1368.91,EUR
100,2000,100021,20231207,0010001721,2024,0010001721,3502.29,EUR
100,1000,100022,20220123,0010001722,2023,0010001722,2886.82,EUR
100,2000,100023,20230207,0010001723,2024,0010001723,1004.64,EUR
100,1000,100024,20240805,0010001724,2023,0010001724,4099.4,EUR
100,2000,100025,20220112,0010001725,2024,0010001725,1776.56,EUR
100,1000,100026,20240125,0010001726,2023,0010001726,3153.41,EUR
100,2000,100027,20220119,0010001727,2024,0010001727,881.57,EUR
100,1000,100028,20230611,0010001728,2023,0010001728,3400.72,EUR
100,2000,100029,20240413,0010001729,2024,0010001729,326.99,EUR
100,1000,100030,20230401,0010001730,2023,0010001730,1407.07,EUR
100,2000,100031,20230803,0010001731,2024,0010001731,1260.59,EUR
100,1000,100032,20231207,0010001732,2023,0010001732,3861.35,EUR
100,2000,100033,20241231,0010001733,2024,0010001733,4473.6,EUR
100,1000,100034,20241025,0010001734,2023,0010001734,4694.65,EUR
100,2000,100035,20230928,0010001735,2024,0010001735,4548.65,EUR
100,1000,100036,20231223,0010001736,2023,0010001736,1723.25,EUR
100,2000,100037,20230511,0010001737,2024,0010001737,1418.57,EUR
100,1000,100038,20220922,0010001738,2023,0010001738,4668.92,EUR
100,2000,100039,20240108,0010001739,2024,0010001739,4402.49,EUR
100,1000,100040,20231002,0010001740,2023,0010001740,4444.68,EUR
100,2000,100041,20240706,0010001741,2024,0010001741,4599.2,EUR
100,1000,100042,20240123,0010001742,2023,0010001742,2459.97,EUR
100,2000,100043,20230421,0010001743,2024,0010001743,4809.84,EUR
100,1000,100044,20230520,0010001744,2023,0010001744,2176.37,EUR
100,2000,100045,20220622,0010001745,2024,0010001745,1231.55,EUR
100,1000,100046,20240612,0010001746,2023,0010001746,4404.2,EUR
100,2000,100047,20220917,0010001747,2024,0010001747,4454.47,EUR
100,1000,100048,20240226,0010001748,2023,0010001748,3755.41,EUR
100,2000,100049,20220614,0010001749,2024,0010001749,2382.42,EUR
100,1000,100050,20231229,0010001750,2023,0010001750,1938.78,EUR
100,2000,100051,20241129,0010001751,2024,0010001751,2323.62,EUR
100,1000,100052,20221108,0010001752,2023,0010001752,4400.15,EUR
100,2000,100053,20240110,0010001753,2024,0010001753,1935.54,EUR
100,1000,100054,20220512,0010001754,2023,0010001754,3858.8,EUR
100,2000,100055,20220828,0010001755,2024,0010001755,1440.04,EUR
100,1000,100056,20221103,0010001756,2023,0010001756,4976.73,EUR
100,2000,100057,20231205,0010001757,2024,0010001757,4378.04,EUR
100,1000,100058,20220705,0010001758,2023,0010001758,2205.31,EUR
100,2000,100059,20220801,0010001759,2024,0010001759,3733.73,EUR
100,1000,100060,20220305,0010001760,2023,0010001760,2657.84,EUR
100,2000,100061,20221128,0010001761,2024,0010001761,3609.54,EUR
100,1000,100062,20231218,0010001762,2023,0010001762,3711.89,EUR
100,2000,100063,20231102,0010001763,2024,0010001763,4924.62,EUR
100,1000,100064,20220119,0010001764,2023,0010001764,695.26,EUR
100,2000,100065,20221125,0010001765,2024,0010001765,2620.81,EUR
100,1000,100066,20231115,0010001766,2023,0010001766,2913.08,EUR
100,2000,100067,20220626,0010001767,2024,0010001767,1129.23,EUR
100,1000,100068,20240919,0010001768,2023,0010001768,318.44,EUR
100,2000,100069,20220124,0010001769,2024,0010001769,4101.44,EUR
100,1000,100070,20221014,0010001770,2023,0010001770,4411.48,EUR
100,2000,100071,20241124,0010001771,2024,0010001771,1208.13,EUR
100,1000,100072,20230919,0010001772,2023,0010001772,2384.2,EUR
100,2000,100073,20240926,0010001773,2024,0010001773,4698.22,EUR
100,1000,100074,20220820,0010001774,2023,0010001774,4727.71,EUR
100,2000,100075,20230623,0010001775,2024,0010001775,3300.38,EUR
100,1000,100076,20240324,0010001776,2023,0010001776,4437.64,EUR
100,2000,100077,20230425,0010001777,2024,0010001777,1269.95,EUR
100,1000,100078,20241224,0010001778,2023,0010001778,4569.86,EUR
100,2000,100079,20240801,0010001779,2024,0010001779,1514.32,EUR
100,1000,100080,20230923,0010001780,2023,0010001780,4380.73,EUR
100,2000,100081,20230131,0010001781,2024,0010001781,4297.57,EUR
100,1000,100082,20220421,0010001782,2023,0010001782,2627.28,EUR
100,2000,100083,20220613,0010001783,2024,0010001783,1352.1,EUR
100,1000,100084,20241127,0010001784,2023,0010001784,1123.71,EUR
100,2000,100085,20220205,0010001785,2024,0010001785,2520.45,EUR
100,1000,100086,20221012,0010001786,2023,0010001786,4292.14,EUR
100,2000,100087,20221010,0010001787,2024,0010001787,3223.72,EUR
100,1000,100088,20240906,0010001788,2023,0010001788,2198.43,EUR
100,2000,100089,20241008,0010001789,2024,0010001789,2681.74,EUR
100,1000,100090,20220610,0010001790,2023,0010001790,3576.03,EUR
100,2000,100091,20221126,0010001791,2024,0010001791,3179.78,EUR
100,1000,100092,20241011,0010001792,2023,0010001792,2619.92,EUR
100,2000,100093,20230704,0010001793,2024,0010001793,4274.7,EUR
100,1000,100094,20240306,0010001794,2023,0010001794,3578.17,EUR
100,2000,100095,20240413,0010001795,2024,0010001795,792.76,EUR
100,1000,100096,20230207,0010001796,2023,0010001796,769.78,EUR
100,2000,100097,20220318,0010001797,2024,0010001797,1060.87,EUR
100,1000,100098,20241112,0010001798,2023,0010001798,763.41,EUR
100,2000,100099,20221107,0010001799,2024,0010001799,2477.23,EUR
100,1000,100000,20240608,0010001800,2023,0010001800,2839.7,EUR
100,2000,100001,20230215,0010001801,2024,0010001801,4016.64,EUR
100,1000,100002,20241114,0010001802,2023,0010001802,4572.39,EUR
100,2000,100003,20241024,0010001803,2024,0010001803,2855.23,EUR
100,1000,100004,20220412,0010001804,2023,0010001804,4230.46,EUR
100,2000,100005,20240229,0010001805,2024,0010001805,2827.01,EUR
100,1000,100006,20241024,0010001806,2023,0010001806,120.4,EUR
100,2000,100007,20240625,0010001807,2024,0010001807,3046.98,EUR
100,1000,100008,20230514,0010001808,2023,0010001808,2483.01,EUR
100,2000,100009,20240823,0010001809,2024,0010001809,1056.73,EUR
100,1000,100010,20231121,0010001810,2023,0010001810,1681.97,EUR
100,2000,100011,20241029,0010001811,2024,0010001811,4928.44,EUR
100,1000,100012,20230216,0010001812,2023,0010001812,4703.71,EUR
100,2000,100013,20230404,0010001813,2024,0010001813,2626.76,EUR
100,1000,100014,20220302,0010001814,2023,0010001814,3618.83,EUR
100,2000,100015,20241217,0010001815,2024,0010001815,4840.91,EUR
100,1000,100016,20240514,0010001816,2023,0010001816,3721.64,EUR
100,2000,100017,20220427,0010001817,2024,0010001817,4453.94,EUR
100,1000,100018,20221115,0010001818,2023,0010001818,3323.45,EUR
100,2000,100019,20240225,0010001819,2024,0010001819,2689.85,EUR
100,1000,100020,20231201,0010001820,2023,0010001820,1876.91,EUR
100,2000,100021,20220127,0010001821,2024,0010001821,550.31,EUR
100,1000,100022,20231224,0010001822,2023,0010001822,4776.38,EUR
100,2000,100023,20221114,0010001823,2024,0010001823,3503.49,EUR
100,1000,100024,20230104,0010001824,2023,0010001824,630.55,EUR
100,2000,100025,20240709,0010001825,2024,0010001825,2230.42,EUR
100,1000,100026,20240514,0010001826,2023,0010001826,1934.49,EUR
100,2000,100027,20241115,0010001827,2024,0010001827,2246.69,EUR
100,1000,100028,20240118,0010001828,2023,0010001828,4286.39,EUR
100,2000,100029,20230827,0010001829,2024,0010001829,1536.44,EUR
100,1000,100030,20241218,0010001830,2023,0010001830,4166.8,EUR
100,2000,100031,20220915,0010001831,2024,0010001831,4043.05,EUR
100,1000,100032,20220531,0010001832,2023,0010001832,2117.79,EUR
100,2000,100033,20230912,0010001833,2024,0010001833,3803.49,EUR
100,1000,100034,20230914,0010001834,2023,0010001834,1925.29,EUR
100,2000,100035,20240409,0010001835,2024,0010001835,4785.65,EUR
100,1000,100036,20240727,0010001836,2023,0010001836,2542.51,EUR
100,2000,100037,20240831,0010001837,2024,0010001837,3539.01,EUR
100,1000,100038,20231004,0010001838,2023,0010001838,3298.62,EUR
100,2000,100039,20230605,0010001839,2024,0010001839,2766.77,EUR
100,1000,100040,20240503,0010001840,2023,0010001840,978.29,EUR
100,2000,100041,20220107,0010001841,2024,0010001841,1429.0,EUR
100,1000,100042,20220314,0010001842,2023,0010001842,3211.04,EUR
100,2000,100043,20240223,0010001843,2024,0010001843,691.11,EUR
100,1000,100044,20230304,0010001844,2023,0010001844,2201.83,EUR
100,2000,100045,20220413,0010001845,2024,0010001845,4550.74,EUR
100,1000,100046,20241205,0010001846,2023,0010001846,4108.15,EUR
100,2000,100047,20230503,0010001847,2024,0010001847,1504.56,EUR
100,1000,100048,20240208,0010001848,2023,0010001848,3279.08,EUR
100,2000,100049,20221028,0010001849,2024,0010001849,1811.4,EUR
100,1000,100050,20230524,0010001850,2023,0010001850,3460.66,EUR
100,2000,100051,20220714,0010001851,2024,0010001851,4507.86,EUR
100,1000,100052,20231212,0010001852,2023,0010001852,3457.1,EUR
100,2000,100053,20231031,0010001853,2024,0010001853,2452.45,EUR
100,1000,100054,20240311,0010001854,2023,0010001854,4929.66,EUR
100,2000,100055,20230710,0010001855,2024,0010001855,678.63,EUR
100,1000,100056,20230529,0010001856,2023,0010001856,314.26,EUR
100,2000,100057,20220118,0010001857,2024,0010001857,4086.28,EUR
100,1000,100058,20220625,0010001858,2023,0010001858,180.84,EUR
100,2000,100059,20230530,0010001859,2024,0010001859,2948.79,EUR
100,1000,100060,20230204,0010001860,2023,0010001860,4492.74,EUR
100,2000,100061,20221218,0010001861,2024,0010001861,2622.6,EUR
100,1000,100062,20220227,0010001862,2023,0010001862,4770.21,EUR
100,2000,100063,20240330,0010001863,2024,0010001863,3765.89,EUR
100,1000,100064,20230329,0010001864,2023,0010001864,4783.85,EUR
100,2000,100065,20241219,0010001865,2024,0010001865,1985.96,EUR
100,1000,100066,20240829,0010001866,2023,0010001866,1894.55,EUR
100,2000,100067,20240109,0010001867,2024,0010001867,2570.33,EUR
100,1000,100068,20240223,0010001868,2023,0010001868,1847.32,EUR
100,2000,100069,20230702,0010001869,2024,0010001869,2861.01,EUR
100,1000,100070,20221221,0010001870,2023,0010001870,1849.53,EUR
100,2000,100071,20220718,0010001871,2024,0010001871,825.01,EUR
100,1000,100072,20240209,0010001872,2023,0010001872,2470.78,EUR
100,2000,100073,20230521,0010001873,2024,0010001873,740.87,EUR
100,1000,100074,20241007,0010001874,2023,0010001874,3595.21,EUR
100,2000,100075,20220716,0010001875,2024,0010001875,2647.4,EUR
100,1000,100076,20221130,0010001876,2023,0010001876,1589.37,EUR
100,2000,100077,20241129,0010001877,2024,0010001877,2083.58,EUR
100,1000,100078,20231021,0010001878,2023,0010001878,4176.08,EUR
100,2000,100079,20221113,0010001879,2024,0010001879,3902.19,EUR
100,1000,100080,20231113,0010001880,2023,0010001880,1650.57,EUR
100,2000,100081,20240331,0010001881,2024,0010001881,2213.67,EUR
100,1000,100082,20230703,0010001882,2023,0010001882,3422.49,EUR
100,2000,100083,20240809,0010001883,2024,0010001883,901.14,EUR
100,1000,100084,20241119,0010001884,2023,0010001884,1866.69,EUR
100,2000,100085,20240608,0010001885,2024,0010001885,1757.42,EUR
100,1000,100086,20220611,0010001886,2023,0010001886,3267.74,EUR
100,2000,100087,20220506,0010001887,2024,0010001887,2177.56,EUR
100,1000,100088,20220204,0010001888,2023,0010001888,739.1,EUR
100,2000,100089,20230406,0010001889,2024,0010001889,2873.16,EUR
100,1000,100090,20241107,0010001890,2023,0010001890,4990.46,EUR
100,2000,100091,20240727,0010001891,2024,0010001891,4364.66,EUR
100,1000,100092,20240913,0010001892,2023,0010001892,381.16,EUR
100,2000,100093,20230416,0010001893,2024,0010001893,3103.18,EUR
100,1000,100094,20240418,0010001894,2023,0010001894,4814.2,EUR
100,2000,100095,20221125,0010001895,2024,0010001895,629.47,EUR
100,1000,100096,20230107,0010001896,2023,0010001896,1466.8,EUR
100,2000,100097,20240506,0010001897,2024,0010001897,2598.58,EUR
100,1000,100098,20220319,0010001898,2023,0010001898,730.3,EUR
100,2000,100099,20220630,0010001899,2024,0010001899,4950.28,EUR
100,1000,100000,20240913,0010001900,2023,0010001900,424.66,EUR
100,2000,100001,20220808,0010001901,2024,0010001901,3092.46,EUR
100,1000,100002,20240128,0010001902,2023,0010001902,2896.54,EUR
100,2000,100003,20220316,0010001903,2024,0010001903,1864.28,EUR
100,1000,100004,20220127,0010001904,2023,0010001904,2825.05,EUR
100,2000,100005,20220827,0010001905,2024,0010001905,2946.5,EUR
100,1000,100006,20230902,0010001906,2023,0010001906,928.47,EUR
100,2000,100007,20221111,0010001907,2024,0010001907,1198.98,EUR
100,1000,100008,20231212,0010001908,2023,0010001908,3137.59,EUR
100,2000,100009,20230504,0010001909,2024,0010001909,4926.5,EUR
100,1000,100010,20220727,0010001910,2023,0010001910,279.05,EUR
100,2000,100011,20240322,0010001911,2024,0010001911,1094.44,EUR
100,1000,100012,20220822,0010001912,2023,0010001912,3294.72,EUR
100,2000,100013,20230805,0010001913,2024,0010001913,3751.74,EUR
100,1000,100014,20221004,0010001914,2023,0010001914,1211.52,EUR
100,2000,100015,20240619,0010001915,2024,0010001915,4034.13,EUR
100,1000,100016,20230104,0010001916,2023,0010001916,3055.26,EUR
100,2000,100017,20240319,0010001917,2024,0010001917,1121.02,EUR
100,1000,100018,20220127,0010001918,2023,0010001918,4900.71,EUR
100,2000,100019,20221223,0010001919,2024,0010001919,4534.55,EUR
100,1000,100020,20231231,0010001920,2023,0010001920,4217.93,EUR
100,2000,100021,20220428,0010001921,2024,0010001921,2620.65,EUR
100,1000,100022,20240823,0010001922,2023,0010001922,3927.89,EUR
100,2000,100023,20220815,0010001923,2024,0010001923,4330.72,EUR
100,1000,100024,20241108,0010001924,2023,0010001924,349.95,EUR
100,2000,100025,20230218,0010001925,2024,0010001925,1205.03,EUR
100,1000,100026,20231028,0010001926,2023,0010001926,3571.33,EUR
100,2000,100027,20220626,0010001927,2024,0010001927,3289.84,EUR
100,1000,100028,20240806,0010001928,2023,0010001928,1718.9,EUR
100,2000,100029,20221013,0010001929,2024,0010001929,3664.07,EUR
100,1000,100030,20230810,0010001930,2023,0010001930,4089.27,EUR
100,2000,100031,20220603,0010001931,2024,0010001931,3191.79,EUR
100,1000,100032,20241128,0010001932,2023,0010001932,4494.33,EUR
100,2000,100033,20240915,0010001933,2024,0010001933,147.45,EUR
100,1000,100034,20220509,0010001934,2023,0010001934,3973.43,EUR
100,2000,100035,20221209,0010001935,2024,0010001935,3109.29,EUR
100,1000,100036,20230820,0010001936,2023,0010001936,1504.4,EUR
100,2000,100037,20240604,0010001937,2024,0010001937,2095.86,EUR
100,1000,100038,20240501,0010001938,2023,0010001938,4732.77,EUR
100,2000,100039,20240607,0010001939,2024,0010001939,3901.28,EUR
100,1000,100040,20221102,0010001940,2023,0010001940,3508.52,EUR
100,2000,100041,20230807,0010001941,2024,0010001941,1846.61,EUR
100,1000,100042,20240610,0010001942,2023,0010001942,4744.72,EUR
100,2000,100043,20240705,0010001943,2024,0010001943,1787.89,EUR
100,1000,100044,20220508,0010001944,2023,0010001944,178.04,EUR
100,2000,100045,20220419,0010001945,2024,0010001945,3860.08,EUR
100,1000,100046,20221107,0010001946,2023,0010001946,2114.6,EUR
100,2000,100047,20221214,0010001947,2024,0010001947,701.9,EUR
100,1000,100048,20240619,0010001948,2023,0010001948,977.92,EUR
100,2000,100049,20240606,0010001949,2024,0010001949,3157.94,EUR
100,1000,100050,20230910,0010001950,2023,0010001950,3722.32,EUR
100,2000,100051,20230209,0010001951,2024,0010001951,182.76,EUR
100,1000,100052,20240503,0010001952,2023,0010001952,3488.91,EUR
100,2000,100053,20240111,0010001953,2024,0010001953,1801.16,EUR
100,1000,100054,20241028,0010001954,2023,0010001954,3955.82,EUR
100,2000,100055,20240104,0010001955,2024,0010001955,1911.0,EUR
100,1000,100056,20220505,0010001956,2023,0010001956,1617.59,EUR
100,2000,100057,20220205,0010001957,2024,0010001957,3287.13,EUR
100,1000,100058,20240101,0010001958,2023,0010001958,2377.51,EUR
100,2000,100059,20221027,0010001959,2024,0010001959,2985.28,EUR
100,1000,100060,20230222,0010001960,2023,0010001960,483.03,EUR
100,2000,100061,20231223,0010001961,2024,0010001961,171.06,EUR
100,1000,100062,20240312,0010001962,2023,0010001962,954.78,EUR
100,2000,100063,20240618,0010001963,2024,0010001963,1364.76,EUR
100,1000,100064,20241007,0010001964,2023,0010001964,1106.42,EUR
100,2000,100065,20230828,0010001965,2024,0010001965,3164.65,EUR
100,1000,100066,20230310,0010001966,2023,0010001966,2183.75,EUR
100,2000,100067,20221104,0010001967,2024,0010001967,4688.24,EUR
100,1000,100068,20220608,0010001968,2023,0010001968,3195.2,EUR
100,2000,100069,20231216,0010001969,2024,0010001969,808.12,EUR
100,1000,100070,20231215,0010001970,2023,0010001970,1103.77,EUR
100,2000,100071,20231128,0010001971,2024,0010001971,1581.47,EUR
100,1000,100072,20220511,0010001972,2023,0010001972,3951.13,EUR
100,2000,100073,20241025,0010001973,2024,0010001973,4421.22,EUR
100,1000,100074,20220423,0010001974,2023,0010001974,2182.89,EUR
100,2000,100075,20240822,0010001975,2024,0010001975,627.47,EUR
100,1000,100076,20230416,0010001976,2023,0010001976,438.1,EUR
100,2000,100077,20220830,0010001977,2024,0010001977,2524.4,EUR
100,1000,100078,20220323,0010001978,2023,0010001978,2060.58,EUR
100,2000,100079,20240222,0010001979,2024,0010001979,2577.89,EUR
100,1000,100080,20220621,0010001980,2023,0010001980,1244.28,EUR
100,2000,100081,20230217,0010001981,2024,0010001981,3090.25,EUR
100,1000,100082,20241026,0010001982,2023,0010001982,316.68,EUR
100,2000,100083,20240822,0010001983,2024,0010001983,2626.1,EUR
100,1000,100084,20230322,0010001984,2023,0010001984,448.46,EUR
100,2000,100085,20240207,0010001985,2024,0010001985,3115.74,EUR
100,1000,100086,20240129,0010001986,2023,0010001986,2093.3,EUR
100,2000,100087,20220328,0010001987,2024,0010001987,396.64,EUR
100,1000,100088,20240928,0010001988,2023,0010001988,2003.58,EUR
100,2000,100089,20220507,0010001989,2024,0010001989,2445.62,EUR
100,1000,100090,20220925,0010001990,2023,0010001990,440.62,EUR
100,2000,100091,20220417,0010001991,2024,0010001991,1688.29,EUR
100,1000,100092,20230322,0010001992,2023,0010001992,4343.1,EUR
100,2000,100093,20231224,0010001993,2024,0010001993,2774.61,EUR
100,1000,100094,20240710,0010001994,2023,0010001994,3186.5,EUR
100,2000,100095,20221023,0010001995,2024,0010001995,2457.19,EUR
100,1000,100096,20220221,0010001996,2023,0010001996,4271.06,EUR
100,2000,100097,20220911,0010001997,2024,0010001997,2044.64,EUR
100,1000,100098,20240912,0010001998,2023,0010001998,1401.89,EUR
100,2000,100099,20230630,0010001999,2024,0010001999,1491.6,EUR
