MANDT,VBELN,FKART,KUNNR,FKDAT,NETWR,WAERK
100,9000000504,F2,CUS000114,20250616,295450.65,EUR
100,9000000505,F2,CUS000084,20231208,146661.11,EUR
100,9000000506,F2,CUS000078,20250506,90611.76,EUR
100,9000000507,F2,CUS000079,20240813,92602.81,EUR
100,9000000508,F2,CUS000028,20250113,154639.2,EUR
100,9000000509,F2,CUS000171,20230207,162599.25,EUR
100,9000000510,F2,CUS000092,20250515,59705.48,EUR
100,9000000511,F2,CUS000029,20220317,164391.71,EUR
100,9000000512,F2,CUS000074,20250129,172069.35,EUR
100,9000000513,F2,CUS000001,20220511,39183.93,EUR
100,9000000514,F2,CUS000084,20250219,68673.6,EUR
100,9000000515,F2,CUS000129,20220903,29790.98,EUR
100,9000000516,F2,CUS000196,20230506,95829.63,EUR
100,9000000517,F2,CUS000052,20240805,33694.62,EUR
100,9000000518,F2,CUS000112,20250220,75377.25,EUR
100,9000000519,F2,CUS000187,20231113,50080.66,EUR
100,9000000520,F2,CUS000123,20231206,248734.13,EUR
100,9000000521,F2,CUS000071,20240330,127428.98,EUR
100,9000000522,F2,CUS000128,20240608,228488.65,EUR
100,9000000523,F2,CUS000003,20250402,224965.19,EUR
100,9000000524,F2,CUS000032,20220918,96421.85,EUR
100,9000000525,F2,CUS000011,20220920,116277.86,EUR
100,9000000526,F2,CUS000090,20251124,122289.75,EUR
100,9000000527,F2,CUS000064,20251003,55665.2,EUR
100,9000000528,F2,CUS000097,20250831,90715.26,EUR
100,9000000529,F2,CUS000138,20231205,83678.12,EUR
100,9000000530,F2,CUS000152,20230429,4850.13,EUR
100,9000000531,F2,CUS000117,20241122,181989.16,EUR
100,9000000532,F2,CUS000052,20220322,138997.92,EUR
100,9000000533,F2,CUS000195,20230819,110563.83,EUR
100,9000000534,F2,CUS000035,20240328,16302.88,EUR
100,9000000535,F2,CUS000006,20220603,89981.68,EUR
100,9000000536,F2,CUS000127,20220624,66326.67,EUR
100,9000000537,F2,CUS000107,20240326,178593.2,EUR
100,9000000538,F2,CUS000182,20231018,99253.81,EUR
100,9000000539,F2,CUS000004,20240406,31824.0,EUR
100,9000000541,F2,CUS000077,20250526,68826.15,EUR
100,9000000542,F2,CUS000074,20251230,179738.53,EUR
100,9000000543,F2,CUS000143,20250912,184388.28,EUR
100,9000000544,F2,CUS000048,20240620,22552.62,EUR
100,9000000545,F2,CUS000004,20221116,59747.03,EUR
100,9000000546,F2,CUS000001,20220114,174082.68,EUR
100,9000000547,F2,CUS000036,20230502,133877.48,EUR
100,9000000548,F2,CUS000132,20250506,102879.83,EUR
100,9000000549,F2,CUS000115,20220313,106640.32,EUR
100,9000000551,F2,CUS000115,20241206,103514.85,EUR
100,9000000552,F2,CUS000023,20230909,100214.6,EUR
100,9000000553,F2,CUS000161,20220608,9983.61,EUR
100,9000000554,F2,CUS000016,20220309,42747.02,EUR
100,9000000555,F2,CUS000052,20230102,296395.62,EUR
100,9000000556,F2,CUS000128,20240206,123519.72,EUR
100,9000000557,F2,CUS000116,20240326,187494.17,EUR
100,9000000558,F2,CUS000033,20221104,63358.36,EUR
100,9000000559,F2,CUS000189,20250606,116699.95,EUR
100,9000000560,F2,CUS000060,20240613,105171.3,EUR
100,9000000561,F2,CUS000089,20220225,51711.33,EUR
100,9000000562,F2,CUS000016,20221220,155721.24,EUR
100,9000000563,F2,CUS000073,20250825,152720.32,EUR
100,9000000564,F2,CUS000120,20230419,12220.2,EUR
100,9000000565,F2,CUS000052,20221002,104737.84,EUR
100,9000000566,F2,CUS000120,20231231,86697.21,EUR
100,9000000567,F2,CUS000112,20220522,83734.72,EUR
100,9000000568,F2,CUS000055,20230813,37971.7,EUR
100,9000000569,F2,CUS000122,20240219,122553.09,EUR
100,9000000570,F2,CUS000109,20250422,135493.87,EUR
100,9000000571,F2,CUS000059,20221212,76719.06,EUR
100,9000000572,F2,CUS000068,20240308,118940.42,EUR
100,9000000574,F2,CUS000143,20230127,16948.56,EUR
100,9000000575,F2,CUS000122,20240406,78015.62,EUR
100,9000000576,F2,CUS000152,20240322,170829.61,EUR
100,9000000577,F2,CUS000192,20240418,80756.38,EUR
100,9000000578,F2,CUS000148,20240415,56471.89,EUR
100,9000000579,F2,CUS000109,20220518,135705.52,EUR
100,9000000580,F2,CUS000051,20250427,68178.11,EUR
100,9000000581,F2,CUS000057,20250126,255906.47,EUR
100,9000000582,F2,CUS000043,20240725,84773.64,EUR
100,9000000583,F2,CUS000058,20250422,67762.24,EUR
100,9000000584,F2,CUS000018,20240118,38980.44,EUR
100,9000000585,F2,CUS000085,20230817,107559.18,EUR
100,9000000586,F2,CUS000145,20231224,117482.96,EUR
100,9000000587,F2,CUS000124,20220611,17364.75,EUR
100,9000000588,F2,CUS000047,20221008,40454.29,EUR
100,9000000589,F2,CUS000037,20220809,107046.83,EUR
100,9000000590,F2,CUS000185,20230316,255852.64,EUR
100,9000000591,F2,CUS000182,20230503,227949.82,EUR
100,9000000592,F2,CUS000075,20251008,284836.52,EUR
100,9000000593,F2,CUS000003,20240102,135900.15,EUR
100,9000000594,F2,CUS000147,20250327,2113.2,EUR
100,9000000595,F2,CUS000035,20220405,41308.2,EUR
100,9000000596,F2,CUS000189,20220422,120211.31,EUR
100,9000000597,F2,CUS000072,20240413,83255.46,EUR
100,9000000598,F2,CUS000024,20240529,42869.2,EUR
100,9000000599,F2,CUS000036,20230914,169871.21,EUR
100,9000000600,F2,CUS000113,20250211,110147.8,EUR
100,9000000601,F2,CUS000074,20221227,140957.87,EUR
100,9000000602,F2,CUS000087,20250507,94784.45,EUR
100,9000000604,F2,CUS000134,20241106,124092.16,EUR
100,9000000605,F2,CUS000142,20240420,283872.63,EUR
100,9000000606,F2,CUS000111,20241116,63439.34,EUR
100,9000000607,F2,CUS000103,20240919,11434.43,EUR
100,9000000608,F2,CUS000117,20251127,39638.82,EUR
100,9000000609,F2,CUS000105,20220319,39627.66,EUR
100,9000000610,F2,CUS000108,20250619,191829.55,EUR
100,9000000611,F2,CUS000132,20250310,47082.11,EUR
100,9000000612,F2,CUS000136,20250825,103519.56,EUR
100,9000000613,F2,CUS000132,20220320,321938.81,EUR
100,9000000614,F2,CUS000087,20250412,156963.83,EUR
100,9000000615,F2,CUS000134,20231206,70342.82,EUR
100,9000000616,F2,CUS000116,20250326,46097.19,EUR
100,9000000617,F2,CUS000066,20240527,52026.96,EUR
100,9000000619,F2,CUS000003,20221004,16112.45,EUR
100,9000000621,F2,CUS000013,20230101,84005.07,EUR
100,9000000622,F2,CUS000077,20230827,47876.97,EUR
100,9000000623,F2,CUS000008,20230504,148205.84,EUR
100,9000000624,F2,CUS000115,20220126,41466.91,EUR
100,9000000625,F2,CUS000004,20220725,51062.88,EUR
100,9000000626,F2,CUS000108,20230416,8933.16,EUR
100,9000000627,F2,CUS000185,20250514,16385.58,EUR
100,9000000628,F2,CUS000080,20230901,84235.27,EUR
100,9000000629,F2,CUS000121,20251202,132329.04,EUR
100,9000000630,F2,CUS000091,20230722,88486.29,EUR
100,9000000631,F2,CUS000184,20230719,245461.23,EUR
100,9000000632,F2,CUS000175,20220301,203547.0,EUR
100,9000000633,F2,CUS000101,20221123,75864.32,EUR
100,9000000634,F2,CUS000120,20250606,180220.32,EUR
100,9000000635,F2,CUS000180,20250525,99682.8,EUR
100,9000000636,F2,CUS000104,20250913,26049.57,EUR
100,9000000637,F2,CUS000190,20220620,84116.4,EUR
100,9000000638,F2,CUS000003,20240616,147461.97,EUR
100,9000000639,F2,CUS000190,20220516,35015.03,EUR
100,9000000640,F2,CUS000101,20230205,130450.41,EUR
100,9000000641,F2,CUS000170,20230914,126282.36,EUR
100,9000000642,F2,CUS000144,20250726,23452.8,EUR
100,9000000643,F2,CUS000102,20231127,80476.37,EUR
100,9000000644,F2,CUS000051,20240217,135929.67,EUR
100,9000000645,F2,CUS000015,20230708,164422.09,EUR
100,9000000646,F2,CUS000149,20240424,86173.76,EUR
100,9000000647,F2,CUS000176,20240217,115007.55,EUR
100,9000000648,F2,CUS000111,20240124,117549.27,EUR
100,9000000649,F2,CUS000083,20221017,110515.21,EUR
100,9000000650,F2,CUS000087,20250109,26503.8,EUR
100,9000000651,F2,CUS000156,20221112,64831.2,EUR
100,9000000652,F2,CUS000015,20240311,181910.05,EUR
100,9000000653,F2,CUS000103,20240404,34585.73,EUR
100,9000000654,F2,CUS000195,20240910,30624.67,EUR
100,9000000655,F2,CUS000092,20250926,190558.49,EUR
100,9000000656,F2,CUS000066,20220616,258521.61,EUR
100,9000000657,F2,CUS000074,20250701,87488.72,EUR
100,9000000658,F2,CUS000179,20241112,97075.71,EUR
100,9000000659,F2,CUS000020,20251210,188782.24,EUR
100,9000000660,F2,CUS000034,20240410,54413.03,EUR
100,9000000661,F2,CUS000128,20231126,124104.45,EUR
100,9000000662,F2,CUS000019,20240112,73185.53,EUR
100,9000000663,F2,CUS000136,20230220,146935.08,EUR
100,9000000665,F2,CUS000083,20250403,140220.27,EUR
100,9000000666,F2,CUS000167,20221110,184970.16,EUR
100,9000000667,F2,CUS000132,20220528,169393.43,EUR
100,9000000668,F2,CUS000118,20221222,79317.82,EUR
100,9000000669,F2,CUS000096,20220708,13092.52,EUR
100,9000000670,F2,CUS000182,20220331,199767.03,EUR
100,9000000672,F2,CUS000100,20250715,14713.5,EUR
100,9000000673,F2,CUS000005,20221128,77893.2,EUR
100,9000000674,F2,CUS000131,20220807,136765.66,EUR
100,9000000676,F2,CUS000197,20220806,21903.7,EUR
100,9000000677,F2,CUS000009,20251030,136052.02,EUR
100,9000000678,F2,CUS000017,20231007,11731.32,EUR
100,9000000679,F2,CUS000155,20250108,13443.04,EUR
100,9000000680,F2,CUS000164,20230508,122829.32,EUR
100,9000000681,F2,CUS000059,20220808,60502.12,EUR
100,9000000683,F2,CUS000054,20220606,257140.41,EUR
100,9000000684,F2,CUS000118,20220516,43911.26,EUR
100,9000000685,F2,CUS000150,20250316,90767.66,EUR
100,9000000686,F2,CUS000017,20231217,65958.01,EUR
100,9000000687,F2,CUS000176,20240217,76066.71,EUR
100,9000000688,F2,CUS000075,20220130,35525.24,EUR
100,9000000689,F2,CUS000136,20251212,80285.41,EUR
100,9000000690,F2,CUS000109,20231102,109661.52,EUR
100,9000000691,F2,CUS000004,20230211,42386.5,EUR
100,9000000692,F2,CUS000037,20241214,40302.18,EUR
100,9000000693,F2,CUS000046,20251008,26322.45,EUR
100,9000000694,F2,CUS000137,20230625,43607.48,EUR
100,9000000695,F2,CUS000086,20230813,23194.65,EUR
100,9000000696,F2,CUS000068,20230106,77331.05,EUR
100,9000000697,F2,CUS000104,20240110,83582.26,EUR
100,9000000698,F2,CUS000118,20250820,95961.55,EUR
100,9000000699,F2,CUS000129,20251020,10958.29,EUR
100,9000000700,F2,CUS000122,20230311,97071.04,EUR
100,9000000701,F2,CUS000183,20250215,82093.68,EUR
100,9000000702,F2,CUS000051,20240411,200469.24,EUR
100,9000000703,F2,CUS000056,20220205,76197.54,EUR
100,9000000704,F2,CUS000106,20220311,101168.26,EUR
100,9000000705,F2,CUS000060,20230425,53607.02,EUR
100,9000000706,F2,CUS000023,20230701,65963.76,EUR
100,9000000707,F2,CUS000107,20250313,142328.14,EUR
100,9000000708,F2,CUS000053,20220730,40840.27,EUR
100,9000000710,F2,CUS000126,20240213,103175.14,EUR
100,9000000711,F2,CUS000064,20221220,119677.89,EUR
100,9000000712,F2,CUS000190,20241024,136026.12,EUR
100,9000000713,F2,CUS000100,20240527,97021.67,EUR
100,9000000714,F2,CUS000164,20240714,59568.54,EUR
100,9000000715,F2,CUS000139,20240422,113879.55,EUR
100,9000000716,F2,CUS000072,20250112,129178.39,EUR
100,9000000717,F2,CUS000027,20240213,117424.74,EUR
100,9000000718,F2,CUS000195,20250524,9772.56,EUR
100,9000000719,F2,CUS000196,20220920,26103.37,EUR
100,9000000720,F2,CUS000006,20230417,170101.73,EUR
100,9000000721,F2,CUS000065,20240718,124882.38,EUR
100,9000000722,F2,CUS000003,20231108,91740.43,EUR
100,9000000723,F2,CUS000102,20230605,153155.83,EUR
100,9000000724,F2,CUS000159,20221109,130081.64,EUR
100,9000000725,F2,CUS000154,20221126,6334.78,EUR
100,9000000726,F2,CUS000176,20240118,123539.6,EUR
100,9000000727,F2,CUS000041,20250430,177880.23,EUR
100,9000000729,F2,CUS000149,20240714,129532.11,EUR
100,9000000730,F2,CUS000166,20240905,75374.02,EUR
100,9000000731,F2,CUS000176,20230226,30850.35,EUR
100,9000000732,F2,CUS000080,20250615,1894.2,EUR
100,9000000733,F2,CUS000193,20250329,133895.47,EUR
100,9000000734,F2,CUS000027,20230630,26512.14,EUR
100,9000000735,F2,CUS000100,20220313,204121.19,EUR
100,9000000736,F2,CUS000076,20241120,199965.44,EUR
100,9000000737,F2,CUS000014,20251026,121764.42,EUR
100,9000000738,F2,CUS000172,20251212,160065.92,EUR
100,9000000739,F2,CUS000050,20230523,28334.73,EUR
100,9000000740,F2,CUS000172,20230413,58308.3,EUR
100,9000000741,F2,CUS000013,20220306,139338.14,EUR
100,9000000742,F2,CUS000174,20250822,100056.42,EUR
100,9000000743,F2,CUS000104,20231231,63854.08,EUR
100,9000000744,F2,CUS000051,20220424,1810.48,EUR
100,9000000745,F2,CUS000141,20240716,101856.22,EUR
100,9000000746,F2,CUS000133,20240603,99574.45,EUR
100,9000000747,F2,CUS000073,20221209,24292.83,EUR
100,9000000748,F2,CUS000139,20231115,99298.88,EUR
100,9000000749,F2,CUS000033,20231104,171569.95,EUR
100,9000000750,F2,CUS000082,20221102,25200.42,EUR
100,9000000751,F2,CUS000038,20220710,59087.76,EUR
100,9000000752,F2,CUS000190,20231230,158902.27,EUR
100,9000000753,F2,CUS000005,20230714,8321.34,EUR
100,9000000754,F2,CUS000051,20240202,157806.48,EUR
100,9000000755,F2,CUS000030,20250502,7758.94,EUR
100,9000000756,F2,CUS000154,20231208,50564.28,EUR
100,9000000757,F2,CUS000099,20230619,90103.84,EUR
100,9000000758,F2,CUS000094,20240523,27729.72,EUR
100,9000000759,F2,CUS000172,20241031,2330.64,EUR
100,9000000760,F2,CUS000078,20220704,56589.95,EUR
100,9000000761,F2,CUS000183,20250527,190144.87,EUR
100,9000000762,F2,CUS000019,20230412,81454.33,EUR
100,9000000763,F2,CUS000131,20220729,82064.7,EUR
100,9000000764,F2,CUS000042,20250811,5774.42,EUR
100,9000000765,F2,CUS000044,20231106,92229.35,EUR
100,9000000766,F2,CUS000138,20250323,25618.78,EUR
100,9000000767,F2,CUS000098,20241026,45776.71,EUR
100,9000000769,F2,CUS000068,20230123,112052.07,EUR
100,9000000770,F2,CUS000088,20221119,139898.65,EUR
100,9000000771,F2,CUS000004,20220404,83560.12,EUR
100,9000000772,F2,CUS000196,20250824,162238.69,EUR
100,9000000773,F2,CUS000186,20231120,36554.25,EUR
100,9000000774,F2,CUS000192,20251009,90666.61,EUR
100,9000000775,F2,CUS000105,20250910,175011.81,EUR
100,9000000776,F2,CUS000043,20240824,66149.41,EUR
100,9000000777,F2,CUS000144,20230526,89118.15,EUR
100,9000000778,F2,CUS000029,20220731,84507.23,EUR
100,9000000779,F2,CUS000142,20221113,70367.2,EUR
100,9000000780,F2,CUS000162,20230706,94546.47,EUR
100,9000000781,F2,CUS000117,20240520,10665.62,EUR
100,9000000782,F2,CUS000159,20230513,111318.24,EUR
100,9000000783,F2,CUS000136,20250219,277650.62,EUR
100,9000000784,F2,CUS000022,20230215,44742.84,EUR
100,9000000785,F2,CUS000158,20251108,78546.0,EUR
100,9000000786,F2,CUS000146,20240409,177520.29,EUR
100,9000000787,F2,CUS000063,20241209,141187.18,EUR
100,9000000788,F2,CUS000090,20251103,18460.89,EUR
100,9000000789,F2,CUS000198,20220321,161085.51,EUR
100,9000000790,F2,CUS000181,20250516,75895.47,EUR
100,9000000791,F2,CUS000094,20250308,181101.15,EUR
100,9000000792,F2,CUS000115,20240707,98993.84,EUR
100,9000000793,F2,CUS000192,20240911,103061.96,EUR
100,9000000794,F2,CUS000076,20220111,220545.89,EUR
100,9000000795,F2,CUS000175,20241006,82398.78,EUR
100,9000000796,F2,CUS000191,20240221,303552.29,EUR
100,9000000797,F2,CUS000092,20240512,228000.17,EUR
100,9000000798,F2,CUS000025,20230303,59426.76,EUR
100,9000000799,F2,CUS000153,20240512,96255.4,EUR
100,9000000800,F2,CUS000136,20240331,121289.66,EUR
100,9000000801,F2,CUS000058,20241108,71142.49,EUR
100,9000000802,F2,CUS000113,20220826,336879.9,EUR
100,9000000804,F2,CUS000110,20250505,138430.08,EUR
100,9000000806,F2,CUS000025,20230723,62508.16,EUR
100,9000000807,F2,CUS000008,20251015,59835.94,EUR
100,9000000808,F2,CUS000180,20240103,103490.75,EUR
100,9000000809,F2,CUS000099,20230106,107199.0,EUR
100,9000000810,F2,CUS000194,20250125,32645.6,EUR
100,9000000811,F2,CUS000001,20230831,169656.53,EUR
100,9000000812,F2,CUS000098,20241223,33437.52,EUR
100,9000000813,F2,CUS000085,20250217,133605.95,EUR
100,9000000814,F2,CUS000064,20220127,131157.84,EUR
100,9000000815,F2,CUS000055,20240726,248480.78,EUR
100,9000000816,F2,CUS000027,20240719,104155.9,EUR
100,9000000817,F2,CUS000186,20250303,145516.46,EUR
100,9000000818,F2,CUS000144,20230109,121934.1,EUR
100,9000000819,F2,CUS000191,20240605,66055.8,EUR
100,9000000820,F2,CUS000147,20230827,87988.43,EUR
100,9000000821,F2,CUS000056,20240526,25406.75,EUR
100,9000000822,F2,CUS000023,20240518,145023.88,EUR
100,9000000823,F2,CUS000086,20260118,26467.84,EUR
100,9000000824,F2,CUS000100,20240909,216319.8,EUR
100,9000000825,F2,CUS000194,20231016,122772.55,EUR
100,9000000826,F2,CUS000039,20241114,45595.45,EUR
100,9000000827,F2,CUS000175,20250730,191362.25,EUR
100,9000000828,F2,CUS000110,20240406,33685.36,EUR
100,9000000829,F2,CUS000172,20241008,114912.1,EUR
100,9000000830,F2,CUS000190,20220211,52830.7,EUR
100,9000000831,F2,CUS000181,20250402,33525.26,EUR
100,9000000832,F2,CUS000109,20250118,12650.17,EUR
100,9000000833,F2,CUS000009,20240226,170102.53,EUR
100,9000000834,F2,CUS000049,20220120,68032.68,EUR
100,9000000835,F2,CUS000106,20240424,131839.62,EUR
100,9000000836,F2,CUS000198,20240524,71883.93,EUR
100,9000000837,F2,CUS000148,20220514,83611.51,EUR
100,9000000838,F2,CUS000057,20250430,11726.24,EUR
100,9000000839,F2,CUS000041,20231018,68248.0,EUR
100,9000000840,F2,CUS000045,20220804,17660.91,EUR
100,9000000841,F2,CUS000023,20240418,75048.04,EUR
100,9000000842,F2,CUS000058,20231101,75405.68,EUR
100,9000000843,F2,CUS000158,20220422,96630.63,EUR
100,9000000844,F2,CUS000005,20220724,27131.2,EUR
100,9000000845,F2,CUS000107,20221031,133001.45,EUR
100,9000000846,F2,CUS000117,20250724,36314.61,EUR
100,9000000847,F2,CUS000127,20250621,81808.43,EUR
100,9000000848,F2,CUS000008,20250216,60935.25,EUR
100,9000000849,F2,CUS000156,20251209,284317.97,EUR
100,9000000850,F2,CUS000006,20250505,134564.66,EUR
100,9000000851,F2,CUS000067,20220916,96420.8,EUR
100,9000000852,F2,CUS000187,20231116,62138.43,EUR
100,9000000853,F2,CUS000095,20221216,94313.74,EUR
100,9000000854,F2,CUS000164,20240503,171489.0,EUR
100,9000000855,F2,CUS000052,20250805,15078.5,EUR
100,9000000857,F2,CUS000031,20250906,145756.92,EUR
100,9000000858,F2,CUS000053,20250311,58649.76,EUR
100,9000000859,F2,CUS000072,20241223,167536.13,EUR
100,9000000860,F2,CUS000002,20250225,13429.2,EUR
100,9000000861,F2,CUS000027,20241003,81351.49,EUR
100,9000000862,F2,CUS000114,20240504,90514.81,EUR
100,9000000863,F2,CUS000107,20230118,81213.35,EUR
100,9000000864,F2,CUS000146,20251214,266100.92,EUR
100,9000000865,F2,CUS000150,20231031,91111.15,EUR
100,9000000866,F2,CUS000152,20240115,72071.03,EUR
100,9000000867,F2,CUS000178,20230706,62799.66,EUR
100,9000000868,F2,CUS000096,20250827,53607.98,EUR
100,9000000869,F2,CUS000078,20250520,210055.53,EUR
100,9000000870,F2,CUS000185,20241015,184999.25,EUR
100,9000000871,F2,CUS000147,20240807,84719.46,EUR
100,9000000872,F2,CUS000157,20230211,42189.62,EUR
100,9000000873,F2,CUS000111,20230424,50965.53,EUR
100,9000000874,F2,CUS000007,20240323,65824.0,EUR
100,9000000875,F2,CUS000110,20240329,96972.57,EUR
100,9000000876,F2,CUS000162,20230708,77595.57,EUR
100,9000000877,F2,CUS000015,20221102,75171.63,EUR
100,9000000879,F2,CUS000120,20230907,240996.67,EUR
100,9000000880,F2,CUS000148,20240322,106588.68,EUR
100,9000000881,F2,CUS000156,20230426,110317.36,EUR
100,9000000882,F2,CUS000026,20250403,7994.94,EUR
100,9000000883,F2,CUS000018,20230608,69937.92,EUR
100,9000000884,F2,CUS000194,20230503,103315.32,EUR
100,9000000885,F2,CUS000198,20230404,194774.74,EUR
100,9000000886,F2,CUS000026,20240725,42624.78,EUR
100,9000000887,F2,CUS000002,20240307,40363.05,EUR
100,9000000888,F2,CUS000171,20240820,81547.92,EUR
100,9000000889,F2,CUS000012,20230510,30996.08,EUR
100,9000000890,F2,CUS000012,20250107,203067.91,EUR
100,9000000891,F2,CUS000124,20220503,310879.02,EUR
100,9000000892,F2,CUS000167,20230125,126053.46,EUR
100,9000000893,F2,CUS000191,20230120,111137.67,EUR
100,9000000894,F2,CUS000098,20230805,1407.65,EUR
100,9000000895,F2,CUS000001,20251105,110847.86,EUR
100,9000000896,F2,CUS000098,20220320,183523.56,EUR
100,9000000897,F2,CUS000109,20250303,161457.91,EUR
100,9000000898,F2,CUS000083,20220216,15535.96,EUR
100,9000000899,F2,CUS000175,20221104,7472.02,EUR
100,9000000900,F2,CUS000071,20240407,36981.02,EUR
100,9000000901,F2,CUS000044,20240106,76706.84,EUR
100,9000000902,F2,CUS000004,20230228,80585.52,EUR
100,9000000903,F2,CUS000181,20241105,57267.0,EUR
100,9000000904,F2,CUS000124,20250610,186828.89,EUR
100,9000000905,F2,CUS000088,20250429,88364.54,EUR
100,9000000906,F2,CUS000086,20240827,207344.97,EUR
100,9000000907,F2,CUS000077,20230703,47928.32,EUR
100,9000000908,F2,CUS000155,20221218,174475.23,EUR
100,9000000909,F2,CUS000107,20240921,33609.79,EUR
100,9000000910,F2,CUS000057,20220326,47261.77,EUR
100,9000000911,F2,CUS000048,20240820,102797.29,EUR
100,9000000912,F2,CUS000003,20231104,13450.71,EUR
100,9000000913,F2,CUS000077,20240621,129539.22,EUR
100,9000000914,F2,CUS000160,20230414,35464.32,EUR
100,9000000915,F2,CUS000047,20250428,34812.43,EUR
100,9000000916,F2,CUS000026,20231001,132955.23,EUR
100,9000000917,F2,CUS000178,20231125,71732.28,EUR
