MANDT,BANFN,BNFPO,MATNR,MENGE,MEINS,WERKS
100,10000582,00010,MAT000346,9044,KG,1100
100,10000583,00010,MAT000296,1698,KG,1400
100,10000584,00010,MAT000203,5660,KG,1100
100,10000585,00010,MAT000037,6314,KG,1100
100,10000586,00010,MAT000370,5723,KG,1000
100,10000587,00010,MAT000048,8265,KG,1400
100,10000588,00010,MAT000351,19294,KG,1100
100,10000589,00010,MAT000051,7627,KG,1200
100,10000590,00010,MAT000307,719,KG,1200
100,10000591,00010,MAT000493,17069,KG,1300
100,10000592,00010,MAT000478,8724,KG,1000
100,10000593,00010,MAT000241,4775,KG,1100
100,10000594,00010,MAT000273,16510,KG,1100
100,10000595,00010,MAT000099,4665,KG,1100
100,10000596,00010,MAT000277,2339,KG,1200
100,10000597,00010,MAT000457,9634,KG,1400
100,10000598,00010,MAT000496,10375,KG,1000
100,10000599,00010,MAT000394,3351,KG,1300
100,10000600,00010,MAT000269,13894,KG,1100
100,10000601,00010,MAT000186,1247,KG,1300
100,10000602,00010,MAT000044,1549,KG,1100
100,10000603,00010,MAT000328,12456,KG,1000
100,10000604,00010,MAT000498,16181,KG,1200
100,10000605,00010,MAT000094,8051,KG,1000
100,10000606,00010,MAT000459,19276,KG,1000
100,10000607,00010,MAT000098,7767,KG,1000
100,10000608,00010,MAT000420,9044,KG,1000
100,10000609,00010,MAT000388,1542,KG,1000
100,10000610,00010,MAT000049,15384,KG,1000
100,10000611,00010,MAT000048,17822,KG,1400
100,10000612,00010,MAT000081,10681,KG,1000
100,10000613,00010,MAT000244,15151,KG,1100
100,10000614,00010,MAT000455,7131,KG,1300
100,10000615,00010,MAT000165,1241,KG,1400
100,10000616,00010,MAT000400,19402,KG,1300
100,10000617,00010,MAT000045,10436,KG,1400
100,10000618,00010,MAT000424,15705,KG,1400
100,10000619,00010,MAT000203,4596,KG,1400
100,10000620,00010,MAT000291,9340,KG,1100
100,10000621,00010,MAT000482,4747,KG,1400
100,10000622,00010,MAT000493,15127,KG,1100
100,10000623,00010,MAT000147,7661,KG,1300
100,10000624,00010,MAT000105,7105,KG,1300
100,10000625,00010,MAT000202,14716,KG,1300
100,10000626,00010,MAT000116,14667,KG,1400
100,10000627,00010,MAT000098,1351,KG,1300
100,10000628,00010,MAT000128,12120,KG,1000
100,10000629,00010,MAT000286,12826,KG,1400
100,10000630,00010,MAT000493,8092,KG,1300
100,10000631,00010,MAT000309,8239,KG,1100
100,10000632,00010,MAT000359,15009,KG,1400
100,10000633,00010,MAT000476,4602,KG,1000
100,10000634,00010,MAT000336,8212,KG,1100
100,10000635,00010,MAT000165,10071,KG,1300
100,10000636,00010,MAT000336,10781,KG,1000
100,10000637,00010,MAT000448,6937,KG,1200
100,10000638,00010,MAT000164,18008,KG,1300
100,10000639,00010,MAT000147,16845,KG,1300
100,10000640,00010,MAT000333,5384,KG,1400
100,10000641,00010,MAT000115,9788,KG,1000
100,10000642,00010,MAT000330,14500,KG,1100
100,10000643,00010,MAT000346,4382,KG,1200
100,10000644,00010,MAT000207,4395,KG,1400
100,10000645,00010,MAT000079,1622,KG,1200
100,10000646,00010,MAT000498,7087,KG,1300
100,10000647,00010,MAT000389,11981,KG,1300
100,10000648,00010,MAT000394,10650,KG,1000
100,10000649,00010,MAT000405,13273,KG,1200
100,10000650,00010,MAT000116,10855,KG,1200
100,10000651,00010,MAT000147,4569,KG,1200
100,10000652,00010,MAT000460,17145,KG,1100
100,10000653,00010,MAT000046,15787,KG,1300
100,10000654,00010,MAT000485,754,KG,1200
100,10000655,00010,MAT000467,6532,KG,1400
100,10000656,00010,MAT000244,12396,KG,1000
100,10000657,00010,MAT000473,17833,KG,1100
100,10000658,00010,MAT000424,15511,KG,1400
100,10000659,00010,MAT000448,15612,KG,1300
100,10000660,00010,MAT000209,1858,KG,1100
100,10000661,00010,MAT000186,6567,KG,1000
100,10000662,00010,MAT000460,14977,KG,1200
100,10000663,00010,MAT000482,15799,KG,1200
100,10000664,00010,MAT000400,7788,KG,1300
100,10000665,00010,MAT000035,3010,KG,1000
100,10000666,00010,MAT000409,15073,KG,1200
100,10000667,00010,MAT000314,12225,KG,1000
100,10000668,00010,MAT000098,16239,KG,1300
100,10000669,00010,MAT000137,18347,KG,1400
100,10000670,00010,MAT000442,7191,KG,1200
100,10000671,00010,MAT000333,13966,KG,1200
100,10000672,00010,MAT000043,15021,KG,1000
100,10000673,00010,MAT000105,18362,KG,1300
100,10000674,00010,MAT000292,19984,KG,1100
100,10000675,00010,MAT000186,19236,KG,1100
100,10000676,00010,MAT000286,10732,KG,1300
100,10000677,00010,MAT000493,11664,KG,1000
100,10000678,00010,MAT000457,346,KG,1100
100,10000679,00010,MAT000241,14447,KG,1400
100,10000680,00010,MAT000051,19563,KG,1400
100,10000681,00010,MAT000036,12520,KG,1300
100,10000682,00010,MAT000047,3205,KG,1200
100,10000683,00010,MAT000052,254,KG,1200
100,10000684,00010,MAT000257,10997,KG,1000
100,10000685,00010,MAT000236,3830,KG,1400
100,10000686,00010,MAT000409,17661,KG,1100
100,10000687,00010,MAT000473,11924,KG,1100
100,10000688,00010,MAT000288,10437,KG,1100
100,10000689,00010,MAT000165,14824,KG,1400
100,10000690,00010,MAT000116,16692,KG,1000
100,10000691,00010,MAT000407,8282,KG,1400
100,10000692,00010,MAT000044,18562,KG,1200
100,10000693,00010,MAT000395,6286,KG,1100
100,10000694,00010,MAT000382,4598,KG,1200
100,10000695,00010,MAT000461,15567,KG,1300
100,10000696,00010,MAT000298,8655,KG,1300
100,10000697,00010,MAT000307,12385,KG,1400
100,10000698,00010,MAT000393,8239,KG,1000
100,10000699,00010,MAT000373,18114,KG,1200
100,10000700,00010,MAT000291,18604,KG,1300
100,10000701,00010,MAT000307,1160,KG,1400
100,10000702,00010,MAT000044,19202,KG,1000
100,10000703,00010,MAT000295,337,KG,1200
100,10000704,00010,MAT000362,2344,KG,1000
100,10000705,00010,MAT000182,4387,KG,1300
100,10000706,00010,MAT000049,12935,KG,1400
100,10000707,00010,MAT000052,19544,KG,1200
100,10000708,00010,MAT000084,9563,KG,1300
100,10000709,00010,MAT000236,14518,KG,1000
100,10000710,00010,MAT000037,9606,KG,1400
100,10000711,00010,MAT000240,11400,KG,1300
100,10000712,00010,MAT000395,10476,KG,1000
100,10000713,00010,MAT000498,12019,KG,1400
100,10000714,00010,MAT000398,18899,KG,1100
100,10000715,00010,MAT000038,9299,KG,1000
100,10000716,00010,MAT000053,13771,KG,1400
100,10000717,00010,MAT000306,1983,KG,1300
100,10000718,00010,MAT000331,15895,KG,1100
100,10000719,00010,MAT000346,15211,KG,1300
100,10000720,00010,MAT000498,3668,KG,1000
100,10000721,00010,MAT000441,4447,KG,1200
100,10000722,00010,MAT000136,5403,KG,1200
100,10000723,00010,MAT000457,14486,KG,1000
100,10000724,00010,MAT000043,16411,KG,1100
100,10000725,00010,MAT000334,5167,KG,1400
100,10000726,00010,MAT000147,10575,KG,1400
100,10000727,00010,MAT000478,10971,KG,1100
100,10000728,00010,MAT000387,1977,KG,1100
100,10000729,00010,MAT000203,5032,KG,1000
100,10000730,00010,MAT000393,1824,KG,1400
100,10000731,00010,MAT000123,19622,KG,1200
100,10000732,00010,MAT000208,19317,KG,1300
100,10000733,00010,MAT000393,3205,KG,1300
100,10000734,00010,MAT000406,5583,KG,1000
100,10000735,00010,MAT000389,12780,KG,1400
100,10000736,00010,MAT000494,9713,KG,1000
100,10000737,00010,MAT000438,8114,KG,1300
100,10000738,00010,MAT000452,2961,KG,1400
100,10000739,00010,MAT000467,9929,KG,1400
100,10000740,00010,MAT000393,18675,KG,1300
100,10000741,00010,MAT000478,1640,KG,1100
100,10000742,00010,MAT000035,16561,KG,1100
100,10000743,00010,MAT000260,14231,KG,1200
100,10000744,00010,MAT000470,4038,KG,1300
100,10000745,00010,MAT000236,9881,KG,1200
100,10000746,00010,MAT000044,13325,KG,1000
100,10000747,00010,MAT000094,4120,KG,1300
100,10000748,00010,MAT000395,14258,KG,1300
100,10000749,00010,MAT000044,2344,KG,1200
100,10000750,00010,MAT000442,7588,KG,1100
100,10000751,00010,MAT000164,6119,KG,1400
100,10000752,00010,MAT000457,13297,KG,1200
100,10000753,00010,MAT000392,8907,KG,1100
100,10000754,00010,MAT000286,17997,KG,1400
100,10000755,00010,MAT000496,19290,KG,1400
100,10000756,00010,MAT000038,18921,KG,1400
100,10000757,00010,MAT000458,13799,KG,1300
100,10000758,00010,MAT000456,16595,KG,1200
100,10000759,00010,MAT000409,19371,KG,1100
100,10000760,00010,MAT000033,10594,KG,1100
100,10000761,00010,MAT000048,6712,KG,1200
100,10000762,00010,MAT000271,5187,KG,1200
100,10000763,00010,MAT000314,8026,KG,1300
100,10000764,00010,MAT000407,19491,KG,1100
100,10000765,00010,MAT000048,19173,KG,1000
100,10000766,00010,MAT000243,2808,KG,1300
100,10000767,00010,MAT000442,17518,KG,1400
100,10000768,00010,MAT000438,13420,KG,1100
100,10000769,00010,MAT000097,15561,KG,1400
100,10000770,00010,MAT000094,5652,KG,1200
100,10000771,00010,MAT000097,16929,KG,1400
100,10000772,00010,MAT000405,11006,KG,1400
100,10000773,00010,MAT000229,344,KG,1100
100,10000774,00010,MAT000359,10733,KG,1300
100,10000775,00010,MAT000033,12014,KG,1100
100,10000776,00010,MAT000392,14057,KG,1400
100,10000777,00010,MAT000489,20000,KG,1400
100,10000778,00010,MAT000408,15108,KG,1000
100,10000779,00010,MAT000336,13802,KG,1300
100,10000780,00010,MAT000306,5613,KG,1200
100,10000781,00010,MAT000478,18436,KG,1100
100,10000782,00010,MAT000373,16731,KG,1100
100,10000783,00010,MAT000333,13496,KG,1100
100,10000784,00010,MAT000185,19051,KG,1400
100,10000785,00010,MAT000288,16733,KG,1200
100,10000786,00010,MAT000137,18449,KG,1000
100,10000787,00010,MAT000053,4724,KG,1200
100,10000788,00010,MAT000051,15473,KG,1000
100,10000789,00010,MAT000273,8567,KG,1200
100,10000790,00010,MAT000039,880,KG,1300
100,10000791,00010,MAT000410,19084,KG,1200
100,10000792,00010,MAT000162,10033,KG,1100
100,10000793,00010,MAT000099,14242,KG,1400
100,10000794,00010,MAT000493,3149,KG,1400
100,10000795,00010,MAT000384,8693,KG,1200
100,10000796,00010,MAT000277,17668,KG,1000
100,10000797,00010,MAT000461,11124,KG,1300
100,10000798,00010,MAT000052,1206,KG,1200
100,10000799,00010,MAT000360,17061,KG,1300
100,10000800,00010,MAT000395,10176,KG,1000
100,10000801,00010,MAT000041,3629,KG,1300
100,10000802,00010,MAT000461,1050,KG,1400
100,10000803,00010,MAT000234,12862,KG,1400
100,10000804,00010,MAT000442,17096,KG,1400
100,10000805,00010,MAT000269,6525,KG,1300
100,10000806,00010,MAT000362,19676,KG,1200
100,10000807,00010,MAT000234,18710,KG,1300
100,10000808,00010,MAT000079,5670,KG,1200
100,10000809,00010,MAT000136,11149,KG,1100
100,10000810,00010,MAT000302,901,KG,1400
100,10000811,00010,MAT000398,831,KG,1000
100,10000812,00010,MAT000441,17327,KG,1000
100,10000813,00010,MAT000098,11131,KG,1400
100,10000814,00010,MAT000098,8223,KG,1300
100,10000815,00010,MAT000461,17578,KG,1400
100,10000816,00010,MAT000407,10298,KG,1400
100,10000817,00010,MAT000408,7456,KG,1000
100,10000818,00010,MAT000047,2766,KG,1300
100,10000819,00010,MAT000035,1759,KG,1000
100,10000820,00010,MAT000478,6616,KG,1000
100,10000821,00010,MAT000223,6358,KG,1000
100,10000822,00010,MAT000438,10651,KG,1000
100,10000823,00010,MAT000035,7137,KG,1300
100,10000824,00010,MAT000430,3348,KG,1200
100,10000825,00010,MAT000408,14105,KG,1100
100,10000826,00010,MAT000051,4529,KG,1100
100,10000827,00010,MAT000334,7051,KG,1200
100,10000828,00010,MAT000334,11606,KG,1100
100,10000829,00010,MAT000395,3487,KG,1300
100,10000830,00010,MAT000096,18875,KG,1400
100,10000831,00010,MAT000384,10677,KG,1000
100,10000832,00010,MAT000271,2080,KG,1100
100,10000833,00010,MAT000492,13395,KG,1400
100,10000834,00010,MAT000455,2888,KG,1000
100,10000835,00010,MAT000448,14078,KG,1100
100,10000836,00010,MAT000012,19506,KG,1400
100,10000837,00010,MAT000482,9986,KG,1400
100,10000838,00010,MAT000406,10469,KG,1300
100,10000839,00010,MAT000085,18410,KG,1400
100,10000840,00010,MAT000204,13635,KG,1300
100,10000841,00010,MAT000043,6653,KG,1300
100,10000842,00010,MAT000336,19018,KG,1200
100,10000843,00010,MAT000450,19563,KG,1200
100,10000844,00010,MAT000277,9422,KG,1200
100,10000845,00010,MAT000407,5989,KG,1300
100,10000846,00010,MAT000410,12197,KG,1400
100,10000847,00010,MAT000382,7760,KG,1200
100,10000848,00010,MAT000044,4137,KG,1000
100,10000849,00010,MAT000467,9130,KG,1300
100,10000850,00010,MAT000088,14325,KG,1000
100,10000851,00010,MAT000234,19864,KG,1100
100,10000852,00010,MAT000328,4691,KG,1200
100,10000853,00010,MAT000407,11155,KG,1200
100,10000854,00010,MAT000088,19942,KG,1200
100,10000855,00010,MAT000110,5952,KG,1400
100,10000856,00010,MAT000373,6056,KG,1400
100,10000857,00010,MAT000123,13196,KG,1100
100,10000858,00010,MAT000336,19488,KG,1100
100,10000859,00010,MAT000162,18048,KG,1100
100,10000860,00010,MAT000040,14752,KG,1100
100,10000861,00010,MAT000097,13639,KG,1100
100,10000862,00010,MAT000051,82,KG,1000
100,10000863,00010,MAT000456,19761,KG,1400
100,10000864,00010,MAT000291,1338,KG,1000
100,10000865,00010,MAT000321,2096,KG,1300
100,10000866,00010,MAT000244,19033,KG,1400
100,10000867,00010,MAT000408,1137,KG,1000
100,10000868,00010,MAT000441,16756,KG,1200
100,10000869,00010,MAT000032,204,KG,1300
100,10000870,00010,MAT000116,18257,KG,1300
100,10000871,00010,MAT000436,9617,KG,1000
100,10000872,00010,MAT000387,19756,KG,1100
100,10000873,00010,MAT000496,3620,KG,1000
100,10000874,00010,MAT000271,2816,KG,1300
100,10000875,00010,MAT000164,11297,KG,1000
100,10000876,00010,MAT000392,4868,KG,1000
100,10000877,00010,MAT000053,3632,KG,1300
100,10000878,00010,MAT000480,19391,KG,1100
100,10000879,00010,MAT000042,9073,KG,1300
100,10000880,00010,MAT000229,8146,KG,1200
100,10000881,00010,MAT000047,4178,KG,1100
100,10000882,00010,MAT000114,1400,KG,1200
100,10000883,00010,MAT000306,2177,KG,1300
100,10000884,00010,MAT000037,15194,KG,1100
100,10000885,00010,MAT000473,4114,KG,1200
100,10000886,00010,MAT000456,10071,KG,1000
100,10000887,00010,MAT000050,18968,KG,1000
100,10000888,00010,MAT000288,13231,KG,1400
100,10000889,00010,MAT000038,4779,KG,1300
100,10000890,00010,MAT000482,17215,KG,1000
100,10000891,00010,MAT000044,1810,KG,1400
100,10000892,00010,MAT000236,11039,KG,1300
100,10000893,00010,MAT000186,15723,KG,1300
100,10000894,00010,MAT000208,9114,KG,1100
100,10000895,00010,MAT000307,8849,KG,1200
100,10000896,00010,MAT000493,5882,KG,1000
100,10000897,00010,MAT000456,17929,KG,1100
100,10000898,00010,MAT000496,5523,KG,1100
100,10000899,00010,MAT000366,8433,KG,1300
100,10000900,00010,MAT000038,11303,KG,1200
100,10000901,00010,MAT000366,19113,KG,1000
100,10000902,00010,MAT000147,9878,KG,1000
100,10000903,00010,MAT000388,4176,KG,1400
100,10000904,00010,MAT000037,13335,KG,1300
100,10000905,00010,MAT000123,6563,KG,1400
100,10000906,00010,MAT000339,12577,KG,1300
100,10000907,00010,MAT000157,4626,KG,1400
100,10000908,00010,MAT000410,13556,KG,1300
100,10000909,00010,MAT000436,11339,KG,1300
100,10000910,00010,MAT000458,18573,KG,1100
100,10000911,00010,MAT000045,8660,KG,1100
100,10000912,00010,MAT000331,13162,KG,1400
100,10000913,00010,MAT000292,1875,KG,1400
100,10000914,00010,MAT000044,2949,KG,1200
100,10000915,00010,MAT000105,3578,KG,1300
100,10000916,00010,MAT000430,2622,KG,1200
100,10000917,00010,MAT000243,2398,KG,1200
100,10000918,00010,MAT000473,795,KG,1100
100,10000919,00010,MAT000314,11851,KG,1200
100,10000920,00010,MAT000273,1515,KG,1300
100,10000921,00010,MAT000048,12296,KG,1400
100,10000922,00010,MAT000395,17766,KG,1300
100,10000923,00010,MAT000398,17220,KG,1000
100,10000924,00010,MAT000459,12248,KG,1400
100,10000925,00010,MAT000137,14689,KG,1400
100,10000926,00010,MAT000243,18163,KG,1000
100,10000927,00010,MAT000244,15398,KG,1300
100,10000928,00010,MAT000045,1787,KG,1300
100,10000929,00010,MAT000395,16185,KG,1000
100,10000930,00010,MAT000382,8924,KG,1200
100,10000931,00010,MAT000244,16597,KG,1000
100,10000932,00010,MAT000360,18939,KG,1200
100,10000933,00010,MAT000207,7743,KG,1400
100,10000934,00010,MAT000286,18210,KG,1200
100,10000935,00010,MAT000445,1567,KG,1300
100,10000936,00010,MAT000476,6322,KG,1000
100,10000937,00010,MAT000409,19802,KG,1100
100,10000938,00010,MAT000472,10723,KG,1400
100,10000939,00010,MAT000196,1319,KG,1300
100,10000940,00010,MAT000339,9830,KG,1000
100,10000941,00010,MAT000136,6727,KG,1300
100,10000942,00010,MAT000460,132,KG,1200
100,10000943,00010,MAT000050,16159,KG,1200
100,10000944,00010,MAT000157,18197,KG,1100
100,10000945,00010,MAT000442,12478,KG,1200
100,10000946,00010,MAT000494,15607,KG,1100
100,10000947,00010,MAT000114,18551,KG,1100
100,10000948,00010,MAT000460,19156,KG,1200
100,10000949,00010,MAT000045,10141,KG,1200
100,10000950,00010,MAT000457,19639,KG,1300
100,10000951,00010,MAT000461,2863,KG,1300
100,10000952,00010,MAT000380,7885,KG,1200
100,10000953,00010,MAT000244,7080,KG,1200
100,10000954,00010,MAT000472,7387,KG,1300
100,10000955,00010,MAT000038,2054,KG,1400
100,10000956,00010,MAT000498,8138,KG,1200
100,10000957,00010,MAT000452,5611,KG,1400
100,10000958,00010,MAT000208,15710,KG,1200
100,10000959,00010,MAT000047,13192,KG,1100
100,10000960,00010,MAT000165,5490,KG,1400
100,10000961,00010,MAT000050,6494,KG,1000
100,10000962,00010,MAT000370,16427,KG,1300
100,10000963,00010,MAT000406,8624,KG,1300
100,10000964,00010,MAT000123,8798,KG,1200
100,10000965,00010,MAT000288,19612,KG,1200
100,10000966,00010,MAT000467,4042,KG,1100
100,10000967,00010,MAT000366,19054,KG,1200
100,10000968,00010,MAT000445,16362,KG,1100
100,10000969,00010,MAT000380,6828,KG,1000
100,10000970,00010,MAT000380,6381,KG,1400
100,10000971,00010,MAT000098,4484,KG,1100
100,10000972,00010,MAT000296,3800,KG,1200
100,10000973,00010,MAT000410,10500,KG,1000
100,10000974,00010,MAT000149,17120,KG,1100
100,10000975,00010,MAT000039,15146,KG,1100
100,10000976,00010,MAT000260,13809,KG,1000
100,10000977,00010,MAT000307,17513,KG,1100
100,10000978,00010,MAT000241,1160,KG,1000
100,10000979,00010,MAT000481,4923,KG,1300
100,10000980,00010,MAT000116,13815,KG,1200
100,10000981,00010,MAT000398,6593,KG,1400
100,10000982,00010,MAT000136,6523,KG,1100
100,10000983,00010,MAT000273,2853,KG,1400
100,10000984,00010,MAT000467,16091,KG,1400
100,10000985,00010,MAT000370,15321,KG,1100
100,10000986,00010,MAT000389,19203,KG,1200
100,10000987,00010,MAT000207,18725,KG,1100
100,10000988,00010,MAT000473,3373,KG,1300
100,10000989,00010,MAT000334,10403,KG,1100
100,10000990,00010,MAT000393,6822,KG,1300
100,10000991,00010,MAT000351,13748,KG,1200
100,10000992,00010,MAT000400,14904,KG,1300
100,10000993,00010,MAT000437,11046,KG,1300
100,10000994,00010,MAT000382,14985,KG,1400
100,10000995,00010,MAT000252,18925,KG,1400
100,10000996,00010,MAT000036,668,KG,1400
100,10000997,00010,MAT000373,9786,KG,1200
100,10000998,00010,MAT000457,604,KG,1200
100,10000999,00010,MAT000295,6839,KG,1100
100,10001000,00010,MAT000388,15444,KG,1400
100,10001001,00010,MAT000207,2509,KG,1400
100,10001002,00010,MAT000331,13491,KG,1100
100,10001003,00010,MAT000115,14743,KG,1100
100,10001004,00010,MAT000114,5961,KG,1000
100,10001005,00010,MAT000360,8024,KG,1400
100,10001006,00010,MAT000033,15280,KG,1400
100,10001007,00010,MAT000382,8324,KG,1400
100,10001008,00010,MAT000241,16325,KG,1400
100,10001009,00010,MAT000393,10564,KG,1400
100,10001010,00010,MAT000360,3488,KG,1400
100,10001011,00010,MAT000489,5698,KG,1200
100,10001012,00010,MAT000307,19188,KG,1200
100,10001013,00010,MAT000232,17477,KG,1000
100,10001014,00010,MAT000292,16928,KG,1200
100,10001015,00010,MAT000390,7059,KG,1000
100,10001016,00010,MAT000321,18315,KG,1400
100,10001017,00010,MAT000165,3957,KG,1200
100,10001018,00010,MAT000392,17143,KG,1000
100,10001019,00010,MAT000084,8708,KG,1000
100,10001020,00010,MAT000088,19231,KG,1100
100,10001021,00010,MAT000136,18308,KG,1200
100,10001022,00010,MAT000330,14566,KG,1300
100,10001023,00010,MAT000123,2942,KG,1200
100,10001024,00010,MAT000445,3188,KG,1200
100,10001025,00010,MAT000232,8125,KG,1300
100,10001026,00010,MAT000241,11450,KG,1200
100,10001027,00010,MAT000208,10996,KG,1200
100,10001028,00010,MAT000123,17330,KG,1100
100,10001029,00010,MAT000157,19910,KG,1100
100,10001030,00010,MAT000043,8426,KG,1000
100,10001031,00010,MAT000481,14403,KG,1300
100,10001032,00010,MAT000209,17173,KG,1400
100,10001033,00010,MAT000458,847,KG,1100
100,10001034,00010,MAT000485,8807,KG,1100
100,10001035,00010,MAT000121,5577,KG,1200
