MANDT,KOKRS,BESSION,GJAHR,BLDAT,BUDAT,BLTXT
100,1000,0060001892,2023,20221115,20220210,CO Doc 1893
100,1000,0060001893,2024,20240629,20241013,CO Doc 1894
100,1000,0060001894,2023,20241225,20220320,CO Doc 1895
100,1000,0060001895,2024,20240221,20240504,CO Doc 1896
100,1000,0060001896,2023,20220919,20230512,CO Doc 1897
100,1000,0060001897,2024,20230705,20230930,CO Doc 1898
100,1000,0060001898,2023,20230928,20220307,CO Doc 1899
100,1000,0060001899,2024,20240216,20240507,CO Doc 1900
100,1000,0060001900,2023,20240129,20220206,CO Doc 1901
100,1000,0060001901,2024,20240124,20231130,CO Doc 1902
100,1000,0060001902,2023,20220222,20231206,CO Doc 1903
100,1000,0060001903,2024,20230116,20230501,CO Doc 1904
100,1000,0060001904,2023,20220822,20221206,CO Doc 1905
100,1000,0060001905,2024,20231124,20240627,CO Doc 1906
100,1000,0060001906,2023,20221205,20220606,CO Doc 1907
100,1000,0060001907,2024,20230828,20241207,CO Doc 1908
100,1000,0060001908,2023,20240727,20240707,CO Doc 1909
100,1000,0060001909,2024,20240528,20220327,CO Doc 1910
100,1000,0060001910,2023,20230913,20231027,CO Doc 1911
100,1000,0060001911,2024,20240410,20230116,CO Doc 1912
100,1000,0060001912,2023,20220924,20240917,CO Doc 1913
100,1000,0060001913,2024,20240714,20230728,CO Doc 1914
100,1000,0060001914,2023,20220711,20230523,CO Doc 1915
100,1000,0060001915,2024,20220208,20220604,CO Doc 1916
100,1000,0060001916,2023,20220729,20230630,CO Doc 1917
100,1000,0060001917,2024,20240111,20241228,CO Doc 1918
100,1000,0060001918,2023,20220511,20220420,CO Doc 1919
100,1000,0060001919,2024,20241105,20221004,CO Doc 1920
100,1000,0060001920,2023,20240507,20230803,CO Doc 1921
100,1000,0060001921,2024,20220601,20230809,CO Doc 1922
100,1000,0060001922,2023,20241025,20221122,CO Doc 1923
100,1000,0060001923,2024,20220810,20221204,CO Doc 1924
100,1000,0060001924,2023,20230307,20230903,CO Doc 1925
100,1000,0060001925,2024,20240801,20240725,CO Doc 1926
100,1000,0060001926,2023,20231029,20240324,CO Doc 1927
100,1000,0060001927,2024,20230213,20241118,CO Doc 1928
100,1000,0060001928,2023,20220305,20230214,CO Doc 1929
100,1000,0060001929,2024,20230803,20240321,CO Doc 1930
100,1000,0060001930,2023,20240806,20240515,CO Doc 1931
100,1000,0060001931,2024,20220722,20220819,CO Doc 1932
100,1000,0060001932,2023,20231231,20230815,CO Doc 1933
100,1000,0060001933,2024,20230228,20220404,CO Doc 1934
100,1000,0060001934,2023,20230521,20230717,CO Doc 1935
100,1000,0060001935,2024,20230830,20220810,CO Doc 1936
100,1000,0060001936,2023,20240602,20220722,CO Doc 1937
100,1000,0060001937,2024,20240508,20220214,CO Doc 1938
100,1000,0060001938,2023,20220622,20230620,CO Doc 1939
100,1000,0060001939,2024,20241111,20230115,CO Doc 1940
100,1000,0060001940,2023,20230402,20220707,CO Doc 1941
100,1000,0060001941,2024,20220106,20241227,CO Doc 1942
100,1000,0060001942,2023,20240202,20241118,CO Doc 1943
100,1000,0060001943,2024,20240402,20220515,CO Doc 1944
100,1000,0060001944,2023,20240922,20220704,CO Doc 1945
100,1000,0060001945,2024,20240629,20230529,CO Doc 1946
100,1000,0060001946,2023,20220803,20220122,CO Doc 1947
100,1000,0060001947,2024,20220805,20221029,CO Doc 1948
100,1000,0060001948,2023,20241117,20240212,CO Doc 1949
100,1000,0060001949,2024,20240206,20240820,CO Doc 1950
100,1000,0060001950,2023,20220225,20220808,CO Doc 1951
100,1000,0060001951,2024,20231229,20241222,CO Doc 1952
100,1000,0060001952,2023,20230907,20221108,CO Doc 1953
100,1000,0060001953,2024,20240909,20220511,CO Doc 1954
100,1000,0060001954,2023,20230530,20240209,CO Doc 1955
100,1000,0060001955,2024,20220701,20241122,CO Doc 1956
100,1000,0060001956,2023,20240508,20230730,CO Doc 1957
100,1000,0060001957,2024,20241231,20240212,CO Doc 1958
100,1000,0060001958,2023,20221027,20220926,CO Doc 1959
100,1000,0060001959,2024,20240611,20221122,CO Doc 1960
100,1000,0060001960,2023,20220717,20230322,CO Doc 1961
100,1000,0060001961,2024,20240721,20220227,CO Doc 1962
100,1000,0060001962,2023,20230916,20220409,CO Doc 1963
100,1000,0060001963,2024,20220812,20231004,CO Doc 1964
100,1000,0060001964,2023,20240601,20240529,CO Doc 1965
100,1000,0060001965,2024,20230912,20230624,CO Doc 1966
100,1000,0060001966,2023,20240113,20230128,CO Doc 1967
100,1000,0060001967,2024,20221231,20220830,CO Doc 1968
100,1000,0060001968,2023,20220324,20230413,CO Doc 1969
100,1000,0060001969,2024,20220808,20231228,CO Doc 1970
100,1000,0060001970,2023,20230409,20240106,CO Doc 1971
100,1000,0060001971,2024,20240714,20230526,CO Doc 1972
100,1000,0060001972,2023,20240922,20230919,CO Doc 1973
100,1000,0060001973,2024,20241118,20220113,CO Doc 1974
100,1000,0060001974,2023,20240111,20220301,CO Doc 1975
100,1000,0060001975,2024,20241208,20220923,CO Doc 1976
100,1000,0060001976,2023,20230316,20240702,CO Doc 1977
100,1000,0060001977,2024,20231111,20230829,CO Doc 1978
100,1000,0060001978,2023,20231209,20240723,CO Doc 1979
100,1000,0060001979,2024,20220925,20220309,CO Doc 1980
100,1000,0060001980,2023,20240109,20230730,CO Doc 1981
100,1000,0060001981,2024,20240803,20230907,CO Doc 1982
100,1000,0060001982,2023,20221211,20221113,CO Doc 1983
100,1000,0060001983,2024,20220901,20220502,CO Doc 1984
100,1000,0060001984,2023,20231006,20241002,CO Doc 1985
100,1000,0060001985,2024,20230611,20230320,CO Doc 1986
100,1000,0060001986,2023,20230904,20220201,CO Doc 1987
100,1000,0060001987,2024,20240602,20230429,CO Doc 1988
100,1000,0060001988,2023,20240217,20230505,CO Doc 1989
100,1000,0060001989,2024,20221217,20240324,CO Doc 1990
100,1000,0060001990,2023,20220529,20240120,CO Doc 1991
100,1000,0060001991,2024,20240416,20220726,CO Doc 1992
100,1000,0060001992,2023,20230901,20231023,CO Doc 1993
100,1000,0060001993,2024,20240527,20221221,CO Doc 1994
100,1000,0060001994,2023,20241012,20220131,CO Doc 1995
100,1000,0060001995,2024,20240904,20220609,CO Doc 1996
100,1000,0060001996,2023,20220326,20220917,CO Doc 1997
100,1000,0060001997,2024,20230226,20220809,CO Doc 1998
100,1000,0060001998,2023,20240708,20231029,CO Doc 1999
100,1000,0060001999,2024,20221204,20240221,CO Doc 2000
100,1000,0060002000,2023,20231225,20230714,CO Doc 2001
100,1000,0060002001,2024,20231015,20220613,CO Doc 2002
100,1000,0060002002,2023,20231130,20231108,CO Doc 2003
100,1000,0060002003,2024,20230128,20240421,CO Doc 2004
100,1000,0060002004,2023,20241108,20240217,CO Doc 2005
100,1000,0060002005,2024,20231218,20240614,CO Doc 2006
100,1000,0060002006,2023,20240401,20240919,CO Doc 2007
100,1000,0060002007,2024,20230703,20240409,CO Doc 2008
100,1000,0060002008,2023,20230126,20240325,CO Doc 2009
100,1000,0060002009,2024,20230617,20230712,CO Doc 2010
100,1000,0060002010,2023,20241130,20230407,CO Doc 2011
100,1000,0060002011,2024,20221129,20240418,CO Doc 2012
100,1000,0060002012,2023,20240918,20240607,CO Doc 2013
100,1000,0060002013,2024,20241129,20230419,CO Doc 2014
100,1000,0060002014,2023,20231121,20241019,CO Doc 2015
100,1000,0060002015,2024,20220413,20220410,CO Doc 2016
100,1000,0060002016,2023,20230624,20231004,CO Doc 2017
100,1000,0060002017,2024,20240621,20240828,CO Doc 2018
100,1000,0060002018,2023,20230528,20221126,CO Doc 2019
100,1000,0060002019,2024,20220717,20220214,CO Doc 2020
100,1000,0060002020,2023,20220521,20241114,CO Doc 2021
100,1000,0060002021,2024,20220816,20230103,CO Doc 2022
100,1000,0060002022,2023,20220826,20241214,CO Doc 2023
100,1000,0060002023,2024,20230905,20220616,CO Doc 2024
100,1000,0060002024,2023,20230702,20220819,CO Doc 2025
100,1000,0060002025,2024,20230514,20240630,CO Doc 2026
100,1000,0060002026,2023,20220313,20241027,CO Doc 2027
100,1000,0060002027,2024,20240229,20220305,CO Doc 2028
100,1000,0060002028,2023,20230810,20240220,CO Doc 2029
100,1000,0060002029,2024,20230514,20230313,CO Doc 2030
100,1000,0060002030,2023,20240422,20230408,CO Doc 2031
100,1000,0060002031,2024,20240410,20230504,CO Doc 2032
100,1000,0060002032,2023,20220523,20220307,CO Doc 2033
100,1000,0060002033,2024,20240308,20220907,CO Doc 2034
100,1000,0060002034,2023,20220815,20220526,CO Doc 2035
100,1000,0060002035,2024,20220302,20240530,CO Doc 2036
100,1000,0060002036,2023,20230629,20220108,CO Doc 2037
100,1000,0060002037,2024,20230910,20220528,CO Doc 2038
100,1000,0060002038,2023,20220718,20231212,CO Doc 2039
100,1000,0060002039,2024,20241210,20221017,CO Doc 2040
100,1000,0060002040,2023,20220219,20220304,CO Doc 2041
100,1000,0060002041,2024,20240507,20230625,CO Doc 2042
100,1000,0060002042,2023,20230307,20220819,CO Doc 2043
100,1000,0060002043,2024,20231004,20240406,CO Doc 2044
100,1000,0060002044,2023,20220205,20240819,CO Doc 2045
100,1000,0060002045,2024,20220529,20240321,CO Doc 2046
100,1000,0060002046,2023,20230509,20230525,CO Doc 2047
100,1000,0060002047,2024,20230215,20220422,CO Doc 2048
100,1000,0060002048,2023,20241212,20220712,CO Doc 2049
100,1000,0060002049,2024,20230129,20221026,CO Doc 2050
100,1000,0060002050,2023,20240525,20240425,CO Doc 2051
100,1000,0060002051,2024,20230520,20230430,CO Doc 2052
100,1000,0060002052,2023,20230924,20220421,CO Doc 2053
100,1000,0060002053,2024,20240610,20240307,CO Doc 2054
100,1000,0060002054,2023,20230929,20230725,CO Doc 2055
100,1000,0060002055,2024,20220223,20240116,CO Doc 2056
100,1000,0060002056,2023,20230815,20220428,CO Doc 2057
100,1000,0060002057,2024,20240103,20230915,CO Doc 2058
100,1000,0060002058,2023,20240708,20241202,CO Doc 2059
100,1000,0060002059,2024,20220101,20220812,CO Doc 2060
100,1000,0060002060,2023,20220630,20240428,CO Doc 2061
100,1000,0060002061,2024,20231203,20220305,CO Doc 2062
100,1000,0060002062,2023,20230211,20231124,CO Doc 2063
100,1000,0060002063,2024,20230422,20220318,CO Doc 2064
100,1000,0060002064,2023,20241124,20220528,CO Doc 2065
100,1000,0060002065,2024,20220907,20220215,CO Doc 2066
100,1000,0060002066,2023,20240416,20241101,CO Doc 2067
100,1000,0060002067,2024,20220420,20230702,CO Doc 2068
100,1000,0060002068,2023,20230103,20220914,CO Doc 2069
100,1000,0060002069,2024,20241112,20240503,CO Doc 2070
100,1000,0060002070,2023,20230623,20220609,CO Doc 2071
100,1000,0060002071,2024,20230723,20240428,CO Doc 2072
100,1000,0060002072,2023,20220108,20241228,CO Doc 2073
100,1000,0060002073,2024,20221019,20220414,CO Doc 2074
100,1000,0060002074,2023,20221012,20240627,CO Doc 2075
100,1000,0060002075,2024,20240329,20220710,CO Doc 2076
100,1000,0060002076,2023,20231113,20231011,CO Doc 2077
100,1000,0060002077,2024,20231005,20240116,CO Doc 2078
100,1000,0060002078,2023,20230604,20240312,CO Doc 2079
100,1000,0060002079,2024,20230422,20221005,CO Doc 2080
100,1000,0060002080,2023,20231125,20220822,CO Doc 2081
100,1000,0060002081,2024,20221227,20230706,CO Doc 2082
100,1000,0060002082,2023,20240418,20230209,CO Doc 2083
100,1000,0060002083,2024,20220520,20240618,CO Doc 2084
100,1000,0060002084,2023,20241009,20240821,CO Doc 2085
100,1000,0060002085,2024,20220504,20240318,CO Doc 2086
100,1000,0060002086,2023,20220827,20241019,CO Doc 2087
100,1000,0060002087,2024,20240521,20221105,CO Doc 2088
100,1000,0060002088,2023,20220702,20240107,CO Doc 2089
100,1000,0060002089,2024,20241109,20220425,CO Doc 2090
100,1000,0060002090,2023,20220930,20230314,CO Doc 2091
100,1000,0060002091,2024,20230309,20240713,CO Doc 2092
100,1000,0060002092,2023,20230808,20240426,CO Doc 2093
100,1000,0060002093,2024,20230902,20230827,CO Doc 2094
100,1000,0060002094,2023,20221022,20220601,CO Doc 2095
100,1000,0060002095,2024,20231222,20230802,CO Doc 2096
100,1000,0060002096,2023,20220227,20230104,CO Doc 2097
100,1000,0060002097,2024,20230313,20220614,CO Doc 2098
100,1000,0060002098,2023,20240706,20221125,CO Doc 2099
100,1000,0060002099,2024,20220324,20221114,CO Doc 2100
100,1000,0060002100,2023,20220121,20241222,CO Doc 2101
100,1000,0060002101,2024,20231020,20220508,CO Doc 2102
100,1000,0060002102,2023,20241121,20230604,CO Doc 2103
100,1000,0060002103,2024,20220614,20240404,CO Doc 2104
100,1000,0060002104,2023,20220306,20220731,CO Doc 2105
100,1000,0060002105,2024,20220831,20231118,CO Doc 2106
100,1000,0060002106,2023,20240415,20240505,CO Doc 2107
100,1000,0060002107,2024,20241122,20230626,CO Doc 2108
100,1000,0060002108,2023,20220130,20240824,CO Doc 2109
100,1000,0060002109,2024,20240301,20230913,CO Doc 2110
100,1000,0060002110,2023,20220811,20240921,CO Doc 2111
100,1000,0060002111,2024,20230214,20230704,CO Doc 2112
100,1000,0060002112,2023,20220330,20241031,CO Doc 2113
100,1000,0060002113,2024,20240610,20230618,CO Doc 2114
100,1000,0060002114,2023,20220513,20240321,CO Doc 2115
100,1000,0060002115,2024,20230821,20240718,CO Doc 2116
100,1000,0060002116,2023,20240515,20240914,CO Doc 2117
100,1000,0060002117,2024,20221017,20241212,CO Doc 2118
100,1000,0060002118,2023,20230722,20221018,CO Doc 2119
100,1000,0060002119,2024,20241113,20220303,CO Doc 2120
100,1000,0060002120,2023,20240613,20240426,CO Doc 2121
100,1000,0060002121,2024,20240921,20231115,CO Doc 2122
100,1000,0060002122,2023,20230518,20230922,CO Doc 2123
100,1000,0060002123,2024,20240512,20220318,CO Doc 2124
100,1000,0060002124,2023,20220701,20230318,CO Doc 2125
100,1000,0060002125,2024,20240317,20220927,CO Doc 2126
100,1000,0060002126,2023,20240217,20240705,CO Doc 2127
100,1000,0060002127,2024,20240809,20240823,CO Doc 2128
100,1000,0060002128,2023,20240422,20231102,CO Doc 2129
100,1000,0060002129,2024,20230514,20230317,CO Doc 2130
100,1000,0060002130,2023,20220705,20240227,CO Doc 2131
100,1000,0060002131,2024,20240527,20240707,CO Doc 2132
100,1000,0060002132,2023,20220225,20220311,CO Doc 2133
100,1000,0060002133,2024,20230510,20231215,CO Doc 2134
100,1000,0060002134,2023,20240820,20240423,CO Doc 2135
100,1000,0060002135,2024,20230329,20240526,CO Doc 2136
100,1000,0060002136,2023,20230706,20220812,CO Doc 2137
100,1000,0060002137,2024,20230207,20220202,CO Doc 2138
100,1000,0060002138,2023,20240903,20240224,CO Doc 2139
100,1000,0060002139,2024,20240205,20230616,CO Doc 2140
100,1000,0060002140,2023,20220416,20240824,CO Doc 2141
100,1000,0060002141,2024,20241214,20230531,CO Doc 2142
100,1000,0060002142,2023,20230324,20241206,CO Doc 2143
100,1000,0060002143,2024,20240415,20221018,CO Doc 2144
100,1000,0060002144,2023,20240308,20220820,CO Doc 2145
100,1000,0060002145,2024,20230511,20220908,CO Doc 2146
100,1000,0060002146,2023,20220104,20220717,CO Doc 2147
100,1000,0060002147,2024,20230625,20240226,CO Doc 2148
100,1000,0060002148,2023,20220531,20220315,CO Doc 2149
100,1000,0060002149,2024,20230521,20240903,CO Doc 2150
100,1000,0060002150,2023,20230310,20220301,CO Doc 2151
100,1000,0060002151,2024,20240617,20240723,CO Doc 2152
100,1000,0060002152,2023,20230913,20221001,CO Doc 2153
100,1000,0060002153,2024,20230926,20220714,CO Doc 2154
100,1000,0060002154,2023,20240805,20221102,CO Doc 2155
100,1000,0060002155,2024,20220831,20220711,CO Doc 2156
100,1000,0060002156,2023,20221210,20240228,CO Doc 2157
100,1000,0060002157,2024,20241217,20220519,CO Doc 2158
100,1000,0060002158,2023,20230627,20230618,CO Doc 2159
100,1000,0060002159,2024,20240702,20220911,CO Doc 2160
100,1000,0060002160,2023,20240827,20221130,CO Doc 2161
100,1000,0060002161,2024,20230324,20220526,CO Doc 2162
100,1000,0060002162,2023,20221004,20220214,CO Doc 2163
100,1000,0060002163,2024,20231207,20240603,CO Doc 2164
100,1000,0060002164,2023,20230826,20230314,CO Doc 2165
100,1000,0060002165,2024,20220505,20220617,CO Doc 2166
100,1000,0060002166,2023,20230201,20220511,CO Doc 2167
100,1000,0060002167,2024,20240916,20230410,CO Doc 2168
100,1000,0060002168,2023,20240203,20220806,CO Doc 2169
100,1000,0060002169,2024,20241105,20240313,CO Doc 2170
100,1000,0060002170,2023,20230925,20221014,CO Doc 2171
100,1000,0060002171,2024,20231029,20231211,CO Doc 2172
100,1000,0060002172,2023,20220826,20230208,CO Doc 2173
100,1000,0060002173,2024,20230808,20230830,CO Doc 2174
100,1000,0060002174,2023,20240109,20240608,CO Doc 2175
100,1000,0060002175,2024,20240425,20241023,CO Doc 2176
100,1000,0060002176,2023,20221202,20240115,CO Doc 2177
100,1000,0060002177,2024,20240216,20230508,CO Doc 2178
100,1000,0060002178,2023,20240409,20220825,CO Doc 2179
100,1000,0060002179,2024,20231125,20221222,CO Doc 2180
100,1000,0060002180,2023,20240920,20230621,CO Doc 2181
100,1000,0060002181,2024,20220409,20221101,CO Doc 2182
100,1000,0060002182,2023,20220221,20240630,CO Doc 2183
100,1000,0060002183,2024,20240724,20230820,CO Doc 2184
100,1000,0060002184,2023,20231021,20241104,CO Doc 2185
100,1000,0060002185,2024,20230420,20230107,CO Doc 2186
100,1000,0060002186,2023,20230903,20231017,CO Doc 2187
100,1000,0060002187,2024,20220311,20230501,CO Doc 2188
100,1000,0060002188,2023,20240623,20230923,CO Doc 2189
100,1000,0060002189,2024,20220618,20220729,CO Doc 2190
100,1000,0060002190,2023,20240212,20230908,CO Doc 2191
100,1000,0060002191,2024,20230226,20240830,CO Doc 2192
100,1000,0060002192,2023,20230216,20230602,CO Doc 2193
100,1000,0060002193,2024,20240118,20240829,CO Doc 2194
100,1000,0060002194,2023,20230702,20241130,CO Doc 2195
100,1000,0060002195,2024,20240910,20220828,CO Doc 2196
100,1000,0060002196,2023,20220621,20230402,CO Doc 2197
100,1000,0060002197,2024,20230105,20240603,CO Doc 2198
100,1000,0060002198,2023,20240409,20220620,CO Doc 2199
100,1000,0060002199,2024,20220913,20240307,CO Doc 2200
100,1000,0060002200,2023,20230220,20240910,CO Doc 2201
100,1000,0060002201,2024,20230228,20240111,CO Doc 2202
100,1000,0060002202,2023,20220406,20230113,CO Doc 2203
100,1000,0060002203,2024,20241018,20220111,CO Doc 2204
100,1000,0060002204,2023,20240829,20241219,CO Doc 2205
100,1000,0060002205,2024,20240210,20220821,CO Doc 2206
100,1000,0060002206,2023,20240304,20231226,CO Doc 2207
100,1000,0060002207,2024,20240710,20220726,CO Doc 2208
100,1000,0060002208,2023,20220227,20241117,CO Doc 2209
100,1000,0060002209,2024,20230221,20240418,CO Doc 2210
100,1000,0060002210,2023,20220807,20231117,CO Doc 2211
100,1000,0060002211,2024,20220617,20220621,CO Doc 2212
100,1000,0060002212,2023,20230903,20221227,CO Doc 2213
100,1000,0060002213,2024,20220418,20230816,CO Doc 2214
100,1000,0060002214,2023,20221205,20220628,CO Doc 2215
100,1000,0060002215,2024,20230612,20241209,CO Doc 2216
100,1000,0060002216,2023,20220821,20220211,CO Doc 2217
100,1000,0060002217,2024,20231115,20220406,CO Doc 2218
100,1000,0060002218,2023,20231010,20220722,CO Doc 2219
100,1000,0060002219,2024,20220216,20241127,CO Doc 2220
100,1000,0060002220,2023,20240514,20220908,CO Doc 2221
100,1000,0060002221,2024,20240512,20240924,CO Doc 2222
100,1000,0060002222,2023,20240504,20231126,CO Doc 2223
100,1000,0060002223,2024,20240822,20240324,CO Doc 2224
100,1000,0060002224,2023,20240229,20230328,CO Doc 2225
100,1000,0060002225,2024,20230907,20240409,CO Doc 2226
100,1000,0060002226,2023,20231120,20220731,CO Doc 2227
100,1000,0060002227,2024,20221207,20230416,CO Doc 2228
100,1000,0060002228,2023,20241117,20230103,CO Doc 2229
100,1000,0060002229,2024,20241021,20240214,CO Doc 2230
100,1000,0060002230,2023,20220511,20221031,CO Doc 2231
100,1000,0060002231,2024,20240110,20220918,CO Doc 2232
100,1000,0060002232,2023,20240528,20240312,CO Doc 2233
100,1000,0060002233,2024,20231016,20231024,CO Doc 2234
100,1000,0060002234,2023,20221227,20230411,CO Doc 2235
100,1000,0060002235,2024,20240806,20220503,CO Doc 2236
100,1000,0060002236,2023,20230914,20240823,CO Doc 2237
100,1000,0060002237,2024,20220713,20220127,CO Doc 2238
100,1000,0060002238,2023,20220206,20220223,CO Doc 2239
100,1000,0060002239,2024,20241225,20240914,CO Doc 2240
100,1000,0060002240,2023,20230306,20220715,CO Doc 2241
100,1000,0060002241,2024,20240305,20231030,CO Doc 2242
100,1000,0060002242,2023,20241017,20220913,CO Doc 2243
100,1000,0060002243,2024,20230730,20240803,CO Doc 2244
100,1000,0060002244,2023,20220416,20241118,CO Doc 2245
100,1000,0060002245,2024,20220406,20240407,CO Doc 2246
100,1000,0060002246,2023,20240117,20240126,CO Doc 2247
100,1000,0060002247,2024,20241224,20220413,CO Doc 2248
100,1000,0060002248,2023,20240430,20241119,CO Doc 2249
100,1000,0060002249,2024,20230805,20220827,CO Doc 2250
100,1000,0060002250,2023,20240731,20220328,CO Doc 2251
100,1000,0060002251,2024,20240505,20220111,CO Doc 2252
100,1000,0060002252,2023,20230318,20220707,CO Doc 2253
100,1000,0060002253,2024,20240229,20220527,CO Doc 2254
100,1000,0060002254,2023,20220126,20230630,CO Doc 2255
100,1000,0060002255,2024,20221121,20240118,CO Doc 2256
100,1000,0060002256,2023,20230116,20241104,CO Doc 2257
100,1000,0060002257,2024,20220922,20241211,CO Doc 2258
100,1000,0060002258,2023,20220323,20220929,CO Doc 2259
100,1000,0060002259,2024,20221123,20220201,CO Doc 2260
100,1000,0060002260,2023,20241219,20220711,CO Doc 2261
100,1000,0060002261,2024,20231123,20221124,CO Doc 2262
100,1000,0060002262,2023,20220505,20240219,CO Doc 2263
100,1000,0060002263,2024,20220815,20230612,CO Doc 2264
100,1000,0060002264,2023,20240805,20220117,CO Doc 2265
100,1000,0060002265,2024,20220826,20221005,CO Doc 2266
100,1000,0060002266,2023,20220504,20240629,CO Doc 2267
100,1000,0060002267,2024,20220826,20240624,CO Doc 2268
100,1000,0060002268,2023,20220428,20230327,CO Doc 2269
100,1000,0060002269,2024,20240429,20230801,CO Doc 2270
100,1000,0060002270,2023,20231011,20220430,CO Doc 2271
100,1000,0060002271,2024,20240126,20220224,CO Doc 2272
100,1000,0060002272,2023,20220316,20220428,CO Doc 2273
100,1000,0060002273,2024,20230829,20241027,CO Doc 2274
100,1000,0060002274,2023,20240530,20230827,CO Doc 2275
100,1000,0060002275,2024,20241115,20220228,CO Doc 2276
100,1000,0060002276,2023,20240130,20230908,CO Doc 2277
100,1000,0060002277,2024,20220802,20240321,CO Doc 2278
100,1000,0060002278,2023,20240215,20231214,CO Doc 2279
100,1000,0060002279,2024,20230831,20220208,CO Doc 2280
100,1000,0060002280,2023,20240213,20221112,CO Doc 2281
100,1000,0060002281,2024,20220917,20220717,CO Doc 2282
100,1000,0060002282,2023,20240201,20240423,CO Doc 2283
100,1000,0060002283,2024,20240713,20230718,CO Doc 2284
100,1000,0060002284,2023,20241027,20220807,CO Doc 2285
100,1000,0060002285,2024,20220924,20230723,CO Doc 2286
100,1000,0060002286,2023,20231112,20230904,CO Doc 2287
100,1000,0060002287,2024,20230416,20240218,CO Doc 2288
100,1000,0060002288,2023,20240804,20230131,CO Doc 2289
100,1000,0060002289,2024,20231204,20230529,CO Doc 2290
100,1000,0060002290,2023,20240309,20221204,CO Doc 2291
100,1000,0060002291,2024,20241125,20230908,CO Doc 2292
100,1000,0060002292,2023,20220117,20241003,CO Doc 2293
100,1000,0060002293,2024,20220617,20230526,CO Doc 2294
100,1000,0060002294,2023,20240619,20230920,CO Doc 2295
100,1000,0060002295,2024,20230111,20220106,CO Doc 2296
100,1000,0060002296,2023,20221231,20240302,CO Doc 2297
100,1000,0060002297,2024,20241204,20220103,CO Doc 2298
100,1000,0060002298,2023,20240504,20230831,CO Doc 2299
100,1000,0060002299,2024,20220407,20220419,CO Doc 2300
100,1000,0060002300,2023,20220702,20240518,CO Doc 2301
100,1000,0060002301,2024,20220707,20220913,CO Doc 2302
100,1000,0060002302,2023,20221226,20220212,CO Doc 2303
100,1000,0060002303,2024,20241128,20240626,CO Doc 2304
100,1000,0060002304,2023,20240814,20230630,CO Doc 2305
100,1000,0060002305,2024,20220624,20220816,CO Doc 2306
100,1000,0060002306,2023,20240610,20240613,CO Doc 2307
100,1000,0060002307,2024,20220428,20220221,CO Doc 2308
100,1000,0060002308,2023,20220321,20240227,CO Doc 2309
100,1000,0060002309,2024,20241106,20220209,CO Doc 2310
100,1000,0060002310,2023,20241212,20240206,CO Doc 2311
100,1000,0060002311,2024,20230109,20241031,CO Doc 2312
100,1000,0060002312,2023,20240402,20230909,CO Doc 2313
100,1000,0060002313,2024,20240131,20241010,CO Doc 2314
100,1000,0060002314,2023,20241210,20240613,CO Doc 2315
100,1000,0060002315,2024,20240809,20230323,CO Doc 2316
100,1000,0060002316,2023,20220417,20241229,CO Doc 2317
100,1000,0060002317,2024,20240618,20230408,CO Doc 2318
100,1000,0060002318,2023,20230106,20230223,CO Doc 2319
100,1000,0060002319,2024,20220430,20241128,CO Doc 2320
100,1000,0060002320,2023,20221218,20230730,CO Doc 2321
100,1000,0060002321,2024,20241206,20230210,CO Doc 2322
100,1000,0060002322,2023,20231004,20220730,CO Doc 2323
100,1000,0060002323,2024,20220507,20220714,CO Doc 2324
100,1000,0060002324,2023,20220324,20230818,CO Doc 2325
100,1000,0060002325,2024,20231113,20220826,CO Doc 2326
100,1000,0060002326,2023,20241125,20220326,CO Doc 2327
100,1000,0060002327,2024,20241114,20230116,CO Doc 2328
100,1000,0060002328,2023,20240627,20230303,CO Doc 2329
100,1000,0060002329,2024,20220417,20221007,CO Doc 2330
100,1000,0060002330,2023,20220516,20221224,CO Doc 2331
100,1000,0060002331,2024,20220913,20220209,CO Doc 2332
100,1000,0060002332,2023,20220128,20241119,CO Doc 2333
100,1000,0060002333,2024,20240511,20220620,CO Doc 2334
100,1000,0060002334,2023,20230302,20220104,CO Doc 2335
100,1000,0060002335,2024,20240222,20241220,CO Doc 2336
100,1000,0060002336,2023,20240926,20230424,CO Doc 2337
100,1000,0060002337,2024,20240803,20241217,CO Doc 2338
100,1000,0060002338,2023,20230613,20240402,CO Doc 2339
100,1000,0060002339,2024,20241023,20220502,CO Doc 2340
100,1000,0060002340,2023,20240908,20230603,CO Doc 2341
100,1000,0060002341,2024,20221108,20220426,CO Doc 2342
100,1000,0060002342,2023,20230830,20221128,CO Doc 2343
100,1000,0060002343,2024,20220326,20230508,CO Doc 2344
100,1000,0060002344,2023,20220401,20230106,CO Doc 2345
100,1000,0060002345,2024,20230413,20240418,CO Doc 2346
100,1000,0060002346,2023,20240704,20230316,CO Doc 2347
100,1000,0060002347,2024,20230828,20230922,CO Doc 2348
100,1000,0060002348,2023,20241107,20230908,CO Doc 2349
100,1000,0060002349,2024,20240906,20230424,CO Doc 2350
100,1000,0060002350,2023,20220723,20240203,CO Doc 2351
100,1000,0060002351,2024,20231207,20241001,CO Doc 2352
100,1000,0060002352,2023,20230709,20240308,CO Doc 2353
100,1000,0060002353,2024,20220707,20240812,CO Doc 2354
100,1000,0060002354,2023,20240920,20230418,CO Doc 2355
100,1000,0060002355,2024,20230828,20230424,CO Doc 2356
100,1000,0060002356,2023,20230725,20241113,CO Doc 2357
