MANDT,DOCNUM,COUNTER,SEGNAM,SDATA
100,0000000000000108,000002,E1MARAM,Segment data 537
100,0000000000000108,000003,E1MARAM,Segment data 538
100,0000000000000108,000004,E1MARAM,Segment data 539
100,0000000000000108,000005,E1MARAM,Segment data 540
100,0000000000000109,000001,E1MARAM,Segment data 541
100,0000000000000109,000002,E1MARAM,Segment data 542
100,0000000000000109,000003,E1MARAM,Segment data 543
100,0000000000000109,000004,E1MARAM,Segment data 544
100,0000000000000109,000005,E1MARAM,Segment data 545
100,0000000000000110,000001,E1MARAM,Segment data 546
100,0000000000000110,000002,E1MARAM,Segment data 547
100,0000000000000110,000003,E1MARAM,Segment data 548
100,0000000000000110,000004,E1MARAM,Segment data 549
100,0000000000000110,000005,E1MARAM,Segment data 550
100,0000000000000111,000001,E1MARAM,Segment data 551
100,0000000000000111,000002,E1MARAM,Segment data 552
100,0000000000000111,000003,E1MARAM,Segment data 553
100,0000000000000111,000004,E1MARAM,Segment data 554
100,0000000000000111,000005,E1MARAM,Segment data 555
100,0000000000000112,000001,E1MARAM,Segment data 556
100,0000000000000112,000002,E1MARAM,Segment data 557
100,0000000000000112,000003,E1MARAM,Segment data 558
100,0000000000000112,000004,E1MARAM,Segment data 559
100,0000000000000112,000005,E1MARAM,Segment data 560
100,0000000000000113,000001,E1MARAM,Segment data 561
100,0000000000000113,000002,E1MARAM,Segment data 562
100,0000000000000113,000003,E1MARAM,Segment data 563
100,0000000000000113,000004,E1MARAM,Segment data 564
100,0000000000000113,000005,E1MARAM,Segment data 565
100,0000000000000114,000001,E1MARAM,Segment data 566
100,0000000000000114,000002,E1MARAM,Segment data 567
100,0000000000000114,000003,E1MARAM,Segment data 568
100,0000000000000114,000004,E1MARAM,Segment data 569
100,0000000000000114,000005,E1MARAM,Segment data 570
100,0000000000000115,000001,E1MARAM,Segment data 571
100,0000000000000115,000002,E1MARAM,Segment data 572
100,0000000000000115,000003,E1MARAM,Segment data 573
100,0000000000000115,000004,E1MARAM,Segment data 574
100,0000000000000115,000005,E1MARAM,Segment data 575
100,0000000000000116,000001,E1MARAM,Segment data 576
100,0000000000000116,000002,E1MARAM,Segment data 577
100,0000000000000116,000003,E1MARAM,Segment data 578
100,0000000000000116,000004,E1MARAM,Segment data 579
100,0000000000000116,000005,E1MARAM,Segment data 580
100,0000000000000117,000001,E1MARAM,Segment data 581
100,0000000000000117,000002,E1MARAM,Segment data 582
100,0000000000000117,000003,E1MARAM,Segment data 583
100,0000000000000117,000004,E1MARAM,Segment data 584
100,0000000000000117,000005,E1MARAM,Segment data 585
100,0000000000000118,000001,E1MARAM,Segment data 586
100,0000000000000118,000002,E1MARAM,Segment data 587
100,0000000000000118,000003,E1MARAM,Segment data 588
100,0000000000000118,000004,E1MARAM,Segment data 589
100,0000000000000118,000005,E1MARAM,Segment data 590
100,0000000000000119,000001,E1MARAM,Segment data 591
100,0000000000000119,000002,E1MARAM,Segment data 592
100,0000000000000119,000003,E1MARAM,Segment data 593
100,0000000000000119,000004,E1MARAM,Segment data 594
100,0000000000000119,000005,E1MARAM,Segment data 595
100,0000000000000120,000001,E1MARAM,Segment data 596
100,0000000000000120,000002,E1MARAM,Segment data 597
100,0000000000000120,000003,E1MARAM,Segment data 598
100,0000000000000120,000004,E1MARAM,Segment data 599
100,0000000000000120,000005,E1MARAM,Segment data 600
100,0000000000000121,000001,E1MARAM,Segment data 601
100,0000000000000121,000002,E1MARAM,Segment data 602
100,0000000000000121,000003,E1MARAM,Segment data 603
100,0000000000000121,000004,E1MARAM,Segment data 604
100,0000000000000121,000005,E1MARAM,Segment data 605
100,0000000000000122,000001,E1MARAM,Segment data 606
100,0000000000000122,000002,E1MARAM,Segment data 607
100,0000000000000122,000003,E1MARAM,Segment data 608
100,0000000000000122,000004,E1MARAM,Segment data 609
100,0000000000000122,000005,E1MARAM,Segment data 610
100,0000000000000123,000001,E1MARAM,Segment data 611
100,0000000000000123,000002,E1MARAM,Segment data 612
100,0000000000000123,000003,E1MARAM,Segment data 613
100,0000000000000123,000004,E1MARAM,Segment data 614
100,0000000000000123,000005,E1MARAM,Segment data 615
100,0000000000000124,000001,E1MARAM,Segment data 616
100,0000000000000124,000002,E1MARAM,Segment data 617
100,0000000000000124,000003,E1MARAM,Segment data 618
100,0000000000000124,000004,E1MARAM,Segment data 619
100,0000000000000124,000005,E1MARAM,Segment data 620
100,0000000000000125,000001,E1MARAM,Segment data 621
100,0000000000000125,000002,E1MARAM,Segment data 622
100,0000000000000125,000003,E1MARAM,Segment data 623
100,0000000000000125,000004,E1MARAM,Segment data 624
100,0000000000000125,000005,E1MARAM,Segment data 625
100,0000000000000126,000001,E1MARAM,Segment data 626
100,0000000000000126,000002,E1MARAM,Segment data 627
100,0000000000000126,000003,E1MARAM,Segment data 628
100,0000000000000126,000004,E1MARAM,Segment data 629
100,0000000000000126,000005,E1MARAM,Segment data 630
100,0000000000000127,000001,E1MARAM,Segment data 631
100,0000000000000127,000002,E1MARAM,Segment data 632
100,0000000000000127,000003,E1MARAM,Segment data 633
100,0000000000000127,000004,E1MARAM,Segment data 634
100,0000000000000127,000005,E1MARAM,Segment data 635
100,0000000000000128,000001,E1MARAM,Segment data 636
100,0000000000000128,000002,E1MARAM,Segment data 637
100,0000000000000128,000003,E1MARAM,Segment data 638
100,0000000000000128,000004,E1MARAM,Segment data 639
100,0000000000000128,000005,E1MARAM,Segment data 640
100,0000000000000129,000001,E1MARAM,Segment data 641
100,0000000000000129,000002,E1MARAM,Segment data 642
100,0000000000000129,000003,E1MARAM,Segment data 643
100,0000000000000129,000004,E1MARAM,Segment data 644
100,0000000000000129,000005,E1MARAM,Segment data 645
100,0000000000000130,000001,E1MARAM,Segment data 646
100,0000000000000130,000002,E1MARAM,Segment data 647
100,0000000000000130,000003,E1MARAM,Segment data 648
100,0000000000000130,000004,E1MARAM,Segment data 649
100,0000000000000130,000005,E1MARAM,Segment data 650
100,0000000000000131,000001,E1MARAM,Segment data 651
100,0000000000000131,000002,E1MARAM,Segment data 652
100,0000000000000131,000003,E1MARAM,Segment data 653
100,0000000000000131,000004,E1MARAM,Segment data 654
100,0000000000000131,000005,E1MARAM,Segment data 655
100,0000000000000132,000001,E1MARAM,Segment data 656
100,0000000000000132,000002,E1MARAM,Segment data 657
100,0000000000000132,000003,E1MARAM,Segment data 658
100,0000000000000132,000004,E1MARAM,Segment data 659
100,0000000000000132,000005,E1MARAM,Segment data 660
100,0000000000000133,000001,E1MARAM,Segment data 661
100,0000000000000133,000002,E1MARAM,Segment data 662
100,0000000000000133,000003,E1MARAM,Segment data 663
100,0000000000000133,000004,E1MARAM,Segment data 664
100,0000000000000133,000005,E1MARAM,Segment data 665
100,0000000000000134,000001,E1MARAM,Segment data 666
100,0000000000000134,000002,E1MARAM,Segment data 667
100,0000000000000134,000003,E1MARAM,Segment data 668
100,0000000000000134,000004,E1MARAM,Segment data 669
100,0000000000000134,000005,E1MARAM,Segment data 670
100,0000000000000135,000001,E1MARAM,Segment data 671
100,0000000000000135,000002,E1MARAM,Segment data 672
100,0000000000000135,000003,E1MARAM,Segment data 673
100,0000000000000135,000004,E1MARAM,Segment data 674
100,0000000000000135,000005,E1MARAM,Segment data 675
100,0000000000000136,000001,E1MARAM,Segment data 676
100,0000000000000136,000002,E1MARAM,Segment data 677
100,0000000000000136,000003,E1MARAM,Segment data 678
100,0000000000000136,000004,E1MARAM,Segment data 679
100,0000000000000136,000005,E1MARAM,Segment data 680
100,0000000000000137,000001,E1MARAM,Segment data 681
100,0000000000000137,000002,E1MARAM,Segment data 682
100,0000000000000137,000003,E1MARAM,Segment data 683
100,0000000000000137,000004,E1MARAM,Segment data 684
100,0000000000000137,000005,E1MARAM,Segment data 685
100,0000000000000138,000001,E1MARAM,Segment data 686
100,0000000000000138,000002,E1MARAM,Segment data 687
100,0000000000000138,000003,E1MARAM,Segment data 688
100,0000000000000138,000004,E1MARAM,Segment data 689
100,0000000000000138,000005,E1MARAM,Segment data 690
100,0000000000000139,000001,E1MARAM,Segment data 691
100,0000000000000139,000002,E1MARAM,Segment data 692
100,0000000000000139,000003,E1MARAM,Segment data 693
100,0000000000000139,000004,E1MARAM,Segment data 694
100,0000000000000139,000005,E1MARAM,Segment data 695
100,0000000000000140,000001,E1MARAM,Segment data 696
100,0000000000000140,000002,E1MARAM,Segment data 697
100,0000000000000140,000003,E1MARAM,Segment data 698
100,0000000000000140,000004,E1MARAM,Segment data 699
100,0000000000000140,000005,E1MARAM,Segment data 700
100,0000000000000141,000001,E1MARAM,Segment data 701
100,0000000000000141,000002,E1MARAM,Segment data 702
100,0000000000000141,000003,E1MARAM,Segment data 703
100,0000000000000141,000004,E1MARAM,Segment data 704
100,0000000000000141,000005,E1MARAM,Segment data 705
100,0000000000000142,000001,E1MARAM,Segment data 706
100,0000000000000142,000002,E1MARAM,Segment data 707
100,0000000000000142,000003,E1MARAM,Segment data 708
100,0000000000000142,000004,E1MARAM,Segment data 709
100,0000000000000142,000005,E1MARAM,Segment data 710
100,0000000000000143,000001,E1MARAM,Segment data 711
100,0000000000000143,000002,E1MARAM,Segment data 712
100,0000000000000143,000003,E1MARAM,Segment data 713
100,0000000000000143,000004,E1MARAM,Segment data 714
100,0000000000000143,000005,E1MARAM,Segment data 715
100,0000000000000144,000001,E1MARAM,Segment data 716
100,0000000000000144,000002,E1MARAM,Segment data 717
100,0000000000000144,000003,E1MARAM,Segment data 718
100,0000000000000144,000004,E1MARAM,Segment data 719
100,0000000000000144,000005,E1MARAM,Segment data 720
100,0000000000000145,000001,E1MARAM,Segment data 721
100,0000000000000145,000002,E1MARAM,Segment data 722
100,0000000000000145,000003,E1MARAM,Segment data 723
100,0000000000000145,000004,E1MARAM,Segment data 724
100,0000000000000145,000005,E1MARAM,Segment data 725
100,0000000000000146,000001,E1MARAM,Segment data 726
100,0000000000000146,000002,E1MARAM,Segment data 727
100,0000000000000146,000003,E1MARAM,Segment data 728
100,0000000000000146,000004,E1MARAM,Segment data 729
100,0000000000000146,000005,E1MARAM,Segment data 730
100,0000000000000147,000001,E1MARAM,Segment data 731
100,0000000000000147,000002,E1MARAM,Segment data 732
100,0000000000000147,000003,E1MARAM,Segment data 733
100,0000000000000147,000004,E1MARAM,Segment data 734
100,0000000000000147,000005,E1MARAM,Segment data 735
100,0000000000000148,000001,E1MARAM,Segment data 736
100,0000000000000148,000002,E1MARAM,Segment data 737
100,0000000000000148,000003,E1MARAM,Segment data 738
100,0000000000000148,000004,E1MARAM,Segment data 739
100,0000000000000148,000005,E1MARAM,Segment data 740
100,0000000000000149,000001,E1MARAM,Segment data 741
100,0000000000000149,000002,E1MARAM,Segment data 742
100,0000000000000149,000003,E1MARAM,Segment data 743
100,0000000000000149,000004,E1MARAM,Segment data 744
100,0000000000000149,000005,E1MARAM,Segment data 745
100,0000000000000150,000001,E1MARAM,Segment data 746
100,0000000000000150,000002,E1MARAM,Segment data 747
100,0000000000000150,000003,E1MARAM,Segment data 748
100,0000000000000150,000004,E1MARAM,Segment data 749
100,0000000000000150,000005,E1MARAM,Segment data 750
100,0000000000000151,000001,E1MARAM,Segment data 751
100,0000000000000151,000002,E1MARAM,Segment data 752
100,0000000000000151,000003,E1MARAM,Segment data 753
100,0000000000000151,000004,E1MARAM,Segment data 754
100,0000000000000151,000005,E1MARAM,Segment data 755
100,0000000000000152,000001,E1MARAM,Segment data 756
100,0000000000000152,000002,E1MARAM,Segment data 757
100,0000000000000152,000003,E1MARAM,Segment data 758
100,0000000000000152,000004,E1MARAM,Segment data 759
100,0000000000000152,000005,E1MARAM,Segment data 760
100,0000000000000153,000001,E1MARAM,Segment data 761
100,0000000000000153,000002,E1MARAM,Segment data 762
100,0000000000000153,000003,E1MARAM,Segment data 763
100,0000000000000153,000004,E1MARAM,Segment data 764
100,0000000000000153,000005,E1MARAM,Segment data 765
100,0000000000000154,000001,E1MARAM,Segment data 766
100,0000000000000154,000002,E1MARAM,Segment data 767
100,0000000000000154,000003,E1MARAM,Segment data 768
100,0000000000000154,000004,E1MARAM,Segment data 769
100,0000000000000154,000005,E1MARAM,Segment data 770
100,0000000000000155,000001,E1MARAM,Segment data 771
100,0000000000000155,000002,E1MARAM,Segment data 772
100,0000000000000155,000003,E1MARAM,Segment data 773
100,0000000000000155,000004,E1MARAM,Segment data 774
100,0000000000000155,000005,E1MARAM,Segment data 775
100,0000000000000156,000001,E1MARAM,Segment data 776
100,0000000000000156,000002,E1MARAM,Segment data 777
100,0000000000000156,000003,E1MARAM,Segment data 778
100,0000000000000156,000004,E1MARAM,Segment data 779
100,0000000000000156,000005,E1MARAM,Segment data 780
100,0000000000000157,000001,E1MARAM,Segment data 781
100,0000000000000157,000002,E1MARAM,Segment data 782
100,0000000000000157,000003,E1MARAM,Segment data 783
100,0000000000000157,000004,E1MARAM,Segment data 784
100,0000000000000157,000005,E1MARAM,Segment data 785
100,0000000000000158,000001,E1MARAM,Segment data 786
100,0000000000000158,000002,E1MARAM,Segment data 787
100,0000000000000158,000003,E1MARAM,Segment data 788
100,0000000000000158,000004,E1MARAM,Segment data 789
100,0000000000000158,000005,E1MARAM,Segment data 790
100,0000000000000159,000001,E1MARAM,Segment data 791
100,0000000000000159,000002,E1MARAM,Segment data 792
100,0000000000000159,000003,E1MARAM,Segment data 793
100,0000000000000159,000004,E1MARAM,Segment data 794
100,0000000000000159,000005,E1MARAM,Segment data 795
100,0000000000000160,000001,E1MARAM,Segment data 796
100,0000000000000160,000002,E1MARAM,Segment data 797
100,0000000000000160,000003,E1MARAM,Segment data 798
100,0000000000000160,000004,E1MARAM,Segment data 799
100,0000000000000160,000005,E1MARAM,Segment data 800
100,0000000000000161,000001,E1MARAM,Segment data 801
100,0000000000000161,000002,E1MARAM,Segment data 802
100,0000000000000161,000003,E1MARAM,Segment data 803
100,0000000000000161,000004,E1MARAM,Segment data 804
100,0000000000000161,000005,E1MARAM,Segment data 805
100,0000000000000162,000001,E1MARAM,Segment data 806
100,0000000000000162,000002,E1MARAM,Segment data 807
100,0000000000000162,000003,E1MARAM,Segment data 808
100,0000000000000162,000004,E1MARAM,Segment data 809
100,0000000000000162,000005,E1MARAM,Segment data 810
100,0000000000000163,000001,E1MARAM,Segment data 811
100,0000000000000163,000002,E1MARAM,Segment data 812
100,0000000000000163,000003,E1MARAM,Segment data 813
100,0000000000000163,000004,E1MARAM,Segment data 814
100,0000000000000163,000005,E1MARAM,Segment data 815
100,0000000000000164,000001,E1MARAM,Segment data 816
100,0000000000000164,000002,E1MARAM,Segment data 817
100,0000000000000164,000003,E1MARAM,Segment data 818
100,0000000000000164,000004,E1MARAM,Segment data 819
100,0000000000000164,000005,E1MARAM,Segment data 820
100,0000000000000165,000001,E1MARAM,Segment data 821
100,0000000000000165,000002,E1MARAM,Segment data 822
100,0000000000000165,000003,E1MARAM,Segment data 823
100,0000000000000165,000004,E1MARAM,Segment data 824
100,0000000000000165,000005,E1MARAM,Segment data 825
100,0000000000000166,000001,E1MARAM,Segment data 826
100,0000000000000166,000002,E1MARAM,Segment data 827
100,0000000000000166,000003,E1MARAM,Segment data 828
100,0000000000000166,000004,E1MARAM,Segment data 829
100,0000000000000166,000005,E1MARAM,Segment data 830
100,0000000000000167,000001,E1MARAM,Segment data 831
100,0000000000000167,000002,E1MARAM,Segment data 832
100,0000000000000167,000003,E1MARAM,Segment data 833
100,0000000000000167,000004,E1MARAM,Segment data 834
100,0000000000000167,000005,E1MARAM,Segment data 835
