MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,MENGE,MEINS,DMBTR,WAERS
100,0045000338,00010,00001,1,2023,0050000338,001,121.006,KG,8036.01,EUR
100,0045000339,00010,00001,1,2024,0050000339,001,780.123,KG,26274.54,EUR
100,0045000340,00010,00001,1,2023,0050000340,001,945.745,KG,27445.52,EUR
100,0045000341,00010,00001,1,2024,0050000341,001,49.945,KG,2894.81,EUR
100,0045000342,00010,00001,1,2023,0050000342,001,724.163,KG,67108.19,EUR
100,0045000343,00010,00001,1,2024,0050000343,001,691.609,KG,49187.23,EUR
100,0045000344,00010,00001,1,2023,0050000344,001,735.661,KG,10490.53,EUR
100,0045000345,00010,00001,1,2024,0050000345,001,307.341,KG,18339.04,EUR
100,0045000346,00010,00001,1,2023,0050000346,001,958.863,KG,67571.08,EUR
100,0045000347,00010,00001,1,2024,0050000347,001,413.88,KG,25602.62,EUR
100,0045000348,00010,00001,1,2023,0050000348,001,751.121,KG,51782.28,EUR
100,0045000349,00010,00001,1,2024,0050000349,001,993.118,KG,4349.86,EUR
100,0045000350,00010,00001,1,2023,0050000350,001,186.437,KG,1595.9,EUR
100,0045000351,00010,00001,1,2024,0050000351,001,108.639,KG,1556.8,EUR
100,0045000352,00010,00001,1,2023,0050000352,001,444.409,KG,12123.48,EUR
100,0045000353,00010,00001,1,2024,0050000353,001,435.728,KG,1908.49,EUR
100,0045000354,00010,00001,1,2023,0050000354,001,343.022,KG,31036.63,EUR
100,0045000355,00010,00001,1,2024,0050000355,001,140.507,KG,4435.81,EUR
100,0045000356,00010,00001,1,2023,0050000356,001,573.321,KG,43623.99,EUR
100,0045000357,00010,00001,1,2024,0050000357,001,329.363,KG,23229.97,EUR
100,0045000358,00010,00001,1,2023,0050000358,001,410.461,KG,35693.69,EUR
100,0045000359,00010,00001,1,2024,0050000359,001,310.158,KG,15672.28,EUR
100,0045000360,00010,00001,1,2023,0050000360,001,261.26,KG,23573.49,EUR
100,0045000361,00010,00001,1,2024,0050000361,001,645.812,KG,29087.37,EUR
100,0045000362,00010,00001,1,2023,0050000362,001,942.034,KG,24295.06,EUR
100,0045000363,00010,00001,1,2024,0050000363,001,911.265,KG,83781.7,EUR
100,0045000364,00010,00001,1,2023,0050000364,001,936.02,KG,38994.59,EUR
100,0045000365,00010,00001,1,2024,0050000365,001,919.115,KG,38703.93,EUR
100,0045000366,00010,00001,1,2023,0050000366,001,759.421,KG,979.65,EUR
100,0045000367,00010,00001,1,2024,0050000367,001,852.999,KG,27782.18,EUR
100,0045000368,00010,00001,1,2023,0050000368,001,508.293,KG,15691.0,EUR
100,0045000369,00010,00001,1,2024,0050000369,001,867.475,KG,76034.18,EUR
100,0045000370,00010,00001,1,2023,0050000370,001,403.908,KG,29816.49,EUR
100,0045000371,00010,00001,1,2024,0050000371,001,816.078,KG,30374.42,EUR
100,0045000372,00010,00001,1,2023,0050000372,001,120.545,KG,10829.76,EUR
100,0045000373,00010,00001,1,2024,0050000373,001,607.026,KG,3593.59,EUR
100,0045000374,00010,00001,1,2023,0050000374,001,393.992,KG,24439.32,EUR
100,0045000375,00010,00001,1,2024,0050000375,001,665.986,KG,28943.75,EUR
100,0045000376,00010,00001,1,2023,0050000376,001,378.918,KG,23708.9,EUR
100,0045000377,00010,00001,1,2024,0050000377,001,323.625,KG,23511.36,EUR
100,0045000378,00010,00001,1,2023,0050000378,001,318.241,KG,18671.2,EUR
100,0045000379,00010,00001,1,2024,0050000379,001,81.185,KG,3800.27,EUR
100,0045000380,00010,00001,1,2023,0050000380,001,903.56,KG,57186.31,EUR
100,0045000381,00010,00001,1,2024,0050000381,001,873.474,KG,45289.63,EUR
100,0045000382,00010,00001,1,2023,0050000382,001,531.006,KG,35603.95,EUR
100,0045000383,00010,00001,1,2024,0050000383,001,683.117,KG,39019.64,EUR
100,0045000384,00010,00001,1,2023,0050000384,001,626.496,KG,16808.89,EUR
100,0045000385,00010,00001,1,2024,0050000385,001,135.749,KG,7790.64,EUR
100,0045000386,00010,00001,1,2023,0050000386,001,990.188,KG,25239.89,EUR
100,0045000387,00010,00001,1,2024,0050000387,001,626.028,KG,29273.07,EUR
100,0045000388,00010,00001,1,2023,0050000388,001,456.993,KG,30257.51,EUR
100,0045000389,00010,00001,1,2024,0050000389,001,571.527,KG,54775.15,EUR
100,0045000390,00010,00001,1,2023,0050000390,001,50.63,KG,3752.7,EUR
100,0045000391,00010,00001,1,2024,0050000391,001,64.452,KG,1430.19,EUR
100,0045000392,00010,00001,1,2023,0050000392,001,196.414,KG,12348.55,EUR
100,0045000393,00010,00001,1,2024,0050000393,001,310.236,KG,27825.07,EUR
100,0045000394,00010,00001,1,2023,0050000394,001,715.489,KG,55314.45,EUR
100,0045000395,00010,00001,1,2024,0050000395,001,801.456,KG,19964.27,EUR
100,0045000396,00010,00001,1,2023,0050000396,001,661.66,KG,51060.3,EUR
100,0045000397,00010,00001,1,2024,0050000397,001,128.224,KG,5603.39,EUR
100,0045000398,00010,00001,1,2023,0050000398,001,179.975,KG,13039.19,EUR
100,0045000399,00010,00001,1,2024,0050000399,001,485.425,KG,27761.46,EUR
100,0045000400,00010,00001,1,2023,0050000400,001,999.535,KG,59172.47,EUR
100,0045000401,00010,00001,1,2024,0050000401,001,701.336,KG,20212.5,EUR
100,0045000402,00010,00001,1,2023,0050000402,001,694.364,KG,4145.35,EUR
100,0045000403,00010,00001,1,2024,0050000403,001,625.954,KG,17213.73,EUR
100,0045000404,00010,00001,1,2023,0050000404,001,609.712,KG,57782.41,EUR
100,0045000405,00010,00001,1,2024,0050000405,001,228.018,KG,12301.57,EUR
100,0045000406,00010,00001,1,2023,0050000406,001,954.02,KG,20511.43,EUR
100,0045000407,00010,00001,1,2024,0050000407,001,784.911,KG,29057.41,EUR
100,0045000408,00010,00001,1,2023,0050000408,001,255.141,KG,17290.91,EUR
100,0045000409,00010,00001,1,2024,0050000409,001,51.831,KG,2495.66,EUR
100,0045000410,00010,00001,1,2023,0050000410,001,569.414,KG,28493.48,EUR
100,0045000411,00010,00001,1,2024,0050000411,001,354.124,KG,1384.62,EUR
100,0045000412,00010,00001,1,2023,0050000412,001,810.294,KG,74992.71,EUR
100,0045000413,00010,00001,1,2024,0050000413,001,725.274,KG,70844.76,EUR
100,0045000414,00010,00001,1,2023,0050000414,001,617.478,KG,11373.94,EUR
100,0045000415,00010,00001,1,2024,0050000415,001,79.65,KG,5389.12,EUR
100,0045000416,00010,00001,1,2023,0050000416,001,751.946,KG,45146.84,EUR
100,0045000417,00010,00001,1,2024,0050000417,001,345.681,KG,23402.6,EUR
100,0045000418,00010,00001,1,2023,0050000418,001,754.25,KG,5935.95,EUR
100,0045000419,00010,00001,1,2024,0050000419,001,762.224,KG,49087.23,EUR
100,0045000420,00010,00001,1,2023,0050000420,001,404.803,KG,17722.28,EUR
100,0045000421,00010,00001,1,2024,0050000421,001,36.7,KG,3564.67,EUR
100,0045000422,00010,00001,1,2023,0050000422,001,229.753,KG,17580.7,EUR
100,0045000423,00010,00001,1,2024,0050000423,001,305.682,KG,13394.99,EUR
100,0045000424,00010,00001,1,2023,0050000424,001,577.295,KG,57169.52,EUR
100,0045000425,00010,00001,1,2024,0050000425,001,695.249,KG,69351.09,EUR
100,0045000426,00010,00001,1,2023,0050000426,001,987.598,KG,49113.25,EUR
100,0045000427,00010,00001,1,2024,0050000427,001,710.734,KG,13916.17,EUR
100,0045000428,00010,00001,1,2023,0050000428,001,875.352,KG,86931.21,EUR
100,0045000429,00010,00001,1,2024,0050000429,001,630.997,KG,16917.03,EUR
100,0045000430,00010,00001,1,2023,0050000430,001,427.173,KG,9256.84,EUR
100,0045000431,00010,00001,1,2024,0050000431,001,579.366,KG,49819.68,EUR
100,0045000432,00010,00001,1,2023,0050000432,001,380.868,KG,10184.41,EUR
100,0045000433,00010,00001,1,2024,0050000433,001,280.971,KG,1017.12,EUR
100,0045000434,00010,00001,1,2023,0050000434,001,172.663,KG,1992.53,EUR
100,0045000435,00010,00001,1,2024,0050000435,001,713.016,KG,58909.38,EUR
100,0045000436,00010,00001,1,2023,0050000436,001,632.524,KG,56901.86,EUR
100,0045000437,00010,00001,1,2024,0050000437,001,679.623,KG,50115.4,EUR
100,0045000438,00010,00001,1,2023,0050000438,001,905.211,KG,25237.28,EUR
100,0045000439,00010,00001,1,2024,0050000439,001,796.559,KG,78341.58,EUR
100,0045000440,00010,00001,1,2023,0050000440,001,129.028,KG,11400.91,EUR
100,0045000441,00010,00001,1,2024,0050000441,001,625.892,KG,16623.69,EUR
100,0045000442,00010,00001,1,2023,0050000442,001,391.856,KG,33315.6,EUR
100,0045000443,00010,00001,1,2024,0050000443,001,661.575,KG,9698.69,EUR
100,0045000444,00010,00001,1,2023,0050000444,001,152.787,KG,15115.22,EUR
100,0045000445,00010,00001,1,2024,0050000445,001,730.713,KG,12539.04,EUR
100,0045000446,00010,00001,1,2023,0050000446,001,465.522,KG,26227.51,EUR
100,0045000447,00010,00001,1,2024,0050000447,001,98.563,KG,6916.17,EUR
100,0045000448,00010,00001,1,2023,0050000448,001,986.936,KG,86830.63,EUR
100,0045000449,00010,00001,1,2024,0050000449,001,723.891,KG,26067.31,EUR
100,0045000450,00010,00001,1,2023,0050000450,001,509.68,KG,27053.81,EUR
100,0045000451,00010,00001,1,2024,0050000451,001,572.139,KG,16082.83,EUR
100,0045000452,00010,00001,1,2023,0050000452,001,510.691,KG,46840.58,EUR
100,0045000453,00010,00001,1,2024,0050000453,001,481.324,KG,10988.63,EUR
100,0045000454,00010,00001,1,2023,0050000454,001,513.798,KG,32045.58,EUR
100,0045000455,00010,00001,1,2024,0050000455,001,190.528,KG,6060.7,EUR
100,0045000456,00010,00001,1,2023,0050000456,001,420.018,KG,20887.5,EUR
100,0045000457,00010,00001,1,2024,0050000457,001,168.935,KG,5802.92,EUR
100,0045000458,00010,00001,1,2023,0050000458,001,709.646,KG,28329.07,EUR
100,0045000459,00010,00001,1,2024,0050000459,001,222.219,KG,591.1,EUR
100,0045000460,00010,00001,1,2023,0050000460,001,717.583,KG,5374.7,EUR
100,0045000461,00010,00001,1,2024,0050000461,001,702.958,KG,64749.46,EUR
100,0045000462,00010,00001,1,2023,0050000462,001,671.476,KG,30357.43,EUR
100,0045000463,00010,00001,1,2024,0050000463,001,709.135,KG,66956.53,EUR
100,0045000464,00010,00001,1,2023,0050000464,001,710.632,KG,7994.61,EUR
100,0045000465,00010,00001,1,2024,0050000465,001,169.102,KG,11607.16,EUR
100,0045000466,00010,00001,1,2023,0050000466,001,242.841,KG,7872.91,EUR
100,0045000467,00010,00001,1,2024,0050000467,001,927.713,KG,78308.25,EUR
100,0045000468,00010,00001,1,2023,0050000468,001,768.853,KG,10294.94,EUR
100,0045000469,00010,00001,1,2024,0050000469,001,373.678,KG,36429.87,EUR
100,0045000470,00010,00001,1,2023,0050000470,001,931.172,KG,6592.7,EUR
100,0045000471,00010,00001,1,2024,0050000471,001,840.743,KG,76179.72,EUR
100,0045000472,00010,00001,1,2023,0050000472,001,531.094,KG,7164.46,EUR
100,0045000473,00010,00001,1,2024,0050000473,001,96.069,KG,5998.55,EUR
100,0045000474,00010,00001,1,2023,0050000474,001,292.799,KG,5103.49,EUR
100,0045000475,00010,00001,1,2024,0050000475,001,960.299,KG,95885.86,EUR
100,0045000476,00010,00001,1,2023,0050000476,001,865.438,KG,41108.31,EUR
100,0045000477,00010,00001,1,2024,0050000477,001,158.992,KG,11383.83,EUR
100,0045000478,00010,00001,1,2023,0050000478,001,258.808,KG,8072.22,EUR
100,0045000479,00010,00001,1,2024,0050000479,001,529.433,KG,33407.22,EUR
100,0045000480,00010,00001,1,2023,0050000480,001,383.201,KG,29494.98,EUR
100,0045000481,00010,00001,1,2024,0050000481,001,373.512,KG,32693.51,EUR
100,0045000482,00010,00001,1,2023,0050000482,001,393.375,KG,34144.95,EUR
100,0045000483,00010,00001,1,2024,0050000483,001,301.888,KG,4323.04,EUR
100,0045000484,00010,00001,1,2023,0050000484,001,358.686,KG,12130.76,EUR
100,0045000485,00010,00001,1,2024,0050000485,001,721.234,KG,68279.22,EUR
100,0045000486,00010,00001,1,2023,0050000486,001,729.764,KG,41085.71,EUR
100,0045000487,00010,00001,1,2024,0050000487,001,145.74,KG,2697.65,EUR
100,0045000488,00010,00001,1,2023,0050000488,001,904.031,KG,54440.75,EUR
100,0045000489,00010,00001,1,2024,0050000489,001,610.655,KG,23711.73,EUR
100,0045000490,00010,00001,1,2023,0050000490,001,48.068,KG,2525.01,EUR
100,0045000491,00010,00001,1,2024,0050000491,001,287.672,KG,15134.42,EUR
100,0045000492,00010,00001,1,2023,0050000492,001,840.05,KG,64482.24,EUR
100,0045000493,00010,00001,1,2024,0050000493,001,593.777,KG,53172.73,EUR
100,0045000494,00010,00001,1,2023,0050000494,001,311.267,KG,23229.86,EUR
100,0045000495,00010,00001,1,2024,0050000495,001,308.096,KG,3838.88,EUR
100,0045000496,00010,00001,1,2023,0050000496,001,973.674,KG,93803.75,EUR
100,0045000497,00010,00001,1,2024,0050000497,001,444.929,KG,8382.46,EUR
100,0045000498,00010,00001,1,2023,0050000498,001,109.385,KG,255.96,EUR
100,0045000499,00010,00001,1,2024,0050000499,001,121.223,KG,9483.28,EUR
100,0045000500,00010,00001,1,2023,0050000500,001,314.27,KG,24349.64,EUR
100,0045000501,00010,00001,1,2024,0050000501,001,49.759,KG,1669.41,EUR
100,0045000502,00010,00001,1,2023,0050000502,001,581.743,KG,3077.42,EUR
100,0045000503,00010,00001,1,2024,0050000503,001,728.561,KG,47108.75,EUR
100,0045000504,00010,00001,1,2023,0050000504,001,526.217,KG,18438.64,EUR
100,0045000505,00010,00001,1,2024,0050000505,001,302.413,KG,26161.75,EUR
100,0045000506,00010,00001,1,2023,0050000506,001,624.512,KG,33723.65,EUR
100,0045000507,00010,00001,1,2024,0050000507,001,367.009,KG,13182.96,EUR
100,0045000508,00010,00001,1,2023,0050000508,001,998.985,KG,83954.7,EUR
100,0045000509,00010,00001,1,2024,0050000509,001,993.416,KG,83933.72,EUR
100,0045000510,00010,00001,1,2023,0050000510,001,443.491,KG,23340.93,EUR
100,0045000511,00010,00001,1,2024,0050000511,001,737.638,KG,12001.37,EUR
100,0045000512,00010,00001,1,2023,0050000512,001,382.677,KG,5143.18,EUR
100,0045000513,00010,00001,1,2024,0050000513,001,328.859,KG,2058.66,EUR
100,0045000514,00010,00001,1,2023,0050000514,001,891.436,KG,58558.43,EUR
100,0045000515,00010,00001,1,2024,0050000515,001,453.926,KG,32605.5,EUR
100,0045000516,00010,00001,1,2023,0050000516,001,831.722,KG,21749.53,EUR
100,0045000517,00010,00001,1,2024,0050000517,001,297.885,KG,14238.9,EUR
100,0045000518,00010,00001,1,2023,0050000518,001,56.168,KG,3821.67,EUR
100,0045000519,00010,00001,1,2024,0050000519,001,263.009,KG,4631.59,EUR
100,0045000520,00010,00001,1,2023,0050000520,001,544.751,KG,10671.67,EUR
100,0045000521,00010,00001,1,2024,0050000521,001,778.072,KG,61459.91,EUR
100,0045000522,00010,00001,1,2023,0050000522,001,128.637,KG,2929.06,EUR
100,0045000523,00010,00001,1,2024,0050000523,001,434.798,KG,33601.19,EUR
100,0045000524,00010,00001,1,2023,0050000524,001,867.579,KG,53694.46,EUR
100,0045000525,00010,00001,1,2024,0050000525,001,536.267,KG,42000.43,EUR
100,0045000526,00010,00001,1,2023,0050000526,001,567.835,KG,7171.76,EUR
100,0045000527,00010,00001,1,2024,0050000527,001,965.029,KG,2856.49,EUR
100,0045000528,00010,00001,1,2023,0050000528,001,897.27,KG,59058.31,EUR
100,0045000529,00010,00001,1,2024,0050000529,001,666.617,KG,50042.94,EUR
100,0045000530,00010,00001,1,2023,0050000530,001,648.81,KG,37092.47,EUR
100,0045000531,00010,00001,1,2024,0050000531,001,404.527,KG,37422.79,EUR
100,0045000532,00010,00001,1,2023,0050000532,001,722.419,KG,41640.23,EUR
100,0045000533,00010,00001,1,2024,0050000533,001,115.224,KG,6416.82,EUR
100,0045000534,00010,00001,1,2023,0050000534,001,637.16,KG,54400.72,EUR
100,0045000535,00010,00001,1,2024,0050000535,001,216.522,KG,14279.63,EUR
100,0045000536,00010,00001,1,2023,0050000536,001,918.007,KG,43495.17,EUR
100,0045000537,00010,00001,1,2024,0050000537,001,570.352,KG,18530.74,EUR
100,0045000538,00010,00001,1,2023,0050000538,001,398.356,KG,27227.63,EUR
100,0045000539,00010,00001,1,2024,0050000539,001,944.941,KG,54910.52,EUR
100,0045000540,00010,00001,1,2023,0050000540,001,549.172,KG,26349.27,EUR
100,0045000541,00010,00001,1,2024,0050000541,001,747.9,KG,6402.02,EUR
100,0045000542,00010,00001,1,2023,0050000542,001,333.548,KG,6690.97,EUR
100,0045000543,00010,00001,1,2024,0050000543,001,215.449,KG,13032.51,EUR
100,0045000544,00010,00001,1,2023,0050000544,001,40.064,KG,1050.88,EUR
100,0045000545,00010,00001,1,2024,0050000545,001,338.185,KG,29638.53,EUR
100,0045000546,00010,00001,1,2023,0050000546,001,661.849,KG,65853.98,EUR
100,0045000547,00010,00001,1,2024,0050000547,001,310.979,KG,5725.12,EUR
100,0045000548,00010,00001,1,2023,0050000548,001,119.151,KG,1752.71,EUR
100,0045000549,00010,00001,1,2024,0050000549,001,975.047,KG,5977.04,EUR
100,0045000550,00010,00001,1,2023,0050000550,001,406.148,KG,12099.15,EUR
100,0045000551,00010,00001,1,2024,0050000551,001,693.232,KG,3244.33,EUR
100,0045000552,00010,00001,1,2023,0050000552,001,598.983,KG,47786.86,EUR
100,0045000553,00010,00001,1,2024,0050000553,001,658.269,KG,48955.47,EUR
100,0045000554,00010,00001,1,2023,0050000554,001,611.598,KG,39350.22,EUR
100,0045000555,00010,00001,1,2024,0050000555,001,662.978,KG,62260.26,EUR
100,0045000556,00010,00001,1,2023,0050000556,001,305.475,KG,2013.08,EUR
100,0045000557,00010,00001,1,2024,0050000557,001,762.203,KG,65435.13,EUR
100,0045000558,00010,00001,1,2023,0050000558,001,688.743,KG,14752.88,EUR
100,0045000559,00010,00001,1,2024,0050000559,001,258.253,KG,17375.26,EUR
100,0045000560,00010,00001,1,2023,0050000560,001,14.239,KG,874.13,EUR
100,0045000561,00010,00001,1,2024,0050000561,001,557.368,KG,32466.69,EUR
100,0045000562,00010,00001,1,2023,0050000562,001,559.655,KG,22733.19,EUR
100,0045000563,00010,00001,1,2024,0050000563,001,522.546,KG,2476.87,EUR
100,0045000564,00010,00001,1,2023,0050000564,001,619.43,KG,18867.84,EUR
100,0045000565,00010,00001,1,2024,0050000565,001,517.992,KG,6226.26,EUR
100,0045000566,00010,00001,1,2023,0050000566,001,734.265,KG,41574.08,EUR
100,0045000567,00010,00001,1,2024,0050000567,001,825.44,KG,18118.41,EUR
100,0045000568,00010,00001,1,2023,0050000568,001,386.471,KG,22998.89,EUR
100,0045000569,00010,00001,1,2024,0050000569,001,879.492,KG,31907.97,EUR
100,0045000570,00010,00001,1,2023,0050000570,001,888.423,KG,76315.54,EUR
100,0045000571,00010,00001,1,2024,0050000571,001,589.02,KG,54967.35,EUR
100,0045000572,00010,00001,1,2023,0050000572,001,622.16,KG,37845.99,EUR
100,0045000573,00010,00001,1,2024,0050000573,001,837.619,KG,8761.49,EUR
100,0045000574,00010,00001,1,2023,0050000574,001,729.418,KG,3654.38,EUR
100,0045000575,00010,00001,1,2024,0050000575,001,821.961,KG,28670.0,EUR
100,0045000576,00010,00001,1,2023,0050000576,001,171.544,KG,790.82,EUR
100,0045000577,00010,00001,1,2024,0050000577,001,263.265,KG,23117.3,EUR
100,0045000578,00010,00001,1,2023,0050000578,001,182.958,KG,6776.76,EUR
100,0045000579,00010,00001,1,2024,0050000579,001,737.753,KG,23571.21,EUR
100,0045000580,00010,00001,1,2023,0050000580,001,636.919,KG,61513.64,EUR
100,0045000581,00010,00001,1,2024,0050000581,001,232.421,KG,4973.81,EUR
100,0045000582,00010,00001,1,2023,0050000582,001,755.515,KG,49342.68,EUR
100,0045000583,00010,00001,1,2024,0050000583,001,811.108,KG,33279.76,EUR
100,0045000584,00010,00001,1,2023,0050000584,001,474.397,KG,5792.39,EUR
100,0045000585,00010,00001,1,2024,0050000585,001,187.95,KG,5035.18,EUR
100,0045000586,00010,00001,1,2023,0050000586,001,595.723,KG,41825.71,EUR
100,0045000587,00010,00001,1,2024,0050000587,001,456.864,KG,15825.77,EUR
100,0045000588,00010,00001,1,2023,0050000588,001,311.266,KG,10760.47,EUR
100,0045000589,00010,00001,1,2024,0050000589,001,441.916,KG,16593.95,EUR
100,0045000590,00010,00001,1,2023,0050000590,001,761.994,KG,6202.63,EUR
100,0045000591,00010,00001,1,2024,0050000591,001,754.759,KG,8370.28,EUR
100,0045000592,00010,00001,1,2023,0050000592,001,395.469,KG,17084.26,EUR
100,0045000593,00010,00001,1,2024,0050000593,001,799.685,KG,27189.29,EUR
100,0045000594,00010,00001,1,2023,0050000594,001,877.898,KG,22790.23,EUR
100,0045000595,00010,00001,1,2024,0050000595,001,411.633,KG,3111.95,EUR
100,0045000596,00010,00001,1,2023,0050000596,001,420.606,KG,20416.22,EUR
100,0045000597,00010,00001,1,2024,0050000597,001,791.249,KG,13498.71,EUR
100,0045000598,00010,00001,1,2023,0050000598,001,969.808,KG,37871.0,EUR
100,0045000599,00010,00001,1,2024,0050000599,001,918.333,KG,40957.65,EUR
100,0045000600,00010,00001,1,2023,0050000600,001,383.314,KG,19016.21,EUR
100,0045000601,00010,00001,1,2024,0050000601,001,995.793,KG,19637.04,EUR
100,0045000602,00010,00001,1,2023,0050000602,001,609.236,KG,9309.13,EUR
100,0045000603,00010,00001,1,2024,0050000603,001,146.979,KG,6193.7,EUR
100,0045000604,00010,00001,1,2023,0050000604,001,276.561,KG,19099.3,EUR
100,0045000605,00010,00001,1,2024,0050000605,001,172.022,KG,6572.96,EUR
100,0045000606,00010,00001,1,2023,0050000606,001,837.115,KG,18006.34,EUR
100,0045000607,00010,00001,1,2024,0050000607,001,206.45,KG,2264.76,EUR
100,0045000608,00010,00001,1,2023,0050000608,001,194.35,KG,13740.55,EUR
100,0045000609,00010,00001,1,2024,0050000609,001,331.884,KG,18987.08,EUR
100,0045000610,00010,00001,1,2023,0050000610,001,741.267,KG,60094.52,EUR
100,0045000611,00010,00001,1,2024,0050000611,001,236.653,KG,16433.18,EUR
100,0045000612,00010,00001,1,2023,0050000612,001,322.524,KG,27001.71,EUR
