MANDT,VBELN,POSNR,GBSTA,LFSTA
100,0000000333,000030,C,C
100,0000000333,000040,C,C
100,0000000334,000010,C,C
100,0000000334,000020,C,C
100,0000000334,000030,C,C
100,0000000335,000010,C,C
100,0000000335,000020,C,C
100,0000000336,000010,C,C
100,0000000336,000020,C,C
100,0000000336,000030,C,C
100,0000000337,000010,C,C
100,0000000337,000020,C,C
100,0000000337,000030,C,C
100,0000000338,000010,C,C
100,0000000338,000020,C,C
100,0000000339,000010,C,C
100,0000000339,000020,C,C
100,0000000339,000030,C,C
100,0000000340,000010,C,C
100,0000000340,000020,C,C
100,0000000340,000030,C,C
100,0000000340,000040,C,C
100,0000000341,000010,C,C
100,0000000341,000020,C,C
100,0000000341,000030,C,C
100,0000000342,000010,C,C
100,0000000342,000020,C,C
100,0000000343,000010,C,C
100,0000000343,000020,C,C
100,0000000344,000010,C,C
100,0000000344,000020,C,C
100,0000000344,000030,C,C
100,0000000345,000010,C,C
100,0000000345,000020,C,C
100,0000000345,000030,C,C
100,0000000346,000010,C,C
100,0000000346,000020,C,C
100,0000000346,000030,C,C
100,0000000347,000010,C,C
100,0000000347,000020,C,C
100,0000000347,000030,C,C
100,0000000347,000040,C,C
100,0000000348,000010,C,C
100,0000000348,000020,C,C
100,0000000348,000030,C,C
100,0000000348,000040,C,C
100,0000000349,000010,C,C
100,0000000349,000020,C,C
100,0000000349,000030,C,C
100,0000000350,000010,C,C
100,0000000350,000020,C,C
100,0000000350,000030,C,C
100,0000000350,000040,C,C
100,0000000351,000010,C,C
100,0000000351,000020,C,C
100,0000000351,000030,C,C
100,0000000351,000040,C,C
100,0000000352,000010,C,C
100,0000000352,000020,C,C
100,0000000353,000010,C,C
100,0000000353,000020,C,C
100,0000000353,000030,C,C
100,0000000353,000040,C,C
100,0000000354,000010,C,C
100,0000000354,000020,C,C
100,0000000355,000010,C,C
100,0000000355,000020,C,C
100,0000000355,000030,C,C
100,0000000356,000010,C,C
100,0000000356,000020,C,C
100,0000000356,000030,C,C
100,0000000356,000040,C,C
100,0000000357,000010,C,C
100,0000000357,000020,C,C
100,0000000357,000030,C,C
100,0000000357,000040,C,C
100,0000000358,000010,C,C
100,0000000358,000020,C,C
100,0000000359,000010,C,C
100,0000000359,000020,C,C
100,0000000360,000010,C,C
100,0000000360,000020,C,C
100,0000000361,000010,C,C
100,0000000361,000020,C,C
100,0000000361,000030,C,C
100,0000000361,000040,C,C
100,0000000362,000010,C,C
100,0000000362,000020,C,C
100,0000000362,000030,C,C
100,0000000363,000010,C,C
100,0000000363,000020,C,C
100,0000000363,000030,C,C
100,0000000364,000010,C,C
100,0000000364,000020,C,C
100,0000000364,000030,C,C
100,0000000365,000010,C,C
100,0000000365,000020,C,C
100,0000000365,000030,C,C
100,0000000366,000010,C,C
100,0000000366,000020,C,C
100,0000000367,000010,C,C
100,0000000367,000020,C,C
100,0000000367,000030,C,C
100,0000000368,000010,C,C
100,0000000368,000020,C,C
100,0000000368,000030,C,C
100,0000000369,000010,C,C
100,0000000369,000020,C,C
100,0000000370,000010,C,C
100,0000000370,000020,C,C
100,0000000371,000010,C,C
100,0000000371,000020,C,C
100,0000000371,000030,C,C
100,0000000371,000040,C,C
100,0000000372,000010,C,C
100,0000000372,000020,C,C
100,0000000373,000010,C,C
100,0000000373,000020,C,C
100,0000000373,000030,C,C
100,0000000374,000010,C,C
100,0000000374,000020,C,C
100,0000000374,000030,C,C
100,0000000375,000010,C,C
100,0000000375,000020,C,C
100,0000000376,000010,C,C
100,0000000376,000020,C,C
100,0000000376,000030,C,C
100,0000000377,000010,C,C
100,0000000377,000020,C,C
100,0000000377,000030,C,C
100,0000000377,000040,C,C
100,0000000378,000010,C,C
100,0000000378,000020,C,C
100,0000000378,000030,C,C
100,0000000378,000040,C,C
100,0000000379,000010,C,C
100,0000000379,000020,C,C
100,0000000380,000010,C,C
100,0000000380,000020,C,C
100,0000000381,000010,C,C
100,0000000381,000020,C,C
100,0000000381,000030,C,C
100,0000000381,000040,C,C
100,0000000382,000010,C,C
100,0000000382,000020,C,C
100,0000000383,000010,C,C
100,0000000383,000020,C,C
100,0000000383,000030,C,C
100,0000000383,000040,C,C
100,0000000384,000010,C,C
100,0000000384,000020,C,C
100,0000000385,000010,C,C
100,0000000385,000020,C,C
100,0000000386,000010,C,C
100,0000000386,000020,C,C
100,0000000386,000030,C,C
100,0000000387,000010,C,C
100,0000000387,000020,C,C
100,0000000387,000030,C,C
100,0000000388,000010,C,C
100,0000000388,000020,C,C
100,0000000388,000030,C,C
100,0000000388,000040,C,C
100,0000000389,000010,C,C
100,0000000389,000020,C,C
100,0000000390,000010,C,C
100,0000000390,000020,C,C
100,0000000391,000010,C,C
100,0000000391,000020,C,C
100,0000000391,000030,C,C
100,0000000392,000010,C,C
100,0000000392,000020,C,C
100,0000000392,000030,C,C
100,0000000392,000040,C,C
100,0000000393,000010,C,C
100,0000000393,000020,C,C
100,0000000394,000010,C,C
100,0000000394,000020,C,C
100,0000000395,000010,C,C
100,0000000395,000020,C,C
100,0000000396,000010,C,C
100,0000000396,000020,C,C
100,0000000397,000010,C,C
100,0000000397,000020,C,C
100,0000000397,000030,C,C
100,0000000398,000010,C,C
100,0000000398,000020,C,C
100,0000000398,000030,C,C
100,0000000399,000010,C,C
100,0000000399,000020,C,C
100,0000000399,000030,C,C
100,0000000399,000040,C,C
100,0000000400,000010,C,C
100,0000000400,000020,C,C
100,0000000400,000030,C,C
100,0000000401,000010,C,C
100,0000000401,000020,C,C
100,0000000401,000030,C,C
100,0000000401,000040,C,C
100,0000000402,000010,C,C
100,0000000402,000020,C,C
100,0000000403,000010,C,C
100,0000000403,000020,C,C
100,0000000404,000010,C,C
100,0000000404,000020,C,C
100,0000000404,000030,C,C
100,0000000405,000010,C,C
100,0000000405,000020,C,C
100,0000000405,000030,C,C
100,0000000406,000010,C,C
100,0000000406,000020,C,C
100,0000000406,000030,C,C
100,0000000406,000040,C,C
100,0000000407,000010,C,C
100,0000000407,000020,C,C
100,0000000407,000030,C,C
100,0000000408,000010,C,C
100,0000000408,000020,C,C
100,0000000408,000030,C,C
100,0000000409,000010,C,C
100,0000000409,000020,C,C
100,0000000409,000030,C,C
100,0000000410,000010,C,C
100,0000000410,000020,C,C
100,0000000410,000030,C,C
100,0000000411,000010,C,C
100,0000000411,000020,C,C
100,0000000411,000030,C,C
100,0000000411,000040,C,C
100,0000000412,000010,C,C
100,0000000412,000020,C,C
100,0000000413,000010,C,C
100,0000000413,000020,C,C
100,0000000414,000010,C,C
100,0000000414,000020,C,C
100,0000000414,000030,C,C
100,0000000414,000040,C,C
100,0000000415,000010,C,C
100,0000000415,000020,C,C
100,0000000415,000030,C,C
100,0000000415,000040,C,C
100,0000000416,000010,C,C
100,0000000416,000020,C,C
100,0000000416,000030,C,C
100,0000000416,000040,C,C
100,0000000417,000010,C,C
100,0000000417,000020,C,C
100,0000000417,000030,C,C
100,0000000417,000040,C,C
100,0000000418,000010,C,C
100,0000000418,000020,C,C
100,0000000419,000010,C,C
100,0000000419,000020,C,C
100,0000000419,000030,C,C
100,0000000419,000040,C,C
100,0000000420,000010,C,C
100,0000000420,000020,C,C
100,0000000420,000030,C,C
100,0000000421,000010,C,C
100,0000000421,000020,C,C
100,0000000421,000030,C,C
100,0000000421,000040,C,C
100,0000000422,000010,C,C
100,0000000422,000020,C,C
100,0000000422,000030,C,C
100,0000000422,000040,C,C
100,0000000423,000010,C,C
100,0000000423,000020,C,C
100,0000000423,000030,C,C
100,0000000424,000010,C,C
100,0000000424,000020,C,C
100,0000000424,000030,C,C
100,0000000424,000040,C,C
100,0000000425,000010,C,C
100,0000000425,000020,C,C
100,0000000425,000030,C,C
100,0000000425,000040,C,C
100,0000000426,000010,C,C
100,0000000426,000020,C,C
100,0000000426,000030,C,C
100,0000000426,000040,C,C
100,0000000427,000010,C,C
100,0000000427,000020,C,C
100,0000000427,000030,C,C
100,0000000428,000010,C,C
100,0000000428,000020,C,C
100,0000000428,000030,C,C
100,0000000428,000040,C,C
100,0000000429,000010,C,C
100,0000000429,000020,C,C
100,0000000429,000030,C,C
100,0000000430,000010,C,C
100,0000000430,000020,C,C
100,0000000431,000010,C,C
100,0000000431,000020,C,C
100,0000000431,000030,C,C
100,0000000432,000010,C,C
100,0000000432,000020,C,C
100,0000000432,000030,C,C
100,0000000432,000040,C,C
100,0000000433,000010,C,C
100,0000000433,000020,C,C
100,0000000433,000030,C,C
100,0000000433,000040,C,C
100,0000000434,000010,C,C
100,0000000434,000020,C,C
100,0000000434,000030,C,C
100,0000000434,000040,C,C
100,0000000435,000010,C,C
100,0000000435,000020,C,C
100,0000000436,000010,C,C
100,0000000436,000020,C,C
100,0000000436,000030,C,C
100,0000000437,000010,C,C
100,0000000437,000020,C,C
100,0000000438,000010,C,C
100,0000000438,000020,C,C
100,0000000438,000030,C,C
100,0000000439,000010,C,C
100,0000000439,000020,C,C
100,0000000439,000030,C,C
100,0000000440,000010,C,C
100,0000000440,000020,C,C
100,0000000441,000010,C,C
100,0000000441,000020,C,C
100,0000000442,000010,C,C
100,0000000442,000020,C,C
100,0000000442,000030,C,C
100,0000000443,000010,C,C
100,0000000443,000020,C,C
100,0000000443,000030,C,C
100,0000000444,000010,C,C
100,0000000444,000020,C,C
100,0000000445,000010,C,C
100,0000000445,000020,C,C
100,0000000446,000010,C,C
100,0000000446,000020,C,C
100,0000000447,000010,C,C
100,0000000447,000020,C,C
100,0000000448,000010,C,C
100,0000000448,000020,C,C
100,0000000449,000010,C,C
100,0000000449,000020,C,C
100,0000000449,000030,C,C
100,0000000450,000010,C,C
100,0000000450,000020,C,C
100,0000000450,000030,C,C
100,0000000451,000010,C,C
100,0000000451,000020,C,C
100,0000000452,000010,C,C
100,0000000452,000020,C,C
100,0000000453,000010,C,C
100,0000000453,000020,C,C
100,0000000453,000030,C,C
100,0000000453,000040,C,C
100,0000000454,000010,C,C
100,0000000454,000020,C,C
100,0000000454,000030,C,C
100,0000000454,000040,C,C
100,0000000455,000010,C,C
100,0000000455,000020,C,C
100,0000000455,000030,C,C
100,0000000456,000010,C,C
100,0000000456,000020,C,C
100,0000000456,000030,C,C
100,0000000456,000040,C,C
100,0000000457,000010,C,C
100,0000000457,000020,C,C
100,0000000458,000010,C,C
100,0000000458,000020,C,C
100,0000000459,000010,C,C
100,0000000459,000020,C,C
100,0000000459,000030,C,C
100,0000000460,000010,C,C
100,0000000460,000020,C,C
100,0000000460,000030,C,C
100,0000000461,000010,C,C
100,0000000461,000020,C,C
100,0000000462,000010,C,C
100,0000000462,000020,C,C
100,0000000462,000030,C,C
100,0000000463,000010,C,C
100,0000000463,000020,C,C
100,0000000463,000030,C,C
100,0000000464,000010,C,C
100,0000000464,000020,C,C
100,0000000465,000010,C,C
100,0000000465,000020,C,C
100,0000000465,000030,C,C
100,0000000466,000010,C,C
100,0000000466,000020,C,C
100,0000000466,000030,C,C
100,0000000467,000010,C,C
100,0000000467,000020,C,C
100,0000000467,000030,C,C
100,0000000467,000040,C,C
100,0000000468,000010,C,C
100,0000000468,000020,C,C
100,0000000468,000030,C,C
100,0000000469,000010,C,C
100,0000000469,000020,C,C
100,0000000469,000030,C,C
100,0000000469,000040,C,C
100,0000000470,000010,C,C
100,0000000470,000020,C,C
100,0000000470,000030,C,C
100,0000000470,000040,C,C
100,0000000471,000010,C,C
100,0000000471,000020,C,C
100,0000000471,000030,C,C
100,0000000472,000010,C,C
100,0000000472,000020,C,C
100,0000000472,000030,C,C
100,0000000473,000010,C,C
100,0000000473,000020,C,C
100,0000000473,000030,C,C
100,0000000474,000010,C,C
100,0000000474,000020,C,C
100,0000000474,000030,C,C
100,0000000475,000010,C,C
100,0000000475,000020,C,C
100,0000000475,000030,C,C
100,0000000475,000040,C,C
100,0000000476,000010,C,C
100,0000000476,000020,C,C
100,0000000476,000030,C,C
100,0000000477,000010,C,C
100,0000000477,000020,C,C
100,0000000477,000030,C,C
100,0000000477,000040,C,C
100,0000000478,000010,C,C
100,0000000478,000020,C,C
100,0000000478,000030,C,C
100,0000000479,000010,C,C
100,0000000479,000020,C,C
100,0000000480,000010,C,C
100,0000000480,000020,C,C
100,0000000480,000030,C,C
100,0000000481,000010,C,C
100,0000000481,000020,C,C
100,0000000481,000030,C,C
100,0000000481,000040,C,C
100,0000000482,000010,C,C
100,0000000482,000020,C,C
100,0000000482,000030,C,C
100,0000000483,000010,C,C
100,0000000483,000020,C,C
100,0000000483,000030,C,C
100,0000000483,000040,C,C
100,0000000484,000010,C,C
100,0000000484,000020,C,C
100,0000000484,000030,C,C
100,0000000485,000010,C,C
100,0000000485,000020,C,C
100,0000000485,000030,C,C
100,0000000485,000040,C,C
100,0000000486,000010,C,C
100,0000000486,000020,C,C
100,0000000487,000010,C,C
100,0000000487,000020,C,C
100,0000000488,000010,C,C
100,0000000488,000020,C,C
100,0000000488,000030,C,C
100,0000000488,000040,C,C
100,0000000489,000010,C,C
100,0000000489,000020,C,C
100,0000000489,000030,C,C
100,0000000489,000040,C,C
100,0000000490,000010,C,C
100,0000000490,000020,C,C
100,0000000490,000030,C,C
100,0000000490,000040,C,C
100,0000000491,000010,C,C
100,0000000491,000020,C,C
100,0000000492,000010,C,C
100,0000000492,000020,C,C
100,0000000492,000030,C,C
100,0000000492,000040,C,C
100,0000000493,000010,C,C
100,0000000493,000020,C,C
100,0000000493,000030,C,C
100,0000000494,000010,C,C
100,0000000494,000020,C,C
100,0000000494,000030,C,C
100,0000000495,000010,C,C
100,0000000495,000020,C,C
100,0000000496,000010,C,C
100,0000000496,000020,C,C
100,0000000496,000030,C,C
100,0000000496,000040,C,C
100,0000000497,000010,C,C
100,0000000497,000020,C,C
100,0000000497,000030,C,C
100,0000000497,000040,C,C
100,0000000498,000010,C,C
100,0000000498,000020,C,C
100,0000000498,000030,C,C
100,0000000499,000010,C,C
100,0000000499,000020,C,C
100,0000000499,000030,C,C
100,0000000499,000040,C,C
100,0000000500,000010,C,C
100,0000000500,000020,C,C
100,0000000500,000030,C,C
100,0000000500,000040,C,C
100,0000000501,000010,C,C
100,0000000501,000020,C,C
100,0000000501,000030,C,C
100,0000000501,000040,C,C
100,0000000502,000010,C,C
100,0000000502,000020,C,C
100,0000000502,000030,C,C
100,0000000503,000010,C,C
100,0000000503,000020,C,C
100,0000000503,000030,C,C
100,0000000504,000010,C,C
100,0000000504,000020,C,C
100,0000000504,000030,C,C
100,0000000505,000010,C,C
100,0000000505,000020,C,C
100,0000000505,000030,C,C
100,0000000505,000040,C,C
100,0000000506,000010,C,C
100,0000000506,000020,C,C
100,0000000507,000010,C,C
100,0000000507,000020,C,C
100,0000000507,000030,C,C
100,0000000508,000010,C,C
100,0000000508,000020,C,C
100,0000000508,000030,C,C
100,0000000509,000010,C,C
100,0000000509,000020,C,C
100,0000000509,000030,C,C
100,0000000510,000010,C,C
100,0000000510,000020,C,C
100,0000000510,000030,C,C
100,0000000511,000010,C,C
100,0000000511,000020,C,C
100,0000000512,000010,C,C
100,0000000512,000020,C,C
100,0000000512,000030,C,C
100,0000000512,000040,C,C
100,0000000513,000010,C,C
100,0000000513,000020,C,C
100,0000000513,000030,C,C
100,0000000513,000040,C,C
100,0000000514,000010,C,C
100,0000000514,000020,C,C
100,0000000514,000030,C,C
100,0000000515,000010,C,C
100,0000000515,000020,C,C
100,0000000516,000010,C,C
100,0000000516,000020,C,C
100,0000000516,000030,C,C
100,0000000516,000040,C,C
100,0000000517,000010,C,C
100,0000000517,000020,C,C
100,0000000517,000030,C,C
100,0000000518,000010,C,C
100,0000000518,000020,C,C
100,0000000519,000010,C,C
100,0000000519,000020,C,C
100,0000000519,000030,C,C
100,0000000520,000010,C,C
100,0000000520,000020,C,C
100,0000000520,000030,C,C
100,0000000521,000010,C,C
100,0000000521,000020,C,C
100,0000000521,000030,C,C
100,0000000522,000010,C,C
100,0000000522,000020,C,C
100,0000000523,000010,C,C
100,0000000523,000020,C,C
100,0000000524,000010,C,C
100,0000000524,000020,C,C
100,0000000525,000010,C,C
100,0000000525,000020,C,C
100,0000000525,000030,C,C
100,0000000525,000040,C,C
100,0000000526,000010,C,C
100,0000000526,000020,C,C
100,0000000526,000030,C,C
100,0000000526,000040,C,C
100,0000000527,000010,C,C
100,0000000527,000020,C,C
100,0000000527,000030,C,C
100,0000000527,000040,C,C
100,0000000528,000010,C,C
100,0000000528,000020,C,C
100,0000000528,000030,C,C
100,0000000529,000010,C,C
100,0000000529,000020,C,C
100,0000000529,000030,C,C
100,0000000529,000040,C,C
100,0000000530,000010,C,C
100,0000000530,000020,C,C
100,0000000530,000030,C,C
100,0000000531,000010,C,C
100,0000000531,000020,C,C
100,0000000532,000010,C,C
100,0000000532,000020,C,C
100,0000000533,000010,C,C
100,0000000533,000020,C,C
100,0000000534,000010,C,C
100,0000000534,000020,C,C
100,0000000535,000010,C,C
100,0000000535,000020,C,C
100,0000000535,000030,C,C
100,0000000536,000010,C,C
100,0000000536,000020,C,C
100,0000000537,000010,C,C
100,0000000537,000020,C,C
100,0000000537,000030,C,C
100,0000000538,000010,C,C
100,0000000538,000020,C,C
100,0000000538,000030,C,C
100,0000000538,000040,C,C
100,0000000539,000010,C,C
100,0000000539,000020,C,C
100,0000000539,000030,C,C
100,0000000539,000040,C,C
100,0000000540,000010,C,C
100,0000000540,000020,C,C
100,0000000540,000030,C,C
100,0000000540,000040,C,C
100,0000000541,000010,C,C
100,0000000541,000020,C,C
100,0000000541,000030,C,C
100,0000000542,000010,C,C
100,0000000542,000020,C,C
100,0000000542,000030,C,C
100,0000000543,000010,C,C
100,0000000543,000020,C,C
100,0000000544,000010,C,C
100,0000000544,000020,C,C
100,0000000545,000010,C,C
100,0000000545,000020,C,C
100,0000000545,000030,C,C
100,0000000546,000010,C,C
100,0000000546,000020,C,C
100,0000000546,000030,C,C
100,0000000546,000040,C,C
100,0000000547,000010,C,C
100,0000000547,000020,C,C
100,0000000547,000030,C,C
100,0000000548,000010,C,C
100,0000000548,000020,C,C
100,0000000549,000010,C,C
100,0000000549,000020,C,C
100,0000000549,000030,C,C
100,0000000549,000040,C,C
100,0000000550,000010,C,C
100,0000000550,000020,C,C
100,0000000550,000030,C,C
100,0000000551,000010,C,C
100,0000000551,000020,C,C
100,0000000551,000030,C,C
100,0000000551,000040,C,C
100,0000000552,000010,C,C
100,0000000552,000020,C,C
100,0000000553,000010,C,C
100,0000000553,000020,C,C
100,0000000554,000010,C,C
100,0000000554,000020,C,C
100,0000000554,000030,C,C
100,0000000555,000010,C,C
100,0000000555,000020,C,C
100,0000000555,000030,C,C
100,0000000556,000010,C,C
100,0000000556,000020,C,C
