MANDT,EBELN,EBELP,ETENR,EINDT,MENGE
100,4500000326,00010,0001,20220122,20175
100,4500000327,00010,0001,20250305,8444
100,4500000327,00020,0001,20250312,9523
100,4500000328,00010,0001,20230819,29283
100,4500000329,00010,0001,20240822,21044
100,4500000330,00010,0001,20230731,31247
100,4500000330,00020,0001,20230815,33613
100,4500000330,00030,0001,20230730,30593
100,4500000331,00010,0001,20240118,17833
100,4500000332,00010,0001,20221216,44144
100,4500000333,00010,0001,20220723,22364
100,4500000333,00020,0001,20220716,29072
100,4500000334,00010,0001,20220825,5626
100,4500000334,00020,0001,20220831,42269
100,4500000335,00010,0001,20220219,38701
100,4500000336,00010,0001,20250914,30523
100,4500000336,00020,0001,20250905,25599
100,4500000336,00030,0001,20250915,13934
100,4500000336,00040,0001,20250830,31881
100,4500000337,00010,0001,20221117,11050
100,4500000337,00020,0001,20221201,15187
100,4500000337,00030,0001,20221129,33279
100,4500000338,00010,0001,20220720,5994
100,4500000339,00010,0001,20241105,35255
100,4500000339,00020,0001,20241122,42213
100,4500000340,00010,0001,20230124,24231
100,4500000341,00010,0001,20250928,15657
100,4500000341,00020,0001,20250921,6625
100,4500000342,00010,0001,20250702,19076
100,4500000343,00010,0001,20250811,38331
100,4500000343,00020,0001,20250809,17371
100,4500000343,00030,0001,20250728,14744
100,4500000344,00010,0001,20251119,15725
100,4500000344,00020,0001,20251114,17509
100,4500000344,00030,0001,20251111,26528
100,4500000345,00010,0001,20221123,9864
100,4500000345,00020,0001,20221116,32527
100,4500000345,00030,0001,20221115,26693
100,4500000346,00010,0001,20240330,7810
100,4500000347,00010,0001,20220613,45653
100,4500000347,00020,0001,20220628,29493
100,4500000347,00030,0001,20220623,46963
100,4500000348,00010,0001,20240505,6811
100,4500000349,00010,0001,20260111,19722
100,4500000350,00010,0001,20220827,3365
100,4500000351,00010,0001,20250605,8911
100,4500000351,00020,0001,20250619,26898
100,4500000352,00010,0001,20240222,47512
100,4500000353,00010,0001,20230902,34760
100,4500000353,00020,0001,20230913,36347
100,4500000354,00010,0001,20230614,42080
100,4500000354,00020,0001,20230608,38942
100,4500000354,00030,0001,20230625,25145
100,4500000354,00040,0001,20230629,43455
100,4500000355,00010,0001,20241212,21896
100,4500000356,00010,0001,20250630,6408
100,4500000357,00010,0001,20231011,8368
100,4500000357,00020,0001,20231024,25786
100,4500000357,00030,0001,20231013,35214
100,4500000358,00010,0001,20240704,20866
100,4500000359,00010,0001,20220306,30175
100,4500000359,00020,0001,20220310,47346
100,4500000360,00010,0001,20230515,42368
100,4500000360,00020,0001,20230603,10763
100,4500000360,00030,0001,20230519,11329
100,4500000361,00010,0001,20230118,42429
100,4500000361,00020,0001,20230112,29986
100,4500000361,00030,0001,20230111,20156
100,4500000362,00010,0001,20250903,20344
100,4500000362,00020,0001,20250831,3209
100,4500000363,00010,0001,20250118,16054
100,4500000364,00010,0001,20220407,43410
100,4500000364,00020,0001,20220407,43908
100,4500000364,00030,0001,20220329,33593
100,4500000364,00040,0001,20220403,49532
100,4500000365,00010,0001,20251027,4031
100,4500000365,00020,0001,20251027,48684
100,4500000366,00010,0001,20220916,762
100,4500000366,00020,0001,20220910,15088
100,4500000367,00010,0001,20230703,17779
100,4500000367,00020,0001,20230628,41004
100,4500000368,00010,0001,20260103,48112
100,4500000369,00010,0001,20250110,30245
100,4500000370,00010,0001,20220411,21351
100,4500000370,00020,0001,20220421,41589
100,4500000371,00010,0001,20240221,8310
100,4500000371,00020,0001,20240206,17383
100,4500000371,00030,0001,20240217,33818
100,4500000371,00040,0001,20240214,4745
100,4500000372,00010,0001,20250706,37419
100,4500000372,00020,0001,20250705,42674
100,4500000372,00030,0001,20250716,17578
100,4500000373,00010,0001,20250318,35932
100,4500000373,00020,0001,20250319,7088
100,4500000374,00010,0001,20250831,25233
100,4500000374,00020,0001,20250823,40490
100,4500000374,00030,0001,20250813,48478
100,4500000375,00010,0001,20220329,4544
100,4500000375,00020,0001,20220329,18509
100,4500000375,00030,0001,20220402,19252
100,4500000376,00010,0001,20220723,9030
100,4500000377,00010,0001,20240221,13958
100,4500000377,00020,0001,20240225,23783
100,4500000378,00010,0001,20240605,43067
100,4500000379,00010,0001,20240101,1966
100,4500000379,00020,0001,20240108,20280
100,4500000379,00030,0001,20240118,41717
100,4500000380,00010,0001,20250630,26875
100,4500000380,00020,0001,20250627,39892
100,4500000381,00010,0001,20230331,34560
100,4500000381,00020,0001,20230403,23217
100,4500000381,00030,0001,20230325,32608
100,4500000382,00010,0001,20240831,47573
100,4500000382,00020,0001,20240902,23913
100,4500000383,00010,0001,20221217,5781
100,4500000383,00020,0001,20221210,1472
100,4500000384,00010,0001,20250619,39071
100,4500000384,00020,0001,20250620,48184
100,4500000385,00010,0001,20250831,19757
100,4500000386,00010,0001,20220923,2201
100,4500000386,00020,0001,20220926,48785
100,4500000386,00030,0001,20221009,48213
100,4500000387,00010,0001,20230814,37684
100,4500000388,00010,0001,20240716,27260
100,4500000388,00020,0001,20240715,14250
100,4500000388,00030,0001,20240703,41825
100,4500000388,00040,0001,20240705,37456
100,4500000389,00010,0001,20230212,15144
100,4500000389,00020,0001,20230305,12368
100,4500000390,00010,0001,20231203,34618
100,4500000391,00010,0001,20240806,40476
100,4500000391,00020,0001,20240803,31628
100,4500000392,00010,0001,20220215,5341
100,4500000393,00010,0001,20221214,32997
100,4500000393,00020,0001,20221215,913
100,4500000393,00030,0001,20221213,13092
100,4500000394,00010,0001,20250807,28255
100,4500000394,00020,0001,20250808,2440
100,4500000395,00010,0001,20240715,28835
100,4500000395,00020,0001,20240801,18176
100,4500000395,00030,0001,20240717,13484
100,4500000396,00010,0001,20240801,46071
100,4500000396,00020,0001,20240730,9752
100,4500000397,00010,0001,20241213,25365
100,4500000397,00020,0001,20241227,23534
100,4500000397,00030,0001,20241215,11776
100,4500000397,00040,0001,20241227,7320
100,4500000398,00010,0001,20250115,37095
100,4500000399,00010,0001,20250917,30338
100,4500000400,00010,0001,20230829,35549
100,4500000400,00020,0001,20230911,5269
100,4500000401,00010,0001,20230617,13130
100,4500000401,00020,0001,20230529,47252
100,4500000401,00030,0001,20230608,20957
100,4500000401,00040,0001,20230613,23593
100,4500000402,00010,0001,20221226,16995
100,4500000402,00020,0001,20230101,48517
100,4500000402,00030,0001,20230111,34715
100,4500000402,00040,0001,20230111,48816
100,4500000403,00010,0001,20240226,3860
100,4500000404,00010,0001,20241016,10491
100,4500000404,00020,0001,20241015,20145
100,4500000405,00010,0001,20250820,26330
100,4500000406,00010,0001,20250720,42381
100,4500000406,00020,0001,20250719,20118
100,4500000407,00010,0001,20221230,47908
100,4500000408,00010,0001,20250630,9898
100,4500000409,00010,0001,20240504,4153
100,4500000410,00010,0001,20230401,36059
100,4500000411,00010,0001,20220301,36989
100,4500000411,00020,0001,20220227,14041
100,4500000412,00010,0001,20251123,18823
100,4500000413,00010,0001,20251124,11610
100,4500000414,00010,0001,20250504,28445
100,4500000415,00010,0001,20221129,7247
100,4500000416,00010,0001,20231008,45457
100,4500000416,00020,0001,20231001,966
100,4500000416,00030,0001,20231010,41384
100,4500000417,00010,0001,20240704,1944
100,4500000417,00020,0001,20240618,24724
100,4500000418,00010,0001,20240713,26796
100,4500000418,00020,0001,20240630,42148
100,4500000419,00010,0001,20250307,31507
100,4500000419,00020,0001,20250227,12512
100,4500000419,00030,0001,20250226,41197
100,4500000420,00010,0001,20220525,49538
100,4500000420,00020,0001,20220614,10310
100,4500000420,00030,0001,20220605,1774
100,4500000421,00010,0001,20250324,17319
100,4500000421,00020,0001,20250309,34101
100,4500000421,00030,0001,20250313,30269
100,4500000422,00010,0001,20230217,14173
100,4500000422,00020,0001,20230302,38335
100,4500000422,00030,0001,20230216,41990
100,4500000423,00010,0001,20250214,25226
100,4500000424,00010,0001,20250423,41632
100,4500000424,00020,0001,20250418,16460
100,4500000424,00030,0001,20250504,23907
100,4500000425,00010,0001,20230915,29539
100,4500000426,00010,0001,20220603,32615
100,4500000426,00020,0001,20220522,41194
100,4500000427,00010,0001,20251006,15260
100,4500000427,00020,0001,20250929,4831
100,4500000427,00030,0001,20250928,37850
100,4500000427,00040,0001,20251003,31735
100,4500000428,00010,0001,20230330,21408
100,4500000429,00010,0001,20250921,42438
100,4500000429,00020,0001,20250911,16382
100,4500000430,00010,0001,20241029,44227
100,4500000430,00020,0001,20241016,25639
100,4500000431,00010,0001,20220513,23744
100,4500000431,00020,0001,20220515,47642
100,4500000431,00030,0001,20220430,2816
100,4500000432,00010,0001,20240630,3342
100,4500000432,00020,0001,20240704,16922
100,4500000433,00010,0001,20220926,49913
100,4500000433,00020,0001,20220930,44871
100,4500000433,00030,0001,20220929,6797
100,4500000434,00010,0001,20230427,17988
100,4500000434,00020,0001,20230426,30710
100,4500000435,00010,0001,20230426,47339
100,4500000435,00020,0001,20230418,45316
100,4500000435,00030,0001,20230501,21537
100,4500000436,00010,0001,20240112,5137
100,4500000437,00010,0001,20220628,11192
100,4500000438,00010,0001,20231215,2080
100,4500000438,00020,0001,20231228,43848
100,4500000438,00030,0001,20240101,8706
100,4500000439,00010,0001,20260113,27386
100,4500000440,00010,0001,20251227,14952
100,4500000440,00020,0001,20260113,9929
100,4500000440,00030,0001,20260104,5358
100,4500000441,00010,0001,20220718,45016
100,4500000441,00020,0001,20220805,29494
100,4500000441,00030,0001,20220801,3091
100,4500000442,00010,0001,20250929,36293
100,4500000442,00020,0001,20250921,46010
100,4500000442,00030,0001,20250930,8811
100,4500000443,00010,0001,20221023,13559
100,4500000443,00020,0001,20221107,39606
100,4500000444,00010,0001,20231130,17143
100,4500000444,00020,0001,20231206,38597
100,4500000445,00010,0001,20250412,33029
100,4500000446,00010,0001,20220603,33439
100,4500000446,00020,0001,20220528,5775
100,4500000446,00030,0001,20220527,43091
100,4500000447,00010,0001,20250628,34704
100,4500000447,00020,0001,20250624,12858
100,4500000448,00010,0001,20240809,43535
100,4500000448,00020,0001,20240809,32736
100,4500000449,00010,0001,20230214,42329
100,4500000449,00020,0001,20230216,42121
100,4500000449,00030,0001,20230205,12829
100,4500000450,00010,0001,20250518,15508
100,4500000451,00010,0001,20230428,25932
100,4500000451,00020,0001,20230423,33117
100,4500000451,00030,0001,20230512,25997
100,4500000452,00010,0001,20241108,2352
100,4500000453,00010,0001,20250822,25698
100,4500000454,00010,0001,20260112,634
100,4500000455,00010,0001,20220426,2260
100,4500000455,00020,0001,20220413,27147
100,4500000455,00030,0001,20220418,46884
100,4500000456,00010,0001,20220226,21806
100,4500000456,00020,0001,20220220,4108
100,4500000456,00030,0001,20220226,17698
100,4500000457,00010,0001,20250603,2796
100,4500000457,00020,0001,20250601,12691
100,4500000457,00030,0001,20250527,28740
100,4500000458,00010,0001,20220719,28800
100,4500000458,00020,0001,20220714,36973
100,4500000458,00030,0001,20220725,14780
100,4500000459,00010,0001,20251008,39252
100,4500000459,00020,0001,20250927,32060
100,4500000460,00010,0001,20250911,13506
100,4500000460,00020,0001,20250924,22881
100,4500000461,00010,0001,20250105,420
100,4500000461,00020,0001,20250102,29147
100,4500000461,00030,0001,20250112,6165
100,4500000462,00010,0001,20221104,4532
100,4500000463,00010,0001,20240103,28267
100,4500000463,00020,0001,20240121,22951
100,4500000464,00010,0001,20251001,32354
100,4500000464,00020,0001,20250930,33656
100,4500000464,00030,0001,20251003,12957
100,4500000464,00040,0001,20250925,2063
100,4500000465,00010,0001,20260106,14740
100,4500000466,00010,0001,20240218,13921
100,4500000466,00020,0001,20240306,20346
100,4500000467,00010,0001,20241007,7176
100,4500000467,00020,0001,20240928,25097
100,4500000468,00010,0001,20251129,22650
100,4500000468,00020,0001,20251110,29686
100,4500000468,00030,0001,20251112,5912
100,4500000469,00010,0001,20230520,27762
100,4500000469,00020,0001,20230505,12345
100,4500000469,00030,0001,20230512,7052
100,4500000470,00010,0001,20240919,42040
100,4500000470,00020,0001,20240908,28516
100,4500000470,00030,0001,20240910,43228
100,4500000471,00010,0001,20231223,40173
100,4500000471,00020,0001,20231228,33601
100,4500000471,00030,0001,20231229,10040
100,4500000472,00010,0001,20221021,1103
100,4500000472,00020,0001,20221009,45836
100,4500000473,00010,0001,20250306,1348
100,4500000473,00020,0001,20250310,49588
100,4500000473,00030,0001,20250312,36359
100,4500000474,00010,0001,20241202,28215
100,4500000474,00020,0001,20241203,10597
100,4500000475,00010,0001,20250723,48795
100,4500000475,00020,0001,20250718,3143
100,4500000475,00030,0001,20250727,30816
100,4500000476,00010,0001,20230428,4605
100,4500000477,00010,0001,20250628,6984
100,4500000477,00020,0001,20250709,20508
100,4500000478,00010,0001,20220730,30223
100,4500000478,00020,0001,20220810,30115
100,4500000478,00030,0001,20220812,6902
100,4500000479,00010,0001,20241101,11484
100,4500000479,00020,0001,20241103,25724
100,4500000479,00030,0001,20241108,31435
100,4500000480,00010,0001,20230915,28657
100,4500000480,00020,0001,20230926,41822
100,4500000480,00030,0001,20230917,38221
100,4500000480,00040,0001,20230905,22154
100,4500000481,00010,0001,20221013,1085
100,4500000481,00020,0001,20221009,1316
100,4500000481,00030,0001,20221020,12162
100,4500000482,00010,0001,20220409,49457
100,4500000482,00020,0001,20220327,15313
100,4500000482,00030,0001,20220406,34957
100,4500000482,00040,0001,20220331,38719
100,4500000483,00010,0001,20241027,42294
100,4500000483,00020,0001,20241028,8251
100,4500000483,00030,0001,20241024,5362
100,4500000484,00010,0001,20230502,47039
100,4500000484,00020,0001,20230413,8692
100,4500000485,00010,0001,20230916,36217
100,4500000485,00020,0001,20230914,8857
100,4500000486,00010,0001,20220212,30538
100,4500000487,00010,0001,20250303,45045
100,4500000487,00020,0001,20250227,27980
100,4500000488,00010,0001,20250224,48082
100,4500000488,00020,0001,20250302,25041
100,4500000488,00030,0001,20250218,48259
100,4500000488,00040,0001,20250222,14930
100,4500000489,00010,0001,20240125,23776
100,4500000490,00010,0001,20250112,3615
100,4500000490,00020,0001,20250104,18287
100,4500000490,00030,0001,20250116,29521
100,4500000490,00040,0001,20250110,49500
100,4500000491,00010,0001,20250119,2196
100,4500000491,00020,0001,20250115,38324
100,4500000492,00010,0001,20260123,14872
100,4500000492,00020,0001,20260119,48854
100,4500000493,00010,0001,20220415,22557
100,4500000493,00020,0001,20220418,21524
100,4500000494,00010,0001,20230429,28741
100,4500000494,00020,0001,20230514,21649
100,4500000495,00010,0001,20230325,27903
100,4500000496,00010,0001,20230807,30300
100,4500000496,00020,0001,20230819,11989
100,4500000497,00010,0001,20221008,36918
100,4500000498,00010,0001,20250612,42928
100,4500000499,00010,0001,20221231,16494
100,4500000499,00020,0001,20230102,21517
100,4500000499,00030,0001,20230112,15495
100,4500000500,00010,0001,20230406,256
100,4500000501,00010,0001,20231006,30697
100,4500000501,00020,0001,20231002,44802
100,4500000501,00030,0001,20231009,38590
100,4500000502,00010,0001,20240311,36296
100,4500000503,00010,0001,20230908,47697
100,4500000503,00020,0001,20230831,14140
100,4500000503,00030,0001,20230916,38971
100,4500000503,00040,0001,20230913,14926
100,4500000504,00010,0001,20220319,47387
100,4500000504,00020,0001,20220326,16828
100,4500000504,00030,0001,20220323,25576
