MANDT,BUKRS,BELNR,GJAHR,BLART,BUDAT,BLDAT,WAERS,USNAM
100,1000,100000449,2024,AB,20241025,20241025,EUR,USER030
100,1000,100000450,2022,RE,20221107,20221107,EUR,USER008
100,1000,100000451,2025,DR,20250817,20250817,EUR,USER037
100,1000,100000452,2023,RN,20230721,20230721,EUR,USER047
100,1000,100000453,2025,DR,20251207,20251207,EUR,USER042
100,1000,100000454,2022,RE,20220105,20220105,EUR,USER006
100,1000,100000455,2025,AB,20250225,20250225,EUR,USER028
100,1000,100000456,2025,SA,20250215,20250215,EUR,USER033
100,1000,100000457,2023,KR,20231126,20231126,EUR,USER006
100,1000,100000458,2023,RN,20230812,20230812,EUR,USER042
100,1000,100000459,2023,SA,20231227,20231227,EUR,USER007
100,1000,100000460,2024,RN,20241016,20241016,EUR,USER017
100,1000,100000461,2025,KR,20250914,20250914,EUR,USER007
100,1000,100000462,2025,DR,20251004,20251004,EUR,USER040
100,1000,100000463,2025,KR,20251213,20251213,EUR,USER020
100,1000,100000464,2023,RE,20230301,20230301,EUR,USER018
100,1000,100000465,2022,DR,20220417,20220417,EUR,USER037
100,1000,100000466,2025,DR,20250822,20250822,EUR,USER046
100,1000,100000467,2022,KR,20220104,20220104,EUR,USER041
100,1000,100000468,2023,RE,20231205,20231205,EUR,USER027
100,1000,100000469,2025,RN,20250125,20250125,EUR,USER019
100,1000,100000470,2024,AB,20240510,20240510,EUR,USER036
100,1000,100000471,2024,RN,20241205,20241205,EUR,USER011
100,1000,100000472,2025,SA,20251111,20251111,EUR,USER040
100,1000,100000473,2023,KR,20230827,20230827,EUR,USER005
100,1000,100000474,2025,AB,20250525,20250525,EUR,USER003
100,1000,100000475,2024,KR,20241229,20241229,EUR,USER047
100,1000,100000476,2023,SA,20230112,20230112,EUR,USER015
100,1000,100000477,2023,RN,20230228,20230228,EUR,USER023
100,1000,100000478,2023,DR,20230426,20230426,EUR,USER049
100,1000,100000479,2024,KR,20240409,20240409,EUR,USER031
100,1000,100000480,2024,RN,20240917,20240917,EUR,USER007
100,1000,100000481,2024,RE,20240930,20240930,EUR,USER001
100,1000,100000482,2023,SA,20230319,20230319,EUR,USER020
100,1000,100000483,2025,RE,20250714,20250714,EUR,USER034
100,1000,100000484,2022,SA,20220528,20220528,EUR,USER029
100,1000,100000485,2022,RN,20220314,20220314,EUR,USER047
100,1000,100000486,2025,RN,20250228,20250228,EUR,USER022
100,1000,100000487,2022,KR,20220201,20220201,EUR,USER026
100,1000,100000488,2024,SA,20240227,20240227,EUR,USER008
100,1000,100000489,2024,RN,20240421,20240421,EUR,USER042
100,1000,100000490,2022,RE,20220405,20220405,EUR,USER023
100,1000,100000491,2024,DR,20240906,20240906,EUR,USER024
100,1000,100000492,2023,SA,20230214,20230214,EUR,USER038
100,1000,100000493,2024,AB,20240702,20240702,EUR,USER031
100,1000,100000494,2025,RN,20250812,20250812,EUR,USER006
100,1000,100000495,2022,KR,20220405,20220405,EUR,USER029
100,1000,100000496,2024,RN,20240905,20240905,EUR,USER031
100,1000,100000497,2023,RE,20230205,20230205,EUR,USER021
100,1000,100000498,2025,RN,20250630,20250630,EUR,USER037
100,1000,100000499,2025,DR,20250225,20250225,EUR,USER045
100,1000,100000500,2023,SA,20230220,20230220,EUR,USER001
100,1000,100000501,2025,DR,20250620,20250620,EUR,USER049
100,1000,100000502,2025,SA,20250706,20250706,EUR,USER033
100,1000,100000503,2023,DR,20230219,20230219,EUR,USER012
100,1000,100000504,2025,RE,20250121,20250121,EUR,USER042
100,1000,100000505,2023,KR,20230329,20230329,EUR,USER020
100,1000,100000506,2023,KR,20231010,20231010,EUR,USER016
100,1000,100000507,2024,AB,20241105,20241105,EUR,USER004
100,1000,100000508,2022,RE,20220314,20220314,EUR,USER034
100,1000,100000509,2022,AB,20220626,20220626,EUR,USER047
100,1000,100000510,2025,AB,20250310,20250310,EUR,USER045
100,1000,100000511,2023,KR,20231206,20231206,EUR,USER044
100,1000,100000512,2025,KR,20251029,20251029,EUR,USER024
100,1000,100000513,2023,DR,20231211,20231211,EUR,USER007
100,1000,100000514,2024,RE,20241119,20241119,EUR,USER049
100,1000,100000515,2024,DR,20240114,20240114,EUR,USER046
100,1000,100000516,2022,DR,20220910,20220910,EUR,USER039
100,1000,100000517,2023,SA,20230916,20230916,EUR,USER023
100,1000,100000518,2025,KR,20251011,20251011,EUR,USER013
100,1000,100000519,2023,KR,20230201,20230201,EUR,USER047
100,1000,100000520,2025,KR,20251013,20251013,EUR,USER004
100,1000,100000521,2024,DR,20241226,20241226,EUR,USER027
100,1000,100000522,2022,DR,20220917,20220917,EUR,USER043
100,1000,100000523,2024,RN,20240121,20240121,EUR,USER030
100,1000,100000524,2025,KR,20251226,20251226,EUR,USER036
100,1000,100000525,2024,SA,20240728,20240728,EUR,USER029
100,1000,100000526,2022,KR,20221118,20221118,EUR,USER001
100,1000,100000527,2025,RN,20250412,20250412,EUR,USER005
100,1000,100000528,2023,RN,20231016,20231016,EUR,USER012
100,1000,100000529,2023,RN,20231218,20231218,EUR,USER020
100,1000,100000530,2025,KR,20250809,20250809,EUR,USER027
100,1000,100000531,2024,AB,20241202,20241202,EUR,USER048
100,1000,100000532,2023,RE,20230920,20230920,EUR,USER023
100,1000,100000533,2022,DR,20220619,20220619,EUR,USER024
100,1000,100000534,2022,AB,20220420,20220420,EUR,USER034
100,1000,100000535,2025,DR,20250613,20250613,EUR,USER014
100,1000,100000536,2025,DR,20250905,20250905,EUR,USER046
100,1000,100000537,2022,KR,20220626,20220626,EUR,USER037
100,1000,100000538,2022,AB,20220429,20220429,EUR,USER013
100,1000,100000539,2024,RE,20240608,20240608,EUR,USER046
100,1000,100000540,2023,DR,20231013,20231013,EUR,USER043
100,1000,100000541,2024,SA,20240613,20240613,EUR,USER031
100,1000,100000542,2023,AB,20231218,20231218,EUR,USER025
100,1000,100000543,2023,KR,20230315,20230315,EUR,USER019
100,1000,100000544,2024,DR,20240921,20240921,EUR,USER036
100,1000,100000545,2023,RN,20230623,20230623,EUR,USER008
100,1000,100000546,2022,DR,20221031,20221031,EUR,USER046
100,1000,100000547,2022,RN,20221224,20221224,EUR,USER015
100,1000,100000548,2024,RN,20240313,20240313,EUR,USER007
100,1000,100000549,2024,AB,20241108,20241108,EUR,USER009
100,1000,100000550,2024,DR,20240330,20240330,EUR,USER006
100,1000,100000551,2025,SA,20251112,20251112,EUR,USER050
100,1000,100000552,2025,KR,20250829,20250829,EUR,USER024
100,1000,100000553,2022,SA,20221219,20221219,EUR,USER050
100,1000,100000554,2024,DR,20241017,20241017,EUR,USER013
100,1000,100000555,2025,RE,20250126,20250126,EUR,USER049
100,1000,100000556,2022,RN,20220413,20220413,EUR,USER043
100,1000,100000557,2023,RN,20230603,20230603,EUR,USER044
100,1000,100000558,2022,AB,20220909,20220909,EUR,USER020
100,1000,100000559,2025,DR,20250529,20250529,EUR,USER030
100,1000,100000560,2025,DR,20250327,20250327,EUR,USER011
100,1000,100000561,2022,RN,20220116,20220116,EUR,USER010
100,1000,100000562,2022,KR,20220326,20220326,EUR,USER014
100,1000,100000563,2025,DR,20250303,20250303,EUR,USER026
100,1000,100000564,2023,RN,20230404,20230404,EUR,USER040
100,1000,100000565,2025,AB,20250912,20250912,EUR,USER007
100,1000,100000566,2024,KR,20240322,20240322,EUR,USER008
100,1000,100000567,2023,AB,20230120,20230120,EUR,USER033
100,1000,100000568,2023,DR,20230117,20230117,EUR,USER023
100,1000,100000569,2023,SA,20230407,20230407,EUR,USER015
100,1000,100000570,2022,DR,20220511,20220511,EUR,USER024
100,1000,100000571,2023,SA,20230104,20230104,EUR,USER036
100,1000,100000572,2022,RE,20220914,20220914,EUR,USER002
100,1000,100000573,2024,RN,20240831,20240831,EUR,USER026
100,1000,100000574,2023,SA,20230816,20230816,EUR,USER031
100,1000,100000575,2022,DR,20220906,20220906,EUR,USER025
100,1000,100000576,2023,AB,20230820,20230820,EUR,USER037
100,1000,100000577,2022,AB,20220708,20220708,EUR,USER013
100,1000,100000578,2022,SA,20221031,20221031,EUR,USER041
100,1000,100000579,2025,RE,20250813,20250813,EUR,USER005
100,1000,100000580,2024,DR,20240502,20240502,EUR,USER024
100,1000,100000581,2024,AB,20240214,20240214,EUR,USER037
100,1000,100000582,2022,RN,20220306,20220306,EUR,USER010
100,1000,100000583,2022,KR,20221111,20221111,EUR,USER025
100,1000,100000584,2022,DR,20220801,20220801,EUR,USER023
100,1000,100000585,2024,RE,20241116,20241116,EUR,USER040
100,1000,100000586,2025,KR,20250615,20250615,EUR,USER027
100,1000,100000587,2023,SA,20230107,20230107,EUR,USER048
100,1000,100000588,2025,AB,20250908,20250908,EUR,USER049
100,1000,100000589,2024,DR,20241110,20241110,EUR,USER034
100,1000,100000590,2022,AB,20220817,20220817,EUR,USER001
100,1000,100000591,2025,DR,20251215,20251215,EUR,USER008
100,1000,100000592,2025,DR,20250831,20250831,EUR,USER012
100,1000,100000593,2025,SA,20250309,20250309,EUR,USER036
100,1000,100000594,2025,DR,20250717,20250717,EUR,USER015
100,1000,100000595,2024,RN,20240227,20240227,EUR,USER031
100,1000,100000596,2025,RE,20250910,20250910,EUR,USER022
100,1000,100000597,2025,RN,20251105,20251105,EUR,USER034
100,1000,100000598,2023,SA,20231031,20231031,EUR,USER017
100,1000,100000599,2022,KR,20220329,20220329,EUR,USER042
100,1000,100000600,2022,AB,20220425,20220425,EUR,USER048
100,1000,100000601,2024,KR,20240324,20240324,EUR,USER015
100,1000,100000602,2023,DR,20230622,20230622,EUR,USER015
100,1000,100000603,2025,SA,20250703,20250703,EUR,USER014
100,1000,100000604,2023,RE,20230829,20230829,EUR,USER032
100,1000,100000605,2025,SA,20250320,20250320,EUR,USER045
100,1000,100000606,2024,AB,20240323,20240323,EUR,USER024
100,1000,100000607,2024,SA,20240802,20240802,EUR,USER002
100,1000,100000608,2024,AB,20240720,20240720,EUR,USER023
100,1000,100000609,2023,SA,20230427,20230427,EUR,USER022
100,1000,100000610,2025,SA,20250513,20250513,EUR,USER029
100,1000,100000611,2023,KR,20231002,20231002,EUR,USER045
100,1000,100000612,2023,RN,20230101,20230101,EUR,USER039
100,1000,100000613,2023,RE,20230420,20230420,EUR,USER030
100,1000,100000614,2022,KR,20220710,20220710,EUR,USER012
100,1000,100000615,2024,RE,20240713,20240713,EUR,USER045
100,1000,100000616,2022,DR,20221206,20221206,EUR,USER039
100,1000,100000617,2023,RE,20231101,20231101,EUR,USER015
100,1000,100000618,2022,RE,20220816,20220816,EUR,USER022
100,1000,100000619,2023,RE,20230213,20230213,EUR,USER037
100,1000,100000620,2025,KR,20251215,20251215,EUR,USER040
100,1000,100000621,2023,KR,20230715,20230715,EUR,USER011
100,1000,100000622,2025,DR,20250611,20250611,EUR,USER001
100,1000,100000623,2025,AB,20250306,20250306,EUR,USER019
100,1000,100000624,2025,RE,20251211,20251211,EUR,USER022
100,1000,100000625,2025,RN,20250507,20250507,EUR,USER028
100,1000,100000626,2025,RE,20250906,20250906,EUR,USER020
100,1000,100000627,2024,KR,20240325,20240325,EUR,USER034
100,1000,100000628,2025,SA,20250326,20250326,EUR,USER008
100,1000,100000629,2022,SA,20221127,20221127,EUR,USER023
100,1000,100000630,2025,RE,20250609,20250609,EUR,USER042
100,1000,100000631,2024,RN,20241119,20241119,EUR,USER033
100,1000,100000632,2025,KR,20250807,20250807,EUR,USER040
100,1000,100000633,2025,DR,20250226,20250226,EUR,USER046
100,1000,100000634,2025,KR,20250603,20250603,EUR,USER023
100,1000,100000635,2022,AB,20220425,20220425,EUR,USER003
100,1000,100000636,2025,KR,20250317,20250317,EUR,USER041
100,1000,100000637,2022,AB,20220728,20220728,EUR,USER046
100,1000,100000638,2024,RE,20240629,20240629,EUR,USER048
100,1000,100000639,2024,RN,20240219,20240219,EUR,USER035
100,1000,100000640,2025,RN,20251105,20251105,EUR,USER016
100,1000,100000641,2022,DR,20221216,20221216,EUR,USER036
100,1000,100000642,2022,SA,20220116,20220116,EUR,USER027
100,1000,100000643,2024,SA,20241030,20241030,EUR,USER024
100,1000,100000644,2025,RE,20250210,20250210,EUR,USER029
100,1000,100000645,2022,DR,20220124,20220124,EUR,USER023
100,1000,100000646,2024,SA,20240223,20240223,EUR,USER015
100,1000,100000647,2022,SA,20220508,20220508,EUR,USER039
100,1000,100000648,2023,RE,20230306,20230306,EUR,USER046
100,1000,100000649,2023,SA,20230528,20230528,EUR,USER050
100,1000,100000650,2025,RE,20250518,20250518,EUR,USER015
100,1000,100000651,2024,RN,20240401,20240401,EUR,USER002
100,1000,100000652,2025,DR,20251219,20251219,EUR,USER025
100,1000,100000653,2025,KR,20250919,20250919,EUR,USER044
100,1000,100000654,2022,AB,20221227,20221227,EUR,USER044
100,1000,100000655,2022,SA,20220209,20220209,EUR,USER046
100,1000,100000656,2023,AB,20230717,20230717,EUR,USER036
100,1000,100000657,2025,RN,20250202,20250202,EUR,USER039
100,1000,100000658,2025,RE,20250112,20250112,EUR,USER037
100,1000,100000659,2024,AB,20240407,20240407,EUR,USER037
100,1000,100000660,2024,KR,20240422,20240422,EUR,USER013
100,1000,100000661,2025,DR,20250421,20250421,EUR,USER045
100,1000,100000662,2024,RE,20241020,20241020,EUR,USER017
100,1000,100000663,2022,RN,20220524,20220524,EUR,USER033
100,1000,100000664,2023,SA,20231023,20231023,EUR,USER049
100,1000,100000665,2024,RE,20240709,20240709,EUR,USER034
100,1000,100000666,2025,SA,20251110,20251110,EUR,USER004
100,1000,100000667,2025,RN,20250504,20250504,EUR,USER009
100,1000,100000668,2023,KR,20231020,20231020,EUR,USER006
100,1000,100000669,2023,AB,20231017,20231017,EUR,USER042
100,1000,100000670,2025,RE,20251114,20251114,EUR,USER043
100,1000,100000671,2024,SA,20240317,20240317,EUR,USER047
100,1000,100000672,2024,RN,20240829,20240829,EUR,USER010
100,1000,100000673,2024,KR,20240423,20240423,EUR,USER007
100,1000,100000674,2023,AB,20230109,20230109,EUR,USER019
100,1000,100000675,2023,RN,20230330,20230330,EUR,USER036
100,1000,100000676,2024,AB,20240520,20240520,EUR,USER032
100,1000,100000677,2025,RN,20250816,20250816,EUR,USER010
100,1000,100000678,2022,DR,20221013,20221013,EUR,USER042
100,1000,100000679,2025,DR,20250810,20250810,EUR,USER040
100,1000,100000680,2022,KR,20220215,20220215,EUR,USER037
100,1000,100000681,2022,AB,20220427,20220427,EUR,USER050
100,1000,100000682,2023,SA,20230802,20230802,EUR,USER009
100,1000,100000683,2025,KR,20250424,20250424,EUR,USER046
100,1000,100000684,2022,RE,20220414,20220414,EUR,USER050
100,1000,100000685,2023,KR,20230507,20230507,EUR,USER013
100,1000,100000686,2025,KR,20251003,20251003,EUR,USER034
100,1000,100000687,2022,SA,20220706,20220706,EUR,USER005
100,1000,100000688,2024,KR,20240419,20240419,EUR,USER004
100,1000,100000689,2024,KR,20240117,20240117,EUR,USER021
100,1000,100000690,2025,KR,20251118,20251118,EUR,USER033
100,1000,100000691,2023,RN,20231230,20231230,EUR,USER012
100,1000,100000692,2022,RN,20220308,20220308,EUR,USER023
100,1000,100000693,2022,RN,20220727,20220727,EUR,USER035
100,1000,100000694,2022,RE,20220909,20220909,EUR,USER029
100,1000,100000695,2024,AB,20240823,20240823,EUR,USER023
100,1000,100000696,2025,SA,20251214,20251214,EUR,USER041
100,1000,100000697,2022,KR,20221117,20221117,EUR,USER026
100,1000,100000698,2023,AB,20230425,20230425,EUR,USER021
100,1000,100000699,2022,DR,20220413,20220413,EUR,USER035
100,1000,100000700,2024,DR,20240825,20240825,EUR,USER022
100,1000,100000701,2024,DR,20240222,20240222,EUR,USER040
100,1000,100000702,2022,AB,20220510,20220510,EUR,USER033
100,1000,100000703,2022,RE,20221214,20221214,EUR,USER030
100,1000,100000704,2023,SA,20231221,20231221,EUR,USER025
100,1000,100000705,2022,KR,20220929,20220929,EUR,USER037
100,1000,100000706,2025,RE,20250104,20250104,EUR,USER030
100,1000,100000707,2024,KR,20241101,20241101,EUR,USER024
100,1000,100000708,2025,RN,20251105,20251105,EUR,USER041
100,1000,100000709,2023,SA,20230524,20230524,EUR,USER040
100,1000,100000710,2023,KR,20230605,20230605,EUR,USER029
100,1000,100000711,2024,AB,20240506,20240506,EUR,USER028
100,1000,100000712,2024,DR,20240406,20240406,EUR,USER002
100,1000,100000713,2023,AB,20230117,20230117,EUR,USER006
100,1000,100000714,2025,SA,20250315,20250315,EUR,USER030
100,1000,100000715,2023,SA,20231231,20231231,EUR,USER023
100,1000,100000716,2023,SA,20230207,20230207,EUR,USER020
100,1000,100000717,2022,DR,20221224,20221224,EUR,USER038
100,1000,100000718,2022,KR,20220112,20220112,EUR,USER007
100,1000,100000719,2022,KR,20220422,20220422,EUR,USER003
100,1000,100000720,2025,AB,20250207,20250207,EUR,USER025
100,1000,100000721,2023,KR,20230707,20230707,EUR,USER029
100,1000,100000722,2025,RE,20250228,20250228,EUR,USER026
100,1000,100000723,2025,AB,20250521,20250521,EUR,USER027
100,1000,100000724,2023,RN,20230729,20230729,EUR,USER026
100,1000,100000725,2022,SA,20220430,20220430,EUR,USER033
100,1000,100000726,2022,AB,20220717,20220717,EUR,USER014
100,1000,100000727,2023,AB,20231108,20231108,EUR,USER020
100,1000,100000728,2025,RN,20250421,20250421,EUR,USER008
100,1000,100000729,2022,RN,20220430,20220430,EUR,USER005
100,1000,100000730,2024,SA,20240715,20240715,EUR,USER013
100,1000,100000731,2024,RN,20240223,20240223,EUR,USER046
100,1000,100000732,2023,AB,20230404,20230404,EUR,USER025
100,1000,100000733,2023,DR,20231105,20231105,EUR,USER026
100,1000,100000734,2023,SA,20230210,20230210,EUR,USER011
100,1000,100000735,2024,RE,20240206,20240206,EUR,USER016
100,1000,100000736,2022,RN,20220107,20220107,EUR,USER004
100,1000,100000737,2022,RN,20220521,20220521,EUR,USER001
100,1000,100000738,2022,KR,20220925,20220925,EUR,USER042
100,1000,100000739,2022,SA,20220505,20220505,EUR,USER050
100,1000,100000740,2023,AB,20230508,20230508,EUR,USER021
100,1000,100000741,2023,RN,20231211,20231211,EUR,USER039
100,1000,100000742,2022,SA,20220603,20220603,EUR,USER039
100,1000,100000743,2022,RE,20220317,20220317,EUR,USER024
100,1000,100000744,2023,KR,20230327,20230327,EUR,USER034
100,1000,100000745,2023,RE,20231003,20231003,EUR,USER049
100,1000,100000746,2022,KR,20221223,20221223,EUR,USER047
100,1000,100000747,2024,KR,20240405,20240405,EUR,USER034
100,1000,100000748,2023,KR,20230804,20230804,EUR,USER036
100,1000,100000749,2022,KR,20220119,20220119,EUR,USER027
100,1000,100000750,2025,RN,20251124,20251124,EUR,USER004
100,1000,100000751,2024,AB,20240515,20240515,EUR,USER008
100,1000,100000752,2025,KR,20251114,20251114,EUR,USER049
100,1000,100000753,2024,RE,20240205,20240205,EUR,USER015
100,1000,100000754,2022,SA,20220913,20220913,EUR,USER017
100,1000,100000755,2022,KR,20221204,20221204,EUR,USER025
100,1000,100000756,2022,SA,20221010,20221010,EUR,USER034
100,1000,100000757,2024,SA,20240419,20240419,EUR,USER025
100,1000,100000758,2022,SA,20220426,20220426,EUR,USER018
100,1000,100000759,2022,AB,20220212,20220212,EUR,USER013
100,1000,100000760,2024,RN,20240419,20240419,EUR,USER038
100,1000,100000761,2025,RE,20250809,20250809,EUR,USER011
100,1000,100000762,2022,RE,20220405,20220405,EUR,USER020
100,1000,100000763,2025,AB,20250913,20250913,EUR,USER049
100,1000,100000764,2023,AB,20230725,20230725,EUR,USER006
100,1000,100000765,2022,DR,20220103,20220103,EUR,USER011
100,1000,100000766,2023,AB,20230914,20230914,EUR,USER008
100,1000,100000767,2023,RE,20230727,20230727,EUR,USER037
100,1000,100000768,2025,RN,20250302,20250302,EUR,USER031
100,1000,100000769,2025,RN,20250510,20250510,EUR,USER031
100,1000,100000770,2023,KR,20230921,20230921,EUR,USER009
100,1000,100000771,2022,SA,20220610,20220610,EUR,USER018
100,1000,100000772,2025,SA,20250505,20250505,EUR,USER006
100,1000,100000773,2025,KR,20251115,20251115,EUR,USER039
100,1000,100000774,2024,SA,20240815,20240815,EUR,USER041
100,1000,100000775,2024,RN,20241019,20241019,EUR,USER048
