MANDT,PLNUM,MATNR,WERKS,GESSION,MEINS,PEDTR,PESSION
100,0000001716,000000000000100332,0008,1096.397,EA,20220907,20220121
100,0000001717,000000000000100345,0005,1092.381,EA,20241022,20240312
100,0000001718,000000000000100460,0005,1058.797,EA,20231028,20240809
100,0000001719,000000000000100195,0004,507.687,EA,20220312,20240602
100,0000001720,000000000000100070,0002,339.464,EA,20220117,20240614
100,0000001721,000000000000100181,0009,1105.442,EA,20230311,20221125
100,0000001722,000000000000100042,0003,461.422,EA,20240101,20220530
100,0000001723,000000000000100303,0006,505.898,EA,20240716,20240520
100,0000001724,000000000000100300,0010,529.254,EA,20230330,20240213
100,0000001725,000000000000100033,0007,1306.248,EA,20240727,20241121
100,0000001726,000000000000100184,0002,291.176,EA,20221020,20240327
100,0000001727,000000000000100459,0003,413.559,EA,20230430,20220730
100,0000001728,000000000000100031,0008,1921.46,EA,20220101,20231101
100,0000001729,000000000000100278,0001,1884.204,EA,20240306,20230115
100,0000001730,000000000000100016,0003,796.196,EA,20230605,20220609
100,0000001731,000000000000100340,0005,1721.8,EA,20221231,20230318
100,0000001732,000000000000100452,0007,717.042,EA,20240420,20240720
100,0000001733,000000000000100169,0005,1865.721,EA,20220115,20240205
100,0000001734,000000000000100079,0005,1391.737,EA,20230105,20220720
100,0000001735,000000000000100117,0009,865.535,EA,20240705,20230212
100,0000001736,000000000000100252,0004,125.798,EA,20231225,20220902
100,0000001737,000000000000100164,0005,25.754,EA,20230823,20220510
100,0000001738,000000000000100010,0008,1918.383,EA,20220718,20241026
100,0000001739,000000000000100123,0005,360.234,EA,20241229,20220507
100,0000001740,000000000000100499,0007,314.468,EA,20220903,20241001
100,0000001741,000000000000100355,0002,1337.333,EA,20220808,20240310
100,0000001742,000000000000100041,0007,782.544,EA,20230711,20221008
100,0000001743,000000000000100218,0009,624.898,EA,20230923,20230509
100,0000001744,000000000000100460,0008,988.891,EA,20230911,20221117
100,0000001745,000000000000100196,0003,941.215,EA,20231222,20240219
100,0000001746,000000000000100362,0002,1956.771,EA,20221006,20220825
100,0000001747,000000000000100497,0010,1979.199,EA,20220731,20240610
100,0000001748,000000000000100443,0003,28.385,EA,20231228,20221209
100,0000001749,000000000000100045,0004,1452.377,EA,20241013,20220610
100,0000001750,000000000000100481,0006,1439.514,EA,20240818,20231105
100,0000001751,000000000000100210,0010,1439.695,EA,20230824,20220529
100,0000001752,000000000000100166,0004,1584.385,EA,20220619,20220211
100,0000001753,000000000000100119,0001,145.544,EA,20220617,20220516
100,0000001754,000000000000100043,0010,1911.952,EA,20231014,20231005
100,0000001755,000000000000100347,0010,29.679,EA,20241210,20241209
100,0000001756,000000000000100378,0007,1339.294,EA,20230812,20230218
100,0000001757,000000000000100358,0004,39.399,EA,20241121,20231226
100,0000001758,000000000000100209,0004,968.585,EA,20240606,20240817
100,0000001759,000000000000100390,0003,1567.66,EA,20220207,20230723
100,0000001760,000000000000100190,0010,1383.845,EA,20221004,20241012
100,0000001761,000000000000100013,0005,412.699,EA,20240225,20230129
100,0000001762,000000000000100262,0006,21.216,EA,20230812,20241130
100,0000001763,000000000000100428,0009,493.857,EA,20221114,20230107
100,0000001764,000000000000100416,0008,140.417,EA,20241209,20220829
100,0000001765,000000000000100437,0002,96.311,EA,20240101,20231119
100,0000001766,000000000000100331,0010,667.72,EA,20241023,20221115
100,0000001767,000000000000100003,0001,1942.217,EA,20230416,20221103
100,0000001768,000000000000100420,0008,548.345,EA,20230708,20231224
100,0000001769,000000000000100471,0009,86.516,EA,20230420,20220124
100,0000001770,000000000000100433,0009,1765.535,EA,20220908,20220209
100,0000001771,000000000000100046,0008,1306.105,EA,20221214,20221214
100,0000001772,000000000000100448,0006,1101.89,EA,20230605,20240613
100,0000001773,000000000000100215,0005,744.553,EA,20220516,20240203
100,0000001774,000000000000100239,0005,1399.498,EA,20230107,20230220
100,0000001775,000000000000100424,0008,679.682,EA,20240813,20220328
100,0000001776,000000000000100144,0009,324.107,EA,20220620,20220706
100,0000001777,000000000000100086,0006,527.253,EA,20230726,20230701
100,0000001778,000000000000100446,0002,837.596,EA,20230207,20230921
100,0000001779,000000000000100050,0001,388.066,EA,20220511,20240216
100,0000001780,000000000000100241,0007,1265.739,EA,20240706,20231017
100,0000001781,000000000000100412,0005,1980.824,EA,20230111,20231010
100,0000001782,000000000000100155,0005,1754.334,EA,20221222,20230607
100,0000001783,000000000000100340,0010,1520.917,EA,20221015,20221128
100,0000001784,000000000000100359,0002,941.274,EA,20230120,20240711
100,0000001785,000000000000100040,0003,1754.462,EA,20240324,20230617
100,0000001786,000000000000100426,0005,1254.656,EA,20220129,20240316
100,0000001787,000000000000100325,0004,1776.46,EA,20230203,20240615
100,0000001788,000000000000100123,0002,520.861,EA,20240730,20230414
100,0000001789,000000000000100306,0006,1428.688,EA,20240813,20230530
100,0000001790,000000000000100354,0001,1229.214,EA,20231006,20240213
100,0000001791,000000000000100096,0001,1634.25,EA,20220826,20230924
100,0000001792,000000000000100115,0008,368.218,EA,20240228,20220816
100,0000001793,000000000000100450,0001,1915.604,EA,20221118,20241113
100,0000001794,000000000000100299,0001,1704.496,EA,20230818,20231019
100,0000001795,000000000000100433,0006,500.117,EA,20230929,20240509
100,0000001796,000000000000100189,0009,15.101,EA,20220512,20240812
100,0000001797,000000000000100464,0001,1838.608,EA,20230529,20220123
100,0000001798,000000000000100397,0009,345.138,EA,20220523,20230809
100,0000001799,000000000000100409,0002,1789.058,EA,20220424,20230222
100,0000001800,000000000000100090,0002,297.922,EA,20230923,20240705
100,0000001801,000000000000100086,0004,118.161,EA,20230318,20220221
100,0000001802,000000000000100413,0003,1342.729,EA,20240213,20240318
100,0000001803,000000000000100205,0002,446.725,EA,20241207,20221202
100,0000001804,000000000000100401,0002,1662.807,EA,20220809,20220904
100,0000001805,000000000000100367,0005,1059.924,EA,20230302,20240904
100,0000001806,000000000000100102,0006,1575.941,EA,20220814,20240827
100,0000001807,000000000000100465,0001,1142.43,EA,20220608,20220202
100,0000001808,000000000000100240,0004,1868.999,EA,20240401,20240112
100,0000001809,000000000000100394,0002,1274.278,EA,20240317,20221014
100,0000001810,000000000000100369,0006,501.274,EA,20230210,20240126
100,0000001811,000000000000100371,0007,915.2,EA,20241023,20241128
100,0000001812,000000000000100334,0001,1481.749,EA,20220523,20230831
100,0000001813,000000000000100463,0009,292.838,EA,20230405,20230215
100,0000001814,000000000000100482,0002,540.547,EA,20230111,20240702
100,0000001815,000000000000100077,0003,575.384,EA,20240615,20230414
100,0000001816,000000000000100415,0008,1040.612,EA,20230601,20241008
100,0000001817,000000000000100148,0004,452.46,EA,20230605,20231007
100,0000001818,000000000000100446,0009,726.14,EA,20240807,20241210
100,0000001819,000000000000100154,0006,413.792,EA,20230913,20220610
100,0000001820,000000000000100441,0003,1643.704,EA,20230620,20240227
100,0000001821,000000000000100448,0004,1928.885,EA,20230114,20240111
100,0000001822,000000000000100157,0006,1088.848,EA,20240921,20230227
100,0000001823,000000000000100310,0008,1195.494,EA,20220420,20221110
100,0000001824,000000000000100229,0002,744.851,EA,20230609,20240130
100,0000001825,000000000000100352,0005,871.157,EA,20230511,20241204
100,0000001826,000000000000100122,0001,554.9,EA,20220614,20230710
100,0000001827,000000000000100144,0010,1182.071,EA,20221204,20221207
100,0000001828,000000000000100068,0003,1611.478,EA,20230906,20230621
100,0000001829,000000000000100296,0002,1077.715,EA,20230107,20230712
100,0000001830,000000000000100293,0004,1822.796,EA,20221021,20240223
100,0000001831,000000000000100415,0006,1786.025,EA,20231003,20240105
100,0000001832,000000000000100466,0003,89.63,EA,20240120,20220413
100,0000001833,000000000000100228,0003,583.928,EA,20220502,20240404
100,0000001834,000000000000100242,0001,692.232,EA,20230914,20230420
100,0000001835,000000000000100391,0001,1248.344,EA,20220910,20241121
100,0000001836,000000000000100247,0005,291.371,EA,20230317,20240101
100,0000001837,000000000000100477,0009,97.441,EA,20240709,20240502
100,0000001838,000000000000100306,0008,1480.97,EA,20230609,20240528
100,0000001839,000000000000100355,0010,756.441,EA,20220618,20240908
100,0000001840,000000000000100335,0004,1790.149,EA,20230420,20240820
100,0000001841,000000000000100488,0001,1620.939,EA,20221206,20220909
100,0000001842,000000000000100001,0009,981.246,EA,20220728,20240507
100,0000001843,000000000000100112,0006,256.491,EA,20230608,20240310
100,0000001844,000000000000100414,0003,868.319,EA,20230428,20220923
100,0000001845,000000000000100001,0001,1275.7,EA,20240424,20220213
100,0000001846,000000000000100431,0004,1042.075,EA,20231213,20220206
100,0000001847,000000000000100039,0001,386.12,EA,20231216,20220430
100,0000001848,000000000000100190,0004,1928.208,EA,20230226,20230703
100,0000001849,000000000000100231,0002,18.825,EA,20220620,20221219
100,0000001850,000000000000100255,0010,1226.902,EA,20241002,20240409
100,0000001851,000000000000100376,0001,304.56,EA,20230802,20230620
100,0000001852,000000000000100132,0003,129.89,EA,20220115,20221116
100,0000001853,000000000000100399,0001,123.577,EA,20220103,20221202
100,0000001854,000000000000100406,0009,1936.784,EA,20220817,20231026
100,0000001855,000000000000100254,0001,705.258,EA,20240502,20220409
100,0000001856,000000000000100265,0007,652.347,EA,20220716,20221019
100,0000001857,000000000000100048,0001,467.077,EA,20220107,20230509
100,0000001858,000000000000100414,0002,1248.833,EA,20220125,20240809
100,0000001859,000000000000100282,0004,331.297,EA,20221015,20230726
100,0000001860,000000000000100375,0003,38.023,EA,20220504,20230919
100,0000001861,000000000000100046,0009,684.343,EA,20220717,20220910
100,0000001862,000000000000100129,0006,518.073,EA,20240630,20241129
100,0000001863,000000000000100260,0007,507.243,EA,20231224,20231013
100,0000001864,000000000000100244,0002,509.143,EA,20240201,20230112
100,0000001865,000000000000100229,0001,342.994,EA,20220607,20240709
100,0000001866,000000000000100049,0009,291.32,EA,20221207,20230304
100,0000001867,000000000000100114,0006,76.333,EA,20221219,20231006
100,0000001868,000000000000100382,0003,400.258,EA,20240428,20241213
100,0000001869,000000000000100404,0002,1209.53,EA,20231229,20240502
100,0000001870,000000000000100284,0006,1456.043,EA,20240822,20241024
100,0000001871,000000000000100073,0004,1378.964,EA,20220415,20220812
100,0000001872,000000000000100356,0001,1075.435,EA,20221229,20220825
100,0000001873,000000000000100321,0010,445.773,EA,20240229,20240619
100,0000001874,000000000000100337,0002,506.883,EA,20230604,20230612
100,0000001875,000000000000100213,0008,1635.017,EA,20221103,20230321
100,0000001876,000000000000100407,0008,468.982,EA,20230930,20240318
100,0000001877,000000000000100019,0006,397.139,EA,20230809,20220117
100,0000001878,000000000000100491,0010,79.051,EA,20230528,20240829
100,0000001879,000000000000100082,0010,466.245,EA,20220728,20240309
100,0000001880,000000000000100067,0006,1969.841,EA,20220617,20230918
100,0000001881,000000000000100206,0006,1479.431,EA,20220110,20230223
100,0000001882,000000000000100080,0008,1859.262,EA,20231228,20240121
100,0000001883,000000000000100309,0003,312.901,EA,20220409,20220104
100,0000001884,000000000000100393,0002,1224.177,EA,20240730,20230809
100,0000001885,000000000000100158,0004,675.164,EA,20240319,20240729
100,0000001886,000000000000100193,0004,1164.807,EA,20220328,20230717
100,0000001887,000000000000100099,0006,1134.773,EA,20230601,20240613
100,0000001888,000000000000100327,0009,390.411,EA,20220114,20220916
100,0000001889,000000000000100378,0007,1091.63,EA,20230426,20230309
100,0000001890,000000000000100293,0004,469.048,EA,20241004,20220522
100,0000001891,000000000000100337,0001,821.836,EA,20240808,20221006
100,0000001892,000000000000100277,0005,612.929,EA,20240521,20220724
100,0000001893,000000000000100176,0002,1816.593,EA,20230908,20240305
100,0000001894,000000000000100358,0001,894.925,EA,20231204,20231213
100,0000001895,000000000000100085,0002,1705.189,EA,20220102,20241203
100,0000001896,000000000000100212,0001,1781.901,EA,20241218,20230313
100,0000001897,000000000000100188,0010,1360.175,EA,20220816,20220716
100,0000001898,000000000000100021,0008,97.277,EA,20221227,20220313
100,0000001899,000000000000100408,0001,1006.589,EA,20230312,20240929
100,0000001900,000000000000100416,0006,238.968,EA,20221027,20221020
100,0000001901,000000000000100140,0008,1208.707,EA,20240130,20240909
100,0000001902,000000000000100150,0003,42.934,EA,20240607,20230211
100,0000001903,000000000000100437,0004,989.342,EA,20221026,20240909
100,0000001904,000000000000100095,0006,1779.663,EA,20230423,20240423
100,0000001905,000000000000100286,0008,596.216,EA,20230718,20231111
100,0000001906,000000000000100096,0005,956.307,EA,20240322,20220516
100,0000001907,000000000000100342,0007,1593.912,EA,20240628,20241030
100,0000001908,000000000000100378,0006,259.032,EA,20230609,20241211
100,0000001909,000000000000100054,0010,1001.051,EA,20240807,20240127
100,0000001910,000000000000100355,0002,783.924,EA,20230411,20231219
100,0000001911,000000000000100175,0007,1758.467,EA,20230918,20230721
100,0000001912,000000000000100095,0003,116.911,EA,20240818,20240530
100,0000001913,000000000000100400,0009,1308.219,EA,20221221,20230816
100,0000001914,000000000000100038,0004,1618.405,EA,20230803,20230114
100,0000001915,000000000000100079,0003,1740.006,EA,20230406,20241010
100,0000001916,000000000000100356,0008,1957.217,EA,20220219,20240705
100,0000001917,000000000000100186,0003,209.368,EA,20220818,20240227
100,0000001918,000000000000100171,0005,552.27,EA,20230204,20230122
100,0000001919,000000000000100271,0008,1105.085,EA,20240802,20231230
100,0000001920,000000000000100185,0002,1293.087,EA,20230801,20240802
100,0000001921,000000000000100274,0010,1032.167,EA,20231222,20220115
100,0000001922,000000000000100291,0006,952.428,EA,20230206,20231229
100,0000001923,000000000000100333,0001,1431.259,EA,20240124,20230416
100,0000001924,000000000000100398,0002,1389.912,EA,20221023,20221101
100,0000001925,000000000000100260,0009,20.957,EA,20230220,20231218
100,0000001926,000000000000100170,0008,1158.881,EA,20241009,20240402
100,0000001927,000000000000100402,0006,1140.6,EA,20221231,20240401
100,0000001928,000000000000100353,0003,1744.8,EA,20220315,20220915
100,0000001929,000000000000100453,0004,963.509,EA,20220920,20241225
100,0000001930,000000000000100489,0009,1967.039,EA,20231210,20221217
100,0000001931,000000000000100383,0002,985.527,EA,20230315,20221203
100,0000001932,000000000000100313,0004,991.771,EA,20230709,20240807
100,0000001933,000000000000100110,0008,1448.909,EA,20220504,20240409
100,0000001934,000000000000100202,0009,1981.323,EA,20230518,20240703
100,0000001935,000000000000100399,0009,1392.573,EA,20240828,20240428
100,0000001936,000000000000100030,0003,193.848,EA,20241130,20221002
100,0000001937,000000000000100234,0001,1705.787,EA,20230501,20220101
100,0000001938,000000000000100319,0006,81.959,EA,20240402,20230711
100,0000001939,000000000000100369,0004,309.238,EA,20221119,20231110
100,0000001940,000000000000100066,0006,1238.271,EA,20220423,20230906
100,0000001941,000000000000100420,0001,1215.475,EA,20231204,20221026
100,0000001942,000000000000100258,0005,1102.926,EA,20240525,20220917
100,0000001943,000000000000100356,0010,1191.628,EA,20221127,20220126
100,0000001944,000000000000100045,0010,1735.146,EA,20230722,20220527
100,0000001945,000000000000100456,0010,450.467,EA,20240222,20231218
100,0000001946,000000000000100344,0006,195.054,EA,20220403,20220421
100,0000001947,000000000000100250,0010,965.462,EA,20220911,20221023
100,0000001948,000000000000100235,0003,1792.832,EA,20240527,20230809
100,0000001949,000000000000100431,0001,1965.456,EA,20221230,20240628
100,0000001950,000000000000100161,0010,1309.897,EA,20221122,20221223
100,0000001951,000000000000100287,0009,1425.895,EA,20240711,20220202
100,0000001952,000000000000100441,0010,803.062,EA,20240613,20240331
100,0000001953,000000000000100196,0004,1248.09,EA,20220430,20230419
100,0000001954,000000000000100327,0001,516.073,EA,20230227,20230420
100,0000001955,000000000000100321,0010,699.289,EA,20230129,20220522
100,0000001956,000000000000100345,0010,1883.81,EA,20230828,20230802
100,0000001957,000000000000100306,0008,1085.396,EA,20220129,20240830
100,0000001958,000000000000100299,0006,1402.613,EA,20241115,20230223
100,0000001959,000000000000100257,0008,30.045,EA,20230404,20240707
100,0000001960,000000000000100469,0005,502.122,EA,20241201,20220907
100,0000001961,000000000000100169,0008,800.367,EA,20240929,20240205
100,0000001962,000000000000100057,0009,1309.603,EA,20230202,20240724
100,0000001963,000000000000100062,0006,400.929,EA,20220227,20230807
100,0000001964,000000000000100065,0008,1668.151,EA,20220521,20231003
100,0000001965,000000000000100026,0010,682.454,EA,20240219,20230503
100,0000001966,000000000000100073,0004,1973.81,EA,20231208,20221204
100,0000001967,000000000000100470,0009,1112.118,EA,20230704,20230418
100,0000001968,000000000000100202,0008,281.642,EA,20230316,20221012
100,0000001969,000000000000100325,0007,1582.894,EA,20230529,20221111
100,0000001970,000000000000100397,0005,821.56,EA,20220322,20220218
100,0000001971,000000000000100193,0003,1073.234,EA,20221026,20220203
100,0000001972,000000000000100296,0009,1215.418,EA,20241101,20241011
100,0000001973,000000000000100401,0004,1071.358,EA,20240602,20230511
100,0000001974,000000000000100395,0002,1358.855,EA,20230902,20230107
100,0000001975,000000000000100021,0003,1641.969,EA,20221231,20220725
100,0000001976,000000000000100095,0006,1224.717,EA,20220312,20220224
100,0000001977,000000000000100279,0010,1663.552,EA,20220213,20240518
100,0000001978,000000000000100012,0007,1858.504,EA,20220313,20231023
100,0000001979,000000000000100272,0009,362.144,EA,20231128,20240507
100,0000001980,000000000000100311,0010,292.397,EA,20240921,20231011
100,0000001981,000000000000100418,0005,284.475,EA,20240409,20231025
100,0000001982,000000000000100076,0006,1956.763,EA,20230901,20231213
100,0000001983,000000000000100022,0005,1340.981,EA,20241027,20220622
100,0000001984,000000000000100430,0003,685.156,EA,20240520,20240613
100,0000001985,000000000000100036,0002,1691.202,EA,20240804,20230605
100,0000001986,000000000000100016,0010,577.956,EA,20221229,20230417
100,0000001987,000000000000100180,0010,1285.305,EA,20230209,20220427
100,0000001988,000000000000100000,0009,1369.451,EA,20240413,20240225
100,0000001989,000000000000100144,0002,662.496,EA,20230226,20220911
100,0000001990,000000000000100123,0007,1994.364,EA,20240317,20230211
100,0000001991,000000000000100457,0006,1721.372,EA,20220723,20231224
100,0000001992,000000000000100196,0010,197.978,EA,20240513,20240506
100,0000001993,000000000000100447,0010,328.567,EA,20240326,20221120
100,0000001994,000000000000100085,0001,1626.392,EA,20240126,20220216
100,0000001995,000000000000100370,0002,1564.953,EA,20240826,20230403
100,0000001996,000000000000100346,0003,501.636,EA,20240718,20230323
100,0000001997,000000000000100000,0003,994.78,EA,20220621,20230129
100,0000001998,000000000000100180,0001,929.13,EA,20240503,20240421
100,0000001999,000000000000100483,0003,166.433,EA,20220523,20230826
100,0000002000,000000000000100328,0007,1188.017,EA,20241231,20240811
