MANDT,KOKRS,PESSION,KUNNR,MATNR,VKORG,WERKS,PESSION2,GJAHR,VV010,TWAER
100,1000,0000001328,0000000150,000000000000100418,2000,0002,008,2024,5203.73,EUR
100,1000,0000001329,0000000297,000000000000100389,2000,0008,009,2023,5986.64,EUR
100,1000,0000001330,0000000421,000000000000100474,1000,0006,010,2024,3870.41,EUR
100,1000,0000001331,0000000333,000000000000100198,2000,0002,011,2023,4563.87,EUR
100,1000,0000001332,0000000300,000000000000100268,2000,0010,012,2024,934.01,EUR
100,1000,0000001333,0000000396,000000000000100116,1000,0007,001,2023,1906.69,EUR
100,1000,0000001334,0000000393,000000000000100084,2000,0007,002,2024,8339.51,EUR
100,1000,0000001335,0000000020,000000000000100478,1000,0005,003,2023,136.96,EUR
100,1000,0000001336,0000000023,000000000000100499,1000,0007,004,2024,6745.32,EUR
100,1000,0000001337,0000000467,000000000000100126,1000,0001,005,2023,6503.73,EUR
100,1000,0000001338,0000000219,000000000000100249,2000,0002,006,2024,5529.77,EUR
100,1000,0000001339,0000000216,000000000000100342,2000,0008,007,2023,7398.14,EUR
100,1000,0000001340,0000000056,000000000000100294,2000,0008,008,2024,1978.07,EUR
100,1000,0000001341,0000000219,000000000000100010,1000,0008,009,2023,8313.83,EUR
100,1000,0000001342,0000000177,000000000000100478,1000,0005,010,2024,2950.46,EUR
100,1000,0000001343,0000000174,000000000000100288,1000,0007,011,2023,3171.16,EUR
100,1000,0000001344,0000000237,000000000000100046,2000,0007,012,2024,4739.36,EUR
100,1000,0000001345,0000000053,000000000000100401,1000,0002,001,2023,4118.15,EUR
100,1000,0000001346,0000000489,000000000000100368,1000,0009,002,2024,523.86,EUR
100,1000,0000001347,0000000465,000000000000100333,2000,0009,003,2023,5931.89,EUR
100,1000,0000001348,0000000337,000000000000100297,2000,0001,004,2024,5472.91,EUR
100,1000,0000001349,0000000413,000000000000100196,2000,0006,005,2023,5205.1,EUR
100,1000,0000001350,0000000083,000000000000100014,1000,0001,006,2024,9423.08,EUR
100,1000,0000001351,0000000185,000000000000100353,2000,0005,007,2023,445.03,EUR
100,1000,0000001352,0000000470,000000000000100055,2000,0004,008,2024,6705.79,EUR
100,1000,0000001353,0000000201,000000000000100453,2000,0006,009,2023,4599.76,EUR
100,1000,0000001354,0000000492,000000000000100179,2000,0008,010,2024,8376.31,EUR
100,1000,0000001355,0000000196,000000000000100346,1000,0008,011,2023,8459.03,EUR
100,1000,0000001356,0000000218,000000000000100258,2000,0010,012,2024,173.25,EUR
100,1000,0000001357,0000000303,000000000000100247,1000,0009,001,2023,8958.07,EUR
100,1000,0000001358,0000000019,000000000000100463,1000,0004,002,2024,8843.16,EUR
100,1000,0000001359,0000000330,000000000000100427,1000,0003,003,2023,8737.4,EUR
100,1000,0000001360,0000000216,000000000000100430,2000,0009,004,2024,4769.27,EUR
100,1000,0000001361,0000000077,000000000000100110,2000,0006,005,2023,1232.24,EUR
100,1000,0000001362,0000000487,000000000000100027,2000,0004,006,2024,8872.06,EUR
100,1000,0000001363,0000000242,000000000000100036,1000,0003,007,2023,2201.41,EUR
100,1000,0000001364,0000000441,000000000000100058,2000,0001,008,2024,8149.76,EUR
100,1000,0000001365,0000000013,000000000000100192,2000,0001,009,2023,6872.01,EUR
100,1000,0000001366,0000000067,000000000000100214,2000,0002,010,2024,1688.89,EUR
100,1000,0000001367,0000000476,000000000000100066,1000,0009,011,2023,9729.56,EUR
100,1000,0000001368,0000000274,000000000000100148,2000,0005,012,2024,8551.38,EUR
100,1000,0000001369,0000000115,000000000000100092,2000,0004,001,2023,6616.64,EUR
100,1000,0000001370,0000000261,000000000000100025,1000,0001,002,2024,4808.16,EUR
100,1000,0000001371,0000000055,000000000000100151,1000,0003,003,2023,9092.36,EUR
100,1000,0000001372,0000000365,000000000000100439,1000,0010,004,2024,7857.84,EUR
100,1000,0000001373,0000000099,000000000000100134,1000,0004,005,2023,9502.28,EUR
100,1000,0000001374,0000000035,000000000000100026,2000,0006,006,2024,4756.98,EUR
100,1000,0000001375,0000000374,000000000000100171,1000,0008,007,2023,4082.71,EUR
100,1000,0000001376,0000000311,000000000000100242,2000,0009,008,2024,3964.57,EUR
100,1000,0000001377,0000000273,000000000000100376,2000,0010,009,2023,124.14,EUR
100,1000,0000001378,0000000481,000000000000100193,2000,0006,010,2024,4898.6,EUR
100,1000,0000001379,0000000038,000000000000100276,1000,0010,011,2023,3942.17,EUR
100,1000,0000001380,0000000471,000000000000100220,1000,0009,012,2024,6952.7,EUR
100,1000,0000001381,0000000332,000000000000100240,1000,0007,001,2023,2956.21,EUR
100,1000,0000001382,0000000267,000000000000100388,1000,0005,002,2024,9420.77,EUR
100,1000,0000001383,0000000413,000000000000100306,2000,0003,003,2023,8227.19,EUR
100,1000,0000001384,0000000389,000000000000100286,1000,0007,004,2024,9970.15,EUR
100,1000,0000001385,0000000077,000000000000100095,2000,0009,005,2023,8579.44,EUR
100,1000,0000001386,0000000258,000000000000100162,2000,0003,006,2024,5530.21,EUR
100,1000,0000001387,0000000066,000000000000100431,2000,0005,007,2023,2143.52,EUR
100,1000,0000001388,0000000438,000000000000100280,2000,0008,008,2024,4310.1,EUR
100,1000,0000001389,0000000347,000000000000100157,1000,0008,009,2023,1651.68,EUR
100,1000,0000001390,0000000335,000000000000100160,2000,0007,010,2024,3517.07,EUR
100,1000,0000001391,0000000369,000000000000100353,1000,0010,011,2023,4469.13,EUR
100,1000,0000001392,0000000395,000000000000100024,1000,0009,012,2024,5997.11,EUR
100,1000,0000001393,0000000415,000000000000100050,2000,0005,001,2023,4326.8,EUR
100,1000,0000001394,0000000064,000000000000100143,1000,0008,002,2024,942.44,EUR
100,1000,0000001395,0000000123,000000000000100399,1000,0002,003,2023,6591.57,EUR
100,1000,0000001396,0000000012,000000000000100390,2000,0004,004,2024,7971.87,EUR
100,1000,0000001397,0000000072,000000000000100217,2000,0001,005,2023,6759.95,EUR
100,1000,0000001398,0000000332,000000000000100478,1000,0008,006,2024,813.52,EUR
100,1000,0000001399,0000000166,000000000000100410,2000,0001,007,2023,8373.34,EUR
100,1000,0000001400,0000000441,000000000000100295,1000,0006,008,2024,8475.95,EUR
100,1000,0000001401,0000000414,000000000000100026,1000,0007,009,2023,5724.18,EUR
100,1000,0000001402,0000000401,000000000000100380,2000,0001,010,2024,9720.83,EUR
100,1000,0000001403,0000000262,000000000000100149,1000,0005,011,2023,586.23,EUR
100,1000,0000001404,0000000362,000000000000100035,2000,0005,012,2024,8403.81,EUR
100,1000,0000001405,0000000413,000000000000100392,1000,0005,001,2023,8155.67,EUR
100,1000,0000001406,0000000346,000000000000100488,1000,0001,002,2024,8252.85,EUR
100,1000,0000001407,0000000459,000000000000100157,2000,0007,003,2023,2336.48,EUR
100,1000,0000001408,0000000252,000000000000100496,1000,0001,004,2024,4541.56,EUR
100,1000,0000001409,0000000466,000000000000100312,2000,0005,005,2023,949.87,EUR
100,1000,0000001410,0000000054,000000000000100365,1000,0002,006,2024,4677.71,EUR
100,1000,0000001411,0000000213,000000000000100074,2000,0003,007,2023,3150.49,EUR
100,1000,0000001412,0000000309,000000000000100428,2000,0002,008,2024,8341.66,EUR
100,1000,0000001413,0000000433,000000000000100216,1000,0003,009,2023,6743.36,EUR
100,1000,0000001414,0000000295,000000000000100051,1000,0008,010,2024,5934.24,EUR
100,1000,0000001415,0000000147,000000000000100386,2000,0005,011,2023,8390.27,EUR
100,1000,0000001416,0000000306,000000000000100420,1000,0010,012,2024,6949.07,EUR
100,1000,0000001417,0000000362,000000000000100423,2000,0005,001,2023,7242.41,EUR
100,1000,0000001418,0000000331,000000000000100211,1000,0009,002,2024,3561.66,EUR
100,1000,0000001419,0000000407,000000000000100273,2000,0007,003,2023,8912.37,EUR
100,1000,0000001420,0000000163,000000000000100140,2000,0003,004,2024,9122.17,EUR
100,1000,0000001421,0000000472,000000000000100169,2000,0007,005,2023,2361.95,EUR
100,1000,0000001422,0000000223,000000000000100453,1000,0004,006,2024,5987.13,EUR
100,1000,0000001423,0000000376,000000000000100254,2000,0006,007,2023,4470.44,EUR
100,1000,0000001424,0000000328,000000000000100097,2000,0008,008,2024,8324.24,EUR
100,1000,0000001425,0000000248,000000000000100131,2000,0005,009,2023,6562.07,EUR
100,1000,0000001426,0000000446,000000000000100302,2000,0009,010,2024,5416.41,EUR
100,1000,0000001427,0000000216,000000000000100444,2000,0006,011,2023,3183.16,EUR
100,1000,0000001428,0000000071,000000000000100156,2000,0002,012,2024,451.52,EUR
100,1000,0000001429,0000000247,000000000000100491,1000,0009,001,2023,916.36,EUR
100,1000,0000001430,0000000187,000000000000100478,2000,0005,002,2024,7524.97,EUR
100,1000,0000001431,0000000425,000000000000100044,1000,0006,003,2023,2623.25,EUR
100,1000,0000001432,0000000140,000000000000100389,2000,0007,004,2024,1417.58,EUR
100,1000,0000001433,0000000236,000000000000100013,1000,0008,005,2023,8536.64,EUR
100,1000,0000001434,0000000112,000000000000100051,1000,0003,006,2024,5757.12,EUR
100,1000,0000001435,0000000282,000000000000100095,1000,0007,007,2023,3180.89,EUR
100,1000,0000001436,0000000262,000000000000100357,1000,0002,008,2024,9960.08,EUR
100,1000,0000001437,0000000454,000000000000100435,1000,0005,009,2023,2258.82,EUR
100,1000,0000001438,0000000149,000000000000100224,1000,0002,010,2024,6183.92,EUR
100,1000,0000001439,0000000357,000000000000100043,2000,0002,011,2023,9634.97,EUR
100,1000,0000001440,0000000083,000000000000100446,2000,0004,012,2024,8027.56,EUR
100,1000,0000001441,0000000417,000000000000100316,2000,0007,001,2023,2628.75,EUR
100,1000,0000001442,0000000453,000000000000100348,1000,0004,002,2024,7454.37,EUR
100,1000,0000001443,0000000090,000000000000100202,1000,0008,003,2023,8561.02,EUR
100,1000,0000001444,0000000379,000000000000100489,1000,0004,004,2024,1666.51,EUR
100,1000,0000001445,0000000193,000000000000100360,2000,0006,005,2023,9470.77,EUR
100,1000,0000001446,0000000085,000000000000100394,1000,0003,006,2024,7693.02,EUR
100,1000,0000001447,0000000131,000000000000100038,1000,0004,007,2023,7691.32,EUR
100,1000,0000001448,0000000239,000000000000100405,2000,0010,008,2024,2193.69,EUR
100,1000,0000001449,0000000383,000000000000100428,2000,0009,009,2023,5230.76,EUR
100,1000,0000001450,0000000500,000000000000100142,2000,0009,010,2024,3809.73,EUR
100,1000,0000001451,0000000252,000000000000100391,2000,0007,011,2023,8153.78,EUR
100,1000,0000001452,0000000263,000000000000100028,1000,0009,012,2024,8829.05,EUR
100,1000,0000001453,0000000396,000000000000100467,1000,0005,001,2023,1163.8,EUR
100,1000,0000001454,0000000342,000000000000100027,2000,0010,002,2024,4456.33,EUR
100,1000,0000001455,0000000302,000000000000100289,1000,0001,003,2023,4100.75,EUR
100,1000,0000001456,0000000470,000000000000100008,1000,0004,004,2024,9530.73,EUR
100,1000,0000001457,0000000447,000000000000100448,2000,0004,005,2023,7286.53,EUR
100,1000,0000001458,0000000421,000000000000100340,2000,0004,006,2024,7145.46,EUR
100,1000,0000001459,0000000244,000000000000100186,2000,0001,007,2023,316.39,EUR
100,1000,0000001460,0000000225,000000000000100027,2000,0009,008,2024,872.41,EUR
100,1000,0000001461,0000000258,000000000000100127,2000,0004,009,2023,343.83,EUR
100,1000,0000001462,0000000135,000000000000100269,1000,0006,010,2024,528.74,EUR
100,1000,0000001463,0000000007,000000000000100390,2000,0008,011,2023,6923.65,EUR
100,1000,0000001464,0000000110,000000000000100495,2000,0008,012,2024,6777.54,EUR
100,1000,0000001465,0000000317,000000000000100392,1000,0004,001,2023,9100.04,EUR
100,1000,0000001466,0000000112,000000000000100430,1000,0001,002,2024,3122.74,EUR
100,1000,0000001467,0000000007,000000000000100428,1000,0010,003,2023,578.59,EUR
100,1000,0000001468,0000000333,000000000000100250,2000,0004,004,2024,3659.07,EUR
100,1000,0000001469,0000000092,000000000000100206,1000,0006,005,2023,9613.87,EUR
100,1000,0000001470,0000000348,000000000000100218,1000,0001,006,2024,9794.05,EUR
100,1000,0000001471,0000000237,000000000000100340,1000,0010,007,2023,2060.98,EUR
100,1000,0000001472,0000000017,000000000000100324,2000,0009,008,2024,1914.09,EUR
100,1000,0000001473,0000000345,000000000000100232,2000,0001,009,2023,4114.65,EUR
100,1000,0000001474,0000000476,000000000000100422,1000,0006,010,2024,2662.83,EUR
100,1000,0000001475,0000000419,000000000000100248,2000,0001,011,2023,9990.07,EUR
100,1000,0000001476,0000000163,000000000000100263,1000,0006,012,2024,7445.44,EUR
100,1000,0000001477,0000000037,000000000000100451,1000,0010,001,2023,363.73,EUR
100,1000,0000001478,0000000369,000000000000100140,2000,0004,002,2024,858.7,EUR
100,1000,0000001479,0000000292,000000000000100475,2000,0006,003,2023,7737.36,EUR
100,1000,0000001480,0000000182,000000000000100288,2000,0003,004,2024,8009.68,EUR
100,1000,0000001481,0000000238,000000000000100465,1000,0001,005,2023,3297.49,EUR
100,1000,0000001482,0000000438,000000000000100358,1000,0004,006,2024,5450.74,EUR
100,1000,0000001483,0000000492,000000000000100376,1000,0004,007,2023,3071.75,EUR
100,1000,0000001484,0000000354,000000000000100231,2000,0003,008,2024,3575.42,EUR
100,1000,0000001485,0000000085,000000000000100481,1000,0003,009,2023,9658.1,EUR
100,1000,0000001486,0000000415,000000000000100424,1000,0007,010,2024,5509.24,EUR
100,1000,0000001487,0000000097,000000000000100050,2000,0007,011,2023,602.35,EUR
100,1000,0000001488,0000000453,000000000000100323,2000,0010,012,2024,7896.77,EUR
100,1000,0000001489,0000000263,000000000000100245,1000,0002,001,2023,7755.17,EUR
100,1000,0000001490,0000000489,000000000000100228,2000,0008,002,2024,6109.79,EUR
100,1000,0000001491,0000000355,000000000000100269,2000,0003,003,2023,6759.86,EUR
100,1000,0000001492,0000000142,000000000000100072,2000,0002,004,2024,7158.9,EUR
100,1000,0000001493,0000000444,000000000000100044,1000,0005,005,2023,434.14,EUR
100,1000,0000001494,0000000069,000000000000100380,1000,0010,006,2024,6741.14,EUR
100,1000,0000001495,0000000042,000000000000100380,1000,0003,007,2023,5190.11,EUR
100,1000,0000001496,0000000094,000000000000100444,1000,0005,008,2024,8906.04,EUR
100,1000,0000001497,0000000054,000000000000100292,1000,0009,009,2023,9779.98,EUR
100,1000,0000001498,0000000015,000000000000100448,2000,0008,010,2024,4888.7,EUR
100,1000,0000001499,0000000012,000000000000100152,2000,0007,011,2023,5920.54,EUR
100,1000,0000001500,0000000481,000000000000100309,2000,0004,012,2024,3765.39,EUR
100,1000,0000001501,0000000433,000000000000100179,2000,0006,001,2023,2875.9,EUR
100,1000,0000001502,0000000015,000000000000100437,1000,0006,002,2024,2054.54,EUR
100,1000,0000001503,0000000378,000000000000100221,2000,0010,003,2023,2428.33,EUR
100,1000,0000001504,0000000231,000000000000100254,1000,0004,004,2024,6114.58,EUR
100,1000,0000001505,0000000475,000000000000100217,1000,0006,005,2023,3677.68,EUR
100,1000,0000001506,0000000068,000000000000100389,1000,0004,006,2024,5835.71,EUR
100,1000,0000001507,0000000331,000000000000100252,2000,0008,007,2023,4199.0,EUR
100,1000,0000001508,0000000233,000000000000100049,2000,0002,008,2024,6854.7,EUR
100,1000,0000001509,0000000301,000000000000100317,2000,0001,009,2023,6606.53,EUR
100,1000,0000001510,0000000289,000000000000100359,1000,0009,010,2024,5935.28,EUR
100,1000,0000001511,0000000381,000000000000100290,1000,0007,011,2023,7693.98,EUR
100,1000,0000001512,0000000324,000000000000100222,2000,0001,012,2024,5663.3,EUR
100,1000,0000001513,0000000129,000000000000100489,2000,0002,001,2023,4546.36,EUR
100,1000,0000001514,0000000197,000000000000100279,2000,0009,002,2024,7457.94,EUR
100,1000,0000001515,0000000108,000000000000100268,1000,0008,003,2023,3705.93,EUR
100,1000,0000001516,0000000438,000000000000100018,2000,0007,004,2024,8311.55,EUR
100,1000,0000001517,0000000446,000000000000100181,2000,0002,005,2023,6284.56,EUR
100,1000,0000001518,0000000306,000000000000100317,2000,0005,006,2024,2822.27,EUR
100,1000,0000001519,0000000340,000000000000100491,2000,0007,007,2023,2619.08,EUR
100,1000,0000001520,0000000044,000000000000100026,1000,0007,008,2024,355.69,EUR
100,1000,0000001521,0000000185,000000000000100255,1000,0004,009,2023,9176.69,EUR
100,1000,0000001522,0000000068,000000000000100124,1000,0008,010,2024,7804.67,EUR
100,1000,0000001523,0000000474,000000000000100138,1000,0005,011,2023,7516.44,EUR
100,1000,0000001524,0000000314,000000000000100042,2000,0010,012,2024,7182.44,EUR
100,1000,0000001525,0000000068,000000000000100323,1000,0006,001,2023,1758.79,EUR
100,1000,0000001526,0000000012,000000000000100196,2000,0001,002,2024,2522.8,EUR
100,1000,0000001527,0000000264,000000000000100057,1000,0004,003,2023,5801.71,EUR
100,1000,0000001528,0000000066,000000000000100072,2000,0010,004,2024,8005.16,EUR
100,1000,0000001529,0000000180,000000000000100105,2000,0009,005,2023,3624.73,EUR
100,1000,0000001530,0000000427,000000000000100321,1000,0009,006,2024,6583.51,EUR
100,1000,0000001531,0000000430,000000000000100029,2000,0010,007,2023,9186.75,EUR
100,1000,0000001532,0000000029,000000000000100399,1000,0004,008,2024,3972.31,EUR
100,1000,0000001533,0000000005,000000000000100097,1000,0009,009,2023,9785.38,EUR
100,1000,0000001534,0000000254,000000000000100395,2000,0002,010,2024,836.61,EUR
100,1000,0000001535,0000000116,000000000000100173,2000,0001,011,2023,6816.55,EUR
100,1000,0000001536,0000000176,000000000000100388,2000,0008,012,2024,2987.09,EUR
100,1000,0000001537,0000000002,000000000000100033,1000,0005,001,2023,4117.81,EUR
100,1000,0000001538,0000000111,000000000000100419,2000,0009,002,2024,2042.97,EUR
100,1000,0000001539,0000000156,000000000000100055,2000,0002,003,2023,9697.3,EUR
100,1000,0000001540,0000000089,000000000000100461,1000,0001,004,2024,9696.18,EUR
100,1000,0000001541,0000000302,000000000000100326,1000,0007,005,2023,1121.01,EUR
100,1000,0000001542,0000000133,000000000000100348,1000,0005,006,2024,7794.59,EUR
100,1000,0000001543,0000000057,000000000000100232,2000,0010,007,2023,5748.42,EUR
100,1000,0000001544,0000000456,000000000000100208,1000,0007,008,2024,1458.92,EUR
100,1000,0000001545,0000000192,000000000000100063,2000,0007,009,2023,4800.93,EUR
100,1000,0000001546,0000000033,000000000000100287,1000,0001,010,2024,5286.39,EUR
100,1000,0000001547,0000000169,000000000000100113,1000,0003,011,2023,3386.77,EUR
100,1000,0000001548,0000000319,000000000000100026,2000,0001,012,2024,2759.54,EUR
100,1000,0000001549,0000000014,000000000000100048,2000,0008,001,2023,7096.21,EUR
100,1000,0000001550,0000000384,000000000000100152,2000,0003,002,2024,930.51,EUR
100,1000,0000001551,0000000425,000000000000100120,2000,0001,003,2023,2994.98,EUR
100,1000,0000001552,0000000128,000000000000100150,1000,0008,004,2024,2872.5,EUR
100,1000,0000001553,0000000082,000000000000100181,2000,0007,005,2023,2448.0,EUR
100,1000,0000001554,0000000256,000000000000100486,2000,0002,006,2024,6874.18,EUR
100,1000,0000001555,0000000499,000000000000100433,2000,0002,007,2023,1428.17,EUR
100,1000,0000001556,0000000195,000000000000100274,2000,0005,008,2024,5839.76,EUR
100,1000,0000001557,0000000459,000000000000100372,1000,0006,009,2023,7290.54,EUR
100,1000,0000001558,0000000432,000000000000100092,1000,0010,010,2024,8397.61,EUR
100,1000,0000001559,0000000167,000000000000100237,1000,0010,011,2023,4039.14,EUR
100,1000,0000001560,0000000202,000000000000100042,1000,0007,012,2024,4915.26,EUR
100,1000,0000001561,0000000293,000000000000100398,1000,0002,001,2023,6136.44,EUR
100,1000,0000001562,0000000350,000000000000100444,1000,0001,002,2024,9147.17,EUR
100,1000,0000001563,0000000321,000000000000100344,2000,0009,003,2023,191.11,EUR
100,1000,0000001564,0000000098,000000000000100318,2000,0008,004,2024,623.14,EUR
100,1000,0000001565,0000000311,000000000000100245,1000,0010,005,2023,2433.18,EUR
100,1000,0000001566,0000000105,000000000000100106,1000,0008,006,2024,9461.31,EUR
100,1000,0000001567,0000000260,000000000000100330,2000,0002,007,2023,4391.22,EUR
100,1000,0000001568,0000000218,000000000000100050,2000,0010,008,2024,3756.18,EUR
100,1000,0000001569,0000000498,000000000000100481,1000,0003,009,2023,7427.1,EUR
100,1000,0000001570,0000000218,000000000000100120,1000,0005,010,2024,1273.0,EUR
100,1000,0000001571,0000000171,000000000000100295,2000,0006,011,2023,7174.8,EUR
100,1000,0000001572,0000000314,000000000000100462,2000,0010,012,2024,9816.33,EUR
100,1000,0000001573,0000000339,000000000000100082,2000,0001,001,2023,9593.82,EUR
100,1000,0000001574,0000000371,000000000000100094,1000,0001,002,2024,9178.91,EUR
100,1000,0000001575,0000000272,000000000000100020,1000,0002,003,2023,1370.18,EUR
100,1000,0000001576,0000000408,000000000000100349,2000,0004,004,2024,7519.35,EUR
100,1000,0000001577,0000000083,000000000000100440,2000,0005,005,2023,1976.96,EUR
100,1000,0000001578,0000000317,000000000000100073,1000,0003,006,2024,9728.85,EUR
100,1000,0000001579,0000000462,000000000000100341,2000,0001,007,2023,8480.76,EUR
100,1000,0000001580,0000000235,000000000000100233,1000,0004,008,2024,8492.26,EUR
100,1000,0000001581,0000000242,000000000000100115,1000,0004,009,2023,5567.75,EUR
100,1000,0000001582,0000000356,000000000000100324,1000,0003,010,2024,5866.47,EUR
100,1000,0000001583,0000000463,000000000000100099,2000,0006,011,2023,7545.93,EUR
100,1000,0000001584,0000000148,000000000000100325,1000,0005,012,2024,5959.64,EUR
100,1000,0000001585,0000000015,000000000000100174,2000,0004,001,2023,389.09,EUR
100,1000,0000001586,0000000046,000000000000100251,2000,0002,002,2024,4692.67,EUR
100,1000,0000001587,0000000043,000000000000100147,2000,0009,003,2023,6505.49,EUR
100,1000,0000001588,0000000434,000000000000100119,1000,0005,004,2024,1722.29,EUR
100,1000,0000001589,0000000236,000000000000100083,1000,0005,005,2023,8743.24,EUR
100,1000,0000001590,0000000200,000000000000100294,2000,0006,006,2024,2674.1,EUR
100,1000,0000001591,0000000080,000000000000100312,1000,0008,007,2023,1585.37,EUR
100,1000,0000001592,0000000290,000000000000100497,2000,0006,008,2024,5640.46,EUR
100,1000,0000001593,0000000472,000000000000100422,2000,0004,009,2023,779.19,EUR
100,1000,0000001594,0000000492,000000000000100213,2000,0008,010,2024,5968.11,EUR
100,1000,0000001595,0000000115,000000000000100393,2000,0010,011,2023,7784.51,EUR
100,1000,0000001596,0000000316,000000000000100199,1000,0001,012,2024,3744.95,EUR
100,1000,0000001597,0000000138,000000000000100004,2000,0006,001,2023,6247.75,EUR
100,1000,0000001598,0000000327,000000000000100050,2000,0003,002,2024,9324.43,EUR
100,1000,0000001599,0000000220,000000000000100184,1000,0001,003,2023,7336.07,EUR
100,1000,0000001600,0000000156,000000000000100217,2000,0009,004,2024,7575.62,EUR
100,1000,0000001601,0000000055,000000000000100282,1000,0010,005,2023,7184.51,EUR
100,1000,0000001602,0000000082,000000000000100262,2000,0010,006,2024,7200.74,EUR
100,1000,0000001603,0000000465,000000000000100258,2000,0005,007,2023,2736.64,EUR
100,1000,0000001604,0000000359,000000000000100381,2000,0008,008,2024,5239.91,EUR
100,1000,0000001605,0000000310,000000000000100456,1000,0008,009,2023,6075.76,EUR
100,1000,0000001606,0000000454,000000000000100422,2000,0009,010,2024,4267.49,EUR
100,1000,0000001607,0000000194,000000000000100122,2000,0001,011,2023,6017.68,EUR
100,1000,0000001608,0000000097,000000000000100240,1000,0003,012,2024,8602.84,EUR
100,1000,0000001609,0000000356,000000000000100310,1000,0006,001,2023,6963.15,EUR
100,1000,0000001610,0000000135,000000000000100358,2000,0001,002,2024,4774.71,EUR
100,1000,0000001611,0000000207,000000000000100391,1000,0006,003,2023,3794.6,EUR
100,1000,0000001612,0000000029,000000000000100446,1000,0002,004,2024,6273.63,EUR
100,1000,0000001613,0000000488,000000000000100283,1000,0003,005,2023,5922.38,EUR
100,1000,0000001614,0000000144,000000000000100480,2000,0004,006,2024,3439.73,EUR
100,1000,0000001615,0000000428,000000000000100458,1000,0007,007,2023,4077.97,EUR
100,1000,0000001616,0000000133,000000000000100350,2000,0002,008,2024,406.3,EUR
100,1000,0000001617,0000000448,000000000000100326,1000,0009,009,2023,2312.66,EUR
100,1000,0000001618,0000000447,000000000000100045,2000,0003,010,2024,8028.49,EUR
100,1000,0000001619,0000000309,000000000000100269,2000,0004,011,2023,6319.81,EUR
100,1000,0000001620,0000000400,000000000000100487,2000,0003,012,2024,6469.05,EUR
100,1000,0000001621,0000000138,000000000000100101,1000,0010,001,2023,9791.49,EUR
100,1000,0000001622,0000000144,000000000000100042,1000,0002,002,2024,8652.28,EUR
100,1000,0000001623,0000000465,000000000000100172,2000,0001,003,2023,7539.15,EUR
100,1000,0000001624,0000000368,000000000000100408,1000,0008,004,2024,8587.37,EUR
100,1000,0000001625,0000000343,000000000000100453,2000,0002,005,2023,9635.66,EUR
100,1000,0000001626,0000000451,000000000000100027,2000,0006,006,2024,3230.6,EUR
100,1000,0000001627,0000000441,000000000000100150,1000,0007,007,2023,735.4,EUR
100,1000,0000001628,0000000187,000000000000100005,2000,0007,008,2024,8034.85,EUR
100,1000,0000001629,0000000140,000000000000100148,2000,0009,009,2023,607.64,EUR
100,1000,0000001630,0000000398,000000000000100349,1000,0001,010,2024,9201.68,EUR
100,1000,0000001631,0000000401,000000000000100310,1000,0001,011,2023,7713.49,EUR
100,1000,0000001632,0000000407,000000000000100093,2000,0007,012,2024,3817.23,EUR
100,1000,0000001633,0000000095,000000000000100462,1000,0010,001,2023,7410.16,EUR
100,1000,0000001634,0000000189,000000000000100479,1000,0005,002,2024,2450.1,EUR
100,1000,0000001635,0000000416,000000000000100177,2000,0006,003,2023,701.68,EUR
100,1000,0000001636,0000000485,000000000000100327,1000,0001,004,2024,4364.76,EUR
100,1000,0000001637,0000000272,000000000000100194,1000,0007,005,2023,2449.94,EUR
100,1000,0000001638,0000000466,000000000000100492,2000,0007,006,2024,1102.73,EUR
100,1000,0000001639,0000000012,000000000000100327,1000,0005,007,2023,7659.32,EUR
100,1000,0000001640,0000000178,000000000000100151,1000,0009,008,2024,7712.35,EUR
100,1000,0000001641,0000000422,000000000000100181,1000,0001,009,2023,2167.05,EUR
100,1000,0000001642,0000000284,000000000000100450,2000,0006,010,2024,6364.51,EUR
100,1000,0000001643,0000000217,000000000000100259,1000,0006,011,2023,1750.23,EUR
100,1000,0000001644,0000000127,000000000000100345,1000,0006,012,2024,4182.26,EUR
100,1000,0000001645,0000000482,000000000000100181,2000,0001,001,2023,8689.77,EUR
100,1000,0000001646,0000000492,000000000000100417,2000,0002,002,2024,9029.45,EUR
100,1000,0000001647,0000000355,000000000000100380,1000,0009,003,2023,6101.54,EUR
100,1000,0000001648,0000000288,000000000000100067,2000,0008,004,2024,4901.83,EUR
100,1000,0000001649,0000000095,000000000000100163,2000,0006,005,2023,9943.73,EUR
100,1000,0000001650,0000000097,000000000000100366,2000,0006,006,2024,2015.08,EUR
100,1000,0000001651,0000000233,000000000000100213,2000,0008,007,2023,3086.61,EUR
100,1000,0000001652,0000000198,000000000000100211,1000,0007,008,2024,2908.87,EUR
100,1000,0000001653,0000000498,000000000000100474,1000,0005,009,2023,5575.21,EUR
100,1000,0000001654,0000000283,000000000000100392,2000,0008,010,2024,9800.05,EUR
100,1000,0000001655,0000000143,000000000000100370,2000,0007,011,2023,9918.77,EUR
100,1000,0000001656,0000000307,000000000000100179,1000,0009,012,2024,1695.11,EUR
100,1000,0000001657,0000000012,000000000000100399,1000,0007,001,2023,983.88,EUR
100,1000,0000001658,0000000441,000000000000100070,1000,0009,002,2024,8209.69,EUR
100,1000,0000001659,0000000192,000000000000100068,1000,0004,003,2023,7044.3,EUR
